session,T_offset,horizon,universe,split,n,win,E
LONDON,90,15,HIGH_long,IS,311,0.594855305466238,0.09887459807073955
LONDON,90,15,HIGH_long,Validation,120,0.49166666666666664,-0.42291666666666666
LONDON,90,15,HIGH_long,OOS,35,0.42857142857142855,-3.407142857142857
LONDON,90,15,HIGH_long,Y2025,23,0.4782608695652174,4.282608695652174
LONDON,90,15,HIGH_long,Y2026,12,0.3333333333333333,-18.145833333333332
LONDON,90,30,ALL_trap,IS,710,0.5169014084507042,-0.1288732394366197
LONDON,90,30,ALL_trap,Validation,237,0.4978902953586498,-0.41877637130801687
LONDON,90,30,ALL_trap,OOS,119,0.5210084033613446,2.3970588235294117
LONDON,90,30,ALL_trap,Y2025,72,0.5,1.2361111111111112
LONDON,90,30,ALL_trap,Y2026,47,0.5531914893617021,4.175531914893617
LONDON,90,30,HIGH_trap,IS,311,0.5305466237942122,-0.13987138263665594
LONDON,90,30,HIGH_trap,Validation,120,0.5333333333333333,1.0791666666666666
LONDON,90,30,HIGH_trap,OOS,35,0.5714285714285714,4.7
LONDON,90,30,HIGH_trap,Y2025,23,0.5652173913043478,2.2065217391304346
LONDON,90,30,HIGH_trap,Y2026,12,0.5833333333333334,9.479166666666666
LONDON,90,30,LOW_trap,IS,160,0.45625,-1.7546875
LONDON,90,30,LOW_trap,Validation,39,0.46153846153846156,0.6987179487179487
LONDON,90,30,LOW_trap,OOS,43,0.4883720930232558,-0.11046511627906977
LONDON,90,30,LOW_trap,Y2025,25,0.44,-2.45
LONDON,90,30,LOW_trap,Y2026,18,0.5555555555555556,3.138888888888889
LONDON,90,30,HIGH_long,IS,311,0.5434083601286174,-0.26688102893890675
LONDON,90,30,HIGH_long,Validation,120,0.5083333333333333,-0.11666666666666667
LONDON,90,30,HIGH_long,OOS,35,0.4857142857142857,-8.314285714285715
LONDON,90,30,HIGH_long,Y2025,23,0.5217391304347826,-1.2717391304347827
LONDON,90,30,HIGH_long,Y2026,12,0.4166666666666667,-21.8125
LONDON,90,60,ALL_trap,IS,710,0.5112676056338028,-0.3926056338028169
LONDON,90,60,ALL_trap,Validation,237,0.4810126582278481,-0.1940928270042194
LONDON,90,60,ALL_trap,OOS,119,0.5378151260504201,3.6827731092436973
LONDON,90,60,ALL_trap,Y2025,72,0.5277777777777778,3.8506944444444446
LONDON,90,60,ALL_trap,Y2026,47,0.5531914893617021,3.425531914893617
LONDON,90,60,HIGH_trap,IS,311,0.5305466237942122,-0.10771704180064309
LONDON,90,60,HIGH_trap,Validation,120,0.525,3.1041666666666665
LONDON,90,60,HIGH_trap,OOS,35,0.5428571428571428,3.742857142857143
LONDON,90,60,HIGH_trap,Y2025,23,0.5652173913043478,5.978260869565218
LONDON,90,60,HIGH_trap,Y2026,12,0.5,-0.5416666666666666
LONDON,90,60,LOW_trap,IS,160,0.50625,-2.025
LONDON,90,60,LOW_trap,Validation,39,0.46153846153846156,0.5961538461538461
