session_date,time,year,width,width_atr,n,threshold
2023-06-21,2023-06-21 10:33:00-04:00,2023,30.5,2.0556023588879526,15,2.5
2023-06-21,2023-06-21 13:19:00-04:00,2023,21.75,2.423398328690808,15,2.5
2023-06-22,2023-06-22 10:08:00-04:00,2023,32.0,2.355105795768169,15,2.5
2023-06-22,2023-06-22 12:19:00-04:00,2023,25.75,2.384259259259259,15,2.5
2023-06-22,2023-06-22 13:20:00-04:00,2023,25.5,2.484774665042631,15,2.5
2023-06-23,2023-06-23 10:07:00-04:00,2023,38.0,2.272047832585949,15,2.5
2023-06-26,2023-06-26 12:00:00-04:00,2023,23.25,2.1453287197231834,15,2.5
2023-06-26,2023-06-26 12:55:00-04:00,2023,25.25,2.1767241379310347,15,2.5
2023-06-27,2023-06-27 09:51:00-04:00,2023,43.0,2.089914945321993,15,2.5
2023-06-28,2023-06-28 11:10:00-04:00,2023,27.75,2.4887892376681613,15,2.5
2023-06-28,2023-06-28 12:05:00-04:00,2023,20.5,2.225237449118046,15,2.5
2023-06-28,2023-06-28 13:17:00-04:00,2023,26.5,2.4256292906178487,15,2.5
2023-06-29,2023-06-29 10:01:00-04:00,2023,42.5,2.3335621139327385,15,2.5
2023-06-30,2023-06-30 10:02:00-04:00,2023,25.5,2.029850746268657,15,2.5
2023-06-30,2023-06-30 13:49:00-04:00,2023,14.25,2.375,15,2.5
2023-06-30,2023-06-30 14:45:00-04:00,2023,12.25,2.1166306695464363,15,2.5
2023-07-03,2023-07-03 10:19:00-04:00,2023,24.5,2.2843822843822843,15,2.5
2023-07-03,2023-07-03 11:12:00-04:00,2023,16.75,2.3843416370106763,15,2.5
2023-07-04,2023-07-04 12:16:00-04:00,2023,3.5,2.393162393162393,15,2.5
2023-07-05,2023-07-05 10:31:00-04:00,2023,21.25,2.3545706371191133,15,2.5
2023-07-05,2023-07-05 11:32:00-04:00,2023,23.25,2.4932975871313676,15,2.5
2023-07-06,2023-07-06 11:51:00-04:00,2023,20.25,2.450832072617247,15,2.5
2023-07-07,2023-07-07 10:06:00-04:00,2023,27.75,2.4315443592552026,15,2.5
2023-07-07,2023-07-07 11:16:00-04:00,2023,18.0,2.318840579710145,15,2.5
2023-07-07,2023-07-07 12:49:00-04:00,2023,14.75,2.201492537313433,15,2.5
2023-07-10,2023-07-10 10:52:00-04:00,2023,35.0,2.488888888888889,15,2.5
2023-07-10,2023-07-10 12:37:00-04:00,2023,18.5,2.345483359746434,15,2.5
2023-07-10,2023-07-10 13:16:00-04:00,2023,18.25,2.4013157894736845,15,2.5
2023-07-11,2023-07-11 09:56:00-04:00,2023,38.0,2.299546142208775,15,2.5
2023-07-11,2023-07-11 11:37:00-04:00,2023,21.5,2.478386167146974,15,2.5
2023-07-12,2023-07-12 10:07:00-04:00,2023,21.75,1.7227722772277227,15,2.5
2023-07-12,2023-07-12 11:12:00-04:00,2023,22.0,2.4076607387140903,15,2.5
2023-07-12,2023-07-12 12:31:00-04:00,2023,26.25,2.5,15,2.5
2023-07-13,2023-07-13 09:49:00-04:00,2023,26.75,1.9401631912964643,15,2.5
2023-07-14,2023-07-14 10:28:00-04:00,2023,28.0,2.4696802646086,15,2.5
2023-07-17,2023-07-17 09:59:00-04:00,2023,34.5,2.325189553496209,15,2.5
2023-07-17,2023-07-17 12:12:00-04:00,2023,17.75,2.491228070175439,15,2.5
2023-07-18,2023-07-18 09:49:00-04:00,2023,35.25,2.4061433447098977,15,2.5
2023-07-18,2023-07-18 10:23:00-04:00,2023,24.25,2.3345367027677497,15,2.5
2023-07-19,2023-07-19 10:01:00-04:00,2023,31.25,2.4606299212598426,15,2.5
2023-07-19,2023-07-19 11:40:00-04:00,2023,22.0,2.3687752355316287,15,2.5
2023-07-20,2023-07-20 09:49:00-04:00,2023,36.25,2.47229326513214,15,2.5
2023-07-20,2023-07-20 10:58:00-04:00,2023,20.5,1.9593787335722819,15,2.5
2023-07-21,2023-07-21 10:45:00-04:00,2023,37.75,2.429605792437651,15,2.5
2023-07-24,2023-07-24 10:08:00-04:00,2023,38.0,2.151450813871196,15,2.5
2023-07-24,2023-07-24 10:47:00-04:00,2023,30.25,2.4419778002018164,15,2.5
2023-07-24,2023-07-24 13:06:00-04:00,2023,16.75,2.36331569664903,15,2.5
2023-07-25,2023-07-25 10:19:00-04:00,2023,26.75,2.4654377880184333,15,2.5
2023-07-26,2023-07-26 10:08:00-04:00,2023,25.0,2.229654403567447,15,2.5
2023-07-27,2023-07-27 09:55:00-04:00,2023,28.5,2.456896551724138,15,2.5
2023-07-28,2023-07-28 10:16:00-04:00,2023,23.0,1.737488196411709,15,2.5
2023-07-31,2023-07-31 10:22:00-04:00,2023,23.25,2.128146453089245,15,2.5
2023-08-01,2023-08-01 09:49:00-04:00,2023,30.0,1.991701244813278,15,2.5
2023-08-01,2023-08-01 11:11:00-04:00,2023,26.75,2.442922374429224,15,2.5
2023-08-02,2023-08-02 09:49:00-04:00,2023,44.75,2.4091520861372815,15,2.5
2023-08-02,2023-08-02 13:15:00-04:00,2023,20.25,2.288135593220339,15,2.5
2023-08-03,2023-08-03 10:02:00-04:00,2023,45.0,2.3968042609853533,15,2.5
2023-08-04,2023-08-04 10:47:00-04:00,2023,32.0,2.4265402843601898,15,2.5
2023-08-07,2023-08-07 10:31:00-04:00,2023,31.75,2.419047619047619,15,2.5
2023-08-08,2023-08-08 10:04:00-04:00,2023,33.75,2.3295944779982745,15,2.5
2023-08-09,2023-08-09 11:31:00-04:00,2023,29.5,2.4789915966386555,15,2.5
2023-08-10,2023-08-10 10:33:00-04:00,2023,35.0,2.456140350877193,15,2.5
2023-08-10,2023-08-10 12:17:00-04:00,2023,28.0,2.382978723404255,15,2.5
2023-08-10,2023-08-10 13:12:00-04:00,2023,34.5,2.4797843665768196,15,2.5
2023-08-11,2023-08-11 09:55:00-04:00,2023,39.5,2.3252391464311994,15,2.5
2023-08-14,2023-08-14 10:05:00-04:00,2023,37.5,2.479338842975207,15,2.5
2023-08-14,2023-08-14 11:23:00-04:00,2023,23.25,2.4966442953020134,15,2.5
2023-08-15,2023-08-15 09:58:00-04:00,2023,42.0,2.391459074733096,15,2.5
2023-08-15,2023-08-15 11:18:00-04:00,2023,20.75,2.095959595959596,15,2.5
2023-08-15,2023-08-15 12:45:00-04:00,2023,18.5,2.368,15,2.5
2023-08-16,2023-08-16 10:39:00-04:00,2023,23.25,2.0993227990970658,15,2.5
2023-08-17,2023-08-17 10:31:00-04:00,2023,31.5,2.4537487828627067,15,2.5
2023-08-17,2023-08-17 12:48:00-04:00,2023,18.5,2.458471760797342,15,2.5
2023-08-18,2023-08-18 10:50:00-04:00,2023,28.75,2.2072936660268714,15,2.5
2023-08-18,2023-08-18 12:35:00-04:00,2023,19.5,2.3423423423423424,15,2.5
2023-08-21,2023-08-21 09:50:00-04:00,2023,33.25,2.370766488413547,15,2.5
2023-08-22,2023-08-22 12:07:00-04:00,2023,19.25,1.9743589743589745,15,2.5
2023-08-23,2023-08-23 10:37:00-04:00,2023,21.0,1.8421052631578947,15,2.5
2023-08-23,2023-08-23 11:32:00-04:00,2023,16.0,2.1052631578947367,15,2.5
2023-08-24,2023-08-24 12:05:00-04:00,2023,29.75,2.497376705141658,15,2.5
2023-08-24,2023-08-24 13:50:00-04:00,2023,22.0,2.2,15,2.5
2023-08-25,2023-08-25 09:49:00-04:00,2023,47.25,2.413793103448276,15,2.5
2023-08-28,2023-08-28 10:09:00-04:00,2023,38.5,2.317531978931527,15,2.5
2023-08-28,2023-08-28 11:11:00-04:00,2023,33.25,2.479030754892824,15,2.5
2023-08-29,2023-08-29 11:52:00-04:00,2023,17.25,2.4642857142857144,15,2.5
2023-08-30,2023-08-30 09:50:00-04:00,2023,44.75,2.230529595015576,15,2.5
2023-08-30,2023-08-30 10:48:00-04:00,2023,30.75,2.3295454545454546,15,2.5
2023-08-30,2023-08-30 13:10:00-04:00,2023,15.75,2.4466019417475726,15,2.5
2023-08-31,2023-08-31 10:28:00-04:00,2023,25.0,2.2650056625141564,15,2.5
2023-09-01,2023-09-01 10:23:00-04:00,2023,38.75,2.3325808878856282,15,2.5
2023-09-01,2023-09-01 11:18:00-04:00,2023,22.25,2.1090047393364926,15,2.5
2023-09-04,2023-09-04 10:30:00-04:00,2023,9.0,2.4657534246575343,15,2.5
2023-09-04,2023-09-04 12:15:00-04:00,2023,5.75,2.383419689119171,15,2.5
2023-09-05,2023-09-05 09:51:00-04:00,2023,48.0,2.456813819577735,15,2.5
2023-09-05,2023-09-05 10:41:00-04:00,2023,26.25,2.2801302931596092,15,2.5
2023-09-05,2023-09-05 11:20:00-04:00,2023,18.0,2.2052067381316998,15,2.5
2023-09-05,2023-09-05 12:58:00-04:00,2023,13.75,2.48868778280543,15,2.5
2023-09-06,2023-09-06 10:45:00-04:00,2023,30.0,2.441505595116989,15,2.5
2023-09-07,2023-09-07 11:15:00-04:00,2023,23.75,2.0948180815876514,15,2.5
2023-09-08,2023-09-08 09:49:00-04:00,2023,33.75,2.323580034423408,15,2.5
2023-09-11,2023-09-11 11:11:00-04:00,2023,24.0,2.445859872611465,15,2.5
2023-09-11,2023-09-11 11:58:00-04:00,2023,16.0,2.1880341880341883,15,2.5
2023-09-12,2023-09-12 09:53:00-04:00,2023,34.75,2.4843610366398567,15,2.5
2023-09-12,2023-09-12 11:24:00-04:00,2023,20.25,2.4071322436849925,15,2.5
2023-09-12,2023-09-12 13:39:00-04:00,2023,20.75,2.4924924924924925,15,2.5
2023-09-12,2023-09-12 14:13:00-04:00,2023,19.5,2.4148606811145514,15,2.5
2023-09-13,2023-09-13 09:49:00-04:00,2023,41.5,2.1784776902887137,15,2.5
2023-09-13,2023-09-13 10:58:00-04:00,2023,25.5,2.405660377358491,15,2.5
2023-09-14,2023-09-14 09:49:00-04:00,2023,40.75,2.198246797033041,15,2.5
2023-09-15,2023-09-15 10:39:00-04:00,2023,29.0,2.4066390041493775,15,2.5
2023-09-15,2023-09-15 12:13:00-04:00,2023,22.0,2.3006535947712417,15,2.5
2023-09-18,2023-09-18 10:03:00-04:00,2023,36.0,2.3821339950372207,15,2.5
2023-09-19,2023-09-19 09:49:00-04:00,2023,36.75,2.208865514650639,15,2.5
2023-09-20,2023-09-20 09:53:00-04:00,2023,26.25,2.229299363057325,15,2.5
2023-09-21,2023-09-21 12:17:00-04:00,2023,21.0,2.474226804123711,15,2.5
2023-09-22,2023-09-22 10:48:00-04:00,2023,22.25,2.3860589812332442,15,2.5
2023-09-25,2023-09-25 09:54:00-04:00,2023,38.25,2.256637168141593,15,2.5
2023-09-25,2023-09-25 10:47:00-04:00,2023,32.0,2.4830261881668285,15,2.5
2023-09-26,2023-09-26 10:05:00-04:00,2023,33.5,2.4837812789620015,15,2.5
2023-09-26,2023-09-26 11:02:00-04:00,2023,25.25,2.436670687575392,15,2.5
2023-09-27,2023-09-27 10:37:00-04:00,2023,28.25,2.414529914529915,15,2.5
2023-09-28,2023-09-28 09:49:00-04:00,2023,55.25,2.4541921154913937,15,2.5
2023-09-29,2023-09-29 11:11:00-04:00,2023,28.0,2.367864693446089,15,2.5
2023-10-02,2023-10-02 10:46:00-04:00,2023,43.75,2.347417840375587,15,2.5
2023-10-03,2023-10-03 10:30:00-04:00,2023,40.0,2.134756504336224,15,2.5
2023-10-03,2023-10-03 12:16:00-04:00,2023,21.0,2.00238379022646,15,2.5
2023-10-04,2023-10-04 11:02:00-04:00,2023,37.25,2.475083056478405,15,2.5
2023-10-04,2023-10-04 12:40:00-04:00,2023,26.75,2.4597701149425286,15,2.5
2023-10-05,2023-10-05 10:53:00-04:00,2023,28.25,2.325102880658436,15,2.5
2023-10-06,2023-10-06 10:04:00-04:00,2023,55.0,2.2188603126575894,15,2.5
2023-10-06,2023-10-06 11:19:00-04:00,2023,35.25,2.3797468354430378,15,2.5
2023-10-06,2023-10-06 13:05:00-04:00,2023,18.75,2.31839258114374,15,2.5
2023-10-06,2023-10-06 14:08:00-04:00,2023,17.75,2.4956063268892796,15,2.5
2023-10-09,2023-10-09 11:04:00-04:00,2023,27.5,2.460850111856823,15,2.5
2023-10-09,2023-10-09 11:43:00-04:00,2023,17.0,2.332761578044597,15,2.5
2023-10-10,2023-10-10 09:56:00-04:00,2023,33.0,2.2129086336965633,15,2.5
2023-10-10,2023-10-10 10:47:00-04:00,2023,22.5,2.4827586206896552,15,2.5
2023-10-11,2023-10-11 11:07:00-04:00,2023,24.5,2.4378109452736316,15,2.5
2023-10-11,2023-10-11 13:49:00-04:00,2023,17.0,2.4242424242424243,15,2.5
2023-10-12,2023-10-12 09:54:00-04:00,2023,30.0,2.0654044750430294,15,2.5
2023-10-12,2023-10-12 10:43:00-04:00,2023,31.5,2.2183098591549295,15,2.5
2023-10-12,2023-10-12 11:54:00-04:00,2023,22.75,2.466124661246613,15,2.5
2023-10-13,2023-10-13 10:17:00-04:00,2023,37.75,1.9610389610389611,15,2.5
2023-10-16,2023-10-16 09:58:00-04:00,2023,36.75,2.304075235109718,15,2.5
2023-10-17,2023-10-17 10:53:00-04:00,2023,30.25,2.2574626865671643,15,2.5
2023-10-18,2023-10-18 09:52:00-04:00,2023,44.75,2.491301322199026,15,2.5
2023-10-19,2023-10-19 09:51:00-04:00,2023,37.25,2.4227642276422765,15,2.5
2023-10-20,2023-10-20 10:05:00-04:00,2023,44.0,2.430939226519337,15,2.5
2023-10-20,2023-10-20 11:34:00-04:00,2023,26.0,2.4441833137485314,15,2.5
2023-10-23,2023-10-23 10:56:00-04:00,2023,28.5,2.289156626506024,15,2.5
2023-10-23,2023-10-23 12:37:00-04:00,2023,24.5,2.4841571609632442,15,2.5
2023-10-24,2023-10-24 13:46:00-04:00,2023,20.0,2.5,15,2.5
2023-10-25,2023-10-25 10:15:00-04:00,2023,36.5,2.405271828665568,15,2.5
2023-10-26,2023-10-26 10:11:00-04:00,2023,50.75,2.4635922330097086,15,2.5
2023-10-26,2023-10-26 11:36:00-04:00,2023,27.25,2.3044397463002118,15,2.5
2023-10-27,2023-10-27 10:02:00-04:00,2023,40.75,2.055485498108449,15,2.5
2023-10-30,2023-10-30 10:35:00-04:00,2023,30.5,2.0819112627986347,15,2.5
2023-10-31,2023-10-31 09:50:00-04:00,2023,31.25,1.8248175182481752,15,2.5
2023-10-31,2023-10-31 10:25:00-04:00,2023,33.75,2.2518765638031693,15,2.5
2023-10-31,2023-10-31 11:17:00-04:00,2023,30.75,2.4949290060851927,15,2.5
2023-11-01,2023-11-01 09:57:00-04:00,2023,34.75,2.491039426523298,15,2.5
2023-11-01,2023-11-01 11:02:00-04:00,2023,17.25,2.0234604105571847,15,2.5
2023-11-02,2023-11-02 10:00:00-04:00,2023,31.5,2.2867513611615244,15,2.5
2023-11-03,2023-11-03 10:52:00-04:00,2023,31.75,2.4564796905222437,15,2.5
2023-11-03,2023-11-03 12:41:00-04:00,2023,12.0,2.0253164556962027,15,2.5
2023-11-06,2023-11-06 10:02:00-05:00,2023,31.25,2.3651844843897822,15,2.5
2023-11-07,2023-11-07 11:18:00-05:00,2023,17.75,2.42320819112628,15,2.5
2023-11-08,2023-11-08 09:50:00-05:00,2023,28.25,2.2442899702085404,15,2.5
2023-11-09,2023-11-09 09:49:00-05:00,2023,24.5,2.2711471610660485,15,2.5
2023-11-09,2023-11-09 11:40:00-05:00,2023,15.25,2.4596774193548385,15,2.5
2023-11-10,2023-11-10 09:58:00-05:00,2023,25.0,2.4154589371980677,15,2.5
2023-11-13,2023-11-13 09:52:00-05:00,2023,26.0,2.4355971896955504,15,2.5
2023-11-13,2023-11-13 10:41:00-05:00,2023,22.5,2.4291497975708505,15,2.5
2023-11-14,2023-11-14 09:52:00-05:00,2023,40.25,2.480739599383667,15,2.5
2023-11-15,2023-11-15 10:06:00-05:00,2023,30.75,2.4798387096774195,15,2.5
2023-11-16,2023-11-16 11:30:00-05:00,2023,23.75,2.3199023199023197,15,2.5
2023-11-16,2023-11-16 12:24:00-05:00,2023,18.5,2.4143556280587277,15,2.5
2023-11-17,2023-11-17 10:08:00-05:00,2023,25.5,2.490842490842491,15,2.5
2023-11-20,2023-11-20 10:10:00-05:00,2023,21.0,2.3430962343096233,15,2.5
2023-11-20,2023-11-20 11:15:00-05:00,2023,17.25,2.3509369676320273,15,2.5
2023-11-21,2023-11-21 10:16:00-05:00,2023,24.5,2.4747474747474745,15,2.5
2023-11-21,2023-11-21 11:04:00-05:00,2023,18.0,2.453151618398637,15,2.5
2023-11-22,2023-11-22 10:15:00-05:00,2023,28.0,1.8285714285714285,15,2.5
2023-11-22,2023-11-22 11:17:00-05:00,2023,25.0,2.4125452352231602,15,2.5
2023-11-23,2023-11-23 10:33:00-05:00,2023,4.0,2.191780821917808,15,2.5
2023-11-23,2023-11-23 11:20:00-05:00,2023,3.5,2.3529411764705883,15,2.5
2023-11-24,2023-11-24 09:52:00-05:00,2023,24.25,2.027168234064786,15,2.5
2023-11-27,2023-11-27 09:59:00-05:00,2023,24.5,2.3815309842041312,15,2.5
2023-11-28,2023-11-28 10:29:00-05:00,2023,15.75,2.016,15,2.5
2023-11-28,2023-11-28 12:02:00-05:00,2023,14.25,2.4203821656050954,15,2.5
2023-11-29,2023-11-29 09:56:00-05:00,2023,19.5,2.370820668693009,15,2.5
2023-11-29,2023-11-29 11:50:00-05:00,2023,14.25,2.1880998080614202,15,2.5
2023-11-29,2023-11-29 13:52:00-05:00,2023,11.25,1.8255578093306288,15,2.5
2023-11-30,2023-11-30 11:44:00-05:00,2023,20.75,2.2708618331053354,15,2.5
2023-11-30,2023-11-30 12:32:00-05:00,2023,16.5,2.328042328042328,15,2.5
2023-12-01,2023-12-01 09:55:00-05:00,2023,32.5,2.4459078080903107,15,2.5
2023-12-04,2023-12-04 10:48:00-05:00,2023,23.25,2.29064039408867,15,2.5
2023-12-04,2023-12-04 12:12:00-05:00,2023,13.75,2.0833333333333335,15,2.5
2023-12-05,2023-12-05 10:16:00-05:00,2023,40.25,2.488408037094281,15,2.5
2023-12-06,2023-12-06 09:51:00-05:00,2023,32.75,2.3582358235823584,15,2.5
2023-12-07,2023-12-07 10:05:00-05:00,2023,37.75,2.2861468584405755,15,2.5
2023-12-07,2023-12-07 10:49:00-05:00,2023,20.5,2.2620689655172415,15,2.5
2023-12-07,2023-12-07 11:59:00-05:00,2023,17.25,2.4,15,2.5
2023-12-08,2023-12-08 10:30:00-05:00,2023,28.75,2.33739837398374,15,2.5
2023-12-11,2023-12-11 09:52:00-05:00,2023,48.0,2.4599615631005767,15,2.5
2023-12-11,2023-12-11 12:18:00-05:00,2023,15.75,2.485207100591716,15,2.5
2023-12-11,2023-12-11 13:38:00-05:00,2023,9.25,2.3125,15,2.5
2023-12-11,2023-12-11 14:35:00-05:00,2023,13.25,2.459396751740139,15,2.5
2023-12-12,2023-12-12 10:12:00-05:00,2023,27.0,2.3946784922394677,15,2.5
2023-12-13,2023-12-13 11:49:00-05:00,2023,14.0,2.295081967213115,15,2.5
2023-12-14,2023-12-14 10:15:00-05:00,2023,36.75,2.441860465116279,15,2.5
2023-12-15,2023-12-15 09:50:00-05:00,2023,41.75,2.470414201183432,15,2.5
2023-12-18,2023-12-18 11:52:00-05:00,2023,11.5,2.200956937799043,15,2.5
2023-12-19,2023-12-19 10:25:00-05:00,2023,18.5,2.308892355694228,15,2.5
2023-12-20,2023-12-20 12:28:00-05:00,2023,9.0,2.3452768729641695,15,2.5
2023-12-20,2023-12-20 13:19:00-05:00,2023,12.25,2.4438902743142146,15,2.5
2023-12-21,2023-12-21 09:49:00-05:00,2023,38.0,2.256867112100965,15,2.5
2023-12-22,2023-12-22 09:58:00-05:00,2023,23.25,2.2302158273381294,15,2.5
2023-12-26,2023-12-26 10:00:00-05:00,2023,16.25,2.4390243902439024,15,2.5
2023-12-27,2023-12-27 09:49:00-05:00,2023,22.25,2.2139303482587063,15,2.5
2023-12-27,2023-12-27 10:48:00-05:00,2023,18.0,2.376237623762376,15,2.5
2023-12-27,2023-12-27 12:59:00-05:00,2023,10.0,2.2535211267605635,15,2.5
2023-12-27,2023-12-27 13:34:00-05:00,2023,13.0,2.3744292237442925,15,2.5
2023-12-28,2023-12-28 09:49:00-05:00,2023,20.5,2.192513368983957,15,2.5
2023-12-28,2023-12-28 11:16:00-05:00,2023,13.75,2.3012552301255234,15,2.5
2023-12-29,2023-12-29 10:31:00-05:00,2023,11.75,2.248803827751196,15,2.5
2023-12-29,2023-12-29 11:05:00-05:00,2023,21.25,2.204928664072633,15,2.5
2023-12-29,2023-12-29 11:39:00-05:00,2023,19.5,2.105263157894737,15,2.5
2024-01-02,2024-01-02 11:25:00-05:00,2024,21.25,2.3909985935302394,15,2.5
2024-01-03,2024-01-03 09:49:00-05:00,2024,39.0,2.053982883475971,15,2.5
2024-01-03,2024-01-03 11:17:00-05:00,2024,25.5,2.4519230769230766,15,2.5
2024-01-04,2024-01-04 09:51:00-05:00,2024,43.75,2.4928774928774926,15,2.5
2024-01-04,2024-01-04 11:00:00-05:00,2024,24.25,2.5,15,2.5
2024-01-04,2024-01-04 12:34:00-05:00,2024,19.75,2.4764890282131664,15,2.5
2024-01-05,2024-01-05 10:46:00-05:00,2024,24.25,2.493573264781491,15,2.5
2024-01-08,2024-01-08 10:18:00-05:00,2024,21.5,2.082324455205811,15,2.5
2024-01-09,2024-01-09 10:50:00-05:00,2024,22.25,2.4119241192411924,15,2.5
2024-01-10,2024-01-10 11:32:00-05:00,2024,15.5,2.1453287197231834,15,2.5
2024-01-10,2024-01-10 13:27:00-05:00,2024,19.0,2.2320117474302497,15,2.5
2024-01-11,2024-01-11 10:02:00-05:00,2024,39.75,2.269807280513919,15,2.5
2024-01-12,2024-01-12 09:55:00-05:00,2024,29.75,2.408906882591093,15,2.5
2024-01-12,2024-01-12 11:52:00-05:00,2024,29.0,2.338709677419355,15,2.5
2024-01-15,2024-01-15 10:08:00-05:00,2024,11.75,2.3737373737373737,15,2.5
2024-01-16,2024-01-16 11:31:00-05:00,2024,38.25,2.307692307692308,15,2.5
2024-01-17,2024-01-17 10:19:00-05:00,2024,35.25,2.435233160621762,15,2.5
2024-01-18,2024-01-18 12:32:00-05:00,2024,26.25,2.424942263279446,15,2.5
2024-01-19,2024-01-19 09:49:00-05:00,2024,31.0,2.3984526112185685,15,2.5
2024-01-22,2024-01-22 10:02:00-05:00,2024,33.25,2.4028906955736224,15,2.5
2024-01-23,2024-01-23 09:51:00-05:00,2024,38.5,2.471910112359551,15,2.5
2024-01-23,2024-01-23 11:41:00-05:00,2024,19.0,2.416534181240064,15,2.5
2024-01-24,2024-01-24 09:49:00-05:00,2024,34.0,2.231337161607875,15,2.5
2024-01-25,2024-01-25 09:49:00-05:00,2024,40.5,2.4657534246575343,15,2.5
2024-01-25,2024-01-25 11:04:00-05:00,2024,28.75,2.5,15,2.5
2024-01-26,2024-01-26 09:49:00-05:00,2024,40.75,2.4548192771084336,15,2.5
2024-01-26,2024-01-26 11:35:00-05:00,2024,18.5,2.4873949579831933,15,2.5
2024-01-26,2024-01-26 13:03:00-05:00,2024,24.0,2.436548223350254,15,2.5
2024-01-29,2024-01-29 09:58:00-05:00,2024,24.5,2.419753086419753,15,2.5
2024-01-30,2024-01-30 09:49:00-05:00,2024,17.25,1.652694610778443,15,2.5
2024-01-30,2024-01-30 10:42:00-05:00,2024,24.0,2.4427480916030535,15,2.5
2024-01-31,2024-01-31 10:11:00-05:00,2024,28.25,2.3940677966101696,15,2.5
2024-02-01,2024-02-01 09:49:00-05:00,2024,34.5,2.2115384615384617,15,2.5
2024-02-01,2024-02-01 11:15:00-05:00,2024,26.5,2.4200913242009134,15,2.5
2024-02-01,2024-02-01 12:43:00-05:00,2024,19.0,2.4555735056542813,15,2.5
2024-02-02,2024-02-02 10:57:00-05:00,2024,31.0,2.48995983935743,15,2.5
2024-02-02,2024-02-02 12:13:00-05:00,2024,18.0,2.408026755852843,15,2.5
2024-02-05,2024-02-05 10:36:00-05:00,2024,30.25,2.318007662835249,15,2.5
2024-02-06,2024-02-06 12:03:00-05:00,2024,31.25,2.336448598130841,15,2.5
2024-02-06,2024-02-06 13:00:00-05:00,2024,19.75,2.283236994219653,15,2.5
2024-02-07,2024-02-07 10:45:00-05:00,2024,27.5,2.332979851537646,15,2.5
2024-02-07,2024-02-07 12:08:00-05:00,2024,17.5,2.2801302931596092,15,2.5
2024-02-08,2024-02-08 11:05:00-05:00,2024,18.0,2.1851289833080423,15,2.5
2024-02-09,2024-02-09 10:56:00-05:00,2024,16.75,2.4953445065176907,15,2.5
2024-02-09,2024-02-09 12:19:00-05:00,2024,11.75,2.10762331838565,15,2.5
2024-02-09,2024-02-09 13:07:00-05:00,2024,9.25,1.9786096256684493,15,2.5
2024-02-12,2024-02-12 11:15:00-05:00,2024,14.0,2.318840579710145,15,2.5
2024-02-12,2024-02-12 12:42:00-05:00,2024,13.75,2.3012552301255234,15,2.5
2024-02-12,2024-02-12 14:36:00-05:00,2024,19.25,1.7245240761478164,15,2.5
2024-02-13,2024-02-13 09:49:00-05:00,2024,44.75,2.4075319435104237,15,2.5
2024-02-14,2024-02-14 11:38:00-05:00,2024,22.25,2.2503160556257904,15,2.5
2024-02-15,2024-02-15 09:49:00-05:00,2024,40.5,2.4846625766871164,15,2.5
2024-02-16,2024-02-16 10:35:00-05:00,2024,36.75,2.4398340248962658,15,2.5
2024-02-16,2024-02-16 11:31:00-05:00,2024,21.0,2.4383164005805513,15,2.5
2024-02-19,2024-02-19 11:32:00-05:00,2024,5.5,2.0754716981132075,15,2.5
2024-02-20,2024-02-20 10:23:00-05:00,2024,38.75,2.4162120031176926,15,2.5
2024-02-20,2024-02-20 11:21:00-05:00,2024,24.0,2.467866323907455,15,2.5
2024-02-20,2024-02-20 12:29:00-05:00,2024,22.75,2.369791666666667,15,2.5
2024-02-21,2024-02-21 10:17:00-05:00,2024,35.75,2.3500410846343467,15,2.5
2024-02-22,2024-02-22 10:20:00-05:00,2024,31.5,1.96875,15,2.5
2024-02-23,2024-02-23 10:16:00-05:00,2024,33.0,2.3634735899731423,15,2.5
2024-02-26,2024-02-26 10:01:00-05:00,2024,36.25,2.495697074010327,15,2.5
2024-02-26,2024-02-26 10:56:00-05:00,2024,18.0,2.2291021671826625,15,2.5
2024-02-27,2024-02-27 11:24:00-05:00,2024,24.0,2.3703703703703702,15,2.5
2024-02-27,2024-02-27 12:14:00-05:00,2024,14.75,2.3552894211576847,15,2.5
2024-02-27,2024-02-27 13:53:00-05:00,2024,14.0,2.4347826086956523,15,2.5
2024-02-28,2024-02-28 10:05:00-05:00,2024,30.0,2.4767801857585137,15,2.5
2024-02-29,2024-02-29 09:51:00-05:00,2024,30.75,2.3495702005730656,15,2.5
2024-02-29,2024-02-29 10:37:00-05:00,2024,19.0,1.9921363040629096,15,2.5
2024-03-01,2024-03-01 12:48:00-05:00,2024,15.25,2.484725050916497,15,2.5
2024-03-04,2024-03-04 10:51:00-05:00,2024,16.25,2.1885521885521886,15,2.5
2024-03-05,2024-03-05 11:05:00-05:00,2024,31.0,2.4652087475149105,15,2.5
2024-03-06,2024-03-06 10:47:00-05:00,2024,32.25,2.4408703878902553,15,2.5
2024-03-06,2024-03-06 11:23:00-05:00,2024,22.0,2.4753867791842477,15,2.5
2024-03-07,2024-03-07 10:26:00-05:00,2024,32.0,2.3836126629422716,15,2.5
2024-03-08,2024-03-08 13:28:00-05:00,2024,36.5,2.4641350210970465,15,2.5
2024-03-08,2024-03-08 14:17:00-05:00,2024,29.5,2.4008138351983725,15,2.5
2024-03-11,2024-03-11 09:51:00-04:00,2024,49.75,2.1525148729042725,15,2.5
2024-03-12,2024-03-12 10:20:00-04:00,2024,35.75,2.1749049429657794,15,2.5
