resolver,session,T_offset,outcome,universe,split,n,win,E
path_follow,LONDON,60,H30,ALL,OOS,97,0.6082474226804123,5.992268041237113
path_follow,LONDON,60,H30,HIGH,IS,490,0.44081632653061226,0.09693877551020408
path_follow,LONDON,60,H30,HIGH,Validation,182,0.42857142857142855,-2.2335164835164836
path_follow,LONDON,60,H30,HIGH,OOS,49,0.5918367346938775,2.6122448979591835
path_follow,LONDON,60,H60,ALL,IS,819,0.4822954822954823,1.0314407814407816
path_follow,LONDON,60,H60,ALL,Validation,291,0.4948453608247423,-0.7121993127147767
path_follow,LONDON,60,H60,ALL,OOS,97,0.5876288659793815,5.61340206185567
path_follow,LONDON,60,H60,HIGH,IS,490,0.47551020408163264,0.7994897959183673
path_follow,LONDON,60,H60,HIGH,Validation,182,0.44505494505494503,-4.71565934065934
path_follow,LONDON,60,H60,HIGH,OOS,49,0.5714285714285714,3.7244897959183674
path_follow,LONDON,60,SESS_END,ALL,IS,819,0.48595848595848595,0.6675824175824175
path_follow,LONDON,60,SESS_END,ALL,Validation,291,0.48109965635738833,0.6323024054982818
path_follow,LONDON,60,SESS_END,ALL,OOS,97,0.4948453608247423,12.394329896907216
path_follow,LONDON,60,SESS_END,HIGH,IS,490,0.46530612244897956,-0.488265306122449
path_follow,LONDON,60,SESS_END,HIGH,Validation,182,0.44505494505494503,-4.0989010989010985
path_follow,LONDON,60,SESS_END,HIGH,OOS,49,0.5102040816326531,-1.1428571428571428
path_follow,LONDON,90,H30,ALL,IS,818,0.44254278728606355,-0.34138141809290956
path_follow,LONDON,90,H30,ALL,Validation,351,0.5042735042735043,0.5612535612535613
path_follow,LONDON,90,H30,ALL,OOS,138,0.43478260869565216,-5.048913043478261
path_follow,LONDON,90,H30,HIGH,IS,461,0.44468546637744033,-0.10303687635574837
path_follow,LONDON,90,H30,HIGH,Validation,209,0.5311004784688995,0.4533492822966507
path_follow,LONDON,90,H30,HIGH,OOS,54,0.35185185185185186,-13.38888888888889
path_follow,LONDON,90,H60,ALL,IS,818,0.45354523227383864,-0.0210880195599022
path_follow,LONDON,90,H60,ALL,Validation,351,0.4843304843304843,-0.08475783475783476
path_follow,LONDON,90,H60,ALL,OOS,138,0.38405797101449274,-6.943840579710145
path_follow,LONDON,90,H60,HIGH,IS,461,0.4642082429501085,0.19088937093275488
path_follow,LONDON,90,H60,HIGH,Validation,209,0.507177033492823,-0.742822966507177
path_follow,LONDON,90,H60,HIGH,OOS,54,0.35185185185185186,-11.550925925925926
path_follow,LONDON,90,SESS_END,ALL,IS,818,0.46943765281173594,-1.9584352078239609
path_follow,LONDON,90,SESS_END,ALL,Validation,351,0.50997150997151,-0.4821937321937322
path_follow,LONDON,90,SESS_END,ALL,OOS,138,0.427536231884058,-18.045289855072465
path_follow,LONDON,90,SESS_END,HIGH,IS,461,0.45770065075921906,-1.0168112798264641
path_follow,LONDON,90,SESS_END,HIGH,Validation,209,0.4880382775119617,-3.875598086124402
path_follow,LONDON,90,SESS_END,HIGH,OOS,54,0.5,-3.699074074074074
path_follow,LONDON,120,H30,ALL,IS,815,0.4196319018404908,0.02147239263803681
path_follow,LONDON,120,H30,ALL,Validation,290,0.49310344827586206,0.8474137931034482
path_follow,LONDON,120,H30,ALL,OOS,117,0.4017094017094017,-3.747863247863248
path_follow,LONDON,120,H30,HIGH,IS,463,0.4168466522678186,-0.03347732181425486
path_follow,LONDON,120,H30,HIGH,Validation,188,0.4946808510638298,0.09175531914893617
path_follow,LONDON,120,H30,HIGH,OOS,52,0.46153846153846156,-0.75
path_follow,LONDON,120,H60,ALL,IS,815,0.4601226993865031,-0.053067484662576686
path_follow,LONDON,120,H60,ALL,Validation,290,0.5103448275862069,1.2862068965517242
path_follow,LONDON,120,H60,ALL,OOS,117,0.49572649572649574,-4.92948717948718
path_follow,LONDON,120,H60,HIGH,IS,463,0.46220302375809935,0.007019438444924406
path_follow,LONDON,120,H60,HIGH,Validation,188,0.5106382978723404,0.061170212765957445
path_follow,LONDON,120,H60,HIGH,OOS,52,0.5,-6.177884615384615
path_follow,LONDON,120,SESS_END,ALL,IS,815,0.4834355828220859,-0.25214723926380367
path_follow,LONDON,120,SESS_END,ALL,Validation,290,0.5620689655172414,6.629310344827586
path_follow,LONDON,120,SESS_END,ALL,OOS,117,0.47863247863247865,3.2948717948717947
path_follow,LONDON,120,SESS_END,HIGH,IS,463,0.48596112311015116,-1.2116630669546435
path_follow,LONDON,120,SESS_END,HIGH,Validation,188,0.574468085106383,6.639627659574468
path_follow,LONDON,120,SESS_END,HIGH,OOS,52,0.4230769230769231,-4.9423076923076925
path_follow,NY_PM,60,H30,ALL,IS,794,0.45717884130982367,-0.6394836272040302
path_follow,NY_PM,60,H30,ALL,Validation,318,0.550314465408805,0.8341194968553459
path_follow,NY_PM,60,H30,ALL,OOS,144,0.5486111111111112,9.321180555555555
path_follow,NY_PM,60,H30,HIGH,IS,455,0.46593406593406594,-0.4236263736263736
path_follow,NY_PM,60,H30,HIGH,Validation,198,0.5151515151515151,-1.231060606060606
path_follow,NY_PM,60,H30,HIGH,OOS,87,0.5862068965517241,16.307471264367816
path_follow,NY_PM,60,H60,ALL,IS,794,0.4672544080604534,-0.8570528967254408
path_follow,NY_PM,60,H60,ALL,Validation,318,0.5,2.1367924528301887
path_follow,NY_PM,60,H60,ALL,OOS,144,0.4791666666666667,11.796875
path_follow,NY_PM,60,H60,HIGH,IS,455,0.45714285714285713,-0.4604395604395604
path_follow,NY_PM,60,H60,HIGH,Validation,198,0.4696969696969697,1.9078282828282829
path_follow,NY_PM,60,H60,HIGH,OOS,87,0.5287356321839081,26.094827586206897
path_follow,NY_PM,60,SESS_END,ALL,IS,794,0.5088161209068011,-0.7034005037783375
path_follow,NY_PM,60,SESS_END,ALL,Validation,318,0.5125786163522013,5.1572327044025155
path_follow,NY_PM,60,SESS_END,ALL,OOS,144,0.4791666666666667,16.13888888888889
path_follow,NY_PM,60,SESS_END,HIGH,IS,455,0.5428571428571428,2.0983516483516484
path_follow,NY_PM,60,SESS_END,HIGH,Validation,198,0.5404040404040404,7.30050505050505
path_follow,NY_PM,60,SESS_END,HIGH,OOS,87,0.5402298850574713,26.798850574712645
path_follow,NY_PM,90,H30,ALL,IS,794,0.44584382871536526,-0.5059823677581864
path_follow,NY_PM,90,H30,ALL,Validation,306,0.5163398692810458,2.7598039215686274
path_follow,NY_PM,90,H30,ALL,OOS,123,0.3902439024390244,-6.810975609756097
path_follow,NY_PM,90,H30,HIGH,IS,436,0.4288990825688073,-0.2631880733944954
path_follow,NY_PM,90,H30,HIGH,Validation,176,0.5170454545454546,4.832386363636363
path_follow,NY_PM,90,H30,HIGH,OOS,70,0.38571428571428573,-10.996428571428572
path_follow,NY_PM,90,H60,ALL,IS,794,0.482367758186398,-1.0963476070528968
path_follow,NY_PM,90,H60,ALL,Validation,306,0.5588235294117647,9.440359477124183
path_follow,NY_PM,90,H60,ALL,OOS,123,0.43902439024390244,-6.914634146341464
path_follow,NY_PM,90,H60,HIGH,IS,436,0.48623853211009177,-1.084862385321101
path_follow,NY_PM,90,H60,HIGH,Validation,176,0.5965909090909091,11.627840909090908
path_follow,NY_PM,90,H60,HIGH,OOS,70,0.37142857142857144,-18.664285714285715
path_follow,NY_PM,90,SESS_END,ALL,IS,794,0.4836272040302267,-1.8835012594458438
path_follow,NY_PM,90,SESS_END,ALL,Validation,306,0.5359477124183006,11.390522875816993
path_follow,NY_PM,90,SESS_END,ALL,OOS,123,0.4634146341463415,-2.813008130081301
path_follow,NY_PM,90,SESS_END,HIGH,IS,436,0.49311926605504586,-3.5430045871559632
path_follow,NY_PM,90,SESS_END,HIGH,Validation,176,0.5681818181818182,14.289772727272727
path_follow,NY_PM,90,SESS_END,HIGH,OOS,70,0.42857142857142855,-5.771428571428571
path_follow,NY_PM,120,H30,ALL,IS,794,0.47103274559193953,-0.5865869017632241
path_follow,NY_PM,120,H30,ALL,Validation,302,0.49337748344370863,1.0968543046357615
path_follow,NY_PM,120,H30,ALL,OOS,125,0.488,5.498
path_follow,NY_PM,120,H30,HIGH,IS,441,0.47392290249433106,-1.2624716553287982
path_follow,NY_PM,120,H30,HIGH,Validation,172,0.5058139534883721,1.684593023255814
path_follow,NY_PM,120,H30,HIGH,OOS,77,0.4935064935064935,8.38961038961039
path_follow,NY_PM,120,H60,ALL,IS,794,0.46851385390428213,-0.7503148614609572
path_follow,NY_PM,120,H60,ALL,Validation,302,0.543046357615894,4.360927152317881
path_follow,NY_PM,120,H60,ALL,OOS,125,0.496,-3.018
