candidate,session_date,year,period,side,signal_ts,entry_ts,exit_ts,entry,exit,stop_points,target,exit_kind,gross_points,net_dollars
fixed_2r,2012-09-20,2012,Train,short,2012-09-20 10:37:00-04:00,2012-09-20 10:38:00-04:00,2012-09-20 15:55:00-04:00,2848.5,2852.0,87.5,175.0pt,session_time,-3.5,-9.0
partial_midpoint_1p5r,2012-09-20,2012,Train,short,2012-09-20 10:37:00-04:00,2012-09-20 10:38:00-04:00,2012-09-20 15:55:00-04:00,2848.5,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-3.5,-9.0
timeboxed_1r_30m,2012-09-20,2012,Train,short,2012-09-20 10:37:00-04:00,2012-09-20 10:38:00-04:00,2012-09-20 11:08:00-04:00,2848.5,2852.25,87.5,87.5pt,timebox,-3.75,-9.5
fixed_1r,2012-09-21,2012,Train,long,2012-09-21 10:14:00-04:00,2012-09-21 10:15:00-04:00,2012-09-21 15:55:00-04:00,2866.25,2854.25,87.5,87.5pt,session_time,-12.0,-26.0
fixed_1p5r,2012-09-21,2012,Train,long,2012-09-21 10:14:00-04:00,2012-09-21 10:15:00-04:00,2012-09-21 15:55:00-04:00,2866.25,2854.25,87.5,131.25pt,session_time,-12.0,-26.0
fixed_2r,2012-09-21,2012,Train,long,2012-09-21 10:14:00-04:00,2012-09-21 10:15:00-04:00,2012-09-21 15:55:00-04:00,2866.25,2854.25,87.5,175.0pt,session_time,-12.0,-26.0
partial_midpoint_1p5r,2012-09-21,2012,Train,long,2012-09-21 10:14:00-04:00,2012-09-21 10:15:00-04:00,2012-09-21 15:55:00-04:00,2866.25,,87.5,50% midpoint / 50% 1.5R,target / session_time,-4.625,-11.25
timeboxed_1r_30m,2012-09-21,2012,Train,long,2012-09-21 10:14:00-04:00,2012-09-21 10:15:00-04:00,2012-09-21 10:45:00-04:00,2866.25,2867.75,87.5,87.5pt,timebox,1.5,1.0
fixed_1r,2012-09-24,2012,Train,short,2012-09-24 10:03:00-04:00,2012-09-24 10:04:00-04:00,2012-09-24 15:55:00-04:00,2839.25,2838.25,87.5,87.5pt,session_time,1.0,0.0
fixed_1p5r,2012-09-24,2012,Train,short,2012-09-24 10:03:00-04:00,2012-09-24 10:04:00-04:00,2012-09-24 15:55:00-04:00,2839.25,2838.25,87.5,131.25pt,session_time,1.0,0.0
fixed_2r,2012-09-24,2012,Train,short,2012-09-24 10:03:00-04:00,2012-09-24 10:04:00-04:00,2012-09-24 15:55:00-04:00,2839.25,2838.25,87.5,175.0pt,session_time,1.0,0.0
partial_midpoint_1p5r,2012-09-24,2012,Train,short,2012-09-24 10:03:00-04:00,2012-09-24 10:04:00-04:00,2012-09-24 15:55:00-04:00,2839.25,,87.5,50% midpoint / 50% 1.5R,target / session_time,3.5,5.0
timeboxed_1r_30m,2012-09-24,2012,Train,short,2012-09-24 10:03:00-04:00,2012-09-24 10:04:00-04:00,2012-09-24 10:34:00-04:00,2839.25,2834.5,87.5,87.5pt,timebox,4.75,7.5
fixed_1r,2012-09-25,2012,Train,short,2012-09-25 10:16:00-04:00,2012-09-25 10:17:00-04:00,2012-09-25 15:55:00-04:00,2848.0,2801.75,87.5,87.5pt,session_time,46.25,90.5
fixed_1p5r,2012-09-25,2012,Train,short,2012-09-25 10:16:00-04:00,2012-09-25 10:17:00-04:00,2012-09-25 15:55:00-04:00,2848.0,2801.75,87.5,131.25pt,session_time,46.25,90.5
fixed_2r,2012-09-25,2012,Train,short,2012-09-25 10:16:00-04:00,2012-09-25 10:17:00-04:00,2012-09-25 15:55:00-04:00,2848.0,2801.75,87.5,175.0pt,session_time,46.25,90.5
partial_midpoint_1p5r,2012-09-25,2012,Train,short,2012-09-25 10:16:00-04:00,2012-09-25 10:17:00-04:00,2012-09-25 15:55:00-04:00,2848.0,,87.5,50% midpoint / 50% 1.5R,target / session_time,25.5,49.0
timeboxed_1r_30m,2012-09-25,2012,Train,short,2012-09-25 10:16:00-04:00,2012-09-25 10:17:00-04:00,2012-09-25 10:47:00-04:00,2848.0,2847.75,87.5,87.5pt,timebox,0.25,-1.5
fixed_1r,2012-09-26,2012,Train,long,2012-09-26 10:02:00-04:00,2012-09-26 10:03:00-04:00,2012-09-26 15:55:00-04:00,2785.25,2775.75,87.5,87.5pt,session_time,-9.5,-21.0
fixed_1p5r,2012-09-26,2012,Train,long,2012-09-26 10:02:00-04:00,2012-09-26 10:03:00-04:00,2012-09-26 15:55:00-04:00,2785.25,2775.75,87.5,131.25pt,session_time,-9.5,-21.0
fixed_2r,2012-09-26,2012,Train,long,2012-09-26 10:02:00-04:00,2012-09-26 10:03:00-04:00,2012-09-26 15:55:00-04:00,2785.25,2775.75,87.5,175.0pt,session_time,-9.5,-21.0
partial_midpoint_1p5r,2012-09-26,2012,Train,long,2012-09-26 10:02:00-04:00,2012-09-26 10:03:00-04:00,2012-09-26 15:55:00-04:00,2785.25,,87.5,50% midpoint / 50% 1.5R,session_time / session_time,-9.5,-21.0
timeboxed_1r_30m,2012-09-26,2012,Train,long,2012-09-26 10:02:00-04:00,2012-09-26 10:03:00-04:00,2012-09-26 10:33:00-04:00,2785.25,2771.75,87.5,87.5pt,timebox,-13.5,-29.0
