candidate,session_date,year,period,side,signal_ts,entry_ts,exit_ts,entry,exit,stop_points,target_points,exit_kind,gross_points,net_dollars
vwap_fade_1r,2022-02-23,2022,Validation,long,2022-02-23 09:50:00-05:00,2022-02-23 09:51:00-05:00,2022-02-23 10:02:00-05:00,13919.5,13844.5,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2022-02-23,2022,Validation,long,2022-02-23 09:50:00-05:00,2022-02-23 09:51:00-05:00,2022-02-23 10:02:00-05:00,13919.5,13844.5,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2022-02-23,2022,Validation,long,2022-02-23 09:53:00-05:00,2022-02-23 09:54:00-05:00,2022-02-23 10:08:00-05:00,13908.0,13833.0,75.0,75.0,stop,-75.0,-152.0
extension_5m_fade_1p5r,2022-02-23,2022,Validation,short,2022-02-23 12:19:00-05:00,2022-02-23 12:20:00-05:00,2022-02-23 13:13:00-05:00,13842.5,13692.5,100.0,150.0,target,150.0,298.0
vwap_fade_1r,2022-02-24,2022,Validation,short,2022-02-24 09:45:00-05:00,2022-02-24 09:46:00-05:00,2022-02-24 09:49:00-05:00,13245.75,13320.75,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2022-02-24,2022,Validation,short,2022-02-24 09:45:00-05:00,2022-02-24 09:46:00-05:00,2022-02-24 09:49:00-05:00,13245.75,13320.75,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2022-02-24,2022,Validation,short,2022-02-24 09:45:00-05:00,2022-02-24 09:46:00-05:00,2022-02-24 09:49:00-05:00,13245.75,13320.75,75.0,75.0,stop,-75.0,-152.0
opening_range_fade,2022-02-24,2022,Validation,short,2022-02-24 10:30:00-05:00,2022-02-24 10:31:00-05:00,2022-02-24 10:48:00-05:00,13340.5,13428.0,87.5,87.5,stop,-87.5,-177.0
extension_5m_fade_1p5r,2022-02-24,2022,Validation,short,2022-02-24 11:19:00-05:00,2022-02-24 11:20:00-05:00,2022-02-24 12:24:00-05:00,13555.75,13405.75,100.0,150.0,target,150.0,298.0
vwap_fade_1r,2022-02-25,2022,Validation,long,2022-02-25 09:45:00-05:00,2022-02-25 09:46:00-05:00,2022-02-25 09:49:00-05:00,13889.75,13964.75,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2022-02-25,2022,Validation,long,2022-02-25 09:45:00-05:00,2022-02-25 09:46:00-05:00,2022-02-25 10:26:00-05:00,13889.75,14002.25,75.0,112.5,target,112.5,223.0
opening_range_fade,2022-02-25,2022,Validation,long,2022-02-25 10:05:00-05:00,2022-02-25 10:06:00-05:00,2022-02-25 10:10:00-05:00,13863.25,13936.75,87.5,73.5,target,73.5,145.0
extension_5m_fade_1p5r,2022-02-25,2022,Validation,short,2022-02-25 11:19:00-05:00,2022-02-25 11:20:00-05:00,2022-02-25 15:55:00-05:00,14134.5,14176.5,100.0,150.0,time,-42.0,-86.0
vwap_fade_1r,2022-02-28,2022,Validation,short,2022-02-28 09:53:00-05:00,2022-02-28 09:54:00-05:00,2022-02-28 10:39:00-05:00,14105.0,14180.0,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2022-02-28,2022,Validation,short,2022-02-28 09:53:00-05:00,2022-02-28 09:54:00-05:00,2022-02-28 10:39:00-05:00,14105.0,14180.0,75.0,112.5,stop,-75.0,-152.0
opening_range_fade,2022-02-28,2022,Validation,short,2022-02-28 12:16:00-05:00,2022-02-28 12:17:00-05:00,2022-02-28 12:45:00-05:00,14143.0,14087.375,87.5,55.625,target,55.625,109.25
extension_5m_fade_1p5r,2022-02-28,2022,Validation,long,2022-02-28 12:19:00-05:00,2022-02-28 12:20:00-05:00,2022-02-28 14:04:00-05:00,14160.75,14060.75,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2022-03-01,2022,Validation,long,2022-03-01 10:10:00-05:00,2022-03-01 10:11:00-05:00,2022-03-01 10:18:00-05:00,14158.5,14233.5,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2022-03-01,2022,Validation,long,2022-03-01 10:10:00-05:00,2022-03-01 10:11:00-05:00,2022-03-01 10:25:00-05:00,14158.5,14271.0,75.0,112.5,target,112.5,223.0
opening_range_fade,2022-03-01,2022,Validation,short,2022-03-01 10:22:00-05:00,2022-03-01 10:23:00-05:00,2022-03-01 10:41:00-05:00,14249.5,14203.5,87.5,46.0,target,46.0,90.0
extension_5m_fade_1p5r,2022-03-01,2022,Validation,long,2022-03-01 11:34:00-05:00,2022-03-01 11:35:00-05:00,2022-03-01 13:28:00-05:00,14086.0,13986.0,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2022-03-02,2022,Validation,short,2022-03-02 09:45:00-05:00,2022-03-02 09:46:00-05:00,2022-03-02 10:08:00-05:00,14093.0,14018.0,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2022-03-02,2022,Validation,short,2022-03-02 09:45:00-05:00,2022-03-02 09:46:00-05:00,2022-03-02 10:09:00-05:00,14093.0,13980.5,75.0,112.5,target,112.5,223.0
high_state_vwap_fade_1r,2022-03-02,2022,Validation,short,2022-03-02 14:20:00-05:00,2022-03-02 14:21:00-05:00,2022-03-02 15:55:00-05:00,14268.25,14256.0,75.0,75.0,time,12.25,22.5
opening_range_fade,2022-03-02,2022,Validation,long,2022-03-02 10:22:00-05:00,2022-03-02 10:23:00-05:00,2022-03-02 10:29:00-05:00,14012.25,14070.375,87.5,58.125,target,58.125,114.25
extension_5m_fade_1p5r,2022-03-02,2022,Validation,short,2022-03-02 11:14:00-05:00,2022-03-02 11:15:00-05:00,2022-03-02 14:20:00-05:00,14172.0,14272.0,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2022-03-03,2022,Validation,long,2022-03-03 09:48:00-05:00,2022-03-03 09:49:00-05:00,2022-03-03 10:15:00-05:00,14257.0,14182.0,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2022-03-03,2022,Validation,long,2022-03-03 09:48:00-05:00,2022-03-03 09:49:00-05:00,2022-03-03 10:15:00-05:00,14257.0,14182.0,75.0,112.5,stop,-75.0,-152.0
extension_5m_fade_1p5r,2022-03-03,2022,Validation,short,2022-03-03 12:34:00-05:00,2022-03-03 12:35:00-05:00,2022-03-03 15:02:00-05:00,14174.5,14024.5,100.0,150.0,target,150.0,298.0
vwap_fade_1r,2022-03-04,2022,Validation,long,2022-03-04 09:45:00-05:00,2022-03-04 09:46:00-05:00,2022-03-04 10:15:00-05:00,13883.75,13808.75,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2022-03-04,2022,Validation,long,2022-03-04 09:45:00-05:00,2022-03-04 09:46:00-05:00,2022-03-04 10:15:00-05:00,13883.75,13808.75,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2022-03-04,2022,Validation,long,2022-03-04 09:48:00-05:00,2022-03-04 09:49:00-05:00,2022-03-04 09:59:00-05:00,13849.5,13924.5,75.0,75.0,target,75.0,148.0
opening_range_fade,2022-03-04,2022,Validation,long,2022-03-04 10:22:00-05:00,2022-03-04 10:23:00-05:00,2022-03-04 11:11:00-05:00,13840.25,13752.75,87.5,74.5,stop,-87.5,-177.0
extension_5m_fade_1p5r,2022-03-04,2022,Validation,short,2022-03-04 12:14:00-05:00,2022-03-04 12:15:00-05:00,2022-03-04 15:55:00-05:00,13854.5,13832.75,100.0,150.0,time,21.75,41.5
vwap_fade_1r,2022-03-07,2022,Validation,long,2022-03-07 09:45:00-05:00,2022-03-07 09:46:00-05:00,2022-03-07 09:58:00-05:00,13770.75,13695.75,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2022-03-07,2022,Validation,long,2022-03-07 09:45:00-05:00,2022-03-07 09:46:00-05:00,2022-03-07 09:58:00-05:00,13770.75,13695.75,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2022-03-07,2022,Validation,long,2022-03-07 14:06:00-05:00,2022-03-07 14:07:00-05:00,2022-03-07 15:07:00-05:00,13473.75,13398.75,75.0,75.0,stop,-75.0,-152.0
opening_range_fade,2022-03-07,2022,Validation,long,2022-03-07 10:04:00-05:00,2022-03-07 10:05:00-05:00,2022-03-07 10:25:00-05:00,13673.0,13585.5,87.5,87.5,stop,-87.5,-177.0
extension_5m_fade_1p5r,2022-03-07,2022,Validation,long,2022-03-07 12:04:00-05:00,2022-03-07 12:05:00-05:00,2022-03-07 14:43:00-05:00,13532.75,13432.75,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2022-03-08,2022,Validation,short,2022-03-08 09:45:00-05:00,2022-03-08 09:46:00-05:00,2022-03-08 09:50:00-05:00,13351.5,13276.5,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2022-03-08,2022,Validation,short,2022-03-08 09:45:00-05:00,2022-03-08 09:46:00-05:00,2022-03-08 09:54:00-05:00,13351.5,13239.0,75.0,112.5,target,112.5,223.0
high_state_vwap_fade_1r,2022-03-08,2022,Validation,short,2022-03-08 12:38:00-05:00,2022-03-08 12:39:00-05:00,2022-03-08 13:02:00-05:00,13563.75,13638.75,75.0,75.0,stop,-75.0,-152.0
opening_range_fade,2022-03-08,2022,Validation,long,2022-03-08 10:17:00-05:00,2022-03-08 10:18:00-05:00,2022-03-08 10:33:00-05:00,13231.75,13144.25,87.5,66.125,stop,-87.5,-177.0
extension_5m_fade_1p5r,2022-03-08,2022,Validation,short,2022-03-08 12:09:00-05:00,2022-03-08 12:10:00-05:00,2022-03-08 12:14:00-05:00,13349.25,13449.25,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2022-03-09,2022,Validation,long,2022-03-09 09:48:00-05:00,2022-03-09 09:49:00-05:00,2022-03-09 10:02:00-05:00,13532.5,13607.5,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2022-03-09,2022,Validation,long,2022-03-09 09:48:00-05:00,2022-03-09 09:49:00-05:00,2022-03-09 10:24:00-05:00,13532.5,13645.0,75.0,112.5,target,112.5,223.0
opening_range_fade,2022-03-09,2022,Validation,short,2022-03-09 10:03:00-05:00,2022-03-09 10:04:00-05:00,2022-03-09 12:34:00-05:00,13617.25,13704.75,87.5,58.75,stop,-87.5,-177.0
extension_5m_fade_1p5r,2022-03-09,2022,Validation,short,2022-03-09 12:04:00-05:00,2022-03-09 12:05:00-05:00,2022-03-09 15:09:00-05:00,13673.25,13773.25,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2022-03-10,2022,Validation,short,2022-03-10 09:56:00-05:00,2022-03-10 09:57:00-05:00,2022-03-10 10:33:00-05:00,13556.25,13481.25,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2022-03-10,2022,Validation,short,2022-03-10 09:56:00-05:00,2022-03-10 09:57:00-05:00,2022-03-10 10:55:00-05:00,13556.25,13443.75,75.0,112.5,target,112.5,223.0
opening_range_fade,2022-03-10,2022,Validation,short,2022-03-10 10:20:00-05:00,2022-03-10 10:21:00-05:00,2022-03-10 10:24:00-05:00,13590.75,13540.25,87.5,50.5,target,50.5,99.0
extension_5m_fade_1p5r,2022-03-10,2022,Validation,short,2022-03-10 12:24:00-05:00,2022-03-10 12:25:00-05:00,2022-03-10 14:05:00-05:00,13506.0,13606.0,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2022-03-11,2022,Validation,long,2022-03-11 09:53:00-05:00,2022-03-11 09:54:00-05:00,2022-03-11 10:00:00-05:00,13621.5,13546.5,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2022-03-11,2022,Validation,long,2022-03-11 09:53:00-05:00,2022-03-11 09:54:00-05:00,2022-03-11 10:00:00-05:00,13621.5,13546.5,75.0,112.5,stop,-75.0,-152.0
opening_range_fade,2022-03-11,2022,Validation,long,2022-03-11 10:51:00-05:00,2022-03-11 10:52:00-05:00,2022-03-11 11:13:00-05:00,13574.5,13487.0,87.5,73.125,stop,-87.5,-177.0
extension_5m_fade_1p5r,2022-03-11,2022,Validation,long,2022-03-11 11:34:00-05:00,2022-03-11 11:35:00-05:00,2022-03-11 15:46:00-05:00,13438.75,13338.75,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2022-03-14,2022,Validation,short,2022-03-14 09:45:00-04:00,2022-03-14 09:46:00-04:00,2022-03-14 10:00:00-04:00,13314.25,13239.25,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2022-03-14,2022,Validation,short,2022-03-14 09:45:00-04:00,2022-03-14 09:46:00-04:00,2022-03-14 10:25:00-04:00,13314.25,13389.25,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2022-03-14,2022,Validation,long,2022-03-14 12:55:00-04:00,2022-03-14 12:56:00-04:00,2022-03-14 15:55:00-04:00,13082.75,13049.25,75.0,75.0,time,-33.5,-69.0
opening_range_fade,2022-03-14,2022,Validation,short,2022-03-14 10:29:00-04:00,2022-03-14 10:30:00-04:00,2022-03-14 11:21:00-04:00,13337.5,13268.625,87.5,68.875,target,68.875,135.75
extension_5m_fade_1p5r,2022-03-14,2022,Validation,long,2022-03-14 11:29:00-04:00,2022-03-14 11:30:00-04:00,2022-03-14 12:04:00-04:00,13256.0,13156.0,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2022-03-15,2022,Validation,long,2022-03-15 09:45:00-04:00,2022-03-15 09:46:00-04:00,2022-03-15 09:58:00-04:00,13111.0,13186.0,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2022-03-15,2022,Validation,long,2022-03-15 09:45:00-04:00,2022-03-15 09:46:00-04:00,2022-03-15 10:04:00-04:00,13111.0,13223.5,75.0,112.5,target,112.5,223.0
opening_range_fade,2022-03-15,2022,Validation,short,2022-03-15 10:07:00-04:00,2022-03-15 10:08:00-04:00,2022-03-15 10:31:00-04:00,13201.0,13288.5,87.5,53.0,stop,-87.5,-177.0
extension_5m_fade_1p5r,2022-03-15,2022,Validation,long,2022-03-15 13:19:00-04:00,2022-03-15 13:20:00-04:00,2022-03-15 15:30:00-04:00,13300.5,13450.5,100.0,150.0,target,150.0,298.0
vwap_fade_1r,2022-03-16,2022,Validation,short,2022-03-16 09:45:00-04:00,2022-03-16 09:46:00-04:00,2022-03-16 10:15:00-04:00,13714.25,13789.25,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2022-03-16,2022,Validation,short,2022-03-16 09:45:00-04:00,2022-03-16 09:46:00-04:00,2022-03-16 10:15:00-04:00,13714.25,13789.25,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2022-03-16,2022,Validation,long,2022-03-16 14:32:00-04:00,2022-03-16 14:33:00-04:00,2022-03-16 14:38:00-04:00,13487.5,13562.5,75.0,75.0,target,75.0,148.0
opening_range_fade,2022-03-16,2022,Validation,short,2022-03-16 10:02:00-04:00,2022-03-16 10:03:00-04:00,2022-03-16 10:18:00-04:00,13736.0,13823.5,87.5,56.375,stop,-87.5,-177.0
extension_5m_fade_1p5r,2022-03-16,2022,Validation,long,2022-03-16 12:29:00-04:00,2022-03-16 12:30:00-04:00,2022-03-16 13:08:00-04:00,13794.0,13694.0,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2022-03-17,2022,Validation,short,2022-03-17 09:45:00-04:00,2022-03-17 09:46:00-04:00,2022-03-17 09:59:00-04:00,13905.0,13980.0,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2022-03-17,2022,Validation,short,2022-03-17 09:45:00-04:00,2022-03-17 09:46:00-04:00,2022-03-17 09:59:00-04:00,13905.0,13980.0,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2022-03-17,2022,Validation,short,2022-03-17 13:52:00-04:00,2022-03-17 13:53:00-04:00,2022-03-17 15:12:00-04:00,14082.75,14007.75,75.0,75.0,target,75.0,148.0
opening_range_fade,2022-03-17,2022,Validation,short,2022-03-17 10:12:00-04:00,2022-03-17 10:13:00-04:00,2022-03-17 10:42:00-04:00,13978.75,13900.75,87.5,78.0,target,78.0,154.0
extension_5m_fade_1p5r,2022-03-17,2022,Validation,short,2022-03-17 12:24:00-04:00,2022-03-17 12:25:00-04:00,2022-03-17 13:48:00-04:00,13968.25,14068.25,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2022-03-18,2022,Validation,short,2022-03-18 09:45:00-04:00,2022-03-18 09:46:00-04:00,2022-03-18 10:00:00-04:00,14090.0,14165.0,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2022-03-18,2022,Validation,short,2022-03-18 09:45:00-04:00,2022-03-18 09:46:00-04:00,2022-03-18 10:00:00-04:00,14090.0,14165.0,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2022-03-18,2022,Validation,short,2022-03-18 09:45:00-04:00,2022-03-18 09:46:00-04:00,2022-03-18 10:00:00-04:00,14090.0,14165.0,75.0,75.0,stop,-75.0,-152.0
opening_range_fade,2022-03-18,2022,Validation,short,2022-03-18 10:40:00-04:00,2022-03-18 10:41:00-04:00,2022-03-18 11:02:00-04:00,14143.25,14230.75,87.5,69.75,stop,-87.5,-177.0
extension_5m_fade_1p5r,2022-03-18,2022,Validation,short,2022-03-18 12:39:00-04:00,2022-03-18 12:40:00-04:00,2022-03-18 15:25:00-04:00,14295.25,14395.25,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2022-03-21,2022,Validation,long,2022-03-21 09:48:00-04:00,2022-03-21 09:49:00-04:00,2022-03-21 09:54:00-04:00,14379.25,14304.25,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2022-03-21,2022,Validation,long,2022-03-21 09:48:00-04:00,2022-03-21 09:49:00-04:00,2022-03-21 09:54:00-04:00,14379.25,14304.25,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2022-03-21,2022,Validation,long,2022-03-21 09:48:00-04:00,2022-03-21 09:49:00-04:00,2022-03-21 09:54:00-04:00,14379.25,14304.25,75.0,75.0,stop,-75.0,-152.0
opening_range_fade,2022-03-21,2022,Validation,long,2022-03-21 10:47:00-04:00,2022-03-21 10:48:00-04:00,2022-03-21 11:16:00-04:00,14306.75,14379.75,87.5,73.0,target,73.0,144.0
extension_5m_fade_1p5r,2022-03-21,2022,Validation,short,2022-03-21 11:29:00-04:00,2022-03-21 11:30:00-04:00,2022-03-21 12:36:00-04:00,14432.25,14282.25,100.0,150.0,target,150.0,298.0
vwap_fade_1r,2022-03-22,2022,Validation,short,2022-03-22 09:58:00-04:00,2022-03-22 09:59:00-04:00,2022-03-22 10:11:00-04:00,14474.5,14549.5,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2022-03-22,2022,Validation,short,2022-03-22 09:58:00-04:00,2022-03-22 09:59:00-04:00,2022-03-22 10:11:00-04:00,14474.5,14549.5,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2022-03-22,2022,Validation,short,2022-03-22 10:01:00-04:00,2022-03-22 10:02:00-04:00,2022-03-22 10:30:00-04:00,14521.5,14596.5,75.0,75.0,stop,-75.0,-152.0
extension_5m_fade_1p5r,2022-03-22,2022,Validation,long,2022-03-22 12:24:00-04:00,2022-03-22 12:25:00-04:00,2022-03-22 15:55:00-04:00,14592.25,14639.25,100.0,150.0,time,47.0,92.0
vwap_fade_1r,2022-03-23,2022,Validation,long,2022-03-23 09:49:00-04:00,2022-03-23 09:50:00-04:00,2022-03-23 10:13:00-04:00,14470.25,14545.25,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2022-03-23,2022,Validation,long,2022-03-23 09:49:00-04:00,2022-03-23 09:50:00-04:00,2022-03-23 10:15:00-04:00,14470.25,14582.75,75.0,112.5,target,112.5,223.0
high_state_vwap_fade_1r,2022-03-23,2022,Validation,short,2022-03-23 12:03:00-04:00,2022-03-23 12:04:00-04:00,2022-03-23 12:11:00-04:00,14675.25,14600.25,75.0,75.0,target,75.0,148.0
opening_range_fade,2022-03-23,2022,Validation,short,2022-03-23 10:45:00-04:00,2022-03-23 10:46:00-04:00,2022-03-23 11:21:00-04:00,14543.75,14631.25,87.5,39.875,stop,-87.5,-177.0
extension_5m_fade_1p5r,2022-03-23,2022,Validation,short,2022-03-23 12:04:00-04:00,2022-03-23 12:05:00-04:00,2022-03-23 13:25:00-04:00,14661.5,14511.5,100.0,150.0,target,150.0,298.0
vwap_fade_1r,2022-03-24,2022,Validation,short,2022-03-24 10:03:00-04:00,2022-03-24 10:04:00-04:00,2022-03-24 10:18:00-04:00,14541.5,14466.5,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2022-03-24,2022,Validation,short,2022-03-24 10:03:00-04:00,2022-03-24 10:04:00-04:00,2022-03-24 11:26:00-04:00,14541.5,14616.5,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2022-03-24,2022,Validation,short,2022-03-24 10:03:00-04:00,2022-03-24 10:04:00-04:00,2022-03-24 10:18:00-04:00,14541.5,14466.5,75.0,75.0,target,75.0,148.0
opening_range_fade,2022-03-24,2022,Validation,long,2022-03-24 10:22:00-04:00,2022-03-24 10:23:00-04:00,2022-03-24 10:35:00-04:00,14473.75,14509.75,87.5,36.0,target,36.0,70.0
extension_5m_fade_1p5r,2022-03-24,2022,Validation,short,2022-03-24 11:19:00-04:00,2022-03-24 11:20:00-04:00,2022-03-24 14:04:00-04:00,14581.25,14681.25,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2022-03-25,2022,Validation,long,2022-03-25 09:57:00-04:00,2022-03-25 09:58:00-04:00,2022-03-25 10:35:00-04:00,14714.0,14789.0,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2022-03-25,2022,Validation,long,2022-03-25 09:57:00-04:00,2022-03-25 09:58:00-04:00,2022-03-25 11:10:00-04:00,14714.0,14639.0,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2022-03-25,2022,Validation,long,2022-03-25 11:26:00-04:00,2022-03-25 11:27:00-04:00,2022-03-25 12:51:00-04:00,14589.75,14664.75,75.0,75.0,target,75.0,148.0
opening_range_fade,2022-03-25,2022,Validation,long,2022-03-25 10:04:00-04:00,2022-03-25 10:05:00-04:00,2022-03-25 10:10:00-04:00,14713.0,14748.375,87.5,35.375,target,35.375,68.75
extension_5m_fade_1p5r,2022-03-25,2022,Validation,long,2022-03-25 11:14:00-04:00,2022-03-25 11:15:00-04:00,2022-03-25 15:55:00-04:00,14639.75,14728.75,100.0,150.0,time,89.0,176.0
vwap_fade_1r,2022-03-28,2022,Validation,short,2022-03-28 09:50:00-04:00,2022-03-28 09:51:00-04:00,2022-03-28 10:21:00-04:00,14863.5,14788.5,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2022-03-28,2022,Validation,short,2022-03-28 09:50:00-04:00,2022-03-28 09:51:00-04:00,2022-03-28 11:36:00-04:00,14863.5,14751.0,75.0,112.5,target,112.5,223.0
high_state_vwap_fade_1r,2022-03-28,2022,Validation,short,2022-03-28 09:55:00-04:00,2022-03-28 09:56:00-04:00,2022-03-28 10:04:00-04:00,14905.75,14830.75,75.0,75.0,target,75.0,148.0
opening_range_fade,2022-03-28,2022,Validation,long,2022-03-28 12:01:00-04:00,2022-03-28 12:02:00-04:00,2022-03-28 13:24:00-04:00,14757.0,14831.0,87.5,74.0,target,74.0,146.0
extension_5m_fade_1p5r,2022-03-28,2022,Validation,long,2022-03-28 11:34:00-04:00,2022-03-28 11:35:00-04:00,2022-03-28 14:58:00-04:00,14779.5,14929.5,100.0,150.0,target,150.0,298.0
vwap_fade_1r,2022-03-29,2022,Validation,long,2022-03-29 09:48:00-04:00,2022-03-29 09:49:00-04:00,2022-03-29 10:12:00-04:00,15143.5,15068.5,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2022-03-29,2022,Validation,long,2022-03-29 09:48:00-04:00,2022-03-29 09:49:00-04:00,2022-03-29 10:12:00-04:00,15143.5,15068.5,75.0,112.5,stop,-75.0,-152.0
opening_range_fade,2022-03-29,2022,Validation,long,2022-03-29 10:50:00-04:00,2022-03-29 10:51:00-04:00,2022-03-29 11:48:00-04:00,15122.5,15162.75,87.5,40.25,target,40.25,78.5
extension_5m_fade_1p5r,2022-03-29,2022,Validation,short,2022-03-29 11:49:00-04:00,2022-03-29 11:50:00-04:00,2022-03-29 15:55:00-04:00,15170.25,15221.25,100.0,150.0,time,-51.0,-104.0
vwap_fade_1r,2022-03-30,2022,Validation,short,2022-03-30 10:14:00-04:00,2022-03-30 10:15:00-04:00,2022-03-30 11:04:00-04:00,15219.25,15144.25,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2022-03-30,2022,Validation,short,2022-03-30 10:14:00-04:00,2022-03-30 10:15:00-04:00,2022-03-30 11:11:00-04:00,15219.25,15106.75,75.0,112.5,target,112.5,223.0
opening_range_fade,2022-03-30,2022,Validation,short,2022-03-30 10:18:00-04:00,2022-03-30 10:19:00-04:00,2022-03-30 10:54:00-04:00,15196.0,15175.125,87.5,20.875,target,20.875,39.75
extension_5m_fade_1p5r,2022-03-30,2022,Validation,long,2022-03-30 11:14:00-04:00,2022-03-30 11:15:00-04:00,2022-03-30 15:23:00-04:00,15122.75,15022.75,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2022-03-31,2022,Validation,long,2022-03-31 09:46:00-04:00,2022-03-31 09:47:00-04:00,2022-03-31 10:46:00-04:00,14994.25,15069.25,75.0,75.0,target,75.0,148.0
vwap_fade_1p5r,2022-03-31,2022,Validation,long,2022-03-31 09:46:00-04:00,2022-03-31 09:47:00-04:00,2022-03-31 15:54:00-04:00,14994.25,14919.25,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2022-03-31,2022,Validation,long,2022-03-31 09:46:00-04:00,2022-03-31 09:47:00-04:00,2022-03-31 10:46:00-04:00,14994.25,15069.25,75.0,75.0,target,75.0,148.0
opening_range_fade,2022-03-31,2022,Validation,long,2022-03-31 10:05:00-04:00,2022-03-31 10:06:00-04:00,2022-03-31 10:15:00-04:00,14987.25,15035.125,87.5,47.875,target,47.875,93.75
extension_5m_fade_1p5r,2022-03-31,2022,Validation,long,2022-03-31 12:14:00-04:00,2022-03-31 12:15:00-04:00,2022-03-31 15:54:00-04:00,15003.5,14903.5,100.0,150.0,stop,-100.0,-202.0
vwap_fade_1r,2022-04-01,2022,Validation,long,2022-04-01 09:50:00-04:00,2022-04-01 09:51:00-04:00,2022-04-01 11:37:00-04:00,14857.0,14782.0,75.0,75.0,stop,-75.0,-152.0
vwap_fade_1p5r,2022-04-01,2022,Validation,long,2022-04-01 09:50:00-04:00,2022-04-01 09:51:00-04:00,2022-04-01 11:37:00-04:00,14857.0,14782.0,75.0,112.5,stop,-75.0,-152.0
high_state_vwap_fade_1r,2022-04-01,2022,Validation,long,2022-04-01 09:50:00-04:00,2022-04-01 09:51:00-04:00,2022-04-01 11:37:00-04:00,14857.0,14782.0,75.0,75.0,stop,-75.0,-152.0
opening_range_fade,2022-04-01,2022,Validation,long,2022-04-01 10:04:00-04:00,2022-04-01 10:05:00-04:00,2022-04-01 10:14:00-04:00,14828.5,14870.125,87.5,41.625,target,41.625,81.25
extension_5m_fade_1p5r,2022-04-01,2022,Validation,long,2022-04-01 11:39:00-04:00,2022-04-01 11:40:00-04:00,2022-04-01 15:55:00-04:00,14788.25,14858.25,100.0,150.0,time,70.0,138.0
vwap_fade_1r,2022-04-04,2022,Validation,short,2022-04-04 09:45:00-04:00,2022-04-04 09:46:00-04:00,2022-04-04 10:12:00-04:00,14992.5,15067.5,75.0,75.0,stop,-75.0,-152.0
