entry,stop_mode,stop_pts,tgt_mode,tgt_pts,rr,hold_h,split,n,n_elig,trig_rate,win,E_net,E_R,target_hit,stop_hit,time_exit,median_stop
imp20_pb5,fixed,25.0,rr,,2.0,60,Discovery,331,331,1.0,0.4169184290030212,-0.24018126888217523,-0.009607250755287011,0.1933534743202417,0.48036253776435045,0.32628398791540786,25.0
imp20_pb5,fixed,25.0,rr,,2.0,60,Validation,396,396,1.0,0.3409090909090909,-0.9299242424242424,-0.03719696969696973,0.3181818181818182,0.6439393939393939,0.03787878787878788,25.0
imp20_pb5,fixed,25.0,rr,,2.0,60,OOS,179,179,1.0,0.35195530726256985,0.39664804469273746,0.015865921787709476,0.35195530726256985,0.6480446927374302,0.0,25.0
imp20_pb10,structural,,fixed,15.0,,15,Discovery,328,328,1.0,0.4451219512195122,-0.15320121951219512,-0.1570995391322107,0.3932926829268293,0.49085365853658536,0.11585365853658537,11.5
imp20_pb10,structural,,fixed,15.0,,15,Validation,396,396,1.0,0.5429292929292929,-0.2967171717171717,-0.06654434840682558,0.5378787878787878,0.45202020202020204,0.010101010101010102,18.875
imp20_pb10,structural,,fixed,15.0,,15,OOS,179,179,1.0,0.5921787709497207,-1.9874301675977655,-0.14546834621770552,0.5921787709497207,0.40782122905027934,0.0,28.75
imp20_pb10,structural,,fixed,15.0,,30,Discovery,328,328,1.0,0.4481707317073171,-0.24009146341463414,-0.12891489446396115,0.4176829268292683,0.5121951219512195,0.0701219512195122,11.5
imp20_pb10,structural,,fixed,15.0,,30,Validation,396,396,1.0,0.5429292929292929,-0.30808080808080807,-0.0642677294778094,0.5378787878787878,0.45707070707070707,0.005050505050505051,18.875
imp20_pb10,structural,,fixed,15.0,,30,OOS,179,179,1.0,0.5921787709497207,-1.9874301675977655,-0.14546834621770552,0.5921787709497207,0.40782122905027934,0.0,28.75
imp20_pb10,structural,,fixed,15.0,,60,Discovery,328,328,1.0,0.4420731707317073,-0.28125,-0.12433320570269016,0.4329268292682927,0.5365853658536586,0.03048780487804878,11.5
imp20_pb10,structural,,fixed,15.0,,60,Validation,396,396,1.0,0.5429292929292929,-0.2904040404040404,-0.06205813351821343,0.5429292929292929,0.45707070707070707,0.0,18.875
imp20_pb10,structural,,fixed,15.0,,60,OOS,179,179,1.0,0.5921787709497207,-1.9874301675977655,-0.14546834621770552,0.5921787709497207,0.40782122905027934,0.0,28.75
imp20_pb10,structural,,fixed,20.0,,15,Discovery,328,328,1.0,0.39939024390243905,0.16996951219512196,-0.12707688795823854,0.3353658536585366,0.524390243902439,0.1402439024390244,11.5
imp20_pb10,structural,,fixed,20.0,,15,Validation,396,396,1.0,0.45202020202020204,-1.768939393939394,-0.1301075032250871,0.44696969696969696,0.5328282828282829,0.020202020202020204,18.875
imp20_pb10,structural,,fixed,20.0,,15,OOS,179,179,1.0,0.5139664804469274,-3.054469273743017,-0.17566485143361882,0.5139664804469274,0.4860335195530726,0.0,28.75
imp20_pb10,structural,,fixed,20.0,,30,Discovery,328,328,1.0,0.4024390243902439,0.001524390243902439,-0.09751082356228861,0.3475609756097561,0.5487804878048781,0.10365853658536585,11.5
imp20_pb10,structural,,fixed,20.0,,30,Validation,396,396,1.0,0.45202020202020204,-1.8383838383838385,-0.13012937945170888,0.44696969696969696,0.547979797979798,0.005050505050505051,18.875
imp20_pb10,structural,,fixed,20.0,,30,OOS,179,179,1.0,0.5139664804469274,-3.054469273743017,-0.17566485143361882,0.5139664804469274,0.4860335195530726,0.0,28.75
imp20_pb10,structural,,fixed,20.0,,60,Discovery,328,328,1.0,0.3871951219512195,-0.19817073170731708,-0.09289065851283958,0.3719512195121951,0.5884146341463414,0.039634146341463415,11.5
imp20_pb10,structural,,fixed,20.0,,60,Validation,396,396,1.0,0.45202020202020204,-1.7954545454545454,-0.12476321783554728,0.45202020202020204,0.547979797979798,0.0,18.875
imp20_pb10,structural,,fixed,20.0,,60,OOS,179,179,1.0,0.5139664804469274,-3.054469273743017,-0.17566485143361882,0.5139664804469274,0.4860335195530726,0.0,28.75
imp20_pb10,structural,,fixed,25.0,,15,Discovery,328,328,1.0,0.3475609756097561,-0.9100609756097561,-0.19489850576694184,0.25609756097560976,0.5701219512195121,0.17378048780487804,11.5
imp20_pb10,structural,,fixed,25.0,,15,Validation,396,396,1.0,0.398989898989899,-2.1464646464646466,-0.17269592167863748,0.3939393939393939,0.5858585858585859,0.020202020202020204,18.875
imp20_pb10,structural,,fixed,25.0,,15,OOS,179,179,1.0,0.48044692737430167,-2.828212290502793,-0.14345748651949053,0.4692737430167598,0.5195530726256983,0.0111731843575419,28.75
imp20_pb10,structural,,fixed,25.0,,30,Discovery,328,328,1.0,0.35060975609756095,-0.8033536585365854,-0.15416402340034813,0.27134146341463417,0.5945121951219512,0.13414634146341464,11.5
imp20_pb10,structural,,fixed,25.0,,30,Validation,396,396,1.0,0.398989898989899,-2.215909090909091,-0.17271779790525932,0.3939393939393939,0.601010101010101,0.005050505050505051,18.875
imp20_pb10,structural,,fixed,25.0,,30,OOS,179,179,1.0,0.48044692737430167,-2.660614525139665,-0.14143213588066117,0.48044692737430167,0.5195530726256983,0.0,28.75
imp20_pb10,structural,,fixed,25.0,,60,Discovery,328,328,1.0,0.3353658536585366,-0.7964939024390244,-0.13270126826630171,0.31097560975609756,0.6402439024390244,0.04878048780487805,11.5
imp20_pb10,structural,,fixed,25.0,,60,Validation,396,396,1.0,0.398989898989899,-2.147727272727273,-0.16419507063253205,0.398989898989899,0.601010101010101,0.0,18.875
imp20_pb10,structural,,fixed,25.0,,60,OOS,179,179,1.0,0.48044692737430167,-2.660614525139665,-0.14143213588066117,0.48044692737430167,0.5195530726256983,0.0,28.75
imp20_pb10,structural,,fixed,30.0,,15,Discovery,328,328,1.0,0.3353658536585366,-0.7583841463414634,-0.17586530740506673,0.20121951219512196,0.5762195121951219,0.2225609756097561,11.5
imp20_pb10,structural,,fixed,30.0,,15,Validation,396,396,1.0,0.3560606060606061,-2.587752525252525,-0.1800249913703284,0.3207070707070707,0.6136363636363636,0.06565656565656566,18.875
imp20_pb10,structural,,fixed,30.0,,15,OOS,179,179,1.0,0.44692737430167595,-2.213687150837989,-0.15387766365958583,0.43575418994413406,0.5418994413407822,0.0223463687150838,28.75
