setup,dip,target_mode,target,split,n,win,E_net,median,target_hit,stop_hit,time_exit,n_days,n_trig,trig_rate
fade_last_touch,10.0,opposite,104.0,Discovery,1,0.0,-36.0,-36.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,104.75,OOS,1,0.0,-49.75,-49.75,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,104.75,Validation,1,0.0,-14.25,-14.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,105.0,Validation,1,0.0,-33.0,-33.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,105.25,Validation,2,0.5,26.375,26.375,0.5,0.5,0.0,2,2,1.0
fade_last_touch,10.0,opposite,106.5,OOS,1,0.0,-22.5,-22.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,106.75,Validation,1,1.0,97.5,97.5,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,108.5,Validation,1,0.0,-14.5,-14.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,108.75,Validation,1,0.0,-20.0,-20.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,109.5,Discovery,1,1.0,108.5,108.5,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,110.25,OOS,1,0.0,-20.25,-20.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,110.25,Validation,1,1.0,70.0,70.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,112.25,Validation,1,1.0,52.25,52.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,113.0,Validation,2,0.0,-21.0,-21.0,0.0,1.0,0.0,2,2,1.0
fade_last_touch,10.0,opposite,113.25,Discovery,1,0.0,-38.5,-38.5,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,113.5,Validation,1,0.0,-30.25,-30.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,114.0,OOS,1,0.0,-12.5,-12.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,114.25,Validation,1,0.0,-26.5,-26.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,115.25,OOS,2,1.0,114.25,114.25,1.0,0.0,0.0,2,2,1.0
fade_last_touch,10.0,opposite,116.25,OOS,1,1.0,115.25,115.25,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,117.0,OOS,1,0.0,-38.0,-38.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,117.75,OOS,1,0.0,-72.5,-72.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,119.5,Discovery,1,1.0,50.0,50.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,119.5,Validation,1,1.0,85.75,85.75,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,120.5,Validation,1,0.0,-48.5,-48.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,122.0,Discovery,1,0.0,-29.5,-29.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,122.25,OOS,2,1.0,74.125,74.125,0.5,0.0,0.5,2,2,1.0
fade_last_touch,10.0,opposite,127.0,Validation,1,0.0,-21.75,-21.75,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,127.25,OOS,1,1.0,25.75,25.75,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,129.0,OOS,1,0.0,-62.5,-62.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,132.75,Validation,1,1.0,131.75,131.75,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,134.0,OOS,1,0.0,-50.25,-50.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,138.0,OOS,1,1.0,137.0,137.0,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,138.25,OOS,1,0.0,-4.75,-4.75,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,139.75,Discovery,1,0.0,-33.5,-33.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,142.25,Validation,1,1.0,47.75,47.75,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,142.75,Validation,1,1.0,11.25,11.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,143.5,Discovery,1,1.0,98.25,98.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,143.75,OOS,1,0.0,-34.5,-34.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,145.5,Validation,1,0.0,-20.25,-20.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,145.75,OOS,1,1.0,144.75,144.75,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,146.25,Discovery,1,0.0,-58.0,-58.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,146.5,OOS,1,0.0,-69.5,-69.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,147.75,OOS,1,1.0,102.0,102.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,149.75,OOS,1,0.0,-70.25,-70.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,150.25,Validation,1,1.0,93.0,93.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,151.25,Discovery,1,1.0,55.0,55.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,153.0,Validation,1,1.0,115.0,115.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,154.75,OOS,2,0.5,68.25,68.25,0.5,0.5,0.0,2,2,1.0
fade_last_touch,10.0,opposite,155.0,OOS,1,0.0,-73.25,-73.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,156.5,Validation,1,0.0,-90.25,-90.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,157.5,Validation,1,1.0,156.5,156.5,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,158.5,Validation,1,1.0,81.75,81.75,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,159.0,Validation,1,1.0,49.25,49.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,163.75,Validation,1,1.0,162.75,162.75,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,165.75,Validation,1,0.0,-94.5,-94.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,167.0,OOS,1,0.0,-11.25,-11.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,167.25,Validation,1,1.0,62.75,62.75,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,170.75,Validation,1,0.0,-44.25,-44.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,173.5,Validation,1,1.0,172.5,172.5,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,185.75,OOS,1,1.0,35.0,35.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,187.5,Discovery,1,1.0,186.5,186.5,1.0,0.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,195.25,Validation,1,0.0,-34.5,-34.5,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,204.25,OOS,1,0.0,-53.0,-53.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,206.25,Validation,1,1.0,96.25,96.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,209.25,OOS,1,1.0,33.75,33.75,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,212.5,Validation,1,1.0,13.25,13.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,213.25,Discovery,1,1.0,129.25,129.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,225.75,Validation,1,0.0,-10.25,-10.25,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,227.5,Validation,1,0.0,-9.0,-9.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,236.75,Validation,1,1.0,28.75,28.75,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,242.25,OOS,1,1.0,169.5,169.5,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,249.75,OOS,1,1.0,80.0,80.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,249.75,Validation,1,0.0,-34.25,-34.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,250.5,OOS,1,0.0,-42.0,-42.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,263.75,Validation,1,0.0,-80.0,-80.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,264.0,OOS,1,0.0,-86.0,-86.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,272.5,Validation,1,0.0,-24.75,-24.75,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,277.25,OOS,1,1.0,60.5,60.5,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,287.0,Validation,1,1.0,84.0,84.0,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,357.75,Validation,1,1.0,107.5,107.5,0.0,0.0,1.0,1,1,1.0
fade_last_touch,10.0,opposite,398.0,Validation,1,0.0,-43.25,-43.25,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,518.25,Validation,1,0.0,-28.0,-28.0,0.0,1.0,0.0,1,1,1.0
fade_last_touch,10.0,opposite,538.75,Validation,1,0.0,-50.0,-50.0,0.0,1.0,0.0,1,1,1.0
fade_raid,5.0,fixed,20.0,Discovery,351,0.4672364672364672,-0.7264957264957265,-2.0,0.27350427350427353,0.396011396011396,0.33048433048433046,657,351,0.5342465753424658
fade_raid,5.0,fixed,20.0,OOS,96,0.6354166666666666,-5.885416666666667,19.0,0.625,0.3333333333333333,0.041666666666666664,121,96,0.7933884297520661
fade_raid,5.0,fixed,20.0,Validation,280,0.5964285714285714,-0.21785714285714286,19.0,0.5892857142857143,0.3821428571428571,0.02857142857142857,334,280,0.8383233532934131
fade_raid,5.0,fixed,25.0,Discovery,351,0.4472934472934473,-0.7279202279202279,-3.5,0.22507122507122507,0.4074074074074074,0.36752136752136755,657,351,0.5342465753424658
fade_raid,5.0,fixed,25.0,OOS,96,0.59375,-6.0859375,24.0,0.5833333333333334,0.3645833333333333,0.052083333333333336,121,96,0.7933884297520661
fade_raid,5.0,fixed,25.0,Validation,280,0.5321428571428571,-0.37857142857142856,24.0,0.5214285714285715,0.4357142857142857,0.04285714285714286,334,280,0.8383233532934131
fade_raid,5.0,fixed,30.0,Discovery,351,0.4301994301994302,-0.6830484330484331,-4.5,0.18803418803418803,0.4188034188034188,0.39316239316239315,657,351,0.5342465753424658
fade_raid,5.0,fixed,30.0,OOS,96,0.5729166666666666,-4.799479166666667,29.0,0.5625,0.3854166666666667,0.052083333333333336,121,96,0.7933884297520661
fade_raid,5.0,fixed,30.0,Validation,280,0.5178571428571429,1.3151785714285715,21.375,0.49642857142857144,0.44285714285714284,0.060714285714285714,334,280,0.8383233532934131
fade_raid,5.0,opposite,0.25,Discovery,3,0.0,-0.75,-0.75,1.0,0.0,0.0,3,3,1.0
fade_raid,5.0,opposite,0.25,OOS,1,0.0,-11.75,-11.75,0.0,1.0,0.0,1,1,1.0
fade_raid,5.0,opposite,0.25,Validation,1,0.0,-0.75,-0.75,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,0.5,Discovery,3,0.0,-0.5,-0.5,1.0,0.0,0.0,3,3,1.0
fade_raid,5.0,opposite,0.75,Discovery,4,0.0,-0.25,-0.25,1.0,0.0,0.0,4,4,1.0
fade_raid,5.0,opposite,1.0,Discovery,4,0.0,0.0,0.0,1.0,0.0,0.0,4,4,1.0
fade_raid,5.0,opposite,1.0,Validation,2,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1.0
fade_raid,5.0,opposite,1.25,Discovery,4,1.0,0.25,0.25,1.0,0.0,0.0,4,4,1.0
fade_raid,5.0,opposite,1.5,Discovery,3,0.6666666666666666,-2.25,0.5,0.6666666666666666,0.3333333333333333,0.0,3,3,1.0
fade_raid,5.0,opposite,1.5,OOS,1,0.0,-26.0,-26.0,0.0,1.0,0.0,1,1,1.0
fade_raid,5.0,opposite,1.75,Discovery,3,0.6666666666666666,-2.8333333333333335,0.75,0.6666666666666666,0.3333333333333333,0.0,3,3,1.0
fade_raid,5.0,opposite,1.75,Validation,1,1.0,0.75,0.75,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,2.0,Discovery,3,0.3333333333333333,-5.916666666666667,-6.75,0.3333333333333333,0.6666666666666666,0.0,3,3,1.0
fade_raid,5.0,opposite,2.0,OOS,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,2.0,Validation,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,2.25,Discovery,2,1.0,1.25,1.25,1.0,0.0,0.0,2,2,1.0
fade_raid,5.0,opposite,2.5,Discovery,5,0.8,-0.55,1.5,0.8,0.2,0.0,5,5,1.0
fade_raid,5.0,opposite,2.5,OOS,1,1.0,1.5,1.5,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,2.75,Discovery,2,1.0,1.75,1.75,1.0,0.0,0.0,2,2,1.0
fade_raid,5.0,opposite,2.75,Validation,1,1.0,1.75,1.75,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,3.0,Discovery,3,0.6666666666666666,-1.3333333333333333,2.0,0.6666666666666666,0.0,0.3333333333333333,3,3,1.0
fade_raid,5.0,opposite,3.0,Validation,3,1.0,2.0,2.0,1.0,0.0,0.0,3,3,1.0
fade_raid,5.0,opposite,3.25,Discovery,7,0.5714285714285714,-6.321428571428571,2.25,0.5714285714285714,0.42857142857142855,0.0,7,7,1.0
fade_raid,5.0,opposite,3.5,Discovery,2,0.5,-1.625,-1.625,0.5,0.0,0.5,2,2,1.0
fade_raid,5.0,opposite,3.75,Discovery,6,0.8333333333333334,-0.20833333333333334,2.75,0.8333333333333334,0.16666666666666666,0.0,6,6,1.0
fade_raid,5.0,opposite,3.75,Validation,2,1.0,2.75,2.75,1.0,0.0,0.0,2,2,1.0
fade_raid,5.0,opposite,4.0,Discovery,9,0.7777777777777778,0.8611111111111112,3.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,9,9,1.0
fade_raid,5.0,opposite,4.0,Validation,1,1.0,3.0,3.0,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,4.25,Discovery,3,0.6666666666666666,-0.6666666666666666,3.25,0.6666666666666666,0.3333333333333333,0.0,3,3,1.0
fade_raid,5.0,opposite,4.5,Discovery,5,0.8,0.5,3.5,0.8,0.2,0.0,5,5,1.0
fade_raid,5.0,opposite,4.75,Discovery,6,0.8333333333333334,1.125,3.75,0.8333333333333334,0.16666666666666666,0.0,6,6,1.0
fade_raid,5.0,opposite,4.75,Validation,2,1.0,3.75,3.75,1.0,0.0,0.0,2,2,1.0
fade_raid,5.0,opposite,5.0,Discovery,2,0.5,-0.625,-0.625,0.5,0.0,0.5,2,2,1.0
fade_raid,5.0,opposite,5.0,Validation,2,1.0,4.0,4.0,1.0,0.0,0.0,2,2,1.0
fade_raid,5.0,opposite,5.25,Discovery,4,0.75,-0.375,4.25,0.75,0.25,0.0,4,4,1.0
fade_raid,5.0,opposite,5.25,Validation,2,0.5,-12.375,-12.375,0.5,0.5,0.0,2,2,1.0
fade_raid,5.0,opposite,5.5,Discovery,2,0.5,1.75,1.75,0.5,0.0,0.5,2,2,1.0
fade_raid,5.0,opposite,5.5,Validation,2,1.0,4.5,4.5,1.0,0.0,0.0,2,2,1.0
fade_raid,5.0,opposite,5.75,Discovery,2,0.5,-3.375,-3.375,0.5,0.5,0.0,2,2,1.0
fade_raid,5.0,opposite,5.75,OOS,1,1.0,4.75,4.75,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,6.0,Discovery,3,0.3333333333333333,-2.5833333333333335,-2.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3,1.0
fade_raid,5.0,opposite,6.0,Validation,1,1.0,5.0,5.0,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,6.25,Discovery,4,0.5,-1.25,-0.375,0.5,0.25,0.25,4,4,1.0
fade_raid,5.0,opposite,6.5,Discovery,4,0.75,1.875,5.5,0.75,0.0,0.25,4,4,1.0
fade_raid,5.0,opposite,6.5,Validation,1,1.0,5.5,5.5,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,6.75,Discovery,5,0.8,3.85,5.75,0.8,0.0,0.2,5,5,1.0
fade_raid,5.0,opposite,6.75,Validation,1,1.0,5.75,5.75,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,7.0,Validation,2,0.5,-1.875,-1.875,0.5,0.5,0.0,2,2,1.0
fade_raid,5.0,opposite,7.25,Discovery,2,0.5,0.375,0.375,0.5,0.0,0.5,2,2,1.0
fade_raid,5.0,opposite,7.25,Validation,1,1.0,6.25,6.25,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,7.5,Discovery,1,1.0,6.5,6.5,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,7.75,Discovery,4,0.5,-2.875,-3.0,0.25,0.5,0.25,4,4,1.0
fade_raid,5.0,opposite,7.75,Validation,1,1.0,6.75,6.75,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,8.0,Discovery,2,0.5,-4.125,-4.125,0.5,0.5,0.0,2,2,1.0
fade_raid,5.0,opposite,8.0,Validation,2,0.0,-18.125,-18.125,0.0,1.0,0.0,2,2,1.0
fade_raid,5.0,opposite,8.5,Discovery,2,1.0,7.5,7.5,1.0,0.0,0.0,2,2,1.0
fade_raid,5.0,opposite,8.5,Validation,1,1.0,7.5,7.5,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,8.75,Discovery,3,0.3333333333333333,-4.583333333333333,-7.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3,1.0
fade_raid,5.0,opposite,9.0,Discovery,8,0.75,2.1875,8.0,0.625,0.25,0.125,8,8,1.0
fade_raid,5.0,opposite,9.0,Validation,2,1.0,8.0,8.0,1.0,0.0,0.0,2,2,1.0
fade_raid,5.0,opposite,9.25,Discovery,2,1.0,8.25,8.25,1.0,0.0,0.0,2,2,1.0
fade_raid,5.0,opposite,9.5,Discovery,2,1.0,8.5,8.5,1.0,0.0,0.0,2,2,1.0
fade_raid,5.0,opposite,9.75,Discovery,1,1.0,8.75,8.75,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,9.75,Validation,1,1.0,8.75,8.75,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,10.0,Discovery,4,0.25,-6.8125,-9.875,0.25,0.5,0.25,4,4,1.0
fade_raid,5.0,opposite,10.0,Validation,1,1.0,3.0,3.0,0.0,0.0,1.0,1,1,1.0
fade_raid,5.0,opposite,10.25,Discovery,3,0.6666666666666666,4.083333333333333,9.25,0.6666666666666666,0.0,0.3333333333333333,3,3,1.0
fade_raid,5.0,opposite,10.5,Discovery,1,1.0,9.5,9.5,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,10.5,Validation,1,1.0,9.5,9.5,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,10.75,Discovery,3,0.3333333333333333,-7.0,-3.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3,1.0
fade_raid,5.0,opposite,10.75,Validation,1,1.0,9.75,9.75,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,11.0,Discovery,2,0.5,0.5,0.5,0.0,0.0,1.0,2,2,1.0
fade_raid,5.0,opposite,11.25,Validation,2,0.0,-10.875,-10.875,0.0,0.5,0.5,2,2,1.0
fade_raid,5.0,opposite,11.5,Discovery,1,0.0,-1.25,-1.25,0.0,0.0,1.0,1,1,1.0
fade_raid,5.0,opposite,11.75,Discovery,3,0.6666666666666666,-3.0,7.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3,1.0
fade_raid,5.0,opposite,12.0,Discovery,3,0.0,-8.166666666666666,-8.0,0.0,0.6666666666666666,0.3333333333333333,3,3,1.0
fade_raid,5.0,opposite,12.25,Discovery,1,0.0,-6.0,-6.0,0.0,0.0,1.0,1,1,1.0
fade_raid,5.0,opposite,12.5,Discovery,1,1.0,11.5,11.5,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,12.75,Discovery,2,0.5,1.375,1.375,0.5,0.5,0.0,2,2,1.0
fade_raid,5.0,opposite,12.75,Validation,1,1.0,11.75,11.75,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,13.0,Discovery,2,0.5,-2.875,-2.875,0.5,0.5,0.0,2,2,1.0
fade_raid,5.0,opposite,13.25,Discovery,1,1.0,12.25,12.25,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,13.5,Discovery,1,1.0,12.5,12.5,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,13.5,OOS,1,1.0,12.5,12.5,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,13.5,Validation,1,1.0,12.5,12.5,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,13.75,Discovery,2,0.0,-17.125,-17.125,0.0,1.0,0.0,2,2,1.0
fade_raid,5.0,opposite,13.75,Validation,2,0.5,1.125,1.125,0.5,0.5,0.0,2,2,1.0
fade_raid,5.0,opposite,14.0,Discovery,2,0.0,-4.875,-4.875,0.0,0.5,0.5,2,2,1.0
fade_raid,5.0,opposite,14.0,Validation,1,1.0,13.0,13.0,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,14.25,Discovery,1,1.0,5.5,5.5,0.0,0.0,1.0,1,1,1.0
fade_raid,5.0,opposite,14.5,Discovery,3,0.6666666666666666,-1.0,13.5,0.6666666666666666,0.3333333333333333,0.0,3,3,1.0
fade_raid,5.0,opposite,14.5,Validation,4,1.0,13.5,13.5,1.0,0.0,0.0,4,4,1.0
fade_raid,5.0,opposite,14.75,Discovery,1,1.0,13.75,13.75,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,15.0,Discovery,1,0.0,-10.75,-10.75,0.0,1.0,0.0,1,1,1.0
fade_raid,5.0,opposite,15.0,Validation,1,1.0,14.0,14.0,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,15.25,Discovery,2,1.0,14.25,14.25,1.0,0.0,0.0,2,2,1.0
fade_raid,5.0,opposite,15.25,Validation,1,0.0,-15.25,-15.25,0.0,1.0,0.0,1,1,1.0
fade_raid,5.0,opposite,15.5,Discovery,4,0.25,-12.125,-16.625,0.25,0.5,0.25,4,4,1.0
fade_raid,5.0,opposite,15.5,OOS,2,1.0,14.5,14.5,1.0,0.0,0.0,2,2,1.0
fade_raid,5.0,opposite,15.5,Validation,1,0.0,-19.0,-19.0,0.0,1.0,0.0,1,1,1.0
fade_raid,5.0,opposite,15.75,Discovery,4,0.25,-4.6875,-10.75,0.25,0.75,0.0,4,4,1.0
fade_raid,5.0,opposite,16.0,Discovery,2,0.5,1.875,1.875,0.5,0.5,0.0,2,2,1.0
fade_raid,5.0,opposite,16.0,Validation,1,0.0,-30.0,-30.0,0.0,0.0,1.0,1,1,1.0
fade_raid,5.0,opposite,16.5,Discovery,1,0.0,-7.75,-7.75,0.0,1.0,0.0,1,1,1.0
fade_raid,5.0,opposite,16.5,Validation,2,1.0,15.5,15.5,1.0,0.0,0.0,2,2,1.0
fade_raid,5.0,opposite,16.75,Discovery,2,1.0,15.75,15.75,1.0,0.0,0.0,2,2,1.0
fade_raid,5.0,opposite,16.75,OOS,1,0.0,-10.5,-10.5,0.0,1.0,0.0,1,1,1.0
fade_raid,5.0,opposite,17.0,OOS,1,0.0,-23.25,-23.25,0.0,1.0,0.0,1,1,1.0
fade_raid,5.0,opposite,17.25,Validation,1,1.0,16.25,16.25,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,17.5,Discovery,2,0.5,0.5,0.5,0.5,0.5,0.0,2,2,1.0
fade_raid,5.0,opposite,17.75,Discovery,2,1.0,13.625,13.625,0.5,0.0,0.5,2,2,1.0
fade_raid,5.0,opposite,18.0,Discovery,1,1.0,17.0,17.0,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,18.0,Validation,1,1.0,17.0,17.0,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,18.25,Discovery,1,0.0,-13.5,-13.5,0.0,1.0,0.0,1,1,1.0
fade_raid,5.0,opposite,18.25,Validation,2,1.0,17.25,17.25,1.0,0.0,0.0,2,2,1.0
fade_raid,5.0,opposite,18.5,OOS,1,1.0,17.5,17.5,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,19.25,Discovery,1,0.0,-10.5,-10.5,0.0,1.0,0.0,1,1,1.0
fade_raid,5.0,opposite,19.25,Validation,1,0.0,-29.0,-29.0,0.0,1.0,0.0,1,1,1.0
fade_raid,5.0,opposite,19.5,Discovery,1,1.0,2.25,2.25,0.0,0.0,1.0,1,1,1.0
fade_raid,5.0,opposite,19.75,Discovery,1,0.0,-22.5,-22.5,0.0,1.0,0.0,1,1,1.0
fade_raid,5.0,opposite,19.75,Validation,2,0.5,5.25,5.25,0.5,0.5,0.0,2,2,1.0
fade_raid,5.0,opposite,20.5,Discovery,1,0.0,-2.0,-2.0,0.0,0.0,1.0,1,1,1.0
fade_raid,5.0,opposite,20.5,OOS,1,0.0,-68.0,-68.0,0.0,1.0,0.0,1,1,1.0
fade_raid,5.0,opposite,20.75,Discovery,2,0.0,-18.625,-18.625,0.0,1.0,0.0,2,2,1.0
fade_raid,5.0,opposite,21.0,Validation,2,1.0,20.0,20.0,1.0,0.0,0.0,2,2,1.0
fade_raid,5.0,opposite,21.25,Discovery,2,0.5,-0.5,-0.5,0.5,0.5,0.0,2,2,1.0
fade_raid,5.0,opposite,21.25,Validation,2,1.0,20.25,20.25,1.0,0.0,0.0,2,2,1.0
fade_raid,5.0,opposite,21.5,Discovery,2,0.5,-11.75,-11.75,0.0,0.5,0.5,2,2,1.0
fade_raid,5.0,opposite,21.75,Validation,1,0.0,-18.5,-18.5,0.0,1.0,0.0,1,1,1.0
fade_raid,5.0,opposite,22.25,Discovery,1,0.0,-17.25,-17.25,0.0,1.0,0.0,1,1,1.0
fade_raid,5.0,opposite,22.75,Validation,2,1.0,21.75,21.75,1.0,0.0,0.0,2,2,1.0
fade_raid,5.0,opposite,23.5,OOS,1,1.0,22.5,22.5,1.0,0.0,0.0,1,1,1.0
fade_raid,5.0,opposite,23.5,Validation,1,0.0,-57.25,-57.25,0.0,1.0,0.0,1,1,1.0
fade_raid,5.0,opposite,23.75,Discovery,2,0.5,6.5,6.5,0.5,0.5,0.0,2,2,1.0
fade_raid,5.0,opposite,24.25,Discovery,1,0.0,-32.0,-32.0,0.0,1.0,0.0,1,1,1.0
fade_raid,5.0,opposite,24.25,Validation,1,0.0,-19.0,-19.0,0.0,1.0,0.0,1,1,1.0
fade_raid,5.0,opposite,24.5,Discovery,1,0.0,-16.25,-16.25,0.0,1.0,0.0,1,1,1.0
