session_date,split,year,label,side,rev,rev_ok,skip_at_ext,setup_ok
2023-01-17,Validation,,NEITHER,,,,,False
2023-01-18,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-01-18,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-01-19,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-01-19,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-01-20,Validation,,NEITHER,,,,,False
2023-01-23,Validation,,NEITHER,,,,,False
2023-01-24,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-01-24,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-01-25,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-01-25,Validation,2023.0,LOD_SO_FAR,1.0,10.0,False,False,False
2023-01-26,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-01-26,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-01-27,Validation,,NEITHER,,,,,False
2023-01-30,Validation,,NEITHER,,,,,False
2023-01-31,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-01-31,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-02-01,Validation,,NEITHER,,,,,False
2023-02-02,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-02-02,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-02-03,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-02-03,Validation,2023.0,LOD_SO_FAR,1.0,10.0,False,False,False
2023-02-06,Validation,,NEITHER,,,,,False
2023-02-07,Validation,,NEITHER,,,,,False
2023-02-08,Validation,2023.0,LOD_SO_FAR,1.0,5.0,False,False,False
2023-02-08,Validation,2023.0,LOD_SO_FAR,1.0,10.0,False,False,False
2023-02-09,Validation,,NEITHER,,,,,False
2023-02-10,Validation,,NEITHER,,,,,False
2023-02-13,Validation,,NEITHER,,,,,False
2023-02-14,Validation,,BOTH,,,,,False
2023-02-15,Validation,,NEITHER,,,,,False
2023-02-16,Validation,2023.0,LOD_SO_FAR,1.0,5.0,False,False,False
2023-02-16,Validation,2023.0,LOD_SO_FAR,1.0,10.0,False,False,False
2023-02-17,Validation,,NEITHER,,,,,False
2023-02-20,Validation,,NEITHER,,,,,False
2023-02-21,Validation,,NEITHER,,,,,False
2023-02-22,Validation,,NEITHER,,,,,False
2023-02-23,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-02-23,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-02-24,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-02-24,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-02-27,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-02-27,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-02-28,Validation,,NEITHER,,,,,False
2023-03-01,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-03-01,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-03-02,Validation,,NEITHER,,,,,False
2023-03-03,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-03-03,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-03-06,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-03-06,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-03-07,Validation,,NEITHER,,,,,False
2023-03-08,Validation,,NEITHER,,,,,False
2023-03-09,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-03-09,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-03-10,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-03-10,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-03-13,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-03-13,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-03-14,Validation,,BOTH,,,,,False
2023-03-15,Validation,,NEITHER,,,,,False
2023-03-16,Validation,2023.0,LOD_SO_FAR,1.0,5.0,False,False,False
2023-03-16,Validation,2023.0,LOD_SO_FAR,1.0,10.0,False,False,False
2023-03-17,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-03-17,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-03-20,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-03-20,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-03-21,Validation,,NEITHER,,,,,False
2023-03-22,Validation,,NEITHER,,,,,False
2023-03-23,Validation,,NEITHER,,,,,False
2023-03-24,Validation,,NEITHER,,,,,False
2023-03-27,Validation,,NEITHER,,,,,False
2023-03-28,Validation,,NEITHER,,,,,False
2023-03-29,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-03-29,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-03-30,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-03-30,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-03-31,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-03-31,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-04-03,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-04-03,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-04-04,Validation,,NEITHER,,,,,False
2023-04-05,Validation,,NEITHER,,,,,False
2023-04-06,Validation,,NEITHER,,,,,False
2023-04-10,Validation,2023.0,LOD_SO_FAR,1.0,5.0,False,False,False
2023-04-10,Validation,2023.0,LOD_SO_FAR,1.0,10.0,False,False,False
2023-04-11,Validation,,NEITHER,,,,,False
2023-04-12,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-04-12,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-04-13,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-04-13,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-04-14,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-04-14,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-04-17,Validation,,NEITHER,,,,,False
2023-04-18,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-04-18,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-04-19,Validation,,NEITHER,,,,,False
2023-04-20,Validation,,NEITHER,,,,,False
2023-04-21,Validation,,NEITHER,,,,,False
2023-04-24,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-04-24,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-04-25,Validation,,NEITHER,,,,,False
2023-04-26,Validation,,NEITHER,,,,,False
2023-04-27,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-04-27,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-04-28,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-04-28,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-05-01,Validation,,NEITHER,,,,,False
2023-05-02,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-05-02,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-05-03,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-05-03,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-05-04,Validation,,NEITHER,,,,,False
2023-05-05,Validation,,NEITHER,,,,,False
2023-05-08,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-05-08,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-05-09,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-05-09,Validation,2023.0,LOD_SO_FAR,1.0,10.0,False,False,False
2023-05-10,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-05-10,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-05-11,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-05-11,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-05-12,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-05-12,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-05-15,Validation,,NEITHER,,,,,False
2023-05-16,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-05-16,Validation,2023.0,LOD_SO_FAR,1.0,10.0,False,False,False
2023-05-17,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-05-17,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-05-18,Validation,,NEITHER,,,,,False
2023-05-19,Validation,,NEITHER,,,,,False
2023-05-22,Validation,,NEITHER,,,,,False
2023-05-23,Validation,2023.0,LOD_SO_FAR,1.0,5.0,False,False,False
2023-05-23,Validation,2023.0,LOD_SO_FAR,1.0,10.0,False,False,False
2023-05-24,Validation,2023.0,LOD_SO_FAR,1.0,5.0,False,False,False
2023-05-24,Validation,2023.0,LOD_SO_FAR,1.0,10.0,False,False,False
2023-05-25,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-05-25,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-05-26,Validation,,NEITHER,,,,,False
2023-05-29,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-05-29,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-05-30,Validation,,NEITHER,,,,,False
2023-05-31,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-05-31,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-06-01,Validation,,NEITHER,,,,,False
2023-06-02,Validation,,NEITHER,,,,,False
2023-06-05,Validation,,NEITHER,,,,,False
2023-06-06,Validation,2023.0,LOD_SO_FAR,1.0,5.0,False,False,False
2023-06-06,Validation,2023.0,LOD_SO_FAR,1.0,10.0,False,False,False
2023-06-07,Validation,,NEITHER,,,,,False
2023-06-08,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-06-08,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-06-09,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-06-09,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-06-12,Validation,,NEITHER,,,,,False
2023-06-13,Validation,,BOTH,,,,,False
2023-06-14,Validation,,NEITHER,,,,,False
2023-06-15,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-06-15,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-06-16,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-06-16,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-06-19,Validation,,NEITHER,,,,,False
2023-06-20,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-06-20,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-06-21,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-06-21,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-06-22,Validation,,NEITHER,,,,,False
2023-06-23,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-06-23,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-06-26,Validation,,NEITHER,,,,,False
2023-06-27,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-06-27,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-06-28,Validation,,NEITHER,,,,,False
2023-06-29,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-06-29,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-06-30,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-06-30,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-07-03,Validation,,NEITHER,,,,,False
2023-07-04,Validation,,NEITHER,,,,,False
2023-07-05,Validation,,NEITHER,,,,,False
2023-07-06,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-07-06,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-07-07,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-07-07,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-07-10,Validation,,NEITHER,,,,,False
2023-07-11,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-07-11,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-07-12,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-07-12,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-07-13,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-07-13,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-07-14,Validation,,NEITHER,,,,,False
2023-07-17,Validation,,NEITHER,,,,,False
2023-07-18,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-07-18,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-07-19,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-07-19,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-07-20,Validation,,NEITHER,,,,,False
2023-07-21,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-07-21,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-07-24,Validation,,NEITHER,,,,,False
2023-07-25,Validation,,NEITHER,,,,,False
2023-07-26,Validation,,NEITHER,,,,,False
2023-07-27,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-07-27,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-07-28,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-07-28,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-07-31,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-07-31,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-08-01,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-08-01,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-08-02,Validation,,NEITHER,,,,,False
2023-08-03,Validation,,NEITHER,,,,,False
2023-08-04,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-08-04,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-08-07,Validation,,NEITHER,,,,,False
2023-08-08,Validation,,NEITHER,,,,,False
2023-08-09,Validation,,NEITHER,,,,,False
2023-08-10,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-08-10,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-08-11,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-08-11,Validation,2023.0,LOD_SO_FAR,1.0,10.0,False,False,False
2023-08-14,Validation,,NEITHER,,,,,False
2023-08-15,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-08-15,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-08-16,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-08-16,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-08-17,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-08-17,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-08-18,Validation,2023.0,LOD_SO_FAR,1.0,5.0,False,False,False
2023-08-18,Validation,2023.0,LOD_SO_FAR,1.0,10.0,False,False,False
2023-08-21,Validation,,NEITHER,,,,,False
2023-08-22,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-08-22,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-08-23,Validation,,NEITHER,,,,,False
2023-08-24,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-08-24,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-08-25,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-08-25,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-08-28,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-08-28,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-08-29,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-08-29,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-08-30,Validation,,NEITHER,,,,,False
2023-08-31,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-08-31,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-09-01,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-09-01,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-09-04,Validation,,NEITHER,,,,,False
2023-09-05,Validation,,NEITHER,,,,,False
2023-09-06,Validation,,NEITHER,,,,,False
2023-09-07,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-09-07,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-09-08,Validation,,NEITHER,,,,,False
2023-09-11,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-09-11,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-09-12,Validation,,NEITHER,,,,,False
2023-09-13,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-09-13,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-09-14,Validation,,NEITHER,,,,,False
2023-09-15,Validation,2023.0,LOD_SO_FAR,1.0,5.0,False,False,False
2023-09-15,Validation,2023.0,LOD_SO_FAR,1.0,10.0,False,False,False
2023-09-18,Validation,,NEITHER,,,,,False
2023-09-19,Validation,,NEITHER,,,,,False
2023-09-20,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-09-20,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-09-21,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-09-21,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-09-22,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-09-22,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-09-25,Validation,,NEITHER,,,,,False
2023-09-26,Validation,,NEITHER,,,,,False
2023-09-27,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-09-27,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-09-28,Validation,,BOTH,,,,,False
2023-09-29,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-09-29,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-10-02,Validation,,NEITHER,,,,,False
2023-10-03,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-10-03,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-10-04,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-10-04,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-10-05,Validation,,NEITHER,,,,,False
2023-10-06,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-10-06,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-10-09,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-10-09,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-10-10,Validation,,NEITHER,,,,,False
2023-10-11,Validation,,NEITHER,,,,,False
2023-10-12,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-10-12,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-10-13,Validation,,NEITHER,,,,,False
2023-10-16,Validation,,NEITHER,,,,,False
2023-10-17,Validation,2023.0,LOD_SO_FAR,1.0,5.0,False,False,False
2023-10-17,Validation,2023.0,LOD_SO_FAR,1.0,10.0,False,False,False
2023-10-18,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-10-18,Validation,2023.0,LOD_SO_FAR,1.0,10.0,False,False,False
2023-10-19,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-10-19,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-10-20,Validation,,NEITHER,,,,,False
2023-10-23,Validation,,NEITHER,,,,,False
2023-10-24,Validation,,NEITHER,,,,,False
2023-10-25,Validation,,NEITHER,,,,,False
2023-10-26,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-10-26,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-10-27,Validation,,NEITHER,,,,,False
2023-10-30,Validation,,NEITHER,,,,,False
2023-10-31,Validation,,NEITHER,,,,,False
2023-11-01,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-11-01,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-11-02,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-11-02,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-11-03,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-11-03,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-11-06,Validation,,NEITHER,,,,,False
2023-11-07,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-11-07,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-11-08,Validation,,NEITHER,,,,,False
2023-11-09,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-11-09,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-11-10,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-11-10,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-11-13,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-11-13,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-11-14,Validation,,BOTH,,,,,False
2023-11-15,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-11-15,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-11-16,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-11-16,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-11-17,Validation,,NEITHER,,,,,False
2023-11-20,Validation,,NEITHER,,,,,False
2023-11-21,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-11-21,Validation,2023.0,LOD_SO_FAR,1.0,10.0,False,False,False
2023-11-22,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-11-22,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-11-23,Validation,,NEITHER,,,,,False
2023-11-24,Validation,,NEITHER,,,,,False
2023-11-27,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-11-27,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-11-28,Validation,,NEITHER,,,,,False
2023-11-29,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-11-29,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-11-30,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-11-30,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-12-01,Validation,,NEITHER,,,,,False
2023-12-04,Validation,2023.0,LOD_SO_FAR,1.0,5.0,False,False,False
2023-12-04,Validation,2023.0,LOD_SO_FAR,1.0,10.0,False,False,False
2023-12-05,Validation,,NEITHER,,,,,False
2023-12-06,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-12-06,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-12-07,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2023-12-07,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-12-08,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-12-08,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-12-11,Validation,,NEITHER,,,,,False
2023-12-12,Validation,,BOTH,,,,,False
2023-12-13,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-12-13,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-12-14,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-12-14,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-12-15,Validation,2023.0,LOD_SO_FAR,1.0,5.0,True,False,True
2023-12-15,Validation,2023.0,LOD_SO_FAR,1.0,10.0,True,False,True
2023-12-18,Validation,,NEITHER,,,,,False
2023-12-19,Validation,,NEITHER,,,,,False
2023-12-20,Validation,,NEITHER,,,,,False
2023-12-21,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-12-21,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-12-22,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-12-22,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2023-12-26,Validation,,NEITHER,,,,,False
2023-12-27,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-12-27,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-12-28,Validation,2023.0,HOD_SO_FAR,-1.0,5.0,True,False,True
2023-12-28,Validation,2023.0,HOD_SO_FAR,-1.0,10.0,True,False,True
2023-12-29,Validation,,NEITHER,,,,,False
2024-01-02,Validation,,NEITHER,,,,,False
2024-01-03,Validation,,NEITHER,,,,,False
2024-01-04,Validation,2024.0,LOD_SO_FAR,1.0,5.0,False,False,False
2024-01-04,Validation,2024.0,LOD_SO_FAR,1.0,10.0,False,False,False
2024-01-05,Validation,2024.0,LOD_SO_FAR,1.0,5.0,True,False,True
2024-01-05,Validation,2024.0,LOD_SO_FAR,1.0,10.0,True,False,True
2024-01-08,Validation,,NEITHER,,,,,False
2024-01-09,Validation,2024.0,LOD_SO_FAR,1.0,5.0,True,False,True
2024-01-09,Validation,2024.0,LOD_SO_FAR,1.0,10.0,True,False,True
2024-01-10,Validation,,NEITHER,,,,,False
2024-01-11,Validation,,BOTH,,,,,False
2024-01-12,Validation,2024.0,HOD_SO_FAR,-1.0,5.0,False,False,False
2024-01-12,Validation,2024.0,HOD_SO_FAR,-1.0,10.0,False,False,False
2024-01-15,Validation,,NEITHER,,,,,False
