resolver,session,T_offset,horizon,universe,split,n,win,E
gap_follow,NY_AM,30,60,HIGH,OOS,149,0.47651006711409394,-8.184563758389261
gap_follow,NY_AM,30,60,HIGH,Y2025,87,0.47126436781609193,-2.1666666666666665
gap_follow,NY_AM,30,60,HIGH,Y2026,62,0.4838709677419355,-16.629032258064516
gap_follow,NY_AM,60,30,ALL,IS,2394,0.504594820384294,0.1822263993316625
gap_follow,NY_AM,60,30,ALL,Validation,774,0.5038759689922481,-1.4796511627906976
gap_follow,NY_AM,60,30,ALL,OOS,412,0.47815533980582525,-3.6650485436893203
gap_follow,NY_AM,60,30,ALL,Y2025,257,0.46303501945525294,-4.744163424124514
gap_follow,NY_AM,60,30,ALL,Y2026,155,0.5032258064516129,-1.8758064516129032
gap_follow,NY_AM,60,30,HIGH,IS,817,0.5287637698898409,1.3353733170134638
gap_follow,NY_AM,60,30,HIGH,Validation,240,0.475,-4.513541666666667
gap_follow,NY_AM,60,30,HIGH,OOS,153,0.477124183006536,-9.627450980392156
gap_follow,NY_AM,60,30,HIGH,Y2025,93,0.43010752688172044,-10.71505376344086
gap_follow,NY_AM,60,30,HIGH,Y2026,60,0.55,-7.941666666666666
gap_follow,NY_AM,60,60,ALL,IS,2394,0.518796992481203,0.385233918128655
gap_follow,NY_AM,60,60,ALL,Validation,774,0.5219638242894057,-2.0939922480620154
gap_follow,NY_AM,60,60,ALL,OOS,412,0.4830097087378641,-5.206917475728155
gap_follow,NY_AM,60,60,ALL,Y2025,257,0.5019455252918288,-4.439688715953308
gap_follow,NY_AM,60,60,ALL,Y2026,155,0.45161290322580644,-6.4790322580645165
gap_follow,NY_AM,60,60,HIGH,IS,817,0.5397796817625459,1.2689718482252141
gap_follow,NY_AM,60,60,HIGH,Validation,240,0.525,-1.259375
gap_follow,NY_AM,60,60,HIGH,OOS,153,0.48366013071895425,-8.509803921568627
gap_follow,NY_AM,60,60,HIGH,Y2025,93,0.4838709677419355,-2.827956989247312
gap_follow,NY_AM,60,60,HIGH,Y2026,60,0.48333333333333334,-17.316666666666666
gap_follow,ASIA,30,30,ALL,IS,1972,0.46551724137931033,-0.33113590263691683
gap_follow,ASIA,30,30,ALL,Validation,737,0.4654002713704206,-0.7343962008141113
gap_follow,ASIA,30,30,ALL,OOS,397,0.5113350125944585,0.4540302267002519
gap_follow,ASIA,30,30,ALL,Y2025,246,0.5,1.0233739837398375
gap_follow,ASIA,30,30,ALL,Y2026,151,0.5298013245033113,-0.4735099337748344
gap_follow,ASIA,30,30,HIGH,IS,695,0.45611510791366905,-0.5384892086330936
gap_follow,ASIA,30,30,HIGH,Validation,198,0.5353535353535354,2.034090909090909
gap_follow,ASIA,30,30,HIGH,OOS,216,0.5046296296296297,1.2025462962962963
gap_follow,ASIA,30,30,HIGH,Y2025,122,0.4918032786885246,2.1352459016393444
gap_follow,ASIA,30,30,HIGH,Y2026,94,0.5212765957446809,-0.007978723404255319
gap_follow,ASIA,30,60,ALL,IS,1972,0.47971602434077076,-0.4396551724137931
gap_follow,ASIA,30,60,ALL,Validation,737,0.5061058344640434,0.17062415196743555
gap_follow,ASIA,30,60,ALL,OOS,397,0.5214105793450882,3.2267002518891688
gap_follow,ASIA,30,60,ALL,Y2025,246,0.5203252032520326,2.4410569105691056
gap_follow,ASIA,30,60,ALL,Y2026,151,0.5231788079470199,4.506622516556291
gap_follow,ASIA,30,60,HIGH,IS,695,0.48633093525179855,-0.4618705035971223
gap_follow,ASIA,30,60,HIGH,Validation,198,0.5858585858585859,4.545454545454546
gap_follow,ASIA,30,60,HIGH,OOS,216,0.5555555555555556,7.524305555555555
gap_follow,ASIA,30,60,HIGH,Y2025,122,0.5409836065573771,5.260245901639344
gap_follow,ASIA,30,60,HIGH,Y2026,94,0.574468085106383,10.462765957446809
gap_follow,ASIA,60,30,ALL,IS,1818,0.46259625962596257,-0.04235423542354235
gap_follow,ASIA,60,30,ALL,Validation,737,0.5183175033921302,0.9077340569877883
gap_follow,ASIA,60,30,ALL,OOS,397,0.5062972292191436,2.7474811083123427
gap_follow,ASIA,60,30,ALL,Y2025,246,0.4715447154471545,1.3434959349593496
gap_follow,ASIA,60,30,ALL,Y2026,151,0.5629139072847682,5.03476821192053
gap_follow,ASIA,60,30,HIGH,IS,639,0.46635367762128327,0.3810641627543036
gap_follow,ASIA,60,30,HIGH,Validation,175,0.5942857142857143,3.6514285714285712
gap_follow,ASIA,60,30,HIGH,OOS,200,0.535,3.80125
gap_follow,ASIA,60,30,HIGH,Y2025,111,0.5225225225225225,2.1216216216216215
gap_follow,ASIA,60,30,HIGH,Y2026,89,0.550561797752809,5.896067415730337
gap_follow,ASIA,60,60,ALL,IS,1818,0.48184818481848185,0.052392739273927395
gap_follow,ASIA,60,60,ALL,Validation,737,0.5101763907734057,-0.0016960651289009499
gap_follow,ASIA,60,60,ALL,OOS,397,0.5037783375314862,2.216624685138539
gap_follow,ASIA,60,60,ALL,Y2025,246,0.45528455284552843,-1.483739837398374
gap_follow,ASIA,60,60,ALL,Y2026,151,0.5827814569536424,8.245033112582782
gap_follow,ASIA,60,60,HIGH,IS,639,0.5070422535211268,0.5645539906103286
gap_follow,ASIA,60,60,HIGH,Validation,175,0.5371428571428571,0.15
gap_follow,ASIA,60,60,HIGH,OOS,200,0.495,1.53375
gap_follow,ASIA,60,60,HIGH,Y2025,111,0.44144144144144143,-4.488738738738738
gap_follow,ASIA,60,60,HIGH,Y2026,89,0.5617977528089888,9.044943820224718
gap_follow,ASIA,90,30,ALL,IS,1650,0.48424242424242425,0.10136363636363636
gap_follow,ASIA,90,30,ALL,Validation,737,0.4993215739484396,-0.9006105834464043
gap_follow,ASIA,90,30,ALL,OOS,397,0.47858942065491183,-0.46536523929471035
gap_follow,ASIA,90,30,ALL,Y2025,246,0.45121951219512196,-2.845528455284553
gap_follow,ASIA,90,30,ALL,Y2026,151,0.5231788079470199,3.412251655629139
gap_follow,ASIA,90,30,HIGH,IS,580,0.4879310344827586,0.24482758620689654
gap_follow,ASIA,90,30,HIGH,Validation,163,0.4539877300613497,-6.200920245398773
gap_follow,ASIA,90,30,HIGH,OOS,196,0.47959183673469385,-1.4630102040816326
gap_follow,ASIA,90,30,HIGH,Y2025,109,0.44954128440366975,-4.8807339449541285
gap_follow,ASIA,90,30,HIGH,Y2026,87,0.5172413793103449,2.8189655172413794
gap_follow,ASIA,90,60,ALL,IS,1650,0.49757575757575756,0.13363636363636364
gap_follow,ASIA,90,60,ALL,Validation,737,0.4925373134328358,-1.2164179104477613
gap_follow,ASIA,90,60,ALL,OOS,397,0.47103274559193953,-1.4905541561712847
gap_follow,ASIA,90,60,ALL,Y2025,246,0.483739837398374,-0.2571138211382114
gap_follow,ASIA,90,60,ALL,Y2026,151,0.4503311258278146,-3.5
gap_follow,ASIA,90,60,HIGH,IS,580,0.4879310344827586,0.09439655172413793
gap_follow,ASIA,90,60,HIGH,Validation,163,0.4601226993865031,-6.338957055214724
gap_follow,ASIA,90,60,HIGH,OOS,196,0.42346938775510207,-6.5854591836734695
gap_follow,ASIA,90,60,HIGH,Y2025,109,0.42201834862385323,-4.3692660550458715
gap_follow,ASIA,90,60,HIGH,Y2026,87,0.42528735632183906,-9.362068965517242
gap_follow,ASIA,120,30,ALL,IS,2065,0.4953995157384988,0.09322033898305085
gap_follow,ASIA,120,30,ALL,Validation,737,0.4898236092265943,-0.3076662143826323
gap_follow,ASIA,120,30,ALL,OOS,397,0.5138539042821159,-1.015743073047859
gap_follow,ASIA,120,30,ALL,Y2025,246,0.532520325203252,2.676829268292683
gap_follow,ASIA,120,30,ALL,Y2026,151,0.48344370860927155,-7.031456953642384
gap_follow,ASIA,120,30,HIGH,IS,720,0.4708333333333333,-0.31145833333333334
gap_follow,ASIA,120,30,HIGH,Validation,161,0.45962732919254656,0.16925465838509315
gap_follow,ASIA,120,30,HIGH,OOS,186,0.4731182795698925,-7.231182795698925
gap_follow,ASIA,120,30,HIGH,Y2025,100,0.54,1.335
gap_follow,ASIA,120,30,HIGH,Y2026,86,0.3953488372093023,-17.191860465116278
gap_follow,ASIA,120,60,ALL,IS,2065,0.49491525423728816,-0.11440677966101695
gap_follow,ASIA,120,60,ALL,Validation,737,0.48032564450474896,-0.0407055630936228
gap_follow,ASIA,120,60,ALL,OOS,397,0.5214105793450882,-0.570528967254408
gap_follow,ASIA,120,60,ALL,Y2025,246,0.540650406504065,3.768292682926829
gap_follow,ASIA,120,60,ALL,Y2026,151,0.4900662251655629,-7.639072847682119
gap_follow,ASIA,120,60,HIGH,IS,720,0.45416666666666666,-0.35173611111111114
gap_follow,ASIA,120,60,HIGH,Validation,161,0.484472049689441,2.546583850931677
gap_follow,ASIA,120,60,HIGH,OOS,186,0.478494623655914,-6.071236559139785
gap_follow,ASIA,120,60,HIGH,Y2025,100,0.55,5.76
gap_follow,ASIA,120,60,HIGH,Y2026,86,0.3953488372093023,-19.828488372093023
gap_follow,ASIA,180,30,ALL,IS,1980,0.4813131313131313,-0.16805555555555557
gap_follow,ASIA,180,30,ALL,Validation,737,0.5006784260515604,-0.6601085481682497
gap_follow,ASIA,180,30,ALL,OOS,396,0.5378787878787878,0.7821969696969697
gap_follow,ASIA,180,30,ALL,Y2025,245,0.5469387755102041,1.6255102040816327
gap_follow,ASIA,180,30,ALL,Y2026,151,0.5231788079470199,-0.5860927152317881
gap_follow,ASIA,180,30,HIGH,IS,684,0.5073099415204678,0.2013888888888889
gap_follow,ASIA,180,30,HIGH,Validation,159,0.5157232704402516,-2.1210691823899372
gap_follow,ASIA,180,30,HIGH,OOS,189,0.5396825396825397,-0.11772486772486772
gap_follow,ASIA,180,30,HIGH,Y2025,97,0.6082474226804123,2.786082474226804
gap_follow,ASIA,180,30,HIGH,Y2026,92,0.4673913043478261,-3.1793478260869565
gap_follow,ASIA,180,60,ALL,IS,1980,0.4898989898989899,-0.003787878787878788
gap_follow,ASIA,180,60,ALL,Validation,737,0.4694708276797829,-1.3212347354138398
gap_follow,ASIA,180,60,ALL,OOS,396,0.5429292929292929,1.7095959595959596
gap_follow,ASIA,180,60,ALL,Y2025,245,0.5428571428571428,0.8091836734693878
gap_follow,ASIA,180,60,ALL,Y2026,151,0.543046357615894,3.1705298013245033
gap_follow,ASIA,180,60,HIGH,IS,684,0.48830409356725146,0.4097222222222222
gap_follow,ASIA,180,60,HIGH,Validation,159,0.4779874213836478,-3.2845911949685536
gap_follow,ASIA,180,60,HIGH,OOS,189,0.5661375661375662,1.8240740740740742
gap_follow,ASIA,180,60,HIGH,Y2025,97,0.5876288659793815,0.9922680412371134
gap_follow,ASIA,180,60,HIGH,Y2026,92,0.5434782608695652,2.7010869565217392
path30_follow,LONDON,30,30,ALL,IS,2263,0.4675209898365002,0.17045956694653117
path30_follow,LONDON,30,30,ALL,Validation,772,0.4430051813471503,-2.204339378238342
path30_follow,LONDON,30,30,ALL,OOS,412,0.46359223300970875,-1.0024271844660195
path30_follow,LONDON,30,30,ALL,Y2025,256,0.47265625,1.4892578125
path30_follow,LONDON,30,30,ALL,Y2026,156,0.44871794871794873,-5.091346153846154
path30_follow,LONDON,30,30,HIGH,IS,787,0.47522236340533675,0.667725540025413
path30_follow,LONDON,30,30,HIGH,Validation,323,0.4520123839009288,-3.0804953560371517
path30_follow,LONDON,30,30,HIGH,OOS,67,0.4626865671641791,-1.2985074626865671
path30_follow,LONDON,30,30,HIGH,Y2025,49,0.4489795918367347,-0.8622448979591837
path30_follow,LONDON,30,30,HIGH,Y2026,18,0.5,-2.486111111111111
path30_follow,LONDON,30,60,ALL,IS,2263,0.484312859036677,0.32335395492708796
path30_follow,LONDON,30,60,ALL,Validation,772,0.48186528497409326,-2.6891191709844557
path30_follow,LONDON,30,60,ALL,OOS,412,0.4854368932038835,-2.816747572815534
path30_follow,LONDON,30,60,ALL,Y2025,256,0.51171875,3.6259765625
path30_follow,LONDON,30,60,ALL,Y2026,156,0.4423076923076923,-13.389423076923077
path30_follow,LONDON,30,60,HIGH,IS,787,0.49809402795425667,1.0555908513341805
path30_follow,LONDON,30,60,HIGH,Validation,323,0.4891640866873065,-3.6710526315789473
path30_follow,LONDON,30,60,HIGH,OOS,67,0.5074626865671642,-0.08955223880597014
path30_follow,LONDON,30,60,HIGH,Y2025,49,0.4489795918367347,-3.9183673469387754
path30_follow,LONDON,30,60,HIGH,Y2026,18,0.6666666666666666,10.333333333333334
path30_follow,LONDON,60,30,ALL,IS,2350,0.4676595744680851,0.19542553191489362
path30_follow,LONDON,60,30,ALL,Validation,768,0.49609375,1.23046875
path30_follow,LONDON,60,30,ALL,OOS,411,0.5279805352798054,1.1009732360097324
path30_follow,LONDON,60,30,ALL,Y2025,255,0.5254901960784314,-0.6676470588235294
path30_follow,LONDON,60,30,ALL,Y2026,156,0.532051282051282,3.9919871794871793
path30_follow,LONDON,60,30,HIGH,IS,805,0.4546583850931677,0.33944099378881987
path30_follow,LONDON,60,30,HIGH,Validation,313,0.4536741214057508,-1.8562300319488818
path30_follow,LONDON,60,30,HIGH,OOS,72,0.5555555555555556,1.2118055555555556
path30_follow,LONDON,60,30,HIGH,Y2025,57,0.5614035087719298,1.2587719298245614
path30_follow,LONDON,60,30,HIGH,Y2026,15,0.5333333333333333,1.0333333333333334
path30_follow,LONDON,60,60,ALL,IS,2350,0.4902127659574468,0.6092553191489362
path30_follow,LONDON,60,60,ALL,Validation,768,0.49609375,0.3531901041666667
path30_follow,LONDON,60,60,ALL,OOS,411,0.5328467153284672,0.6782238442822385
path30_follow,LONDON,60,60,ALL,Y2025,255,0.5333333333333333,-1.1490196078431372
path30_follow,LONDON,60,60,ALL,Y2026,156,0.532051282051282,3.6650641025641026
path30_follow,LONDON,60,60,HIGH,IS,805,0.484472049689441,0.8409937888198757
path30_follow,LONDON,60,60,HIGH,Validation,313,0.45686900958466453,-4.034345047923322
path30_follow,LONDON,60,60,HIGH,OOS,72,0.5972222222222222,3.826388888888889
path30_follow,LONDON,60,60,HIGH,Y2025,57,0.6140350877192983,5.219298245614035
path30_follow,LONDON,60,60,HIGH,Y2026,15,0.5333333333333333,-1.4666666666666666
path30_follow,LONDON,90,30,ALL,IS,2343,0.4558258642765685,-0.21574903969270168
path30_follow,LONDON,90,30,ALL,Validation,771,0.5045395590142672,0.6368352788586251
path30_follow,LONDON,90,30,ALL,OOS,409,0.4767726161369193,-2.0403422982885084
path30_follow,LONDON,90,30,ALL,Y2025,254,0.4645669291338583,-1.108267716535433
path30_follow,LONDON,90,30,ALL,Y2026,155,0.4967741935483871,-3.567741935483871
path30_follow,LONDON,90,30,HIGH,IS,802,0.43017456359102246,-0.3949501246882793
path30_follow,LONDON,90,30,HIGH,Validation,329,0.5258358662613982,0.6360182370820668
path30_follow,LONDON,90,30,HIGH,OOS,87,0.3793103448275862,-8.64655172413793
path30_follow,LONDON,90,30,HIGH,Y2025,61,0.32786885245901637,-8.512295081967213
path30_follow,LONDON,90,30,HIGH,Y2026,26,0.5,-8.961538461538462
path30_follow,LONDON,90,60,ALL,IS,2343,0.4656423388817755,-0.20198463508322664
path30_follow,LONDON,90,60,ALL,Validation,771,0.5006485084306096,0.2934500648508431
path30_follow,LONDON,90,60,ALL,OOS,409,0.4743276283618582,-3.32640586797066
path30_follow,LONDON,90,60,ALL,Y2025,254,0.47244094488188976,-1.9744094488188977
path30_follow,LONDON,90,60,ALL,Y2026,155,0.4774193548387097,-5.541935483870968
path30_follow,LONDON,90,60,HIGH,IS,802,0.4476309226932668,-0.24937655860349128
path30_follow,LONDON,90,60,HIGH,Validation,329,0.5075987841945289,-0.21504559270516718
path30_follow,LONDON,90,60,HIGH,OOS,87,0.39080459770114945,-9.137931034482758
path30_follow,LONDON,90,60,HIGH,Y2025,61,0.36065573770491804,-10.80327868852459
path30_follow,LONDON,90,60,HIGH,Y2026,26,0.46153846153846156,-5.230769230769231
path30_follow,LONDON,120,30,ALL,IS,2335,0.4586723768736617,0.06423982869379015
path30_follow,LONDON,120,30,ALL,Validation,770,0.4714285714285714,-0.07792207792207792
path30_follow,LONDON,120,30,ALL,OOS,412,0.4563106796116505,-1.0891990291262137
path30_follow,LONDON,120,30,ALL,Y2025,256,0.4609375,-1.703125
path30_follow,LONDON,120,30,ALL,Y2026,156,0.44871794871794873,-0.08173076923076923
path30_follow,LONDON,120,30,HIGH,IS,789,0.44740177439797213,0.08079847908745247
path30_follow,LONDON,120,30,HIGH,Validation,341,0.4780058651026393,-1.096774193548387
path30_follow,LONDON,120,30,HIGH,OOS,90,0.4777777777777778,-1.85
path30_follow,LONDON,120,30,HIGH,Y2025,62,0.5,-0.8104838709677419
path30_follow,LONDON,120,30,HIGH,Y2026,28,0.42857142857142855,-4.151785714285714
path30_follow,LONDON,120,60,ALL,IS,2335,0.4668094218415418,0.0506423982869379
path30_follow,LONDON,120,60,ALL,Validation,770,0.4896103896103896,0.007792207792207792
path30_follow,LONDON,120,60,ALL,OOS,412,0.48058252427184467,-2.7050970873786406
path30_follow,LONDON,120,60,ALL,Y2025,256,0.48046875,-4.4169921875
path30_follow,LONDON,120,60,ALL,Y2026,156,0.4807692307692308,0.10416666666666667
path30_follow,LONDON,120,60,HIGH,IS,789,0.46514575411913817,0.1761723700887199
path30_follow,LONDON,120,60,HIGH,Validation,341,0.4662756598240469,-1.0527859237536656
path30_follow,LONDON,120,60,HIGH,OOS,90,0.5111111111111111,-4.144444444444445
path30_follow,LONDON,120,60,HIGH,Y2025,62,0.5,-4.104838709677419
path30_follow,LONDON,120,60,HIGH,Y2026,28,0.5357142857142857,-4.232142857142857
path30_follow,NY_PM,30,30,ALL,IS,2297,0.47714410100130605,-0.15574662603395734
path30_follow,NY_PM,30,30,ALL,Validation,746,0.5080428954423593,-0.12902144772117963
path30_follow,NY_PM,30,30,ALL,OOS,396,0.48737373737373735,-1.9690656565656566
path30_follow,NY_PM,30,30,ALL,Y2025,246,0.5,-1.4471544715447155
path30_follow,NY_PM,30,30,ALL,Y2026,150,0.4666666666666667,-2.825
path30_follow,NY_PM,30,30,HIGH,IS,793,0.44640605296343,-0.4687894073139975
path30_follow,NY_PM,30,30,HIGH,Validation,274,0.4744525547445255,-0.8932481751824818
path30_follow,NY_PM,30,30,HIGH,OOS,133,0.49624060150375937,-1.1409774436090225
path30_follow,NY_PM,30,30,HIGH,Y2025,90,0.4888888888888889,-1.8611111111111112
path30_follow,NY_PM,30,30,HIGH,Y2026,43,0.5116279069767442,0.36627906976744184
path30_follow,NY_PM,30,60,ALL,IS,2297,0.4849804092294297,0.1570526774053113
path30_follow,NY_PM,30,60,ALL,Validation,746,0.4651474530831099,-0.6632037533512064
path30_follow,NY_PM,30,60,ALL,OOS,396,0.4898989898989899,-1.0378787878787878
path30_follow,NY_PM,30,60,ALL,Y2025,246,0.4959349593495935,0.7591463414634146
path30_follow,NY_PM,30,60,ALL,Y2026,150,0.48,-3.985
path30_follow,NY_PM,30,60,HIGH,IS,793,0.4728877679697352,0.3524590163934426
path30_follow,NY_PM,30,60,HIGH,Validation,274,0.46715328467153283,1.3713503649635037
path30_follow,NY_PM,30,60,HIGH,OOS,133,0.46616541353383456,1.8101503759398496
path30_follow,NY_PM,30,60,HIGH,Y2025,90,0.4777777777777778,4.991666666666666
path30_follow,NY_PM,30,60,HIGH,Y2026,43,0.4418604651162791,-4.848837209302325
path30_follow,NY_PM,60,30,ALL,IS,2298,0.49477806788511747,-0.05156657963446475
path30_follow,NY_PM,60,30,ALL,Validation,746,0.5187667560321716,1.136058981233244
path30_follow,NY_PM,60,30,ALL,OOS,395,0.529113924050633,5.173417721518987
path30_follow,NY_PM,60,30,ALL,Y2025,245,0.5469387755102041,8.294897959183674
path30_follow,NY_PM,60,30,ALL,Y2026,150,0.5,0.075
path30_follow,NY_PM,60,30,HIGH,IS,783,0.48659003831417624,-0.12611749680715198
path30_follow,NY_PM,60,30,HIGH,Validation,296,0.4966216216216216,-0.2989864864864865
path30_follow,NY_PM,60,30,HIGH,OOS,140,0.5357142857142857,8.866071428571429
path30_follow,NY_PM,60,30,HIGH,Y2025,94,0.5106382978723404,10.492021276595745
path30_follow,NY_PM,60,30,HIGH,Y2026,46,0.5869565217391305,5.543478260869565
path30_follow,NY_PM,60,60,ALL,IS,2298,0.4856396866840731,0.04155787641427328
path30_follow,NY_PM,60,60,ALL,Validation,746,0.5,2.489611260053619
path30_follow,NY_PM,60,60,ALL,OOS,395,0.5037974683544304,7.791772151898734
path30_follow,NY_PM,60,60,ALL,Y2025,245,0.5061224489795918,13.290816326530612
path30_follow,NY_PM,60,60,ALL,Y2026,150,0.5,-1.19
path30_follow,NY_PM,60,60,HIGH,IS,783,0.4763729246487867,0.0871647509578544
path30_follow,NY_PM,60,60,HIGH,Validation,296,0.4864864864864865,3.364864864864865
path30_follow,NY_PM,60,60,HIGH,OOS,140,0.5142857142857142,15.682142857142857
path30_follow,NY_PM,60,60,HIGH,Y2025,94,0.5319148936170213,20.79787234042553
path30_follow,NY_PM,60,60,HIGH,Y2026,46,0.4782608695652174,5.228260869565218
path30_follow,NY_PM,90,30,ALL,IS,2297,0.4632128863735307,-0.260339573356552
path30_follow,NY_PM,90,30,ALL,Validation,744,0.4852150537634409,0.7741935483870968
path30_follow,NY_PM,90,30,ALL,OOS,397,0.45843828715365237,-5.507556675062972
path30_follow,NY_PM,90,30,ALL,Y2025,247,0.4574898785425101,-5.924089068825911
path30_follow,NY_PM,90,30,ALL,Y2026,150,0.46,-4.821666666666666
path30_follow,NY_PM,90,30,HIGH,IS,783,0.44061302681992337,0.08461047254150703
path30_follow,NY_PM,90,30,HIGH,Validation,293,0.48464163822525597,1.8395904436860069
path30_follow,NY_PM,90,30,HIGH,OOS,142,0.4084507042253521,-7.672535211267606
path30_follow,NY_PM,90,30,HIGH,Y2025,97,0.422680412371134,-9.082474226804123
path30_follow,NY_PM,90,30,HIGH,Y2026,45,0.37777777777777777,-4.633333333333334
path30_follow,NY_PM,90,60,ALL,IS,2297,0.4954288202002612,-0.10252503265128428
path30_follow,NY_PM,90,60,ALL,Validation,744,0.5040322580645161,3.7711693548387095
path30_follow,NY_PM,90,60,ALL,OOS,397,0.4609571788413098,-5.79911838790932
path30_follow,NY_PM,90,60,ALL,Y2025,247,0.47368421052631576,-6.59412955465587
path30_follow,NY_PM,90,60,ALL,Y2026,150,0.44,-4.49
path30_follow,NY_PM,90,60,HIGH,IS,783,0.4891443167305236,-0.23722860791826308
path30_follow,NY_PM,90,60,HIGH,Validation,293,0.552901023890785,7.685153583617748
path30_follow,NY_PM,90,60,HIGH,OOS,142,0.43661971830985913,-8.716549295774648
path30_follow,NY_PM,90,60,HIGH,Y2025,97,0.4329896907216495,-11.994845360824742
path30_follow,NY_PM,90,60,HIGH,Y2026,45,0.4444444444444444,-1.65
path30_follow,NY_PM,120,30,ALL,IS,2296,0.4804006968641115,-0.10311411149825785
path30_follow,NY_PM,120,30,ALL,Validation,740,0.47702702702702704,0.7777027027027027
path30_follow,NY_PM,120,30,ALL,OOS,396,0.4595959595959596,-0.67739898989899
path30_follow,NY_PM,120,30,ALL,Y2025,246,0.4796747967479675,1.2184959349593496
path30_follow,NY_PM,120,30,ALL,Y2026,150,0.4266666666666667,-3.7866666666666666
path30_follow,NY_PM,120,30,HIGH,IS,784,0.48341836734693877,-0.19834183673469388
path30_follow,NY_PM,120,30,HIGH,Validation,297,0.45454545454545453,-0.12205387205387205
path30_follow,NY_PM,120,30,HIGH,OOS,137,0.4744525547445255,1.6295620437956204
path30_follow,NY_PM,120,30,HIGH,Y2025,97,0.5360824742268041,9.22938144329897
path30_follow,NY_PM,120,30,HIGH,Y2026,40,0.325,-16.8
path30_follow,NY_PM,120,60,ALL,IS,2296,0.47822299651567945,-0.14231271777003485
path30_follow,NY_PM,120,60,ALL,Validation,740,0.5027027027027027,1.3966216216216216
path30_follow,NY_PM,120,60,ALL,OOS,396,0.48737373737373735,-3.100378787878788
path30_follow,NY_PM,120,60,ALL,Y2025,246,0.4715447154471545,-4.360772357723577
path30_follow,NY_PM,120,60,ALL,Y2026,150,0.5133333333333333,-1.0333333333333334
path30_follow,NY_PM,120,60,HIGH,IS,784,0.49107142857142855,0.4588647959183674
path30_follow,NY_PM,120,60,HIGH,Validation,297,0.4983164983164983,2.0833333333333335
path30_follow,NY_PM,120,60,HIGH,OOS,137,0.4744525547445255,-1.948905109489051
path30_follow,NY_PM,120,60,HIGH,Y2025,97,0.5051546391752577,2.0
path30_follow,NY_PM,120,60,HIGH,Y2026,40,0.4,-11.525
path30_follow,NY_AM,30,30,ALL,IS,2395,0.4839248434237996,0.6709812108559499
path30_follow,NY_AM,30,30,ALL,Validation,767,0.5202086049543677,-1.0091264667535853
path30_follow,NY_AM,30,30,ALL,OOS,411,0.49148418491484186,-1.860705596107056
path30_follow,NY_AM,30,30,ALL,Y2025,256,0.48828125,-3.419921875
path30_follow,NY_AM,30,30,ALL,Y2026,155,0.4967741935483871,0.714516129032258
path30_follow,NY_AM,30,30,HIGH,IS,818,0.49755501222493886,1.0385085574572128
path30_follow,NY_AM,30,30,HIGH,Validation,213,0.5258215962441315,0.8169014084507042
path30_follow,NY_AM,30,30,HIGH,OOS,149,0.4966442953020134,2.5486577181208054
path30_follow,NY_AM,30,30,HIGH,Y2025,87,0.4482758620689655,-8.238505747126437
path30_follow,NY_AM,30,30,HIGH,Y2026,62,0.5645161290322581,17.68548387096774
path30_follow,NY_AM,30,60,ALL,IS,2395,0.48183716075156574,0.22432150313152402
path30_follow,NY_AM,30,60,ALL,Validation,767,0.48891786179921776,-1.2878096479791394
path30_follow,NY_AM,30,60,ALL,OOS,411,0.5060827250608273,-1.9616788321167884
path30_follow,NY_AM,30,60,ALL,Y2025,256,0.5234375,3.724609375
path30_follow,NY_AM,30,60,ALL,Y2026,155,0.4774193548387097,-11.353225806451613
path30_follow,NY_AM,30,60,HIGH,IS,818,0.4792176039119804,0.5155867970660146
path30_follow,NY_AM,30,60,HIGH,Validation,213,0.49295774647887325,-0.9460093896713615
path30_follow,NY_AM,30,60,HIGH,OOS,149,0.5771812080536913,6.859060402684563
path30_follow,NY_AM,30,60,HIGH,Y2025,87,0.5862068965517241,4.712643678160919
path30_follow,NY_AM,30,60,HIGH,Y2026,62,0.5645161290322581,9.870967741935484
path30_follow,NY_AM,60,30,ALL,IS,2381,0.49475010499790006,0.3005039899202016
path30_follow,NY_AM,60,30,ALL,Validation,773,0.5316946959896507,1.611254851228978
path30_follow,NY_AM,60,30,ALL,OOS,411,0.5450121654501217,3.1940389294403895
path30_follow,NY_AM,60,30,ALL,Y2025,256,0.54296875,1.892578125
path30_follow,NY_AM,60,30,ALL,Y2026,155,0.5483870967741935,5.343548387096774
path30_follow,NY_AM,60,30,HIGH,IS,817,0.4834761321909425,0.8552631578947368
path30_follow,NY_AM,60,30,HIGH,Validation,240,0.5791666666666667,4.396875
path30_follow,NY_AM,60,30,HIGH,OOS,153,0.477124183006536,-0.5032679738562091
path30_follow,NY_AM,60,30,HIGH,Y2025,93,0.45161290322580644,-2.521505376344086
path30_follow,NY_AM,60,30,HIGH,Y2026,60,0.5166666666666667,2.625
path30_follow,NY_AM,60,60,ALL,IS,2381,0.508189836203276,0.05627887442251155
path30_follow,NY_AM,60,60,ALL,Validation,773,0.5161707632600259,2.4252910737386806
path30_follow,NY_AM,60,60,ALL,OOS,411,0.5255474452554745,1.9653284671532847
path30_follow,NY_AM,60,60,ALL,Y2025,256,0.48046875,-5.421875
path30_follow,NY_AM,60,60,ALL,Y2026,155,0.6,14.166129032258064
path30_follow,NY_AM,60,60,HIGH,IS,817,0.49571603427172584,0.3243574051407589
path30_follow,NY_AM,60,60,HIGH,Validation,240,0.525,2.0302083333333334
