session,resolver,T_offset,horizon,universe,split,n,win,E,E_net
NY_PM,agree_follow,90,30,ALL,IS,1961,0.4660887302396736,-0.10466598674145844,-1.1046659867414585
NY_PM,agree_follow,90,30,ALL,Validation,671,0.503725782414307,0.3342026825633383,-0.6657973174366617
NY_PM,agree_follow,90,30,ALL,OOS,360,0.49166666666666664,0.4048611111111111,-0.5951388888888889
NY_PM,agree_follow,90,30,ALL,Y2025,222,0.4864864864864865,1.9887387387387387,0.9887387387387387
NY_PM,agree_follow,90,30,ALL,Y2026,138,0.5,-2.1431159420289854,-3.1431159420289854
NY_PM,agree_follow,90,30,HIGH,IS,720,0.45416666666666666,0.8920138888888889,-0.10798611111111112
NY_PM,agree_follow,90,30,HIGH,Validation,280,0.5107142857142857,1.3642857142857143,0.36428571428571427
NY_PM,agree_follow,90,30,HIGH,OOS,136,0.4632352941176471,3.34375,2.34375
NY_PM,agree_follow,90,30,HIGH,Y2025,92,0.4782608695652174,4.114130434782608,3.114130434782609
NY_PM,agree_follow,90,30,HIGH,Y2026,44,0.4318181818181818,1.7329545454545454,0.7329545454545454
NY_PM,agree_follow,90,30,LOW,IS,587,0.48722316865417375,0.24872231686541738,-0.7512776831345827
NY_PM,agree_follow,90,30,LOW,Validation,154,0.4675324675324675,0.1314935064935065,-0.8685064935064936
NY_PM,agree_follow,90,30,LOW,OOS,121,0.4793388429752066,-6.287190082644628,-7.287190082644628
NY_PM,agree_follow,90,30,LOW,Y2025,66,0.48484848484848486,-1.6098484848484849,-2.609848484848485
NY_PM,agree_follow,90,30,LOW,Y2026,55,0.4727272727272727,-11.9,-12.9
NY_PM,agree_follow,120,15,ALL,IS,1959,0.49668198060234814,-0.1082184788157223,-1.1082184788157223
NY_PM,agree_follow,120,15,ALL,Validation,679,0.5184094256259205,0.7897643593519882,-0.21023564064801178
NY_PM,agree_follow,120,15,ALL,OOS,361,0.5235457063711911,-0.19321329639889195,-1.193213296398892
NY_PM,agree_follow,120,15,ALL,Y2025,227,0.5462555066079295,0.9724669603524229,-0.02753303964757709
NY_PM,agree_follow,120,15,ALL,Y2026,134,0.48507462686567165,-2.167910447761194,-3.167910447761194
NY_PM,agree_follow,120,15,HIGH,IS,726,0.49449035812672176,0.05509641873278237,-0.9449035812672176
NY_PM,agree_follow,120,15,HIGH,Validation,288,0.4930555555555556,0.3680555555555556,-0.6319444444444444
NY_PM,agree_follow,120,15,HIGH,OOS,131,0.5648854961832062,0.6603053435114504,-0.33969465648854963
NY_PM,agree_follow,120,15,HIGH,Y2025,93,0.5913978494623656,3.1801075268817205,2.1801075268817205
NY_PM,agree_follow,120,15,HIGH,Y2026,38,0.5,-5.506578947368421,-6.506578947368421
NY_PM,agree_follow,120,15,LOW,IS,581,0.49225473321858865,0.08950086058519793,-0.9104991394148021
NY_PM,agree_follow,120,15,LOW,Validation,161,0.5590062111801242,3.1350931677018634,2.1350931677018634
NY_PM,agree_follow,120,15,LOW,OOS,124,0.5,-1.6955645161290323,-2.6955645161290325
NY_PM,agree_follow,120,15,LOW,Y2025,68,0.4852941176470588,-5.047794117647059,-6.047794117647059
NY_PM,agree_follow,120,15,LOW,Y2026,56,0.5178571428571429,2.375,1.375
NY_PM,agree_follow,120,30,ALL,IS,1959,0.5007656967840735,0.07682491066870853,-0.9231750893312914
NY_PM,agree_follow,120,30,ALL,Validation,679,0.5139911634756995,2.751840942562592,1.751840942562592
NY_PM,agree_follow,120,30,ALL,OOS,361,0.5013850415512465,2.376731301939058,1.3767313019390581
NY_PM,agree_follow,120,30,ALL,Y2025,227,0.4801762114537445,1.6266519823788546,0.6266519823788547
NY_PM,agree_follow,120,30,ALL,Y2026,134,0.5373134328358209,3.6473880597014925,2.6473880597014925
NY_PM,agree_follow,120,30,HIGH,IS,726,0.5041322314049587,-0.044765840220385676,-1.0447658402203857
NY_PM,agree_follow,120,30,HIGH,Validation,288,0.5138888888888888,3.8151041666666665,2.8151041666666665
NY_PM,agree_follow,120,30,HIGH,OOS,131,0.4961832061068702,2.16412213740458,1.1641221374045803
NY_PM,agree_follow,120,30,HIGH,Y2025,93,0.4946236559139785,4.755376344086022,3.7553763440860215
NY_PM,agree_follow,120,30,HIGH,Y2026,38,0.5,-4.177631578947368,-5.177631578947368
NY_PM,agree_follow,120,30,LOW,IS,581,0.49225473321858865,0.25645438898450945,-0.7435456110154905
NY_PM,agree_follow,120,30,LOW,Validation,161,0.5217391304347826,1.7251552795031055,0.7251552795031055
NY_PM,agree_follow,120,30,LOW,OOS,124,0.49193548387096775,-3.596774193548387,-4.596774193548387
NY_PM,agree_follow,120,30,LOW,Y2025,68,0.4411764705882353,-9.577205882352942,-10.577205882352942
NY_PM,agree_follow,120,30,LOW,Y2026,56,0.5535714285714286,3.6651785714285716,2.6651785714285716
NY_AM,follow_es,15,15,ALL,IS,2345,0.49168443496801706,-0.2105543710021322,-1.2105543710021323
NY_AM,follow_es,15,15,ALL,Validation,764,0.5039267015706806,-1.175392670157068,-2.175392670157068
NY_AM,follow_es,15,15,ALL,OOS,409,0.4963325183374083,-0.7096577017114915,-1.7096577017114913
NY_AM,follow_es,15,15,ALL,Y2025,254,0.5196850393700787,-0.28346456692913385,-1.2834645669291338
NY_AM,follow_es,15,15,ALL,Y2026,155,0.45806451612903226,-1.4080645161290322,-2.4080645161290324
NY_AM,follow_es,15,15,HIGH,IS,806,0.5,0.5697890818858561,-0.4302109181141439
NY_AM,follow_es,15,15,HIGH,Validation,217,0.543778801843318,-2.0345622119815667,-3.0345622119815667
NY_AM,follow_es,15,15,HIGH,OOS,141,0.5106382978723404,3.9414893617021276,2.9414893617021276
NY_AM,follow_es,15,15,HIGH,Y2025,83,0.5060240963855421,-0.9427710843373494,-1.9427710843373494
NY_AM,follow_es,15,15,HIGH,Y2026,58,0.5172413793103449,10.931034482758621,9.931034482758621
NY_AM,follow_es,15,15,LOW,IS,768,0.4817708333333333,-0.5143229166666666,-1.5143229166666667
NY_AM,follow_es,15,15,LOW,Validation,316,0.5,0.740506329113924,-0.25949367088607594
NY_AM,follow_es,15,15,LOW,OOS,153,0.5098039215686274,-0.1830065359477124,-1.1830065359477124
NY_AM,follow_es,15,15,LOW,Y2025,96,0.5416666666666666,-2.0208333333333335,-3.0208333333333335
NY_AM,follow_es,15,15,LOW,Y2026,57,0.45614035087719296,2.912280701754386,1.912280701754386
NY_AM,follow_es,15,30,ALL,IS,2345,0.502771855010661,-0.5072494669509595,-1.5072494669509595
NY_AM,follow_es,15,30,ALL,Validation,764,0.5039267015706806,-0.20091623036649214,-1.2009162303664922
NY_AM,follow_es,15,30,ALL,OOS,409,0.4889975550122249,-6.291564792176039,-7.291564792176039
NY_AM,follow_es,15,30,ALL,Y2025,254,0.484251968503937,-5.566929133858268,-6.566929133858268
NY_AM,follow_es,15,30,ALL,Y2026,155,0.4967741935483871,-7.4790322580645165,-8.479032258064516
NY_AM,follow_es,15,30,HIGH,IS,806,0.5347394540942928,1.4181141439205955,0.41811414392059554
NY_AM,follow_es,15,30,HIGH,Validation,217,0.48847926267281105,-1.8444700460829493,-2.8444700460829493
NY_AM,follow_es,15,30,HIGH,OOS,141,0.49645390070921985,4.574468085106383,3.574468085106383
NY_AM,follow_es,15,30,HIGH,Y2025,83,0.4457831325301205,-6.897590361445783,-7.897590361445783
NY_AM,follow_es,15,30,HIGH,Y2026,58,0.5689655172413793,20.99137931034483,19.99137931034483
NY_AM,follow_es,15,30,LOW,IS,768,0.49609375,-1.1526692708333333,-2.1526692708333335
NY_AM,follow_es,15,30,LOW,Validation,316,0.5189873417721519,1.6542721518987342,0.6542721518987342
NY_AM,follow_es,15,30,LOW,OOS,153,0.49019607843137253,-9.571895424836601,-10.571895424836601
NY_AM,follow_es,15,30,LOW,Y2025,96,0.5208333333333334,-8.375,-9.375
NY_AM,follow_es,15,30,LOW,Y2026,57,0.43859649122807015,-11.587719298245615,-12.587719298245615
NY_AM,follow_es,30,15,ALL,IS,2369,0.49050232165470664,0.06722245673279865,-0.9327775432672013
NY_AM,follow_es,30,15,ALL,Validation,767,0.4954367666232073,-0.8516949152542372,-1.8516949152542372
NY_AM,follow_es,30,15,ALL,OOS,411,0.5012165450121655,0.5772506082725061,-0.42274939172749393
NY_AM,follow_es,30,15,ALL,Y2025,256,0.50390625,1.9560546875,0.9560546875
NY_AM,follow_es,30,15,ALL,Y2026,155,0.4967741935483871,-1.7,-2.7
NY_AM,follow_es,30,15,HIGH,IS,804,0.49129353233830847,0.25,-0.75
NY_AM,follow_es,30,15,HIGH,Validation,212,0.5283018867924528,4.5200471698113205,3.520047169811321
NY_AM,follow_es,30,15,HIGH,OOS,149,0.4899328859060403,0.401006711409396,-0.5989932885906041
NY_AM,follow_es,30,15,HIGH,Y2025,87,0.4827586206896552,-0.2442528735632184,-1.2442528735632183
NY_AM,follow_es,30,15,HIGH,Y2026,62,0.5,1.3064516129032258,0.3064516129032258
NY_AM,follow_es,30,15,LOW,IS,781,0.4878361075544174,0.22023047375160051,-0.7797695262483995
NY_AM,follow_es,30,15,LOW,Validation,298,0.5201342281879194,-0.1115771812080537,-1.1115771812080537
NY_AM,follow_es,30,15,LOW,OOS,128,0.5234375,-2.81640625,-3.81640625
NY_AM,follow_es,30,15,LOW,Y2025,76,0.5263157894736842,-0.6710526315789473,-1.6710526315789473
NY_AM,follow_es,30,15,LOW,Y2026,52,0.5192307692307693,-5.951923076923077,-6.951923076923077
NY_AM,follow_es,30,30,ALL,IS,2369,0.4896580835795694,0.19206416209371044,-0.8079358379062895
NY_AM,follow_es,30,30,ALL,Validation,767,0.5110821382007823,-2.405475880052151,-3.405475880052151
NY_AM,follow_es,30,30,ALL,OOS,411,0.5109489051094891,-1.9847931873479319,-2.984793187347932
NY_AM,follow_es,30,30,ALL,Y2025,256,0.52734375,-3.201171875,-4.201171875
NY_AM,follow_es,30,30,ALL,Y2026,155,0.4838709677419355,0.024193548387096774,-0.9758064516129032
NY_AM,follow_es,30,30,HIGH,IS,804,0.48383084577114427,0.09203980099502487,-0.9079601990049752
NY_AM,follow_es,30,30,HIGH,Validation,212,0.5188679245283019,0.6226415094339622,-0.37735849056603776
NY_AM,follow_es,30,30,HIGH,OOS,149,0.4697986577181208,-2.914429530201342,-3.914429530201342
NY_AM,follow_es,30,30,HIGH,Y2025,87,0.4367816091954023,-10.054597701149426,-11.054597701149426
NY_AM,follow_es,30,30,HIGH,Y2026,62,0.5161290322580645,7.104838709677419,6.104838709677419
NY_AM,follow_es,30,30,LOW,IS,781,0.5134443021766966,1.0835467349551857,0.08354673495518566
NY_AM,follow_es,30,30,LOW,Validation,298,0.5469798657718121,1.0939597315436242,0.09395973154362416
NY_AM,follow_es,30,30,LOW,OOS,128,0.546875,0.806640625,-0.193359375
NY_AM,follow_es,30,30,LOW,Y2025,76,0.631578947368421,3.6348684210526314,2.6348684210526314
NY_AM,follow_es,30,30,LOW,Y2026,52,0.4230769230769231,-3.326923076923077,-4.326923076923077
NY_AM,follow_es,60,15,ALL,IS,2366,0.4746407438715131,-0.43005071851225696,-1.430050718512257
NY_AM,follow_es,60,15,ALL,Validation,767,0.4980443285528031,0.9647979139504563,-0.035202086049543675
NY_AM,follow_es,60,15,ALL,OOS,409,0.5525672371638142,2.728606356968215,1.728606356968215
NY_AM,follow_es,60,15,ALL,Y2025,254,0.5984251968503937,7.358267716535433,6.358267716535433
NY_AM,follow_es,60,15,ALL,Y2026,155,0.4774193548387097,-4.858064516129033,-5.858064516129033
NY_AM,follow_es,60,15,HIGH,IS,812,0.45566502463054187,0.2626231527093596,-0.7373768472906403
NY_AM,follow_es,60,15,HIGH,Validation,238,0.44537815126050423,-3.703781512605042,-4.703781512605042
NY_AM,follow_es,60,15,HIGH,OOS,152,0.5723684210526315,8.082236842105264,7.082236842105263
NY_AM,follow_es,60,15,HIGH,Y2025,92,0.6086956521739131,10.964673913043478,9.964673913043478
NY_AM,follow_es,60,15,HIGH,Y2026,60,0.5166666666666667,3.6625,2.6625
NY_AM,follow_es,60,15,LOW,IS,773,0.5045278137128072,-0.6448900388098319,-1.6448900388098318
NY_AM,follow_es,60,15,LOW,Validation,269,0.5613382899628253,3.7453531598513012,2.7453531598513012
NY_AM,follow_es,60,15,LOW,OOS,136,0.5441176470588235,2.514705882352941,1.5147058823529411
NY_AM,follow_es,60,15,LOW,Y2025,86,0.5930232558139535,7.738372093023256,6.738372093023256
NY_AM,follow_es,60,15,LOW,Y2026,50,0.46,-6.47,-7.47
NY_AM,follow_es,60,30,ALL,IS,2366,0.4923922231614539,-0.5874894336432798,-1.5874894336432799
NY_AM,follow_es,60,30,ALL,Validation,767,0.530638852672751,0.9566492829204694,-0.043350717079530636
NY_AM,follow_es,60,30,ALL,OOS,409,0.5501222493887531,2.09718826405868,1.0971882640586796
NY_AM,follow_es,60,30,ALL,Y2025,254,0.5748031496062992,7.80511811023622,6.80511811023622
NY_AM,follow_es,60,30,ALL,Y2026,155,0.5096774193548387,-7.256451612903226,-8.256451612903225
NY_AM,follow_es,60,30,HIGH,IS,812,0.4963054187192118,0.12007389162561577,-0.8799261083743842
NY_AM,follow_es,60,30,HIGH,Validation,238,0.5126050420168067,-2.360294117647059,-3.360294117647059
NY_AM,follow_es,60,30,HIGH,OOS,152,0.5131578947368421,13.710526315789474,12.710526315789474
NY_AM,follow_es,60,30,HIGH,Y2025,92,0.5217391304347826,17.945652173913043,16.945652173913043
NY_AM,follow_es,60,30,HIGH,Y2026,60,0.5,7.216666666666667,6.216666666666667
NY_AM,follow_es,60,30,LOW,IS,773,0.49417852522639066,-0.556921086675291,-1.5569210866752912
NY_AM,follow_es,60,30,LOW,Validation,269,0.5427509293680297,1.3317843866171004,0.33178438661710036
NY_AM,follow_es,60,30,LOW,OOS,136,0.5808823529411765,-3.525735294117647,-4.525735294117647
NY_AM,follow_es,60,30,LOW,Y2025,86,0.6046511627906976,0.8895348837209303,-0.11046511627906977
NY_AM,follow_es,60,30,LOW,Y2026,50,0.54,-11.12,-12.12
NY_AM,follow_es,90,15,ALL,IS,2367,0.46387832699619774,-0.22275031685678073,-1.2227503168567808
NY_AM,follow_es,90,15,ALL,Validation,773,0.517464424320828,2.314359637774903,1.314359637774903
NY_AM,follow_es,90,15,ALL,OOS,412,0.5097087378640777,-0.6838592233009708,-1.6838592233009708
NY_AM,follow_es,90,15,ALL,Y2025,257,0.4980544747081712,-2.42704280155642,-3.42704280155642
NY_AM,follow_es,90,15,ALL,Y2026,155,0.5290322580645161,2.206451612903226,1.206451612903226
NY_AM,follow_es,90,15,HIGH,IS,804,0.4490049751243781,-0.2898009950248756,-1.2898009950248757
NY_AM,follow_es,90,15,HIGH,Validation,249,0.5301204819277109,3.7751004016064256,2.7751004016064256
NY_AM,follow_es,90,15,HIGH,OOS,135,0.4962962962962963,-3.85,-4.85
NY_AM,follow_es,90,15,HIGH,Y2025,81,0.48148148148148145,-7.342592592592593,-8.342592592592593
NY_AM,follow_es,90,15,HIGH,Y2026,54,0.5185185185185185,1.3888888888888888,0.3888888888888889
NY_AM,follow_es,90,15,LOW,IS,783,0.4789272030651341,-0.35887611749680715,-1.3588761174968071
NY_AM,follow_es,90,15,LOW,Validation,285,0.512280701754386,1.469298245614035,0.4692982456140351
NY_AM,follow_es,90,15,LOW,OOS,141,0.5602836879432624,2.5425531914893615,1.5425531914893618
NY_AM,follow_es,90,15,LOW,Y2025,87,0.5287356321839081,-0.5890804597701149,-1.589080459770115
NY_AM,follow_es,90,15,LOW,Y2026,54,0.6111111111111112,7.587962962962963,6.587962962962963
NY_AM,follow_es,90,30,ALL,IS,2367,0.48626953950147866,-0.311787072243346,-1.311787072243346
NY_AM,follow_es,90,30,ALL,Validation,773,0.49417852522639066,0.4589262613195343,-0.5410737386804657
NY_AM,follow_es,90,30,ALL,OOS,412,0.5072815533980582,1.424757281553398,0.42475728155339804
NY_AM,follow_es,90,30,ALL,Y2025,257,0.490272373540856,-1.5350194552529184,-2.535019455252918
NY_AM,follow_es,90,30,ALL,Y2026,155,0.535483870967742,6.332258064516129,5.332258064516129
NY_AM,follow_es,90,30,HIGH,IS,804,0.486318407960199,-0.6340174129353234,-1.6340174129353233
NY_AM,follow_es,90,30,HIGH,Validation,249,0.5220883534136547,2.9106425702811247,1.9106425702811245
NY_AM,follow_es,90,30,HIGH,OOS,135,0.5037037037037037,0.575925925925926,-0.42407407407407405
NY_AM,follow_es,90,30,HIGH,Y2025,81,0.5061728395061729,-5.503086419753086,-6.503086419753086
NY_AM,follow_es,90,30,HIGH,Y2026,54,0.5,9.694444444444445,8.694444444444445
NY_AM,follow_es,90,30,LOW,IS,783,0.4929757343550447,-0.7375478927203065,-1.7375478927203065
NY_AM,follow_es,90,30,LOW,Validation,285,0.47017543859649125,-0.8342105263157895,-1.8342105263157895
NY_AM,follow_es,90,30,LOW,OOS,141,0.48936170212765956,0.8563829787234043,-0.14361702127659576
NY_AM,follow_es,90,30,LOW,Y2025,87,0.4482758620689655,-2.1005747126436782,-3.1005747126436782
NY_AM,follow_es,90,30,LOW,Y2026,54,0.5555555555555556,5.62037037037037,4.62037037037037
NY_AM,rs_continue,15,15,ALL,IS,2411,0.4869348817917876,-0.25031107424305266,-1.2503110742430528
NY_AM,rs_continue,15,15,ALL,Validation,774,0.5155038759689923,0.17797157622739018,-0.8220284237726099
NY_AM,rs_continue,15,15,ALL,OOS,412,0.5121359223300971,3.5358009708737863,2.5358009708737863
NY_AM,rs_continue,15,15,ALL,Y2025,257,0.5525291828793775,9.65953307392996,8.65953307392996
NY_AM,rs_continue,15,15,ALL,Y2026,155,0.44516129032258067,-6.617741935483871,-7.617741935483871
NY_AM,rs_continue,15,15,HIGH,IS,819,0.4884004884004884,-0.18681318681318682,-1.1868131868131868
NY_AM,rs_continue,15,15,HIGH,Validation,219,0.5205479452054794,1.356164383561644,0.3561643835616438
NY_AM,rs_continue,15,15,HIGH,OOS,143,0.5524475524475524,7.716783216783217,6.716783216783217
NY_AM,rs_continue,15,15,HIGH,Y2025,85,0.6,12.758823529411766,11.758823529411766
NY_AM,rs_continue,15,15,HIGH,Y2026,58,0.4827586206896552,0.3275862068965517,-0.6724137931034483
NY_AM,rs_continue,15,15,LOW,IS,796,0.46733668341708545,-0.9488065326633166,-1.9488065326633166
NY_AM,rs_continue,15,15,LOW,Validation,322,0.531055900621118,-1.9277950310559007,-2.9277950310559007
NY_AM,rs_continue,15,15,LOW,OOS,154,0.4675324675324675,-0.08279220779220779,-1.0827922077922079
NY_AM,rs_continue,15,15,LOW,Y2025,97,0.5154639175257731,11.167525773195877,10.167525773195877
NY_AM,rs_continue,15,15,LOW,Y2026,57,0.38596491228070173,-19.228070175438596,-20.228070175438596
NY_AM,rs_continue,15,30,ALL,IS,2411,0.5031107424305268,0.05972625466611364,-0.9402737453338863
NY_AM,rs_continue,15,30,ALL,Validation,774,0.5103359173126615,2.108527131782946,1.1085271317829457
NY_AM,rs_continue,15,30,ALL,OOS,412,0.5024271844660194,2.629854368932039,1.6298543689320388
NY_AM,rs_continue,15,30,ALL,Y2025,257,0.5369649805447471,11.71692607003891,10.71692607003891
NY_AM,rs_continue,15,30,ALL,Y2026,155,0.44516129032258067,-12.437096774193549,-13.437096774193549
NY_AM,rs_continue,15,30,HIGH,IS,819,0.5103785103785103,0.14407814407814407,-0.8559218559218559
NY_AM,rs_continue,15,30,HIGH,Validation,219,0.502283105022831,2.6027397260273974,1.6027397260273972
NY_AM,rs_continue,15,30,HIGH,OOS,143,0.5104895104895105,9.188811188811188,8.188811188811188
NY_AM,rs_continue,15,30,HIGH,Y2025,85,0.5176470588235295,9.935294117647059,8.935294117647059
NY_AM,rs_continue,15,30,HIGH,Y2026,58,0.5,8.094827586206897,7.094827586206897
NY_AM,rs_continue,15,30,LOW,IS,796,0.46608040201005024,-1.147927135678392,-2.1479271356783918
NY_AM,rs_continue,15,30,LOW,Validation,322,0.5062111801242236,-0.4588509316770186,-1.4588509316770186
NY_AM,rs_continue,15,30,LOW,OOS,154,0.4805194805194805,0.9431818181818182,-0.056818181818181816
NY_AM,rs_continue,15,30,LOW,Y2025,97,0.5670103092783505,20.992268041237114,19.992268041237114
NY_AM,rs_continue,15,30,LOW,Y2026,57,0.3333333333333333,-33.175438596491226,-34.175438596491226
NY_AM,rs_continue,30,15,ALL,IS,2412,0.5107794361525705,0.894382255389718,-0.10561774461028192
NY_AM,rs_continue,30,15,ALL,Validation,774,0.5025839793281653,0.9312015503875969,-0.0687984496124031
NY_AM,rs_continue,30,15,ALL,OOS,412,0.5072815533980582,0.9896844660194175,-0.010315533980582525
NY_AM,rs_continue,30,15,ALL,Y2025,257,0.5019455252918288,2.098249027237354,1.0982490272373542
NY_AM,rs_continue,30,15,ALL,Y2026,155,0.5161290322580645,-0.8483870967741935,-1.8483870967741935
NY_AM,rs_continue,30,15,HIGH,IS,820,0.5073170731707317,1.1881097560975609,0.18810975609756098
NY_AM,rs_continue,30,15,HIGH,Validation,214,0.5046728971962616,2.8434579439252334,1.8434579439252337
NY_AM,rs_continue,30,15,HIGH,OOS,149,0.5167785234899329,3.971476510067114,2.971476510067114
NY_AM,rs_continue,30,15,HIGH,Y2025,87,0.4482758620689655,0.646551724137931,-0.35344827586206895
NY_AM,rs_continue,30,15,HIGH,Y2026,62,0.6129032258064516,8.637096774193548,7.637096774193548
NY_AM,rs_continue,30,15,LOW,IS,796,0.5138190954773869,0.7521984924623115,-0.24780150753768845
NY_AM,rs_continue,30,15,LOW,Validation,300,0.52,0.7666666666666667,-0.23333333333333334
NY_AM,rs_continue,30,15,LOW,OOS,129,0.49612403100775193,-2.244186046511628,-3.244186046511628
NY_AM,rs_continue,30,15,LOW,Y2025,77,0.5454545454545454,3.142857142857143,2.142857142857143
NY_AM,rs_continue,30,15,LOW,Y2026,52,0.4230769230769231,-10.221153846153847,-11.221153846153847
NY_AM,rs_continue,30,30,ALL,IS,2412,0.49834162520729686,0.9522180762852405,-0.04778192371475953
NY_AM,rs_continue,30,30,ALL,Validation,774,0.5322997416020672,3.6098191214470283,2.6098191214470283
NY_AM,rs_continue,30,30,ALL,OOS,412,0.4975728155339806,-0.7870145631067961,-1.7870145631067962
NY_AM,rs_continue,30,30,ALL,Y2025,257,0.49416342412451364,-1.1575875486381324,-2.157587548638132
NY_AM,rs_continue,30,30,ALL,Y2026,155,0.5032258064516129,-0.17258064516129032,-1.1725806451612903
NY_AM,rs_continue,30,30,HIGH,IS,820,0.501219512195122,1.5189024390243901,0.5189024390243903
NY_AM,rs_continue,30,30,HIGH,Validation,214,0.5280373831775701,2.199766355140187,1.199766355140187
NY_AM,rs_continue,30,30,HIGH,OOS,149,0.48322147651006714,3.196308724832215,2.196308724832215
NY_AM,rs_continue,30,30,HIGH,Y2025,87,0.42528735632183906,-8.566091954022989,-9.566091954022989
NY_AM,rs_continue,30,30,HIGH,Y2026,62,0.5645161290322581,19.701612903225808,18.701612903225808
NY_AM,rs_continue,30,30,LOW,IS,796,0.49874371859296485,0.394786432160804,-0.605213567839196
NY_AM,rs_continue,30,30,LOW,Validation,300,0.5333333333333333,5.316666666666666,4.316666666666666
NY_AM,rs_continue,30,30,LOW,OOS,129,0.5038759689922481,-1.3817829457364341,-2.381782945736434
NY_AM,rs_continue,30,30,LOW,Y2025,77,0.5454545454545454,7.814935064935065,6.814935064935065
NY_AM,rs_continue,30,30,LOW,Y2026,52,0.4423076923076923,-15.0,-16.0
NY_AM,rs_continue,60,15,ALL,IS,2414,0.487986743993372,0.4751449875724938,-0.5248550124275062
NY_AM,rs_continue,60,15,ALL,Validation,774,0.5,-0.4680232558139535,-1.4680232558139534
NY_AM,rs_continue,60,15,ALL,OOS,412,0.5218446601941747,2.7651699029126213,1.7651699029126213
NY_AM,rs_continue,60,15,ALL,Y2025,257,0.5252918287937743,2.8842412451361867,1.8842412451361867
NY_AM,rs_continue,60,15,ALL,Y2026,155,0.5161290322580645,2.567741935483871,1.5677419354838709
NY_AM,rs_continue,60,15,HIGH,IS,820,0.47560975609756095,0.7695121951219512,-0.2304878048780488
NY_AM,rs_continue,60,15,HIGH,Validation,240,0.475,-0.8479166666666667,-1.8479166666666667
NY_AM,rs_continue,60,15,HIGH,OOS,153,0.5163398692810458,5.338235294117647,4.338235294117647
NY_AM,rs_continue,60,15,HIGH,Y2025,93,0.5053763440860215,3.935483870967742,2.935483870967742
NY_AM,rs_continue,60,15,HIGH,Y2026,60,0.5333333333333333,7.5125,6.5125
NY_AM,rs_continue,60,15,LOW,IS,797,0.5031367628607277,0.47867001254705144,-0.5213299874529486
NY_AM,rs_continue,60,15,LOW,Validation,272,0.5073529411764706,1.1801470588235294,0.1801470588235294
NY_AM,rs_continue,60,15,LOW,OOS,137,0.5328467153284672,0.20255474452554745,-0.7974452554744526
NY_AM,rs_continue,60,15,LOW,Y2025,87,0.5402298850574713,0.9683908045977011,-0.031609195402298854
NY_AM,rs_continue,60,15,LOW,Y2026,50,0.52,-1.13,-2.13
NY_AM,rs_continue,60,30,ALL,IS,2414,0.49420049710024855,0.0005178127589063795,-0.9994821872410936
NY_AM,rs_continue,60,30,ALL,Validation,774,0.5322997416020672,0.9880490956072352,-0.011950904392764857
NY_AM,rs_continue,60,30,ALL,OOS,412,0.49029126213592233,-0.6881067961165048,-1.6881067961165048
NY_AM,rs_continue,60,30,ALL,Y2025,257,0.49416342412451364,2.9212062256809337,1.921206225680934
NY_AM,rs_continue,60,30,ALL,Y2026,155,0.4838709677419355,-6.672580645161291,-7.672580645161291
NY_AM,rs_continue,60,30,HIGH,IS,820,0.48292682926829267,0.801219512195122,-0.19878048780487806
NY_AM,rs_continue,60,30,HIGH,Validation,240,0.5708333333333333,3.1635416666666667,2.1635416666666667
NY_AM,rs_continue,60,30,HIGH,OOS,153,0.49019607843137253,6.375816993464053,5.375816993464053
NY_AM,rs_continue,60,30,HIGH,Y2025,93,0.4946236559139785,12.39247311827957,11.39247311827957
NY_AM,rs_continue,60,30,HIGH,Y2026,60,0.48333333333333334,-2.95,-3.95
NY_AM,rs_continue,60,30,LOW,IS,797,0.4905897114178168,-0.8343789209535759,-1.834378920953576
NY_AM,rs_continue,60,30,LOW,Validation,272,0.5110294117647058,0.6645220588235294,-0.33547794117647056
NY_AM,rs_continue,60,30,LOW,OOS,137,0.46715328467153283,-6.023722627737226,-7.023722627737226
NY_AM,rs_continue,60,30,LOW,Y2025,87,0.45977011494252873,-4.560344827586207,-5.560344827586207
NY_AM,rs_continue,60,30,LOW,Y2026,50,0.48,-8.57,-9.57
NY_AM,rs_continue,90,15,ALL,IS,2403,0.4735746982937994,0.26446109030378695,-0.735538909696213
NY_AM,rs_continue,90,15,ALL,Validation,774,0.520671834625323,2.9176356589147288,1.9176356589147288
NY_AM,rs_continue,90,15,ALL,OOS,412,0.5048543689320388,1.445995145631068,0.44599514563106796
NY_AM,rs_continue,90,15,ALL,Y2025,257,0.46303501945525294,-3.9834630350194553,-4.983463035019455
NY_AM,rs_continue,90,15,ALL,Y2026,155,0.5741935483870968,10.448387096774194,9.448387096774194
NY_AM,rs_continue,90,15,HIGH,IS,817,0.44920440636474906,-0.01193390452876377,-1.0119339045287639
NY_AM,rs_continue,90,15,HIGH,Validation,249,0.5140562248995983,3.2208835341365463,2.2208835341365463
NY_AM,rs_continue,90,15,HIGH,OOS,135,0.5333333333333333,3.861111111111111,2.861111111111111
NY_AM,rs_continue,90,15,HIGH,Y2025,81,0.5185185185185185,-3.0462962962962963,-4.046296296296297
NY_AM,rs_continue,90,15,HIGH,Y2026,54,0.5555555555555556,14.222222222222221,13.222222222222221
NY_AM,rs_continue,90,15,LOW,IS,793,0.5006305170239597,1.0583228247162673,0.05832282471626734
NY_AM,rs_continue,90,15,LOW,Validation,286,0.5384615384615384,3.624125874125874,2.624125874125874
