session_date,variant,sl_mode,tp_mode,bias,daily_fvg_state,h7_state,entry_ts,entry_price,sl,tp,tp_used,exit_ts,exit_price,exit_reason,r_mult,pnl_pts,pnl_nq,pnl_mnq,risk_pts,weekday,entry_hour,grid_key
2018-10-25,D,A,3R,-1,confirmed,no_cont,2018-10-25 09:04:00-04:00,6901.5,6939.75,6786.75,3R,2018-10-25 09:50:00-04:00,6940.0,SL,-1.0130718954248366,-38.75,-780.0,-82.5,38.25,3,9,D_SLA_TP3R
2018-11-26,D,A,3R,1,untested,cont_match,2018-11-26 09:04:00-05:00,6632.25,6631.25,6635.25,3R,2018-11-26 09:05:00-05:00,6631.0,SL,-1.5,-1.5,-35.0,-8.0,1.0,0,9,D_SLA_TP3R
2019-02-06,D,A,3R,1,untested,no_cont,2019-02-06 09:59:00-05:00,7019.0,7010.75,7043.75,3R,2019-02-06 10:00:00-05:00,7010.5,SL,-1.0606060606060606,-8.75,-180.0,-22.5,8.25,2,9,D_SLA_TP3R
2019-02-15,D,A,3R,1,confirmed,cont_match,2019-02-15 10:24:00-05:00,7060.75,7036.25,7134.25,3R,2019-02-15 11:13:00-05:00,7036.0,SL,-1.0204081632653061,-25.0,-505.0,-55.0,24.5,4,10,D_SLA_TP3R
2019-03-06,D,A,3R,1,confirmed,no_cont,2019-03-06 08:34:00-05:00,7163.25,7146.0,7215.0,3R,2019-03-06 09:50:00-05:00,7145.75,SL,-1.0289855072463767,-17.75,-360.0,-40.5,17.25,2,8,D_SLA_TP3R
2019-04-02,D,A,3R,1,untested,no_cont,2019-04-02 09:49:00-04:00,7501.0,7493.0,7525.0,3R,2019-04-02 09:56:00-04:00,7492.75,SL,-1.0625,-8.5,-175.0,-22.0,8.0,1,9,D_SLA_TP3R
2019-04-24,D,A,3R,1,untested,cont_match,2019-04-24 08:39:00-04:00,7836.75,7833.75,7845.75,3R,2019-04-24 09:09:00-04:00,7833.5,SL,-1.1666666666666667,-3.5,-75.0,-12.0,3.0,2,8,D_SLA_TP3R
2019-04-29,D,A,3R,1,confirmed,no_cont,2019-04-29 11:04:00-04:00,7856.75,7827.0,7946.0,3R,2019-04-29 15:55:00-04:00,7852.25,FORCE_FLAT,-0.15966386554621848,-4.75,-100.0,-14.5,29.75,0,11,D_SLA_TP3R
2019-05-28,D,A,3R,1,untested,no_cont,2019-05-28 09:09:00-04:00,7325.75,7317.25,7351.25,3R,2019-05-28 09:33:00-04:00,7351.0,TP,2.9411764705882355,25.0,495.0,45.0,8.5,1,9,D_SLA_TP3R
2019-06-14,D,A,3R,1,confirmed,no_cont,2019-06-14 09:54:00-04:00,7485.5,7481.75,7496.75,3R,2019-06-14 10:07:00-04:00,7496.5,TP,2.8666666666666667,10.75,210.0,16.5,3.75,4,9,D_SLA_TP3R
2019-08-12,D,A,3R,-1,confirmed,cont_match,2019-08-12 09:19:00-04:00,7613.75,7622.0,7589.0,3R,2019-08-12 09:31:00-04:00,7622.25,SL,-1.0606060606060606,-8.75,-180.0,-22.5,8.25,0,9,D_SLA_TP3R
2019-10-04,D,A,3R,1,untested,no_cont,2019-10-04 10:04:00-04:00,7721.75,7681.75,7841.75,3R,2019-10-04 15:55:00-04:00,7771.25,FORCE_FLAT,1.23125,49.25,980.0,93.5,40.0,4,10,D_SLA_TP3R
2019-10-24,D,A,3R,1,untested,cont_match,2019-10-24 10:49:00-04:00,7937.25,7921.25,7985.25,3R,2019-10-24 15:55:00-04:00,7972.25,FORCE_FLAT,2.171875,34.75,690.0,64.5,16.0,3,10,D_SLA_TP3R
2019-11-11,D,A,3R,1,confirmed,no_cont,2019-11-11 09:49:00-05:00,8225.0,8218.25,8245.25,3R,2019-11-11 12:44:00-05:00,8245.0,TP,2.925925925925926,19.75,390.0,34.5,6.75,0,9,D_SLA_TP3R
2020-04-01,D,A,3R,-1,confirmed,cont_match,2020-04-01 08:34:00-04:00,7568.0,7594.5,7488.5,3R,2020-04-01 09:31:00-04:00,7594.75,SL,-1.0188679245283019,-27.0,-545.0,-59.0,26.5,2,8,D_SLA_TP3R
2020-05-06,D,A,3R,1,confirmed,cont_match,2020-05-06 09:49:00-04:00,9013.0,8972.0,9136.0,3R,2020-05-06 09:57:00-04:00,8971.75,SL,-1.0121951219512195,-41.5,-835.0,-88.0,41.0,2,9,D_SLA_TP3R
2020-07-23,D,A,3R,1,confirmed,cont_match,2020-07-23 08:49:00-04:00,10860.0,10856.0,10872.0,3R,2020-07-23 08:50:00-04:00,10855.75,SL,-1.125,-4.5,-95.0,-14.0,4.0,3,8,D_SLA_TP3R
2020-07-28,D,A,3R,1,confirmed,no_cont,2020-07-28 10:09:00-04:00,10598.25,10557.0,10722.0,3R,2020-07-28 15:15:00-04:00,10556.75,SL,-1.0121212121212122,-41.75,-840.0,-88.5,41.25,1,10,D_SLA_TP3R
2020-07-30,D,A,3R,1,confirmed,no_cont,2020-07-30 08:49:00-04:00,10572.25,10563.75,10597.75,3R,2020-07-30 08:50:00-04:00,10563.5,SL,-1.0588235294117647,-9.0,-185.0,-23.0,8.5,3,8,D_SLA_TP3R
2020-09-14,D,A,3R,-1,confirmed,no_cont,2020-09-14 09:09:00-04:00,11202.0,11217.25,11156.25,3R,2020-09-14 09:18:00-04:00,11217.5,SL,-1.0327868852459017,-15.75,-320.0,-36.5,15.25,0,9,D_SLA_TP3R
2020-11-13,D,A,3R,-1,confirmed,no_cont,2020-11-13 09:04:00-05:00,11897.5,11914.25,11847.25,3R,2020-11-13 09:38:00-05:00,11914.5,SL,-1.0298507462686568,-17.25,-350.0,-39.5,16.75,4,9,D_SLA_TP3R
2020-11-18,D,A,3R,-1,confirmed,no_cont,2020-11-18 08:34:00-05:00,11993.5,11996.75,11983.75,3R,2020-11-18 08:38:00-05:00,11984.0,TP,2.8461538461538463,9.25,180.0,13.5,3.25,2,8,D_SLA_TP3R
2020-11-24,D,A,3R,1,confirmed,no_cont,2020-11-24 08:44:00-05:00,11950.75,11943.0,11974.0,3R,2020-11-24 09:30:00-05:00,11942.75,SL,-1.064516129032258,-8.25,-170.0,-21.5,7.75,1,8,D_SLA_TP3R
2020-11-25,D,A,3R,1,confirmed,no_cont,2020-11-25 08:34:00-05:00,12111.75,12077.25,12215.25,3R,2020-11-25 15:55:00-05:00,12149.75,FORCE_FLAT,1.0942028985507246,37.75,750.0,70.5,34.5,2,8,D_SLA_TP3R
2020-12-11,D,A,3R,1,confirmed,no_cont,2020-12-11 10:04:00-05:00,12326.0,12274.5,12480.5,3R,2020-12-11 11:37:00-05:00,12274.25,SL,-1.0097087378640777,-52.0,-1045.0,-109.0,51.5,4,10,D_SLA_TP3R
2020-12-29,D,A,3R,1,confirmed,cont_match,2020-12-29 08:34:00-05:00,12887.5,12883.0,12901.0,3R,2020-12-29 09:16:00-05:00,12882.75,SL,-1.1111111111111112,-5.0,-105.0,-15.0,4.5,1,8,D_SLA_TP3R
2021-01-14,D,A,3R,1,confirmed,no_cont,2021-01-14 09:09:00-05:00,12984.75,12962.75,13050.75,3R,2021-01-14 12:09:00-05:00,12962.5,SL,-1.0227272727272727,-22.5,-455.0,-50.0,22.0,3,9,D_SLA_TP3R
2021-01-19,D,A,3R,1,confirmed,no_cont,2021-01-19 09:14:00-05:00,12904.75,12891.25,12945.25,3R,2021-01-19 09:31:00-05:00,12891.0,SL,-1.037037037037037,-14.0,-285.0,-33.0,13.5,1,9,D_SLA_TP3R
2021-02-11,D,A,3R,1,confirmed,cont_match,2021-02-11 09:24:00-05:00,13713.0,13707.75,13728.75,3R,2021-02-11 09:30:00-05:00,13728.5,TP,2.9047619047619047,15.25,300.0,25.5,5.25,3,9,D_SLA_TP3R
2021-05-25,D,A,3R,1,confirmed,cont_match,2021-05-25 08:39:00-04:00,13716.75,13700.75,13764.75,3R,2021-05-25 08:52:00-04:00,13700.5,SL,-1.03125,-16.5,-335.0,-38.0,16.0,1,8,D_SLA_TP3R
2021-05-27,D,A,3R,1,untested,no_cont,2021-05-27 08:34:00-04:00,13665.0,13634.0,13758.0,3R,2021-05-27 15:55:00-04:00,13665.0,FORCE_FLAT,-0.008064516129032258,-0.25,-10.0,-5.5,31.0,3,8,D_SLA_TP3R
2021-08-11,D,A,3R,1,confirmed,no_cont,2021-08-11 10:04:00-04:00,15072.75,15047.0,15150.0,3R,2021-08-11 10:11:00-04:00,15046.75,SL,-1.0194174757281553,-26.25,-530.0,-57.5,25.75,2,10,D_SLA_TP3R
2021-09-23,D,A,3R,1,confirmed,cont_match,2021-09-23 08:34:00-04:00,15251.75,15221.75,15341.75,3R,2021-09-23 08:54:00-04:00,15221.5,SL,-1.0166666666666666,-30.5,-615.0,-66.0,30.0,3,8,D_SLA_TP3R
2021-11-17,D,A,3R,1,confirmed,cont_match,2021-11-17 09:04:00-05:00,16304.75,16290.0,16349.0,3R,2021-11-17 09:51:00-05:00,16289.75,SL,-1.0338983050847457,-15.25,-310.0,-35.5,14.75,2,9,D_SLA_TP3R
