resolver,session,T_offset,outcome,universe,split,n,win,E
mom15_follow,ASIA,120,H240,ALL,Validation,758,0.46174142480211083,-0.9808707124010554
mom15_follow,ASIA,120,H240,ALL,OOS,410,0.524390243902439,6.478658536585366
mom15_follow,ASIA,120,H240,HIGH,IS,715,0.4965034965034965,1.0188811188811189
mom15_follow,ASIA,120,H240,HIGH,Validation,172,0.46511627906976744,-2.296511627906977
mom15_follow,ASIA,120,H240,HIGH,OOS,193,0.5284974093264249,4.902849740932642
mom15_follow,ASIA,120,SESS_END,ALL,IS,2156,0.4958256029684601,0.3600417439703154
mom15_follow,ASIA,120,SESS_END,ALL,Validation,758,0.47229551451187335,-1.6157651715039578
mom15_follow,ASIA,120,SESS_END,ALL,OOS,411,0.537712895377129,6.750608272506082
mom15_follow,ASIA,120,SESS_END,HIGH,IS,741,0.4939271255060729,0.5226045883940621
mom15_follow,ASIA,120,SESS_END,HIGH,Validation,172,0.47093023255813954,-2.667151162790698
mom15_follow,ASIA,120,SESS_END,HIGH,OOS,194,0.5670103092783505,10.407216494845361
mom15_follow,ASIA,180,H240,ALL,IS,1941,0.4951056156620299,-0.3746780010303967
mom15_follow,ASIA,180,H240,ALL,Validation,766,0.48433420365535246,-0.08159268929503917
mom15_follow,ASIA,180,H240,ALL,OOS,405,0.5234567901234568,9.54320987654321
mom15_follow,ASIA,180,H240,HIGH,IS,666,0.536036036036036,1.3427177177177176
mom15_follow,ASIA,180,H240,HIGH,Validation,169,0.47928994082840237,1.7337278106508875
mom15_follow,ASIA,180,H240,HIGH,OOS,194,0.5876288659793815,20.475515463917525
mom15_follow,ASIA,180,SESS_END,ALL,IS,2008,0.4895418326693227,-0.4074950199203187
mom15_follow,ASIA,180,SESS_END,ALL,Validation,766,0.5,0.9592036553524804
mom15_follow,ASIA,180,SESS_END,ALL,OOS,406,0.5492610837438424,9.303571428571429
mom15_follow,ASIA,180,SESS_END,HIGH,IS,682,0.501466275659824,-0.17118768328445746
mom15_follow,ASIA,180,SESS_END,HIGH,Validation,169,0.5680473372781065,6.144970414201183
mom15_follow,ASIA,180,SESS_END,HIGH,OOS,195,0.6,17.648717948717948
