session,T_offset,horizon,universe,split,n,win,E
LONDON,90,30,HIGH_long,Y2025,52,0.5192307692307693,4.923076923076923
LONDON,90,30,HIGH_long,Y2026,10,0.4,-4.775
LONDON,90,30,ALL_long,IS,1090,0.5082568807339449,-0.0841743119266055
LONDON,90,30,ALL_long,Validation,216,0.4583333333333333,-0.13657407407407407
LONDON,90,30,ALL_long,OOS,265,0.47924528301886793,-1.7037735849056603
LONDON,90,30,ALL_long,Y2025,200,0.465,-1.845
LONDON,90,30,ALL_long,Y2026,65,0.5230769230769231,-1.2692307692307692
LONDON,90,60,ALL_lev_fade,IS,563,0.5079928952042628,0.6753996447602132
LONDON,90,60,ALL_lev_fade,Validation,145,0.47586206896551725,0.7672413793103449
LONDON,90,60,ALL_lev_fade,OOS,183,0.4808743169398907,-0.0546448087431694
LONDON,90,60,ALL_lev_fade,Y2025,138,0.4492753623188406,-1.3641304347826086
LONDON,90,60,ALL_lev_fade,Y2026,45,0.5777777777777777,3.9611111111111112
LONDON,90,60,HIGH_lev_fade,IS,202,0.49504950495049505,1.1014851485148516
LONDON,90,60,HIGH_lev_fade,Validation,68,0.5294117647058824,3.764705882352941
LONDON,90,60,HIGH_lev_fade,OOS,42,0.40476190476190477,-8.220238095238095
LONDON,90,60,HIGH_lev_fade,Y2025,33,0.36363636363636365,-10.015151515151516
LONDON,90,60,ALL_am_follow,IS,684,0.5102339181286549,0.09027777777777778
LONDON,90,60,ALL_am_follow,Validation,146,0.4520547945205479,-1.898972602739726
LONDON,90,60,ALL_am_follow,OOS,156,0.5384615384615384,1.482371794871795
LONDON,90,60,ALL_am_follow,Y2025,116,0.5431034482758621,1.834051724137931
LONDON,90,60,ALL_am_follow,Y2026,40,0.525,0.4625
LONDON,90,60,HIGH_am_follow,IS,238,0.4789915966386555,1.0178571428571428
LONDON,90,60,HIGH_am_follow,Validation,66,0.4696969696969697,-1.0795454545454546
LONDON,90,60,HIGH_am_follow,OOS,38,0.4473684210526316,-11.493421052631579
LONDON,90,60,HIGH_am_follow,Y2025,32,0.46875,-8.421875
LONDON,90,60,HIGH_long,IS,383,0.5456919060052219,0.29699738903394257
LONDON,90,60,HIGH_long,Validation,97,0.4536082474226804,-0.21391752577319587
LONDON,90,60,HIGH_long,OOS,62,0.5645161290322581,5.25
LONDON,90,60,HIGH_long,Y2025,52,0.5769230769230769,6.7451923076923075
LONDON,90,60,HIGH_long,Y2026,10,0.5,-2.525
LONDON,90,60,ALL_long,IS,1090,0.5403669724770642,0.09197247706422018
LONDON,90,60,ALL_long,Validation,216,0.4861111111111111,0.14467592592592593
LONDON,90,60,ALL_long,OOS,265,0.5056603773584906,-0.36698113207547167
LONDON,90,60,ALL_long,Y2025,200,0.505,-0.6975
LONDON,90,60,ALL_long,Y2026,65,0.5076923076923077,0.65
LONDON,90,120,ALL_lev_fade,IS,563,0.5133214920071048,0.04396092362344583
LONDON,90,120,ALL_lev_fade,Validation,145,0.4482758620689655,-0.49137931034482757
LONDON,90,120,ALL_lev_fade,OOS,183,0.5136612021857924,2.331967213114754
LONDON,90,120,ALL_lev_fade,Y2025,138,0.4855072463768116,1.5090579710144927
LONDON,90,120,ALL_lev_fade,Y2026,45,0.6,4.855555555555555
LONDON,90,120,HIGH_lev_fade,IS,202,0.5396039603960396,-0.6039603960396039
LONDON,90,120,HIGH_lev_fade,Validation,68,0.4852941176470588,1.3713235294117647
LONDON,90,120,HIGH_lev_fade,OOS,42,0.3333333333333333,-23.238095238095237
LONDON,90,120,HIGH_lev_fade,Y2025,33,0.2727272727272727,-17.5
LONDON,90,120,ALL_am_follow,IS,684,0.5190058479532164,-0.07821637426900585
LONDON,90,120,ALL_am_follow,Validation,146,0.4589041095890411,-2.4863013698630136
LONDON,90,120,ALL_am_follow,OOS,156,0.5384615384615384,2.5128205128205128
LONDON,90,120,ALL_am_follow,Y2025,116,0.5172413793103449,4.709051724137931
LONDON,90,120,ALL_am_follow,Y2026,40,0.6,-3.85625
LONDON,90,120,HIGH_am_follow,IS,238,0.4957983193277311,1.2941176470588236
LONDON,90,120,HIGH_am_follow,Validation,66,0.4090909090909091,-4.356060606060606
LONDON,90,120,HIGH_am_follow,OOS,38,0.34210526315789475,-24.04605263157895
LONDON,90,120,HIGH_am_follow,Y2025,32,0.3125,-15.65625
LONDON,90,120,HIGH_long,IS,383,0.5169712793733682,0.34595300261096606
LONDON,90,120,HIGH_long,Validation,97,0.4536082474226804,-0.4587628865979381
LONDON,90,120,HIGH_long,OOS,62,0.6935483870967742,6.008064516129032
LONDON,90,120,HIGH_long,Y2025,52,0.7115384615384616,14.639423076923077
LONDON,90,120,HIGH_long,Y2026,10,0.6,-38.875
LONDON,90,120,ALL_long,IS,1090,0.5339449541284403,0.05435779816513762
LONDON,90,120,ALL_long,Validation,216,0.5,-0.3113425925925926
LONDON,90,120,ALL_long,OOS,265,0.5207547169811321,-1.7433962264150944
LONDON,90,120,ALL_long,Y2025,200,0.515,-2.43625
LONDON,90,120,ALL_long,Y2026,65,0.5384615384615384,0.38846153846153847
LONDON,120,30,ALL_lev_fade,IS,562,0.4822064056939502,0.3816725978647687
LONDON,120,30,ALL_lev_fade,Validation,145,0.5310344827586206,0.14655172413793102
LONDON,120,30,ALL_lev_fade,OOS,183,0.453551912568306,0.41939890710382516
LONDON,120,30,ALL_lev_fade,Y2025,138,0.43478260869565216,-1.4293478260869565
LONDON,120,30,ALL_lev_fade,Y2026,45,0.5111111111111111,6.088888888888889
LONDON,120,30,HIGH_lev_fade,IS,198,0.4444444444444444,0.03535353535353535
LONDON,120,30,HIGH_lev_fade,Validation,72,0.5,-2.1493055555555554
LONDON,120,30,HIGH_lev_fade,OOS,41,0.3902439024390244,-1.9939024390243902
LONDON,120,30,HIGH_lev_fade,Y2025,33,0.3939393939393939,-2.4166666666666665
LONDON,120,30,ALL_am_follow,IS,683,0.4904831625183016,0.06954612005856516
LONDON,120,30,ALL_am_follow,Validation,146,0.4794520547945205,-1.2619863013698631
LONDON,120,30,ALL_am_follow,OOS,156,0.47435897435897434,-0.7291666666666666
LONDON,120,30,ALL_am_follow,Y2025,116,0.45689655172413796,-0.8771551724137931
