market,pattern,side,signal_time,year,entry,exit,gross_pts,net_pts,split
ES,engulfing,short,2020-12-17 10:04:00-05:00,2020,3707.75,3706.5,1.25,0.75,IS
ES,inside_breakout,long,2020-12-17 10:29:00-05:00,2020,3710.5,3708.25,-2.25,-2.75,IS
ES,engulfing,long,2020-12-17 10:29:00-05:00,2020,3710.5,3708.25,-2.25,-2.75,IS
ES,pin_bar,short,2020-12-17 11:14:00-05:00,2020,3708.25,3705.5,2.75,2.25,IS
ES,three_bar_reversal,long,2020-12-17 11:59:00-05:00,2020,3708.25,3708.25,0.0,-0.5,IS
ES,inside_fakeout,long,2020-12-17 12:39:00-05:00,2020,3705.75,3710.25,4.5,4.0,IS
ES,inside_breakout,short,2020-12-18 10:04:00-05:00,2020,3695.5,3697.5,-2.0,-2.5,IS
ES,engulfing,short,2020-12-18 10:04:00-05:00,2020,3695.5,3697.5,-2.0,-2.5,IS
ES,inside_fakeout,long,2020-12-18 10:04:00-05:00,2020,3695.5,3697.5,2.0,1.5,IS
ES,pin_bar,long,2020-12-18 10:39:00-05:00,2020,3694.0,3689.25,-4.75,-5.25,IS
ES,inside_breakout,long,2020-12-18 10:59:00-05:00,2020,3696.5,3692.25,-4.25,-4.75,IS
ES,engulfing,long,2020-12-18 12:04:00-05:00,2020,3694.0,3694.0,0.0,-0.5,IS
ES,engulfing,long,2020-12-21 10:34:00-05:00,2020,3635.0,3651.75,16.75,16.25,IS
ES,engulfing,short,2020-12-21 10:49:00-05:00,2020,3634.25,3659.25,-25.0,-25.5,IS
ES,pin_bar,short,2020-12-21 11:54:00-05:00,2020,3659.0,3678.5,-19.5,-20.0,IS
ES,three_bar_reversal,long,2020-12-21 12:04:00-05:00,2020,3663.25,3678.25,15.0,14.5,IS
ES,three_bar_reversal,short,2020-12-21 12:44:00-05:00,2020,3671.75,3689.5,-17.75,-18.25,IS
ES,inside_fakeout,short,2020-12-21 13:04:00-05:00,2020,3678.0,3685.25,-7.25,-7.75,IS
ES,engulfing,short,2020-12-22 09:54:00-05:00,2020,3683.25,3682.25,1.0,0.5,IS
ES,three_bar_reversal,short,2020-12-22 09:54:00-05:00,2020,3683.25,3682.25,1.0,0.5,IS
ES,inside_fakeout,long,2020-12-22 10:04:00-05:00,2020,3680.0,3681.75,1.75,1.25,IS
ES,engulfing,long,2020-12-22 10:09:00-05:00,2020,3686.5,3683.25,-3.25,-3.75,IS
ES,pin_bar,long,2020-12-22 10:59:00-05:00,2020,3682.75,3675.75,-7.0,-7.5,IS
ES,inside_breakout,long,2020-12-22 11:59:00-05:00,2020,3675.75,3680.25,4.5,4.0,IS
ES,pin_bar,short,2020-12-22 12:19:00-05:00,2020,3679.25,3683.25,-4.0,-4.5,IS
ES,three_bar_reversal,long,2020-12-22 13:04:00-05:00,2020,3681.0,3686.25,5.25,4.75,IS
ES,inside_breakout,short,2020-12-22 14:09:00-05:00,2020,3684.5,3677.75,6.75,6.25,IS
ES,inside_fakeout,long,2020-12-23 09:49:00-05:00,2020,3693.5,3692.5,-1.0,-1.5,IS
ES,pin_bar,long,2020-12-23 10:14:00-05:00,2020,3694.0,3695.0,1.0,0.5,IS
ES,engulfing,short,2020-12-23 10:19:00-05:00,2020,3690.0,3694.25,-4.25,-4.75,IS
ES,pin_bar,short,2020-12-23 11:09:00-05:00,2020,3693.75,3696.0,-2.25,-2.75,IS
ES,inside_fakeout,short,2020-12-23 11:09:00-05:00,2020,3693.75,3696.0,-2.25,-2.75,IS
ES,engulfing,long,2020-12-23 11:14:00-05:00,2020,3694.75,3698.0,3.25,2.75,IS
ES,inside_breakout,long,2020-12-23 11:49:00-05:00,2020,3695.25,3698.0,2.75,2.25,IS
ES,three_bar_reversal,long,2020-12-23 12:34:00-05:00,2020,3698.0,3699.75,1.75,1.25,IS
ES,three_bar_reversal,short,2020-12-23 13:19:00-05:00,2020,3698.75,3697.5,1.25,0.75,IS
ES,engulfing,short,2020-12-24 09:49:00-05:00,2020,3687.25,3689.0,-1.75,-2.25,IS
ES,three_bar_reversal,short,2020-12-24 10:39:00-05:00,2020,3690.0,3685.5,4.5,4.0,IS
ES,pin_bar,long,2020-12-24 11:04:00-05:00,2020,3688.0,3680.25,-7.75,-8.25,IS
ES,inside_breakout,short,2020-12-24 12:04:00-05:00,2020,3680.25,3693.75,-13.5,-14.0,IS
ES,inside_fakeout,long,2020-12-24 12:04:00-05:00,2020,3680.25,3693.75,13.5,13.0,IS
ES,engulfing,long,2020-12-28 10:04:00-05:00,2020,3721.0,3726.0,5.0,4.5,IS
ES,engulfing,short,2020-12-28 10:09:00-05:00,2020,3719.5,3726.75,-7.25,-7.75,IS
ES,inside_breakout,long,2020-12-28 10:24:00-05:00,2020,3726.0,3725.75,-0.25,-0.75,IS
ES,inside_fakeout,short,2020-12-28 10:44:00-05:00,2020,3728.25,3726.0,2.25,1.75,IS
ES,inside_breakout,short,2020-12-28 11:04:00-05:00,2020,3726.0,3725.5,0.5,0.0,IS
ES,inside_fakeout,long,2020-12-28 11:04:00-05:00,2020,3726.0,3725.5,-0.5,-1.0,IS
ES,pin_bar,long,2020-12-28 11:24:00-05:00,2020,3725.75,3725.5,-0.25,-0.75,IS
ES,three_bar_reversal,short,2020-12-28 11:54:00-05:00,2020,3725.0,3727.25,-2.25,-2.75,IS
ES,engulfing,short,2020-12-29 09:54:00-05:00,2020,3737.75,3730.5,7.25,6.75,IS
ES,inside_breakout,short,2020-12-29 10:14:00-05:00,2020,3725.5,3728.25,-2.75,-3.25,IS
ES,inside_fakeout,long,2020-12-29 10:14:00-05:00,2020,3725.5,3728.25,2.75,2.25,IS
ES,engulfing,long,2020-12-29 10:59:00-05:00,2020,3733.25,3732.0,-1.25,-1.75,IS
ES,three_bar_reversal,long,2020-12-29 10:59:00-05:00,2020,3733.25,3732.0,-1.25,-1.75,IS
ES,pin_bar,long,2020-12-29 13:14:00-05:00,2020,3720.75,3717.5,-3.25,-3.75,IS
ES,three_bar_reversal,short,2020-12-29 14:29:00-05:00,2020,3716.25,3725.0,-8.75,-9.25,IS
ES,engulfing,long,2020-12-30 09:59:00-05:00,2020,3733.25,3731.75,-1.5,-2.0,IS
ES,engulfing,short,2020-12-30 10:09:00-05:00,2020,3732.75,3732.5,0.25,-0.25,IS
ES,three_bar_reversal,short,2020-12-30 10:09:00-05:00,2020,3732.75,3732.5,0.25,-0.25,IS
ES,pin_bar,long,2020-12-30 10:24:00-05:00,2020,3732.75,3732.75,0.0,-0.5,IS
ES,inside_breakout,long,2020-12-30 10:34:00-05:00,2020,3733.75,3730.25,-3.5,-4.0,IS
ES,inside_breakout,short,2020-12-30 11:29:00-05:00,2020,3729.5,3730.25,-0.75,-1.25,IS
ES,inside_fakeout,long,2020-12-30 11:29:00-05:00,2020,3729.5,3730.25,0.75,0.25,IS
ES,pin_bar,short,2020-12-31 09:49:00-05:00,2020,3720.5,3725.0,-4.5,-5.0,IS
ES,engulfing,long,2020-12-31 09:54:00-05:00,2020,3720.75,3724.5,3.75,3.25,IS
ES,inside_fakeout,short,2020-12-31 10:49:00-05:00,2020,3724.75,3721.5,3.25,2.75,IS
ES,inside_fakeout,long,2020-12-31 11:14:00-05:00,2020,3722.75,3721.75,-1.0,-1.5,IS
ES,engulfing,short,2020-12-31 11:54:00-05:00,2020,3720.5,3725.0,-4.5,-5.0,IS
ES,inside_breakout,long,2020-12-31 12:09:00-05:00,2020,3721.25,3723.75,2.5,2.0,IS
ES,three_bar_reversal,short,2020-12-31 13:24:00-05:00,2020,3723.75,3730.0,-6.25,-6.75,IS
ES,inside_breakout,short,2020-12-31 14:54:00-05:00,2020,3734.25,3746.25,-12.0,-12.5,IS
ES,engulfing,short,2021-01-04 09:54:00-05:00,2021,3741.25,3707.25,34.0,33.5,IS
ES,three_bar_reversal,short,2021-01-04 09:54:00-05:00,2021,3741.25,3707.25,34.0,33.5,IS
ES,inside_fakeout,long,2021-01-04 10:04:00-05:00,2021,3737.5,3695.25,-42.25,-42.75,IS
ES,engulfing,long,2021-01-04 11:14:00-05:00,2021,3698.0,3657.25,-40.75,-41.25,IS
ES,three_bar_reversal,long,2021-01-04 12:54:00-05:00,2021,3665.5,3690.0,24.5,24.0,IS
ES,pin_bar,short,2021-01-04 13:29:00-05:00,2021,3683.75,3682.25,1.5,1.0,IS
ES,inside_fakeout,short,2021-01-04 13:44:00-05:00,2021,3683.0,3677.25,5.75,5.25,IS
ES,inside_breakout,long,2021-01-04 13:54:00-05:00,2021,3689.75,3672.0,-17.75,-18.25,IS
ES,inside_breakout,short,2021-01-04 14:34:00-05:00,2021,3675.5,3686.25,-10.75,-11.25,IS
ES,engulfing,long,2021-01-05 10:04:00-05:00,2021,3713.25,3696.0,-17.25,-17.75,IS
ES,three_bar_reversal,long,2021-01-05 10:04:00-05:00,2021,3713.25,3696.0,-17.25,-17.75,IS
ES,inside_breakout,short,2021-01-05 10:19:00-05:00,2021,3698.5,3690.0,8.5,8.0,IS
ES,engulfing,short,2021-01-05 10:19:00-05:00,2021,3698.5,3690.0,8.5,8.0,IS
ES,inside_fakeout,long,2021-01-05 10:19:00-05:00,2021,3698.5,3690.0,-8.5,-9.0,IS
ES,three_bar_reversal,short,2021-01-05 10:34:00-05:00,2021,3697.75,3702.75,-5.0,-5.5,IS
ES,inside_breakout,long,2021-01-05 10:54:00-05:00,2021,3701.5,3704.0,2.5,2.0,IS
ES,pin_bar,short,2021-01-05 13:39:00-05:00,2021,3709.25,3724.5,-15.25,-15.75,IS
ES,inside_fakeout,short,2021-01-05 14:19:00-05:00,2021,3725.25,3721.0,4.25,3.75,IS
ES,engulfing,long,2021-01-06 10:04:00-05:00,2021,3727.75,3757.5,29.75,29.25,IS
ES,inside_breakout,long,2021-01-06 10:29:00-05:00,2021,3742.5,3763.75,21.25,20.75,IS
ES,engulfing,short,2021-01-06 10:59:00-05:00,2021,3755.75,3758.75,-3.0,-3.5,IS
ES,three_bar_reversal,short,2021-01-06 10:59:00-05:00,2021,3755.75,3758.75,-3.0,-3.5,IS
ES,pin_bar,short,2021-01-06 11:59:00-05:00,2021,3759.0,3769.25,-10.25,-10.75,IS
ES,inside_fakeout,short,2021-01-06 11:59:00-05:00,2021,3759.0,3769.25,-10.25,-10.75,IS
ES,three_bar_reversal,long,2021-01-06 12:04:00-05:00,2021,3762.25,3768.5,6.25,5.75,IS
ES,engulfing,short,2021-01-07 09:54:00-05:00,2021,3772.25,3797.25,-25.0,-25.5,IS
ES,engulfing,long,2021-01-07 09:59:00-05:00,2021,3783.25,3799.25,16.0,15.5,IS
ES,pin_bar,short,2021-01-07 10:14:00-05:00,2021,3789.0,3793.75,-4.75,-5.25,IS
ES,three_bar_reversal,long,2021-01-07 10:19:00-05:00,2021,3794.0,3793.75,-0.25,-0.75,IS
ES,inside_fakeout,short,2021-01-07 11:49:00-05:00,2021,3795.5,3790.5,5.0,4.5,IS
ES,inside_breakout,long,2021-01-07 12:34:00-05:00,2021,3790.75,3792.75,2.0,1.5,IS
ES,three_bar_reversal,short,2021-01-07 13:49:00-05:00,2021,3792.0,3793.75,-1.75,-2.25,IS
ES,inside_fakeout,long,2021-01-07 14:24:00-05:00,2021,3793.5,3800.5,7.0,6.5,IS
ES,engulfing,short,2021-01-08 09:49:00-05:00,2021,3810.0,3809.75,0.25,-0.25,IS
ES,pin_bar,long,2021-01-08 09:59:00-05:00,2021,3809.75,3810.0,0.25,-0.25,IS
ES,pin_bar,short,2021-01-08 10:14:00-05:00,2021,3810.75,3806.75,4.0,3.5,IS
ES,engulfing,long,2021-01-08 10:19:00-05:00,2021,3812.75,3803.0,-9.75,-10.25,IS
ES,inside_fakeout,short,2021-01-08 10:59:00-05:00,2021,3810.0,3807.0,3.0,2.5,IS
ES,inside_fakeout,long,2021-01-08 11:44:00-05:00,2021,3802.75,3807.5,4.75,4.25,IS
ES,three_bar_reversal,long,2021-01-08 11:59:00-05:00,2021,3807.0,3802.25,-4.75,-5.25,IS
ES,inside_breakout,long,2021-01-08 14:29:00-05:00,2021,3799.5,3809.25,9.75,9.25,IS
ES,engulfing,long,2021-01-11 09:54:00-05:00,2021,3789.75,3796.75,7.0,6.5,IS
ES,pin_bar,long,2021-01-11 10:24:00-05:00,2021,3795.75,3803.0,7.25,6.75,IS
ES,inside_breakout,long,2021-01-11 10:29:00-05:00,2021,3801.0,3803.0,2.0,1.5,IS
ES,three_bar_reversal,long,2021-01-11 11:19:00-05:00,2021,3797.0,3802.5,5.5,5.0,IS
ES,inside_fakeout,long,2021-01-11 11:49:00-05:00,2021,3801.75,3808.5,6.75,6.25,IS
ES,pin_bar,short,2021-01-11 12:54:00-05:00,2021,3808.5,3797.5,11.0,10.5,IS
ES,engulfing,short,2021-01-11 13:19:00-05:00,2021,3807.0,3791.25,15.75,15.25,IS
ES,three_bar_reversal,short,2021-01-11 13:19:00-05:00,2021,3807.0,3791.25,15.75,15.25,IS
ES,inside_breakout,short,2021-01-11 13:44:00-05:00,2021,3797.75,3793.75,4.0,3.5,IS
ES,engulfing,long,2021-01-12 10:09:00-05:00,2021,3792.25,3799.75,7.5,7.0,IS
ES,inside_fakeout,short,2021-01-12 10:29:00-05:00,2021,3797.5,3794.25,3.25,2.75,IS
ES,pin_bar,long,2021-01-12 10:49:00-05:00,2021,3796.5,3789.0,-7.5,-8.0,IS
ES,engulfing,short,2021-01-12 10:59:00-05:00,2021,3796.0,3787.25,8.75,8.25,IS
ES,three_bar_reversal,short,2021-01-12 11:19:00-05:00,2021,3799.0,3776.75,22.25,21.75,IS
ES,inside_breakout,short,2021-01-12 11:44:00-05:00,2021,3789.0,3782.75,6.25,5.75,IS
ES,inside_fakeout,long,2021-01-12 11:44:00-05:00,2021,3789.0,3782.75,-6.25,-6.75,IS
ES,three_bar_reversal,long,2021-01-12 12:19:00-05:00,2021,3776.5,3784.75,8.25,7.75,IS
ES,pin_bar,short,2021-01-12 14:14:00-05:00,2021,3795.25,3791.25,4.0,3.5,IS
ES,engulfing,long,2021-01-13 09:49:00-05:00,2021,3792.75,3799.75,7.0,6.5,IS
ES,engulfing,short,2021-01-13 09:59:00-05:00,2021,3792.75,3802.0,-9.25,-9.75,IS
ES,three_bar_reversal,short,2021-01-13 11:04:00-05:00,2021,3798.75,3797.5,1.25,0.75,IS
ES,inside_fakeout,long,2021-01-13 11:14:00-05:00,2021,3798.25,3796.25,-2.0,-2.5,IS
ES,three_bar_reversal,long,2021-01-13 11:24:00-05:00,2021,3800.5,3796.5,-4.0,-4.5,IS
ES,inside_breakout,short,2021-01-13 12:04:00-05:00,2021,3797.25,3806.5,-9.25,-9.75,IS
ES,inside_breakout,long,2021-01-13 13:39:00-05:00,2021,3808.0,3812.0,4.0,3.5,IS
ES,engulfing,short,2021-01-14 10:09:00-05:00,2021,3811.0,3809.75,1.25,0.75,IS
ES,three_bar_reversal,short,2021-01-14 10:09:00-05:00,2021,3811.0,3809.75,1.25,0.75,IS
ES,inside_breakout,long,2021-01-14 10:19:00-05:00,2021,3815.75,3811.0,-4.75,-5.25,IS
ES,engulfing,long,2021-01-14 10:44:00-05:00,2021,3813.75,3810.25,-3.5,-4.0,IS
ES,three_bar_reversal,long,2021-01-14 10:44:00-05:00,2021,3813.75,3810.25,-3.5,-4.0,IS
ES,pin_bar,long,2021-01-14 11:59:00-05:00,2021,3808.75,3811.5,2.75,2.25,IS
ES,pin_bar,short,2021-01-14 13:44:00-05:00,2021,3810.0,3805.75,4.25,3.75,IS
ES,inside_fakeout,long,2021-01-14 14:14:00-05:00,2021,3807.75,3798.5,-9.25,-9.75,IS
ES,engulfing,short,2021-01-15 09:54:00-05:00,2021,3775.5,3759.25,16.25,15.75,IS
ES,pin_bar,long,2021-01-15 09:59:00-05:00,2021,3775.5,3757.5,-18.0,-18.5,IS
ES,engulfing,long,2021-01-15 10:29:00-05:00,2021,3750.0,3768.25,18.25,17.75,IS
ES,pin_bar,short,2021-01-15 10:44:00-05:00,2021,3758.0,3770.75,-12.75,-13.25,IS
ES,inside_breakout,long,2021-01-15 12:44:00-05:00,2021,3771.0,3774.75,3.75,3.25,IS
ES,inside_fakeout,long,2021-01-15 12:54:00-05:00,2021,3771.5,3772.0,0.5,0.0,IS
ES,inside_breakout,short,2021-01-15 13:04:00-05:00,2021,3766.75,3775.0,-8.25,-8.75,IS
ES,three_bar_reversal,short,2021-01-15 13:29:00-05:00,2021,3774.25,3770.5,3.75,3.25,IS
ES,pin_bar,short,2021-01-18 10:04:00-05:00,2021,3764.0,3766.25,-2.25,-2.75,IS
ES,engulfing,short,2021-01-18 10:29:00-05:00,2021,3762.5,3766.0,-3.5,-4.0,IS
ES,inside_fakeout,short,2021-01-18 10:39:00-05:00,2021,3765.0,3767.5,-2.5,-3.0,IS
ES,engulfing,long,2021-01-18 11:24:00-05:00,2021,3765.75,3766.75,1.0,0.5,IS
ES,three_bar_reversal,short,2021-01-18 11:44:00-05:00,2021,3765.75,3766.5,-0.75,-1.25,IS
ES,engulfing,long,2021-01-19 09:59:00-05:00,2021,3782.0,3781.75,-0.25,-0.75,IS
ES,three_bar_reversal,long,2021-01-19 09:59:00-05:00,2021,3782.0,3781.75,-0.25,-0.75,IS
ES,pin_bar,short,2021-01-19 10:09:00-05:00,2021,3779.25,3779.75,-0.5,-1.0,IS
ES,pin_bar,long,2021-01-19 10:14:00-05:00,2021,3781.0,3777.0,-4.0,-4.5,IS
ES,engulfing,short,2021-01-19 10:19:00-05:00,2021,3778.0,3775.0,3.0,2.5,IS
ES,inside_breakout,long,2021-01-19 11:29:00-05:00,2021,3778.25,3783.75,5.5,5.0,IS
ES,three_bar_reversal,short,2021-01-19 11:59:00-05:00,2021,3781.25,3791.75,-10.5,-11.0,IS
ES,engulfing,short,2021-01-20 09:54:00-05:00,2021,3815.25,3833.75,-18.5,-19.0,IS
ES,three_bar_reversal,short,2021-01-20 09:54:00-05:00,2021,3815.25,3833.75,-18.5,-19.0,IS
ES,pin_bar,short,2021-01-20 10:44:00-05:00,2021,3833.0,3833.25,-0.25,-0.75,IS
ES,engulfing,long,2021-01-20 10:49:00-05:00,2021,3833.75,3832.75,-1.0,-1.5,IS
ES,inside_fakeout,long,2021-01-20 10:59:00-05:00,2021,3832.25,3834.0,1.75,1.25,IS
ES,inside_breakout,long,2021-01-20 12:54:00-05:00,2021,3841.75,3843.5,1.75,1.25,IS
ES,three_bar_reversal,long,2021-01-20 13:54:00-05:00,2021,3843.5,3847.75,4.25,3.75,IS
ES,engulfing,long,2021-01-21 09:49:00-05:00,2021,3843.75,3851.25,7.5,7.0,IS
ES,inside_fakeout,long,2021-01-21 09:59:00-05:00,2021,3842.5,3852.0,9.5,9.0,IS
ES,engulfing,short,2021-01-21 10:09:00-05:00,2021,3842.0,3850.0,-8.0,-8.5,IS
ES,three_bar_reversal,short,2021-01-21 11:09:00-05:00,2021,3850.0,3843.5,6.5,6.0,IS
ES,pin_bar,short,2021-01-21 11:59:00-05:00,2021,3845.25,3843.5,1.75,1.25,IS
ES,inside_breakout,long,2021-01-21 12:44:00-05:00,2021,3841.75,3846.75,5.0,4.5,IS
ES,inside_breakout,short,2021-01-21 12:54:00-05:00,2021,3839.75,3845.0,-5.25,-5.75,IS
ES,three_bar_reversal,short,2021-01-22 10:14:00-05:00,2021,3833.25,3832.0,1.25,0.75,IS
ES,inside_breakout,short,2021-01-22 10:24:00-05:00,2021,3829.5,3832.0,-2.5,-3.0,IS
ES,inside_fakeout,long,2021-01-22 10:39:00-05:00,2021,3825.25,3835.0,9.75,9.25,IS
ES,engulfing,long,2021-01-22 10:44:00-05:00,2021,3827.25,3835.5,8.25,7.75,IS
ES,engulfing,short,2021-01-22 11:29:00-05:00,2021,3831.25,3841.0,-9.75,-10.25,IS
ES,three_bar_reversal,long,2021-01-22 12:14:00-05:00,2021,3839.0,3835.75,-3.25,-3.75,IS
ES,inside_fakeout,short,2021-01-22 12:54:00-05:00,2021,3840.25,3839.0,1.25,0.75,IS
ES,pin_bar,short,2021-01-22 13:44:00-05:00,2021,3840.5,3838.5,2.0,1.5,IS
ES,pin_bar,long,2021-01-22 14:04:00-05:00,2021,3837.0,3840.75,3.75,3.25,IS
ES,inside_breakout,short,2021-01-25 09:49:00-05:00,2021,3841.5,3840.25,1.25,0.75,IS
ES,engulfing,short,2021-01-25 09:49:00-05:00,2021,3841.5,3840.25,1.25,0.75,IS
ES,inside_fakeout,long,2021-01-25 09:49:00-05:00,2021,3841.5,3840.25,-1.25,-1.75,IS
ES,engulfing,long,2021-01-25 09:59:00-05:00,2021,3841.5,3816.5,-25.0,-25.5,IS
ES,three_bar_reversal,long,2021-01-25 10:19:00-05:00,2021,3849.5,3813.5,-36.0,-36.5,IS
ES,three_bar_reversal,short,2021-01-25 11:29:00-05:00,2021,3809.5,3817.0,-7.5,-8.0,IS
ES,pin_bar,short,2021-01-25 11:49:00-05:00,2021,3822.25,3830.75,-8.5,-9.0,IS
ES,pin_bar,long,2021-01-25 14:04:00-05:00,2021,3839.75,3836.75,-3.0,-3.5,IS
ES,inside_breakout,long,2021-01-25 14:29:00-05:00,2021,3838.5,3834.75,-3.75,-4.25,IS
ES,pin_bar,long,2021-01-26 09:49:00-05:00,2021,3853.5,3853.75,0.25,-0.25,IS
ES,engulfing,short,2021-01-26 09:54:00-05:00,2021,3850.5,3850.0,0.5,0.0,IS
ES,inside_breakout,long,2021-01-26 10:04:00-05:00,2021,3856.25,3851.75,-4.5,-5.0,IS
ES,three_bar_reversal,short,2021-01-26 10:54:00-05:00,2021,3850.0,3840.75,9.25,8.75,IS
ES,engulfing,long,2021-01-26 11:04:00-05:00,2021,3851.5,3843.75,-7.75,-8.25,IS
ES,three_bar_reversal,long,2021-01-26 11:04:00-05:00,2021,3851.5,3843.75,-7.75,-8.25,IS
ES,pin_bar,short,2021-01-26 11:29:00-05:00,2021,3847.5,3846.0,1.5,1.0,IS
ES,inside_breakout,short,2021-01-26 14:29:00-05:00,2021,3849.0,3853.25,-4.25,-4.75,IS
ES,inside_fakeout,long,2021-01-26 14:29:00-05:00,2021,3849.0,3853.25,4.25,3.75,IS
ES,engulfing,long,2021-01-27 09:54:00-05:00,2021,3769.25,3801.0,31.75,31.25,IS
ES,engulfing,short,2021-01-27 10:14:00-05:00,2021,3788.25,3790.5,-2.25,-2.75,IS
ES,pin_bar,short,2021-01-27 10:29:00-05:00,2021,3796.0,3785.5,10.5,10.0,IS
ES,three_bar_reversal,long,2021-01-27 10:44:00-05:00,2021,3798.25,3779.5,-18.75,-19.25,IS
ES,three_bar_reversal,short,2021-01-27 11:04:00-05:00,2021,3798.0,3763.0,35.0,34.5,IS
ES,inside_breakout,short,2021-01-27 11:49:00-05:00,2021,3773.25,3788.25,-15.0,-15.5,IS
ES,inside_fakeout,short,2021-01-27 13:04:00-05:00,2021,3790.0,3780.75,9.25,8.75,IS
ES,pin_bar,long,2021-01-27 13:19:00-05:00,2021,3784.75,3768.0,-16.75,-17.25,IS
ES,inside_breakout,long,2021-01-27 13:29:00-05:00,2021,3788.5,3763.5,-25.0,-25.5,IS
ES,engulfing,short,2021-01-28 09:59:00-05:00,2021,3779.75,3802.0,-22.25,-22.75,IS
ES,inside_breakout,long,2021-01-28 10:19:00-05:00,2021,3803.0,3807.75,4.75,4.25,IS
ES,engulfing,long,2021-01-28 10:49:00-05:00,2021,3801.75,3806.25,4.5,4.0,IS
ES,three_bar_reversal,long,2021-01-28 10:49:00-05:00,2021,3801.75,3806.25,4.5,4.0,IS
ES,three_bar_reversal,short,2021-01-28 11:19:00-05:00,2021,3808.0,3816.75,-8.75,-9.25,IS
ES,inside_fakeout,long,2021-01-28 11:34:00-05:00,2021,3804.25,3819.25,15.0,14.5,IS
ES,pin_bar,short,2021-01-28 11:59:00-05:00,2021,3810.25,3819.0,-8.75,-9.25,IS
ES,engulfing,long,2021-01-29 09:49:00-05:00,2021,3747.25,3756.25,9.0,8.5,IS
ES,three_bar_reversal,long,2021-01-29 09:49:00-05:00,2021,3747.25,3756.25,9.0,8.5,IS
ES,inside_breakout,long,2021-01-29 09:59:00-05:00,2021,3755.25,3759.0,3.75,3.25,IS
ES,engulfing,short,2021-01-29 10:19:00-05:00,2021,3757.25,3739.75,17.5,17.0,IS
ES,three_bar_reversal,short,2021-01-29 10:19:00-05:00,2021,3757.25,3739.75,17.5,17.0,IS
ES,pin_bar,short,2021-01-29 10:34:00-05:00,2021,3764.25,3725.0,39.25,38.75,IS
ES,inside_fakeout,short,2021-01-29 10:34:00-05:00,2021,3764.25,3725.0,39.25,38.75,IS
ES,inside_fakeout,long,2021-01-29 11:54:00-05:00,2021,3727.0,3705.75,-21.25,-21.75,IS
ES,inside_breakout,short,2021-01-29 12:49:00-05:00,2021,3689.0,3702.5,-13.5,-14.0,IS
ES,pin_bar,long,2021-01-29 13:44:00-05:00,2021,3710.75,3708.25,-2.5,-3.0,IS
ES,engulfing,long,2021-02-01 09:59:00-05:00,2021,3728.75,3731.25,2.5,2.0,IS
ES,engulfing,short,2021-02-01 10:29:00-05:00,2021,3732.5,3749.25,-16.75,-17.25,IS
ES,three_bar_reversal,short,2021-02-01 10:54:00-05:00,2021,3730.75,3759.25,-28.5,-29.0,IS
ES,pin_bar,long,2021-02-01 10:59:00-05:00,2021,3731.5,3754.5,23.0,22.5,IS
ES,inside_breakout,long,2021-02-01 11:44:00-05:00,2021,3758.0,3760.5,2.5,2.0,IS
ES,inside_breakout,short,2021-02-01 11:59:00-05:00,2021,3754.75,3768.0,-13.25,-13.75,IS
ES,inside_fakeout,long,2021-02-01 11:59:00-05:00,2021,3754.75,3768.0,13.25,12.75,IS
ES,inside_fakeout,short,2021-02-01 13:34:00-05:00,2021,3769.0,3773.25,-4.25,-4.75,IS
ES,engulfing,long,2021-02-02 09:49:00-05:00,2021,3814.0,3823.25,9.25,8.75,IS
ES,three_bar_reversal,long,2021-02-02 09:49:00-05:00,2021,3814.0,3823.25,9.25,8.75,IS
ES,inside_breakout,short,2021-02-02 10:29:00-05:00,2021,3818.5,3829.25,-10.75,-11.25,IS
ES,three_bar_reversal,short,2021-02-02 11:24:00-05:00,2021,3828.0,3830.25,-2.25,-2.75,IS
ES,inside_fakeout,long,2021-02-02 11:34:00-05:00,2021,3828.0,3830.75,2.75,2.25,IS
ES,engulfing,short,2021-02-02 12:04:00-05:00,2021,3833.5,3832.25,1.25,0.75,IS
ES,inside_fakeout,short,2021-02-02 14:04:00-05:00,2021,3830.0,3834.0,-4.0,-4.5,IS
ES,pin_bar,long,2021-02-02 14:29:00-05:00,2021,3829.5,3831.25,1.75,1.25,IS
ES,inside_breakout,long,2021-02-03 09:59:00-05:00,2021,3832.25,3819.5,-12.75,-13.25,IS
ES,engulfing,short,2021-02-03 10:29:00-05:00,2021,3810.75,3822.25,-11.5,-12.0,IS
ES,inside_fakeout,long,2021-02-03 10:39:00-05:00,2021,3811.75,3825.0,13.25,12.75,IS
ES,engulfing,long,2021-02-03 10:44:00-05:00,2021,3817.75,3828.5,10.75,10.25,IS
ES,pin_bar,long,2021-02-03 11:19:00-05:00,2021,3820.25,3828.75,8.5,8.0,IS
ES,inside_breakout,long,2021-02-04 09:59:00-05:00,2021,3842.0,3845.5,3.5,3.0,IS
ES,engulfing,long,2021-02-04 10:09:00-05:00,2021,3842.0,3849.25,7.25,6.75,IS
ES,engulfing,short,2021-02-04 11:14:00-05:00,2021,3846.75,3851.25,-4.5,-5.0,IS
ES,three_bar_reversal,short,2021-02-04 11:14:00-05:00,2021,3846.75,3851.25,-4.5,-5.0,IS
ES,three_bar_reversal,long,2021-02-04 11:49:00-05:00,2021,3849.75,3851.25,1.5,1.0,IS
ES,inside_fakeout,short,2021-02-04 12:04:00-05:00,2021,3850.5,3851.5,-1.0,-1.5,IS
