market,signal_time,year,split,side,horizon_min,level,entry,signed_return_pts,mfe_pts,mae_pts,close_beyond_level,failed_through_level
ES,2025-03-26 22:29:00-04:00,2025,OOS,long,15,5759.25,5760.5,2.0,2.0,-1.0,1,0
ES,2025-03-26 22:29:00-04:00,2025,OOS,long,30,5759.25,5760.5,0.75,2.0,-1.0,1,0
ES,2025-03-26 22:29:00-04:00,2025,OOS,long,60,5759.25,5760.5,1.75,3.25,-1.0,1,0
ES,2025-03-28 02:14:00-04:00,2025,OOS,long,1,5745.5,5745.75,-0.25,0.0,-0.5,0,1
ES,2025-03-28 02:14:00-04:00,2025,OOS,long,5,5745.5,5745.75,0.25,0.75,-0.75,1,1
ES,2025-03-28 02:14:00-04:00,2025,OOS,long,15,5745.5,5745.75,0.25,2.0,-0.75,1,1
ES,2025-03-28 02:14:00-04:00,2025,OOS,long,30,5745.5,5745.75,-2.25,2.0,-2.5,0,1
ES,2025-03-28 02:14:00-04:00,2025,OOS,long,60,5745.5,5745.75,-16.75,2.0,-19.0,0,1
ES,2025-03-28 02:59:00-04:00,2025,OOS,short,1,5737.25,5730.25,-0.25,1.0,-1.25,1,0
ES,2025-03-28 02:59:00-04:00,2025,OOS,short,5,5737.25,5730.25,-0.0,3.5,-1.75,1,0
ES,2025-03-28 02:59:00-04:00,2025,OOS,short,15,5737.25,5730.25,1.25,3.5,-2.5,1,0
ES,2025-03-28 02:59:00-04:00,2025,OOS,short,30,5737.25,5730.25,0.75,3.5,-2.75,1,0
ES,2025-03-28 02:59:00-04:00,2025,OOS,short,60,5737.25,5730.25,17.5,18.75,-2.75,1,0
ES,2025-03-30 18:14:00-04:00,2025,OOS,short,1,5602.25,5587.5,-1.75,1.0,-2.0,1,0
ES,2025-03-30 18:14:00-04:00,2025,OOS,short,5,5602.25,5587.5,-3.0,1.0,-4.0,1,0
ES,2025-03-30 18:14:00-04:00,2025,OOS,short,15,5602.25,5587.5,-3.0,1.0,-4.25,1,0
ES,2025-03-30 18:14:00-04:00,2025,OOS,short,30,5602.25,5587.5,-7.5,1.0,-8.5,1,0
ES,2025-03-30 18:14:00-04:00,2025,OOS,short,60,5602.25,5587.5,-3.5,1.0,-8.5,1,0
ES,2025-03-31 12:29:00-04:00,2025,OOS,long,1,5606.75,5611.25,-4.25,0.0,-4.75,1,0
ES,2025-03-31 12:29:00-04:00,2025,OOS,long,5,5606.75,5611.25,-2.5,0.0,-8.75,1,0
ES,2025-03-31 12:29:00-04:00,2025,OOS,long,15,5606.75,5611.25,-6.5,0.0,-8.75,0,1
ES,2025-03-31 12:29:00-04:00,2025,OOS,long,30,5606.75,5611.25,-12.75,0.0,-14.75,0,1
ES,2025-03-31 12:29:00-04:00,2025,OOS,long,60,5606.75,5611.25,-9.25,6.0,-18.0,0,1
ES,2025-04-01 02:59:00-04:00,2025,OOS,long,1,5642.0,5650.0,-1.0,1.25,-3.25,1,0
ES,2025-04-01 02:59:00-04:00,2025,OOS,long,5,5642.0,5650.0,7.75,8.75,-3.25,1,0
ES,2025-04-01 02:59:00-04:00,2025,OOS,long,15,5642.0,5650.0,6.0,11.5,-3.25,1,0
ES,2025-04-01 02:59:00-04:00,2025,OOS,long,30,5642.0,5650.0,-3.5,11.5,-4.75,1,0
ES,2025-04-01 02:59:00-04:00,2025,OOS,long,60,5642.0,5650.0,-10.25,11.5,-11.75,0,1
ES,2025-04-01 10:14:00-04:00,2025,OOS,short,1,5618.0,5607.0,1.25,1.75,-6.25,1,0
ES,2025-04-01 10:14:00-04:00,2025,OOS,short,5,5618.0,5607.0,1.0,1.75,-6.25,1,0
ES,2025-04-01 10:14:00-04:00,2025,OOS,short,15,5618.0,5607.0,-8.0,6.75,-15.0,1,1
ES,2025-04-01 10:14:00-04:00,2025,OOS,short,30,5618.0,5607.0,-36.75,6.75,-43.5,0,1
ES,2025-04-01 10:14:00-04:00,2025,OOS,short,60,5618.0,5607.0,-71.75,6.75,-72.25,0,1
ES,2025-04-02 03:44:00-04:00,2025,OOS,short,1,5660.25,5658.25,-1.75,0.25,-2.0,1,0
ES,2025-04-02 03:44:00-04:00,2025,OOS,short,5,5660.25,5658.25,-0.25,0.75,-2.5,1,1
ES,2025-04-02 03:44:00-04:00,2025,OOS,short,15,5660.25,5658.25,-1.25,2.25,-2.5,1,1
ES,2025-04-02 03:44:00-04:00,2025,OOS,short,30,5660.25,5658.25,2.75,6.0,-2.5,1,1
ES,2025-04-02 03:44:00-04:00,2025,OOS,short,60,5660.25,5658.25,-4.0,6.0,-8.0,0,1
ES,2025-04-02 10:29:00-04:00,2025,OOS,long,1,5670.25,5672.75,-1.25,1.25,-2.0,1,0
ES,2025-04-02 10:29:00-04:00,2025,OOS,long,5,5670.25,5672.75,1.25,7.25,-2.5,1,0
ES,2025-04-02 10:29:00-04:00,2025,OOS,long,15,5670.25,5672.75,-0.75,7.25,-5.25,1,1
ES,2025-04-02 10:29:00-04:00,2025,OOS,long,30,5670.25,5672.75,12.5,14.5,-5.25,1,1
ES,2025-04-02 10:29:00-04:00,2025,OOS,long,60,5670.25,5672.75,25.25,29.5,-5.25,1,1
ES,2025-04-02 18:14:00-04:00,2025,OOS,short,1,5572.75,5516.0,-0.0,1.0,-3.0,1,0
ES,2025-04-02 18:14:00-04:00,2025,OOS,short,5,5572.75,5516.0,13.25,15.5,-3.0,1,0
ES,2025-04-02 18:14:00-04:00,2025,OOS,short,15,5572.75,5516.0,-0.75,35.0,-3.0,1,0
ES,2025-04-02 18:14:00-04:00,2025,OOS,short,30,5572.75,5516.0,2.0,35.0,-17.5,1,0
ES,2025-04-02 18:14:00-04:00,2025,OOS,short,60,5572.75,5516.0,-5.5,35.0,-20.0,1,0
ES,2025-04-03 23:44:00-04:00,2025,OOS,short,1,5405.25,5397.25,-2.5,-0.0,-5.25,1,0
ES,2025-04-03 23:44:00-04:00,2025,OOS,short,5,5405.25,5397.25,0.75,2.25,-5.25,1,0
ES,2025-04-03 23:44:00-04:00,2025,OOS,short,15,5405.25,5397.25,-4.0,6.75,-5.25,1,0
ES,2025-04-03 23:44:00-04:00,2025,OOS,short,30,5405.25,5397.25,-4.0,6.75,-7.0,1,0
ES,2025-04-03 23:44:00-04:00,2025,OOS,short,60,5405.25,5397.25,7.75,9.75,-7.0,1,0
ES,2025-04-06 18:14:00-04:00,2025,OOS,short,1,5074.0,4894.25,-10.0,3.25,-14.75,1,0
ES,2025-04-06 18:14:00-04:00,2025,OOS,short,5,5074.0,4894.25,-2.0,14.25,-20.5,1,0
ES,2025-04-06 18:14:00-04:00,2025,OOS,short,15,5074.0,4894.25,-15.75,14.25,-33.5,1,0
ES,2025-04-06 18:14:00-04:00,2025,OOS,short,30,5074.0,4894.25,4.75,14.25,-33.5,1,0
ES,2025-04-06 18:14:00-04:00,2025,OOS,short,60,5074.0,4894.25,19.25,42.5,-33.5,1,0
ES,2025-04-07 06:14:00-04:00,2025,OOS,long,1,4968.75,4982.75,0.25,2.5,-7.0,1,0
ES,2025-04-07 06:14:00-04:00,2025,OOS,long,5,4968.75,4982.75,9.25,12.75,-7.0,1,0
ES,2025-04-07 06:14:00-04:00,2025,OOS,long,15,4968.75,4982.75,3.0,20.0,-9.5,1,0
ES,2025-04-07 06:14:00-04:00,2025,OOS,long,30,4968.75,4982.75,52.25,57.25,-9.5,1,0
ES,2025-04-07 06:14:00-04:00,2025,OOS,long,60,4968.75,4982.75,37.5,57.25,-9.5,1,0
ES,2025-04-07 20:14:00-04:00,2025,OOS,long,1,5158.0,5168.5,2.25,2.75,-2.75,1,0
ES,2025-04-07 20:14:00-04:00,2025,OOS,long,5,5158.0,5168.5,0.5,5.5,-7.0,1,0
ES,2025-04-07 20:14:00-04:00,2025,OOS,long,15,5158.0,5168.5,-2.5,5.5,-7.0,1,0
ES,2025-04-07 20:14:00-04:00,2025,OOS,long,30,5158.0,5168.5,-3.75,5.5,-9.25,1,0
ES,2025-04-07 20:14:00-04:00,2025,OOS,long,60,5158.0,5168.5,-19.75,5.5,-42.5,0,1
ES,2025-04-08 12:44:00-04:00,2025,OOS,short,1,5170.25,5137.25,-6.25,5.25,-7.0,1,0
ES,2025-04-08 12:44:00-04:00,2025,OOS,short,5,5170.25,5137.25,-17.0,5.25,-30.25,1,0
ES,2025-04-08 12:44:00-04:00,2025,OOS,short,15,5170.25,5137.25,13.5,15.75,-30.25,1,0
ES,2025-04-08 12:44:00-04:00,2025,OOS,short,30,5170.25,5137.25,35.25,51.0,-30.25,1,0
ES,2025-04-08 12:44:00-04:00,2025,OOS,short,60,5170.25,5137.25,8.25,66.0,-30.25,1,0
ES,2025-04-08 19:29:00-04:00,2025,OOS,short,1,4940.5,4931.5,0.25,1.0,-3.0,1,0
ES,2025-04-08 19:29:00-04:00,2025,OOS,short,5,4940.5,4931.5,0.75,2.0,-3.0,1,0
ES,2025-04-08 19:29:00-04:00,2025,OOS,short,15,4940.5,4931.5,2.5,3.5,-12.5,1,1
ES,2025-04-08 19:29:00-04:00,2025,OOS,short,30,4940.5,4931.5,-25.25,4.25,-25.5,0,1
ES,2025-04-08 19:29:00-04:00,2025,OOS,short,60,4940.5,4931.5,4.5,7.75,-25.75,1,1
ES,2025-04-09 03:14:00-04:00,2025,OOS,long,1,4999.5,5030.5,-12.25,5.75,-18.5,1,0
ES,2025-04-09 03:14:00-04:00,2025,OOS,long,5,4999.5,5030.5,-16.25,5.75,-21.0,1,0
ES,2025-04-09 03:14:00-04:00,2025,OOS,long,15,4999.5,5030.5,-17.25,5.75,-37.75,1,1
ES,2025-04-09 03:14:00-04:00,2025,OOS,long,30,4999.5,5030.5,17.0,20.75,-37.75,1,1
ES,2025-04-09 03:14:00-04:00,2025,OOS,long,60,4999.5,5030.5,-26.75,20.75,-37.75,1,1
ES,2025-04-09 23:14:00-04:00,2025,OOS,short,1,5464.25,5462.75,2.5,3.0,-0.0,1,0
ES,2025-04-09 23:14:00-04:00,2025,OOS,short,5,5464.25,5462.75,8.5,8.5,-0.0,1,0
ES,2025-04-09 23:14:00-04:00,2025,OOS,short,15,5464.25,5462.75,13.75,15.75,-0.0,1,0
ES,2025-04-09 23:14:00-04:00,2025,OOS,short,30,5464.25,5462.75,14.75,18.25,-0.0,1,0
ES,2025-04-09 23:14:00-04:00,2025,OOS,short,60,5464.25,5462.75,15.25,21.75,-0.0,1,0
ES,2025-04-10 20:29:00-04:00,2025,OOS,short,1,5234.5,5231.25,-6.75,-0.0,-7.0,0,1
ES,2025-04-10 20:29:00-04:00,2025,OOS,short,5,5234.5,5231.25,-10.5,-0.0,-13.0,0,1
ES,2025-04-10 20:29:00-04:00,2025,OOS,short,15,5234.5,5231.25,10.25,17.0,-22.0,1,1
ES,2025-04-10 20:29:00-04:00,2025,OOS,short,30,5234.5,5231.25,-0.5,25.25,-22.0,1,1
ES,2025-04-10 20:29:00-04:00,2025,OOS,short,60,5234.5,5231.25,-19.25,25.25,-30.25,0,1
ES,2025-04-11 01:29:00-04:00,2025,OOS,long,1,5320.0,5328.5,7.0,7.5,0.0,1,0
ES,2025-04-11 01:29:00-04:00,2025,OOS,long,5,5320.0,5328.5,6.75,10.5,0.0,1,0
ES,2025-04-11 01:29:00-04:00,2025,OOS,long,15,5320.0,5328.5,9.5,13.5,0.0,1,0
ES,2025-04-11 01:29:00-04:00,2025,OOS,long,30,5320.0,5328.5,29.0,32.75,0.0,1,0
ES,2025-04-11 01:29:00-04:00,2025,OOS,long,60,5320.0,5328.5,36.75,50.5,0.0,1,0
ES,2025-04-13 18:14:00-04:00,2025,OOS,long,1,5418.25,5432.5,1.5,3.25,-0.5,1,0
ES,2025-04-13 18:14:00-04:00,2025,OOS,long,5,5418.25,5432.5,-5.5,3.25,-18.25,1,0
ES,2025-04-13 18:14:00-04:00,2025,OOS,long,15,5418.25,5432.5,-18.75,3.25,-21.5,0,1
ES,2025-04-13 18:14:00-04:00,2025,OOS,long,30,5418.25,5432.5,-8.75,3.25,-21.5,1,1
ES,2025-04-13 18:14:00-04:00,2025,OOS,long,60,5418.25,5432.5,-4.5,3.25,-22.5,1,1
ES,2025-04-14 11:29:00-04:00,2025,OOS,short,1,5444.25,5438.5,-2.5,4.5,-2.75,1,0
ES,2025-04-14 11:29:00-04:00,2025,OOS,short,5,5444.25,5438.5,-12.0,4.5,-12.5,0,1
ES,2025-04-14 11:29:00-04:00,2025,OOS,short,15,5444.25,5438.5,3.25,17.0,-14.0,1,1
ES,2025-04-14 11:29:00-04:00,2025,OOS,short,30,5444.25,5438.5,28.75,33.75,-14.0,1,1
ES,2025-04-14 11:29:00-04:00,2025,OOS,short,60,5444.25,5438.5,28.0,47.5,-14.0,1,1
ES,2025-04-15 03:14:00-04:00,2025,OOS,long,1,5441.5,5451.5,4.0,7.75,-0.5,1,0
ES,2025-04-15 03:14:00-04:00,2025,OOS,long,5,5441.5,5451.5,6.75,7.75,-0.5,1,0
ES,2025-04-15 03:14:00-04:00,2025,OOS,long,15,5441.5,5451.5,4.0,10.25,-0.5,1,0
ES,2025-04-15 03:14:00-04:00,2025,OOS,long,30,5441.5,5451.5,10.5,12.25,-0.5,1,0
ES,2025-04-15 03:14:00-04:00,2025,OOS,long,60,5441.5,5451.5,4.25,12.25,-7.0,1,0
ES,2025-04-15 07:59:00-04:00,2025,OOS,short,1,5434.25,5425.5,0.25,1.5,-1.75,1,0
ES,2025-04-15 07:59:00-04:00,2025,OOS,short,5,5434.25,5425.5,-3.75,2.0,-5.5,1,0
ES,2025-04-15 07:59:00-04:00,2025,OOS,short,15,5434.25,5425.5,-4.75,2.0,-9.25,1,0
ES,2025-04-15 07:59:00-04:00,2025,OOS,short,30,5434.25,5425.5,7.0,12.5,-9.25,1,0
ES,2025-04-15 07:59:00-04:00,2025,OOS,short,60,5434.25,5425.5,-8.25,12.5,-10.5,1,1
ES,2025-04-15 18:14:00-04:00,2025,OOS,short,1,5419.5,5386.5,1.25,1.5,-0.25,1,0
ES,2025-04-15 18:14:00-04:00,2025,OOS,short,5,5419.5,5386.5,-2.0,4.25,-4.0,1,0
ES,2025-04-15 18:14:00-04:00,2025,OOS,short,15,5419.5,5386.5,-5.5,4.25,-7.25,1,0
ES,2025-04-15 18:14:00-04:00,2025,OOS,short,30,5419.5,5386.5,-4.25,4.25,-8.0,1,0
ES,2025-04-15 18:14:00-04:00,2025,OOS,short,60,5419.5,5386.5,1.25,4.5,-8.0,1,0
ES,2025-04-16 04:44:00-04:00,2025,OOS,long,1,5403.0,5414.5,-11.0,0.0,-11.5,1,0
ES,2025-04-16 04:44:00-04:00,2025,OOS,long,5,5403.0,5414.5,-10.25,0.0,-15.25,1,1
ES,2025-04-16 04:44:00-04:00,2025,OOS,long,15,5403.0,5414.5,-25.0,0.0,-28.0,0,1
ES,2025-04-16 04:44:00-04:00,2025,OOS,long,30,5403.0,5414.5,-23.0,0.0,-30.25,0,1
ES,2025-04-16 04:44:00-04:00,2025,OOS,long,60,5403.0,5414.5,-20.0,0.0,-30.25,0,1
ES,2025-04-16 20:59:00-04:00,2025,OOS,long,1,5321.75,5328.5,-2.5,0.75,-2.75,1,0
ES,2025-04-16 20:59:00-04:00,2025,OOS,long,5,5321.75,5328.5,-3.5,0.75,-3.75,1,0
ES,2025-04-16 20:59:00-04:00,2025,OOS,long,15,5321.75,5328.5,-3.75,0.75,-4.5,1,0
ES,2025-04-16 20:59:00-04:00,2025,OOS,long,30,5321.75,5328.5,-3.25,0.75,-4.5,1,0
ES,2025-04-16 20:59:00-04:00,2025,OOS,long,60,5321.75,5328.5,0.25,3.25,-5.75,1,0
ES,2025-04-17 06:14:00-04:00,2025,OOS,short,1,5341.75,5336.25,-0.25,0.25,-3.0,1,0
ES,2025-04-17 06:14:00-04:00,2025,OOS,short,5,5341.75,5336.25,3.75,5.0,-3.0,1,0
ES,2025-04-17 06:14:00-04:00,2025,OOS,short,15,5341.75,5336.25,0.5,7.0,-3.0,1,0
ES,2025-04-17 06:14:00-04:00,2025,OOS,short,30,5341.75,5336.25,10.25,13.0,-3.0,1,0
ES,2025-04-17 06:14:00-04:00,2025,OOS,short,60,5341.75,5336.25,16.25,16.75,-3.0,1,0
ES,2025-04-20 18:14:00-04:00,2025,OOS,short,1,5304.25,5286.5,-1.0,0.5,-1.5,1,0
ES,2025-04-20 18:14:00-04:00,2025,OOS,short,5,5304.25,5286.5,-2.5,0.5,-3.25,1,0
ES,2025-04-20 18:14:00-04:00,2025,OOS,short,15,5304.25,5286.5,-1.75,2.0,-7.0,1,0
ES,2025-04-20 18:14:00-04:00,2025,OOS,short,30,5304.25,5286.5,3.75,6.25,-7.0,1,0
ES,2025-04-20 18:14:00-04:00,2025,OOS,short,60,5304.25,5286.5,-3.25,6.25,-7.5,1,0
ES,2025-04-21 19:59:00-04:00,2025,OOS,long,1,5193.0,5205.5,-0.5,0.5,-3.25,1,0
ES,2025-04-21 19:59:00-04:00,2025,OOS,long,5,5193.0,5205.5,-0.75,3.75,-3.25,1,0
ES,2025-04-21 19:59:00-04:00,2025,OOS,long,15,5193.0,5205.5,0.5,3.75,-3.25,1,0
ES,2025-04-21 19:59:00-04:00,2025,OOS,long,30,5193.0,5205.5,0.0,3.75,-3.25,1,0
ES,2025-04-21 19:59:00-04:00,2025,OOS,long,60,5193.0,5205.5,0.5,3.75,-4.5,1,0
ES,2025-04-22 07:59:00-04:00,2025,OOS,short,1,5221.0,5220.0,-2.25,0.5,-3.25,0,1
ES,2025-04-22 07:59:00-04:00,2025,OOS,short,5,5221.0,5220.0,-2.5,1.25,-4.75,0,1
ES,2025-04-22 07:59:00-04:00,2025,OOS,short,15,5221.0,5220.0,-3.25,2.0,-5.0,0,1
ES,2025-04-22 07:59:00-04:00,2025,OOS,short,30,5221.0,5220.0,-9.25,2.0,-9.5,0,1
ES,2025-04-22 07:59:00-04:00,2025,OOS,short,60,5221.0,5220.0,-18.25,2.0,-18.75,0,1
ES,2025-04-22 18:14:00-04:00,2025,OOS,long,1,5339.25,5393.25,-1.5,0.25,-3.25,1,0
ES,2025-04-22 18:14:00-04:00,2025,OOS,long,5,5339.25,5393.25,-1.75,0.25,-6.25,1,0
ES,2025-04-22 18:14:00-04:00,2025,OOS,long,15,5339.25,5393.25,10.25,10.5,-6.75,1,0
ES,2025-04-22 18:14:00-04:00,2025,OOS,long,30,5339.25,5393.25,11.75,12.0,-6.75,1,0
ES,2025-04-22 18:14:00-04:00,2025,OOS,long,60,5339.25,5393.25,30.0,30.75,-6.75,1,0
ES,2025-04-24 00:29:00-04:00,2025,OOS,short,1,5388.0,5387.5,2.0,2.25,-0.0,1,0
ES,2025-04-24 00:29:00-04:00,2025,OOS,short,5,5388.0,5387.5,-1.0,4.25,-1.25,0,1
ES,2025-04-24 00:29:00-04:00,2025,OOS,short,15,5388.0,5387.5,-8.0,4.25,-9.0,0,1
ES,2025-04-24 00:29:00-04:00,2025,OOS,short,30,5388.0,5387.5,-7.0,4.25,-9.0,0,1
ES,2025-04-24 00:29:00-04:00,2025,OOS,short,60,5388.0,5387.5,-2.75,4.25,-12.0,0,1
ES,2025-04-24 06:59:00-04:00,2025,OOS,long,1,5398.25,5404.5,-6.75,0.75,-8.0,0,1
ES,2025-04-24 06:59:00-04:00,2025,OOS,long,5,5398.25,5404.5,-6.75,0.75,-8.75,0,1
ES,2025-04-24 06:59:00-04:00,2025,OOS,long,15,5398.25,5404.5,-11.0,0.75,-11.5,0,1
ES,2025-04-24 06:59:00-04:00,2025,OOS,long,30,5398.25,5404.5,-16.5,0.75,-19.5,0,1
ES,2025-04-24 06:59:00-04:00,2025,OOS,long,60,5398.25,5404.5,-17.0,0.75,-24.5,0,1
ES,2025-04-25 00:14:00-04:00,2025,OOS,long,1,5543.0,5549.5,-0.25,0.0,-1.0,1,0
ES,2025-04-25 00:14:00-04:00,2025,OOS,long,5,5543.0,5549.5,-4.0,3.5,-4.75,1,0
ES,2025-04-25 00:14:00-04:00,2025,OOS,long,15,5543.0,5549.5,-13.75,3.5,-15.25,0,1
ES,2025-04-25 00:14:00-04:00,2025,OOS,long,30,5543.0,5549.5,-11.5,3.5,-19.0,0,1
ES,2025-04-25 00:14:00-04:00,2025,OOS,long,60,5543.0,5549.5,-11.5,3.5,-19.0,0,1
ES,2025-04-25 06:29:00-04:00,2025,OOS,short,1,5518.5,5511.75,-2.75,1.5,-3.0,1,0
ES,2025-04-25 06:29:00-04:00,2025,OOS,short,5,5518.5,5511.75,5.0,9.75,-3.5,1,0
ES,2025-04-25 06:29:00-04:00,2025,OOS,short,15,5518.5,5511.75,15.75,18.25,-3.5,1,0
ES,2025-04-25 06:29:00-04:00,2025,OOS,short,30,5518.5,5511.75,22.75,25.0,-3.5,1,0
ES,2025-04-25 06:29:00-04:00,2025,OOS,short,60,5518.5,5511.75,3.0,25.0,-3.5,1,0
ES,2025-04-27 20:59:00-04:00,2025,OOS,short,1,5523.25,5521.75,1.25,1.75,-0.0,1,0
ES,2025-04-27 20:59:00-04:00,2025,OOS,short,5,5523.25,5521.75,-0.5,1.75,-1.5,1,0
ES,2025-04-27 20:59:00-04:00,2025,OOS,short,15,5523.25,5521.75,-3.5,1.75,-3.75,0,1
ES,2025-04-27 20:59:00-04:00,2025,OOS,short,30,5523.25,5521.75,-0.25,1.75,-4.5,1,1
ES,2025-04-27 20:59:00-04:00,2025,OOS,short,60,5523.25,5521.75,-2.5,4.0,-4.5,0,1
ES,2025-04-28 02:29:00-04:00,2025,OOS,long,1,5528.75,5529.0,-1.0,0.5,-1.5,0,1
ES,2025-04-28 02:29:00-04:00,2025,OOS,long,5,5528.75,5529.0,0.5,1.25,-1.5,1,1
ES,2025-04-28 02:29:00-04:00,2025,OOS,long,15,5528.75,5529.0,6.0,6.75,-1.5,1,1
ES,2025-04-28 02:29:00-04:00,2025,OOS,long,30,5528.75,5529.0,9.25,9.75,-1.5,1,1
ES,2025-04-28 02:29:00-04:00,2025,OOS,long,60,5528.75,5529.0,12.5,15.0,-1.5,1,1
ES,2025-04-28 21:59:00-04:00,2025,OOS,long,1,5565.75,5567.5,1.0,1.0,-0.25,1,0
ES,2025-04-28 21:59:00-04:00,2025,OOS,long,5,5565.75,5567.5,2.25,2.5,-0.25,1,0
ES,2025-04-28 21:59:00-04:00,2025,OOS,long,15,5565.75,5567.5,4.0,4.25,-0.25,1,0
ES,2025-04-28 21:59:00-04:00,2025,OOS,long,30,5565.75,5567.5,2.0,6.25,-0.25,1,0
ES,2025-04-28 21:59:00-04:00,2025,OOS,long,60,5565.75,5567.5,-6.5,6.25,-9.0,0,1
ES,2025-04-29 06:44:00-04:00,2025,OOS,short,1,5552.25,5551.5,0.25,1.5,-0.75,1,0
ES,2025-04-29 06:44:00-04:00,2025,OOS,short,5,5552.25,5551.5,11.0,18.25,-0.75,1,0
ES,2025-04-29 06:44:00-04:00,2025,OOS,short,15,5552.25,5551.5,3.5,18.25,-0.75,1,0
ES,2025-04-29 06:44:00-04:00,2025,OOS,short,30,5552.25,5551.5,1.75,18.25,-0.75,1,0
ES,2025-04-29 06:44:00-04:00,2025,OOS,short,60,5552.25,5551.5,2.75,18.25,-5.25,1,1
ES,2025-04-29 20:59:00-04:00,2025,OOS,short,1,5566.25,5562.25,0.25,0.25,-0.75,1,0
ES,2025-04-29 20:59:00-04:00,2025,OOS,short,5,5566.25,5562.25,0.75,1.25,-0.75,1,0
ES,2025-04-29 20:59:00-04:00,2025,OOS,short,15,5566.25,5562.25,-1.0,1.25,-1.0,1,0
ES,2025-04-29 20:59:00-04:00,2025,OOS,short,30,5566.25,5562.25,-1.25,1.25,-2.25,1,0
ES,2025-04-29 20:59:00-04:00,2025,OOS,short,60,5566.25,5562.25,3.75,6.0,-3.25,1,0
ES,2025-04-30 02:14:00-04:00,2025,OOS,long,1,5565.5,5568.25,-0.25,0.25,-0.5,1,0
ES,2025-04-30 02:14:00-04:00,2025,OOS,long,5,5565.5,5568.25,-0.75,0.5,-0.75,1,0
ES,2025-04-30 02:14:00-04:00,2025,OOS,long,15,5565.5,5568.25,1.0,1.0,-1.75,1,0
ES,2025-04-30 02:14:00-04:00,2025,OOS,long,30,5565.5,5568.25,-0.5,4.25,-2.75,1,0
ES,2025-04-30 02:14:00-04:00,2025,OOS,long,60,5565.5,5568.25,7.5,8.75,-2.75,1,0
ES,2025-04-30 18:14:00-04:00,2025,OOS,long,1,5626.25,5634.5,-4.75,0.5,-5.0,1,0
ES,2025-04-30 18:14:00-04:00,2025,OOS,long,5,5626.25,5634.5,-4.0,1.0,-7.0,1,0
ES,2025-04-30 18:14:00-04:00,2025,OOS,long,15,5626.25,5634.5,-8.75,1.0,-10.25,0,1
ES,2025-04-30 18:14:00-04:00,2025,OOS,long,30,5626.25,5634.5,-10.75,1.0,-10.75,0,1
ES,2025-04-30 18:14:00-04:00,2025,OOS,long,60,5626.25,5634.5,-7.5,1.0,-11.25,1,1
ES,2025-05-01 09:59:00-04:00,2025,OOS,short,1,5631.5,5630.75,-7.0,-0.0,-18.5,0,1
ES,2025-05-01 09:59:00-04:00,2025,OOS,short,5,5631.5,5630.75,-12.25,1.75,-18.5,0,1
ES,2025-05-01 09:59:00-04:00,2025,OOS,short,15,5631.5,5630.75,-14.0,1.75,-21.5,0,1
ES,2025-05-01 09:59:00-04:00,2025,OOS,short,30,5631.5,5630.75,-30.75,1.75,-32.75,0,1
ES,2025-05-01 09:59:00-04:00,2025,OOS,short,60,5631.5,5630.75,-44.25,1.75,-44.75,0,1
ES,2025-05-02 04:59:00-04:00,2025,OOS,short,1,5642.5,5635.75,0.25,0.5,-1.75,1,0
ES,2025-05-02 04:59:00-04:00,2025,OOS,short,5,5642.5,5635.75,2.0,2.25,-2.5,1,0
ES,2025-05-02 04:59:00-04:00,2025,OOS,short,15,5642.5,5635.75,-7.75,2.25,-8.0,0,1
ES,2025-05-02 04:59:00-04:00,2025,OOS,short,30,5642.5,5635.75,-6.5,2.25,-10.25,1,1
ES,2025-05-02 04:59:00-04:00,2025,OOS,short,60,5642.5,5635.75,-11.0,2.25,-15.5,0,1
ES,2025-05-02 08:44:00-04:00,2025,OOS,long,1,5658.25,5673.0,-0.5,1.0,-1.75,1,0
ES,2025-05-02 08:44:00-04:00,2025,OOS,long,5,5658.25,5673.0,6.0,8.25,-1.75,1,0
ES,2025-05-02 08:44:00-04:00,2025,OOS,long,15,5658.25,5673.0,17.5,19.75,-1.75,1,0
ES,2025-05-02 08:44:00-04:00,2025,OOS,long,30,5658.25,5673.0,22.5,26.0,-1.75,1,0
ES,2025-05-02 08:44:00-04:00,2025,OOS,long,60,5658.25,5673.0,13.75,26.0,-1.75,1,0
ES,2025-05-04 18:14:00-04:00,2025,OOS,short,1,5700.25,5694.75,1.0,1.0,-0.25,1,0
ES,2025-05-04 18:14:00-04:00,2025,OOS,short,5,5700.25,5694.75,2.0,3.0,-0.25,1,0
ES,2025-05-04 18:14:00-04:00,2025,OOS,short,15,5700.25,5694.75,3.75,5.5,-2.25,1,0
ES,2025-05-04 18:14:00-04:00,2025,OOS,short,30,5700.25,5694.75,8.25,8.5,-2.25,1,0
ES,2025-05-04 18:14:00-04:00,2025,OOS,short,60,5700.25,5694.75,6.0,9.75,-2.25,1,0
ES,2025-05-05 02:44:00-04:00,2025,OOS,long,1,5676.25,5678.0,-1.75,0.0,-1.75,0,1
ES,2025-05-05 02:44:00-04:00,2025,OOS,long,5,5676.25,5678.0,-3.75,0.0,-3.75,0,1
ES,2025-05-05 02:44:00-04:00,2025,OOS,long,15,5676.25,5678.0,-5.25,0.0,-6.5,0,1
ES,2025-05-05 02:44:00-04:00,2025,OOS,long,30,5676.25,5678.0,-7.5,0.0,-8.0,0,1
ES,2025-05-05 02:44:00-04:00,2025,OOS,long,60,5676.25,5678.0,-8.5,0.0,-12.0,0,1
