session,family,entry_mode,hold_H,cost,cost_pts,split,n,win,E_gross,E_net,E_R_net,PF_net
ASIA,HIGH_FOLLOW,next_open,15,wide,2.0,Validation,1120,0.3964285714285714,-0.07600446428571428,-2.0760044642857145,-0.09944931565440546,0.6585218093699515
ASIA,HIGH_FOLLOW,next_open,15,wide,2.0,OOS,1251,0.478017585931255,1.2502997601918466,-0.7497002398081535,-0.01851111703230009,0.9209578188866883
ASIA,HIGH_FOLLOW,next_open,15,wide,2.0,Y2025,696,0.4295977011494253,-0.5335847701149425,-2.5335847701149423,-0.06255764864481339,0.7051736209076565
ASIA,HIGH_FOLLOW,next_open,15,wide,2.0,Y2026,555,0.5387387387387388,3.4873873873873875,1.4873873873873873,0.03131341868183973,1.1402852864016315
ASIA,HIGH_FOLLOW,next_open,30,tight,0.5,IS,4157,0.406543180178013,-0.3843817656964157,-0.8843817656964157,-0.5240780833756538,0.7434759097093814
ASIA,HIGH_FOLLOW,next_open,30,tight,0.5,Validation,1120,0.4732142857142857,0.25987723214285713,-0.24012276785714284,-0.011502887082976903,0.9631860375582838
ASIA,HIGH_FOLLOW,next_open,30,tight,0.5,OOS,1251,0.504396482813749,1.2548461231015189,0.7548461231015188,0.018638175879049854,1.0673069641258202
ASIA,HIGH_FOLLOW,next_open,30,tight,0.5,Y2025,696,0.4583333333333333,-0.4198994252873563,-0.9198994252873564,-0.022713566056477934,0.9048547837313197
ASIA,HIGH_FOLLOW,next_open,30,tight,0.5,Y2026,555,0.5621621621621622,3.3550675675675676,2.8550675675675676,0.060106685633001415,1.217041057425607
ASIA,HIGH_FOLLOW,next_open,30,mid,1.0,IS,4157,0.36179937454895356,-0.3843817656964157,-1.3843817656964157,-0.8203743796719499,0.6309025606490613
ASIA,HIGH_FOLLOW,next_open,30,mid,1.0,Validation,1120,0.46517857142857144,0.25987723214285713,-0.7401227678571428,-0.035454982891360134,0.8909445225585239
ASIA,HIGH_FOLLOW,next_open,30,mid,1.0,OOS,1251,0.49960031974420466,1.2548461231015189,0.2548461231015188,0.006292496866704174,1.0222317136419303
ASIA,HIGH_FOLLOW,next_open,30,mid,1.0,Y2025,696,0.4540229885057471,-0.4198994252873563,-1.4198994252873562,-0.03505924506882361,0.8571518913010091
ASIA,HIGH_FOLLOW,next_open,30,mid,1.0,Y2026,555,0.5567567567567567,3.3550675675675676,2.3550675675675676,0.04958036984352774,1.1761005759708982
ASIA,HIGH_FOLLOW,next_open,30,wide,2.0,IS,4157,0.28842915564108734,-0.3843817656964157,-2.3843817656964155,-1.4129669722645428,0.4606534462881027
ASIA,HIGH_FOLLOW,next_open,30,wide,2.0,Validation,1120,0.42232142857142857,0.25987723214285713,-1.740122767857143,-0.0833591745081266,0.7628615101485205
ASIA,HIGH_FOLLOW,next_open,30,wide,2.0,OOS,1251,0.4876099120703437,1.2548461231015189,-0.7451538768984812,-0.018398861157987192,0.9377366445833176
ASIA,HIGH_FOLLOW,next_open,30,wide,2.0,Y2025,696,0.4410919540229885,-0.4198994252873563,-2.4198994252873565,-0.059750603093514966,0.7693420410678673
ASIA,HIGH_FOLLOW,next_open,30,wide,2.0,Y2026,555,0.5459459459459459,3.3550675675675676,1.3550675675675676,0.028527738264580372,1.0980556732618403
ASIA,HIGH_FOLLOW,next_open,45,tight,0.5,IS,4157,0.417368294443108,-0.5522161414481598,-1.0522161414481597,-0.6235354912285391,0.7463079901111409
ASIA,HIGH_FOLLOW,next_open,45,tight,0.5,Validation,1120,0.4732142857142857,-0.062109375,-0.562109375,-0.026927395209580846,0.9267418181818182
ASIA,HIGH_FOLLOW,next_open,45,tight,0.5,OOS,1251,0.5147881694644284,1.5674460431654675,1.0674460431654675,0.02635669242383871,1.0812868322636362
ASIA,HIGH_FOLLOW,next_open,45,tight,0.5,Y2025,696,0.4698275862068966,-0.5677083333333334,-1.0677083333333333,-0.026363168724279837,0.905657383162739
ASIA,HIGH_FOLLOW,next_open,45,tight,0.5,Y2026,555,0.5711711711711712,4.245045045045045,3.745045045045045,0.07884305357989568,1.2430692092356943
ASIA,HIGH_FOLLOW,next_open,45,mid,1.0,IS,4157,0.3832090449843637,-0.5522161414481598,-1.5522161414481597,-0.9198317875248354,0.6507101436526893
ASIA,HIGH_FOLLOW,next_open,45,mid,1.0,Validation,1120,0.4616071428571429,-0.062109375,-1.062109375,-0.050879491017964074,0.8662022326575374
ASIA,HIGH_FOLLOW,next_open,45,mid,1.0,OOS,1251,0.5075939248601119,1.5674460431654675,0.5674460431654677,0.014011013411493028,1.0424257139121826
ASIA,HIGH_FOLLOW,next_open,45,mid,1.0,Y2025,696,0.45977011494252873,-0.5677083333333334,-1.5677083333333333,-0.03870884773662553,0.8646561748972789
ASIA,HIGH_FOLLOW,next_open,45,mid,1.0,Y2026,555,0.5675675675675675,4.245045045045045,3.245045045045045,0.06831673779042198,1.2077203099657596
ASIA,HIGH_FOLLOW,next_open,45,wide,2.0,IS,4157,0.3211450565311523,-0.5522161414481598,-2.55221614144816,-1.512424380117428,0.49836287448507377
ASIA,HIGH_FOLLOW,next_open,45,wide,2.0,Validation,1120,0.43214285714285716,-0.062109375,-2.062109375,-0.09878368263473054,0.7570224349701481
ASIA,HIGH_FOLLOW,next_open,45,wide,2.0,OOS,1251,0.5003996802557954,1.5674460431654675,-0.43255395683453235,-0.010680344613198327,0.968817417298446
ASIA,HIGH_FOLLOW,next_open,45,wide,2.0,Y2025,696,0.4482758620689655,-0.5677083333333334,-2.5677083333333335,-0.06340020576131687,0.7883274358556771
ASIA,HIGH_FOLLOW,next_open,45,wide,2.0,Y2026,555,0.5657657657657658,4.245045045045045,2.245045045045045,0.04726410621147463,1.139834045269308
ASIA,HIGH_FOLLOW,delay1,15,tight,0.5,IS,4157,0.3836901611739235,-0.16500781813808035,-0.6650078181380803,-0.3940787070447883,0.7426305438210615
ASIA,HIGH_FOLLOW,delay1,15,tight,0.5,Validation,1120,0.45267857142857143,-0.2396205357142857,-0.7396205357142858,-0.035430923866552604,0.8593187776633798
ASIA,HIGH_FOLLOW,delay1,15,tight,0.5,OOS,1251,0.5003996802557954,0.7772781774580336,0.27727817745803357,0.006846374752050207,1.031479538300105
ASIA,HIGH_FOLLOW,delay1,15,tight,0.5,Y2025,696,0.46695402298850575,-0.06707974137931035,-0.5670797413793104,-0.014001968922945932,0.9212397106510352
ASIA,HIGH_FOLLOW,delay1,15,tight,0.5,Y2026,555,0.5423423423423424,1.8361486486486487,1.3361486486486487,0.028129445234708384,1.1234330299089728
ASIA,HIGH_FOLLOW,delay1,15,mid,1.0,IS,4157,0.32715900890064953,-0.16500781813808035,-1.1650078181380803,-0.6903750033410846,0.5982819134320775
ASIA,HIGH_FOLLOW,delay1,15,mid,1.0,Validation,1120,0.43392857142857144,-0.2396205357142857,-1.2396205357142858,-0.05938301967493584,0.7759895124287803
ASIA,HIGH_FOLLOW,delay1,15,mid,1.0,OOS,1251,0.49000799360511593,0.7772781774580336,-0.22272182254196643,-0.005499304260295466,0.9754153959841838
ASIA,HIGH_FOLLOW,delay1,15,mid,1.0,Y2025,696,0.45689655172413796,-0.06707974137931035,-1.0670797413793103,-0.026347647935291613,0.8571067821067822
ASIA,HIGH_FOLLOW,delay1,15,mid,1.0,Y2026,555,0.5315315315315315,1.8361486486486487,0.8361486486486487,0.017603129445234705,1.0756317928554695
ASIA,HIGH_FOLLOW,delay1,15,wide,2.0,IS,4157,0.24296367572768823,-0.16500781813808035,-2.1650078181380805,-1.2829675959336773,0.4000591612435527
ASIA,HIGH_FOLLOW,delay1,15,wide,2.0,Validation,1120,0.39464285714285713,-0.2396205357142857,-2.2396205357142858,-0.10728721129170231,0.6335631134444191
ASIA,HIGH_FOLLOW,delay1,15,wide,2.0,OOS,1251,0.4612310151878497,0.7772781774580336,-1.2227218225419665,-0.030190662284986826,0.8723697179242479
ASIA,HIGH_FOLLOW,delay1,15,wide,2.0,Y2025,696,0.4238505747126437,-0.06707974137931035,-2.0670797413793105,-0.05103900595998298,0.7423669248332363
ASIA,HIGH_FOLLOW,delay1,15,wide,2.0,Y2026,555,0.5081081081081081,1.8361486486486487,-0.16385135135135134,-0.0034495021337126557,0.9857922643517659
ASIA,HIGH_FOLLOW,delay1,30,tight,0.5,IS,4157,0.402213134471975,-0.3024115949001684,-0.8024115949001684,-0.47550316734824793,0.7612475787006178
ASIA,HIGH_FOLLOW,delay1,30,tight,0.5,Validation,1120,0.4642857142857143,-0.005301339285714286,-0.5053013392857143,-0.02420605218135158,0.9231950193390785
ASIA,HIGH_FOLLOW,delay1,30,tight,0.5,OOS,1251,0.49640287769784175,1.0476618705035972,0.5476618705035972,0.013522515321076473,1.0490140845070421
ASIA,HIGH_FOLLOW,delay1,30,tight,0.5,Y2025,696,0.47701149425287354,0.14906609195402298,-0.350933908045977,-0.008665034766567336,0.9615864746645697
ASIA,HIGH_FOLLOW,delay1,30,tight,0.5,Y2026,555,0.5207207207207207,2.1745495495495497,1.6745495495495495,0.03525367472735893,1.1219702251568715
ASIA,HIGH_FOLLOW,delay1,30,mid,1.0,IS,4157,0.36516718787587205,-0.3024115949001684,-1.3024115949001684,-0.7717994636445442,0.6446433552663965
ASIA,HIGH_FOLLOW,delay1,30,mid,1.0,Validation,1120,0.45089285714285715,-0.005301339285714286,-1.0053013392857142,-0.04815814798973481,0.8532119809660387
ASIA,HIGH_FOLLOW,delay1,30,mid,1.0,OOS,1251,0.486810551558753,1.0476618705035972,0.047661870503597124,0.0011768363087307954,1.0041712211971492
ASIA,HIGH_FOLLOW,delay1,30,mid,1.0,Y2025,696,0.46551724137931033,0.14906609195402298,-0.850933908045977,-0.021010713778913014,0.9094583361201617
ASIA,HIGH_FOLLOW,delay1,30,mid,1.0,Y2026,555,0.5135135135135135,2.1745495495495497,1.1745495495495495,0.024727358937885253,1.0840783226253718
ASIA,HIGH_FOLLOW,delay1,30,wide,2.0,IS,4157,0.29781092133750303,-0.3024115949001684,-2.3024115949001684,-1.364392056237137,0.46786618991524803
ASIA,HIGH_FOLLOW,delay1,30,wide,2.0,Validation,1120,0.42410714285714285,-0.005301339285714286,-2.0053013392857144,-0.09606233960650128,0.729176715302062
ASIA,HIGH_FOLLOW,delay1,30,wide,2.0,OOS,1251,0.47322142286171065,1.0476618705035972,-0.9523381294964028,-0.02351452171596056,0.9202727006566565
ASIA,HIGH_FOLLOW,delay1,30,wide,2.0,Y2025,696,0.4482758620689655,0.14906609195402298,-1.850933908045977,-0.045702071803604374,0.8137946610054655
ASIA,HIGH_FOLLOW,delay1,30,wide,2.0,Y2026,555,0.5045045045045045,2.1745495495495497,0.17454954954954954,0.0036747273589378903,1.0120721211885197
ASIA,HIGH_FOLLOW,delay1,45,tight,0.5,IS,4157,0.41448159730574935,-0.5486077700264614,-1.0486077700264613,-0.6213971970527178,0.7448425227097288
ASIA,HIGH_FOLLOW,delay1,45,tight,0.5,Validation,1120,0.4616071428571429,-0.35379464285714285,-0.8537946428571429,-0.04090034217279727,0.8920154989519151
ASIA,HIGH_FOLLOW,delay1,45,tight,0.5,OOS,1251,0.5075939248601119,1.6019184652278178,1.1019184652278178,0.027207863338958464,1.0849045708962406
ASIA,HIGH_FOLLOW,delay1,45,tight,0.5,Y2025,696,0.4827586206896552,0.7344647988505747,0.23446479885057472,0.005789254292606778,1.0223467990414241
ASIA,HIGH_FOLLOW,delay1,45,tight,0.5,Y2026,555,0.5387387387387388,2.6897522522522523,2.1897522522522523,0.04610004741583689,1.1360418095064855
ASIA,HIGH_FOLLOW,delay1,45,mid,1.0,IS,4157,0.37839788308876593,-0.5486077700264614,-1.5486077700264613,-0.9176934933490141,0.6486765809400369
ASIA,HIGH_FOLLOW,delay1,45,mid,1.0,Validation,1120,0.4544642857142857,-0.35379464285714285,-1.3537946428571428,-0.06485243798118051,0.8344287245005904
ASIA,HIGH_FOLLOW,delay1,45,mid,1.0,OOS,1251,0.5011990407673861,1.6019184652278178,0.6019184652278178,0.014862184326612786,1.0455132709263582
ASIA,HIGH_FOLLOW,delay1,45,mid,1.0,Y2025,696,0.47270114942528735,0.7344647988505747,-0.2655352011494253,-0.006556424719738891,0.9753031770955133
ASIA,HIGH_FOLLOW,delay1,45,mid,1.0,Y2026,555,0.5369369369369369,2.6897522522522523,1.6897522522522523,0.0355737316263632,1.1034956063511332
ASIA,HIGH_FOLLOW,delay1,45,wide,2.0,IS,4157,0.3201828241520327,-0.5486077700264614,-2.5486077700264613,-1.5102860859416067,0.49556458212441784
ASIA,HIGH_FOLLOW,delay1,45,wide,2.0,Validation,1120,0.42589285714285713,-0.35379464285714285,-2.353794642857143,-0.11275662959794697,0.7303534556054901
ASIA,HIGH_FOLLOW,delay1,45,wide,2.0,OOS,1251,0.49000799360511593,1.6019184652278178,-0.3980815347721823,-0.009829173698078569,0.9710024674105291
ASIA,HIGH_FOLLOW,delay1,45,wide,2.0,Y2025,696,0.45545977011494254,0.7344647988505747,-1.2655352011494252,-0.031247782744430252,0.8878695776709844
ASIA,HIGH_FOLLOW,delay1,45,wide,2.0,Y2026,555,0.5333333333333333,2.6897522522522523,0.6897522522522522,0.01452110004741584,1.0410803632510162
ASIA,HIGH_FADE,next_open,15,tight,0.5,IS,4157,0.4315612220351215,0.26338104402213136,-0.23661895597786867,-0.14021864057947772,0.9003141706149129
ASIA,HIGH_FADE,next_open,15,tight,0.5,Validation,1120,0.5,0.07142857142857142,-0.42857142857142855,-0.020530367835757058,0.9167091435574306
ASIA,HIGH_FADE,next_open,15,tight,0.5,OOS,1251,0.45883293365307753,-1.371902478017586,-1.871902478017586,-0.04621981427203917,0.8139095970557705
ASIA,HIGH_FADE,next_open,15,tight,0.5,Y2025,696,0.47988505747126436,0.5335847701149425,0.03358477011494253,0.0008292535830849993,1.0046439436269945
ASIA,HIGH_FADE,next_open,15,tight,0.5,Y2026,555,0.43243243243243246,-3.7614864864864863,-4.261486486486486,-0.08971550497866287,0.6867591550228461
ASIA,HIGH_FADE,next_open,15,mid,1.0,IS,4157,0.35795044503247536,0.26338104402213136,-0.7366189559778686,-0.43651493687577403,0.7238234282783074
ASIA,HIGH_FADE,next_open,15,mid,1.0,Validation,1120,0.48214285714285715,0.07142857142857142,-0.9285714285714286,-0.04448246364414029,0.8279836667183542
ASIA,HIGH_FADE,next_open,15,mid,1.0,OOS,1251,0.451638689048761,-1.371902478017586,-2.371902478017586,-0.05856549328438484,0.7704066581875686
ASIA,HIGH_FADE,next_open,15,mid,1.0,Y2025,696,0.47413793103448276,0.5335847701149425,-0.46641522988505746,-0.011516425429260676,0.9377539158467457
ASIA,HIGH_FADE,next_open,15,mid,1.0,Y2026,555,0.42342342342342343,-3.7614864864864863,-4.761486486486486,-0.10024182076813656,0.6571915031619913
ASIA,HIGH_FADE,next_open,15,wide,2.0,IS,4157,0.2641327880683185,0.26338104402213136,-1.7366189559778686,-1.0291075294683667,0.48144290556465913
ASIA,HIGH_FADE,next_open,15,wide,2.0,Validation,1120,0.4294642857142857,0.07142857142857142,-1.9285714285714286,-0.09238665526090677,0.674989420228523
ASIA,HIGH_FADE,next_open,15,wide,2.0,OOS,1251,0.434052757793765,-1.371902478017586,-3.371902478017586,-0.0832568513090762,0.6902658522370045
ASIA,HIGH_FADE,next_open,15,wide,2.0,Y2025,696,0.4525862068965517,0.5335847701149425,-1.4664152298850575,-0.03620778345395204,0.8173194169435402
ASIA,HIGH_FADE,next_open,15,wide,2.0,Y2026,555,0.41081081081081083,-3.7614864864864863,-5.761486486486486,-0.12129445234708393,0.6018893177290837
ASIA,HIGH_FADE,next_open,30,tight,0.5,IS,4157,0.47029107529468367,0.3518763531392831,-0.14812364686071686,-0.08777697591746185,0.9513901566547428
ASIA,HIGH_FADE,next_open,30,tight,0.5,Validation,1120,0.4857142857142857,-0.264453125,-0.764453125,-0.03662050898203592,0.8871906781405691
ASIA,HIGH_FADE,next_open,30,tight,0.5,OOS,1251,0.4788169464428457,-1.4980515587529977,-1.9980515587529977,-0.04933460638896291,0.8414850692435136
ASIA,HIGH_FADE,next_open,30,tight,0.5,Y2025,696,0.5172413793103449,0.4198994252873563,-0.08010057471264367,-0.001977791968213431,0.991311039460739
ASIA,HIGH_FADE,next_open,30,tight,0.5,Y2026,555,0.4306306306306306,-3.9032657657657657,-4.403265765765766,-0.09270033191085825,0.738697799370485
ASIA,HIGH_FADE,next_open,30,mid,1.0,IS,4157,0.42169834014914603,0.3518763531392831,-0.6481236468607169,-0.38407327221375814,0.8047025778099941
ASIA,HIGH_FADE,next_open,30,mid,1.0,Validation,1120,0.475,-0.264453125,-1.264453125,-0.06057260479041915,0.8202622415065005
ASIA,HIGH_FADE,next_open,30,mid,1.0,OOS,1251,0.47322142286171065,-1.4980515587529977,-2.4980515587529974,-0.061680285401308585,0.8058439793422125
ASIA,HIGH_FADE,next_open,30,mid,1.0,Y2025,696,0.5129310344827587,0.4198994252873563,-0.5801005747126436,-0.014323470980559106,0.9386834986474302
ASIA,HIGH_FADE,next_open,30,mid,1.0,Y2026,555,0.42342342342342343,-3.9032657657657657,-4.903265765765766,-0.10322664770033191,0.7138754723180548
ASIA,HIGH_FADE,next_open,30,wide,2.0,IS,4157,0.337021890786625,0.3518763531392831,-1.6481236468607168,-0.9766658648063508,0.5806988352745425
ASIA,HIGH_FADE,next_open,30,wide,2.0,Validation,1120,0.43839285714285714,-0.264453125,-2.264453125,-0.10847679640718563,0.7008926267994428
ASIA,HIGH_FADE,next_open,30,wide,2.0,OOS,1251,0.45323741007194246,-1.4980515587529977,-3.4980515587529974,-0.08637164342599994,0.7389315197207991
ASIA,HIGH_FADE,next_open,30,wide,2.0,Y2025,696,0.48563218390804597,0.4198994252873563,-1.5801005747126438,-0.03901482900525046,0.8412873082161508
ASIA,HIGH_FADE,next_open,30,wide,2.0,Y2026,555,0.4126126126126126,-3.9032657657657657,-5.903265765765766,-0.12427927927927927,0.6668022653454271
ASIA,HIGH_FADE,next_open,45,tight,0.5,IS,4157,0.48376232860235746,0.5106597305749339,0.010659730574933846,0.006316877377738598,1.0029753037201787
ASIA,HIGH_FADE,next_open,45,tight,0.5,Validation,1120,0.48928571428571427,0.05753348214285714,-0.44246651785714286,-0.021196000855431992,0.9418268525311813
ASIA,HIGH_FADE,next_open,45,tight,0.5,OOS,1251,0.4724220623501199,-1.8106514788169465,-2.3106514788169465,-0.057053122933751775,0.8443154085668603
ASIA,HIGH_FADE,next_open,45,tight,0.5,Y2025,696,0.5172413793103449,0.5677083333333334,0.06770833333333333,0.0016718106995884678,1.006312370236421
ASIA,HIGH_FADE,next_open,45,tight,0.5,Y2026,555,0.41621621621621624,-4.793243243243243,-5.293243243243243,-0.11143669985775251,0.7353780675235184
ASIA,HIGH_FADE,next_open,45,mid,1.0,IS,4157,0.44815973057493386,0.5106597305749339,-0.48934026942506614,-0.28997941891855783,0.8727648728313305
ASIA,HIGH_FADE,next_open,45,mid,1.0,Validation,1120,0.4758928571428571,0.05753348214285714,-0.9424665178571429,-0.04514809666381524,0.8801518592108998
ASIA,HIGH_FADE,next_open,45,mid,1.0,OOS,1251,0.469224620303757,-1.8106514788169465,-2.8106514788169465,-0.06939880194609745,0.8139364133364643
ASIA,HIGH_FADE,next_open,45,mid,1.0,Y2025,696,0.5129310344827587,0.5677083333333334,-0.4322916666666667,-0.010673868312757214,0.9605862125429835
ASIA,HIGH_FADE,next_open,45,mid,1.0,Y2026,555,0.4144144144144144,-4.793243243243243,-5.793243243243243,-0.1219630156472262,0.714547300784046
ASIA,HIGH_FADE,next_open,45,wide,2.0,IS,4157,0.38056290594178493,0.5106597305749339,-1.4893402694250661,-0.8825720115111503,0.6634355336296055
ASIA,HIGH_FADE,next_open,45,wide,2.0,Validation,1120,0.45803571428571427,0.05753348214285714,-1.9424665178571427,-0.0930522882805817,0.768581799808531
ASIA,HIGH_FADE,next_open,45,wide,2.0,OOS,1251,0.4572342126298961,-1.8106514788169465,-3.8106514788169465,-0.0940901599707888,0.7563777017595973
ASIA,HIGH_FADE,next_open,45,wide,2.0,Y2025,696,0.4985632183908046,0.5677083333333334,-1.4322916666666667,-0.03536522633744856,0.8750430885901413
ASIA,HIGH_FADE,next_open,45,wide,2.0,Y2026,555,0.40540540540540543,-4.793243243243243,-6.793243243243243,-0.14301564722617352,0.6746962613042564
ASIA,HIGH_FADE,delay1,15,tight,0.5,IS,4157,0.4330045706038008,0.1486197979312004,-0.3513802020687996,-0.20822530492965904,0.8537008288053685
ASIA,HIGH_FADE,delay1,15,tight,0.5,Validation,1120,0.5026785714285714,0.2396205357142857,-0.2603794642857143,-0.01247326775021386,0.9478280315312797
ASIA,HIGH_FADE,delay1,15,tight,0.5,OOS,1251,0.47002398081534774,-1.0204836131095123,-1.5204836131095123,-0.03754280526196327,0.8436049887716666
ASIA,HIGH_FADE,delay1,15,tight,0.5,Y2025,696,0.4956896551724138,0.06707974137931035,-0.43292025862068967,-0.010689389101745416,0.939187910743343
ASIA,HIGH_FADE,delay1,15,tight,0.5,Y2026,555,0.43783783783783786,-2.3843468468468467,-2.8843468468468467,-0.06072309151256519,0.7778962885882761
ASIA,HIGH_FADE,delay1,15,mid,1.0,IS,4157,0.35987490979071446,0.1486197979312004,-0.8513802020687996,-0.5045216012259554,0.6839975892588087
ASIA,HIGH_FADE,delay1,15,mid,1.0,Validation,1120,0.48035714285714287,0.2396205357142857,-0.7603794642857142,-0.03642536355859709,0.8549731254323878
ASIA,HIGH_FADE,delay1,15,mid,1.0,OOS,1251,0.4580335731414868,-1.0204836131095123,-2.0204836131095125,-0.04988848427430895,0.7977100954877177
ASIA,HIGH_FADE,delay1,15,mid,1.0,Y2025,696,0.4813218390804598,0.06707974137931035,-0.9329202586206896,-0.023035068114091103,0.8734545720306467
ASIA,HIGH_FADE,delay1,15,mid,1.0,Y2026,555,0.42882882882882883,-2.3843468468468467,-3.3843468468468467,-0.07124940730203888,0.7449331205866377
ASIA,HIGH_FADE,delay1,15,wide,2.0,IS,4157,0.2602838585518403,0.1486197979312004,-1.8513802020687997,-1.0971141938185476,0.4517945704338845
ASIA,HIGH_FADE,delay1,15,wide,2.0,Validation,1120,0.4357142857142857,0.2396205357142857,-1.7603794642857142,-0.08432955517536356,0.6954166706896718
ASIA,HIGH_FADE,delay1,15,wide,2.0,OOS,1251,0.4348521183053557,-1.0204836131095123,-3.0204836131095125,-0.0745798422990003,0.7133455660972268
ASIA,HIGH_FADE,delay1,15,wide,2.0,Y2025,696,0.44396551724137934,0.06707974137931035,-1.9329202586206897,-0.04772642613878247,0.7554338563621283
ASIA,HIGH_FADE,delay1,15,wide,2.0,Y2026,555,0.42342342342342343,-2.3843468468468467,-4.384346846846847,-0.09230203888098625,0.6832036844160917
ASIA,HIGH_FADE,delay1,30,tight,0.5,IS,4157,0.46475823911474623,0.2654257878277604,-0.2345742121722396,-0.13900694054651233,0.9229214937480548
ASIA,HIGH_FADE,delay1,30,tight,0.5,Validation,1120,0.5026785714285714,0.005301339285714286,-0.4946986607142857,-0.023698139435414888,0.9245307112756992
ASIA,HIGH_FADE,delay1,30,tight,0.5,OOS,1251,0.48041566746602715,-1.290867306155076,-1.790867306155076,-0.04421894583098953,0.8550001213523506
ASIA,HIGH_FADE,delay1,30,tight,0.5,Y2025,696,0.49712643678160917,-0.14906609195402298,-0.649066091954023,-0.016026323258124035,0.9300175246652401
ASIA,HIGH_FADE,delay1,30,tight,0.5,Y2026,555,0.4594594594594595,-2.7227477477477477,-3.2227477477477477,-0.06784732100521575,0.8011686155171576
ASIA,HIGH_FADE,delay1,30,mid,1.0,IS,4157,0.41833052682222754,0.2654257878277604,-0.7345742121722396,-0.43530323684280864,0.7785683855587684
ASIA,HIGH_FADE,delay1,30,mid,1.0,Validation,1120,0.48839285714285713,0.005301339285714286,-0.9946986607142857,-0.04765023524379811,0.8538563077503301
ASIA,HIGH_FADE,delay1,30,mid,1.0,OOS,1251,0.47162270183852917,-1.290867306155076,-2.290867306155076,-0.056564624843335215,0.8183582763565492
ASIA,HIGH_FADE,delay1,30,mid,1.0,Y2025,696,0.48419540229885055,-0.14906609195402298,-1.149066091954023,-0.02837200227046971,0.8794047518071381
ASIA,HIGH_FADE,delay1,30,mid,1.0,Y2026,555,0.45585585585585586,-2.7227477477477477,-3.7227477477477477,-0.07837363679468944,0.774093689137937
ASIA,HIGH_FADE,delay1,30,wide,2.0,IS,4157,0.3360596584075054,0.2654257878277604,-1.7345742121722396,-1.0278958294354015,0.5588179057903955
ASIA,HIGH_FADE,delay1,30,wide,2.0,Validation,1120,0.4544642857142857,0.005301339285714286,-1.9946986607142858,-0.09555442686056459,0.7278541246335986
ASIA,HIGH_FADE,delay1,30,wide,2.0,OOS,1251,0.45323741007194246,-1.290867306155076,-3.290867306155076,-0.08125598286802657,0.7496522419939646
ASIA,HIGH_FADE,delay1,30,wide,2.0,Y2025,696,0.45977011494252873,-0.14906609195402298,-2.149066091954023,-0.053063360295161066,0.7862049866445118
ASIA,HIGH_FADE,delay1,30,wide,2.0,Y2026,555,0.44504504504504505,-2.7227477477477477,-4.722747747747747,-0.0994262683736368,0.7225864064825533
ASIA,HIGH_FADE,delay1,45,tight,0.5,IS,4157,0.4791917248015396,0.49911294202549916,-0.0008870579745008419,-0.0005256639848894096,0.999750298372284
ASIA,HIGH_FADE,delay1,45,tight,0.5,Validation,1120,0.5044642857142857,0.35379464285714285,-0.14620535714285715,-0.0070038494439691994,0.9805889979625857
ASIA,HIGH_FADE,delay1,45,tight,0.5,OOS,1251,0.4724220623501199,-1.8451239008792966,-2.3451239008792966,-0.057904293848871524,0.8406631454602235
ASIA,HIGH_FADE,delay1,45,tight,0.5,Y2025,696,0.4885057471264368,-0.7344647988505747,-1.2344647988505748,-0.030480612317298147,0.8899843943819775
ASIA,HIGH_FADE,delay1,45,tight,0.5,Y2026,555,0.45225225225225224,-3.2379504504504504,-3.7379504504504504,-0.0786936936936937,0.8043338579706557
ASIA,HIGH_FADE,delay1,45,mid,1.0,IS,4157,0.4409429877315372,0.49911294202549916,-0.5008870579745008,-0.2968219602811856,0.8687905414187084
ASIA,HIGH_FADE,delay1,45,mid,1.0,Validation,1120,0.49375,0.35379464285714285,-0.6462053571428571,-0.03095594525235244,0.916952932823672
ASIA,HIGH_FADE,delay1,45,mid,1.0,OOS,1251,0.4628297362110312,-1.8451239008792966,-2.8451239008792966,-0.0702499728612172,0.8101075039346973
ASIA,HIGH_FADE,delay1,45,mid,1.0,Y2025,696,0.47270114942528735,-0.7344647988505747,-1.7344647988505748,-0.04282629132964382,0.8488878805185458
ASIA,HIGH_FADE,delay1,45,mid,1.0,Y2026,555,0.45045045045045046,-3.2379504504504504,-4.237950450450451,-0.08922000948316737,0.7813013941433196
ASIA,HIGH_FADE,delay1,45,wide,2.0,IS,4157,0.37527062785662735,0.49911294202549916,-1.5008870579745008,-0.8894145528737784,0.6592144251908293
ASIA,HIGH_FADE,delay1,45,wide,2.0,Validation,1120,0.4660714285714286,0.35379464285714285,-1.6462053571428572,-0.07886013686911891,0.8015218897807321
ASIA,HIGH_FADE,delay1,45,wide,2.0,OOS,1251,0.45083932853717024,-1.8451239008792966,-3.8451239008792966,-0.09494133088590856,0.7523202677479565
ASIA,HIGH_FADE,delay1,45,wide,2.0,Y2025,696,0.45545977011494254,-0.7344647988505747,-2.7344647988505746,-0.06751764935433519,0.7723579059110244
ASIA,HIGH_FADE,delay1,45,wide,2.0,Y2026,555,0.44504504504504505,-3.2379504504504504,-5.237950450450451,-0.11027264106211475,0.7371745972549485
ASIA,BLIND_FOLLOW,next_open,15,tight,0.5,IS,12050,0.3754356846473029,-0.20114107883817428,-0.7011410788381742,-0.07191190552186402,0.7007656839024865
