mechanism,T_offset,horizon,split,n,win,mean,rate,n_high,follow_win,delta_win_vs_follow,delta_mean_vs_follow,delta_win_vs_long
vol_accel_follow,15,10,IS,279,0.5053763440860215,1.8620071684587813,0.3398294762484775,821.0,0.5073170731707317,-0.0019407290847102132,1.358653509922196,0.024255759433159163
vol_decel_follow,15,10,IS,270,0.5037037037037037,-0.3138888888888889,0.32886723507917176,821.0,0.5073170731707317,-0.0036133694670280603,-0.8172425474254742,0.022583119050841316
heavy_vol_follow,15,10,IS,270,0.48148148148148145,-0.7240740740740741,0.32886723507917176,821.0,0.5073170731707317,-0.02583559168925026,-1.2274277326106593,0.0003608968286191172
thin_vol_follow,15,10,IS,279,0.5734767025089605,2.497311827956989,0.3398294762484775,821.0,0.5073170731707317,0.06615962933822883,1.9939581694204036,0.09235611785609821
hivol_impulse,15,10,IS,289,0.4982698961937716,0.8036332179930796,0.3520097442143727,821.0,0.5073170731707317,-0.009047176976960114,0.3002795594564943,0.017149311540909262
lovol_move,15,10,IS,295,0.5152542372881356,0.9338983050847458,0.35931790499390986,821.0,0.5073170731707317,0.007937164117403861,0.4305446465481605,0.03413365263527324
vol_exp_dir,15,10,IS,279,0.5053763440860215,1.8620071684587813,0.3398294762484775,821.0,0.5073170731707317,-0.0019407290847102132,1.358653509922196,0.024255759433159163
vol_exp_efficient,15,10,IS,103,0.5339805825242718,3.3932038834951457,0.12545676004872108,821.0,0.5073170731707317,0.026663509353540116,2.8898502249585603,0.05285999787140949
hivol_efficient,15,10,IS,101,0.5148514851485149,-1.0173267326732673,0.12302070645554203,821.0,0.5073170731707317,0.007534411977783151,-1.5206803912098525,0.03373090049565253
HIGH_ALONE_FOLLOW,15,15,IS,820,0.5134146341463415,0.6530487804878049,0.9987819732034104,,,,,
HIGH_ALONE_LONG,15,15,IS,821,0.5030450669914738,0.20828258221680876,1.0,,,,,
tod_high_vol_follow,15,15,IS,289,0.4982698961937716,0.47837370242214533,0.3520097442143727,821.0,0.5134146341463415,-0.015144737952569876,-0.17467507806565957,-0.004775170797702177
tod_low_vol_follow,15,15,IS,295,0.5491525423728814,1.693220338983051,0.35931790499390986,821.0,0.5134146341463415,0.03573790822653988,1.040171558495246,0.04610747538140758
vol_pct_high_follow,15,15,IS,289,0.4982698961937716,0.47837370242214533,0.3520097442143727,821.0,0.5134146341463415,-0.015144737952569876,-0.17467507806565957,-0.004775170797702177
vol_pct_low_follow,15,15,IS,295,0.5491525423728814,1.693220338983051,0.35931790499390986,821.0,0.5134146341463415,0.03573790822653988,1.040171558495246,0.04610747538140758
vol_accel_follow,15,15,IS,279,0.5053763440860215,1.5555555555555556,0.3398294762484775,821.0,0.5134146341463415,-0.008038290060319975,0.9025067750677507,0.0023312770945477235
vol_decel_follow,15,15,IS,270,0.5074074074074074,0.23148148148148148,0.32886723507917176,821.0,0.5134146341463415,-0.006007226738934057,-0.4215672990063234,0.004362340415933641
heavy_vol_follow,15,15,IS,270,0.48148148148148145,-0.8296296296296296,0.32886723507917176,821.0,0.5134146341463415,-0.03193315266486002,-1.4826784101174346,-0.021563585509992322
thin_vol_follow,15,15,IS,279,0.5627240143369175,2.82168458781362,0.3398294762484775,821.0,0.5134146341463415,0.04930938019057607,2.168635807325815,0.05967894734544377
hivol_impulse,15,15,IS,289,0.4982698961937716,0.47837370242214533,0.3520097442143727,821.0,0.5134146341463415,-0.015144737952569876,-0.17467507806565957,-0.004775170797702177
lovol_move,15,15,IS,295,0.5491525423728814,1.693220338983051,0.35931790499390986,821.0,0.5134146341463415,0.03573790822653988,1.040171558495246,0.04610747538140758
vol_exp_dir,15,15,IS,279,0.5053763440860215,1.5555555555555556,0.3398294762484775,821.0,0.5134146341463415,-0.008038290060319975,0.9025067750677507,0.0023312770945477235
vol_exp_efficient,15,15,IS,103,0.47572815533980584,2.2645631067961167,0.12545676004872108,821.0,0.5134146341463415,-0.03768647880653564,1.6115143263083118,-0.02731691165166794
hivol_efficient,15,15,IS,101,0.44554455445544555,-2.3564356435643563,0.12302070645554203,821.0,0.5134146341463415,-0.06787007969089592,-3.009484424052161,-0.057500512536028225
HIGH_ALONE_FOLLOW,15,30,IS,820,0.5304878048780488,1.2746951219512195,0.9987819732034104,,,,,
HIGH_ALONE_LONG,15,30,IS,821,0.5042630937880633,-0.16991473812423874,1.0,,,,,
tod_high_vol_follow,15,30,IS,289,0.532871972318339,1.1998269896193772,0.3520097442143727,821.0,0.5304878048780488,0.0023841674402902413,-0.07486813233184231,0.028608878530275716
tod_low_vol_follow,15,30,IS,295,0.5389830508474577,2.121186440677966,0.35931790499390986,821.0,0.5304878048780488,0.008495245969408871,0.8464913187267464,0.034719957059394346
vol_pct_high_follow,15,30,IS,289,0.532871972318339,1.1998269896193772,0.3520097442143727,821.0,0.5304878048780488,0.0023841674402902413,-0.07486813233184231,0.028608878530275716
vol_pct_low_follow,15,30,IS,295,0.5389830508474577,2.121186440677966,0.35931790499390986,821.0,0.5304878048780488,0.008495245969408871,0.8464913187267464,0.034719957059394346
vol_accel_follow,15,30,IS,279,0.5555555555555556,3.6344086021505375,0.3398294762484775,821.0,0.5304878048780488,0.025067750677506773,2.359713480199318,0.05129246176749225
vol_decel_follow,15,30,IS,270,0.4962962962962963,-0.3074074074074074,0.32886723507917176,821.0,0.5304878048780488,-0.03419150858175252,-1.5821025293586268,-0.007966797491767041
heavy_vol_follow,15,30,IS,270,0.4888888888888889,-0.6064814814814815,0.32886723507917176,821.0,0.5304878048780488,-0.041598915989159935,-1.881176603432701,-0.01537420489917446
thin_vol_follow,15,30,IS,279,0.5913978494623656,4.864695340501792,0.3398294762484775,821.0,0.5304878048780488,0.060910044584316814,3.590000218550573,0.08713475567430229
hivol_impulse,15,30,IS,289,0.532871972318339,1.1998269896193772,0.3520097442143727,821.0,0.5304878048780488,0.0023841674402902413,-0.07486813233184231,0.028608878530275716
lovol_move,15,30,IS,295,0.5389830508474577,2.121186440677966,0.35931790499390986,821.0,0.5304878048780488,0.008495245969408871,0.8464913187267464,0.034719957059394346
vol_exp_dir,15,30,IS,279,0.5555555555555556,3.6344086021505375,0.3398294762484775,821.0,0.5304878048780488,0.025067750677506773,2.359713480199318,0.05129246176749225
vol_exp_efficient,15,30,IS,103,0.5242718446601942,4.480582524271845,0.12545676004872108,821.0,0.5304878048780488,-0.006215960217854644,3.2058874023206254,0.02000875087213083
hivol_efficient,15,30,IS,101,0.5544554455445545,-1.613861386138614,0.12302070645554203,821.0,0.5304878048780488,0.023967640666505696,-2.8885565080898337,0.05019235175649117
HIGH_ALONE_FOLLOW,15,10,Validation,222,0.5045045045045045,0.9932432432432432,1.0,,,,,
HIGH_ALONE_LONG,15,10,Validation,222,0.536036036036036,3.1328828828828827,1.0,,,,,
tod_high_vol_follow,15,10,Validation,97,0.4639175257731959,-2.8376288659793816,0.4369369369369369,222.0,0.5045045045045045,-0.040586978731308565,-3.830872109222625,-0.07211851026284011
tod_low_vol_follow,15,10,Validation,74,0.5540540540540541,6.422297297297297,0.3333333333333333,222.0,0.5045045045045045,0.0495495495495496,5.429054054054054,0.018018018018018056
vol_pct_high_follow,15,10,Validation,97,0.4639175257731959,-2.8376288659793816,0.4369369369369369,222.0,0.5045045045045045,-0.040586978731308565,-3.830872109222625,-0.07211851026284011
vol_pct_low_follow,15,10,Validation,74,0.5540540540540541,6.422297297297297,0.3333333333333333,222.0,0.5045045045045045,0.0495495495495496,5.429054054054054,0.018018018018018056
vol_accel_follow,15,10,Validation,85,0.5058823529411764,0.047058823529411764,0.38288288288288286,222.0,0.5045045045045045,0.0013778484366719912,-0.9461844197138314,-0.03015368309485955
vol_decel_follow,15,10,Validation,53,0.49056603773584906,1.2358490566037736,0.23873873873873874,222.0,0.5045045045045045,-0.0139384667686554,0.24260581336053044,-0.04546999830018694
heavy_vol_follow,15,10,Validation,27,0.4074074074074074,-2.0462962962962963,0.12162162162162163,222.0,0.5045045045045045,-0.09709709709709707,-3.0395395395395397,-0.12862862862862862
thin_vol_follow,15,10,Validation,164,0.5060975609756098,0.3490853658536585,0.7387387387387387,222.0,0.5045045045045045,0.001593056471105303,-0.6441578773895846,-0.02993847506042624
hivol_impulse,15,10,Validation,97,0.4639175257731959,-2.8376288659793816,0.4369369369369369,222.0,0.5045045045045045,-0.040586978731308565,-3.830872109222625,-0.07211851026284011
lovol_move,15,10,Validation,74,0.5540540540540541,6.422297297297297,0.3333333333333333,222.0,0.5045045045045045,0.0495495495495496,5.429054054054054,0.018018018018018056
vol_exp_dir,15,10,Validation,85,0.5058823529411764,0.047058823529411764,0.38288288288288286,222.0,0.5045045045045045,0.0013778484366719912,-0.9461844197138314,-0.03015368309485955
vol_exp_efficient,15,10,Validation,30,0.4666666666666667,-0.20833333333333334,0.13513513513513514,222.0,0.5045045045045045,-0.037837837837837784,-1.2015765765765765,-0.06936936936936933
HIGH_ALONE_FOLLOW,15,15,Validation,222,0.536036036036036,1.3164414414414414,1.0,,,,,
HIGH_ALONE_LONG,15,15,Validation,222,0.5225225225225225,2.5664414414414414,1.0,,,,,
tod_high_vol_follow,15,15,Validation,97,0.5051546391752577,-2.0231958762886597,0.4369369369369369,222.0,0.536036036036036,-0.030881396860778287,-3.339637317730101,-0.0173678833472648
tod_low_vol_follow,15,15,Validation,74,0.5135135135135135,2.35472972972973,0.3333333333333333,222.0,0.536036036036036,-0.022522522522522515,1.0382882882882885,-0.009009009009009028
vol_pct_high_follow,15,15,Validation,97,0.5051546391752577,-2.0231958762886597,0.4369369369369369,222.0,0.536036036036036,-0.030881396860778287,-3.339637317730101,-0.0173678833472648
vol_pct_low_follow,15,15,Validation,74,0.5135135135135135,2.35472972972973,0.3333333333333333,222.0,0.536036036036036,-0.022522522522522515,1.0382882882882885,-0.009009009009009028
vol_accel_follow,15,15,Validation,85,0.5529411764705883,-0.4764705882352941,0.38288288288288286,222.0,0.536036036036036,0.016905140434552268,-1.7929120296767356,0.030418653948065755
vol_decel_follow,15,15,Validation,53,0.5471698113207547,6.3254716981132075,0.23873873873873874,222.0,0.536036036036036,0.011133775284718705,5.009030256671766,0.024647288798232192
heavy_vol_follow,15,15,Validation,27,0.48148148148148145,-4.212962962962963,0.12162162162162163,222.0,0.536036036036036,-0.054554554554554546,-5.529404404404405,-0.04104104104104106
thin_vol_follow,15,15,Validation,164,0.524390243902439,-0.04420731707317073,0.7387387387387387,222.0,0.536036036036036,-0.011645792133596955,-1.360648758514612,0.0018677213799165315
hivol_impulse,15,15,Validation,97,0.5051546391752577,-2.0231958762886597,0.4369369369369369,222.0,0.536036036036036,-0.030881396860778287,-3.339637317730101,-0.0173678833472648
lovol_move,15,15,Validation,74,0.5135135135135135,2.35472972972973,0.3333333333333333,222.0,0.536036036036036,-0.022522522522522515,1.0382882882882885,-0.009009009009009028
vol_exp_dir,15,15,Validation,85,0.5529411764705883,-0.4764705882352941,0.38288288288288286,222.0,0.536036036036036,0.016905140434552268,-1.7929120296767356,0.030418653948065755
vol_exp_efficient,15,15,Validation,30,0.6,1.2416666666666667,0.13513513513513514,222.0,0.536036036036036,0.06396396396396398,-0.07477477477477468,0.07747747747747746
HIGH_ALONE_FOLLOW,15,30,Validation,222,0.5,1.4087837837837838,1.0,,,,,
HIGH_ALONE_LONG,15,30,Validation,222,0.5585585585585585,1.0326576576576576,1.0,,,,,
tod_high_vol_follow,15,30,Validation,97,0.4536082474226804,-2.7731958762886597,0.4369369369369369,222.0,0.5,-0.04639175257731959,-4.181979660072443,-0.1049503111358781
tod_low_vol_follow,15,30,Validation,74,0.5,6.543918918918919,0.3333333333333333,222.0,0.5,0.0,5.135135135135135,-0.058558558558558516
vol_pct_high_follow,15,30,Validation,97,0.4536082474226804,-2.7731958762886597,0.4369369369369369,222.0,0.5,-0.04639175257731959,-4.181979660072443,-0.1049503111358781
vol_pct_low_follow,15,30,Validation,74,0.5,6.543918918918919,0.3333333333333333,222.0,0.5,0.0,5.135135135135135,-0.058558558558558516
vol_accel_follow,15,30,Validation,85,0.4823529411764706,-3.2588235294117647,0.38288288288288286,222.0,0.5,-0.017647058823529405,-4.667607313195548,-0.07620561738208792
vol_decel_follow,15,30,Validation,53,0.49056603773584906,7.566037735849057,0.23873873873873874,222.0,0.5,-0.009433962264150941,6.157253952065274,-0.06799252082270946
heavy_vol_follow,15,30,Validation,27,0.48148148148148145,-2.212962962962963,0.12162162162162163,222.0,0.5,-0.018518518518518545,-3.6217467467467466,-0.07707707707707706
thin_vol_follow,15,30,Validation,164,0.4878048780487805,-0.13567073170731708,0.7387387387387387,222.0,0.5,-0.012195121951219523,-1.544454515491101,-0.07075368050977804
hivol_impulse,15,30,Validation,97,0.4536082474226804,-2.7731958762886597,0.4369369369369369,222.0,0.5,-0.04639175257731959,-4.181979660072443,-0.1049503111358781
lovol_move,15,30,Validation,74,0.5,6.543918918918919,0.3333333333333333,222.0,0.5,0.0,5.135135135135135,-0.058558558558558516
vol_exp_dir,15,30,Validation,85,0.4823529411764706,-3.2588235294117647,0.38288288288288286,222.0,0.5,-0.017647058823529405,-4.667607313195548,-0.07620561738208792
vol_exp_efficient,15,30,Validation,30,0.5666666666666667,7.125,0.13513513513513514,222.0,0.5,0.06666666666666665,5.716216216216216,0.008108108108108136
HIGH_ALONE_FOLLOW,15,10,OOS,120,0.525,0.9,1.0,,,,,
HIGH_ALONE_LONG,15,10,OOS,120,0.425,-10.5625,1.0,,,,,
tod_high_vol_follow,15,10,OOS,49,0.5102040816326531,14.795918367346939,0.4083333333333333,120.0,0.525,-0.01479591836734695,13.895918367346939,0.08520408163265308
tod_low_vol_follow,15,10,OOS,38,0.6052631578947368,-5.894736842105263,0.31666666666666665,120.0,0.525,0.08026315789473681,-6.794736842105263,0.18026315789473685
vol_pct_high_follow,15,10,OOS,49,0.5102040816326531,14.795918367346939,0.4083333333333333,120.0,0.525,-0.01479591836734695,13.895918367346939,0.08520408163265308
vol_pct_low_follow,15,10,OOS,38,0.6052631578947368,-5.894736842105263,0.31666666666666665,120.0,0.525,0.08026315789473681,-6.794736842105263,0.18026315789473685
vol_accel_follow,15,10,OOS,63,0.5238095238095238,4.174603174603175,0.525,120.0,0.525,-0.0011904761904761862,3.274603174603175,0.09880952380952385
thin_vol_follow,15,10,OOS,104,0.5384615384615384,3.5600961538461537,0.8666666666666667,120.0,0.525,0.013461538461538414,2.660096153846154,0.11346153846153845
hivol_impulse,15,10,OOS,49,0.5102040816326531,14.795918367346939,0.4083333333333333,120.0,0.525,-0.01479591836734695,13.895918367346939,0.08520408163265308
lovol_move,15,10,OOS,38,0.6052631578947368,-5.894736842105263,0.31666666666666665,120.0,0.525,0.08026315789473681,-6.794736842105263,0.18026315789473685
vol_exp_dir,15,10,OOS,63,0.5238095238095238,4.174603174603175,0.525,120.0,0.525,-0.0011904761904761862,3.274603174603175,0.09880952380952385
vol_exp_efficient,15,10,OOS,27,0.5185185185185185,-1.7037037037037037,0.225,120.0,0.525,-0.0064814814814815325,-2.6037037037037036,0.0935185185185185
HIGH_ALONE_FOLLOW,15,15,OOS,120,0.55,8.75625,1.0,,,,,
HIGH_ALONE_LONG,15,15,OOS,120,0.43333333333333335,-22.635416666666668,1.0,,,,,
tod_high_vol_follow,15,15,OOS,49,0.5918367346938775,28.95408163265306,0.4083333333333333,120.0,0.55,0.0418367346938775,20.197831632653063,0.1585034013605442
tod_low_vol_follow,15,15,OOS,38,0.5526315789473685,-3.4539473684210527,0.31666666666666665,120.0,0.55,0.0026315789473684292,-12.210197368421053,0.11929824561403513
vol_pct_high_follow,15,15,OOS,49,0.5918367346938775,28.95408163265306,0.4083333333333333,120.0,0.55,0.0418367346938775,20.197831632653063,0.1585034013605442
vol_pct_low_follow,15,15,OOS,38,0.5526315789473685,-3.4539473684210527,0.31666666666666665,120.0,0.55,0.0026315789473684292,-12.210197368421053,0.11929824561403513
vol_accel_follow,15,15,OOS,63,0.6031746031746031,17.8015873015873,0.525,120.0,0.55,0.0531746031746031,9.0453373015873,0.1698412698412698
thin_vol_follow,15,15,OOS,104,0.5769230769230769,12.173076923076923,0.8666666666666667,120.0,0.55,0.026923076923076827,3.4168269230769237,0.14358974358974352
hivol_impulse,15,15,OOS,49,0.5918367346938775,28.95408163265306,0.4083333333333333,120.0,0.55,0.0418367346938775,20.197831632653063,0.1585034013605442
lovol_move,15,15,OOS,38,0.5526315789473685,-3.4539473684210527,0.31666666666666665,120.0,0.55,0.0026315789473684292,-12.210197368421053,0.11929824561403513
vol_exp_dir,15,15,OOS,63,0.6031746031746031,17.8015873015873,0.525,120.0,0.55,0.0531746031746031,9.0453373015873,0.1698412698412698
vol_exp_efficient,15,15,OOS,27,0.5925925925925926,4.75,0.225,120.0,0.55,0.042592592592592515,-4.00625,0.1592592592592592
HIGH_ALONE_FOLLOW,15,30,OOS,120,0.5083333333333333,9.460416666666667,1.0,,,,,
HIGH_ALONE_LONG,15,30,OOS,120,0.425,-22.84375,1.0,,,,,
tod_high_vol_follow,15,30,OOS,49,0.5306122448979592,27.647959183673468,0.4083333333333333,120.0,0.5083333333333333,0.022278911564625914,18.1875425170068,0.10561224489795923
tod_low_vol_follow,15,30,OOS,38,0.42105263157894735,-14.980263157894736,0.31666666666666665,120.0,0.5083333333333333,-0.08728070175438596,-24.440679824561403,-0.003947368421052644
vol_pct_high_follow,15,30,OOS,49,0.5306122448979592,27.647959183673468,0.4083333333333333,120.0,0.5083333333333333,0.022278911564625914,18.1875425170068,0.10561224489795923
vol_pct_low_follow,15,30,OOS,38,0.42105263157894735,-14.980263157894736,0.31666666666666665,120.0,0.5083333333333333,-0.08728070175438596,-24.440679824561403,-0.003947368421052644
vol_accel_follow,15,30,OOS,63,0.5238095238095238,8.869047619047619,0.525,120.0,0.5083333333333333,0.015476190476190532,-0.5913690476190485,0.09880952380952385
thin_vol_follow,15,30,OOS,104,0.5288461538461539,10.603365384615385,0.8666666666666667,120.0,0.5083333333333333,0.02051282051282055,1.1429487179487179,0.10384615384615387
hivol_impulse,15,30,OOS,49,0.5306122448979592,27.647959183673468,0.4083333333333333,120.0,0.5083333333333333,0.022278911564625914,18.1875425170068,0.10561224489795923
lovol_move,15,30,OOS,38,0.42105263157894735,-14.980263157894736,0.31666666666666665,120.0,0.5083333333333333,-0.08728070175438596,-24.440679824561403,-0.003947368421052644
vol_exp_dir,15,30,OOS,63,0.5238095238095238,8.869047619047619,0.525,120.0,0.5083333333333333,0.015476190476190532,-0.5913690476190485,0.09880952380952385
