mechanism,T_offset,horizon,split,n,rate,win,mean,median,mean_mfe,mean_mae,mfe_gt_mae,n_high,delta_win_vs_follow,delta_mean_vs_follow,delta_win_vs_long,follow_win,follow_mean,long_win
loc_now_fade,60,10,OOS,111,0.8473282442748091,0.5225225225225225,0.9369369369369369,2.25,33.835585585585584,40.0472972972973,0.4864864864864865,131.0,0.018705728629392793,0.4827384636544942,-0.004195034729385871,0.5038167938931297,0.4541984732824427,0.5267175572519084
loc_now_fade,60,15,OOS,111,0.8473282442748091,0.4594594594594595,-8.56081081081081,-5.25,39.8445945945946,47.93468468468468,0.4864864864864865,131.0,-0.09015886115122757,-15.892871879513102,0.05487930678770375,0.549618320610687,7.3320610687022905,0.40458015267175573
loc_now_fade,60,30,OOS,111,0.8473282442748091,0.5135135135135135,-8.067567567567568,2.0,55.14414414414414,65.65090090090091,0.4774774774774775,131.0,0.017330307406643264,-13.214514132453065,0.04023107076542187,0.4961832061068702,5.146946564885496,0.4732824427480916
loc_now_fade,60,10,ALL,968,0.8175675675675675,0.5041322314049587,-0.7474173553719008,0.25,12.903409090909092,14.664514462809917,0.4927685950413223,1184.0,0.024030622598862128,-1.5657916144743562,0.004976825999553236,0.48010160880609654,0.8183742591024555,0.49915540540540543
loc_now_fade,60,15,ALL,968,0.8175675675675675,0.515495867768595,-1.409349173553719,0.5,15.52892561983471,17.681818181818183,0.49173553719008267,1184.0,0.039627959216520514,-2.531279740869553,0.0357661380388653,0.4758679085520745,1.121930567315834,0.4797297297297297
loc_now_fade,60,30,ALL,968,0.8175675675675675,0.48863636363636365,-1.0674070247933884,0.0,21.78150826446281,23.922520661157026,0.48760330578512395,1184.0,-0.007553306135016535,-1.5489904286883927,-0.024032555282555323,0.4961896697713802,0.48158340389500426,0.512668918918919
loc_now_fade,65,10,IS,673,0.8207317073170731,0.48291233283803864,-0.7904903417533432,0.0,6.101411589895988,7.488112927191679,0.45319465081723626,820.0,-0.02320013659961412,-1.4417739603352504,-0.007331569600985743,0.5061124694376528,0.6512836185819071,0.4902439024390244
loc_now_fade,65,15,IS,673,0.8207317073170731,0.4888558692421991,-0.6396731054977711,0.0,7.292719167904903,9.0,0.462109955423477,820.0,-0.014811612420392584,-1.1775704160112186,-0.022119740513898478,0.5036674816625917,0.5378973105134475,0.5109756097560976
loc_now_fade,65,30,IS,673,0.8207317073170731,0.4725111441307578,-0.9595096582466568,-0.5,10.637072808320951,12.62221396731055,0.4457652303120357,820.0,-0.04582626418220059,-1.6031526900314979,-0.05309861196680321,0.5183374083129584,0.6436430317848411,0.525609756097561
loc_now_fade,65,10,Validation,197,0.8242677824267782,0.5329949238578681,1.0063451776649746,3.25,23.04060913705584,23.50507614213198,0.49746192893401014,239.0,0.06437567699594338,2.228102499840707,0.009982371556612857,0.4686192468619247,-1.2217573221757323,0.5230125523012552
loc_now_fade,65,15,Validation,197,0.8242677824267782,0.5177664974619289,1.3350253807106598,1.75,28.96446700507614,28.331218274111674,0.5126903553299492,239.0,0.03241084892636409,3.1216362593717477,-0.01361425567614638,0.48535564853556484,-1.786610878661088,0.5313807531380753
loc_now_fade,65,30,Validation,197,0.8242677824267782,0.4517766497461929,-0.08883248730964467,-2.0,39.41878172588832,38.60279187817259,0.49238578680203043,239.0,-0.0754200029734724,0.05551897712550176,-0.0879723042287025,0.5271966527196653,-0.14435146443514643,0.5397489539748954
loc_now_fade,65,10,OOS,112,0.835820895522388,0.4732142857142857,-2.9955357142857144,-2.25,35.232142857142854,35.32142857142857,0.5178571428571429,134.0,-0.04917377398720679,-6.100013326226013,-0.004397654584221755,0.5223880597014925,3.1044776119402986,0.47761194029850745
loc_now_fade,65,15,OOS,112,0.835820895522388,0.5,-3.8080357142857144,0.125,41.8125,43.720982142857146,0.5178571428571429,134.0,-0.014925373134328401,-8.080423773987206,0.06716417910447764,0.5149253731343284,4.272388059701493,0.43283582089552236
loc_now_fade,65,30,OOS,112,0.835820895522388,0.4642857142857143,-10.857142857142858,-3.625,55.38169642857143,62.58705357142857,0.5089285714285714,134.0,-0.06556503198294239,-18.515724946695094,0.0015991471215351938,0.5298507462686567,7.6585820895522385,0.4626865671641791
loc_now_fade,65,10,ALL,982,0.8231349538977368,0.49185336048879835,-0.6815173116089613,0.0,12.822046843177189,13.875763747454176,0.4694501018329939,1193.0,-0.008566454792477862,-1.2329446835653006,-0.0035364131910004537,0.5004198152812762,0.5514273719563392,0.4953897736797988
loc_now_fade,65,15,ALL,982,0.8231349538977368,0.4959266802443992,-0.604887983706721,0.0,15.577393075356415,16.838085539714868,0.4786150712830957,1193.0,-0.005332765599429579,-1.0964916780811962,-0.010359992010420649,0.5012594458438288,0.4916036943744752,0.5062866722548198
loc_now_fade,65,30,ALL,982,0.8231349538977368,0.46741344195519346,-1.9136965376782078,-0.5,21.514256619144604,23.53284114052953,0.4623217922606925,1193.0,-0.0539971373898947,-3.188465639273506,-0.05396124371119376,0.5214105793450882,1.274769101595298,0.5213746856663872
loc_now_fade,70,10,IS,682,0.830694275274056,0.5043988269794721,-0.22140762463343108,0.25,6.2595307917888565,7.058651026392962,0.48240469208211145,821.0,0.04041836299900814,-0.2516274048532113,-0.02057072235061308,0.463980463980464,0.03021978021978022,0.5249695493300852
loc_now_fade,70,15,IS,682,0.830694275274056,0.5117302052785924,-0.27089442815249265,0.25,7.681818181818182,8.635997067448681,0.49560117302052786,821.0,0.041644735193122284,-0.4824328896909542,-0.010803290458313852,0.4700854700854701,0.21153846153846154,0.5225334957369062
loc_now_fade,70,30,IS,682,0.830694275274056,0.5219941348973607,0.009897360703812317,0.75,10.864369501466276,11.981304985337243,0.49853372434017595,821.0,0.05068766359088939,0.4464052972117488,-0.010283575212261753,0.4713064713064713,-0.4365079365079365,0.5322777101096224
loc_now_fade,70,10,Validation,203,0.8529411764705882,0.5024630541871922,1.1342364532019704,0.25,23.246305418719214,22.362068965517242,0.49261083743842365,238.0,0.008792168111242782,2.1753756937082995,0.0024630541871921707,0.4936708860759494,-1.0411392405063291,0.5
loc_now_fade,70,15,Validation,203,0.8529411764705882,0.47783251231527096,0.47783251231527096,-2.0,27.451970443349754,26.82881773399015,0.49261083743842365,238.0,-0.04537423873958141,0.698296647336368,-0.034772529701535715,0.5232067510548524,-0.22046413502109705,0.5126050420168067
loc_now_fade,70,30,Validation,203,0.8529411764705882,0.5123152709359606,-1.5172413793103448,1.75,37.22167487684729,36.422413793103445,0.4876847290640394,238.0,0.010205566294610446,-2.8737814636985304,-0.025499855114459513,0.5021097046413502,1.3565400843881856,0.5378151260504201
loc_now_fade,70,10,OOS,112,0.835820895522388,0.5,-6.825892857142857,-0.125,30.4375,40.07142857142857,0.42857142857142855,134.0,-0.007462686567164201,-13.682236140724946,0.05970149253731344,0.5074626865671642,6.856343283582089,0.44029850746268656
loc_now_fade,70,15,OOS,112,0.835820895522388,0.48214285714285715,-8.495535714285714,-1.375,38.058035714285715,49.205357142857146,0.4375,134.0,-0.03278251599147125,-13.4358342217484,-0.010394456289978649,0.5149253731343284,4.940298507462686,0.4925373134328358
loc_now_fade,70,30,OOS,112,0.835820895522388,0.4017857142857143,-13.037946428571429,-15.625,48.575892857142854,64.41964285714286,0.4375,134.0,-0.18030383795309168,-21.82525986140725,-0.0982142857142857,0.582089552238806,8.787313432835822,0.5
loc_now_fade,70,10,ALL,997,0.8357082984073764,0.5035105315947843,-0.6873119358074222,0.25,12.43430290872618,13.883149448345035,0.47843530591775324,1193.0,0.028720615628397783,-1.2728161374880944,-0.006967255496581948,0.47478991596638653,0.5855042016806723,0.5104777870913663
loc_now_fade,70,15,ALL,997,0.8357082984073764,0.5015045135406219,-1.0423771313941825,0.25,15.119608826479439,16.897693079237712,0.4884653961885657,1193.0,0.015790227826336156,-1.7003603246714936,-0.015679057289218923,0.4857142857142857,0.6579831932773109,0.5171835708298408
loc_now_fade,70,30,ALL,997,0.8357082984073764,0.506519558676028,-1.766800401203611,0.5,20.46740220661986,22.848545636910732,0.48946840521564694,1193.0,0.016603592289473446,-2.7260440986826024,-0.02323735666345228,0.4899159663865546,0.9592436974789916,0.5297569153394803
loc_now_fade,75,10,IS,685,0.8333333333333334,0.5153284671532846,0.23394160583941606,0.25,6.928102189781022,6.781021897810219,0.5109489051094891,822.0,0.04760617726290706,0.41664562532784477,0.004379562043795526,0.46772228989037756,-0.18270401948842874,0.5109489051094891
loc_now_fade,75,15,IS,685,0.8333333333333334,0.5109489051094891,0.031751824817518245,0.25,8.225912408759124,8.277372262773723,0.49635036496350365,822.0,0.035918454439574365,0.12005876757025881,-0.007299270072992692,0.47503045066991473,-0.08830694275274056,0.5182481751824818
loc_now_fade,75,30,IS,685,0.8333333333333334,0.5211678832116788,0.12956204379562045,0.5,11.46131386861314,11.882846715328467,0.4948905109489051,822.0,0.04491940574517456,0.3323635054277764,-0.01532846715328462,0.4762484774665043,-0.2028014616321559,0.5364963503649635
loc_now_fade,75,10,Validation,205,0.8436213991769548,0.43902439024390244,-0.9951219512195122,-4.5,21.24390243902439,21.928048780487806,0.43414634146341463,243.0,-0.10007025996185887,-1.4951219512195122,-0.05068754391247615,0.5390946502057613,0.5,0.4897119341563786
loc_now_fade,75,15,Validation,205,0.8436213991769548,0.4682926829268293,0.4,-2.25,26.846341463414635,26.179268292682927,0.44878048780487806,243.0,-0.05845628826658639,0.66440329218107,-0.04611060925424065,0.5267489711934157,-0.26440329218106995,0.51440329218107
loc_now_fade,75,30,Validation,205,0.8436213991769548,0.44390243902439025,-4.982926829268293,-7.0,34.640243902439025,36.56585365853658,0.43902439024390244,243.0,-0.10753789019371679,-8.609470039144837,-0.11165311653116533,0.551440329218107,3.626543209876543,0.5555555555555556
loc_now_fade,75,10,OOS,106,0.7969924812030075,0.5094339622641509,0.01650943396226415,2.625,35.634433962264154,34.75235849056604,0.5094339622641509,133.0,0.01319336076039157,0.5371861256915874,0.028230954745353976,0.49624060150375937,-0.5206766917293233,0.48120300751879697
loc_now_fade,75,15,OOS,106,0.7969924812030075,0.4811320754716981,-0.2783018867924528,-2.125,41.068396226415096,41.75235849056604,0.5188679245283019,133.0,-0.05270251099446732,0.7780890906511563,0.02248545893034476,0.5338345864661654,-1.056390977443609,0.45864661654135336
loc_now_fade,75,30,OOS,106,0.7969924812030075,0.5094339622641509,1.0306603773584906,0.875,52.29481132075472,55.48349056603774,0.4716981132075472,133.0,0.01319336076039157,4.254344587884806,-0.0018442332245708348,0.49624060150375937,-3.223684210526316,0.5112781954887218
loc_now_fade,75,10,ALL,996,0.8313856427378965,0.49899598393574296,-0.04216867469879518,0.0,12.929718875502008,12.875502008032129,0.49497991967871485,1198.0,0.013615866976678659,0.03949381485843122,-0.004342914227863037,0.4853801169590643,-0.0816624895572264,0.503338898163606
loc_now_fade,75,15,ALL,996,0.8313856427378965,0.49899598393574296,0.07454819277108433,0.0,15.55371485943775,15.524598393574298,0.48895582329317266,1198.0,0.006932491872250923,0.30616891123390805,-0.01185543509597653,0.49206349206349204,-0.23162071846282373,0.5108514190317195
loc_now_fade,75,30,ALL,996,0.8313856427378965,0.5040160642570282,-0.8268072289156626,0.25,20.57781124497992,21.603413654618475,0.48092369477911645,1198.0,0.010281728417429192,-1.0657378888989542,-0.03354654008353941,0.49373433583959897,0.23893065998329155,0.5375626043405676
loc_now_fade,80,10,IS,687,0.8388278388278388,0.48326055312954874,-0.04512372634643377,-0.25,6.568049490538574,6.804585152838428,0.4745269286754003,819.0,-0.016127451766412115,-0.17211271043456106,-0.008802938933943294,0.49938800489596086,0.12698898408812728,0.49206349206349204
loc_now_fade,80,15,IS,687,0.8388278388278388,0.4745269286754003,-0.6248180494905385,-0.25,7.874090247452693,8.836608442503639,0.45997088791848617,819.0,-0.028533046844795573,-1.159701770420771,-0.01997856583009422,0.5030599755201959,0.5348837209302325,0.4945054945054945
loc_now_fade,80,30,IS,687,0.8388278388278388,0.5269286754002911,0.21106259097525473,0.5,11.361353711790393,12.27802037845706,0.4774381368267831,819.0,0.07038032778707198,0.25971620174636856,-0.006648858177242478,0.4565483476132191,-0.04865361077111383,0.5335775335775336
loc_now_fade,80,10,Validation,200,0.8264462809917356,0.49,0.3,-0.875,20.40125,19.5175,0.5,242.0,-0.01622406639004148,0.5593360995850623,-0.0347933884297521,0.5062240663900415,-0.25933609958506226,0.5247933884297521
loc_now_fade,80,15,Validation,200,0.8264462809917356,0.475,-1.50125,-0.75,24.38875,24.33875,0.49,242.0,-0.05612033195020749,-2.621581950207469,-0.04152892561983468,0.5311203319502075,1.120331950207469,0.5165289256198347
loc_now_fade,80,30,Validation,200,0.8264462809917356,0.465,-3.8475,-3.25,32.20125,34.57125,0.455,242.0,-0.06612033195020744,-6.252064315352698,-0.05979338842975207,0.5311203319502075,2.404564315352697,0.5247933884297521
loc_now_fade,80,10,OOS,113,0.8828125,0.45132743362831856,-2.9026548672566372,-4.25,30.884955752212388,34.72566371681416,0.504424778761062,128.0,-0.08773506637168144,-5.732732992256637,-0.048672566371681436,0.5390625,2.830078125,0.5
loc_now_fade,80,15,OOS,113,0.8828125,0.4336283185840708,-9.745575221238939,-4.25,33.39601769911504,42.376106194690266,0.4690265486725664,128.0,-0.1210591814159292,-18.267059596238937,-0.0976216814159292,0.5546875,8.521484375,0.53125
loc_now_fade,80,30,OOS,113,0.8828125,0.4690265486725664,-1.4336283185840708,-4.0,47.9712389380531,53.53761061946903,0.46017699115044247,128.0,-0.03878595132743362,0.3339498064159292,-0.12472345132743362,0.5078125,-1.767578125,0.59375
loc_now_fade,80,10,ALL,1000,0.8410428931875525,0.481,-0.299,-0.5,12.0825,12.50225,0.483,1189.0,-0.02405902192242837,-0.6392192242833052,-0.018579478553406248,0.5050590219224284,0.34021922428330525,0.49957947855340623
loc_now_fade,80,15,ALL,1000,0.8410428931875525,0.47,-1.83075,-0.5,14.061,15.727,0.467,1189.0,-0.04433389544688027,-3.346559443507589,-0.03294365012615641,0.5143338954468802,1.5158094435075886,0.5029436501261564
loc_now_fade,80,30,ALL,1000,0.8410428931875525,0.508,-0.7865,0.25,19.66625,21.399,0.471,1189.0,0.030765598650927484,-1.0508338954468803,-0.030267451640033638,0.4772344013490725,0.2643338954468803,0.5382674516400336
loc_now_fade,85,10,IS,676,0.8253968253968254,0.47633136094674555,-0.8753698224852071,-0.25,6.276997041420119,7.730769230769231,0.4393491124260355,819.0,-0.0310036023784378,-1.5697463506025664,-0.01329012867474405,0.5073349633251834,0.6943765281173594,0.4896214896214896
loc_now_fade,85,15,IS,676,0.8253968253968254,0.5103550295857988,-0.27477810650887574,0.25,7.710059171597633,9.183062130177515,0.46449704142011833,819.0,0.04947483398677682,-0.4505116028413941,-0.0012444820137127444,0.460880195599022,0.17573349633251834,0.5115995115995116
loc_now_fade,85,30,IS,676,0.8253968253968254,0.5281065088757396,-0.16531065088757396,0.75,11.069896449704142,12.222263313609467,0.49556213017751477,819.0,0.05622386828894255,-0.5702617511320727,-0.02256504179581109,0.4718826405867971,0.40495110024449876,0.5506715506715507
loc_now_fade,85,10,Validation,205,0.8436213991769548,0.47804878048780486,-0.526829268292683,-1.75,21.408536585365855,19.221951219512196,0.5463414634146342,243.0,-0.04046973803071363,-0.34267288969185994,-0.04046973803071363,0.5185185185185185,-0.18415637860082304,0.5185185185185185
loc_now_fade,85,15,Validation,205,0.8436213991769548,0.4878048780487805,-2.274390243902439,-0.25,25.307317073170733,24.0109756097561,0.526829268292683,243.0,-0.014252735119943849,-3.585089832379805,-0.034828866807186554,0.5020576131687243,1.3106995884773662,0.522633744855967
loc_now_fade,85,30,Validation,205,0.8436213991769548,0.47804878048780486,-3.580487804878049,-1.75,32.78170731707317,33.75365853658536,0.4878048780487805,243.0,-0.04046973803071363,-6.164849944795744,-0.03223928535581655,0.5185185185185185,2.5843621399176953,0.5102880658436214
loc_now_fade,85,10,OOS,114,0.8976377952755905,0.4473684210526316,-8.048245614035087,-5.125,26.04605263157895,35.46271929824562,0.45614035087719296,127.0,-0.10381268130957316,-15.682103881751623,-0.07231661831744712,0.5511811023622047,7.633858267716535,0.5196850393700787
loc_now_fade,85,15,OOS,114,0.8976377952755905,0.47368421052631576,-4.866228070175438,-2.375,32.94517543859649,39.89254385964912,0.47368421052631576,127.0,-0.030252797347699978,-7.238275314269926,-0.06174886033982602,0.5039370078740157,2.372047244094488,0.5354330708661418
loc_now_fade,85,30,OOS,114,0.8976377952755905,0.45614035087719296,2.5350877192982457,-3.125,49.58114035087719,53.583333333333336,0.4298245614035088,127.0,-0.07141870424091723,6.987843624810057,-0.024174609752728282,0.5275590551181102,-4.452755905511811,0.48031496062992124
loc_now_fade,85,10,ALL,995,0.8368376787216149,0.4733668341708543,-1.6253768844221106,-0.5,11.659547738693467,13.275628140703517,0.46331658291457284,1189.0,-0.04094293013890998,-2.8819004534456796,-0.025371601489364404,0.5143097643097643,1.256523569023569,0.4987384356602187
loc_now_fade,85,15,ALL,995,0.8368376787216149,0.5015075376884423,-1.2128140703517587,0.25,14.226884422110553,15.756532663316582,0.47839195979899496,1189.0,0.027601813782718365,-1.8554908380285262,-0.014892798728715073,0.4739057239057239,0.6426767676767676,0.5164003364171573
