mechanism,T_offset,horizon,split,n,win,mean,rate,n_high,follow_win,delta_win_vs_follow,delta_mean_vs_follow
follow_5,80,30,IS,791,0.48166877370417194,0.24620733249051832,0.9658119658119658,819.0,0.4565483476132191,0.02512042609095283,0.29486094326163215
follow_15,80,30,IS,808,0.49504950495049505,0.16027227722772278,0.9865689865689866,819.0,0.4565483476132191,0.03850115733727594,0.2089258879988366
persist_5m,80,30,IS,356,0.4747191011235955,0.23946629213483145,0.4346764346764347,819.0,0.4565483476132191,0.018170753510376392,0.2881199029059453
flip_5m,80,30,IS,420,0.4928571428571429,0.3547619047619048,0.5128205128205128,819.0,0.4565483476132191,0.036308795243923775,0.40341551553301863
HIGH_ALONE_FOLLOW,80,10,Validation,241,0.5062240663900415,-0.25933609958506226,0.9958677685950413,,,,
HIGH_ALONE_LONG,80,10,Validation,242,0.5247933884297521,-0.10537190082644628,1.0,,,,
align_1_5,80,10,Validation,134,0.5597014925373134,3.1473880597014925,0.5537190082644629,242.0,0.5062240663900415,0.05347742614727191,3.4067241592865547
align_1_5_15,80,10,Validation,93,0.5591397849462365,4.287634408602151,0.384297520661157,242.0,0.5062240663900415,0.052915718556195035,4.546970508187213
align_5_15,80,10,Validation,175,0.5142857142857142,1.5885714285714285,0.7231404958677686,242.0,0.5062240663900415,0.008061647895672763,1.8479075281564907
accel_with_med,80,10,Validation,93,0.5268817204301075,3.674731182795699,0.384297520661157,242.0,0.5062240663900415,0.02065765404006603,3.934067282380761
rev_short_vs_med,80,10,Validation,122,0.45901639344262296,-0.9344262295081968,0.5041322314049587,242.0,0.5062240663900415,-0.04720767294741851,-0.6750901299231344
disagree_follow_short,80,10,Validation,122,0.5409836065573771,0.9344262295081968,0.5041322314049587,242.0,0.5062240663900415,0.03475954016733562,1.193762329093259
follow_5,80,10,Validation,242,0.5206611570247934,0.8863636363636364,1.0,242.0,0.5062240663900415,0.014437090634751959,1.1456997359486987
follow_15,80,10,Validation,242,0.5,1.4111570247933884,1.0,242.0,0.5062240663900415,-0.006224066390041472,1.6704931243784507
persist_5m,80,10,Validation,137,0.5036496350364964,0.6441605839416058,0.5661157024793388,242.0,0.5062240663900415,-0.0025744313535450702,0.903496683526668
flip_5m,80,10,Validation,103,0.5436893203883495,1.2257281553398058,0.4256198347107438,242.0,0.5062240663900415,0.037465253998308023,1.485064254924868
HIGH_ALONE_FOLLOW,80,15,Validation,241,0.5311203319502075,1.120331950207469,0.9958677685950413,,,,
HIGH_ALONE_LONG,80,15,Validation,242,0.5165289256198347,-0.2644628099173554,1.0,,,,
align_1_5,80,15,Validation,134,0.5074626865671642,3.666044776119403,0.5537190082644629,242.0,0.5311203319502075,-0.02365764538304327,2.545712825911934
align_1_5_15,80,15,Validation,93,0.5376344086021505,5.086021505376344,0.384297520661157,242.0,0.5311203319502075,0.006514076651943035,3.965689555168875
align_5_15,80,15,Validation,175,0.5085714285714286,2.2085714285714286,0.7231404958677686,242.0,0.5311203319502075,-0.022548903378778906,1.0882394783639597
accel_with_med,80,15,Validation,93,0.5268817204301075,5.338709677419355,0.384297520661157,242.0,0.5311203319502075,-0.004238611520099966,4.218377727211886
rev_short_vs_med,80,15,Validation,122,0.5081967213114754,-0.5819672131147541,0.5041322314049587,242.0,0.5311203319502075,-0.02292361063873205,-1.7022991633222229
disagree_follow_short,80,15,Validation,122,0.4918032786885246,0.5819672131147541,0.5041322314049587,242.0,0.5311203319502075,-0.03931705326168289,-0.5383647370927148
follow_5,80,15,Validation,242,0.48760330578512395,1.1425619834710743,1.0,242.0,0.5311203319502075,-0.04351702616508352,0.022230033263605398
follow_15,80,15,Validation,242,0.5247933884297521,2.0516528925619837,1.0,242.0,0.5311203319502075,-0.006326943520455375,0.9313209423545148
persist_5m,80,15,Validation,137,0.48175182481751827,-0.8722627737226277,0.5661157024793388,242.0,0.5311203319502075,-0.0493685071326892,-1.9925947239300967
flip_5m,80,15,Validation,103,0.49514563106796117,3.7694174757281553,0.4256198347107438,242.0,0.5311203319502075,-0.0359747008822463,2.6490855255206864
HIGH_ALONE_FOLLOW,80,30,Validation,241,0.5311203319502075,2.404564315352697,0.9958677685950413,,,,
HIGH_ALONE_LONG,80,30,Validation,242,0.5247933884297521,0.5878099173553719,1.0,,,,
align_1_5,80,30,Validation,134,0.5,4.707089552238806,0.5537190082644629,242.0,0.5311203319502075,-0.03112033195020747,2.3025252368861087
align_1_5_15,80,30,Validation,93,0.5053763440860215,6.833333333333333,0.384297520661157,242.0,0.5311203319502075,-0.02574398786418597,4.4287690179806365
align_5_15,80,30,Validation,175,0.5142857142857142,5.118571428571428,0.7231404958677686,242.0,0.5311203319502075,-0.016834617664493234,2.7140071132187313
accel_with_med,80,30,Validation,93,0.5376344086021505,7.43010752688172,0.384297520661157,242.0,0.5311203319502075,0.006514076651943035,5.025543211529023
rev_short_vs_med,80,30,Validation,122,0.5163934426229508,2.0327868852459017,0.5041322314049587,242.0,0.5311203319502075,-0.014726889327256631,-0.3717774301067953
disagree_follow_short,80,30,Validation,122,0.48360655737704916,-2.0327868852459017,0.5041322314049587,242.0,0.5311203319502075,-0.04751377457315831,-4.437351200598599
follow_5,80,30,Validation,242,0.5041322314049587,3.697314049586777,1.0,242.0,0.5311203319502075,-0.026988100545248805,1.29274973423408
follow_15,80,30,Validation,242,0.5165289256198347,3.705578512396694,1.0,242.0,0.5311203319502075,-0.014591406330372814,1.301014197043997
persist_5m,80,30,Validation,137,0.49635036496350365,1.9872262773722629,0.5661157024793388,242.0,0.5311203319502075,-0.034769966986703815,-0.4173380379804341
flip_5m,80,30,Validation,103,0.5242718446601942,6.342233009708738,0.4256198347107438,242.0,0.5311203319502075,-0.006848487290013305,3.937668694356041
HIGH_ALONE_FOLLOW,80,10,OOS,128,0.5390625,2.830078125,1.0,,,,
HIGH_ALONE_LONG,80,10,OOS,128,0.5,2.205078125,1.0,,,,
align_1_5,80,10,OOS,85,0.5764705882352941,11.961764705882352,0.6640625,128.0,0.5390625,0.03740808823529407,9.131686580882352
align_1_5_15,80,10,OOS,62,0.5967741935483871,10.35483870967742,0.484375,128.0,0.5390625,0.05771169354838712,7.52476058467742
align_5_15,80,10,OOS,92,0.5434782608695652,4.741847826086956,0.71875,128.0,0.5390625,0.004415760869565188,1.911769701086956
accel_with_med,80,10,OOS,62,0.5483870967741935,6.596774193548387,0.484375,128.0,0.5390625,0.009324596774193505,3.766696068548387
rev_short_vs_med,80,10,OOS,53,0.4528301886792453,-10.952830188679245,0.4140625,128.0,0.5390625,-0.0862323113207547,-13.782908313679245
disagree_follow_short,80,10,OOS,53,0.5471698113207547,10.952830188679245,0.4140625,128.0,0.5390625,0.008107311320754707,8.122752063679245
follow_5,80,10,OOS,128,0.5390625,7.099609375,1.0,128.0,0.5390625,0.0,4.26953125
follow_15,80,10,OOS,128,0.5234375,-0.283203125,1.0,128.0,0.5390625,-0.015625,-3.11328125
persist_5m,80,10,OOS,57,0.5614035087719298,6.574561403508772,0.4453125,128.0,0.5390625,0.022341008771929793,3.7444832785087723
flip_5m,80,10,OOS,71,0.5211267605633803,7.52112676056338,0.5546875,128.0,0.5390625,-0.017935739436619746,4.69104863556338
HIGH_ALONE_FOLLOW,80,15,OOS,128,0.5546875,8.521484375,1.0,,,,
HIGH_ALONE_LONG,80,15,OOS,128,0.53125,-1.123046875,1.0,,,,
align_1_5,80,15,OOS,85,0.6235294117647059,11.985294117647058,0.6640625,128.0,0.5546875,0.06884191176470589,3.463809742647058
align_1_5_15,80,15,OOS,62,0.6290322580645161,10.411290322580646,0.484375,128.0,0.5546875,0.07434475806451613,1.889805947580646
align_5_15,80,15,OOS,92,0.5760869565217391,6.149456521739131,0.71875,128.0,0.5546875,0.021399456521739135,-2.372027853260869
accel_with_med,80,15,OOS,62,0.5645161290322581,7.479838709677419,0.484375,128.0,0.5546875,0.009828629032258118,-1.041645665322581
rev_short_vs_med,80,15,OOS,53,0.4339622641509434,-8.547169811320755,0.4140625,128.0,0.5546875,-0.12072523584905659,-17.068654186320757
disagree_follow_short,80,15,OOS,53,0.5660377358490566,8.547169811320755,0.4140625,128.0,0.5546875,0.011350235849056589,0.025685436320754818
follow_5,80,15,OOS,128,0.59375,8.673828125,1.0,128.0,0.5546875,0.0390625,0.15234375
follow_15,80,15,OOS,128,0.515625,0.166015625,1.0,128.0,0.5546875,-0.0390625,-8.35546875
persist_5m,80,15,OOS,57,0.5964912280701754,9.464912280701755,0.4453125,128.0,0.5546875,0.041803728070175405,0.9434279057017552
flip_5m,80,15,OOS,71,0.5915492957746479,8.038732394366198,0.5546875,128.0,0.5546875,0.036861795774647876,-0.4827519806338021
HIGH_ALONE_FOLLOW,80,30,OOS,128,0.5078125,-1.767578125,1.0,,,,
HIGH_ALONE_LONG,80,30,OOS,128,0.59375,4.791015625,1.0,,,,
align_1_5,80,30,OOS,85,0.5294117647058824,3.711764705882353,0.6640625,128.0,0.5078125,0.02159926470588236,5.479342830882353
align_1_5_15,80,30,OOS,62,0.5483870967741935,1.9798387096774193,0.484375,128.0,0.5078125,0.040574596774193505,3.747416834677419
align_5_15,80,30,OOS,92,0.5108695652173914,0.3070652173913043,0.71875,128.0,0.5078125,0.0030570652173913526,2.074643342391304
accel_with_med,80,30,OOS,62,0.46774193548387094,-1.7661290322580645,0.484375,128.0,0.5078125,-0.04007056451612906,0.0014490927419354982
rev_short_vs_med,80,30,OOS,53,0.4716981132075472,-5.419811320754717,0.4140625,128.0,0.5078125,-0.036114386792452824,-3.652233195754717
disagree_follow_short,80,30,OOS,53,0.5283018867924528,5.419811320754717,0.4140625,128.0,0.5078125,0.020489386792452824,7.187389445754717
follow_5,80,30,OOS,128,0.5234375,2.900390625,1.0,128.0,0.5078125,0.015625,4.66796875
follow_15,80,30,OOS,128,0.4921875,-2.458984375,1.0,128.0,0.5078125,-0.015625,-0.69140625
persist_5m,80,30,OOS,57,0.5087719298245614,2.0526315789473686,0.4453125,128.0,0.5078125,0.0009594298245614308,3.8202097039473686
flip_5m,80,30,OOS,71,0.5352112676056338,3.5809859154929575,0.5546875,128.0,0.5078125,0.027398767605633756,5.348564040492958
HIGH_ALONE_FOLLOW,80,10,ALL,1186,0.5050590219224284,0.34021922428330525,0.9974768713204374,,,,
HIGH_ALONE_LONG,80,10,ALL,1189,0.49957947855340623,0.125946173254836,1.0,,,,
align_1_5,80,10,ALL,721,0.5090152565880721,2.3304438280166435,0.6063919259882254,1189.0,0.5050590219224284,0.003956234665643765,1.9902246037333382
align_1_5_15,80,10,ALL,502,0.5278884462151394,2.5801792828685257,0.4222035323801514,1189.0,0.5050590219224284,0.022829424292711065,2.2399600585852206
align_5_15,80,10,ALL,801,0.5068664169787765,1.5190387016229714,0.6736753574432296,1189.0,0.5050590219224284,0.0018073950563481933,1.178819477339666
accel_with_med,80,10,ALL,500,0.52,2.13,0.42052144659377627,1189.0,0.5050590219224284,0.014940978077571665,1.7897807757166946
rev_short_vs_med,80,10,ALL,496,0.4959677419354839,-0.9576612903225806,0.41715727502102606,1189.0,0.5050590219224284,-0.009091279986944478,-1.2978805146058858
disagree_follow_short,80,10,ALL,496,0.5,0.9576612903225806,0.41715727502102606,1189.0,0.5050590219224284,-0.005059021922428353,0.6174420660392754
follow_5,80,10,ALL,1161,0.49698535745047373,1.3466838931955212,0.9764507989907485,1189.0,0.5050590219224284,-0.008073664471954622,1.0064646689122159
follow_15,80,10,ALL,1178,0.5059422750424448,0.7175297113752123,0.990748528174937,1189.0,0.5050590219224284,0.0008832531200164695,0.377310487091907
persist_5m,80,10,ALL,550,0.49272727272727274,1.415909090909091,0.4625735912531539,1189.0,0.5050590219224284,-0.012331749195155617,1.0756898666257857
flip_5m,80,10,ALL,594,0.5,1.3337542087542087,0.49957947855340623,1189.0,0.5050590219224284,-0.005059021922428353,0.9935349844709034
HIGH_ALONE_FOLLOW,80,15,ALL,1186,0.5143338954468802,1.5158094435075886,0.9974768713204374,,,,
HIGH_ALONE_LONG,80,15,ALL,1189,0.5029436501261564,-0.6951219512195121,1.0,,,,
align_1_5,80,15,ALL,721,0.5242718446601942,2.6265603328710125,0.6063919259882254,1189.0,0.5143338954468802,0.009937949213313924,1.110750889363424
align_1_5_15,80,15,ALL,502,0.547808764940239,3.091633466135458,0.4222035323801514,1189.0,0.5143338954468802,0.03347486949335876,1.5758240226278695
align_5_15,80,15,ALL,801,0.5156054931335831,2.0024968789013733,0.6736753574432296,1189.0,0.5143338954468802,0.001271597686702819,0.4866874353937847
accel_with_med,80,15,ALL,500,0.536,2.831,0.42052144659377627,1189.0,0.5143338954468802,0.02166610455311979,1.3151905564924113
rev_short_vs_med,80,15,ALL,496,0.4899193548387097,-0.6431451612903226,0.41715727502102606,1189.0,0.5143338954468802,-0.024414540608170554,-2.1589546047979113
disagree_follow_short,80,15,ALL,496,0.4939516129032258,0.6431451612903226,0.41715727502102606,1189.0,0.5143338954468802,-0.02038228254365443,-0.872664282217266
follow_5,80,15,ALL,1161,0.5055986218776917,1.6785099052540913,0.9764507989907485,1189.0,0.5143338954468802,-0.008735273569188573,0.16270046174650266
follow_15,80,15,ALL,1178,0.5135823429541596,1.0853140916808148,0.990748528174937,1189.0,0.5143338954468802,-0.0007515524927206307,-0.4304953518267738
persist_5m,80,15,ALL,550,0.5,1.7372727272727273,0.4625735912531539,1189.0,0.5143338954468802,-0.01433389544688024,0.22146328376513869
flip_5m,80,15,ALL,594,0.5067340067340067,1.643939393939394,0.49957947855340623,1189.0,0.5143338954468802,-0.007599888712873537,0.12812995043180542
HIGH_ALONE_FOLLOW,80,30,ALL,1186,0.4772344013490725,0.2643338954468803,0.9974768713204374,,,,
HIGH_ALONE_LONG,80,30,ALL,1189,0.5382674516400336,0.6675777964676198,1.0,,,,
align_1_5,80,30,ALL,721,0.5006934812760055,1.2031900138696254,0.6063919259882254,1189.0,0.4772344013490725,0.023459079926933024,0.9388561184227451
align_1_5_15,80,30,ALL,502,0.5139442231075697,1.4018924302788844,0.4222035323801514,1189.0,0.4772344013490725,0.036709821758497185,1.137558534832004
align_5_15,80,30,ALL,801,0.4943820224719101,1.3186641697877652,0.6736753574432296,1189.0,0.4772344013490725,0.017147621122837575,1.0543302743408849
accel_with_med,80,30,ALL,500,0.506,1.1565,0.42052144659377627,1189.0,0.4772344013490725,0.028765598650927482,0.8921661045531197
rev_short_vs_med,80,30,ALL,496,0.48588709677419356,0.23487903225806453,0.41715727502102606,1189.0,0.4772344013490725,0.008652695425121038,-0.029454863188815766
disagree_follow_short,80,30,ALL,496,0.5060483870967742,-0.23487903225806453,0.41715727502102606,1189.0,0.4772344013490725,0.02881398574770172,-0.49921292770494485
follow_5,80,30,ALL,1161,0.4909560723514212,1.258182601205857,0.9764507989907485,1189.0,0.4772344013490725,0.013721671002348668,0.9938487057589767
follow_15,80,30,ALL,1178,0.499151103565365,0.6039898132427843,0.990748528174937,1189.0,0.4772344013490725,0.021916702216292494,0.33965591779590404
persist_5m,80,30,ALL,550,0.48363636363636364,0.8627272727272727,0.4625735912531539,1189.0,0.4772344013490725,0.006401962287291119,0.5983933772803924
flip_5m,80,30,ALL,594,0.5033670033670034,1.7786195286195285,0.49957947855340623,1189.0,0.4772344013490725,0.026132602017930828,1.5142856331726482
HIGH_ALONE_FOLLOW,85,10,IS,818,0.5073349633251834,0.6943765281173594,0.9987789987789988,,,,
HIGH_ALONE_LONG,85,10,IS,819,0.4896214896214896,-0.6852869352869353,1.0,,,,
align_1_5,85,10,IS,485,0.5319587628865979,0.6097938144329897,0.5921855921855922,819.0,0.5073349633251834,0.024623799561414583,-0.08458271368436965
align_1_5_15,85,10,IS,351,0.5413105413105413,1.3027065527065527,0.42857142857142855,819.0,0.5073349633251834,0.033975577985357996,0.6083300245891933
align_5_15,85,10,IS,559,0.5223613595706619,0.8680679785330948,0.6825396825396826,819.0,0.5073349633251834,0.015026396245478524,0.17369145041573542
accel_with_med,85,10,IS,371,0.5202156334231806,1.423854447439353,0.452991452991453,819.0,0.5073349633251834,0.012880670097997204,0.7294779193219937
rev_short_vs_med,85,10,IS,322,0.48757763975155277,0.5481366459627329,0.39316239316239315,819.0,0.5073349633251834,-0.01975732357363058,-0.14623988215462647
disagree_follow_short,85,10,IS,322,0.5,-0.5481366459627329,0.39316239316239315,819.0,0.5073349633251834,-0.007334963325183352,-1.2425131740800923
follow_5,85,10,IS,792,0.5075757575757576,0.23106060606060605,0.967032967032967,819.0,0.5073349633251834,0.00024079425057421666,-0.4633159220567533
follow_15,85,10,IS,806,0.511166253101737,0.8774813895781638,0.9841269841269841,819.0,0.5073349633251834,0.00383128977655367,0.1831048614608044
persist_5m,85,10,IS,399,0.5012531328320802,0.62468671679198,0.48717948717948717,819.0,0.5073349633251834,-0.00608183049310318,-0.06968981132537944
flip_5m,85,10,IS,367,0.5149863760217984,-0.18664850136239783,0.4481074481074481,819.0,0.5073349633251834,0.0076514126966150675,-0.8810250294797572
HIGH_ALONE_FOLLOW,85,15,IS,818,0.460880195599022,0.17573349633251834,0.9987789987789988,,,,
HIGH_ALONE_LONG,85,15,IS,819,0.5115995115995116,-0.525946275946276,1.0,,,,
align_1_5,85,15,IS,485,0.5298969072164949,0.8494845360824742,0.5921855921855922,819.0,0.460880195599022,0.06901671161747286,0.6737510397499559
align_1_5_15,85,15,IS,351,0.5327635327635327,1.3283475783475784,0.42857142857142855,819.0,0.460880195599022,0.07188333716451073,1.15261408201506
align_5_15,85,15,IS,559,0.5062611806797853,0.9432021466905188,0.6825396825396826,819.0,0.460880195599022,0.045380985080763325,0.7674686503580005
accel_with_med,85,15,IS,371,0.5121293800539084,1.3564690026954178,0.452991452991453,819.0,0.460880195599022,0.05124918445488641,1.1807355063628995
rev_short_vs_med,85,15,IS,322,0.45962732919254656,0.3610248447204969,0.39316239316239315,819.0,0.460880195599022,-0.001252866406475428,0.18529134838797856
disagree_follow_short,85,15,IS,322,0.515527950310559,-0.3610248447204969,0.39316239316239315,819.0,0.460880195599022,0.05464775471153699,-0.5367583410530152
follow_5,85,15,IS,792,0.5012626262626263,0.43970959595959597,0.967032967032967,819.0,0.460880195599022,0.04038243066360431,0.26397609962707763
follow_15,85,15,IS,806,0.49255583126550867,0.7779156327543424,0.9841269841269841,819.0,0.460880195599022,0.03167563566648668,0.602182136421824
persist_5m,85,15,IS,399,0.47869674185463656,0.6622807017543859,0.48717948717948717,819.0,0.460880195599022,0.017816546255614574,0.4865472054218676
flip_5m,85,15,IS,367,0.5204359673024523,0.1505449591280654,0.4481074481074481,819.0,0.460880195599022,0.05955577170343035,-0.025188537204452938
HIGH_ALONE_FOLLOW,85,30,IS,818,0.4718826405867971,0.40495110024449876,0.9987789987789988,,,,
HIGH_ALONE_LONG,85,30,IS,819,0.5506715506715507,0.12454212454212454,1.0,,,,
align_1_5,85,30,IS,485,0.49690721649484537,0.29175257731958765,0.5921855921855922,819.0,0.4718826405867971,0.025024575908048297,-0.11319852292491112
align_1_5_15,85,30,IS,351,0.5156695156695157,0.7991452991452992,0.42857142857142855,819.0,0.4718826405867971,0.04378687508271861,0.39419419890080043
align_5_15,85,30,IS,559,0.49016100178890876,0.3949016100178891,0.6825396825396826,819.0,0.4718826405867971,0.01827836120211168,-0.01004949022660967
accel_with_med,85,30,IS,371,0.5094339622641509,0.6920485175202157,0.452991452991453,819.0,0.4718826405867971,0.037551321677353866,0.2870974172757169
rev_short_vs_med,85,30,IS,322,0.4968944099378882,0.47748447204968947,0.39316239316239315,819.0,0.4718826405867971,0.025011769351091118,0.0725333718051907
disagree_follow_short,85,30,IS,322,0.4968944099378882,-0.47748447204968947,0.39316239316239315,819.0,0.4718826405867971,0.025011769351091118,-0.8824355722941882
follow_5,85,30,IS,792,0.4823232323232323,0.26073232323232326,0.967032967032967,819.0,0.4718826405867971,0.010440591736435245,-0.1442187770121755
follow_15,85,30,IS,806,0.5024813895781638,0.2707816377171216,0.9841269841269841,819.0,0.4718826405867971,0.03059874899136672,-0.13416946252737716
persist_5m,85,30,IS,399,0.47619047619047616,0.3659147869674185,0.48717948717948717,819.0,0.4718826405867971,0.004307835603679089,-0.03903631327708024
flip_5m,85,30,IS,367,0.4822888283378747,0.11989100817438691,0.4481074481074481,819.0,0.4718826405867971,0.0104061877510776,-0.28506009207011185
HIGH_ALONE_FOLLOW,85,10,Validation,243,0.5185185185185185,-0.18415637860082304,1.0,,,,
HIGH_ALONE_LONG,85,10,Validation,243,0.5185185185185185,-0.338477366255144,1.0,,,,
align_1_5,85,10,Validation,151,0.4966887417218543,-1.2549668874172186,0.6213991769547325,243.0,0.5185185185185185,-0.021829776796664202,-1.0708105088163955
align_1_5_15,85,10,Validation,115,0.4782608695652174,-1.4282608695652175,0.4732510288065844,243.0,0.5185185185185185,-0.040257648953301084,-1.2441044909643943
align_5_15,85,10,Validation,179,0.441340782122905,-2.9804469273743015,0.7366255144032922,243.0,0.5185185185185185,-0.07717773639561348,-2.7962905487734786
accel_with_med,85,10,Validation,107,0.5046728971962616,-0.5070093457943925,0.4403292181069959,243.0,0.5185185185185185,-0.013845621322256862,-0.3228529671935695
rev_short_vs_med,85,10,Validation,98,0.3979591836734694,-3.7831632653061225,0.40329218106995884,243.0,0.5185185185185185,-0.1205593348450491,-3.5990068867052996
disagree_follow_short,85,10,Validation,98,0.6020408163265306,3.7831632653061225,0.40329218106995884,243.0,0.5185185185185185,0.08352229780801212,3.9673196439069454
follow_5,85,10,Validation,242,0.45454545454545453,-2.6229338842975207,0.9958847736625515,243.0,0.5185185185185185,-0.06397306397306396,-2.438777505696698
follow_15,85,10,Validation,243,0.4609053497942387,-1.7479423868312758,1.0,243.0,0.5185185185185185,-0.057613168724279795,-1.5637860082304527
persist_5m,85,10,Validation,141,0.44680851063829785,-2.1790780141843973,0.5802469135802469,243.0,0.5185185185185185,-0.07171000788022064,-1.9949216355835742
flip_5m,85,10,Validation,100,0.47,-3.1625,0.411522633744856,243.0,0.5185185185185185,-0.048518518518518516,-2.978343621399177
HIGH_ALONE_FOLLOW,85,15,Validation,243,0.5020576131687243,1.3106995884773662,1.0,,,,
HIGH_ALONE_LONG,85,15,Validation,243,0.522633744855967,-0.27983539094650206,1.0,,,,
align_1_5,85,15,Validation,151,0.4503311258278146,-2.5033112582781456,0.6213991769547325,243.0,0.5020576131687243,-0.05172648734090973,-3.8140108467555116
align_1_5_15,85,15,Validation,115,0.4608695652173913,-0.6152173913043478,0.4732510288065844,243.0,0.5020576131687243,-0.04118804795133302,-1.925916979781714
align_5_15,85,15,Validation,179,0.4692737430167598,-1.8798882681564246,0.7366255144032922,243.0,0.5020576131687243,-0.032783870151964545,-3.190587856633791
accel_with_med,85,15,Validation,107,0.4672897196261682,-0.45794392523364486,0.4403292181069959,243.0,0.5020576131687243,-0.034767893542556105,-1.768643513711011
rev_short_vs_med,85,15,Validation,98,0.5102040816326531,0.21683673469387754,0.40329218106995884,243.0,0.5020576131687243,0.008146468463928747,-1.0938628537834887
disagree_follow_short,85,15,Validation,98,0.4897959183673469,-0.21683673469387754,0.40329218106995884,243.0,0.5020576131687243,-0.012261694801377399,-1.5275363231712438
follow_5,85,15,Validation,242,0.45041322314049587,-3.2262396694214877,0.9958847736625515,243.0,0.5020576131687243,-0.05164439002822846,-4.536939257898854
follow_15,85,15,Validation,243,0.5020576131687243,0.3950617283950617,1.0,243.0,0.5020576131687243,0.0,-0.9156378600823045
persist_5m,85,15,Validation,141,0.48226950354609927,-1.7074468085106382,0.5802469135802469,243.0,0.5020576131687243,-0.01978810962262506,-3.0181463969880045
flip_5m,85,15,Validation,100,0.41,-5.3375,0.411522633744856,243.0,0.5020576131687243,-0.09205761316872435,-6.648199588477366
HIGH_ALONE_FOLLOW,85,30,Validation,243,0.5185185185185185,2.5843621399176953,1.0,,,,
HIGH_ALONE_LONG,85,30,Validation,243,0.5102880658436214,-0.7057613168724279,1.0,,,,
align_1_5,85,30,Validation,151,0.4900662251655629,-4.672185430463577,0.6213991769547325,243.0,0.5185185185185185,-0.02845229335295557,-7.256547570381272
align_1_5_15,85,30,Validation,115,0.48695652173913045,-3.8978260869565218,0.4732510288065844,243.0,0.5185185185185185,-0.031561996779388035,-6.482188226874217
align_5_15,85,30,Validation,179,0.5083798882681564,-0.5963687150837989,0.7366255144032922,243.0,0.5185185185185185,-0.010138630250362102,-3.180730855001494
accel_with_med,85,30,Validation,107,0.514018691588785,-2.336448598130841,0.4403292181069959,243.0,0.5185185185185185,-0.004499826929733497,-4.920810738048536
rev_short_vs_med,85,30,Validation,98,0.5102040816326531,5.553571428571429,0.40329218106995884,243.0,0.5185185185185185,-0.008314436885865417,2.9692092886537336
disagree_follow_short,85,30,Validation,98,0.4897959183673469,-5.553571428571429,0.40329218106995884,243.0,0.5185185185185185,-0.028722600151171562,-8.137933568489125
follow_5,85,30,Validation,242,0.4834710743801653,-3.2830578512396693,0.9958847736625515,243.0,0.5185185185185185,-0.0350474441383532,-5.867419991157364
follow_15,85,30,Validation,243,0.5267489711934157,2.3004115226337447,1.0,243.0,0.5185185185185185,0.008230452674897193,-0.28395061728395055
persist_5m,85,30,Validation,141,0.475177304964539,-0.0425531914893617,0.5802469135802469,243.0,0.5185185185185185,-0.04334121355397946,-2.626915331407057
flip_5m,85,30,Validation,100,0.49,-7.9625,0.411522633744856,243.0,0.5185185185185185,-0.0285185185185185,-10.546862139917696
HIGH_ALONE_FOLLOW,85,10,OOS,127,0.5511811023622047,7.633858267716535,1.0,,,,
HIGH_ALONE_LONG,85,10,OOS,127,0.5196850393700787,-3.4606299212598426,1.0,,,,
align_1_5,85,10,OOS,85,0.4588235294117647,-3.8441176470588236,0.6692913385826772,127.0,0.5511811023622047,-0.09235757295044006,-11.477975914775358
align_1_5_15,85,10,OOS,65,0.47692307692307695,0.19230769230769232,0.5118110236220472,127.0,0.5511811023622047,-0.0742580254391278,-7.441550575408843
align_5_15,85,10,OOS,94,0.43617021276595747,-5.101063829787234,0.7401574803149606,127.0,0.5511811023622047,-0.11501088959624728,-12.73492209750377
accel_with_med,85,10,OOS,63,0.5079365079365079,-1.0952380952380953,0.49606299212598426,127.0,0.5511811023622047,-0.043244594425696836,-8.72909636295463
rev_short_vs_med,85,10,OOS,50,0.46,-3.03,0.3937007874015748,127.0,0.5511811023622047,-0.09118110236220472,-10.663858267716535
disagree_follow_short,85,10,OOS,50,0.54,3.03,0.3937007874015748,127.0,0.5511811023622047,-0.011181102362204709,-4.603858267716536
follow_5,85,10,OOS,126,0.42063492063492064,-7.740079365079365,0.9921259842519685,127.0,0.5511811023622047,-0.1305461817272841,-15.3739376327959
follow_15,85,10,OOS,127,0.4881889763779528,0.1377952755905512,1.0,127.0,0.5511811023622047,-0.06299212598425197,-7.496062992125984
persist_5m,85,10,OOS,64,0.515625,1.11328125,0.5039370078740157,127.0,0.5511811023622047,-0.035556102362204745,-6.520577017716535
flip_5m,85,10,OOS,62,0.3225806451612903,-16.879032258064516,0.4881889763779528,127.0,0.5511811023622047,-0.22860045720091443,-24.512890525781053
HIGH_ALONE_FOLLOW,85,15,OOS,127,0.5039370078740157,2.372047244094488,1.0,,,,
HIGH_ALONE_LONG,85,15,OOS,127,0.5354330708661418,1.3208661417322836,1.0,,,,
align_1_5,85,15,OOS,85,0.4588235294117647,-2.838235294117647,0.6692913385826772,127.0,0.5039370078740157,-0.045113478462251055,-5.210282538212136
align_1_5_15,85,15,OOS,65,0.49230769230769234,0.13076923076923078,0.5118110236220472,127.0,0.5039370078740157,-0.011629315566323406,-2.2412780133252572
align_5_15,85,15,OOS,94,0.46808510638297873,-4.803191489361702,0.7401574803149606,127.0,0.5039370078740157,-0.03585190149103701,-7.17523873345619
