mechanism,T_offset,horizon,split,n,rate,win,mean,n_high,follow_win,follow_mean,long_win,delta_win_vs_follow,delta_mean_vs_follow,delta_win_vs_long
HIGH_ALONE_LONG,25,10,ALL,1141,1.0,0.5276073619631901,-0.829535495179667,,,,,,,
HIGH_ALONE_FOLLOW,25,10,ALL,1139,0.9982471516213848,0.5021949078138718,1.0638718173836699,,,,,,,
HIGH_ALONE_LONG,25,15,ALL,1141,1.0,0.5205959684487291,-0.7638036809815951,,,,,,,
HIGH_ALONE_FOLLOW,25,15,ALL,1139,0.9982471516213848,0.48990342405618964,1.36215978928885,,,,,,,
HIGH_ALONE_LONG,25,30,ALL,1141,1.0,0.5276073619631901,-0.8860648553900088,,,,,,,
HIGH_ALONE_FOLLOW,25,30,ALL,1139,0.9982471516213848,0.5223880597014925,1.8250658472344161,,,,,,,
follow_es,25,10,ALL,1120,0.9815950920245399,0.48035714285714287,0.3533482142857143,1141.0,0.5021949078138718,1.0638718173836699,0.5276073619631901,-0.0218377649567289,-0.7105236030979556,-0.047250219106047264
follow_es,25,15,ALL,1120,0.9815950920245399,0.47767857142857145,0.9198660714285715,1141.0,0.48990342405618964,1.36215978928885,0.5205959684487291,-0.012224852627618188,-0.4422937178602785,-0.04291739702015768
follow_es,25,30,ALL,1120,0.9815950920245399,0.5035714285714286,1.081919642857143,1141.0,0.5223880597014925,1.8250658472344161,0.5276073619631901,-0.018816631130063932,-0.7431462043772732,-0.024035933391761577
rs_continue,25,10,ALL,1141,1.0,0.5153374233128835,1.7979842243645925,1141.0,0.5021949078138718,1.0638718173836699,0.5276073619631901,0.013142515499011687,0.7341124069809226,-0.012269938650306678
rs_continue,25,15,ALL,1141,1.0,0.5118317265556529,2.2673093777388256,1141.0,0.48990342405618964,1.36215978928885,0.5205959684487291,0.02192830249946326,0.9051495884499756,-0.00876424189307623
rs_continue,25,30,ALL,1141,1.0,0.5276073619631901,3.3422436459246274,1141.0,0.5223880597014925,1.8250658472344161,0.5276073619631901,0.005219302261697645,1.5171777986902113,0.0
rs_fade,25,10,ALL,1141,1.0,0.4732690622261174,-1.7979842243645925,1141.0,0.5021949078138718,1.0638718173836699,0.5276073619631901,-0.02892584558775435,-2.861856041748262,-0.054338299737072715
rs_fade,25,15,ALL,1141,1.0,0.4802804557405784,-2.2673093777388256,1141.0,0.48990342405618964,1.36215978928885,0.5205959684487291,-0.009622968315611213,-3.6294691670276755,-0.0403155127081507
rs_fade,25,30,ALL,1141,1.0,0.4645048203330412,-3.3422436459246274,1141.0,0.5223880597014925,1.8250658472344161,0.5276073619631901,-0.0578832393684513,-5.167309493159044,-0.06310254163014895
es_last5,25,10,ALL,1070,0.9377738825591586,0.5009345794392523,0.6301401869158878,1141.0,0.5021949078138718,1.0638718173836699,0.5276073619631901,-0.0012603283746194238,-0.43373163046778207,-0.026672782523937788
es_last5,25,15,ALL,1070,0.9377738825591586,0.516822429906542,0.8850467289719626,1141.0,0.48990342405618964,1.36215978928885,0.5205959684487291,0.026919005850352395,-0.4771130603168874,-0.0037735385421870937
es_last5,25,30,ALL,1070,0.9377738825591586,0.5158878504672897,2.0516355140186917,1141.0,0.5223880597014925,1.8250658472344161,0.5276073619631901,-0.006500209234202803,0.2265696667842756,-0.011719511495900448
agree_nq_es,25,10,ALL,957,0.838737949167397,0.4890282131661442,0.8140020898641588,1141.0,0.5021949078138718,1.0638718173836699,0.5276073619631901,-0.013166694647727573,-0.2498697275195111,-0.03857914879704594
agree_nq_es,25,15,ALL,957,0.838737949167397,0.48066875653082547,1.3356844305120168,1141.0,0.48990342405618964,1.36215978928885,0.5205959684487291,-0.00923466752536417,-0.026475358776833158,-0.03992721191790366
agree_nq_es,25,30,ALL,957,0.838737949167397,0.51619644723093,1.7884012539184952,1141.0,0.5223880597014925,1.8250658472344161,0.5276073619631901,-0.006191612470562546,-0.03666459331592087,-0.011410914732260191
disagree_follow_es,25,10,ALL,161,0.1411042944785276,0.422360248447205,-2.4658385093167703,1141.0,0.5021949078138718,1.0638718173836699,0.5276073619631901,-0.07983465936666678,-3.52971032670044,-0.10524711351598515
disagree_follow_es,25,15,ALL,161,0.1411042944785276,0.453416149068323,-1.6614906832298137,1141.0,0.48990342405618964,1.36215978928885,0.5205959684487291,-0.036487274987866636,-3.0236504725186637,-0.06717981938040612
disagree_follow_es,25,30,ALL,161,0.1411042944785276,0.422360248447205,-3.1552795031055902,1141.0,0.5223880597014925,1.8250658472344161,0.5276073619631901,-0.1000278112542875,-4.980345350340007,-0.10524711351598515
disagree_follow_nq,25,10,ALL,161,0.1411042944785276,0.5652173913043478,2.4658385093167703,1141.0,0.5021949078138718,1.0638718173836699,0.5276073619631901,0.06302248349047601,1.4019666919331004,0.03761002934115765
disagree_follow_nq,25,15,ALL,161,0.1411042944785276,0.5341614906832298,1.6614906832298137,1141.0,0.48990342405618964,1.36215978928885,0.5205959684487291,0.04425806662704018,0.2993308939409638,0.013565522234500693
disagree_follow_nq,25,30,ALL,161,0.1411042944785276,0.577639751552795,3.1552795031055902,1141.0,0.5223880597014925,1.8250658472344161,0.5276073619631901,0.05525169185130252,1.3302136558711741,0.050032389589604875
HIGH_ALONE_LONG,30,10,IS,820,1.0,0.5121951219512195,-0.6496951219512195,,,,,,,
HIGH_ALONE_FOLLOW,30,10,IS,815,0.9939024390243902,0.4834355828220859,0.2411042944785276,,,,,,,
HIGH_ALONE_LONG,30,15,IS,820,1.0,0.5134146341463415,-0.5283536585365853,,,,,,,
HIGH_ALONE_FOLLOW,30,15,IS,815,0.9939024390243902,0.48711656441717793,0.401840490797546,,,,,,,
HIGH_ALONE_LONG,30,30,IS,820,1.0,0.524390243902439,0.5585365853658537,,,,,,,
HIGH_ALONE_FOLLOW,30,30,IS,815,0.9939024390243902,0.47607361963190187,0.1263803680981595,,,,,,,
follow_es,30,10,IS,803,0.9792682926829268,0.48318804483188044,-0.13325031133250312,820.0,0.4834355828220859,0.2411042944785276,0.5121951219512195,-0.00024753799020543754,-0.37435460581103075,-0.029007077119339086
follow_es,30,15,IS,803,0.9792682926829268,0.47696139476961397,-0.4383561643835616,820.0,0.48711656441717793,0.401840490797546,0.5134146341463415,-0.010155169647563966,-0.8401966551811076,-0.03645323937672751
follow_es,30,30,IS,803,0.9792682926829268,0.4669987546699875,-0.6597135740971357,820.0,0.47607361963190187,0.1263803680981595,0.524390243902439,-0.009074864961914342,-0.7860939421952953,-0.05739148923245152
rs_continue,30,10,IS,820,1.0,0.5024390243902439,0.6509146341463414,820.0,0.4834355828220859,0.2411042944785276,0.5121951219512195,0.01900344156815803,0.4098103396678138,-0.009756097560975618
rs_continue,30,15,IS,820,1.0,0.5048780487804878,1.0027439024390243,820.0,0.48711656441717793,0.401840490797546,0.5134146341463415,0.017761484363309876,0.6009034116414783,-0.008536585365853666
rs_continue,30,30,IS,820,1.0,0.4865853658536585,0.5067073170731707,820.0,0.47607361963190187,0.1263803680981595,0.524390243902439,0.010511746221756657,0.38032694897501124,-0.03780487804878052
rs_fade,30,10,IS,820,1.0,0.4792682926829268,-0.6509146341463414,820.0,0.4834355828220859,0.2411042944785276,0.5121951219512195,-0.004167290139159063,-0.892018928624869,-0.03292682926829271
rs_fade,30,15,IS,820,1.0,0.4792682926829268,-1.0027439024390243,820.0,0.48711656441717793,0.401840490797546,0.5134146341463415,-0.007848271734251122,-1.4045843932365702,-0.034146341463414664
rs_fade,30,30,IS,820,1.0,0.49878048780487805,-0.5067073170731707,820.0,0.47607361963190187,0.1263803680981595,0.524390243902439,0.02270686817297618,-0.6330876851713303,-0.025609756097561
es_last5,30,10,IS,772,0.9414634146341463,0.46632124352331605,-0.17487046632124353,820.0,0.4834355828220859,0.2411042944785276,0.5121951219512195,-0.01711433929876982,-0.41597476079977114,-0.04587387842790347
es_last5,30,15,IS,772,0.9414634146341463,0.4689119170984456,-0.5291450777202072,820.0,0.48711656441717793,0.401840490797546,0.5134146341463415,-0.018204647318732337,-0.9309855685177533,-0.04450271704789588
es_last5,30,30,IS,772,0.9414634146341463,0.45595854922279794,-1.434261658031088,820.0,0.47607361963190187,0.1263803680981595,0.524390243902439,-0.02011507040910393,-1.5606420261292475,-0.06843169467964111
agree_nq_es,30,10,IS,686,0.8365853658536585,0.4839650145772595,0.060495626822157436,820.0,0.4834355828220859,0.2411042944785276,0.5121951219512195,0.000529431755173615,-0.18060866765637018,-0.028230107373960034
agree_nq_es,30,15,IS,686,0.8365853658536585,0.478134110787172,-0.030612244897959183,820.0,0.48711656441717793,0.401840490797546,0.5134146341463415,-0.008982453630005938,-0.4324527356955052,-0.03528052335916948
agree_nq_es,30,30,IS,686,0.8365853658536585,0.46938775510204084,-0.3053935860058309,820.0,0.47607361963190187,0.1263803680981595,0.524390243902439,-0.00668586452986103,-0.4317739541039904,-0.05500248880039821
disagree_follow_es,30,10,IS,112,0.13658536585365855,0.48214285714285715,-1.265625,820.0,0.4834355828220859,0.2411042944785276,0.5121951219512195,-0.0012927256792287234,-1.5067292944785275,-0.030052264808362372
disagree_follow_es,30,15,IS,112,0.13658536585365855,0.4642857142857143,-2.9486607142857144,820.0,0.48711656441717793,0.401840490797546,0.5134146341463415,-0.02283085013146363,-3.3505012050832605,-0.049128919860627174
disagree_follow_es,30,30,IS,112,0.13658536585365855,0.4642857142857143,-2.578125,820.0,0.47607361963190187,0.1263803680981595,0.524390243902439,-0.011787905346187566,-2.7045053680981597,-0.060104529616724744
disagree_follow_nq,30,10,IS,112,0.13658536585365855,0.48214285714285715,1.265625,820.0,0.4834355828220859,0.2411042944785276,0.5121951219512195,-0.0012927256792287234,1.0245207055214725,-0.030052264808362372
disagree_follow_nq,30,15,IS,112,0.13658536585365855,0.5267857142857143,2.9486607142857144,820.0,0.48711656441717793,0.401840490797546,0.5134146341463415,0.03966914986853637,2.5468202234881683,0.013371080139372826
disagree_follow_nq,30,30,IS,112,0.13658536585365855,0.5178571428571429,2.578125,820.0,0.47607361963190187,0.1263803680981595,0.524390243902439,0.04178352322524104,2.4517446319018403,-0.006533101045296141
HIGH_ALONE_LONG,30,10,Validation,218,1.0,0.45871559633027525,-2.1903669724770642,,,,,,,
HIGH_ALONE_FOLLOW,30,10,Validation,218,1.0,0.5,2.371559633027523,,,,,,,
HIGH_ALONE_LONG,30,15,Validation,218,1.0,0.5045871559633027,-0.5905963302752294,,,,,,,
HIGH_ALONE_FOLLOW,30,15,Validation,218,1.0,0.5,1.576834862385321,,,,,,,
HIGH_ALONE_LONG,30,30,Validation,218,1.0,0.555045871559633,1.1754587155963303,,,,,,,
HIGH_ALONE_FOLLOW,30,30,Validation,218,1.0,0.48623853211009177,-3.69151376146789,,,,,,,
follow_es,30,10,Validation,216,0.9908256880733946,0.5138888888888888,3.7974537037037037,218.0,0.5,2.371559633027523,0.45871559633027525,0.01388888888888884,1.425894070676181,0.055173292558613585
follow_es,30,15,Validation,216,0.9908256880733946,0.5092592592592593,2.8125,218.0,0.5,1.576834862385321,0.5045871559633027,0.0092592592592593,1.235665137614679,0.004672103295956576
follow_es,30,30,Validation,216,0.9908256880733946,0.49537037037037035,-2.3194444444444446,218.0,0.48623853211009177,-3.69151376146789,0.555045871559633,0.00913183826027858,1.3720693170234455,-0.05967550118926268
rs_continue,30,10,Validation,218,1.0,0.5137614678899083,2.6055045871559632,218.0,0.5,2.371559633027523,0.45871559633027525,0.013761467889908285,0.2339449541284404,0.05504587155963303
rs_continue,30,15,Validation,218,1.0,0.5091743119266054,2.6089449541284404,218.0,0.5,1.576834862385321,0.5045871559633027,0.00917431192660545,1.0321100917431194,0.004587155963302725
rs_continue,30,30,Validation,218,1.0,0.518348623853211,2.0860091743119265,218.0,0.48623853211009177,-3.69151376146789,0.555045871559633,0.03211009174311924,5.777522935779817,-0.03669724770642202
rs_fade,30,10,Validation,218,1.0,0.481651376146789,-2.6055045871559632,218.0,0.5,2.371559633027523,0.45871559633027525,-0.01834862385321101,-4.977064220183486,0.022935779816513735
rs_fade,30,15,Validation,218,1.0,0.481651376146789,-2.6089449541284404,218.0,0.5,1.576834862385321,0.5045871559633027,-0.01834862385321101,-4.185779816513762,-0.022935779816513735
rs_fade,30,30,Validation,218,1.0,0.481651376146789,-2.0860091743119265,218.0,0.48623853211009177,-3.69151376146789,0.555045871559633,-0.00458715596330278,1.6055045871559637,-0.07339449541284404
es_last5,30,10,Validation,214,0.981651376146789,0.49065420560747663,-2.6203271028037385,218.0,0.5,2.371559633027523,0.45871559633027525,-0.009345794392523366,-4.991886735831262,0.03193860927720138
es_last5,30,15,Validation,214,0.981651376146789,0.4766355140186916,-2.607476635514019,218.0,0.5,1.576834862385321,0.5045871559633027,-0.023364485981308414,-4.18431149789934,-0.02795164194461114
es_last5,30,30,Validation,214,0.981651376146789,0.5046728971962616,-3.3796728971962615,218.0,0.48623853211009177,-3.69151376146789,0.555045871559633,0.018434365086169857,0.3118408642716286,-0.0503729743633714
agree_nq_es,30,10,Validation,194,0.8899082568807339,0.5051546391752577,3.3737113402061856,218.0,0.5,2.371559633027523,0.45871559633027525,0.005154639175257714,1.0021517071786628,0.04643904284498246
agree_nq_es,30,15,Validation,194,0.8899082568807339,0.5051546391752577,2.51159793814433,218.0,0.5,1.576834862385321,0.5045871559633027,0.005154639175257714,0.9347630757590089,0.0005674832119549889
agree_nq_es,30,30,Validation,194,0.8899082568807339,0.4896907216494845,-3.220360824742268,218.0,0.48623853211009177,-3.69151376146789,0.555045871559633,0.003452189539392747,0.471152936725622,-0.06535514991014851
HIGH_ALONE_LONG,30,10,OOS,126,1.0,0.5793650793650794,7.196428571428571,,,,,,,
HIGH_ALONE_FOLLOW,30,10,OOS,126,1.0,0.5158730158730159,0.09325396825396826,,,,,,,
HIGH_ALONE_LONG,30,15,OOS,126,1.0,0.5634920634920635,0.40674603174603174,,,,,,,
HIGH_ALONE_FOLLOW,30,15,OOS,126,1.0,0.5317460317460317,4.287698412698413,,,,,,,
HIGH_ALONE_LONG,30,30,OOS,126,1.0,0.5793650793650794,1.6666666666666667,,,,,,,
HIGH_ALONE_FOLLOW,30,30,OOS,126,1.0,0.5,3.5634920634920637,,,,,,,
follow_es,30,10,OOS,126,1.0,0.5,-1.9623015873015872,126.0,0.5158730158730159,0.09325396825396826,0.5793650793650794,-0.015873015873015928,-2.0555555555555554,-0.07936507936507942
follow_es,30,15,OOS,126,1.0,0.5,-0.3948412698412698,126.0,0.5317460317460317,4.287698412698413,0.5634920634920635,-0.031746031746031744,-4.682539682539683,-0.06349206349206349
follow_es,30,30,OOS,126,1.0,0.48412698412698413,-4.75,126.0,0.5,3.5634920634920637,0.5793650793650794,-0.015873015873015872,-8.313492063492063,-0.09523809523809529
rs_continue,30,10,OOS,126,1.0,0.5079365079365079,-1.3234126984126984,126.0,0.5158730158730159,0.09325396825396826,0.5793650793650794,-0.00793650793650802,-1.4166666666666665,-0.07142857142857151
rs_continue,30,15,OOS,126,1.0,0.5079365079365079,3.3075396825396823,126.0,0.5317460317460317,4.287698412698413,0.5634920634920635,-0.023809523809523836,-0.9801587301587307,-0.05555555555555558
rs_continue,30,30,OOS,126,1.0,0.49206349206349204,2.4603174603174605,126.0,0.5,3.5634920634920637,0.5793650793650794,-0.007936507936507964,-1.1031746031746033,-0.08730158730158738
rs_fade,30,10,OOS,126,1.0,0.49206349206349204,1.3234126984126984,126.0,0.5158730158730159,0.09325396825396826,0.5793650793650794,-0.02380952380952389,1.2301587301587302,-0.08730158730158738
rs_fade,30,15,OOS,126,1.0,0.49206349206349204,-3.3075396825396823,126.0,0.5317460317460317,4.287698412698413,0.5634920634920635,-0.03968253968253971,-7.595238095238095,-0.07142857142857145
rs_fade,30,30,OOS,126,1.0,0.5079365079365079,-2.4603174603174605,126.0,0.5,3.5634920634920637,0.5793650793650794,0.007936507936507908,-6.023809523809524,-0.07142857142857151
es_last5,30,10,OOS,123,0.9761904761904762,0.44715447154471544,-2.9227642276422765,126.0,0.5158730158730159,0.09325396825396826,0.5793650793650794,-0.06871854432830049,-3.016018195896245,-0.13221060782036398
es_last5,30,15,OOS,123,0.9761904761904762,0.45528455284552843,-1.5853658536585367,126.0,0.5317460317460317,4.287698412698413,0.5634920634920635,-0.07646147890050331,-5.87306426635695,-0.10820751064653505
es_last5,30,30,OOS,123,0.9761904761904762,0.42276422764227645,-6.483739837398374,126.0,0.5,3.5634920634920637,0.5793650793650794,-0.07723577235772355,-10.047231900890438,-0.15660085172280297
agree_nq_es,30,10,OOS,114,0.9047619047619048,0.5087719298245614,-1.0328947368421053,126.0,0.5158730158730159,0.09325396825396826,0.5793650793650794,-0.007101086048454497,-1.1261487050960737,-0.07059314954051799
agree_nq_es,30,15,OOS,114,0.9047619047619048,0.5175438596491229,2.151315789473684,126.0,0.5317460317460317,4.287698412698413,0.5634920634920635,-0.014202172096908883,-2.136382623224729,-0.04594820384294063
agree_nq_es,30,30,OOS,114,0.9047619047619048,0.49122807017543857,-0.6557017543859649,126.0,0.5,3.5634920634920637,0.5793650793650794,-0.00877192982456143,-4.219193817878029,-0.08813700918964085
HIGH_ALONE_LONG,30,10,ALL,1164,1.0,0.5094501718213058,-0.08891752577319588,,,,,,,
HIGH_ALONE_FOLLOW,30,10,ALL,1159,0.9957044673539519,0.4900776531492666,0.6257549611734253,,,,,,,
HIGH_ALONE_LONG,30,15,ALL,1164,1.0,0.5171821305841925,-0.43878865979381443,,,,,,,
HIGH_ALONE_FOLLOW,30,15,ALL,1159,0.9957044673539519,0.4943917169974116,1.045297670405522,,,,,,,
HIGH_ALONE_LONG,30,30,ALL,1164,1.0,0.5360824742268041,0.7940292096219931,,,,,,,
HIGH_ALONE_FOLLOW,30,30,ALL,1159,0.9957044673539519,0.48058671268334774,-0.21807592752372734,,,,,,,
follow_es,30,10,ALL,1145,0.9836769759450171,0.4908296943231441,0.4069868995633188,1164.0,0.4900776531492666,0.6257549611734253,0.5094501718213058,0.0007520411738775046,-0.21876806161010653,-0.018620477498161703
follow_es,30,15,ALL,1145,0.9836769759450171,0.485589519650655,0.1796943231441048,1164.0,0.4943917169974116,1.045297670405522,0.5171821305841925,-0.00880219734675658,-0.8656033472614171,-0.03159261093353749
follow_es,30,30,ALL,1145,0.9836769759450171,0.474235807860262,-1.4229257641921398,1164.0,0.48058671268334774,-0.21807592752372734,0.5360824742268041,-0.006350904823085757,-1.2048498366684124,-0.061846666366542125
rs_continue,30,10,ALL,1164,1.0,0.5051546391752577,0.8032646048109966,1164.0,0.4900776531492666,0.6257549611734253,0.5094501718213058,0.015076986025991113,0.17750964363757127,-0.004295532646048095
rs_continue,30,15,ALL,1164,1.0,0.5060137457044673,1.5530498281786942,1164.0,0.4943917169974116,1.045297670405522,0.5171821305841925,0.011622028707055754,0.5077521577731723,-0.011168384879725157
rs_continue,30,30,ALL,1164,1.0,0.49312714776632305,1.0139604810996563,1164.0,0.48058671268334774,-0.21807592752372734,0.5360824742268041,0.01254043508297531,1.2320364086233837,-0.04295532646048106
rs_fade,30,10,ALL,1164,1.0,0.48109965635738833,-0.8032646048109966,1164.0,0.4900776531492666,0.6257549611734253,0.5094501718213058,-0.008977996791878273,-1.4290195659844218,-0.02835051546391748
rs_fade,30,15,ALL,1164,1.0,0.48109965635738833,-1.5530498281786942,1164.0,0.4943917169974116,1.045297670405522,0.5171821305841925,-0.013292060640023251,-2.598347498584216,-0.03608247422680416
rs_fade,30,30,ALL,1164,1.0,0.4965635738831615,-1.0139604810996563,1164.0,0.48058671268334774,-0.21807592752372734,0.5360824742268041,0.015976861199813785,-0.7958845535759289,-0.03951890034364258
es_last5,30,10,ALL,1109,0.9527491408934707,0.4688908926961226,-0.9515329125338142,1164.0,0.4900776531492666,0.6257549611734253,0.5094501718213058,-0.021186760453143993,-1.5772878737072396,-0.0405592791251832
es_last5,30,15,ALL,1109,0.9527491408934707,0.4688908926961226,-1.0473399458972046,1164.0,0.4943917169974116,1.045297670405522,0.5171821305841925,-0.02550082430128897,-2.0926376163027265,-0.04829123788806988
es_last5,30,30,ALL,1109,0.9527491408934707,0.4616771866546438,-2.369702434625789,1164.0,0.48058671268334774,-0.21807592752372734,0.5360824742268041,-0.018909526028703938,-2.1516265071020615,-0.0744052875721603
agree_nq_es,30,10,ALL,994,0.8539518900343642,0.4909456740442656,0.5817404426559356,1164.0,0.4900776531492666,0.6257549611734253,0.5094501718213058,0.0008680208949989887,-0.04401451851748972,-0.01850449777704022
agree_nq_es,30,15,ALL,994,0.8539518900343642,0.4879275653923541,0.71579476861167,1164.0,0.4943917169974116,1.045297670405522,0.5171821305841925,-0.006464151605057478,-0.3295029017938519,-0.02925456519183839
agree_nq_es,30,30,ALL,994,0.8539518900343642,0.47585513078470826,-0.9144869215291751,1164.0,0.48058671268334774,-0.21807592752372734,0.5360824742268041,-0.004731581898639481,-0.6964109940054477,-0.06022734344209585
disagree_follow_es,30,10,ALL,146,0.1254295532646048,0.4931506849315068,-0.7226027397260274,1164.0,0.4900776531492666,0.6257549611734253,0.5094501718213058,0.003073031782240221,-1.3483577008994527,-0.016299486889798986
disagree_follow_es,30,15,ALL,146,0.1254295532646048,0.4657534246575342,-3.458904109589041,1164.0,0.4943917169974116,1.045297670405522,0.5171821305841925,-0.028638292339877358,-4.504201779994563,-0.05142870592665827
disagree_follow_es,30,30,ALL,146,0.1254295532646048,0.4726027397260274,-4.717465753424658,1164.0,0.48058671268334774,-0.21807592752372734,0.5360824742268041,-0.00798397295732034,-4.499389825900931,-0.06347973450077671
disagree_follow_nq,30,10,ALL,146,0.1254295532646048,0.4794520547945205,0.7226027397260274,1164.0,0.4900776531492666,0.6257549611734253,0.5094501718213058,-0.01062559835474608,0.09684777855260207,-0.029998117026785287
disagree_follow_nq,30,15,ALL,146,0.1254295532646048,0.5273972602739726,3.458904109589041,1164.0,0.4943917169974116,1.045297670405522,0.5171821305841925,0.03300554327656102,2.413606439183519,0.010215129689780111
disagree_follow_nq,30,30,ALL,146,0.1254295532646048,0.5136986301369864,4.717465753424658,1164.0,0.48058671268334774,-0.21807592752372734,0.5360824742268041,0.03311191745363862,4.9355416809483845,-0.02238384408981775
HIGH_ALONE_LONG,35,10,IS,820,1.0,0.4951219512195122,-0.42804878048780487,,,,,,,
HIGH_ALONE_FOLLOW,35,10,IS,818,0.9975609756097561,0.4731051344743276,0.3040953545232274,,,,,,,
HIGH_ALONE_LONG,35,15,IS,820,1.0,0.5219512195121951,-0.37378048780487805,,,,,,,
HIGH_ALONE_FOLLOW,35,15,IS,818,0.9975609756097561,0.4877750611246944,0.370721271393643,,,,,,,
HIGH_ALONE_LONG,35,30,IS,820,1.0,0.5329268292682927,-0.4164634146341463,,,,,,,
HIGH_ALONE_FOLLOW,35,30,IS,818,0.9975609756097561,0.4706601466992665,0.2365525672371638,,,,,,,
follow_es,35,10,IS,809,0.9865853658536585,0.4635352286773795,-0.4588998763906057,820.0,0.4731051344743276,0.3040953545232274,0.4951219512195122,-0.009569905796948108,-0.762995230913833,-0.031586722542132684
follow_es,35,15,IS,809,0.9865853658536585,0.4721878862793572,-0.20704573547589616,820.0,0.4877750611246944,0.370721271393643,0.5219512195121951,-0.01558717484533717,-0.5777670068695392,-0.049763333232837936
follow_es,35,30,IS,809,0.9865853658536585,0.48084054388133496,-0.3695920889987639,820.0,0.4706601466992665,0.2365525672371638,0.5329268292682927,0.010180397182068479,-0.6061446562359277,-0.052086285386957754
rs_continue,35,10,IS,820,1.0,0.49390243902439024,0.9634146341463414,820.0,0.4731051344743276,0.3040953545232274,0.4951219512195122,0.020797304550062623,0.659319279623114,-0.0012195121951219523
rs_continue,35,15,IS,820,1.0,0.49146341463414633,0.8384146341463414,820.0,0.4877750611246944,0.370721271393643,0.5219512195121951,0.003688353509451958,0.4676933627526984,-0.030487804878048808
rs_continue,35,30,IS,820,1.0,0.4853658536585366,0.9,820.0,0.4706601466992665,0.2365525672371638,0.5329268292682927,0.014705706959270093,0.6634474327628362,-0.04756097560975614
rs_fade,35,10,IS,820,1.0,0.4902439024390244,-0.9634146341463414,820.0,0.4731051344743276,0.3040953545232274,0.4951219512195122,0.017138767964696766,-1.2675099886695689,-0.004878048780487809
rs_fade,35,15,IS,820,1.0,0.5,-0.8384146341463414,820.0,0.4877750611246944,0.370721271393643,0.5219512195121951,0.012224938875305624,-1.2091359055399844,-0.02195121951219514
rs_fade,35,30,IS,820,1.0,0.4975609756097561,-0.9,820.0,0.4706601466992665,0.2365525672371638,0.5329268292682927,0.026900828910489616,-1.136552567237164,-0.03536585365853662
es_last5,35,10,IS,768,0.9365853658536586,0.4635416666666667,-1.234375,820.0,0.4731051344743276,0.3040953545232274,0.4951219512195122,-0.00956346780766093,-1.5384703545232274,-0.031580284552845506
es_last5,35,15,IS,768,0.9365853658536586,0.44921875,-1.3567708333333333,820.0,0.4877750611246944,0.370721271393643,0.5219512195121951,-0.038556311124694376,-1.7274921047269762,-0.07273246951219514
es_last5,35,30,IS,768,0.9365853658536586,0.4609375,-1.4742838541666667,820.0,0.4706601466992665,0.2365525672371638,0.5329268292682927,-0.00972264669926648,-1.7108364214038305,-0.07198932926829271
agree_nq_es,35,10,IS,701,0.8548780487804878,0.463623395149786,-0.11412268188302425,820.0,0.4731051344743276,0.3040953545232274,0.4951219512195122,-0.009481739324541605,-0.41821803640625166,-0.03149855606972618
agree_nq_es,35,15,IS,701,0.8548780487804878,0.47503566333808844,0.06062767475035663,820.0,0.4877750611246944,0.370721271393643,0.5219512195121951,-0.012739397786605933,-0.3100935966432864,-0.0469155561741067
agree_nq_es,35,30,IS,701,0.8548780487804878,0.47218259629101283,-0.08523537803138374,820.0,0.4706601466992665,0.2365525672371638,0.5329268292682927,0.0015224495917463554,-0.32178794526854754,-0.06074423297727988
disagree_follow_es,35,10,IS,106,0.12926829268292683,0.46226415094339623,-2.731132075471698,820.0,0.4731051344743276,0.3040953545232274,0.4951219512195122,-0.01084098353093138,-3.0352274299949253,-0.032857800276115956
disagree_follow_es,35,15,IS,106,0.12926829268292683,0.4528301886792453,-1.974056603773585,820.0,0.4877750611246944,0.370721271393643,0.5219512195121951,-0.03494487244544908,-2.344777875167228,-0.06912103083294985
disagree_follow_es,35,30,IS,106,0.12926829268292683,0.5377358490566038,-2.285377358490566,820.0,0.4706601466992665,0.2365525672371638,0.5329268292682927,0.06707570235733729,-2.52192992572773,0.004809019788311053
disagree_follow_nq,35,10,IS,106,0.12926829268292683,0.5188679245283019,2.731132075471698,820.0,0.4731051344743276,0.3040953545232274,0.4951219512195122,0.04576279005397427,2.4270367209484704,0.023745973308789692
disagree_follow_nq,35,15,IS,106,0.12926829268292683,0.5377358490566038,1.974056603773585,820.0,0.4877750611246944,0.370721271393643,0.5219512195121951,0.04996078793190939,1.603335332379942,0.015784629544408624
disagree_follow_nq,35,30,IS,106,0.12926829268292683,0.4528301886792453,2.285377358490566,820.0,0.4706601466992665,0.2365525672371638,0.5329268292682927,-0.017829958020021186,2.048824791253402,-0.08009664058904742
HIGH_ALONE_LONG,35,10,Validation,223,1.0,0.5695067264573991,1.4125560538116593,,,,,,,
HIGH_ALONE_FOLLOW,35,10,Validation,222,0.9955156950672646,0.49099099099099097,-1.045045045045045,,,,,,,
HIGH_ALONE_LONG,35,15,Validation,223,1.0,0.5426008968609866,1.345291479820628,,,,,,,
HIGH_ALONE_FOLLOW,35,15,Validation,222,0.9955156950672646,0.46396396396396394,-2.900900900900901,,,,,,,
HIGH_ALONE_LONG,35,30,Validation,223,1.0,0.5426008968609866,2.3867713004484306,,,,,,,
HIGH_ALONE_FOLLOW,35,30,Validation,222,0.9955156950672646,0.47297297297297297,-3.670045045045045,,,,,,,
