mechanism,T_offset,horizon,split,n,win,mean,rate,delta_vs_50,n_base,delta_vs_long
follow_5_ext,210,30,OOS,127,0.5196850393700787,9.696850393700787,0.3198992443324937,0.019685039370078705,397.0,-0.04454669866518579
fade_5_ext,210,30,OOS,127,0.47244094488188976,-9.696850393700787,0.3198992443324937,-0.027559055118110243,397.0,-0.09179079315337474
follow_15,210,30,OOS,396,0.5202020202020202,5.090277777777778,0.9974811083123426,0.02020202020202022,397.0,-0.044029717833244275
fade_15,210,30,OOS,396,0.47474747474747475,-5.090277777777778,0.9974811083123426,-0.02525252525252525,397.0,-0.08948426328778974
follow_15_ext,210,30,OOS,156,0.5512820512820513,5.916666666666667,0.3929471032745592,0.05128205128205132,397.0,-0.012949686753213174
fade_15_ext,210,30,OOS,156,0.4423076923076923,-5.916666666666667,0.3929471032745592,-0.05769230769230771,397.0,-0.1219240457275722
follow_30,210,30,OOS,396,0.5277777777777778,5.070075757575758,0.9974811083123426,0.02777777777777779,397.0,-0.036453960257486706
fade_30,210,30,OOS,396,0.4671717171717172,-5.070075757575758,0.9974811083123426,-0.03282828282828282,397.0,-0.09706002086354731
follow_30_ext,210,30,OOS,139,0.5251798561151079,1.566546762589928,0.3501259445843829,0.025179856115107868,397.0,-0.03905188192015663
fade_30_ext,210,30,OOS,139,0.4676258992805755,-1.566546762589928,0.3501259445843829,-0.03237410071942448,397.0,-0.09660583875468898
run_continue,210,30,OOS,82,0.524390243902439,5.634146341463414,0.20654911838790932,0.024390243902439046,397.0,-0.03984149413282545
run_fade,210,30,OOS,82,0.47560975609756095,-5.634146341463414,0.20654911838790932,-0.024390243902439046,397.0,-0.08862198193770354
alt_fade,210,30,OOS,92,0.532608695652174,3.0625,0.23173803526448364,0.03260869565217395,397.0,-0.03162304238309055
UNCOND_LONG,210,60,OOS,397,0.5617128463476071,8.712846347607053,1.0,0.0617128463476071,,
follow_1,210,60,OOS,396,0.45454545454545453,3.9463383838383836,0.9974811083123426,-0.04545454545454547,397.0,-0.10716739180215257
fade_1,210,60,OOS,396,0.5404040404040404,-3.9463383838383836,0.9974811083123426,0.04040404040404044,397.0,-0.021308805943566655
follow_1_ext,210,60,OOS,150,0.46,-0.32166666666666666,0.3778337531486146,-0.03999999999999998,397.0,-0.10171284634760708
fade_1_ext,210,60,OOS,150,0.54,0.32166666666666666,0.3778337531486146,0.040000000000000036,397.0,-0.021712846347607062
follow_5,210,60,OOS,392,0.4846938775510204,3.470025510204082,0.9874055415617129,-0.015306122448979609,397.0,-0.0770189687965867
fade_5,210,60,OOS,392,0.5102040816326531,-3.470025510204082,0.9874055415617129,0.010204081632653073,397.0,-0.051508764714954025
follow_5_ext,210,60,OOS,127,0.4251968503937008,6.600393700787402,0.3198992443324937,-0.07480314960629919,397.0,-0.1365159959539063
fade_5_ext,210,60,OOS,127,0.5669291338582677,-6.600393700787402,0.3198992443324937,0.06692913385826771,397.0,0.005216287510660611
follow_15,210,60,OOS,396,0.46464646464646464,2.75,0.9974811083123426,-0.03535353535353536,397.0,-0.09706638170114246
fade_15,210,60,OOS,396,0.5303030303030303,-2.75,0.9974811083123426,0.030303030303030276,397.0,-0.03140981604457682
follow_15_ext,210,60,OOS,156,0.46794871794871795,6.594551282051282,0.3929471032745592,-0.03205128205128205,397.0,-0.09376412839888915
fade_15_ext,210,60,OOS,156,0.5256410256410257,-6.594551282051282,0.3929471032745592,0.02564102564102566,397.0,-0.03607182070658144
follow_30,210,60,OOS,396,0.5025252525252525,7.736111111111111,0.9974811083123426,0.002525252525252486,397.0,-0.05918759382235461
fade_30,210,60,OOS,396,0.49242424242424243,-7.736111111111111,0.9974811083123426,-0.007575757575757569,397.0,-0.06928860392336467
follow_30_ext,210,60,OOS,139,0.4748201438848921,0.3579136690647482,0.3501259445843829,-0.025179856115107924,397.0,-0.08689270246271502
fade_30_ext,210,60,OOS,139,0.5179856115107914,-0.3579136690647482,0.3501259445843829,0.017985611510791366,397.0,-0.04372723483681573
run_continue,210,60,OOS,82,0.5121951219512195,12.085365853658537,0.20654911838790932,0.012195121951219523,397.0,-0.049517724396387575
run_fade,210,60,OOS,82,0.47560975609756095,-12.085365853658537,0.20654911838790932,-0.024390243902439046,397.0,-0.08610309025004614
alt_fade,210,60,OOS,92,0.5760869565217391,-1.7934782608695652,0.23173803526448364,0.07608695652173914,397.0,0.014374110174132038
UNCOND_LONG,225,5,IS,2336,0.4850171232876712,-0.05254708904109589,1.0,-0.014982876712328785,,
follow_1,225,5,IS,2121,0.4752475247524752,-0.06258840169731258,0.9079623287671232,-0.024752475247524774,2336.0,-0.009769598535195989
fade_1,225,5,IS,2121,0.48184818481848185,0.06258840169731258,0.9079623287671232,-0.01815181518151815,2336.0,-0.003168938469189364
follow_1_ext,225,5,IS,794,0.49496221662468515,0.20780856423173805,0.3398972602739726,-0.005037783375314853,2336.0,0.009945093337013933
fade_1_ext,225,5,IS,794,0.46851385390428213,-0.20780856423173805,0.3398972602739726,-0.03148614609571787,2336.0,-0.016503269383389085
follow_5,225,5,IS,2233,0.47648902821316613,-0.18719211822660098,0.9559075342465754,-0.023510971786833867,2336.0,-0.008528095074505082
fade_5,225,5,IS,2233,0.4800716524854456,0.18719211822660098,0.9559075342465754,-0.019928347514554412,2336.0,-0.004945470802225627
follow_5_ext,225,5,IS,794,0.4748110831234257,-0.2836901763224181,0.3398972602739726,-0.02518891687657432,2336.0,-0.010206040164245533
fade_5_ext,225,5,IS,794,0.491183879093199,0.2836901763224181,0.3398972602739726,-0.008816120906801006,2336.0,0.006166755805527779
follow_15,225,5,IS,2284,0.44921190893169877,-0.23106392294220665,0.9777397260273972,-0.05078809106830123,2336.0,-0.03580521435597245
fade_15,225,5,IS,2284,0.5056917688266199,0.23106392294220665,0.9777397260273972,0.005691768826619925,2336.0,0.02067464553894871
follow_15_ext,225,5,IS,794,0.4244332493702771,-0.510705289672544,0.3398972602739726,-0.0755667506297229,2336.0,-0.060583873917394115
fade_15_ext,225,5,IS,794,0.5390428211586902,0.510705289672544,0.3398972602739726,0.03904282115869018,2336.0,0.05402569787101896
follow_30,225,5,IS,2305,0.4594360086767896,-0.2603036876355748,0.9867294520547946,-0.040563991323210424,2336.0,-0.02558111461088164
fade_30,225,5,IS,2305,0.49544468546637743,0.2603036876355748,0.9867294520547946,-0.0045553145336225676,2336.0,0.010427562178706218
follow_30_ext,225,5,IS,794,0.4332493702770781,-0.5119647355163728,0.3398972602739726,-0.0667506297229219,2336.0,-0.05176775301059311
fade_30_ext,225,5,IS,794,0.5264483627204031,0.5119647355163728,0.3398972602739726,0.026448362720403074,2336.0,0.04143123943273186
run_continue,225,5,IS,401,0.45885286783042395,-0.7805486284289277,0.1716609589041096,-0.04114713216957605,2336.0,-0.026164255457247265
run_fade,225,5,IS,401,0.5037406483790524,0.7805486284289277,0.1716609589041096,0.0037406483790524137,2336.0,0.0187235250913812
alt_fade,225,5,IS,465,0.4774193548387097,0.3553763440860215,0.1990582191780822,-0.022580645161290325,2336.0,-0.007597768448961539
UNCOND_LONG,225,15,IS,2336,0.5179794520547946,-0.06324914383561644,1.0,0.017979452054794565,,
follow_1,225,15,IS,2121,0.48326261197548326,0.2767562470532768,0.9079623287671232,-0.01673738802451674,2336.0,-0.034716840079311306
fade_1,225,15,IS,2121,0.4945780292314946,-0.2767562470532768,0.9079623287671232,-0.005421970768505424,2336.0,-0.02340142282329999
follow_1_ext,225,15,IS,794,0.49622166246851385,0.5075566750629723,0.3398972602739726,-0.0037783375314861534,2336.0,-0.021757789586280718
fade_1_ext,225,15,IS,794,0.482367758186398,-0.5075566750629723,0.3398972602739726,-0.017632241813602012,2336.0,-0.03561169386839658
follow_5,225,15,IS,2233,0.4975369458128079,-0.1539408866995074,0.9559075342465754,-0.0024630541871921152,2336.0,-0.02044250624198668
fade_5,225,15,IS,2233,0.4805194805194805,0.1539408866995074,0.9559075342465754,-0.019480519480519487,2336.0,-0.03745997153531405
follow_5_ext,225,15,IS,794,0.5113350125944585,0.10673803526448362,0.3398972602739726,0.01133501259445846,2336.0,-0.0066444394603361046
fade_5_ext,225,15,IS,794,0.46977329974811083,-0.10673803526448362,0.3398972602739726,-0.03022670025188917,2336.0,-0.048206152306683736
follow_15,225,15,IS,2284,0.47591943957968474,-0.20348073555166374,0.9777397260273972,-0.024080560420315256,2336.0,-0.04206001247510982
fade_15,225,15,IS,2284,0.5026269702276708,0.20348073555166374,0.9777397260273972,0.0026269702276707774,2336.0,-0.015352481827123787
follow_15_ext,225,15,IS,794,0.48488664987405544,-0.0998110831234257,0.3398972602739726,-0.015113350125944558,2336.0,-0.03309280218073912
fade_15_ext,225,15,IS,794,0.49370277078085645,0.0998110831234257,0.3398972602739726,-0.006297229219143552,2336.0,-0.024276681273938117
follow_30,225,15,IS,2305,0.4806941431670282,-0.17082429501084598,0.9867294520547946,-0.019305856832971813,2336.0,-0.03728530888776638
fade_30,225,15,IS,2305,0.4976138828633406,0.17082429501084598,0.9867294520547946,-0.002386117136659427,2336.0,-0.02036556919145399
follow_30_ext,225,15,IS,794,0.4622166246851385,-0.48079345088161207,0.3398972602739726,-0.03778337531486148,2336.0,-0.05576282736965604
fade_30_ext,225,15,IS,794,0.517632241813602,0.48079345088161207,0.3398972602739726,0.017632241813602012,2336.0,-0.0003472102411925526
run_continue,225,15,IS,401,0.4713216957605985,-0.1770573566084788,0.1716609589041096,-0.028678304239401486,2336.0,-0.04665775629419605
run_fade,225,15,IS,401,0.5087281795511222,0.1770573566084788,0.1716609589041096,0.00872817955112215,2336.0,-0.009251272503672414
alt_fade,225,15,IS,465,0.49032258064516127,-0.06774193548387097,0.1990582191780822,-0.009677419354838734,2336.0,-0.0276568714096333
UNCOND_LONG,225,30,IS,2336,0.514554794520548,-0.07898116438356165,1.0,0.014554794520547976,,
follow_1,225,30,IS,2121,0.5054219707685054,0.04101838755304102,0.9079623287671232,0.005421970768505369,2336.0,-0.009132823752042607
fade_1,225,30,IS,2121,0.4827911362564828,-0.04101838755304102,0.9079623287671232,-0.01720886374351721,2336.0,-0.03176365826406519
follow_1_ext,225,30,IS,794,0.5113350125944585,0.14326196473551636,0.3398972602739726,0.01133501259445846,2336.0,-0.0032197819260895155
fade_1_ext,225,30,IS,794,0.473551637279597,-0.14326196473551636,0.3398972602739726,-0.026448362720403018,2336.0,-0.041003157240950994
follow_5,225,30,IS,2233,0.510076130765786,0.07803403493058665,0.9559075342465754,0.010076130765785951,2336.0,-0.0044786637547620245
fade_5,225,30,IS,2233,0.47917599641737574,-0.07803403493058665,0.9559075342465754,-0.020824003582624262,2336.0,-0.03537879810317224
follow_5_ext,225,30,IS,794,0.5201511335012594,-0.026133501259445843,0.3398972602739726,0.02015113350125941,2336.0,0.005596338980711435
fade_5_ext,225,30,IS,794,0.4659949622166247,0.026133501259445843,0.3398972602739726,-0.034005037783375325,2336.0,-0.0485598323039233
follow_15,225,30,IS,2284,0.4724168126094571,-0.9301663747810858,0.9777397260273972,-0.027583187390542885,2336.0,-0.04213798191109086
fade_15,225,30,IS,2284,0.5157618213660246,0.9301663747810858,0.9777397260273972,0.015761821366024553,2336.0,0.0012070268454765776
follow_15_ext,225,30,IS,794,0.48488664987405544,-1.1205919395465995,0.3398972602739726,-0.015113350125944558,2336.0,-0.029668144646492534
fade_15_ext,225,30,IS,794,0.5012594458438288,1.1205919395465995,0.3398972602739726,0.0012594458438287548,2336.0,-0.01329534867671922
follow_30,225,30,IS,2305,0.4911062906724512,-0.4198481561822126,0.9867294520547946,-0.008893709327548793,2336.0,-0.02344850384809677
fade_30,225,30,IS,2305,0.4963123644251627,0.4198481561822126,0.9867294520547946,-0.0036876355748373113,2336.0,-0.018242430095385287
follow_30_ext,225,30,IS,794,0.4924433249370277,-0.8904282115869018,0.3398972602739726,-0.007556675062972307,2336.0,-0.022111469583520282
fade_30_ext,225,30,IS,794,0.49748110831234255,0.8904282115869018,0.3398972602739726,-0.002518891687657454,2336.0,-0.01707368620820543
run_continue,225,30,IS,401,0.5112219451371571,-0.4682044887780549,0.1716609589041096,0.01122194513715713,2336.0,-0.0033328493833908457
run_fade,225,30,IS,401,0.48129675810473815,0.4682044887780549,0.1716609589041096,-0.018703241895261846,2336.0,-0.03325803641580982
alt_fade,225,30,IS,465,0.4881720430107527,0.34408602150537637,0.1990582191780822,-0.011827956989247324,2336.0,-0.0263827515097953
UNCOND_LONG,225,60,IS,2336,0.5483732876712328,-0.253638698630137,1.0,0.048373287671232834,,
follow_1,225,60,IS,2121,0.5190947666195191,0.34665252239509664,0.9079623287671232,0.019094766619519143,2336.0,-0.02927852105171369
fade_1,225,60,IS,2121,0.4752475247524752,-0.34665252239509664,0.9079623287671232,-0.024752475247524774,2336.0,-0.07312576291875761
follow_1_ext,225,60,IS,794,0.5277078085642317,0.3910579345088161,0.3398972602739726,0.027707808564231717,2336.0,-0.020665479107001117
fade_1_ext,225,60,IS,794,0.46851385390428213,-0.3910579345088161,0.3398972602739726,-0.03148614609571787,2336.0,-0.0798594337669507
follow_5,225,60,IS,2233,0.510076130765786,0.11106135244066279,0.9559075342465754,0.010076130765785951,2336.0,-0.03829715690544688
fade_5,225,60,IS,2233,0.48365427675772504,-0.11106135244066279,0.9559075342465754,-0.016345723242274957,2336.0,-0.06471901091350779
follow_5_ext,225,60,IS,794,0.5151133501259446,0.24496221662468515,0.3398972602739726,0.015113350125944613,2336.0,-0.03325993754528822
fade_5_ext,225,60,IS,794,0.47858942065491183,-0.24496221662468515,0.3398972602739726,-0.021410579345088165,2336.0,-0.069783867016321
follow_15,225,60,IS,2284,0.4785464098073555,-1.1162434325744308,0.9777397260273972,-0.02145359019264448,2336.0,-0.06982687786387731
fade_15,225,60,IS,2284,0.5153239929947461,1.1162434325744308,0.9777397260273972,0.015323992994746072,2336.0,-0.03304929467648676
follow_15_ext,225,60,IS,794,0.4672544080604534,-1.396095717884131,0.3398972602739726,-0.032745591939546626,2336.0,-0.08111887961077946
fade_15_ext,225,60,IS,794,0.5239294710327456,1.396095717884131,0.3398972602739726,0.023929471032745564,2336.0,-0.02444381663848727
follow_30,225,60,IS,2305,0.502819956616052,-0.31019522776572667,0.9867294520547946,0.002819956616052055,2336.0,-0.04555333105518078
fade_30,225,60,IS,2305,0.4911062906724512,0.31019522776572667,0.9867294520547946,-0.008893709327548793,2336.0,-0.05726699699878163
follow_30_ext,225,60,IS,794,0.4836272040302267,-1.4892947103274559,0.3398972602739726,-0.016372795969773313,2336.0,-0.06474608364100615
fade_30_ext,225,60,IS,794,0.5088161209068011,1.4892947103274559,0.3398972602739726,0.008816120906801062,2336.0,-0.03955716676443177
run_continue,225,60,IS,401,0.5261845386533666,0.6552369077306733,0.1716609589041096,0.026184538653366562,2336.0,-0.02218874901786627
run_fade,225,60,IS,401,0.46633416458852867,-0.6552369077306733,0.1716609589041096,-0.033665835411471334,2336.0,-0.08203912308270417
alt_fade,225,60,IS,465,0.5204301075268817,1.0827956989247312,0.1990582191780822,0.02043010752688168,2336.0,-0.027943180144351154
UNCOND_LONG,225,5,Validation,747,0.48460508701472554,-0.7479919678714859,1.0,-0.015394912985274456,,
follow_1,225,5,Validation,735,0.48027210884353744,-0.195578231292517,0.9839357429718876,-0.019727891156462563,747.0,-0.004332978171188107
fade_1,225,5,Validation,735,0.5170068027210885,0.195578231292517,0.9839357429718876,0.017006802721088454,747.0,0.03240171570636291
follow_1_ext,225,5,Validation,256,0.44140625,-0.6044921875,0.3427041499330656,-0.05859375,747.0,-0.043198837014725544
fade_1_ext,225,5,Validation,256,0.5546875,0.6044921875,0.3427041499330656,0.0546875,747.0,0.07008241298527446
follow_5,225,5,Validation,742,0.4811320754716981,0.2830188679245283,0.9933065595716198,-0.018867924528301883,747.0,-0.0034730115430274267
fade_5,225,5,Validation,742,0.5161725067385444,-0.2830188679245283,0.9933065595716198,0.016172506738544423,747.0,0.03156741972381888
follow_5_ext,225,5,Validation,258,0.4689922480620155,-0.36143410852713176,0.3453815261044177,-0.031007751937984496,747.0,-0.01561283895271004
fade_5_ext,225,5,Validation,258,0.5271317829457365,0.36143410852713176,0.3453815261044177,0.027131782945736482,747.0,0.04252669593101094
follow_15,225,5,Validation,745,0.4604026845637584,-0.6687919463087248,0.9973226238286479,-0.03959731543624162,747.0,-0.024202402450967164
fade_15,225,5,Validation,745,0.5369127516778524,0.6687919463087248,0.9973226238286479,0.03691275167785235,747.0,0.05230766466312681
follow_15_ext,225,5,Validation,260,0.45,-0.5721153846153846,0.34805890227576974,-0.04999999999999999,747.0,-0.03460508701472553
fade_15_ext,225,5,Validation,260,0.5461538461538461,0.5721153846153846,0.34805890227576974,0.0461538461538461,747.0,0.06154875913912056
follow_30,225,5,Validation,743,0.47106325706594887,-0.6413189771197847,0.9946452476572959,-0.02893674293405113,747.0,-0.013541829948776674
fade_30,225,5,Validation,743,0.5262449528936743,0.6413189771197847,0.9946452476572959,0.026244952893674345,747.0,0.0416398658789488
follow_30_ext,225,5,Validation,294,0.46258503401360546,-0.4447278911564626,0.39357429718875503,-0.037414965986394544,747.0,-0.022020053001120088
fade_30_ext,225,5,Validation,294,0.5340136054421769,0.4447278911564626,0.39357429718875503,0.03401360544217691,747.0,0.049408518427451364
run_continue,225,5,Validation,169,0.46153846153846156,-0.2973372781065089,0.22623828647925034,-0.038461538461538436,747.0,-0.02306662547626398
run_fade,225,5,Validation,169,0.5384615384615384,0.2973372781065089,0.22623828647925034,0.038461538461538436,747.0,0.05385645144681289
alt_fade,225,5,Validation,186,0.478494623655914,-1.1612903225806452,0.24899598393574296,-0.021505376344086002,747.0,-0.0061104633588115465
