split,instrument,horizon_m,feature,target,n,spearman
OOS,nq,5,surf_iv_skew_wing,ret,870,0.03676414575404599
OOS,nq,5,surf_iv_skew_wing,absret,870,0.048321669457631895
OOS,nq,5,surf_iv_skew_wing,rv,870,0.14693356572741836
OOS,nq,5,surf_delta_oi_sum,ret,870,-0.0017225279051903903
OOS,nq,5,surf_delta_oi_sum,absret,870,-0.05503005041174254
OOS,nq,5,surf_delta_oi_sum,rv,870,-0.0672339601999465
OOS,nq,5,surf_vega_oi_sum,ret,870,0.014634589720332668
OOS,nq,5,surf_vega_oi_sum,absret,870,0.07917777811804771
OOS,nq,5,surf_vega_oi_sum,rv,870,0.18152656544937826
OOS,nq,5,d30_surf_oi_gamma_sum,ret,802,-0.028584105878269525
OOS,nq,5,d30_surf_oi_gamma_sum,absret,802,0.01740464041355948
OOS,nq,5,d30_surf_oi_gamma_sum,rv,802,-0.009459736929196267
OOS,nq,5,d30_surf_oi_gamma_balance,ret,802,-0.0558744136252325
OOS,nq,5,d30_surf_oi_gamma_balance,absret,802,0.002422826998466456
OOS,nq,5,d30_surf_oi_gamma_balance,rv,802,-0.001470605323064371
OOS,nq,5,d30_surf_atm_oi_gamma_abs_share,ret,802,0.021203138397372326
OOS,nq,5,d30_surf_atm_oi_gamma_abs_share,absret,802,0.0051986994208100355
OOS,nq,5,d30_surf_atm_oi_gamma_abs_share,rv,802,0.0601259548132016
OOS,nq,5,d30_surf_iv_atm,ret,802,-0.0026967212969364095
OOS,nq,5,d30_surf_iv_atm,absret,802,-0.012638521375558856
OOS,nq,5,d30_surf_iv_atm,rv,802,-0.07575195201673103
OOS,nq,5,d30_surf_iv_skew_wing,ret,802,0.02553212920685682
OOS,nq,5,d30_surf_iv_skew_wing,absret,802,-0.02511370413920105
OOS,nq,5,d30_surf_iv_skew_wing,rv,802,-0.054954788438533284
OOS,nq,5,d30_volg_gamma_sum,ret,802,-0.03361220874414246
OOS,nq,5,d30_volg_gamma_sum,absret,802,-0.0322780034108279
OOS,nq,5,d30_volg_gamma_sum,rv,802,-0.03549894811620442
OOS,nq,15,surf_oi_gamma_sum,ret,870,0.026147133015976737
OOS,nq,15,surf_oi_gamma_sum,absret,870,-0.09119949959157314
OOS,nq,15,surf_oi_gamma_sum,rv,870,-0.07544164207942652
OOS,nq,15,surf_oi_gamma_balance,ret,870,0.023714758085053966
OOS,nq,15,surf_oi_gamma_balance,absret,870,-0.07516108149085635
OOS,nq,15,surf_oi_gamma_balance,rv,870,-0.07759407247475418
OOS,nq,15,surf_oi_gamma_pc_asym,ret,870,-0.037362915015760806
OOS,nq,15,surf_oi_gamma_pc_asym,absret,870,0.009242057086833901
OOS,nq,15,surf_oi_gamma_pc_asym,rv,870,0.03731365606972296
OOS,nq,15,surf_atm_oi_gamma_abs_share,ret,870,-0.00441579457377585
OOS,nq,15,surf_atm_oi_gamma_abs_share,absret,870,-0.09304350282254234
OOS,nq,15,surf_atm_oi_gamma_abs_share,rv,870,-0.26236892810050594
OOS,nq,15,surf_near_oi_gamma_abs_share,ret,870,-0.010431811834768646
OOS,nq,15,surf_near_oi_gamma_abs_share,absret,870,-0.10577534376883545
OOS,nq,15,surf_near_oi_gamma_abs_share,rv,870,-0.23501949492555171
OOS,nq,15,surf_oi_gamma_m_slope,ret,870,-0.022711271535808337
OOS,nq,15,surf_oi_gamma_m_slope,absret,870,-0.04230251657511803
OOS,nq,15,surf_oi_gamma_m_slope,rv,870,-0.0297816530980697
OOS,nq,15,surf_peak_abs_oi_gamma_dist,ret,870,0.027613753364320526
OOS,nq,15,surf_peak_abs_oi_gamma_dist,absret,870,-0.04647711003275432
OOS,nq,15,surf_peak_abs_oi_gamma_dist,rv,870,-0.07009582287258245
OOS,nq,15,volg_gamma_sum,ret,870,0.024792832095751883
OOS,nq,15,volg_gamma_sum,absret,870,0.021995993634644464
OOS,nq,15,volg_gamma_sum,rv,870,-0.02964960796709951
OOS,nq,15,volg_gamma_balance,ret,870,0.024792832095751883
OOS,nq,15,volg_gamma_balance,absret,870,0.021995993634644464
OOS,nq,15,volg_gamma_balance,rv,870,-0.02964960796709951
OOS,nq,15,surf_iv_atm,ret,870,-0.025572282912993013
OOS,nq,15,surf_iv_atm,absret,870,0.14620911003928475
OOS,nq,15,surf_iv_atm,rv,870,0.24479258404221105
OOS,nq,15,surf_iv_skew_wing,ret,870,0.03357718676979165
OOS,nq,15,surf_iv_skew_wing,absret,870,0.10048097340919651
OOS,nq,15,surf_iv_skew_wing,rv,870,0.21690230523627915
OOS,nq,15,surf_delta_oi_sum,ret,870,0.03478540159553025
OOS,nq,15,surf_delta_oi_sum,absret,870,-0.044181945661221175
OOS,nq,15,surf_delta_oi_sum,rv,870,-0.08084328292149943
OOS,nq,15,surf_vega_oi_sum,ret,870,0.044278974964544575
OOS,nq,15,surf_vega_oi_sum,absret,870,0.04206906857244651
OOS,nq,15,surf_vega_oi_sum,rv,870,0.1827864611462988
OOS,nq,15,d30_surf_oi_gamma_sum,ret,802,-0.015394372090164681
OOS,nq,15,d30_surf_oi_gamma_sum,absret,802,0.028003532570173288
OOS,nq,15,d30_surf_oi_gamma_sum,rv,802,0.06801452206908859
OOS,nq,15,d30_surf_oi_gamma_balance,ret,802,-0.012969754531316383
OOS,nq,15,d30_surf_oi_gamma_balance,absret,802,0.06289499075985024
OOS,nq,15,d30_surf_oi_gamma_balance,rv,802,0.07328632258189234
OOS,nq,15,d30_surf_atm_oi_gamma_abs_share,ret,802,0.02650334872559632
OOS,nq,15,d30_surf_atm_oi_gamma_abs_share,absret,802,0.10094102462307691
OOS,nq,15,d30_surf_atm_oi_gamma_abs_share,rv,802,0.12369016126015808
OOS,nq,15,d30_surf_iv_atm,ret,802,-0.024054945126011154
OOS,nq,15,d30_surf_iv_atm,absret,802,-0.04554973297057903
OOS,nq,15,d30_surf_iv_atm,rv,802,-0.03202499997644659
OOS,nq,15,d30_surf_iv_skew_wing,ret,802,0.02016928310013091
OOS,nq,15,d30_surf_iv_skew_wing,absret,802,-0.07020473767684206
OOS,nq,15,d30_surf_iv_skew_wing,rv,802,-0.08374778326035322
OOS,nq,15,d30_volg_gamma_sum,ret,802,-0.005189160320892192
OOS,nq,15,d30_volg_gamma_sum,absret,802,-0.010678931997698506
OOS,nq,15,d30_volg_gamma_sum,rv,802,-0.008886545721693501
OOS,nq,30,surf_oi_gamma_sum,ret,870,0.053635135004987185
OOS,nq,30,surf_oi_gamma_sum,absret,870,-0.0015613161626915222
OOS,nq,30,surf_oi_gamma_sum,rv,870,-0.055702954218234645
OOS,nq,30,surf_oi_gamma_balance,ret,870,0.04793820572039527
OOS,nq,30,surf_oi_gamma_balance,absret,870,-0.015786801159537046
OOS,nq,30,surf_oi_gamma_balance,rv,870,-0.053629083933259256
OOS,nq,30,surf_oi_gamma_pc_asym,ret,870,-0.1330325470570468
OOS,nq,30,surf_oi_gamma_pc_asym,absret,870,0.004348532710414153
OOS,nq,30,surf_oi_gamma_pc_asym,rv,870,0.038927482284681444
OOS,nq,30,surf_atm_oi_gamma_abs_share,ret,870,0.03495545021162711
OOS,nq,30,surf_atm_oi_gamma_abs_share,absret,870,-0.037931094399304574
OOS,nq,30,surf_atm_oi_gamma_abs_share,rv,870,-0.1933172516845162
OOS,nq,30,surf_near_oi_gamma_abs_share,ret,870,0.045329794975693616
OOS,nq,30,surf_near_oi_gamma_abs_share,absret,870,-0.07330331775789369
OOS,nq,30,surf_near_oi_gamma_abs_share,rv,870,-0.194914421916904
OOS,nq,30,surf_oi_gamma_m_slope,ret,870,-0.07312569646131342
OOS,nq,30,surf_oi_gamma_m_slope,absret,870,-0.037913454364925825
OOS,nq,30,surf_oi_gamma_m_slope,rv,870,-0.03847492793986862
OOS,nq,30,surf_peak_abs_oi_gamma_dist,ret,870,0.008279895354723987
OOS,nq,30,surf_peak_abs_oi_gamma_dist,absret,870,-0.031122872723496224
OOS,nq,30,surf_peak_abs_oi_gamma_dist,rv,870,-0.05020668144759464
OOS,nq,30,volg_gamma_sum,ret,870,0.040837873204836075
OOS,nq,30,volg_gamma_sum,absret,870,0.026998373299081783
OOS,nq,30,volg_gamma_sum,rv,870,0.06332815051031042
OOS,nq,30,volg_gamma_balance,ret,870,0.040837873204836075
OOS,nq,30,volg_gamma_balance,absret,870,0.026998373299081783
OOS,nq,30,volg_gamma_balance,rv,870,0.06332815051031042
OOS,nq,30,surf_iv_atm,ret,870,-0.05711317393211483
OOS,nq,30,surf_iv_atm,absret,870,0.11594764528912267
OOS,nq,30,surf_iv_atm,rv,870,0.36231590321507384
OOS,nq,30,surf_iv_skew_wing,ret,870,0.046356324703575216
OOS,nq,30,surf_iv_skew_wing,absret,870,0.10572765082587024
OOS,nq,30,surf_iv_skew_wing,rv,870,0.2254775121228537
OOS,nq,30,surf_delta_oi_sum,ret,870,0.12868735829943073
OOS,nq,30,surf_delta_oi_sum,absret,870,-0.03825985871772093
OOS,nq,30,surf_delta_oi_sum,rv,870,-0.07660386155470748
OOS,nq,30,surf_vega_oi_sum,ret,870,0.014422340855705495
OOS,nq,30,surf_vega_oi_sum,absret,870,0.040204690731154194
OOS,nq,30,surf_vega_oi_sum,rv,870,0.08154423737399298
OOS,nq,30,d30_surf_oi_gamma_sum,ret,802,-0.009665285754259224
OOS,nq,30,d30_surf_oi_gamma_sum,absret,802,0.05170176670026296
OOS,nq,30,d30_surf_oi_gamma_sum,rv,802,0.11037765589012531
OOS,nq,30,d30_surf_oi_gamma_balance,ret,802,0.008024316520937725
OOS,nq,30,d30_surf_oi_gamma_balance,absret,802,0.033775094955441544
OOS,nq,30,d30_surf_oi_gamma_balance,rv,802,0.12302373343091541
OOS,nq,30,d30_surf_atm_oi_gamma_abs_share,ret,802,-0.005343088967268189
OOS,nq,30,d30_surf_atm_oi_gamma_abs_share,absret,802,0.09722122176755543
OOS,nq,30,d30_surf_atm_oi_gamma_abs_share,rv,802,0.19455078471190645
OOS,nq,30,d30_surf_iv_atm,ret,802,-0.019990776599547507
OOS,nq,30,d30_surf_iv_atm,absret,802,-0.0010075161676155826
OOS,nq,30,d30_surf_iv_atm,rv,802,0.07232210982378429
OOS,nq,30,d30_surf_iv_skew_wing,ret,802,0.029628856707184636
OOS,nq,30,d30_surf_iv_skew_wing,absret,802,-0.048151493788313494
OOS,nq,30,d30_surf_iv_skew_wing,rv,802,-0.1097831328507524
OOS,nq,30,d30_volg_gamma_sum,ret,802,0.0025193778004645295
OOS,nq,30,d30_volg_gamma_sum,absret,802,-0.006097845020841516
OOS,nq,30,d30_volg_gamma_sum,rv,802,0.08197268173961811
OOS,nq,60,surf_oi_gamma_sum,ret,870,0.07070102871193445
OOS,nq,60,surf_oi_gamma_sum,absret,870,0.021877168415537242
OOS,nq,60,surf_oi_gamma_sum,rv,870,-0.03364392762100861
OOS,nq,60,surf_oi_gamma_balance,ret,870,0.052782726762022766
OOS,nq,60,surf_oi_gamma_balance,absret,870,0.01836231873691889
OOS,nq,60,surf_oi_gamma_balance,rv,870,-0.04290177466851929
OOS,nq,60,surf_oi_gamma_pc_asym,ret,870,-0.1606878538114979
OOS,nq,60,surf_oi_gamma_pc_asym,absret,870,0.0299803221593224
OOS,nq,60,surf_oi_gamma_pc_asym,rv,870,0.035734435665378934
OOS,nq,60,surf_atm_oi_gamma_abs_share,ret,870,0.037217802165651306
OOS,nq,60,surf_atm_oi_gamma_abs_share,absret,870,-0.039556364077364486
OOS,nq,60,surf_atm_oi_gamma_abs_share,rv,870,-0.1671991402670178
OOS,nq,60,surf_near_oi_gamma_abs_share,ret,870,0.044284749693975924
OOS,nq,60,surf_near_oi_gamma_abs_share,absret,870,-0.07096812579786187
OOS,nq,60,surf_near_oi_gamma_abs_share,rv,870,-0.16369291015049564
OOS,nq,60,surf_oi_gamma_m_slope,ret,870,-0.06514747947740122
OOS,nq,60,surf_oi_gamma_m_slope,absret,870,-0.004516787212214484
OOS,nq,60,surf_oi_gamma_m_slope,rv,870,-0.05008983342240669
OOS,nq,60,surf_peak_abs_oi_gamma_dist,ret,870,0.010178475234821715
OOS,nq,60,surf_peak_abs_oi_gamma_dist,absret,870,-0.030996092766814334
OOS,nq,60,surf_peak_abs_oi_gamma_dist,rv,870,-0.06079848970481465
OOS,nq,60,volg_gamma_sum,ret,870,0.05259796198381317
OOS,nq,60,volg_gamma_sum,absret,870,0.07783573000743368
OOS,nq,60,volg_gamma_sum,rv,870,0.0775515760290707
OOS,nq,60,volg_gamma_balance,ret,870,0.05259796198381317
OOS,nq,60,volg_gamma_balance,absret,870,0.07783573000743368
OOS,nq,60,volg_gamma_balance,rv,870,0.0775515760290707
OOS,nq,60,surf_iv_atm,ret,870,-0.05501982203155515
OOS,nq,60,surf_iv_atm,absret,870,0.21928449343056794
OOS,nq,60,surf_iv_atm,rv,870,0.4032720349742832
OOS,nq,60,surf_iv_skew_wing,ret,870,0.037598502528761756
OOS,nq,60,surf_iv_skew_wing,absret,870,0.12258259210186608
OOS,nq,60,surf_iv_skew_wing,rv,870,0.28930793891281714
OOS,nq,60,surf_delta_oi_sum,ret,870,0.15378371213468967
OOS,nq,60,surf_delta_oi_sum,absret,870,-0.04337534033489003
OOS,nq,60,surf_delta_oi_sum,rv,870,-0.0706597167726701
OOS,nq,60,surf_vega_oi_sum,ret,870,0.01673744927749892
OOS,nq,60,surf_vega_oi_sum,absret,870,-2.849193517415046e-05
OOS,nq,60,surf_vega_oi_sum,rv,870,0.02896133684487854
OOS,nq,60,d30_surf_oi_gamma_sum,ret,802,-0.003522857819699984
OOS,nq,60,d30_surf_oi_gamma_sum,absret,802,0.040278627687663965
OOS,nq,60,d30_surf_oi_gamma_sum,rv,802,0.14562607711066408
OOS,nq,60,d30_surf_oi_gamma_balance,ret,802,-0.017294753610421265
OOS,nq,60,d30_surf_oi_gamma_balance,absret,802,0.04646283508117687
OOS,nq,60,d30_surf_oi_gamma_balance,rv,802,0.15232692425772526
OOS,nq,60,d30_surf_atm_oi_gamma_abs_share,ret,802,-0.026670896278085016
OOS,nq,60,d30_surf_atm_oi_gamma_abs_share,absret,802,0.11527322988511483
OOS,nq,60,d30_surf_atm_oi_gamma_abs_share,rv,802,0.23762691814779544
OOS,nq,60,d30_surf_iv_atm,ret,802,-0.0032191641827702517
OOS,nq,60,d30_surf_iv_atm,absret,802,0.051141601362938896
OOS,nq,60,d30_surf_iv_atm,rv,802,0.10058273935405795
OOS,nq,60,d30_surf_iv_skew_wing,ret,802,-0.014482906450693616
OOS,nq,60,d30_surf_iv_skew_wing,absret,802,-0.04890522514847113
OOS,nq,60,d30_surf_iv_skew_wing,rv,802,-0.0975769981718248
OOS,nq,60,d30_volg_gamma_sum,ret,802,0.008408731297906698
OOS,nq,60,d30_volg_gamma_sum,absret,802,0.07856935894507043
OOS,nq,60,d30_volg_gamma_sum,rv,802,0.12171625730195061
OOS,nq,120,surf_oi_gamma_sum,ret,870,0.09959870289257833
OOS,nq,120,surf_oi_gamma_sum,absret,870,0.08444316193783609
OOS,nq,120,surf_oi_gamma_sum,rv,870,-0.023925070675170024
OOS,nq,120,surf_oi_gamma_balance,ret,870,0.06941188481804911
OOS,nq,120,surf_oi_gamma_balance,absret,870,0.06176155876671195
OOS,nq,120,surf_oi_gamma_balance,rv,870,-0.031153767110821642
OOS,nq,120,surf_oi_gamma_pc_asym,ret,870,-0.22580376163703522
OOS,nq,120,surf_oi_gamma_pc_asym,absret,870,-0.03577634896944068
OOS,nq,120,surf_oi_gamma_pc_asym,rv,870,0.030213833932473382
OOS,nq,120,surf_atm_oi_gamma_abs_share,ret,870,0.05591104466131339
OOS,nq,120,surf_atm_oi_gamma_abs_share,absret,870,-0.03849207594818258
OOS,nq,120,surf_atm_oi_gamma_abs_share,rv,870,-0.22848005366360769
OOS,nq,120,surf_near_oi_gamma_abs_share,ret,870,0.060955675268658575
OOS,nq,120,surf_near_oi_gamma_abs_share,absret,870,-0.06414737337296084
OOS,nq,120,surf_near_oi_gamma_abs_share,rv,870,-0.2070531343611599
OOS,nq,120,surf_oi_gamma_m_slope,ret,870,-0.07556658017188189
OOS,nq,120,surf_oi_gamma_m_slope,absret,870,-0.037504361603203924
OOS,nq,120,surf_oi_gamma_m_slope,rv,870,-0.08638130601035413
OOS,nq,120,surf_peak_abs_oi_gamma_dist,ret,870,0.0382492451818362
OOS,nq,120,surf_peak_abs_oi_gamma_dist,absret,870,-0.009770710381618489
OOS,nq,120,surf_peak_abs_oi_gamma_dist,rv,870,-0.06333855964141319
OOS,nq,120,volg_gamma_sum,ret,870,0.07470905219395417
OOS,nq,120,volg_gamma_sum,absret,870,0.04391904700444932
OOS,nq,120,volg_gamma_sum,rv,870,-0.0314290828489803
OOS,nq,120,volg_gamma_balance,ret,870,0.07470905219395417
OOS,nq,120,volg_gamma_balance,absret,870,0.04391904700444932
OOS,nq,120,volg_gamma_balance,rv,870,-0.0314290828489803
OOS,nq,120,surf_iv_atm,ret,870,-0.04361723476885337
OOS,nq,120,surf_iv_atm,absret,870,0.2155778266047522
OOS,nq,120,surf_iv_atm,rv,870,0.3802194443926855
OOS,nq,120,surf_iv_skew_wing,ret,870,0.10277757188120257
OOS,nq,120,surf_iv_skew_wing,absret,870,0.18754639108001062
OOS,nq,120,surf_iv_skew_wing,rv,870,0.4020722575339278
OOS,nq,120,surf_delta_oi_sum,ret,870,0.21999760274123942
OOS,nq,120,surf_delta_oi_sum,absret,870,0.04676322914855263
OOS,nq,120,surf_delta_oi_sum,rv,870,-0.06566365092850951
OOS,nq,120,surf_vega_oi_sum,ret,870,0.02673832809014604
OOS,nq,120,surf_vega_oi_sum,absret,870,0.029187942034447176
OOS,nq,120,surf_vega_oi_sum,rv,870,0.08474362565843181
OOS,nq,120,d30_surf_oi_gamma_sum,ret,802,-0.025876547245512093
OOS,nq,120,d30_surf_oi_gamma_sum,absret,802,0.08117107476643068
OOS,nq,120,d30_surf_oi_gamma_sum,rv,802,0.1441690455323066
OOS,nq,120,d30_surf_oi_gamma_balance,ret,802,-0.03451010023274145
OOS,nq,120,d30_surf_oi_gamma_balance,absret,802,0.03806460686079402
OOS,nq,120,d30_surf_oi_gamma_balance,rv,802,0.13220093408532577
OOS,nq,120,d30_surf_atm_oi_gamma_abs_share,ret,802,-0.029181096912338302
OOS,nq,120,d30_surf_atm_oi_gamma_abs_share,absret,802,0.0764314069188715
OOS,nq,120,d30_surf_atm_oi_gamma_abs_share,rv,802,0.22934030402699043
OOS,nq,120,d30_surf_iv_atm,ret,802,0.016839248048971932
OOS,nq,120,d30_surf_iv_atm,absret,802,0.10567464994772131
OOS,nq,120,d30_surf_iv_atm,rv,802,0.04803990183123541
OOS,nq,120,d30_surf_iv_skew_wing,ret,802,-0.008870029254269515
OOS,nq,120,d30_surf_iv_skew_wing,absret,802,-0.0010473650296672393
OOS,nq,120,d30_surf_iv_skew_wing,rv,802,-0.027316457528061045
OOS,nq,120,d30_volg_gamma_sum,ret,802,0.007608240930967669
OOS,nq,120,d30_volg_gamma_sum,absret,802,0.06888749879165176
OOS,nq,120,d30_volg_gamma_sum,rv,802,0.10122218253229803
