feature,split,instrument,horizon_m,tercile,n,ret_mean,ret_median,absret_mean,rv_mean,up_rate
surf_oi_gamma_pc_asym,Discovery,es,60,mid,2397,0.00010584969975423541,0.00011931038596912913,0.0018739832925723852,0.0024977423640426596,0.5244055068836045
surf_oi_gamma_pc_asym,Discovery,es,60,high,2424,-0.00031951742090530585,-0.00018249350519944363,0.0022663303488340914,0.0030025277451404594,0.452970297029703
surf_oi_gamma_pc_asym,Discovery,es,120,low,2787,0.000470873073307144,0.0003993211540380681,0.0015324647536267514,0.0021573712099187364,0.602081090778615
surf_oi_gamma_pc_asym,Discovery,es,120,mid,2397,0.00017522277305463823,0.0001781895937276179,0.0023917329513641083,0.0033082016992527163,0.5289945765540258
surf_oi_gamma_pc_asym,Discovery,es,120,high,2424,-0.0006166090613357684,-0.00024406017779465827,0.003053933360247386,0.00404761279163461,0.4434818481848185
surf_oi_gamma_pc_asym,Discovery,nq,5,low,2787,4.962196425269506e-05,4.851778176706567e-05,0.0005206339677080468,0.0006186857232873318,0.5267312522425547
surf_oi_gamma_pc_asym,Discovery,nq,5,mid,2397,2.6344034775805544e-05,0.00010015691249631864,0.0008569388142799581,0.0009903837422687424,0.541927409261577
surf_oi_gamma_pc_asym,Discovery,nq,5,high,2423,-5.5156561101606996e-05,0.0,0.0009328387971350205,0.0010980090789817507,0.48782501031778785
surf_oi_gamma_pc_asym,Discovery,nq,15,low,2787,9.702632940999679e-05,0.0001232032854210363,0.0008393986173437958,0.0010653061729473219,0.5532831001076426
surf_oi_gamma_pc_asym,Discovery,nq,15,mid,2397,3.3240184478693776e-05,0.00010959304449476015,0.0013333091365200019,0.0016263040080959014,0.5327492699207342
surf_oi_gamma_pc_asym,Discovery,nq,15,high,2423,-6.765289302790712e-05,-3.370862266571795e-05,0.0014766459295544798,0.001875814254302287,0.4808089145687165
surf_oi_gamma_pc_asym,Discovery,nq,30,low,2787,0.00014817294507002597,0.00018307753333535182,0.0011511148181509272,0.0014714805509977477,0.555794761392178
surf_oi_gamma_pc_asym,Discovery,nq,30,mid,2397,0.0001059317712169344,0.00018917299870735427,0.0017275915479789323,0.002204232593057175,0.5481852315394243
surf_oi_gamma_pc_asym,Discovery,nq,30,high,2423,-0.00021267017833428048,-4.5692005422148796e-05,0.0020241370100015058,0.0025922281487623148,0.48328518365662404
surf_oi_gamma_pc_asym,Discovery,nq,60,low,2787,0.00030838710344375766,0.0003456619426200902,0.0015639694669005708,0.0020315789721885506,0.5816289917473987
surf_oi_gamma_pc_asym,Discovery,nq,60,mid,2397,0.00013352422143542337,0.00022791651743570007,0.0023819985540004572,0.00302902027952463,0.5490196078431373
surf_oi_gamma_pc_asym,Discovery,nq,60,high,2423,-0.0003733497125385899,-0.00012745347947995533,0.002792915280991026,0.0036078250401663293,0.4762690879075526
surf_oi_gamma_pc_asym,Discovery,nq,120,low,2787,0.0006258882201471653,0.0005527915975678255,0.0020802248030946918,0.0026965240573745036,0.6099748833871547
surf_oi_gamma_pc_asym,Discovery,nq,120,mid,2397,0.00024330688924551548,0.00029412220003410816,0.0030579538607681178,0.003992126231352555,0.5602836879432624
surf_oi_gamma_pc_asym,Discovery,nq,120,high,2423,-0.0007031983187879505,-0.00015480674957424334,0.003739786351519159,0.004844201239007706,0.47172926124638875
surf_oi_gamma_pc_asym,Validation,es,5,low,611,6.822979279015907e-05,5.602868668752592e-05,0.0005663551680137265,0.0006631002873943315,0.5237315875613748
surf_oi_gamma_pc_asym,Validation,es,5,mid,2166,1.057511120789341e-05,5.471660503542086e-05,0.0007719224178893343,0.000898952314435191,0.5046168051708217
surf_oi_gamma_pc_asym,Validation,es,5,high,2040,-9.028554381591798e-05,0.0,0.0008013987906503913,0.0009656273166245373,0.46862745098039216
surf_oi_gamma_pc_asym,Validation,es,15,low,611,0.00014032019186954292,0.00012614317250081442,0.0008694989230180741,0.001145327543283465,0.5433715220949263
surf_oi_gamma_pc_asym,Validation,es,15,mid,2166,7.757140743472988e-05,0.00010702094508929783,0.0012142239967975477,0.001529005851449622,0.5184672206832872
surf_oi_gamma_pc_asym,Validation,es,15,high,2040,-0.0001196480740123724,0.0,0.001279513737835408,0.0016239014343054797,0.48137254901960785
surf_oi_gamma_pc_asym,Validation,es,30,low,611,0.00036531128087844664,0.0003116559318512291,0.0012319708777461381,0.0016169006387024777,0.5908346972176759
surf_oi_gamma_pc_asym,Validation,es,30,mid,2166,0.00013810103300539828,0.00013519065592593194,0.0016873496858371493,0.002091894022305327,0.5281625115420129
surf_oi_gamma_pc_asym,Validation,es,30,high,2040,-0.0002536466267890245,-0.00011185158774945636,0.001776330565819863,0.0022424734801420715,0.4715686274509804
surf_oi_gamma_pc_asym,Validation,es,60,low,611,0.0007241429100162289,0.0006277463904582614,0.0017884411388427784,0.002260129568414247,0.6317512274959084
surf_oi_gamma_pc_asym,Validation,es,60,mid,2166,0.000264601973571026,0.00026532237134502257,0.0023104251354705042,0.0028744040297310814,0.5461680517082179
surf_oi_gamma_pc_asym,Validation,es,60,high,2040,-0.00044484792787237144,-0.0002707501930545586,0.0024617323045633102,0.0031019116888535004,0.4534313725490196
surf_oi_gamma_pc_asym,Validation,es,120,low,611,0.0013351217351748406,0.0009599232061434648,0.0025708761495110578,0.0030477276080301554,0.6497545008183306
surf_oi_gamma_pc_asym,Validation,es,120,mid,2166,0.0005304770490144432,0.0004024071654037398,0.00301645636996444,0.003816276021008438,0.566943674976916
surf_oi_gamma_pc_asym,Validation,es,120,high,2040,-0.0008233411677121595,-0.0002810431955666548,0.0033850959091746725,0.004177297775088493,0.4534313725490196
surf_oi_gamma_pc_asym,Validation,nq,5,low,611,9.241414529930897e-05,0.00010300025014342573,0.0007482795447984865,0.0008642620680183062,0.5351882160392799
surf_oi_gamma_pc_asym,Validation,nq,5,mid,2166,1.1470055876243445e-05,4.9907671029969514e-05,0.0010270173717368627,0.0011997029207732274,0.523084025854109
surf_oi_gamma_pc_asym,Validation,nq,5,high,2040,-0.0001019751835714919,-5.869388580403978e-05,0.0010571439805171624,0.0012459558133301799,0.47009803921568627
surf_oi_gamma_pc_asym,Validation,nq,15,low,611,0.00019752457784165652,0.00022055927530528763,0.0011703847303441786,0.0014950261972144585,0.55810147299509
surf_oi_gamma_pc_asym,Validation,nq,15,mid,2166,0.00011566412243437728,0.00013328861515982116,0.0016446273603024926,0.0020336686439866277,0.5313942751615882
surf_oi_gamma_pc_asym,Validation,nq,15,high,2040,-0.0001407747990398807,-1.833541329315791e-05,0.001680742718524651,0.0021001429258234584,0.49264705882352944
surf_oi_gamma_pc_asym,Validation,nq,30,low,611,0.0004838468321337768,0.00043430195830707063,0.0016294293576308947,0.002089082793935344,0.6219312602291326
surf_oi_gamma_pc_asym,Validation,nq,30,mid,2166,0.00019523927916047275,0.00021272417998141613,0.002287999993984473,0.002759404102864156,0.5401662049861495
surf_oi_gamma_pc_asym,Validation,nq,30,high,2040,-0.00031488479929777383,-0.00012681403620201648,0.0022945862800656342,0.00288750589055357,0.471078431372549
surf_oi_gamma_pc_asym,Validation,nq,60,low,611,0.0009864808083222842,0.0008830234723693486,0.002385675332247957,0.0029304016184422965,0.646481178396072
surf_oi_gamma_pc_asym,Validation,nq,60,mid,2166,0.00037721075717740205,0.00038771817879479364,0.0030875552241423684,0.003773599369174361,0.5604801477377654
surf_oi_gamma_pc_asym,Validation,nq,60,high,2040,-0.000537151574074277,-0.00030593912061277484,0.0031611613512388683,0.0039798617956295,0.46372549019607845
surf_oi_gamma_pc_asym,Validation,nq,120,low,611,0.0018578424751132003,0.001374021409170867,0.0034545026530394232,0.003945806088629794,0.67430441898527
surf_oi_gamma_pc_asym,Validation,nq,120,mid,2166,0.0007464115478054862,0.0005204546858011971,0.003997807574613436,0.004979616103708271,0.5692520775623269
surf_oi_gamma_pc_asym,Validation,nq,120,high,2040,-0.0009797914316246076,-0.0004714156520109758,0.004276740943181698,0.005325097520003601,0.44950980392156864
surf_oi_gamma_pc_asym,OOS,es,5,low,157,-4.470024644204666e-05,0.0,0.00048809977951390544,0.0005136713787682231,0.4840764331210191
surf_oi_gamma_pc_asym,OOS,es,5,mid,379,-4.506005405437885e-05,-4.7691720717280006e-05,0.0005353185778628592,0.0005527502543492956,0.46174142480211083
surf_oi_gamma_pc_asym,OOS,es,5,high,334,-0.00010059027774124438,-4.956998410438063e-05,0.0005286240710563771,0.0006031448984112719,0.41916167664670656
surf_oi_gamma_pc_asym,OOS,es,15,low,157,1.9438273706584008e-05,5.092168245246498e-05,0.0006792776075557436,0.0009070026048032524,0.5095541401273885
surf_oi_gamma_pc_asym,OOS,es,15,mid,379,-3.049266246902595e-05,-4.9895220037954324e-05,0.0007861623645443701,0.0009535660463689297,0.45646437994722955
surf_oi_gamma_pc_asym,OOS,es,15,high,334,-0.00015521364519184607,-7.364090482697705e-05,0.0007687282890907626,0.0010178396069134902,0.4491017964071856
surf_oi_gamma_pc_asym,OOS,es,30,low,157,0.00033019845067929876,0.0004073734596190537,0.0010699290407906556,0.0013027881916604493,0.6178343949044586
surf_oi_gamma_pc_asym,OOS,es,30,mid,379,0.00012980312953024436,4.9173878835517826e-05,0.0010750866105576102,0.0013084030693594872,0.5065963060686016
surf_oi_gamma_pc_asym,OOS,es,30,high,334,-0.0002062085897502192,-0.0001740542956488178,0.0011041091901075975,0.0014100618866714487,0.4281437125748503
surf_oi_gamma_pc_asym,OOS,es,60,low,157,0.0007222152308404096,0.00045378913931326537,0.0015786013261728626,0.0018836552243771116,0.6305732484076433
surf_oi_gamma_pc_asym,OOS,es,60,mid,379,0.00018208297276524772,0.00019827500743541115,0.0014697491539582492,0.0017997202538306899,0.5488126649076517
surf_oi_gamma_pc_asym,OOS,es,60,high,334,-0.0003389479057098461,-0.00014867163014659068,0.0016163932952095326,0.0019637614002689396,0.45209580838323354
surf_oi_gamma_pc_asym,OOS,es,120,low,157,0.0015223506461634426,0.0011788222028599193,0.002493614686461899,0.0025824611672452882,0.6751592356687898
surf_oi_gamma_pc_asym,OOS,es,120,mid,379,0.00032207826566342095,0.00032911749494579645,0.002065885111984576,0.0024501417324462953,0.5725593667546174
surf_oi_gamma_pc_asym,OOS,es,120,high,334,-0.0005880837222750532,-0.0003168834962714584,0.0020718934870243696,0.0026483358664398595,0.4161676646706587
surf_oi_gamma_pc_asym,OOS,nq,5,low,157,-7.419509799372018e-05,-5.604517240898055e-05,0.0006698041979930826,0.0007055093517773121,0.46496815286624205
surf_oi_gamma_pc_asym,OOS,nq,5,mid,379,-3.891164744700485e-05,0.0,0.0007317082755326441,0.0007588210467941823,0.49340369393139843
surf_oi_gamma_pc_asym,OOS,nq,5,high,334,-9.95533247294676e-05,-4.425177490124943e-05,0.0006857164593377294,0.0008078502348218035,0.46407185628742514
surf_oi_gamma_pc_asym,OOS,nq,15,low,157,4.9579344996549253e-05,5.7654333443846184e-05,0.0009645083420857194,0.0012220205984925332,0.535031847133758
surf_oi_gamma_pc_asym,OOS,nq,15,mid,379,1.9479917398044715e-05,6.860027988908612e-05,0.001083247050492265,0.0013202158651302372,0.5145118733509235
surf_oi_gamma_pc_asym,OOS,nq,15,high,334,-0.00014110771623467662,-0.00015220521402453668,0.0010030904731004795,0.0013309073707892117,0.44011976047904194
surf_oi_gamma_pc_asym,OOS,nq,30,low,157,0.00036514087661693493,0.0004198622851705469,0.0014167513781134513,0.0017216899376294645,0.5987261146496815
surf_oi_gamma_pc_asym,OOS,nq,30,mid,379,0.00020775210252733982,0.0002737625930793186,0.0015373778603687026,0.0017867775038171978,0.5567282321899736
surf_oi_gamma_pc_asym,OOS,nq,30,high,334,-0.00024040617473078014,-0.00020590213977594862,0.0014586246640822336,0.0018215391491715317,0.4550898203592814
surf_oi_gamma_pc_asym,OOS,nq,60,low,157,0.0008232559662916455,0.0007293320176755547,0.0021164091999769075,0.002479269300968177,0.6305732484076433
surf_oi_gamma_pc_asym,OOS,nq,60,mid,379,0.00030806441841905915,0.00020756074611161246,0.0020415386814829958,0.002427990857131373,0.5356200527704486
surf_oi_gamma_pc_asym,OOS,nq,60,high,334,-0.00041616357200227453,-6.479374568763019e-05,0.002095123671400536,0.0025249890919804433,0.47904191616766467
surf_oi_gamma_pc_asym,OOS,nq,120,low,157,0.0017346577930321336,0.0015191095462547821,0.003444461195840362,0.0033865439613632686,0.6624203821656051
surf_oi_gamma_pc_asym,OOS,nq,120,mid,379,0.0004931810454059203,0.000563744362556351,0.0028040535175941606,0.0032579875466174613,0.5778364116094987
surf_oi_gamma_pc_asym,OOS,nq,120,high,334,-0.0007604060147056022,-0.00033616963907423525,0.0027726953378626722,0.0033712203306318507,0.45209580838323354
surf_atm_oi_gamma_abs_share,Discovery,es,5,low,2750,-1.8086572402756937e-05,0.0,0.0008885493934606356,0.001093110176645013,0.49018181818181816
surf_atm_oi_gamma_abs_share,Discovery,es,5,mid,2568,1.7858913053846194e-05,0.0,0.00046308781341432477,0.0005592634753113166,0.4957165109034268
surf_atm_oi_gamma_abs_share,Discovery,es,5,high,2227,4.43088481637891e-06,0.0,0.00034178469432108514,0.0004410392193408921,0.4714863044454423
surf_atm_oi_gamma_abs_share,Discovery,es,15,low,2750,3.1490596175747636e-05,8.558026009020114e-05,0.001406033929717739,0.0018022445039424671,0.5123636363636364
surf_atm_oi_gamma_abs_share,Discovery,es,15,mid,2568,2.2958685200711823e-05,6.359907666275699e-05,0.0007378677411491582,0.0009570846012458647,0.5058411214953271
surf_atm_oi_gamma_abs_share,Discovery,es,15,high,2227,2.9773442080689486e-06,0.0,0.0005417073329873455,0.0007575644553217566,0.4957341715312079
surf_atm_oi_gamma_abs_share,Discovery,es,30,low,2750,-9.233125635487595e-06,9.631550281974377e-05,0.001853464712156886,0.0024417577681313,0.5232727272727272
surf_atm_oi_gamma_abs_share,Discovery,es,30,mid,2568,5.7907668073536047e-05,9.770997304670015e-05,0.001005640701369531,0.0013372311862883744,0.5245327102803738
surf_atm_oi_gamma_abs_share,Discovery,es,30,high,2227,1.7499075911522588e-05,5.95415302173663e-05,0.0007720825085970946,0.0010857597280193166,0.5015716210148181
surf_atm_oi_gamma_abs_share,Discovery,es,60,low,2750,-8.189593681770533e-05,0.00010570892562367096,0.0026125315226137166,0.0034009370218107734,0.5127272727272727
surf_atm_oi_gamma_abs_share,Discovery,es,60,mid,2568,6.807770013940186e-05,0.00012467849344555137,0.0013427848164349616,0.001862033425939909,0.5295950155763239
surf_atm_oi_gamma_abs_share,Discovery,es,60,high,2227,9.989438111697368e-05,0.00010108157282928687,0.0010557041448537275,0.0015005100726078683,0.5190839694656488
surf_atm_oi_gamma_abs_share,Discovery,es,120,low,2750,-0.00017452081704923673,9.810818509714547e-05,0.00343100589685656,0.004560107319190198,0.5127272727272727
surf_atm_oi_gamma_abs_share,Discovery,es,120,mid,2568,0.0001346638382448196,0.00020793420817677433,0.0018148235299284064,0.002505951642332005,0.5373831775700935
surf_atm_oi_gamma_abs_share,Discovery,es,120,high,2227,0.00019627595903066195,0.000200340578984326,0.0013387289775864443,0.0019724492162089564,0.5401885945217781
surf_atm_oi_gamma_abs_share,Discovery,nq,5,low,2750,-1.4501690695711873e-05,6.104987946775609e-05,0.0011123918266079307,0.0013159070652693872,0.5141818181818182
surf_atm_oi_gamma_abs_share,Discovery,nq,5,mid,2568,2.867239183743612e-05,5.003259941638305e-05,0.0006156088185719189,0.000706848440489241,0.5233644859813084
surf_atm_oi_gamma_abs_share,Discovery,nq,5,high,2226,1.7248071787598233e-05,4.249533656486282e-05,0.0004544088382463808,0.0005447511230801943,0.5215633423180593
surf_atm_oi_gamma_abs_share,Discovery,nq,15,low,2750,2.0673640611336445e-05,7.054328221722805e-05,0.001735060953086132,0.002180269727168455,0.5152727272727273
surf_atm_oi_gamma_abs_share,Discovery,nq,15,mid,2568,2.946448064797654e-05,6.630725196243858e-05,0.0009998744017082268,0.0012208747938230095,0.5218068535825545
surf_atm_oi_gamma_abs_share,Discovery,nq,15,high,2226,2.7573956968323854e-05,8.162931381860972e-05,0.0007183534055313415,0.000938888541739747,0.5372866127583109
surf_atm_oi_gamma_abs_share,Discovery,nq,30,low,2750,-5.042074624639348e-05,0.00012571599509880738,0.0023059803388585792,0.002934083919138367,0.5243636363636364
surf_atm_oi_gamma_abs_share,Discovery,nq,30,mid,2568,8.643296825040516e-05,0.00015622290900629832,0.001346359559577507,0.0016967836934092878,0.5416666666666666
surf_atm_oi_gamma_abs_share,Discovery,nq,30,high,2226,3.234802622494141e-05,8.731993218102918e-05,0.0010150455972820892,0.001339987056267857,0.5256064690026954
surf_atm_oi_gamma_abs_share,Discovery,nq,60,low,2750,-0.0001252221369494736,0.00020023440398153625,0.0032240341265735383,0.004057575319148679,0.5356363636363637
surf_atm_oi_gamma_abs_share,Discovery,nq,60,mid,2568,0.00011848218665805815,0.00019189039468592295,0.0017888836174593098,0.0023473376067797485,0.5397196261682243
surf_atm_oi_gamma_abs_share,Discovery,nq,60,high,2226,0.00014709649624147713,0.00018601832149811592,0.0013895047920388442,0.0018523019049118442,0.541329739442947
surf_atm_oi_gamma_abs_share,Discovery,nq,120,low,2750,-0.0002284219433957223,0.0002072003456774496,0.0042099609757724945,0.005403427938125183,0.5290909090909091
surf_atm_oi_gamma_abs_share,Discovery,nq,120,mid,2568,0.00023955398771185584,0.00035012953576196715,0.0023781162416487344,0.003132536543142364,0.5650311526479751
surf_atm_oi_gamma_abs_share,Discovery,nq,120,high,2226,0.00031098153132247896,0.00030658090063540033,0.0018376125437764128,0.0024448577938866187,0.5615453728661276
surf_atm_oi_gamma_abs_share,Validation,es,5,low,2789,-4.312084737030768e-05,0.0,0.0009146961256637882,0.0010614532121610972,0.48117604876299747
surf_atm_oi_gamma_abs_share,Validation,es,5,mid,1349,1.1139712504458751e-05,5.569479253697551e-05,0.0005746653817614985,0.000709375920758342,0.5114899925871016
surf_atm_oi_gamma_abs_share,Validation,es,5,high,679,-2.1136736327120925e-05,0.0,0.0004809564112797003,0.0005962055799091501,0.4963181148748159
surf_atm_oi_gamma_abs_share,Validation,es,15,low,2789,-1.3784566892792671e-06,5.613877505195042e-05,0.0014120355291307293,0.001783216213496899,0.5030476873431338
surf_atm_oi_gamma_abs_share,Validation,es,15,mid,1349,3.331551072820653e-05,6.065752759920606e-05,0.000975601437551372,0.0012232998107709287,0.513713862120089
surf_atm_oi_gamma_abs_share,Validation,es,15,high,679,-4.628110974267273e-05,5.404821100429835e-05,0.0007617490636367593,0.0010320460456501083,0.5022091310751104
surf_atm_oi_gamma_abs_share,Validation,es,30,low,2789,-1.8328660235562556e-05,6.493506493510104e-05,0.001974637309853061,0.002417780708551714,0.5116529221943349
surf_atm_oi_gamma_abs_share,Validation,es,30,mid,1349,2.08745670567255e-05,6.134969325155559e-05,0.0013340199324294395,0.0017183666125818082,0.5129725722757599
