shape,rank,session_date,score,step1_label,component_1,component_2,component_3,component_4,component_1_name,component_2_name,component_3_name,component_4_name,poc_location,volume_above_share,volume_below_share,lower_tail_width_10,upper_tail_width_10,upper_body_share,lower_body_share,n_major_peaks,n_local_maxima,normalized_separation,valley_depth,peak_balance,B_score_reason
D,31,2026-03-26,0.5044147324272082,B-like,0.5326160053799597,0.1587707880365623,0.8262721362923111,0.5,D1,D2,D3,D4,0.3597848016139879,0.2896926970091406,0.7103073029908594,0.12508406186953597,0.17720242098184263,0.15453423868507168,0.30176049364321705,2,5,0.2219233355749832,1.0,0.7029156816390859,
D,32,2026-06-04,0.49345362129122566,UNCLASSIFIED,0.08248260449997458,0.9339952967856044,0.9573365838793235,0.0,D1,D2,D3,D4,0.22474478134999237,0.5165011758035989,0.4834988241964011,0.17690080755751944,0.16410178272131648,0.24209676324625598,0.25891933867535444,4,6,0.17065366448270608,1.0,0.8338762214983714,
D,33,2026-04-01,0.48983928453701653,B-like,0.0,0.5328763502440572,0.9264807879040088,0.5,D1,D2,D3,D4,0.8056595921764461,0.6167809124389857,0.3832190875610143,0.14565126924677488,0.12359550561797752,0.5367143033357415,0.24022625949355936,2,5,0.5826050769870995,0.9938366718027735,0.5066354410616706,
D,34,2026-07-28,0.489224527548694,UNCLASSIFIED,0.2829110144185648,0.8019625244938973,0.8720245712823138,0.0,D1,D2,D3,D4,0.7151266956744305,0.5495093688765257,0.4504906311234743,0.24699257742513436,0.20859994880982852,0.23655236390431156,0.14807933951523108,5,6,0.15357051446122344,0.767616191904048,0.8475222363405337,
D,35,2026-06-03,0.47808162164305423,UNCLASSIFIED,0.43154597383453097,0.8179833872539932,0.6627971254836926,0.0,D1,D2,D3,D4,0.3294637921503593,0.5455041531865017,0.4544958468134983,0.20287451630735212,0.10171365395245992,0.31376890462322315,0.2416966170516861,6,8,0.39800995024875624,0.9461756373937678,0.9566395663956639,
D,36,2026-04-08,0.47801200290871526,UNCLASSIFIED,0.1541699552749276,0.9104694796695889,0.8474085766903446,0.0,D1,D2,D3,D4,0.2462509865824783,0.4776173699173972,0.5223826300826028,0.14285714285714285,0.09707971586424625,0.3579658912521699,0.39058193651961076,4,5,0.691397000789266,0.9772905246671887,0.798125,
D,37,2026-06-23,0.47521909883683294,UNCLASSIFIED,0.6687196715192236,0.8825859884790974,0.34957073534901073,0.0,D1,D2,D3,D4,0.5993840985442329,0.47064649711977435,0.5293535028802256,0.1506159014557671,0.34574468085106386,0.04498222362249873,0.27839703513018343,4,8,0.10862262038073908,0.7012195121951219,0.7861936720997124,
D,38,2026-07-01,0.4555299916204607,UNCLASSIFIED,0.0,0.8851557708187061,0.9369641956631367,0.0,D1,D2,D3,D4,0.13262733232476046,0.47128894270467653,0.5287110572953235,0.11321230458900655,0.13212304589006554,0.31620422457096675,0.36389782433010603,4,7,0.6959152798789713,0.9845360824742269,0.6339869281045751,
D,39,2026-08-05,0.446629213483146,UNCLASSIFIED,0.5786516853932583,0.0,0.2078651685393258,1.0,D1,D2,D3,D4,0.6264044943820225,0.8342985330793623,0.1657014669206377,0.39831460674157304,0.16067415730337078,0.3450138468686322,0.06445836244773127,1,4,0.2696629213483146,0.9095315024232633,0.37021531100478466,
D,40,2026-07-29,0.44617697594501715,UNCLASSIFIED,0.9058419243986254,0.0,0.6288659793814433,0.25,D1,D2,D3,D4,0.5282474226804124,0.7598077391265969,0.24019226087340306,0.2571134020618557,0.14577319587628865,0.598093372361872,0.14386268636317043,3,4,0.1711340206185567,1.0,0.6772679874869656,
D,41,2026-04-14,0.44554553518385775,UNCLASSIFIED,0.0,0.969975567965478,0.812206572769953,0.0,D1,D2,D3,D4,0.14704225352112676,0.5075061080086305,0.4924938919913695,0.14197183098591548,0.0856338028169014,0.22090961733722553,0.32401795913186954,4,6,0.4529577464788732,0.9636163175303197,0.8069395017793595,
D,42,2026-05-27,0.44511672899433613,UNCLASSIFIED,0.0,0.5600599225694913,0.2204069934078532,1.0,D1,D2,D3,D4,0.94067067927773,0.6099850193576272,0.39001498064237283,0.2858985382631126,0.052020636285468616,0.41511640890561535,0.1144338256694496,1,4,0.6190885640584695,0.9970887918486172,0.45708582834331335,
D,43,2026-06-09,0.44030788802709275,UNCLASSIFIED,0.0,0.9217547387908918,0.8394768133174791,0.0,D1,D2,D3,D4,0.8335315101070154,0.48043868469772294,0.5195613153022771,0.23156956004756243,0.18341260404280618,0.24862877196749583,0.20060391741093897,6,6,0.13079667063020214,0.9848771266540642,0.8182521268368136,
D,44,2026-05-20,0.43697985647326254,UNCLASSIFIED,0.217687074829932,0.423845351818976,0.8563869992441422,0.25,D1,D2,D3,D4,0.2653061224489796,0.355961337954744,0.6440386620452561,0.1870748299319728,0.23015873015873015,0.19430639540375408,0.378888688190717,3,6,0.11337868480725624,0.5646794150731158,0.6770753998476771,
D,45,2026-07-07,0.433207095253682,UNCLASSIFIED,0.14869029275808932,0.28187820125098906,0.8022598870056497,0.5,D1,D2,D3,D4,0.7553929121725732,0.6795304496872527,0.32046955031274726,0.24691833590138676,0.18759630200308167,0.3378253450310775,0.14680400919352068,2,4,0.15408320493066255,0.6913425345043915,0.6725738396624472,
D,46,2026-05-21,0.4329976773309996,UNCLASSIFIED,0.38764643237486685,0.7836414015497706,0.560702875399361,0.0,D1,D2,D3,D4,0.6837060702875399,0.5540896496125574,0.44591035038744264,0.31629392971246006,0.18450479233226838,0.30092765146809125,0.08404563713918914,4,4,0.28753993610223644,0.7692913385826772,0.9365781710914455,
D,47,2026-05-06,0.43060722959759445,UNCLASSIFIED,0.3348185868873329,0.4385333104973159,0.9490770210057289,0.0,D1,D2,D3,D4,0.30044557606619987,0.359633327624329,0.640366672375671,0.19796308084022915,0.18268618714194781,0.20303996765926194,0.2665194669332926,4,5,0.1527689369828135,0.6867873910127431,0.9582262210796915,
D,48,2026-08-13,0.4292322396242574,UNCLASSIFIED,0.0340537000654878,0.7090704123280709,0.973804846103471,0.0,D1,D2,D3,D4,0.21021611001964635,0.4272676030820177,0.5727323969179823,0.12868369351669942,0.13654223968565815,0.27976817305589835,0.35691899377455183,6,6,0.26719056974459726,0.8675263774912075,0.8257502420135527,
D,49,2026-06-08,0.4280248182308632,UNCLASSIFIED,0.0,0.9795064517777159,0.7325928211457369,0.0,D1,D2,D3,D4,0.9228633137920395,0.505123387055571,0.494876612944429,0.17926565874730022,0.09904350509102129,0.3286219181555193,0.20137492219117226,5,6,0.37550138846035175,0.9797859690844233,0.8172983479105929,
D,50,2026-07-23,0.4245470252685998,UNCLASSIFIED,0.0,0.9465166588585443,0.7516714422158548,0.0,D1,D2,D3,D4,0.14804202483285578,0.4866291647146361,0.5133708352853639,0.1227316141356256,0.19723018147086915,0.18784028413510184,0.31731172952100384,4,6,0.40114613180515757,0.876265466816648,0.9231568016614745,
D,51,2026-08-27,0.415249931902241,UNCLASSIFIED,0.0,0.6064249996498257,0.8045747279591383,0.25,D1,D2,D3,D4,0.14323784143904064,0.4016062499124564,0.5983937500875436,0.12258494337108594,0.18121252498334445,0.13474360231395235,0.3703969576849271,3,6,0.41305796135909395,0.8685770750988142,0.7207977207977208,
D,52,2026-05-26,0.41267863077434364,UNCLASSIFIED,0.4798936523762046,0.0,0.1708208707211698,1.0,D1,D2,D3,D4,0.3439680957128614,0.18812933461594483,0.8118706653840552,0.10019940179461616,0.3489531405782652,0.07795272692945839,0.47434028738878126,1,3,0.2193419740777667,0.748657357679914,0.36282151208106,
D,53,2026-07-22,0.40637254901960784,B-like,0.5784313725490196,0.0,0.5470588235294118,0.5,D1,D2,D3,D4,0.3735294117647059,0.19718752697187528,0.8028124730281248,0.10823529411764705,0.24411764705882352,0.1412667248176105,0.4791165166146288,2,4,0.29411764705882354,0.8854041013268998,0.5446780551905388,
D,54,2026-09-14,0.4041373378281252,UNCLASSIFIED,0.23703703703703705,0.5958086105717602,0.7837037037037037,0.0,D1,D2,D3,D4,0.27111111111111114,0.39895215264294004,0.60104784735706,0.11555555555555555,0.18044444444444444,0.24487737148683683,0.4625606091833082,4,7,0.4622222222222222,0.9368421052631579,0.8260869565217391,
D,55,2026-06-29,0.3901475851153527,B-like,0.0,0.40770813494762637,0.6528822055137844,0.5,D1,D2,D3,D4,0.887593984962406,0.6480729662630934,0.3519270337369066,0.16466165413533834,0.060526315789473685,0.4563754537802981,0.22035018661316239,2,6,0.2631578947368421,0.9815384615384616,0.7361268403171007,
D,56,2026-08-04,0.3892176657534322,UNCLASSIFIED,0.7691363706089891,0.41513113241087574,0.37260315999386406,0.0,D1,D2,D3,D4,0.5692590888173032,0.6462172168972811,0.35378278310271893,0.3308789691670502,0.1426599171652094,0.29773144340818575,0.08286498191834346,5,5,0.12517257248044178,0.828978622327791,0.9073275862068966,
D,57,2026-06-01,0.3882849354822321,UNCLASSIFIED,0.6296296296296294,0.1635961579409,0.5099139543583988,0.25,D1,D2,D3,D4,0.6111111111111112,0.709100960514775,0.290899039485225,0.29685746352413017,0.14983164983164984,0.4284646358577588,0.10156516851081604,3,6,0.19079685746352412,0.8141980718667835,0.9276422764227642,
D,58,2026-08-24,0.38621304791029565,UNCLASSIFIED,0.9704383282364936,0.0,0.07441386340468903,0.5,D1,D2,D3,D4,0.5088685015290519,0.7960910127414509,0.2039089872585491,0.4452599388379205,0.1675840978593272,0.2528961625845754,0.06344718248320974,2,4,0.11009174311926606,0.5975254730713246,0.9737774627923459,
D,59,2026-04-29,0.37873099112867825,UNCLASSIFIED,0.0,0.825043659835714,0.6898803046789989,0.0,D1,D2,D3,D4,0.9178454842219804,0.5437390850410715,0.4562609149589285,0.17138193688792167,0.07834602829162132,0.3106827985882148,0.22912896338363664,5,6,0.40261153427638735,0.9595645412130638,0.9992229992229992,
D,60,2026-05-04,0.3689147662946789,UNCLASSIFIED,0.09024745269286738,0.0,0.3854116124858482,1.0,D1,D2,D3,D4,0.7729257641921398,0.8036201422875671,0.19637985771243294,0.3372149442018438,0.15283842794759825,0.5867387806952822,0.08697457281012304,1,2,0.269771955361475,0.918854415274463,0.24822274881516587,
D,61,2026-09-03,0.3656627053543168,UNCLASSIFIED,0.06624383368569409,0.2699094542572955,0.6264975334742775,0.5,D1,D2,D3,D4,0.21987315010570824,0.3174773635643239,0.6825226364356761,0.13953488372093023,0.25158562367864695,0.13892883789833368,0.39352285383708735,2,4,0.19027484143763213,0.6690997566909975,0.7764483627204031,
D,62,2026-08-31,0.3514309764309764,UNCLASSIFIED,0.053579270970575354,0.0,0.8521446347533304,0.5,D1,D2,D3,D4,0.2160737812911726,0.16070562916825806,0.839294370831742,0.15458937198067632,0.19894598155467721,0.11254664042071863,0.577044833563475,2,3,0.13175230566534915,0.7911464245175936,0.5540880503144654,
D,63,2026-08-19,0.3467659137577002,UNCLASSIFIED,0.0,0.0,0.8870636550308009,0.5,D1,D2,D3,D4,0.19969199178644764,0.17880095591540912,0.8211990440845909,0.14887063655030802,0.18275154004106775,0.11649897310050882,0.477618320832871,2,4,0.1437371663244353,0.598731165741475,0.695148842337376,
D,64,2026-05-25,0.345573050523552,UNCLASSIFIED,0.389593062041361,0.2207956488364804,0.5219034912163665,0.25,D1,D2,D3,D4,0.6831220813875917,0.6948010877908799,0.3051989122091201,0.25883922615076715,0.11541027351567712,0.37974149013837616,0.13424533100110167,3,4,0.19079386257505004,0.7051406401551892,0.7481857764876633,
D,65,2026-07-15,0.3257672194905935,UNCLASSIFIED,0.3609371375550916,0.20541172185010326,0.7367200185571793,0.0,D1,D2,D3,D4,0.3082811412665275,0.3013529304625258,0.6986470695374742,0.14787752261656228,0.2268615170494085,0.12378704324916955,0.33637356613375663,4,5,0.13917884481558804,0.8617176128093158,0.9635343618513323,
D,66,2026-04-22,0.3080589124994394,UNCLASSIFIED,0.9560478199718705,0.13940864577834855,0.13677918424753854,0.0,D1,D2,D3,D4,0.5131856540084389,0.7151478385554129,0.28485216144458714,0.38924050632911394,0.13027426160337552,0.3720271310447089,0.05688610029797556,4,4,0.15822784810126583,0.7931818181818182,0.9276177090653549,
D,67,2026-04-30,0.30354016196104183,UNCLASSIFIED,0.09498796235500118,0.0,0.619172685489166,0.5,D1,D2,D3,D4,0.7715036112934996,0.7949220939356575,0.2050779060643425,0.20157583716349312,0.08732764281024294,0.6296499431517927,0.1747361762774833,2,4,0.1313197636244255,0.656140350877193,0.9193548387096774,
D,68,2026-05-13,0.3003909639754059,UNCLASSIFIED,0.2521847690387016,0.2936362653897633,0.40574282147315865,0.25,D1,D2,D3,D4,0.7243445692883895,0.6765909336525592,0.3234090663474408,0.29812734082397,0.1198501872659176,0.40778113075791206,0.1023833869533049,3,6,0.2397003745318352,0.6928508384819064,0.6904326630103595,
D,69,2026-04-13,0.29656839723117184,UNCLASSIFIED,0.0,0.5397234855217921,0.6465501034028953,0.0,D1,D2,D3,D4,0.8195149464184998,0.615069128619552,0.384930871380448,0.16187253243090807,0.05583756345177665,0.4508946184160897,0.20765248832682295,5,7,0.16187253243090807,0.9008674101610905,0.8539682539682539,
D,70,2026-08-12,0.2945869307601151,UNCLASSIFIED,0.0,0.0,0.6783477230404604,0.5,D1,D2,D3,D4,0.8725241239207719,0.7543297355927381,0.24567026440726192,0.17267648552564754,0.07618080243778567,0.6962117036220417,0.20746279272391047,2,3,0.12188928390045708,0.8717171717171717,0.6378865979381443,
D,71,2026-06-10,0.2904811398211903,UNCLASSIFIED,0.20479728848911494,0.6408712415947599,0.31625602920088636,0.0,D1,D2,D3,D4,0.2614391865467345,0.41021781039869,0.58978218960131,0.3005475166210403,0.09542432538130621,0.2716335063646308,0.09907613473808827,4,5,0.11732499022291748,0.9670542635658914,0.910856134157105,
D,72,2026-07-06,0.2879500818330605,UNCLASSIFIED,0.7735951991271139,0.0,0.12820512820512808,0.25,D1,D2,D3,D4,0.4320785597381342,0.2409959329708879,0.759004067029112,0.11194762684124386,0.3734860883797054,0.06745887548741457,0.4306194183170047,3,3,0.24877250409165302,0.9747747747747748,0.9153380978559648,
D,73,2026-06-16,0.2848478028125213,UNCLASSIFIED,0.2452107279693485,0.0017794615693702553,0.6424010217113665,0.25,D1,D2,D3,D4,0.7264367816091954,0.7495551346076574,0.25044486539234256,0.23563218390804597,0.12835249042145594,0.4992682716864186,0.134293666963184,3,6,0.13793103448275862,0.9741935483870968,0.8469945355191257,
D,74,2026-08-03,0.27892187564390997,B-like,0.0,0.06319435595046397,0.5524931466251759,0.5,D1,D2,D3,D4,0.9319848855301178,0.734201411012384,0.265798588987616,0.19315403422982885,0.05890197821738164,0.4776374562058231,0.1682887958070127,2,7,0.3094020893531896,0.9968847352024922,0.6993464052287581,
D,75,2026-09-09,0.26680107526881724,UNCLASSIFIED,0.0985663082437277,0.0,0.7186379928315412,0.25,D1,D2,D3,D4,0.2295698924731183,0.15688330871491876,0.8431166912850813,0.1349462365591398,0.21935483870967742,0.13604407290343545,0.4945111954627359,3,4,0.17204301075268819,0.764373232799246,0.7818717759764185,
D,76,2026-04-07,0.25,P-like,0.0,0.0,0.0,1.0,D1,D2,D3,D4,0.8037694013303769,0.9583917718560074,0.041608228143992565,0.6809866962305987,0.07289356984478935,0.8657620141681026,0.020184759716637947,1,2,0.1164079822616408,0.7513812154696132,0.36236236236236236,
D,77,2026-07-21,0.2457025411061285,B-like,0.37753576767029673,0.0,0.10527439675421724,0.5,D1,D2,D3,D4,0.686739269698911,0.8017221652692856,0.19827783473071436,0.3542600896860987,0.08584240871236387,0.5051623768901256,0.07090030388459707,2,4,0.20499679692504805,0.8054862842892768,0.7530516431924883,
D,78,2026-04-27,0.24274461028192376,UNCLASSIFIED,0.3980099502487563,0.0,0.07296849087893875,0.5,D1,D2,D3,D4,0.3194029850746269,0.13690798193178438,0.8630920180682156,0.08009950248756219,0.3582089552238806,0.07454099560390155,0.5424744913049871,2,2,0.15920398009950248,0.8661858974358975,0.8421052631578947,
D,79,2026-04-16,0.24009274873524453,UNCLASSIFIED,0.0,0.0,0.4603709949409781,0.5,D1,D2,D3,D4,0.8768971332209107,0.8501758910008018,0.14982410899919818,0.24957841483979765,0.08768971332209106,0.6404080602544711,0.10603591987817251,2,4,0.11242270938729623,0.537037037037037,0.6328125,
D,80,2026-06-11,0.2356868770717354,UNCLASSIFIED,0.0,0.2037537975951178,0.48899371069182385,0.25,D1,D2,D3,D4,0.8113207547169812,0.6990615506012205,0.30093844939877945,0.27547169811320754,0.12216981132075472,0.42371471154263557,0.11797305705479749,3,6,0.20613207547169812,0.7474302496328928,0.7827586206896552,
D,81,2026-04-23,0.2350886207753082,UNCLASSIFIED,0.0,0.25181392341295794,0.4385405596882749,0.25,D1,D2,D3,D4,0.8990435706695006,0.6870465191467605,0.3129534808532395,0.24867162592986186,0.08023379383634431,0.4368509527342393,0.12901777748560803,3,6,0.4569606801275239,0.9607609988109393,0.59772565742715,
D,82,2026-03-31,0.2340074323514835,UNCLASSIFIED,0.7446164798006762,0.04209842490335358,0.14931482470190416,0.0,D1,D2,D3,D4,0.5766150560597971,0.7394753937741616,0.2605246062258384,0.35344367325146825,0.0982381206620395,0.3293148311838607,0.07133906289381854,4,5,0.10678056593699947,0.5397236614853196,0.9061032863849765,
D,83,2026-07-08,0.23158590921748817,B-like,0.0,0.0,0.4263436368699527,0.5,D1,D2,D3,D4,0.8437761069340016,0.7601020562493013,0.23989794375069873,0.24018379281537175,0.06808688387635756,0.5367866157189932,0.12334580733366052,2,6,0.3341687552213868,0.8693759071117562,0.512267657992565,
D,84,2026-05-14,0.23096947354805328,UNCLASSIFIED,0.4211615573664468,0.0,0.00271633682576633,0.5,D1,D2,D3,D4,0.32634846720993405,0.15913828953936857,0.8408617104606314,0.13348855258051998,0.4326736515327901,0.05718355856008204,0.4304683156087616,2,2,0.15521924718665114,0.6702937976060936,0.6106312292358804,
D,85,2026-09-10,0.22455591807141562,UNCLASSIFIED,0.0,0.0,0.39822367228566247,0.5,D1,D2,D3,D4,0.8145731375747689,0.8525304180207293,0.14746958197927074,0.26481783578031537,0.08428493746601413,0.7508392376089619,0.10320587774030186,2,2,0.11092985318107668,0.4599514563106796,0.5049019607843137,
D,86,2026-07-13,0.20817327133036795,UNCLASSIFIED,0.07062946488745114,0.0,0.5120636204340206,0.25,D1,D2,D3,D4,0.7788111605337646,0.7872833447495513,0.2127166552504487,0.2591993530125354,0.1128184391427416,0.5997871381131159,0.11576695308367943,3,5,0.10513546300040437,0.639599555061179,0.8113718411552346,
D,87,2026-08-11,0.18900485973050585,UNCLASSIFIED,0.17053236138723205,0.0,0.08548707753479134,0.5,D1,D2,D3,D4,0.7488402915838304,0.8906312475009996,0.10936875249900035,0.4804506295559973,0.20609675281643472,0.4546156537385046,0.07530487804878049,2,3,0.13253810470510272,0.4397649363369246,0.6852348993288591,
D,88,2026-08-06,0.17536712935023133,UNCLASSIFIED,0.2808288070810703,0.0,0.42063971031985503,0.0,D1,D2,D3,D4,0.7157513578756789,0.7688958544370329,0.2311041455629671,0.2860591430295715,0.11225105612552806,0.45134076183559185,0.10949140880334857,4,5,0.12070006035003017,0.7350187265917603,0.8761279737489746,
D,89,2026-05-19,0.16730534738633987,UNCLASSIFIED,0.0,0.03979615006181092,0.37942523948354856,0.25,D1,D2,D3,D4,0.8733860891295293,0.7400509624845473,0.25994903751545273,0.27905039566847145,0.09287796751353602,0.48808941140853246,0.1095895249388198,3,5,0.3690129112869638,0.8982035928143712,0.7131672597864769,
D,90,2026-05-07,0.1642102054759566,UNCLASSIFIED,0.0,0.015053453690209384,0.14178736821361704,0.5,D1,D2,D3,D4,0.8796925805498078,0.7462366365774477,0.25376336342255235,0.348507242092817,0.09104345255690216,0.5570100046811067,0.07398422827123129,2,5,0.21874076263671297,0.9516853932584269,0.768566493955095,
D,91,2026-03-30,0.15726265169584228,UNCLASSIFIED,0.0,0.4510810219087289,0.1779695848746402,0.0,D1,D2,D3,D4,0.9346485819975339,0.6372297445228178,0.3627702554771822,0.3247842170160296,0.0781750924784217,0.40594721833528474,0.07826954902912688,4,5,0.10752157829839704,0.9208211143695014,0.9376718606782768,
D,92,2026-07-20,0.125,UNCLASSIFIED,0.0,0.0,0.0,0.5,D1,D2,D3,D4,0.95969868173258,0.9065697750590701,0.0934302249409299,0.5310734463276836,0.04218455743879473,0.6379666315784718,0.06995577080330884,2,2,0.26817325800376646,0.9680170575692963,0.8257042253521126,
D,93,2026-08-17,0.125,b-like,0.0,0.0,0.0,0.5,D1,D2,D3,D4,0.13338822560724578,0.13420354444232452,0.8657964555576755,0.09098394400988061,0.3972828324413339,0.05681331379798191,0.7118007682144952,2,4,0.1432688349114862,0.6941066417212348,0.6839411388355726,
D,94,2026-09-01,0.125,UNCLASSIFIED,0.0,0.0,0.0,0.5,D1,D2,D3,D4,0.8145231846019247,0.7637707685391609,0.23622923146083907,0.40507436570428695,0.09798775153105861,0.5513972605253259,0.0520234130588354,2,3,0.36132983377077865,0.7584330794341676,0.620945945945946,
D,95,2026-07-09,0.10864537146831188,UNCLASSIFIED,0.0,0.36154196590635346,0.07303951996689406,0.0,D1,D2,D3,D4,0.931098696461825,0.6596145085234116,0.34038549147658836,0.3500931098696462,0.07200496585971446,0.345515996155103,0.04742675733499977,4,5,0.46679081315952825,0.9927601809954751,0.9087171052631579,
D,96,2026-06-22,0.0625,b-like,0.0,0.0,0.0,0.25,D1,D2,D3,D4,0.13589857651245552,0.1160843337850745,0.8839156662149255,0.09363879003558719,0.3963523131672598,0.08015929587504261,0.7148522132096682,3,3,0.10676156583629894,0.8488576449912126,0.8667174409748667,
B,1,2026-04-29,0.9994796869796869,UNCLASSIFIED,1.0,1.0,0.9990287490287488,0.998889998889999,B1,B2,B3,B4,0.9178454842219804,0.5437390850410715,0.4562609149589285,0.17138193688792167,0.07834602829162132,0.3106827985882148,0.22912896338363664,5,6,0.40261153427638735,0.9595645412130638,0.9992229992229992,
B,2,2026-05-12,0.9801096181046676,UNCLASSIFIED,1.0,1.0,0.9628712871287128,0.9575671852899575,B1,B2,B3,B4,0.3813725490196078,0.5251844837136169,0.4748155162863831,0.2068627450980392,0.10392156862745099,0.337889603025925,0.20623757725984487,4,6,0.45098039215686275,0.9479591836734694,0.9702970297029703,
B,3,2026-06-03,0.9709639953542393,UNCLASSIFIED,1.0,1.0,0.94579945799458,0.9380565234223771,B1,B2,B3,B4,0.3294637921503593,0.5455041531865017,0.4544958468134983,0.20287451630735212,0.10171365395245992,0.31376890462322315,0.2416966170516861,6,8,0.39800995024875624,0.9461756373937678,0.9566395663956639,
B,4,2026-07-23,0.9400658821185403,UNCLASSIFIED,1.0,0.9660935240237828,0.9039460020768431,0.8902240023735352,B1,B2,B3,B4,0.14804202483285578,0.4866291647146361,0.5133708352853639,0.1227316141356256,0.19723018147086915,0.18784028413510184,0.31731172952100384,4,6,0.40114613180515757,0.876265466816648,0.9231568016614745,
B,5,2026-09-15,0.9399323682961556,UNCLASSIFIED,1.0,1.0,0.8878737541528239,0.8718557190317987,B1,B2,B3,B4,0.42221084953940635,0.5610085285117572,0.4389914714882428,0.19191402251791198,0.11975435005117707,0.38136342484876684,0.18203815728245695,4,7,0.49641760491299897,0.9708029197080292,0.9102990033222591,
B,6,2026-07-09,0.9388730615601504,UNCLASSIFIED,1.0,1.0,0.8858963815789472,0.8695958646616542,B1,B2,B3,B4,0.931098696461825,0.6596145085234116,0.34038549147658836,0.3500931098696462,0.07200496585971446,0.345515996155103,0.04742675733499977,4,5,0.46679081315952825,0.9927601809954751,0.9087171052631579,
B,7,2026-05-11,0.9013753015277405,UNCLASSIFIED,1.0,1.0,0.8159005628517824,0.7896006432591798,B1,B2,B3,B4,0.6038528896672505,0.5029543725424669,0.4970456274575331,0.16882661996497372,0.2819614711033275,0.1161000860358791,0.29599328777934997,3,6,0.39929947460595444,0.922992299229923,0.8527204502814258,
B,8,2026-05-21,0.8983882965947856,UNCLASSIFIED,0.9501597444089458,0.8132733408323961,0.9207227138643067,0.9093973872734937,B1,B2,B3,B4,0.6837060702875399,0.5540896496125574,0.44591035038744264,0.31629392971246006,0.18450479233226838,0.30092765146809125,0.08404563713918914,4,4,0.28753993610223644,0.7692913385826772,0.9365781710914455,
B,9,2026-08-10,0.8940993450695969,UNCLASSIFIED,1.0,0.9430459408432977,0.8288973384030418,0.8044541010320481,B1,B2,B3,B4,0.267515923566879,0.4755706993967737,0.5244293006032263,0.2024062278839349,0.20877565463552725,0.16189302058976063,0.28190366575985587,4,6,0.3453644727530078,0.8601321585903083,0.8631178707224335,
B,10,2026-05-05,0.8927985471941564,UNCLASSIFIED,0.7605026929982046,0.9573881054567751,0.9315415821501013,0.9217618081715446,B1,B2,B3,B4,0.5938061041292639,0.482641199894927,0.5173588001050731,0.18043087971274685,0.20242369838420107,0.18347301028808574,0.19505637020353847,5,8,0.24012567324955117,0.8701716738197425,0.9452332657200812,
B,11,2026-07-06,0.8920792660487723,UNCLASSIFIED,0.7950900163666121,1.0,0.8941726223199559,0.8790544255085212,B1,B2,B3,B4,0.4320785597381342,0.2409959329708879,0.759004067029112,0.11194762684124386,0.3734860883797054,0.06745887548741457,0.4306194183170047,3,3,0.24877250409165302,0.9747747747747748,0.9153380978559648,
B,12,2026-09-14,0.8835403726708075,UNCLASSIFIED,1.0,1.0,0.7826086956521738,0.7515527950310561,B1,B2,B3,B4,0.27111111111111114,0.39895215264294004,0.60104784735706,0.11555555555555555,0.18044444444444444,0.24487737148683683,0.4625606091833082,4,7,0.4622222222222222,0.9368421052631579,0.8260869565217391,
B,13,2026-06-08,0.8776551436901292,UNCLASSIFIED,1.0,1.0,0.7716229348882411,0.7389976398722755,B1,B2,B3,B4,0.9228633137920395,0.505123387055571,0.494876612944429,0.17926565874730022,0.09904350509102129,0.3286219181555193,0.20137492219117226,5,6,0.37550138846035175,0.9797859690844233,0.8172983479105929,
B,14,2026-04-14,0.8707184163701068,UNCLASSIFIED,1.0,1.0,0.7586743772241994,0.7241992882562278,B1,B2,B3,B4,0.14704225352112676,0.5075061080086305,0.4924938919913695,0.14197183098591548,0.0856338028169014,0.22090961733722553,0.32401795913186954,4,6,0.4529577464788732,0.9636163175303197,0.8069395017793595,
B,15,2026-06-25,0.8686269263317078,UNCLASSIFIED,0.8925230454079891,0.9622158663254555,0.8225587703435805,0.7972100232498062,B1,B2,B3,B4,0.4636394673950154,0.3878590681891536,0.6121409318108464,0.17753499487879823,0.3373164902697166,0.06033479592103771,0.2960073972626639,3,6,0.27313076135199726,0.8735511064278187,0.8580470162748643,
B,16,2026-04-08,0.8648158482142857,UNCLASSIFIED,1.0,1.0,0.74765625,0.7116071428571429,B1,B2,B3,B4,0.2462509865824783,0.4776173699173972,0.5223826300826028,0.14285714285714285,0.09707971586424625,0.3579658912521699,0.39058193651961076,4,5,0.691397000789266,0.9772905246671887,0.798125,
B,17,2026-07-20,0.8514573374806276,UNCLASSIFIED,0.8726930320150659,1.0,0.7821302816901406,0.7510060362173039,B1,B2,B3,B4,0.95969868173258,0.9065697750590701,0.0934302249409299,0.5310734463276836,0.04218455743879473,0.6379666315784718,0.06995577080330884,2,2,0.26817325800376646,0.9680170575692963,0.8257042253521126,
B,18,2026-08-13,0.8389077416255326,UNCLASSIFIED,0.8687622789783891,0.953609110701725,0.782187802516941,0.7510717743050753,B1,B2,B3,B4,0.21021611001964635,0.4272676030820177,0.5727323969179823,0.12868369351669942,0.13654223968565815,0.27976817305589835,0.35691899377455183,6,6,0.26719056974459726,0.8675263774912075,0.8257502420135527,
B,19,2026-07-14,0.8230316927186152,UNCLASSIFIED,0.40105184072126215,0.9301211608903918,0.9817784256559766,0.9791753436068305,B1,B2,B3,B4,0.4552967693463561,0.37886875374330253,0.6211312462566975,0.1859504132231405,0.1720510894064613,0.22838783274576313,0.21800169495296404,2,6,0.15026296018031554,0.8510848126232742,0.9854227405247813,
