mechanism,T_offset,horizon,split,n,rate,win,mean,median,mean_z,mfe_gt_mae,p_hit_plus_first,delta_win_vs_unc,delta_win_vs_50,n_base,mean_mfe,mean_mae,unc_win,unc_mean,delta_mean_vs_unc
UNCOND_LONG,225,10,OOS,397,1.0,0.5062972292191436,2.783375314861461,0.75,0.041545497111499935,0.473551637279597,0.4738219895287958,0.0,0.006297229219143552,,,,,,
gex_follow,225,10,OOS,372,0.9370277078085643,0.4946236559139785,-4.223118279569892,-0.5,-0.24533589168997327,0.47580645161290325,0.49303621169916434,-0.011673573305165053,-0.005376344086021501,397.0,21.224462365591396,24.275537634408604,0.5062972292191436,2.783375314861461,-7.006493594431353
gex_fade,225,10,OOS,372,0.9370277078085643,0.5026881720430108,4.223118279569892,0.5,0.24533589168997327,0.5134408602150538,0.5069637883008357,-0.0036090571761328016,0.0026881720430107503,397.0,24.275537634408604,21.224462365591396,0.5062972292191436,2.783375314861461,1.4397429647084312
UNCOND_LONG,225,15,OOS,397,1.0,0.5516372795969773,4.576826196473552,3.5,0.14077110160931258,0.48866498740554154,0.4740932642487047,0.0,0.05163727959697728,,,,,,
gex_follow,225,15,OOS,372,0.9370277078085643,0.4435483870967742,-6.540994623655914,-3.75,-0.4124519811892486,0.47580645161290325,0.494475138121547,-0.1080888925002031,-0.05645161290322581,397.0,25.491935483870968,31.393817204301076,0.5516372795969773,4.576826196473552,-11.117820820129467
gex_fade,225,15,OOS,372,0.9370277078085643,0.553763440860215,6.540994623655914,3.75,0.4124519811892486,0.521505376344086,0.505524861878453,0.0021261612632377247,0.053763440860215006,397.0,31.393817204301076,25.491935483870968,0.5516372795969773,4.576826196473552,1.9641684271823623
UNCOND_LONG,225,30,OOS,397,1.0,0.5188916876574308,6.17191435768262,1.75,0.1870688654475628,0.5113350125944585,0.4779220779220779,0.0,0.018891687657430767,,,,,,
gex_follow,225,30,OOS,372,0.9370277078085643,0.4543010752688172,-9.073924731182796,-4.0,-0.5655210915139466,0.4489247311827957,0.49171270718232046,-0.06459061238861358,-0.04569892473118281,397.0,34.39247311827957,44.174731182795696,0.5188916876574308,6.17191435768262,-15.245839088865416
gex_fade,225,30,OOS,372,0.9370277078085643,0.543010752688172,9.073924731182796,4.0,0.5655210915139466,0.5510752688172043,0.5082872928176796,0.024119065030741238,0.043010752688172005,397.0,44.174731182795696,34.39247311827957,0.5188916876574308,6.17191435768262,2.9020103735001763
UNCOND_LONG,225,45,OOS,397,1.0,0.5465994962216625,9.335642317380353,6.0,0.26512878179673327,0.5188916876574308,0.4776902887139108,0.0,0.046599496221662484,,,,,,
gex_follow,225,45,OOS,372,0.9370277078085643,0.45161290322580644,-12.064516129032258,-4.875,-0.5806973465493336,0.44086021505376344,0.4972067039106145,-0.09498659299585605,-0.04838709677419356,397.0,42.78293010752688,53.395161290322584,0.5465994962216625,9.335642317380353,-21.40015844641261
gex_fade,225,45,OOS,372,0.9370277078085643,0.5456989247311828,12.064516129032258,4.875,0.5806973465493336,0.5564516129032258,0.5027932960893855,-0.0009005714904797291,0.045698924731182755,397.0,53.395161290322584,42.78293010752688,0.5465994962216625,9.335642317380353,2.728873811651905
UNCOND_LONG,225,60,OOS,397,1.0,0.5617128463476071,7.828715365239295,5.5,0.17417455015162844,0.5163727959697733,0.47493403693931396,0.0,0.0617128463476071,,,,,,
gex_follow,225,60,OOS,372,0.9370277078085643,0.43548387096774194,-11.581989247311828,-5.0,-0.6154694077691598,0.4435483870967742,0.49719101123595505,-0.12622897537986516,-0.06451612903225806,397.0,48.90524193548387,60.34543010752688,0.5617128463476071,7.828715365239295,-19.410704612551122
gex_fade,225,60,OOS,372,0.9370277078085643,0.5645161290322581,11.581989247311828,5.0,0.6154694077691598,0.553763440860215,0.5028089887640449,0.0028032826846510206,0.06451612903225812,397.0,60.34543010752688,48.90524193548387,0.5617128463476071,7.828715365239295,3.7532738820725333
UNCOND_LONG,240,5,IS,2336,1.0,0.4700342465753425,-0.08133561643835617,0.0,-0.03142189657764817,0.4601883561643836,0.46965959546127284,0.0,-0.029965753424657515,,,,,,
gex_follow,240,5,IS,777,0.3326198630136986,0.4942084942084942,0.35263835263835264,0.0,0.020076264423436463,0.510939510939511,0.52,0.024174247633151735,-0.00579150579150578,2336.0,6.074002574002574,5.231981981981982,0.4700342465753425,-0.08133561643835617,0.4339739690767088
gex_fade,240,5,IS,777,0.3326198630136986,0.47876447876447875,-0.35263835263835264,0.0,-0.020076264423436463,0.4749034749034749,0.48,0.008730232189136267,-0.02123552123552125,2336.0,5.231981981981982,6.074002574002574,0.4700342465753425,-0.08133561643835617,-0.27130273619999645
pc_follow,240,5,IS,457,0.1956335616438356,0.4726477024070022,0.41466083150984684,0.0,-0.013268294784206516,0.4573304157549234,0.4925373134328358,0.002613455831659728,-0.027352297592997787,2336.0,5.309628008752735,4.965536105032823,0.4700342465753425,-0.08133561643835617,0.495996447948203
pc_fade,240,5,IS,457,0.1956335616438356,0.49452954048140046,-0.41466083150984684,0.0,0.013268294784206516,0.5164113785557987,0.5074626865671642,0.02449529390605798,-0.005470459518599535,2336.0,4.965536105032823,5.309628008752735,0.4700342465753425,-0.08133561643835617,-0.33332521507149065
putz_follow,240,5,IS,267,0.11429794520547945,0.550561797752809,0.47659176029962547,0.25,0.17327023935618546,0.5205992509363296,0.5598290598290598,0.08052755117746652,0.050561797752809,2336.0,4.428838951310861,3.808988764044944,0.4700342465753425,-0.08133561643835617,0.5579273767379817
putz_fade,240,5,IS,267,0.11429794520547945,0.41947565543071164,-0.47659176029962547,-0.25,-0.17327023935618546,0.449438202247191,0.44017094017094016,-0.05055859114463085,-0.08052434456928836,2336.0,3.808988764044944,4.428838951310861,0.4700342465753425,-0.08133561643835617,-0.3952561438612693
UNCOND_LONG,240,10,IS,2336,1.0,0.4918664383561644,0.10059931506849315,0.0,-0.0023475896344786356,0.480736301369863,0.47363796133567665,0.0,-0.008133561643835607,,,,,,
gex_follow,240,10,IS,777,0.3326198630136986,0.4877734877734878,0.08108108108108109,0.0,-0.061260748360427324,0.48906048906048905,0.5185185185185185,-0.004092950582676613,-0.01222651222651222,2336.0,8.254504504504505,7.539253539253539,0.4918664383561644,0.10059931506849315,-0.019518233987412065
gex_fade,240,10,IS,777,0.3326198630136986,0.4942084942084942,-0.08108108108108109,0.0,0.061260748360427324,0.4967824967824968,0.48148148148148145,0.0023420558523298274,-0.00579150579150578,2336.0,7.539253539253539,8.254504504504505,0.4918664383561644,0.10059931506849315,-0.18168039614957424
pc_follow,240,10,IS,457,0.1956335616438356,0.4638949671772429,0.4179431072210066,-0.25,-0.10035968895495544,0.4617067833698031,0.4854586129753915,-0.027971471178921514,-0.03610503282275712,2336.0,7.549781181619256,7.063457330415755,0.4918664383561644,0.10059931506849315,0.3173437921525134
pc_fade,240,10,IS,457,0.1956335616438356,0.5076586433260394,-0.4179431072210066,0.25,0.10035968895495544,0.5185995623632386,0.5145413870246085,0.01579220496987499,0.007658643326039383,2336.0,7.063457330415755,7.549781181619256,0.4918664383561644,0.10059931506849315,-0.5185424222894998
putz_follow,240,10,IS,267,0.11429794520547945,0.5730337078651685,1.3352059925093633,0.75,0.3140131939043352,0.5767790262172284,0.5680933852140078,0.0811672695090041,0.0730337078651685,2336.0,6.4588014981273405,4.964419475655431,0.4918664383561644,0.10059931506849315,1.2346066774408702
putz_fade,240,10,IS,267,0.11429794520547945,0.3970037453183521,-1.3352059925093633,-0.75,-0.3140131939043352,0.3970037453183521,0.43190661478599224,-0.0948626930378123,-0.10299625468164791,2336.0,4.964419475655431,6.4588014981273405,0.4918664383561644,0.10059931506849315,-1.4358053075778565
UNCOND_LONG,240,15,IS,2336,1.0,0.4982876712328767,-0.02632705479452055,0.0,0.014957644984905974,0.4931506849315068,0.47469458987783597,0.0,-0.0017123287671232945,,,,,,
gex_follow,240,15,IS,777,0.3326198630136986,0.49034749034749037,0.45366795366795365,0.0,-0.03470919755792565,0.4826254826254826,0.5117801047120419,-0.007940180885386339,-0.009652509652509633,2336.0,10.160231660231661,9.214607464607464,0.4982876712328767,-0.02632705479452055,0.4799950084624742
gex_fade,240,15,IS,777,0.3326198630136986,0.48906048906048905,-0.45366795366795365,0.0,0.03470919755792565,0.4980694980694981,0.4882198952879581,-0.00922718217238766,-0.010939510939510955,2336.0,9.214607464607464,10.160231660231661,0.4982876712328767,-0.02632705479452055,-0.4273408988734331
pc_follow,240,15,IS,457,0.1956335616438356,0.4638949671772429,0.18654266958424506,-0.25,-0.11812593967196643,0.45295404814004375,0.48344370860927155,-0.03439270405563383,-0.03610503282275712,2336.0,9.23468271334792,8.660831509846828,0.4982876712328767,-0.02632705479452055,0.2128697243787656
pc_fade,240,15,IS,457,0.1956335616438356,0.5207877461706784,-0.18654266958424506,0.25,0.11812593967196643,0.5273522975929978,0.5165562913907285,0.02250007493780165,0.020787746170678356,2336.0,8.660831509846828,9.23468271334792,0.4982876712328767,-0.02632705479452055,-0.16021561478972451
putz_follow,240,15,IS,267,0.11429794520547945,0.5580524344569289,1.0411985018726593,0.5,0.1818445963653809,0.5617977528089888,0.5632183908045977,0.059764763224052164,0.05805243445692887,2336.0,7.855805243445693,6.383895131086143,0.4982876712328767,-0.02632705479452055,1.0675255566671797
putz_fade,240,15,IS,267,0.11429794520547945,0.4232209737827715,-1.0411985018726593,-0.5,-0.1818445963653809,0.4307116104868914,0.4367816091954023,-0.07506669745010519,-0.07677902621722849,2336.0,6.383895131086143,7.855805243445693,0.4982876712328767,-0.02632705479452055,-1.0148714470781388
UNCOND_LONG,240,30,IS,2336,1.0,0.5021404109589042,-0.4112799657534247,0.25,0.004329149507893803,0.495291095890411,0.47614840989399293,0.0,0.0021404109589041598,,,,,,
gex_follow,240,30,IS,777,0.3326198630136986,0.48133848133848134,0.37934362934362936,-0.25,-0.23136016424728445,0.4864864864864865,0.5099601593625498,-0.02080192962042282,-0.01866151866151866,2336.0,14.19015444015444,13.534105534105533,0.5021404109589042,-0.4112799657534247,0.790623595097054
gex_fade,240,30,IS,777,0.3326198630136986,0.5070785070785071,-0.37934362934362936,0.25,0.23136016424728445,0.5122265122265123,0.4900398406374502,0.004938096119602942,0.007078507078507101,2336.0,13.534105534105533,14.19015444015444,0.5021404109589042,-0.4112799657534247,0.03193633640979532
pc_follow,240,30,IS,457,0.1956335616438356,0.48577680525164113,0.8287746170678337,-0.25,-0.22154658836056124,0.4551422319474836,0.48558758314855877,-0.01636360570726303,-0.01422319474835887,2336.0,12.818927789934355,12.820021881838075,0.5021404109589042,-0.4112799657534247,1.2400545828212584
pc_fade,240,30,IS,457,0.1956335616438356,0.5010940919037199,-0.8287746170678337,0.25,0.22154658836056124,0.5404814004376368,0.5144124168514412,-0.0010463190551842638,0.001094091903719896,2336.0,12.820021881838075,12.818927789934355,0.5021404109589042,-0.4112799657534247,-0.41749465131440905
putz_follow,240,30,IS,267,0.11429794520547945,0.5243445692883895,1.655430711610487,0.75,0.39615642839792914,0.5655430711610487,0.5653846153846154,0.022204158329485302,0.02434456928838946,2336.0,11.065543071161049,9.125468164794007,0.5021404109589042,-0.4112799657534247,2.0667106773639117
putz_fade,240,30,IS,267,0.11429794520547945,0.45692883895131087,-1.655430711610487,-0.75,-0.39615642839792914,0.4232209737827715,0.4346153846153846,-0.04521157200759329,-0.04307116104868913,2336.0,9.125468164794007,11.065543071161049,0.5021404109589042,-0.4112799657534247,-1.2441507458570622
UNCOND_LONG,240,45,IS,2336,1.0,0.523972602739726,-0.2009845890410959,0.75,0.1487273330731979,0.495291095890411,0.47701918786256137,0.0,0.023972602739726012,,,,,,
gex_follow,240,45,IS,777,0.3326198630136986,0.4967824967824968,0.11293436293436293,0.0,-0.33666111713949853,0.4774774774774775,0.5067204301075269,-0.027190105957229205,-0.0032175032175031926,2336.0,18.382882882882882,17.62033462033462,0.523972602739726,-0.2009845890410959,0.3139189519754588
gex_fade,240,45,IS,777,0.3326198630136986,0.4980694980694981,-0.11293436293436293,0.0,0.33666111713949853,0.51994851994852,0.4932795698924731,-0.02590310467022794,-0.0019305019305019266,2336.0,17.62033462033462,18.382882882882882,0.523972602739726,-0.2009845890410959,0.08805022610673297
pc_follow,240,45,IS,457,0.1956335616438356,0.5229759299781181,1.774617067833698,0.75,-0.13153603243811596,0.4726477024070022,0.48314606741573035,-0.0009966727616078641,0.022975929978118148,2336.0,17.015317286652078,16.329868708971553,0.523972602739726,-0.2009845890410959,1.975601656874794
pc_fade,240,45,IS,457,0.1956335616438356,0.4660831509846827,-1.774617067833698,-0.75,0.13153603243811596,0.5273522975929978,0.5168539325842697,-0.057889451755043286,-0.033916849015317274,2336.0,16.329868708971553,17.015317286652078,0.523972602739726,-0.2009845890410959,-1.5736324787926022
putz_follow,240,45,IS,267,0.11429794520547945,0.5280898876404494,1.450374531835206,0.75,0.3029174819617541,0.5655430711610487,0.562015503875969,0.004117284900723384,0.028089887640449396,2336.0,13.834269662921349,12.126404494382022,0.523972602739726,-0.2009845890410959,1.6513591208763019
putz_fade,240,45,IS,267,0.11429794520547945,0.4606741573033708,-1.450374531835206,-0.75,-0.3029174819617541,0.4344569288389513,0.437984496124031,-0.06329844543635521,-0.0393258426966292,2336.0,12.126404494382022,13.834269662921349,0.523972602739726,-0.2009845890410959,-1.24938994279411
UNCOND_LONG,240,60,IS,2336,1.0,0.5393835616438356,0.17904537671232876,1.0,0.2398220993044689,0.4922945205479452,0.4779874213836478,0.0,0.03938356164383561,,,,,,
gex_follow,240,60,IS,777,0.3326198630136986,0.49034749034749037,0.21267696267696268,-0.25,-0.27859920152820006,0.47619047619047616,0.5054054054054054,-0.04903607129634524,-0.009652509652509633,2336.0,21.34942084942085,20.283462033462033,0.5393835616438356,0.17904537671232876,0.03363158596463392
gex_fade,240,60,IS,777,0.3326198630136986,0.5070785070785071,-0.21267696267696268,0.25,0.27859920152820006,0.5212355212355212,0.4945945945945946,-0.032305054565328506,0.007078507078507101,2336.0,20.283462033462033,21.34942084942085,0.5393835616438356,0.17904537671232876,-0.39172233938929146
pc_follow,240,60,IS,457,0.1956335616438356,0.5339168490153173,1.2800875273522976,1.0,-0.08101009753510202,0.4814004376367615,0.48299319727891155,-0.005466712628518278,0.03391684901531733,2336.0,19.570021881838073,18.655908096280086,0.5393835616438356,0.17904537671232876,1.1010421506399688
pc_fade,240,60,IS,457,0.1956335616438356,0.4660831509846827,-1.2800875273522976,-1.0,0.08101009753510202,0.5164113785557987,0.5170068027210885,-0.07330041065915288,-0.033916849015317274,2336.0,18.655908096280086,19.570021881838073,0.5393835616438356,0.17904537671232876,-1.4591329040646264
putz_follow,240,60,IS,267,0.11429794520547945,0.4943820224719101,0.5168539325842697,0.0,0.18730839075116154,0.5131086142322098,0.5603112840466926,-0.04500153917192551,-0.005617977528089901,2336.0,15.5,14.345505617977528,0.5393835616438356,0.17904537671232876,0.3378085558719409
putz_fade,240,60,IS,267,0.11429794520547945,0.49812734082397003,-0.5168539325842697,0.0,-0.18730839075116154,0.4756554307116105,0.4396887159533074,-0.041256220819865574,-0.0018726591760299671,2336.0,14.345505617977528,15.5,0.5393835616438356,0.17904537671232876,-0.6958993092965985
UNCOND_LONG,240,5,Validation,747,1.0,0.5234270414993306,-0.5020080321285141,0.75,-0.05249813668650442,0.4939759036144578,0.4896988906497623,0.0,0.023427041499330614,,,,,,
gex_follow,240,5,Validation,631,0.8447121820615796,0.5055467511885895,0.4215530903328051,0.25,0.07607626777175817,0.5324881141045958,0.5075757575757576,-0.01788029031074112,0.005546751188589494,747.0,10.93581616481775,10.518621236133121,0.5234270414993306,-0.5020080321285141,0.9235611224613192
gex_fade,240,5,Validation,631,0.8447121820615796,0.4849445324881141,-0.4215530903328051,-0.25,-0.07607626777175817,0.4611727416798732,0.49242424242424243,-0.038482509011216526,-0.015055467511885912,747.0,10.518621236133121,10.93581616481775,0.5234270414993306,-0.5020080321285141,0.080454941795709
pc_follow,240,5,Validation,174,0.23293172690763053,0.5344827586206896,-0.33477011494252873,1.125,0.04332372793857898,0.5057471264367817,0.46835443037974683,0.011055717121358999,0.03448275862068961,747.0,12.693965517241379,13.458333333333334,0.5234270414993306,-0.5020080321285141,0.16723791718598535
pc_fade,240,5,Validation,174,0.23293172690763053,0.46551724137931033,0.33477011494252873,-1.125,-0.04332372793857898,0.4942528735632184,0.5316455696202531,-0.05790980012002028,-0.03448275862068967,747.0,13.458333333333334,12.693965517241379,0.5234270414993306,-0.5020080321285141,0.8367781470710428
putz_follow,240,5,Validation,80,0.107095046854083,0.5125,-0.375,0.625,0.0014380033738589314,0.5,0.47619047619047616,-0.010927041499330659,0.012499999999999956,747.0,10.3125,11.140625,0.5234270414993306,-0.5020080321285141,0.12700803212851408
putz_fade,240,5,Validation,80,0.107095046854083,0.4625,0.375,-0.625,-0.0014380033738589314,0.475,0.5238095238095238,-0.06092704149933059,-0.03749999999999998,747.0,11.140625,10.3125,0.5234270414993306,-0.5020080321285141,0.8770080321285141
UNCOND_LONG,240,10,Validation,747,1.0,0.5261044176706827,0.44912985274431055,0.75,0.08222363826954093,0.5073627844712182,0.4916897506925208,0.0,0.026104417670682722,,,,,,
gex_follow,240,10,Validation,631,0.8447121820615796,0.5198098256735341,-0.06576862123613313,0.75,0.04097498162382659,0.5166402535657686,0.5221674876847291,-0.0062945919971486575,0.019809825673534065,747.0,15.261093502377179,14.956814580031695,0.5261044176706827,0.44912985274431055,-0.5148984739804436
gex_fade,240,10,Validation,631,0.8447121820615796,0.4706814580031696,0.06576862123613313,-0.75,-0.04097498162382659,0.48177496038034867,0.47783251231527096,-0.05542295966751315,-0.029318541996830427,747.0,14.956814580031695,15.261093502377179,0.5261044176706827,0.44912985274431055,-0.3833612315081774
pc_follow,240,10,Validation,174,0.23293172690763053,0.5172413793103449,-1.1436781609195403,0.375,-0.02018430064637026,0.47701149425287354,0.5,-0.00886303836033786,0.017241379310344862,747.0,17.426724137931036,18.689655172413794,0.5261044176706827,0.44912985274431055,-1.592808013663851
pc_fade,240,10,Validation,174,0.23293172690763053,0.47126436781609193,1.1436781609195403,-0.375,0.02018430064637026,0.5229885057471264,0.5,-0.05484004985459079,-0.028735632183908066,747.0,18.689655172413794,17.426724137931036,0.5261044176706827,0.44912985274431055,0.6945483081752297
putz_follow,240,10,Validation,80,0.107095046854083,0.5625,2.01875,3.375,0.27668417484952845,0.575,0.48717948717948717,0.03639558232931728,0.0625,747.0,15.434375,14.6,0.5261044176706827,0.44912985274431055,1.5696201472556892
putz_fade,240,10,Validation,80,0.107095046854083,0.4375,-2.01875,-3.375,-0.27668417484952845,0.425,0.5128205128205128,-0.08860441767068272,-0.0625,747.0,14.6,15.434375,0.5261044176706827,0.44912985274431055,-2.46787985274431
UNCOND_LONG,240,15,Validation,747,1.0,0.500669344042838,-0.15629183400267738,0.25,0.009671584887161428,0.5020080321285141,0.49591280653950953,0.0,0.0006693440428380271,,,,,,
gex_follow,240,15,Validation,631,0.8447121820615796,0.5309033280507132,-0.24762282091917592,1.25,-0.0089525005141625,0.5166402535657686,0.5218093699515347,0.030233984007875137,0.030903328050713164,747.0,18.484548335974644,18.160459587955625,0.500669344042838,-0.15629183400267738,-0.09133098691649855
gex_fade,240,15,Validation,631,0.8447121820615796,0.4611727416798732,0.24762282091917592,-1.25,0.0089525005141625,0.48019017432646594,0.4781906300484653,-0.03949660236296482,-0.03882725832012679,747.0,18.160459587955625,18.484548335974644,0.500669344042838,-0.15629183400267738,0.4039146549218533
pc_follow,240,15,Validation,174,0.23293172690763053,0.5517241379310345,-0.8362068965517241,3.0,-0.02648971347048436,0.46551724137931033,0.5,0.05105479388819645,0.051724137931034475,747.0,21.104885057471265,22.176724137931036,0.500669344042838,-0.15629183400267738,-0.6799150625490467
pc_fade,240,15,Validation,174,0.23293172690763053,0.4482758620689655,0.8362068965517241,-3.0,0.02648971347048436,0.5344827586206896,0.5,-0.0523934819738725,-0.051724137931034475,747.0,22.176724137931036,21.104885057471265,0.500669344042838,-0.15629183400267738,0.9924987305544015
putz_follow,240,15,Validation,80,0.107095046854083,0.5,2.646875,0.5,0.3456436176024507,0.55,0.4936708860759494,-0.0006693440428380271,0.0,747.0,18.225,16.490625,0.500669344042838,-0.15629183400267738,2.8031668340026776
putz_fade,240,15,Validation,80,0.107095046854083,0.4875,-2.646875,-0.5,-0.3456436176024507,0.45,0.5063291139240507,-0.013169344042838038,-0.012500000000000011,747.0,16.490625,18.225,0.500669344042838,-0.15629183400267738,-2.4905831659973225
UNCOND_LONG,240,30,Validation,747,1.0,0.5046854082998661,0.6750334672021419,0.5,0.12164287853567926,0.48460508701472554,0.49379310344827587,0.0,0.004685408299866078,,,,,,
gex_follow,240,30,Validation,631,0.8447121820615796,0.49920760697305866,-0.6010301109350238,0.0,-0.05478862950486068,0.5118858954041204,0.5236541598694943,-0.005477801326807419,-0.0007923930269413404,747.0,26.68740095087163,27.509112519809825,0.5046854082998661,0.6750334672021419,-1.2760635781371656
gex_fade,240,30,Validation,631,0.8447121820615796,0.49445324881141045,0.6010301109350238,0.0,0.05478862950486068,0.4849445324881141,0.4763458401305057,-0.010232159488455628,-0.005546751188589549,747.0,27.509112519809825,26.68740095087163,0.5046854082998661,0.6750334672021419,-0.07400335626711807
pc_follow,240,30,Validation,174,0.23293172690763053,0.47701149425287354,-0.5747126436781609,-0.75,-0.015433295715775088,0.4540229885057471,0.5029585798816568,-0.027673914046992543,-0.022988505747126464,747.0,31.320402298850574,34.28735632183908,0.5046854082998661,0.6750334672021419,-1.2497461108803027
pc_fade,240,30,Validation,174,0.23293172690763053,0.5114942528735632,0.5747126436781609,0.75,0.015433295715775088,0.5344827586206896,0.4970414201183432,0.006808844573697126,0.011494252873563204,747.0,34.28735632183908,31.320402298850574,0.5046854082998661,0.6750334672021419,-0.10032082352398097
putz_follow,240,30,Validation,80,0.107095046854083,0.45,0.6375,-2.125,0.19654538016951745,0.4375,0.5,-0.05468540829986607,-0.04999999999999999,747.0,25.69375,25.346875,0.5046854082998661,0.6750334672021419,-0.0375334672021419
putz_fade,240,30,Validation,80,0.107095046854083,0.5125,-0.6375,2.125,-0.19654538016951745,0.5625,0.5,0.007814591700133877,0.012499999999999956,747.0,25.346875,25.69375,0.5046854082998661,0.6750334672021419,-1.3125334672021418
UNCOND_LONG,240,45,Validation,747,1.0,0.49531459170013387,-1.8172690763052208,-0.5,-0.12834362267263685,0.46987951807228917,0.49159663865546216,0.0,-0.004685408299866134,,,,,,
gex_follow,240,45,Validation,631,0.8447121820615796,0.5039619651347068,0.3252773375594295,0.5,-0.04174868399971971,0.5198098256735341,0.5215231788079471,0.008647373434572947,0.003961965134706813,747.0,34.426703645007926,35.14500792393027,0.49531459170013387,-1.8172690763052208,2.1425464138646504
gex_fade,240,45,Validation,631,0.8447121820615796,0.4960380348652932,-0.3252773375594295,-0.5,0.04174868399971971,0.4786053882725832,0.478476821192053,0.0007234431651593209,-0.003961965134706813,747.0,35.14500792393027,34.426703645007926,0.49531459170013387,-1.8172690763052208,1.4919917387457913
pc_follow,240,45,Validation,174,0.23293172690763053,0.5057471264367817,4.829022988505747,0.875,0.3111687436508777,0.47126436781609193,0.5059523809523809,0.010432534736647792,0.005747126436781658,747.0,43.008620689655174,42.27442528735632,0.49531459170013387,-1.8172690763052208,6.646292064810968
pc_fade,240,45,Validation,174,0.23293172690763053,0.4942528735632184,-4.829022988505747,-0.875,-0.3111687436508777,0.5229885057471264,0.49404761904761907,-0.0010617181369154682,-0.005747126436781602,747.0,42.27442528735632,43.008620689655174,0.49531459170013387,-1.8172690763052208,-3.011753912200526
putz_follow,240,45,Validation,80,0.107095046854083,0.55,5.503125,1.875,0.4841388246538202,0.4625,0.5066666666666667,0.05468540829986618,0.050000000000000044,747.0,33.24375,29.534375,0.49531459170013387,-1.8172690763052208,7.32039407630522
putz_fade,240,45,Validation,80,0.107095046854083,0.45,-5.503125,-1.875,-0.4841388246538202,0.5375,0.49333333333333335,-0.045314591700133855,-0.04999999999999999,747.0,29.534375,33.24375,0.49531459170013387,-1.8172690763052208,-3.685855923694779
UNCOND_LONG,240,60,Validation,747,1.0,0.5261044176706827,-0.9153279785809906,1.75,-0.08264735457852863,0.4819277108433735,0.4901685393258427,0.0,0.026104417670682722,,,,,,
gex_follow,240,60,Validation,631,0.8447121820615796,0.5039619651347068,-1.338351822503962,0.25,-0.2473561786441731,0.5198098256735341,0.5232558139534884,-0.02214245253597591,0.003961965134706813,747.0,38.664025356576865,40.50792393026941,0.5261044176706827,-0.9153279785809906,-0.4230238439229713
gex_fade,240,60,Validation,631,0.8447121820615796,0.49445324881141045,1.338351822503962,-0.25,0.2473561786441731,0.47702060221870046,0.47674418604651164,-0.03165116885927227,-0.005546751188589549,747.0,40.50792393026941,38.664025356576865,0.5261044176706827,-0.9153279785809906,2.2536798010849526
pc_follow,240,60,Validation,174,0.23293172690763053,0.4885057471264368,1.7772988505747127,-0.25,0.10471597215383922,0.5,0.5059523809523809,-0.03759867054424593,-0.011494252873563204,747.0,47.935344827586206,48.172413793103445,0.5261044176706827,-0.9153279785809906,2.6926268291557034
pc_fade,240,60,Validation,174,0.23293172690763053,0.5114942528735632,-1.7772988505747127,0.25,-0.10471597215383922,0.5,0.49404761904761907,-0.014610164797119518,0.011494252873563204,747.0,48.172413793103445,47.935344827586206,0.5261044176706827,-0.9153279785809906,-0.8619708719937221
putz_follow,240,60,Validation,80,0.107095046854083,0.525,5.621875,3.625,0.43141663241802536,0.45,0.5,-0.0011044176706827002,0.025000000000000022,747.0,37.696875,35.01875,0.5261044176706827,-0.9153279785809906,6.537202978580991
putz_fade,240,60,Validation,80,0.107095046854083,0.4625,-5.621875,-3.625,-0.43141663241802536,0.55,0.5,-0.0636044176706827,-0.03749999999999998,747.0,35.01875,37.696875,0.5261044176706827,-0.9153279785809906,-4.706547021419009
UNCOND_LONG,240,5,OOS,397,1.0,0.48866498740554154,1.7298488664987406,-0.25,0.014580898396173882,0.49622166246851385,0.5148809523809523,0.0,-0.01133501259445846,,,,,,
gex_follow,240,5,OOS,372,0.9370277078085643,0.4946236559139785,-1.8091397849462365,0.0,-0.05010337544177516,0.5188172043010753,0.5254777070063694,0.0059586685084369595,-0.005376344086021501,397.0,15.339381720430108,16.711021505376344,0.48866498740554154,1.7298488664987406,-3.538988651444977
gex_fade,240,5,OOS,372,0.9370277078085643,0.4946236559139785,1.8091397849462365,0.0,0.05010337544177516,0.4731182795698925,0.4745222929936306,0.0059586685084369595,-0.005376344086021501,397.0,16.711021505376344,15.339381720430108,0.48866498740554154,1.7298488664987406,0.07929091844749592
UNCOND_LONG,240,10,OOS,397,1.0,0.5214105793450882,2.256926952141058,1.0,0.06258762015887111,0.5113350125944585,0.5303430079155673,0.0,0.021410579345088165,,,,,,
gex_follow,240,10,OOS,372,0.9370277078085643,0.49731182795698925,-2.4213709677419355,0.0,-0.09547223304411072,0.5080645161290323,0.5126760563380282,-0.024098751388098916,-0.0026881720430107503,397.0,20.936155913978496,24.109543010752688,0.5214105793450882,2.256926952141058,-4.6782979198829935
gex_fade,240,10,OOS,372,0.9370277078085643,0.49731182795698925,2.4213709677419355,0.0,0.09547223304411072,0.489247311827957,0.48732394366197185,-0.024098751388098916,-0.0026881720430107503,397.0,24.109543010752688,20.936155913978496,0.5214105793450882,2.256926952141058,0.1644440156008775
UNCOND_LONG,240,15,OOS,397,1.0,0.5113350125944585,1.6007556675062973,0.5,0.00840975115996946,0.5012594458438288,0.5335051546391752,0.0,0.01133501259445846,,,,,,
gex_follow,240,15,OOS,372,0.9370277078085643,0.489247311827957,-2.516801075268817,-0.375,-0.14086858287634013,0.489247311827957,0.5082417582417582,-0.02208770076650146,-0.010752688172043001,397.0,25.15793010752688,29.284274193548388,0.5113350125944585,1.6007556675062973,-4.117556742775115
