candidate,session_date,year,period,original_risk_points,risk_points,stop_dollars,exit_kind,net_points,net_dollars
hard_150_2r,2016-10-04,2016,Train,12.125,75.0,150.0,time,4.25,8.5
hard_200_1p5r,2016-10-04,2016,Train,12.125,100.0,200.0,time,4.25,8.5
hard_200_2r,2016-10-04,2016,Train,12.125,100.0,200.0,time,4.25,8.5
skip_if_original_stop_over_200,2016-10-04,2016,Train,12.125,12.125,24.25,stop,-13.125,-26.25
hard_150_1r,2016-10-06,2016,Train,9.0,75.0,150.0,time,-23.75,-47.5
hard_150_2r,2016-10-06,2016,Train,9.0,75.0,150.0,time,-23.75,-47.5
hard_200_1p5r,2016-10-06,2016,Train,9.0,100.0,200.0,time,-23.75,-47.5
hard_200_2r,2016-10-06,2016,Train,9.0,100.0,200.0,time,-23.75,-47.5
skip_if_original_stop_over_200,2016-10-06,2016,Train,9.0,9.0,18.0,stop,-10.0,-20.0
hard_150_1r,2016-10-11,2016,Train,19.125,75.0,150.0,time,26.75,53.5
hard_150_2r,2016-10-11,2016,Train,19.125,75.0,150.0,time,26.75,53.5
hard_200_1p5r,2016-10-11,2016,Train,19.125,100.0,200.0,time,26.75,53.5
hard_200_2r,2016-10-11,2016,Train,19.125,100.0,200.0,time,26.75,53.5
skip_if_original_stop_over_200,2016-10-11,2016,Train,19.125,19.125,38.25,target,37.25,74.5
hard_150_1r,2016-10-19,2016,Train,6.5,75.0,150.0,time,-7.75,-15.5
hard_150_2r,2016-10-19,2016,Train,6.5,75.0,150.0,time,-7.75,-15.5
hard_200_1p5r,2016-10-19,2016,Train,6.5,100.0,200.0,time,-7.75,-15.5
hard_200_2r,2016-10-19,2016,Train,6.5,100.0,200.0,time,-7.75,-15.5
skip_if_original_stop_over_200,2016-10-19,2016,Train,6.5,6.5,13.0,stop,-7.5,-15.0
hard_150_1r,2016-10-20,2016,Train,15.25,75.0,150.0,time,-31.75,-63.5
hard_150_2r,2016-10-20,2016,Train,15.25,75.0,150.0,time,-31.75,-63.5
hard_200_1p5r,2016-10-20,2016,Train,15.25,100.0,200.0,time,-31.75,-63.5
hard_200_2r,2016-10-20,2016,Train,15.25,100.0,200.0,time,-31.75,-63.5
skip_if_original_stop_over_200,2016-10-20,2016,Train,15.25,15.25,30.5,stop,-16.25,-32.5
hard_150_1r,2016-10-25,2016,Train,5.5,75.0,150.0,time,9.75,19.5
hard_150_2r,2016-10-25,2016,Train,5.5,75.0,150.0,time,9.75,19.5
hard_200_1p5r,2016-10-25,2016,Train,5.5,100.0,200.0,time,9.75,19.5
hard_200_2r,2016-10-25,2016,Train,5.5,100.0,200.0,time,9.75,19.5
skip_if_original_stop_over_200,2016-10-25,2016,Train,5.5,5.5,11.0,target,10.0,20.0
hard_150_1r,2016-10-26,2016,Train,9.125,75.0,150.0,time,-10.75,-21.5
hard_150_2r,2016-10-26,2016,Train,9.125,75.0,150.0,time,-10.75,-21.5
hard_200_1p5r,2016-10-26,2016,Train,9.125,100.0,200.0,time,-10.75,-21.5
hard_200_2r,2016-10-26,2016,Train,9.125,100.0,200.0,time,-10.75,-21.5
skip_if_original_stop_over_200,2016-10-26,2016,Train,9.125,9.125,18.25,target,17.25,34.5
hard_150_1r,2016-10-27,2016,Train,16.0,75.0,150.0,time,14.5,29.0
hard_150_2r,2016-10-27,2016,Train,16.0,75.0,150.0,time,14.5,29.0
hard_200_1p5r,2016-10-27,2016,Train,16.0,100.0,200.0,time,14.5,29.0
hard_200_2r,2016-10-27,2016,Train,16.0,100.0,200.0,time,14.5,29.0
skip_if_original_stop_over_200,2016-10-27,2016,Train,16.0,16.0,32.0,time,14.5,29.0
hard_150_1r,2016-10-28,2016,Train,16.375,75.0,150.0,time,-41.25,-82.5
hard_150_2r,2016-10-28,2016,Train,16.375,75.0,150.0,time,-41.25,-82.5
hard_200_1p5r,2016-10-28,2016,Train,16.375,100.0,200.0,time,-41.25,-82.5
hard_200_2r,2016-10-28,2016,Train,16.375,100.0,200.0,time,-41.25,-82.5
skip_if_original_stop_over_200,2016-10-28,2016,Train,16.375,16.375,32.75,stop,-17.375,-34.75
hard_150_1r,2016-11-01,2016,Train,12.0,75.0,150.0,time,19.0,38.0
hard_150_2r,2016-11-01,2016,Train,12.0,75.0,150.0,time,19.0,38.0
hard_200_1p5r,2016-11-01,2016,Train,12.0,100.0,200.0,time,19.0,38.0
hard_200_2r,2016-11-01,2016,Train,12.0,100.0,200.0,time,19.0,38.0
skip_if_original_stop_over_200,2016-11-01,2016,Train,12.0,12.0,24.0,target,23.0,46.0
hard_150_1r,2016-11-02,2016,Train,9.0,75.0,150.0,time,25.5,51.0
hard_150_2r,2016-11-02,2016,Train,9.0,75.0,150.0,time,25.5,51.0
hard_200_1p5r,2016-11-02,2016,Train,9.0,100.0,200.0,time,25.5,51.0
hard_200_2r,2016-11-02,2016,Train,9.0,100.0,200.0,time,25.5,51.0
skip_if_original_stop_over_200,2016-11-02,2016,Train,9.0,9.0,18.0,stop,-10.0,-20.0
hard_150_1r,2016-11-07,2016,Train,9.375,75.0,150.0,time,19.75,39.5
hard_150_2r,2016-11-07,2016,Train,9.375,75.0,150.0,time,19.75,39.5
hard_200_1p5r,2016-11-07,2016,Train,9.375,100.0,200.0,time,19.75,39.5
hard_200_2r,2016-11-07,2016,Train,9.375,100.0,200.0,time,19.75,39.5
skip_if_original_stop_over_200,2016-11-07,2016,Train,9.375,9.375,18.75,target,17.75,35.5
hard_150_1r,2016-11-10,2016,Train,64.875,75.0,150.0,stop,-76.0,-152.0
hard_150_2r,2016-11-10,2016,Train,64.875,75.0,150.0,stop,-76.0,-152.0
hard_200_1p5r,2016-11-10,2016,Train,64.875,100.0,200.0,time,-58.5,-117.0
hard_200_2r,2016-11-10,2016,Train,64.875,100.0,200.0,time,-58.5,-117.0
skip_if_original_stop_over_200,2016-11-10,2016,Train,64.875,64.875,129.75,stop,-65.875,-131.75
hard_150_1r,2016-11-14,2016,Train,25.25,75.0,150.0,time,0.0,0.0
hard_150_2r,2016-11-14,2016,Train,25.25,75.0,150.0,time,0.0,0.0
hard_200_1p5r,2016-11-14,2016,Train,25.25,100.0,200.0,time,0.0,0.0
hard_200_2r,2016-11-14,2016,Train,25.25,100.0,200.0,time,0.0,0.0
skip_if_original_stop_over_200,2016-11-14,2016,Train,25.25,25.25,50.5,time,0.0,0.0
hard_150_1r,2016-11-18,2016,Train,13.0,75.0,150.0,time,-1.5,-3.0
hard_150_2r,2016-11-18,2016,Train,13.0,75.0,150.0,time,-1.5,-3.0
hard_200_1p5r,2016-11-18,2016,Train,13.0,100.0,200.0,time,-1.5,-3.0
hard_200_2r,2016-11-18,2016,Train,13.0,100.0,200.0,time,-1.5,-3.0
skip_if_original_stop_over_200,2016-11-18,2016,Train,13.0,13.0,26.0,time,-1.5,-3.0
hard_150_1r,2016-11-22,2016,Train,6.75,75.0,150.0,time,-11.0,-22.0
hard_150_2r,2016-11-22,2016,Train,6.75,75.0,150.0,time,-11.0,-22.0
hard_200_1p5r,2016-11-22,2016,Train,6.75,100.0,200.0,time,-11.0,-22.0
hard_200_2r,2016-11-22,2016,Train,6.75,100.0,200.0,time,-11.0,-22.0
skip_if_original_stop_over_200,2016-11-22,2016,Train,6.75,6.75,13.5,stop,-7.75,-15.5
hard_150_1r,2016-11-28,2016,Train,10.25,75.0,150.0,time,-20.5,-41.0
hard_150_2r,2016-11-28,2016,Train,10.25,75.0,150.0,time,-20.5,-41.0
hard_200_1p5r,2016-11-28,2016,Train,10.25,100.0,200.0,time,-20.5,-41.0
hard_200_2r,2016-11-28,2016,Train,10.25,100.0,200.0,time,-20.5,-41.0
skip_if_original_stop_over_200,2016-11-28,2016,Train,10.25,10.25,20.5,stop,-11.25,-22.5
hard_150_1r,2016-11-29,2016,Train,10.625,75.0,150.0,time,1.5,3.0
hard_150_2r,2016-11-29,2016,Train,10.625,75.0,150.0,time,1.5,3.0
hard_200_1p5r,2016-11-29,2016,Train,10.625,100.0,200.0,time,1.5,3.0
hard_200_2r,2016-11-29,2016,Train,10.625,100.0,200.0,time,1.5,3.0
skip_if_original_stop_over_200,2016-11-29,2016,Train,10.625,10.625,21.25,target,20.25,40.5
hard_150_1r,2016-12-15,2016,Train,13.25,75.0,150.0,time,-16.0,-32.0
hard_150_2r,2016-12-15,2016,Train,13.25,75.0,150.0,time,-16.0,-32.0
hard_200_1p5r,2016-12-15,2016,Train,13.25,100.0,200.0,time,-16.0,-32.0
hard_200_2r,2016-12-15,2016,Train,13.25,100.0,200.0,time,-16.0,-32.0
skip_if_original_stop_over_200,2016-12-15,2016,Train,13.25,13.25,26.5,stop,-14.25,-28.5
hard_150_1r,2016-12-19,2016,Train,15.5,75.0,150.0,time,-15.0,-30.0
hard_150_2r,2016-12-19,2016,Train,15.5,75.0,150.0,time,-15.0,-30.0
hard_200_1p5r,2016-12-19,2016,Train,15.5,100.0,200.0,time,-15.0,-30.0
hard_200_2r,2016-12-19,2016,Train,15.5,100.0,200.0,time,-15.0,-30.0
skip_if_original_stop_over_200,2016-12-19,2016,Train,15.5,15.5,31.0,stop,-16.5,-33.0
hard_150_1r,2016-12-21,2016,Train,7.875,75.0,150.0,time,-11.75,-23.5
hard_150_2r,2016-12-21,2016,Train,7.875,75.0,150.0,time,-11.75,-23.5
hard_200_1p5r,2016-12-21,2016,Train,7.875,100.0,200.0,time,-11.75,-23.5
hard_200_2r,2016-12-21,2016,Train,7.875,100.0,200.0,time,-11.75,-23.5
skip_if_original_stop_over_200,2016-12-21,2016,Train,7.875,7.875,15.75,stop,-8.875,-17.75
hard_150_1r,2017-01-10,2017,Train,8.5,75.0,150.0,time,-3.0,-6.0
hard_150_2r,2017-01-10,2017,Train,8.5,75.0,150.0,time,-3.0,-6.0
hard_200_1p5r,2017-01-10,2017,Train,8.5,100.0,200.0,time,-3.0,-6.0
hard_200_2r,2017-01-10,2017,Train,8.5,100.0,200.0,time,-3.0,-6.0
skip_if_original_stop_over_200,2017-01-10,2017,Train,8.5,8.5,17.0,time,-3.0,-6.0
hard_150_1r,2017-01-12,2017,Train,17.0,75.0,150.0,time,-44.75,-89.5
hard_150_2r,2017-01-12,2017,Train,17.0,75.0,150.0,time,-44.75,-89.5
hard_200_1p5r,2017-01-12,2017,Train,17.0,100.0,200.0,time,-44.75,-89.5
hard_200_2r,2017-01-12,2017,Train,17.0,100.0,200.0,time,-44.75,-89.5
skip_if_original_stop_over_200,2017-01-12,2017,Train,17.0,17.0,34.0,stop,-18.0,-36.0
hard_150_1r,2017-01-23,2017,Train,12.0,75.0,150.0,time,-22.75,-45.5
hard_150_2r,2017-01-23,2017,Train,12.0,75.0,150.0,time,-22.75,-45.5
hard_200_1p5r,2017-01-23,2017,Train,12.0,100.0,200.0,time,-22.75,-45.5
hard_200_2r,2017-01-23,2017,Train,12.0,100.0,200.0,time,-22.75,-45.5
skip_if_original_stop_over_200,2017-01-23,2017,Train,12.0,12.0,24.0,stop,-13.0,-26.0
hard_150_1r,2017-02-01,2017,Train,12.375,75.0,150.0,time,-21.25,-42.5
hard_150_2r,2017-02-01,2017,Train,12.375,75.0,150.0,time,-21.25,-42.5
hard_200_1p5r,2017-02-01,2017,Train,12.375,100.0,200.0,time,-21.25,-42.5
hard_200_2r,2017-02-01,2017,Train,12.375,100.0,200.0,time,-21.25,-42.5
skip_if_original_stop_over_200,2017-02-01,2017,Train,12.375,12.375,24.75,stop,-13.375,-26.75
hard_150_1r,2017-02-08,2017,Train,10.125,75.0,150.0,time,6.5,13.0
hard_150_2r,2017-02-08,2017,Train,10.125,75.0,150.0,time,6.5,13.0
hard_200_1p5r,2017-02-08,2017,Train,10.125,100.0,200.0,time,6.5,13.0
hard_200_2r,2017-02-08,2017,Train,10.125,100.0,200.0,time,6.5,13.0
skip_if_original_stop_over_200,2017-02-08,2017,Train,10.125,10.125,20.25,time,6.5,13.0
hard_150_1r,2017-02-10,2017,Train,5.625,75.0,150.0,time,0.5,1.0
hard_150_2r,2017-02-10,2017,Train,5.625,75.0,150.0,time,0.5,1.0
hard_200_1p5r,2017-02-10,2017,Train,5.625,100.0,200.0,time,0.5,1.0
hard_200_2r,2017-02-10,2017,Train,5.625,100.0,200.0,time,0.5,1.0
skip_if_original_stop_over_200,2017-02-10,2017,Train,5.625,5.625,11.25,stop,-6.625,-13.25
hard_150_1r,2017-02-14,2017,Train,5.375,75.0,150.0,time,-28.75,-57.5
hard_150_2r,2017-02-14,2017,Train,5.375,75.0,150.0,time,-28.75,-57.5
hard_200_1p5r,2017-02-14,2017,Train,5.375,100.0,200.0,time,-28.75,-57.5
hard_200_2r,2017-02-14,2017,Train,5.375,100.0,200.0,time,-28.75,-57.5
skip_if_original_stop_over_200,2017-02-14,2017,Train,5.375,5.375,10.75,stop,-6.375,-12.75
hard_150_1r,2017-02-16,2017,Train,9.125,75.0,150.0,time,-10.25,-20.5
hard_150_2r,2017-02-16,2017,Train,9.125,75.0,150.0,time,-10.25,-20.5
hard_200_1p5r,2017-02-16,2017,Train,9.125,100.0,200.0,time,-10.25,-20.5
hard_200_2r,2017-02-16,2017,Train,9.125,100.0,200.0,time,-10.25,-20.5
skip_if_original_stop_over_200,2017-02-16,2017,Train,9.125,9.125,18.25,stop,-10.125,-20.25
hard_150_1r,2017-02-21,2017,Train,8.75,75.0,150.0,time,0.0,0.0
hard_150_2r,2017-02-21,2017,Train,8.75,75.0,150.0,time,0.0,0.0
hard_200_1p5r,2017-02-21,2017,Train,8.75,100.0,200.0,time,0.0,0.0
hard_200_2r,2017-02-21,2017,Train,8.75,100.0,200.0,time,0.0,0.0
skip_if_original_stop_over_200,2017-02-21,2017,Train,8.75,8.75,17.5,stop,-9.75,-19.5
hard_150_1r,2017-03-03,2017,Train,9.0,75.0,150.0,time,-29.25,-58.5
hard_150_2r,2017-03-03,2017,Train,9.0,75.0,150.0,time,-29.25,-58.5
hard_200_1p5r,2017-03-03,2017,Train,9.0,100.0,200.0,time,-29.25,-58.5
hard_200_2r,2017-03-03,2017,Train,9.0,100.0,200.0,time,-29.25,-58.5
skip_if_original_stop_over_200,2017-03-03,2017,Train,9.0,9.0,18.0,stop,-10.0,-20.0
hard_150_1r,2017-03-07,2017,Train,12.375,75.0,150.0,time,-26.0,-52.0
hard_150_2r,2017-03-07,2017,Train,12.375,75.0,150.0,time,-26.0,-52.0
hard_200_1p5r,2017-03-07,2017,Train,12.375,100.0,200.0,time,-26.0,-52.0
hard_200_2r,2017-03-07,2017,Train,12.375,100.0,200.0,time,-26.0,-52.0
skip_if_original_stop_over_200,2017-03-07,2017,Train,12.375,12.375,24.75,stop,-13.375,-26.75
hard_150_1r,2017-03-16,2017,Train,7.875,75.0,150.0,time,-5.25,-10.5
hard_150_2r,2017-03-16,2017,Train,7.875,75.0,150.0,time,-5.25,-10.5
hard_200_1p5r,2017-03-16,2017,Train,7.875,100.0,200.0,time,-5.25,-10.5
hard_200_2r,2017-03-16,2017,Train,7.875,100.0,200.0,time,-5.25,-10.5
skip_if_original_stop_over_200,2017-03-16,2017,Train,7.875,7.875,15.75,stop,-8.875,-17.75
hard_150_1r,2017-03-21,2017,Train,18.0,75.0,150.0,time,61.5,123.0
hard_150_2r,2017-03-21,2017,Train,18.0,75.0,150.0,time,61.5,123.0
hard_200_1p5r,2017-03-21,2017,Train,18.0,100.0,200.0,time,61.5,123.0
hard_200_2r,2017-03-21,2017,Train,18.0,100.0,200.0,time,61.5,123.0
skip_if_original_stop_over_200,2017-03-21,2017,Train,18.0,18.0,36.0,target,35.0,70.0
hard_150_1r,2017-03-28,2017,Train,10.875,75.0,150.0,time,24.5,49.0
hard_150_2r,2017-03-28,2017,Train,10.875,75.0,150.0,time,24.5,49.0
hard_200_1p5r,2017-03-28,2017,Train,10.875,100.0,200.0,time,24.5,49.0
hard_200_2r,2017-03-28,2017,Train,10.875,100.0,200.0,time,24.5,49.0
skip_if_original_stop_over_200,2017-03-28,2017,Train,10.875,10.875,21.75,target,20.75,41.5
hard_150_1r,2017-03-29,2017,Train,8.75,75.0,150.0,time,5.75,11.5
hard_150_2r,2017-03-29,2017,Train,8.75,75.0,150.0,time,5.75,11.5
hard_200_1p5r,2017-03-29,2017,Train,8.75,100.0,200.0,time,5.75,11.5
hard_200_2r,2017-03-29,2017,Train,8.75,100.0,200.0,time,5.75,11.5
skip_if_original_stop_over_200,2017-03-29,2017,Train,8.75,8.75,17.5,stop,-9.75,-19.5
hard_150_1r,2017-04-03,2017,Train,10.75,75.0,150.0,time,-5.0,-10.0
hard_150_2r,2017-04-03,2017,Train,10.75,75.0,150.0,time,-5.0,-10.0
hard_200_1p5r,2017-04-03,2017,Train,10.75,100.0,200.0,time,-5.0,-10.0
hard_200_2r,2017-04-03,2017,Train,10.75,100.0,200.0,time,-5.0,-10.0
skip_if_original_stop_over_200,2017-04-03,2017,Train,10.75,10.75,21.5,target,20.5,41.0
hard_150_1r,2017-04-05,2017,Train,10.75,75.0,150.0,time,-43.75,-87.5
hard_150_2r,2017-04-05,2017,Train,10.75,75.0,150.0,time,-43.75,-87.5
hard_200_1p5r,2017-04-05,2017,Train,10.75,100.0,200.0,time,-43.75,-87.5
hard_200_2r,2017-04-05,2017,Train,10.75,100.0,200.0,time,-43.75,-87.5
skip_if_original_stop_over_200,2017-04-05,2017,Train,10.75,10.75,21.5,stop,-11.75,-23.5
hard_150_1r,2017-04-10,2017,Train,8.0,75.0,150.0,time,-23.25,-46.5
hard_150_2r,2017-04-10,2017,Train,8.0,75.0,150.0,time,-23.25,-46.5
hard_200_1p5r,2017-04-10,2017,Train,8.0,100.0,200.0,time,-23.25,-46.5
hard_200_2r,2017-04-10,2017,Train,8.0,100.0,200.0,time,-23.25,-46.5
skip_if_original_stop_over_200,2017-04-10,2017,Train,8.0,8.0,16.0,stop,-9.0,-18.0
hard_150_1r,2017-04-11,2017,Train,26.75,75.0,150.0,time,-25.25,-50.5
hard_150_2r,2017-04-11,2017,Train,26.75,75.0,150.0,time,-25.25,-50.5
hard_200_1p5r,2017-04-11,2017,Train,26.75,100.0,200.0,time,-25.25,-50.5
hard_200_2r,2017-04-11,2017,Train,26.75,100.0,200.0,time,-25.25,-50.5
skip_if_original_stop_over_200,2017-04-11,2017,Train,26.75,26.75,53.5,stop,-27.75,-55.5
hard_150_1r,2017-04-12,2017,Train,7.625,75.0,150.0,time,6.0,12.0
hard_150_2r,2017-04-12,2017,Train,7.625,75.0,150.0,time,6.0,12.0
hard_200_1p5r,2017-04-12,2017,Train,7.625,100.0,200.0,time,6.0,12.0
hard_200_2r,2017-04-12,2017,Train,7.625,100.0,200.0,time,6.0,12.0
skip_if_original_stop_over_200,2017-04-12,2017,Train,7.625,7.625,15.25,time,6.0,12.0
hard_150_1r,2017-05-05,2017,Train,10.5,75.0,150.0,time,-24.0,-48.0
hard_150_2r,2017-05-05,2017,Train,10.5,75.0,150.0,time,-24.0,-48.0
hard_200_1p5r,2017-05-05,2017,Train,10.5,100.0,200.0,time,-24.0,-48.0
hard_200_2r,2017-05-05,2017,Train,10.5,100.0,200.0,time,-24.0,-48.0
skip_if_original_stop_over_200,2017-05-05,2017,Train,10.5,10.5,21.0,stop,-11.5,-23.0
hard_150_1r,2017-05-08,2017,Train,7.125,75.0,150.0,time,-17.5,-35.0
hard_150_2r,2017-05-08,2017,Train,7.125,75.0,150.0,time,-17.5,-35.0
hard_200_1p5r,2017-05-08,2017,Train,7.125,100.0,200.0,time,-17.5,-35.0
hard_200_2r,2017-05-08,2017,Train,7.125,100.0,200.0,time,-17.5,-35.0
skip_if_original_stop_over_200,2017-05-08,2017,Train,7.125,7.125,14.25,stop,-8.125,-16.25
hard_150_1r,2017-05-17,2017,Train,19.75,75.0,150.0,time,62.75,125.5
hard_150_2r,2017-05-17,2017,Train,19.75,75.0,150.0,time,62.75,125.5
hard_200_1p5r,2017-05-17,2017,Train,19.75,100.0,200.0,time,62.75,125.5
hard_200_2r,2017-05-17,2017,Train,19.75,100.0,200.0,time,62.75,125.5
skip_if_original_stop_over_200,2017-05-17,2017,Train,19.75,19.75,39.5,target,38.5,77.0
hard_150_1r,2017-05-25,2017,Train,12.5,75.0,150.0,time,13.5,27.0
hard_150_2r,2017-05-25,2017,Train,12.5,75.0,150.0,time,13.5,27.0
hard_200_1p5r,2017-05-25,2017,Train,12.5,100.0,200.0,time,13.5,27.0
hard_200_2r,2017-05-25,2017,Train,12.5,100.0,200.0,time,13.5,27.0
skip_if_original_stop_over_200,2017-05-25,2017,Train,12.5,12.5,25.0,target,24.0,48.0
hard_150_1r,2017-06-07,2017,Train,8.875,75.0,150.0,time,-17.5,-35.0
hard_150_2r,2017-06-07,2017,Train,8.875,75.0,150.0,time,-17.5,-35.0
hard_200_1p5r,2017-06-07,2017,Train,8.875,100.0,200.0,time,-17.5,-35.0
hard_200_2r,2017-06-07,2017,Train,8.875,100.0,200.0,time,-17.5,-35.0
skip_if_original_stop_over_200,2017-06-07,2017,Train,8.875,8.875,17.75,stop,-9.875,-19.75
hard_150_1r,2017-06-09,2017,Train,10.125,75.0,150.0,target,74.0,148.0
hard_150_2r,2017-06-09,2017,Train,10.125,75.0,150.0,target,149.0,298.0
hard_200_1p5r,2017-06-09,2017,Train,10.125,100.0,200.0,target,149.0,298.0
hard_200_2r,2017-06-09,2017,Train,10.125,100.0,200.0,target,199.0,398.0
skip_if_original_stop_over_200,2017-06-09,2017,Train,10.125,10.125,20.25,target,19.25,38.5
hard_150_1r,2017-06-23,2017,Train,11.25,75.0,150.0,time,16.0,32.0
hard_150_2r,2017-06-23,2017,Train,11.25,75.0,150.0,time,16.0,32.0
hard_200_1p5r,2017-06-23,2017,Train,11.25,100.0,200.0,time,16.0,32.0
hard_200_2r,2017-06-23,2017,Train,11.25,100.0,200.0,time,16.0,32.0
skip_if_original_stop_over_200,2017-06-23,2017,Train,11.25,11.25,22.5,target,21.5,43.0
hard_150_1r,2017-06-26,2017,Train,18.125,75.0,150.0,time,18.75,37.5
hard_150_2r,2017-06-26,2017,Train,18.125,75.0,150.0,time,18.75,37.5
hard_200_1p5r,2017-06-26,2017,Train,18.125,100.0,200.0,time,18.75,37.5
hard_200_2r,2017-06-26,2017,Train,18.125,100.0,200.0,time,18.75,37.5
skip_if_original_stop_over_200,2017-06-26,2017,Train,18.125,18.125,36.25,time,18.75,37.5
hard_150_1r,2017-06-28,2017,Train,18.625,75.0,150.0,time,55.25,110.5
hard_150_2r,2017-06-28,2017,Train,18.625,75.0,150.0,time,55.25,110.5
hard_200_1p5r,2017-06-28,2017,Train,18.625,100.0,200.0,time,55.25,110.5
