session_date,year,split,side,ib_high,ib_low,ib_width,signal_ny_min,entry_ny_min,entry,stop,target,risk_points,exit_ny_min,exit,exit_kind,gross_points,cost_points,net_points,net_r,period,sd_x,ibvol,sd_y,bucket,vol,close_min,relvol
2016-11-10,2016,IS,short,4851.5,4721.75,129.75,639,640,4684.0,4851.5,4516.5,167.5,955,4741.5,time,-57.5,1.0,-58.5,-0.3492537313432836,Train,2016-11-10,116424,2016-11-10,13,18348,639,1.8911564625850341
2016-11-14,2016,IS,short,4750.75,4700.25,50.5,649,650,4698.25,4750.75,4645.75,52.5,955,4697.25,time,1.0,1.0,0.0,0.0,Train,2016-11-14,81416,2016-11-14,15,7129,649,1.050751694998526
2016-11-18,2016,IS,short,4840.5,4814.5,26.0,634,635,4808.75,4840.5,4777.0,31.75,955,4809.25,time,-0.5,1.0,-1.5,-0.0472440944881889,Train,2016-11-18,39828,2016-11-18,12,4519,634,1.3615546851461284
2016-11-22,2016,IS,short,4884.75,4871.25,13.5,649,650,4867.25,4884.75,4849.75,17.5,955,4877.25,time,-10.0,1.0,-11.0,-0.6285714285714286,Train,2016-11-22,38906,2016-11-22,15,4902,649,1.5119518840281705
2016-11-28,2016,IS,long,4872.25,4851.75,20.5,634,635,4876.5,4851.75,4901.25,24.75,955,4857.0,time,-19.5,1.0,-20.5,-0.8282828282828283,Train,2016-11-28,35141,2016-11-28,12,4127,634,1.4092939870806183
2016-11-29,2016,IS,long,4868.75,4847.5,21.25,634,635,4870.75,4847.5,4894.0,23.25,702,4894.0,target,23.25,1.0,22.25,0.956989247311828,Train,2016-11-29,36726,2016-11-29,12,4181,634,1.3661166476066002
2016-12-15,2016,IS,long,4950.25,4923.75,26.5,669,670,4953.5,4923.75,4983.25,29.75,835,4923.75,stop,-29.75,1.0,-30.75,-1.0336134453781514,Train,2016-12-15,58115,2016-12-15,19,5368,669,1.1084229544867934
2016-12-19,2016,IS,long,4943.5,4912.5,31.0,639,640,4947.0,4912.5,4981.5,34.5,955,4933.0,time,-14.0,1.0,-15.0,-0.4347826086956521,Train,2016-12-19,33576,2016-12-19,13,3716,639,1.3280914939242316
2016-12-21,2016,IS,short,4959.75,4944.0,15.75,654,655,4941.0,4959.75,4922.25,18.75,955,4951.75,time,-10.75,1.0,-11.75,-0.6266666666666667,Train,2016-12-21,24116,2016-12-21,16,2043,654,1.0165864985901476
2017-01-10,2017,IS,long,5028.0,5011.0,17.0,664,665,5035.0,5011.0,5059.0,24.0,955,5033.0,time,-2.0,1.0,-3.0,-0.125,Train,2017-01-10,41330,2017-01-10,18,3638,664,1.0562787321558191
2017-01-12,2017,IS,short,5029.25,4995.25,34.0,664,665,4991.75,5029.25,4954.25,37.5,826,5029.25,stop,-37.5,1.0,-38.5,-1.0266666666666666,Train,2017-01-12,60820,2017-01-12,18,5005,664,0.9875041104899704
2017-01-23,2017,IS,short,5069.75,5045.75,24.0,634,635,5040.25,5069.75,5010.75,29.5,955,5062.0,time,-21.75,1.0,-22.75,-0.7711864406779662,Train,2017-01-23,45578,2017-01-23,12,3965,634,1.0439247005134056
2017-02-01,2017,IS,short,5158.25,5133.5,24.75,639,640,5127.0,5158.25,5095.75,31.25,955,5147.25,time,-20.25,1.0,-21.25,-0.68,Train,2017-02-01,53793,2017-02-01,13,6370,639,1.421002732697563
2017-02-08,2017,IS,long,5183.75,5163.5,20.25,644,645,5187.5,5163.5,5211.5,24.0,955,5195.0,time,7.5,1.0,6.5,0.2708333333333333,Train,2017-02-08,42547,2017-02-08,14,4771,644,1.3456177873880648
2017-02-10,2017,IS,long,5221.5,5210.25,11.25,634,635,5223.25,5210.25,5236.25,13.0,955,5224.75,time,1.5,1.0,0.5,0.0384615384615384,Train,2017-02-10,38239,2017-02-10,12,3132,634,0.9828708909751823
2017-02-14,2017,IS,short,5256.75,5246.0,10.75,639,640,5244.0,5256.75,5231.25,12.75,716,5256.75,stop,-12.75,1.0,-13.75,-1.0784313725490196,Train,2017-02-14,40049,2017-02-14,13,5174,639,1.5503008814202603
2017-02-16,2017,IS,short,5317.0,5298.75,18.25,654,655,5291.0,5317.0,5265.0,26.0,955,5300.25,time,-9.25,1.0,-10.25,-0.3942307692307692,Train,2017-02-16,46815,2017-02-16,16,7599,654,1.9478372316565205
2017-02-21,2017,IS,long,5349.25,5331.75,17.5,644,645,5351.25,5331.75,5370.75,19.5,955,5352.25,time,1.0,1.0,0.0,0.0,Train,2017-02-21,36417,2017-02-21,14,3059,644,1.0079907735398304
2017-03-03,2017,IS,short,5364.5,5346.5,18.0,634,635,5344.5,5364.5,5324.5,20.0,752,5364.5,stop,-20.0,1.0,-21.0,-1.05,Train,2017-03-03,38237,2017-03-03,12,3090,634,0.9697413500013077
2017-03-07,2017,IS,long,5368.75,5344.0,24.75,634,635,5371.25,5344.0,5398.5,27.25,941,5344.0,stop,-27.25,1.0,-28.25,-1.036697247706422,Train,2017-03-07,46159,2017-03-07,12,6050,634,1.5728243679455793
2017-03-16,2017,IS,short,5428.75,5413.0,15.75,664,665,5408.5,5428.75,5388.25,20.25,955,5412.75,time,-4.25,1.0,-5.25,-0.2592592592592592,Train,2017-03-16,40565,2017-03-16,18,4093,664,1.2107974855170713
2017-03-21,2017,IS,short,5441.0,5405.0,36.0,654,655,5398.0,5441.0,5355.0,43.0,772,5355.0,target,43.0,1.0,42.0,0.9767441860465116,Train,2017-03-21,58319,2017-03-21,16,7149,654,1.4710128774498876
2017-03-28,2017,IS,long,5385.25,5363.5,21.75,669,670,5386.75,5363.5,5410.0,23.25,832,5410.0,target,23.25,1.0,22.25,0.956989247311828,Train,2017-03-28,57270,2017-03-28,19,6848,669,1.4348873755893137
2017-03-29,2017,IS,long,5424.0,5406.5,17.5,634,635,5424.75,5406.5,5443.0,18.25,955,5431.5,time,6.75,1.0,5.75,0.3150684931506849,Train,2017-03-29,40276,2017-03-29,12,5346,634,1.5928096136657066
2017-04-03,2017,IS,short,5455.0,5433.5,21.5,654,655,5430.5,5455.0,5406.0,24.5,722,5406.0,target,24.5,1.0,23.5,0.9591836734693876,Train,2017-04-03,54499,2017-04-03,16,6863,654,1.511146993522817
2017-04-05,2017,IS,long,5465.75,5444.25,21.5,644,645,5470.5,5444.25,5496.75,26.25,915,5444.25,stop,-26.25,1.0,-27.25,-1.0380952380952382,Train,2017-04-05,47590,2017-04-05,14,3799,644,0.9579323387266232
2017-04-10,2017,IS,long,5438.75,5422.75,16.0,634,635,5441.75,5422.75,5460.75,19.0,693,5422.75,stop,-19.0,1.0,-20.0,-1.0526315789473684,Train,2017-04-10,32766,2017-04-10,12,4442,634,1.6268082768723677
2017-04-11,2017,IS,short,5424.5,5371.0,53.5,634,635,5366.25,5424.5,5308.0,58.25,955,5390.5,time,-24.25,1.0,-25.25,-0.4334763948497854,Train,2017-04-11,88829,2017-04-11,12,8594,634,1.1609722050231344
2017-04-12,2017,IS,short,5400.75,5385.5,15.25,659,660,5383.0,5400.75,5365.25,17.75,955,5376.0,time,7.0,1.0,6.0,0.3380281690140845,Train,2017-04-12,55199,2017-04-12,17,5670,659,1.2326310259243827
2017-05-05,2017,IS,short,5639.5,5618.5,21.0,634,635,5617.5,5639.5,5595.5,22.0,950,5639.5,stop,-22.0,1.0,-23.0,-1.0454545454545454,Train,2017-05-05,38657,2017-05-05,12,3578,634,1.1106914659699407
2017-05-08,2017,IS,short,5652.0,5637.75,14.25,684,685,5636.0,5652.0,5620.0,16.0,764,5652.0,stop,-16.0,1.0,-17.0,-1.0625,Train,2017-05-08,34870,2017-05-08,22,2916,684,1.0034987094924004
2017-05-17,2017,IS,short,5692.5,5653.0,39.5,639,640,5651.5,5692.5,5610.5,41.0,864,5610.5,target,41.0,1.0,40.0,0.975609756097561,Train,2017-05-17,101033,2017-05-17,13,8193,639,0.973107796462542
2017-05-25,2017,IS,long,5766.0,5741.0,25.0,634,635,5768.25,5741.0,5795.5,27.25,879,5795.5,target,27.25,1.0,26.25,0.963302752293578,Train,2017-05-25,50942,2017-05-25,12,5199,634,1.224686898826116
2017-06-07,2017,IS,short,5882.5,5864.75,17.75,644,645,5864.75,5882.5,5847.0,17.75,771,5847.0,target,17.75,1.0,16.75,0.943661971830986,Train,2017-06-07,59354,2017-06-07,14,7011,644,1.4174613336927586
2017-06-09,2017,IS,short,5907.5,5887.25,20.25,684,685,5877.25,5907.5,5847.0,30.25,736,5847.0,target,30.25,1.0,29.25,0.9669421487603306,Train,2017-06-09,55688,2017-06-09,22,4880,684,1.0515730498491596
2017-06-23,2017,IS,long,5785.5,5763.0,22.5,634,635,5789.5,5763.0,5816.0,26.5,955,5806.5,time,17.0,1.0,16.0,0.6037735849056604,Train,2017-06-23,44322,2017-06-23,12,5309,634,1.4373900094761067
2017-06-26,2017,IS,short,5852.0,5815.75,36.25,639,640,5804.0,5852.0,5756.0,48.0,955,5784.25,time,19.75,1.0,18.75,0.390625,Train,2017-06-26,66073,2017-06-26,13,9108,639,1.6541703872988969
2017-06-28,2017,IS,long,5699.75,5662.5,37.25,634,635,5705.5,5662.5,5748.5,43.0,805,5748.5,target,43.0,1.0,42.0,0.9767441860465116,Train,2017-06-28,93047,2017-06-28,12,10651,634,1.373628381355659
2017-06-29,2017,IS,short,5733.0,5673.25,59.75,669,670,5668.75,5733.0,5604.5,64.25,808,5604.5,target,64.25,1.0,63.25,0.9844357976653696,Train,2017-06-29,108847,2017-06-29,19,9819,669,1.082510312640679
2017-07-07,2017,IS,long,5646.0,5618.25,27.75,689,690,5652.0,5618.25,5685.75,33.75,955,5662.75,time,10.75,1.0,9.75,0.2888888888888888,Train,2017-07-07,64975,2017-07-07,23,6863,689,1.267502885725279
2017-07-11,2017,IS,short,5717.0,5681.0,36.0,684,685,5679.25,5717.0,5641.5,37.75,922,5717.0,stop,-37.75,1.0,-38.75,-1.0264900662251657,Train,2017-07-11,60508,2017-07-11,22,10679,684,2.117868711575329
2017-07-17,2017,IS,short,5863.75,5840.25,23.5,669,670,5838.0,5863.75,5812.25,25.75,955,5841.5,time,-3.5,1.0,-4.5,-0.174757281553398,Train,2017-07-17,55138,2017-07-17,19,5989,669,1.3034205085422033
2017-07-18,2017,IS,long,5852.5,5820.25,32.25,659,660,5856.5,5820.25,5892.75,36.25,955,5879.5,time,23.0,1.0,22.0,0.6068965517241379,Train,2017-07-18,61577,2017-07-18,17,5827,659,1.1355538593955534
2017-07-20,2017,IS,short,5935.5,5907.5,28.0,634,635,5905.0,5935.5,5874.5,30.5,955,5923.5,time,-18.5,1.0,-19.5,-0.639344262295082,Train,2017-07-20,65321,2017-07-20,12,16129,634,2.963028735016304
2017-07-31,2017,IS,short,5932.25,5884.25,48.0,634,635,5879.0,5932.25,5825.75,53.25,955,5880.5,time,-1.5,1.0,-2.5,-0.0469483568075117,Train,2017-07-31,76820,2017-07-31,12,6855,634,1.0708148919552198
2017-08-02,2017,IS,short,5935.5,5875.5,60.0,644,645,5866.75,5935.5,5798.0,68.75,955,5913.75,time,-47.0,1.0,-48.0,-0.6981818181818182,Train,2017-08-02,102016,2017-08-02,14,11381,644,1.3387311794228356
2017-08-08,2017,IS,long,5929.75,5912.0,17.75,639,640,5932.75,5912.0,5953.5,20.75,707,5953.5,target,20.75,1.0,19.75,0.9518072289156626,Train,2017-08-08,57232,2017-08-08,13,4894,639,1.0261392228124127
2017-08-16,2017,IS,long,5928.5,5907.5,21.0,649,650,5931.25,5907.5,5955.0,23.75,862,5907.5,stop,-23.75,1.0,-24.75,-1.0421052631578946,Train,2017-08-16,51582,2017-08-16,15,5498,649,1.2790508316854716
2017-08-18,2017,IS,long,5809.75,5772.5,37.25,689,690,5818.25,5772.5,5864.0,45.75,955,5801.5,time,-16.75,1.0,-17.75,-0.3879781420765027,Train,2017-08-18,113290,2017-08-18,23,8926,689,0.9454673845882249
2017-08-24,2017,IS,short,5874.25,5822.5,51.75,679,680,5819.0,5874.25,5763.75,55.25,955,5837.75,time,-18.75,1.0,-19.75,-0.3574660633484163,Train,2017-08-24,92559,2017-08-24,21,13659,679,1.7708488639678475
2017-08-25,2017,IS,short,5874.0,5845.25,28.75,649,650,5841.0,5874.0,5808.0,33.0,955,5829.25,time,11.75,1.0,10.75,0.3257575757575757,Train,2017-08-25,64420,2017-08-25,15,9014,649,1.6791058677429371
2017-08-29,2017,IS,long,5831.5,5786.25,45.25,634,635,5837.25,5786.25,5888.25,51.0,955,5867.0,time,29.75,1.0,28.75,0.5637254901960784,Train,2017-08-29,85137,2017-08-29,12,8722,634,1.2293597378343142
2017-08-30,2017,IS,long,5898.25,5865.5,32.75,649,650,5904.0,5865.5,5942.5,38.5,861,5942.5,target,38.5,1.0,37.5,0.974025974025974,Train,2017-08-30,58150,2017-08-30,15,6302,649,1.3004987102321584
2017-09-15,2017,IS,long,5980.75,5961.25,19.5,634,635,5984.75,5961.25,6008.25,23.5,652,6008.25,target,23.5,1.0,22.5,0.9574468085106383,Train,2017-09-15,55468,2017-09-15,12,4719,634,1.0209129588231052
2017-09-25,2017,IS,short,5914.0,5886.5,27.5,634,635,5883.25,5914.0,5852.5,30.75,664,5852.5,target,30.75,1.0,29.75,0.967479674796748,Train,2017-09-25,96408,2017-09-25,12,8104,634,1.0087129698780184
2017-09-26,2017,IS,short,5912.5,5895.25,17.25,634,635,5892.25,5912.5,5872.0,20.25,685,5872.0,target,20.25,1.0,19.25,0.9506172839506172,Train,2017-09-26,70291,2017-09-26,12,6047,634,1.0323369990468196
2017-09-29,2017,IS,long,5957.25,5933.0,24.25,639,640,5959.5,5933.0,5986.0,26.5,955,5983.25,time,23.75,1.0,22.75,0.8584905660377359,Train,2017-09-29,68541,2017-09-29,13,5774,639,1.0108985862476474
2017-10-17,2017,IS,long,6117.25,6106.0,11.25,669,670,6118.0,6106.0,6130.0,12.0,955,6123.5,time,5.5,1.0,4.5,0.375,Train,2017-10-17,34672,2017-10-17,19,3476,669,1.2030456852791878
2017-10-23,2017,IS,short,6122.25,6090.75,31.5,649,650,6089.75,6122.25,6057.25,32.5,955,6065.0,time,24.75,1.0,23.75,0.7307692307692307,Train,2017-10-23,56812,2017-10-23,15,4903,649,1.035626276138844
2017-10-25,2017,IS,short,6087.5,6061.25,26.25,664,665,6046.5,6087.5,6005.5,41.0,955,6052.5,time,-6.0,1.0,-7.0,-0.1707317073170731,Train,2017-10-25,85290,2017-10-25,18,10874,664,1.529933169187478
2017-11-07,2017,IS,short,6326.75,6307.0,19.75,634,635,6304.75,6326.75,6282.75,22.0,955,6315.75,time,-11.0,1.0,-12.0,-0.5454545454545454,Train,2017-11-07,64519,2017-11-07,12,7831,634,1.4565011856972365
2017-11-27,2017,IS,short,6424.5,6403.75,20.75,684,685,6400.0,6424.5,6375.5,24.5,955,6410.5,time,-10.5,1.0,-11.5,-0.4693877551020408,Train,2017-11-27,49379,2017-11-27,22,7676,684,1.8654083719799914
2017-11-30,2017,IS,long,6352.0,6324.25,27.75,634,635,6355.0,6324.25,6385.75,30.75,955,6372.0,time,17.0,1.0,16.0,0.5203252032520326,Train,2017-11-30,118124,2017-11-30,12,9940,634,1.0097863262334497
2017-12-01,2017,IS,short,6369.0,6324.0,45.0,679,680,6316.0,6369.0,6263.0,53.0,691,6263.0,target,53.0,1.0,52.0,0.981132075471698,Train,2017-12-01,98659,2017-12-01,21,20568,679,2.5017079029789473
2017-12-04,2017,IS,short,6385.0,6306.0,79.0,649,650,6299.25,6385.0,6213.5,85.75,955,6266.25,time,33.0,1.0,32.0,0.3731778425655976,Train,2017-12-04,123436,2017-12-04,15,12245,649,1.19041446579604
2017-12-07,2017,IS,long,6316.25,6288.75,27.5,634,635,6323.25,6288.75,6357.75,34.5,955,6319.0,time,-4.25,1.0,-5.25,-0.1521739130434782,Train,2017-12-07,74204,2017-12-07,12,6214,634,1.004905395935529
2017-12-08,2017,IS,short,6398.0,6380.5,17.5,689,690,6371.75,6398.0,6345.5,26.25,955,6361.0,time,10.75,1.0,9.75,0.3714285714285714,Train,2017-12-08,49411,2017-12-08,23,4155,689,1.0090870453947502
2017-12-29,2017,IS,short,6458.0,6431.75,26.25,654,655,6427.5,6458.0,6397.0,30.5,955,6410.25,time,17.25,1.0,16.25,0.5327868852459017,Train,2017-12-29,41180,2017-12-29,16,4138,654,1.2058280718795533
2018-01-11,2018,IS,short,6695.25,6676.75,18.5,634,635,6674.25,6695.25,6653.25,21.0,748,6695.25,stop,-21.0,1.0,-22.0,-1.0476190476190477,Train,2018-01-11,57983,2018-01-11,12,5036,634,1.0422365175999861
2018-01-24,2018,IS,short,6999.5,6965.5,34.0,674,675,6951.25,6999.5,6903.0,48.25,789,6903.0,target,48.25,1.0,47.25,0.9792746113989638,Train,2018-01-24,84332,2018-01-24,20,14670,674,2.087463833420291
2018-01-29,2018,IS,short,7021.25,6992.5,28.75,644,645,6986.25,7021.25,6951.25,35.0,786,7021.25,stop,-35.0,1.0,-36.0,-1.0285714285714285,Train,2018-01-29,93760,2018-01-29,14,8719,644,1.1159129692832765
2018-01-31,2018,IS,short,6991.0,6969.75,21.25,659,660,6968.0,6991.0,6945.0,23.0,720,6945.0,target,23.0,1.0,22.0,0.9565217391304348,Train,2018-01-31,65710,2018-01-31,17,7315,659,1.3358697306346068
2018-02-08,2018,IS,short,6604.25,6541.75,62.5,639,640,6542.0,6604.25,6479.75,62.25,655,6479.75,target,62.25,1.0,61.25,0.9839357429718876,Train,2018-02-08,92661,2018-02-08,13,7284,639,0.9433094829539936
2018-02-09,2018,IS,short,6424.0,6351.25,72.75,644,645,6331.0,6424.0,6238.0,93.0,734,6238.0,target,93.0,1.0,92.0,0.989247311827957,Train,2018-02-09,103120,2018-02-09,14,8764,644,1.0198603568657874
2018-02-15,2018,IS,short,6754.5,6702.75,51.75,644,645,6700.25,6754.5,6646.0,54.25,759,6754.5,stop,-54.25,1.0,-55.25,-1.0184331797235022,Train,2018-02-15,98291,2018-02-15,14,8672,644,1.0587337599576767
2018-02-27,2018,IS,short,7008.5,6967.0,41.5,654,655,6951.0,7008.5,6893.5,57.5,955,6920.75,time,30.25,1.0,29.25,0.508695652173913,Train,2018-02-27,73665,2018-02-27,16,13837,654,2.2540419466503767
2018-02-28,2018,IS,short,6963.5,6926.5,37.0,659,660,6924.75,6963.5,6886.0,38.75,840,6963.5,stop,-38.75,1.0,-39.75,-1.0258064516129033,Train,2018-02-28,64126,2018-02-28,17,9339,659,1.7476218694445311
2018-03-02,2018,IS,long,6704.25,6646.0,58.25,634,635,6705.25,6646.0,6764.5,59.25,721,6764.5,target,59.25,1.0,58.25,0.9831223628691984,Train,2018-03-02,116822,2018-03-02,12,11187,634,1.1491328688089573
2018-03-06,2018,IS,short,6937.75,6898.0,39.75,659,660,6892.5,6937.75,6847.25,45.25,955,6908.75,time,-16.25,1.0,-17.25,-0.3812154696132597,Train,2018-03-06,94790,2018-03-06,17,10303,659,1.3043148011393606
2018-03-07,2018,IS,long,6902.25,6856.25,46.0,634,635,6904.5,6856.25,6952.75,48.25,724,6856.25,stop,-48.25,1.0,-49.25,-1.0207253886010363,Train,2018-03-07,88190,2018-03-07,12,7186,634,0.977797936273954
2018-03-09,2018,IS,long,7071.0,7034.25,36.75,639,640,7076.25,7034.25,7118.25,42.0,931,7118.25,target,42.0,1.0,41.0,0.9761904761904762,Train,2018-03-09,50808,2018-03-09,13,4358,639,1.0292867264997638
2018-03-12,2018,IS,short,7174.0,7141.75,32.25,689,690,7139.75,7174.0,7105.5,34.25,723,7174.0,stop,-34.25,1.0,-35.25,-1.0291970802919708,Train,2018-03-12,50164,2018-03-12,23,4661,689,1.1149828562315605
2018-03-13,2018,IS,short,7214.5,7187.75,26.75,634,635,7179.0,7214.5,7143.5,35.5,667,7143.5,target,35.5,1.0,34.5,0.971830985915493,Train,2018-03-13,62024,2018-03-13,12,6765,634,1.3088481877982716
2018-03-19,2018,IS,short,6973.5,6935.0,38.5,644,645,6924.5,6973.5,6875.5,49.0,700,6875.5,target,49.0,1.0,48.0,0.979591836734694,Train,2018-03-19,78486,2018-03-19,14,7587,644,1.1600030578701934
2018-03-22,2018,IS,short,6824.0,6766.0,58.0,659,660,6758.0,6824.0,6692.0,66.0,955,6706.75,time,51.25,1.0,50.25,0.7613636363636364,Train,2018-03-22,103050,2018-03-22,17,9764,659,1.1370014556040757
2018-03-28,2018,IS,short,6559.5,6444.25,115.25,649,650,6435.5,6559.5,6311.5,124.0,738,6559.5,stop,-124.0,1.0,-125.0,-1.0080645161290325,Train,2018-03-28,197126,2018-03-28,15,18973,649,1.1549770197741545
2018-04-02,2018,IS,short,6570.25,6467.75,102.5,634,635,6459.25,6570.25,6348.25,111.0,840,6348.25,target,111.0,1.0,110.0,0.990990990990991,Train,2018-04-02,105798,2018-04-02,12,8974,634,1.0178642318380309
2018-04-03,2018,IS,long,6467.25,6351.25,116.0,669,670,6471.5,6351.25,6591.75,120.25,955,6461.25,time,-10.25,1.0,-11.25,-0.0935550935550935,Train,2018-04-03,143508,2018-04-03,19,13469,669,1.1262647378543356
2018-04-04,2018,IS,long,6410.25,6337.25,73.0,649,650,6417.5,6337.25,6497.75,80.25,741,6497.75,target,80.25,1.0,79.25,0.9875389408099688,Train,2018-04-04,118932,2018-04-04,15,9427,649,0.951165371809101
2018-04-06,2018,IS,short,6599.25,6524.5,74.75,664,665,6521.0,6599.25,6442.75,78.25,875,6442.75,target,78.25,1.0,77.25,0.987220447284345,Train,2018-04-06,96657,2018-04-06,18,9613,664,1.193457276762159
2018-04-13,2018,IS,short,6713.0,6635.0,78.0,664,665,6630.0,6713.0,6547.0,83.0,955,6642.25,time,-12.25,1.0,-13.25,-0.1596385542168674,Train,2018-04-13,100738,2018-04-13,18,7966,664,0.9489169925946515
2018-04-20,2018,IS,short,6766.5,6713.5,53.0,654,655,6705.25,6766.5,6644.0,61.25,955,6668.5,time,36.75,1.0,35.75,0.5836734693877551,Train,2018-04-20,74557,2018-04-20,16,9101,654,1.464812157141516
2018-04-23,2018,IS,long,6705.25,6658.75,46.5,654,655,6707.25,6658.75,6755.75,48.5,844,6658.75,stop,-48.5,1.0,-49.5,-1.0206185567010309,Train,2018-04-23,75884,2018-04-23,16,6205,654,0.9812345158399662
2018-04-24,2018,IS,short,6695.75,6615.5,80.25,634,635,6607.75,6695.75,6519.75,88.0,779,6519.75,target,88.0,1.0,87.0,0.9886363636363636,Train,2018-04-24,100376,2018-04-24,12,10709,634,1.2802661990914164
2018-04-27,2018,IS,short,6756.5,6656.25,100.25,634,635,6640.5,6756.5,6524.5,116.0,955,6665.75,time,-25.25,1.0,-26.25,-0.2262931034482758,Train,2018-04-27,150848,2018-04-27,12,13298,634,1.0578595672464999
2018-05-03,2018,IS,short,6638.5,6577.5,61.0,639,640,6564.5,6638.5,6490.5,74.0,773,6638.5,stop,-74.0,1.0,-75.0,-1.0135135135135136,Train,2018-05-03,103883,2018-05-03,13,12301,639,1.4209447166523879
2018-05-04,2018,IS,long,6704.5,6610.5,94.0,639,640,6722.0,6610.5,6833.5,111.5,955,6764.5,time,42.5,1.0,41.5,0.3721973094170404,Train,2018-05-04,91155,2018-05-04,13,8012,639,1.0547309527727498
2018-05-09,2018,IS,short,6845.5,6817.5,28.0,654,655,6815.75,6845.5,6786.0,29.75,741,6845.5,stop,-29.75,1.0,-30.75,-1.0336134453781514,Train,2018-05-09,69106,2018-05-09,16,5771,654,1.0021126964373572
2018-05-21,2018,IS,short,6957.0,6923.75,33.25,674,675,6922.25,6957.0,6887.5,34.75,693,6887.5,target,34.75,1.0,33.75,0.9712230215827338,Train,2018-05-21,66210,2018-05-21,20,5396,674,0.977979157227005
2018-05-30,2018,IS,long,6972.0,6942.5,29.5,644,645,6977.0,6942.5,7011.5,34.5,955,6984.75,time,7.75,1.0,6.75,0.1956521739130435,Train,2018-05-30,67523,2018-05-30,14,6249,644,1.1105549220265687
2018-05-31,2018,IS,short,6999.75,6972.5,27.25,649,650,6963.75,6999.75,6927.75,36.0,698,6999.75,stop,-36.0,1.0,-37.0,-1.0277777777777777,Train,2018-05-31,73058,2018-05-31,15,8107,649,1.331599551041638
2018-06-05,2018,IS,short,7183.5,7155.5,28.0,669,670,7153.25,7183.5,7123.0,30.25,955,7171.0,time,-17.75,1.0,-18.75,-0.6198347107438017,Train,2018-06-05,52545,2018-06-05,19,6694,669,1.5287467884670283
2018-06-06,2018,IS,short,7187.25,7145.5,41.75,649,650,7143.5,7187.25,7099.75,43.75,695,7187.25,stop,-43.75,1.0,-44.75,-1.022857142857143,Train,2018-06-06,69653,2018-06-06,15,7904,649,1.3617216774582572
2018-06-07,2018,IS,short,7215.5,7162.75,52.75,634,635,7150.25,7215.5,7085.0,65.25,955,7157.5,time,-7.25,1.0,-8.25,-0.1264367816091954,Train,2018-06-07,77830,2018-06-07,12,7986,634,1.2312989849672364
2018-06-18,2018,IS,long,7248.25,7208.75,39.5,639,640,7254.75,7208.75,7300.75,46.0,955,7276.25,time,21.5,1.0,20.5,0.4456521739130434,Train,2018-06-18,79913,2018-06-18,13,7197,639,1.0807252887515173
2018-07-06,2018,IS,long,7171.5,7123.5,48.0,644,645,7172.0,7123.5,7220.5,48.5,745,7220.5,target,48.5,1.0,47.5,0.979381443298969,Train,2018-07-06,66873,2018-07-06,14,5550,644,0.9959176349199228
2018-07-24,2018,IS,short,7489.75,7461.0,28.75,664,665,7449.75,7489.75,7409.75,40.0,770,7409.75,target,40.0,1.0,39.0,0.975,Train,2018-07-24,80247,2018-07-24,18,8532,664,1.275860779842237
2018-07-27,2018,IS,short,7457.0,7389.0,68.0,644,645,7383.25,7457.0,7309.5,73.75,757,7309.5,target,73.75,1.0,72.75,0.9864406779661016,Train,2018-07-27,91477,2018-07-27,14,10873,644,1.4263257430829608
2018-08-02,2018,IS,long,7299.5,7224.75,74.75,639,640,7309.25,7224.75,7393.75,84.5,955,7384.75,time,75.5,1.0,74.5,0.8816568047337278,Train,2018-08-02,102025,2018-08-02,13,11268,639,1.3253222249448664
2018-08-16,2018,IS,long,7421.75,7396.75,25.0,679,680,7425.25,7396.75,7453.75,28.5,869,7396.75,stop,-28.5,1.0,-29.5,-1.0350877192982455,Train,2018-08-16,79056,2018-08-16,21,6276,679,0.9526411657559198
2018-08-22,2018,IS,long,7416.25,7381.25,35.0,649,650,7427.0,7381.25,7472.75,45.75,955,7437.0,time,10.0,1.0,9.0,0.1967213114754098,Train,2018-08-22,80710,2018-08-22,15,7552,649,1.1228348407880064
2018-08-23,2018,IS,short,7474.5,7422.25,52.25,679,680,7420.5,7474.5,7366.5,54.0,955,7419.75,time,0.75,1.0,-0.25,-0.0046296296296296,Train,2018-08-23,85139,2018-08-23,21,11454,679,1.6143952830077872
2018-08-24,2018,IS,long,7475.0,7446.0,29.0,634,635,7479.75,7446.0,7513.5,33.75,955,7496.0,time,16.25,1.0,15.25,0.4518518518518518,Train,2018-08-24,72543,2018-08-24,12,6801,634,1.1250155080435051
2018-08-28,2018,IS,short,7597.25,7575.0,22.25,649,650,7570.25,7597.25,7543.25,27.0,955,7572.5,time,-2.25,1.0,-3.25,-0.1203703703703703,Train,2018-08-28,73451,2018-08-28,15,5828,649,0.9521449673932281
2018-08-30,2018,IS,long,7666.75,7642.5,24.25,634,635,7672.25,7642.5,7702.0,29.75,900,7642.5,stop,-29.75,1.0,-30.75,-1.0336134453781514,Train,2018-08-30,74168,2018-08-30,12,7046,634,1.1400064717937655
2018-09-06,2018,IS,short,7539.0,7462.25,76.75,639,640,7456.75,7539.0,7374.5,82.25,955,7461.25,time,-4.5,1.0,-5.5,-0.0668693009118541,Train,2018-09-06,154628,2018-09-06,13,14795,639,1.1481749747781773
