condition,T_offset,horizon,split,n,n_unc,rate,dir_win,dir_n,raw_long_win,vol_unit_med,onr_R_med,mfe_first_long,mfe_first_long_n,unc_mfe_first_long,delta_mfe_first_long,mean_t_mfe_long,mean_t_mae_long,mfe_first_short,mfe_first_short_n,unc_mfe_first_short,delta_mfe_first_short,mean_t_mfe_short,mean_t_mae_short,mfe_first_dir,mfe_first_dir_n,unc_mfe_first_dir,delta_mfe_first_dir,mean_t_mfe_dir,mean_t_mae_dir,mean_mfe_dir_R,mean_mae_dir_R,mean_mfe_long_R,mean_mae_long_R,p0p5R_long,p0p5R_long_n,unc_p0p5R_long,delta_p0p5R_long,p0p5R_short,p0p5R_short_n,unc_p0p5R_short,delta_p0p5R_short,p0p5R_dir,p0p5R_dir_n,unc_p0p5R_dir,delta_p0p5R_dir,p0p5R_resolved,p0p5R_amb,p0p5onrR_long,p0p5onrR_long_n,unc_p0p5onrR_long,delta_p0p5onrR_long,p0p5onrR_short,p0p5onrR_short_n,unc_p0p5onrR_short,delta_p0p5onrR_short,p0p5onrR_dir,p0p5onrR_dir_n,unc_p0p5onrR_dir,delta_p0p5onrR_dir,p0p5onrR_resolved,p0p5onrR_amb,p1R_long,p1R_long_n,unc_p1R_long,delta_p1R_long,p1R_short,p1R_short_n,unc_p1R_short,delta_p1R_short,p1R_dir,p1R_dir_n,unc_p1R_dir,delta_p1R_dir,p1R_resolved,p1R_amb,p1onrR_long,p1onrR_long_n,unc_p1onrR_long,delta_p1onrR_long,p1onrR_short,p1onrR_short_n,unc_p1onrR_short,delta_p1onrR_short,p1onrR_dir,p1onrR_dir_n,unc_p1onrR_dir,delta_p1onrR_dir,p1onrR_resolved,p1onrR_amb
price_near_ONL,75,10,OOS,110,412,0.2669902912621359,0.5363636363636364,110,0.4636363636363636,25.52138157894737,41.96875,0.509090909090909,110,0.5474452554744526,-0.038354346383543514,5.2272727272727275,5.318181818181818,0.4909090909090909,110,0.45255474452554745,0.03835434638354346,5.318181818181818,5.2272727272727275,0.4909090909090909,110,0.5352798053527981,-0.04437071444370716,5.318181818181818,5.2272727272727275,1.4562793013593434,1.3566854405479543,1.3566854405479543,1.4562793013593434,0.3956043956043956,91,0.4835164835164835,-0.08791208791208793,0.6043956043956044,91,0.5164835164835165,0.08791208791208782,0.6043956043956044,91,0.532967032967033,0.0714285714285714,0.8272727272727273,0.17272727272727273,0.42424242424242425,99,0.4329268292682927,-0.008684405025868425,0.5757575757575758,99,0.5670731707317073,0.008684405025868536,0.5757575757575758,99,0.5060975609756098,0.06966001478196604,0.9,0.045454545454545456,0.42452830188679247,106,0.4196185286103542,0.004909773276438267,0.5754716981132075,106,0.5803814713896458,-0.004909773276438267,0.5754716981132075,106,0.4904632152588556,0.08500848285435192,0.9636363636363636,0.00909090909090909,0.4142857142857143,70,0.3595505617977528,0.054735152487961514,0.5857142857142857,70,0.6404494382022472,-0.05473515248796146,0.5857142857142857,70,0.47191011235955055,0.1138041733547352,0.6363636363636364,0.00909090909090909
price_near_ONL,75,15,OOS,110,412,0.2669902912621359,0.5545454545454546,110,0.44545454545454544,25.52138157894737,41.96875,0.5363636363636364,110,0.5219512195121951,0.014412416851441234,7.527272727272727,8.181818181818182,0.4636363636363636,110,0.47804878048780486,-0.014412416851441234,8.181818181818182,7.527272727272727,0.4636363636363636,110,0.5,-0.036363636363636376,8.181818181818182,7.527272727272727,1.8103262267468176,1.6112743376303482,1.6112743376303482,1.8103262267468176,0.3956043956043956,91,0.481994459833795,-0.08639006422939943,0.6043956043956044,91,0.518005540166205,0.08639006422939932,0.6043956043956044,91,0.5290858725761773,0.07530973181942702,0.8272727272727273,0.17272727272727273,0.42718446601941745,103,0.4368131868131868,-0.009628720793769363,0.5728155339805825,103,0.5631868131868132,0.009628720793769308,0.5728155339805825,103,0.5027472527472527,0.07006828123332975,0.9363636363636364,0.045454545454545456,0.42201834862385323,109,0.42278481012658226,-0.0007664615027290211,0.5779816513761468,109,0.5772151898734177,0.0007664615027290766,0.5779816513761468,109,0.4962025316455696,0.08177911973057717,0.990909090909091,0.00909090909090909,0.3902439024390244,82,0.38596491228070173,0.004278990158322671,0.6097560975609756,82,0.6140350877192983,-0.004278990158322671,0.6097560975609756,82,0.4956140350877193,0.11414206247325631,0.7454545454545455,0.00909090909090909
price_near_ONL,75,30,OOS,110,412,0.2669902912621359,0.4909090909090909,110,0.509090909090909,25.52138157894737,41.96875,0.44545454545454544,110,0.48175182481751827,-0.036297279362972834,15.136363636363637,13.6,0.5545454545454546,110,0.5182481751824818,0.03629727936297278,13.6,15.136363636363637,0.5545454545454546,110,0.49878345498783455,0.05576199955762001,13.6,15.136363636363637,2.3426185851752894,2.0543329468857614,2.0543329468857614,2.3426185851752894,0.3956043956043956,91,0.48055555555555557,-0.08495115995115998,0.6043956043956044,91,0.5194444444444445,0.08495115995115987,0.6043956043956044,91,0.5277777777777778,0.07661782661782657,0.8272727272727273,0.17272727272727273,0.41904761904761906,105,0.44072164948453607,-0.021674030436917013,0.580952380952381,105,0.5592783505154639,0.02167403043691707,0.580952380952381,105,0.5051546391752577,0.07579774177712328,0.9545454545454546,0.045454545454545456,0.42201834862385323,109,0.4362745098039216,-0.014256161180068339,0.5779816513761468,109,0.5637254901960784,0.014256161180068339,0.5779816513761468,109,0.5073529411764706,0.0706287101996762,0.990909090909091,0.00909090909090909,0.38144329896907214,97,0.4243421052631579,-0.04289880629408577,0.6185567010309279,97,0.5756578947368421,0.04289880629408571,0.6185567010309279,97,0.5328947368421053,0.08566196418882255,0.8818181818181818,0.00909090909090909
price_near_ONL,75,5,ALL,972,3600,0.27,0.486096807415036,971,0.49588477366255146,8.337171052631579,14.4375,0.4794952681388013,951,0.5055603079555175,-0.026065039816716262,2.919753086419753,2.845679012345679,0.5205047318611987,951,0.49443969204448246,0.026065039816716262,2.845679012345679,2.919753086419753,0.5210526315789473,950,0.5114351057747284,0.00961752580421893,2.846549948506694,2.92173017507724,0.9352621101948757,0.9583892648428819,0.9588275224211356,0.9339251724243895,0.518140589569161,882,0.5021186440677966,0.016021945501364376,0.481859410430839,882,0.4978813559322034,-0.016021945501364376,0.48127128263337116,881,0.49590288315629744,-0.01463160052292628,0.9074074074074074,0.0874485596707819,0.5213903743315508,748,0.4939965694682676,0.02739380486328319,0.4786096256684492,748,0.5060034305317325,-0.027393804863283244,0.48058902275769744,747,0.5021496130696474,-0.021560590311950012,0.7695473251028807,0.02880658436213992,0.5173370319001387,721,0.4852405984634048,0.03209643343673391,0.4826629680998613,721,0.5147594015365953,-0.03209643343673396,0.4826629680998613,721,0.49189627228525123,-0.009233304185389923,0.7417695473251029,0.0,0.5502958579881657,338,0.48792270531400966,0.06237315267415605,0.44970414201183434,338,0.5120772946859904,-0.06237315267415605,0.4526627218934911,338,0.4855072463768116,-0.03284452448332048,0.3477366255144033,0.00102880658436214
price_near_ONL,75,10,ALL,972,3600,0.27,0.5005149330587023,971,0.4886831275720165,8.337171052631579,14.4375,0.5118679050567595,969,0.5091973244147158,0.0026705806420437295,5.122427983539095,5.3353909465020575,0.48813209494324045,969,0.4908026755852843,-0.0026705806420438405,5.3353909465020575,5.122427983539095,0.48760330578512395,968,0.49874266554903607,-0.011139359763912116,5.3367662203913495,5.1215242018537595,1.3890289860333966,1.2880944267651826,1.2892692448148084,1.386615900294157,0.5188235294117647,850,0.5,0.018823529411764683,0.4811764705882353,850,0.5,-0.018823529411764683,0.48056537102473496,849,0.4973870273593606,-0.016821656334625623,0.8744855967078189,0.12448559670781893,0.5087310826542492,859,0.48279352226720645,0.025937560387042702,0.4912689173457509,859,0.5172064777327935,-0.02593756038704259,0.49184149184149184,858,0.5032127155901251,-0.011371223748633308,0.8837448559670782,0.037037037037037035,0.5071664829106945,907,0.48245073891625617,0.024715743994438377,0.4928335170893054,907,0.5175492610837439,-0.024715743994438488,0.49393605292171994,907,0.4947530864197531,-0.0008170334980331373,0.9331275720164609,0.00102880658436214,0.4991181657848324,567,0.4588996763754045,0.040218489409427904,0.5008818342151675,567,0.5411003236245955,-0.04021848940942796,0.5044091710758377,567,0.5038860103626943,0.0005231607131434002,0.5833333333333334,0.00205761316872428
price_near_ONL,75,15,ALL,972,3600,0.27,0.5149330587023687,971,0.4783950617283951,8.337171052631579,14.4375,0.5319587628865979,970,0.5179515725020873,0.014007190384510593,7.415637860082304,8.004115226337449,0.46804123711340206,970,0.4820484274979126,-0.014007190384510537,8.004115226337449,7.415637860082304,0.46852425180598556,969,0.4946986607142857,-0.02617440890830014,8.003089598352215,7.40885684860968,1.741390694978484,1.5352233754146256,1.5362111907266285,1.7388976923113677,0.5155502392344498,836,0.5001564945226917,0.015393744711758028,0.48444976076555024,836,0.49984350547730827,-0.015393744711758028,0.48383233532934133,835,0.49937225360954174,-0.015539918280200404,0.8600823045267489,0.1388888888888889,0.5056053811659192,892,0.48228713486637664,0.0233182462995426,0.4943946188340807,892,0.5177128651336234,-0.023318246299542655,0.494949494949495,891,0.5024922118380062,-0.007542716888511214,0.9176954732510288,0.04218106995884774,0.5031645569620253,948,0.48315577310682406,0.020008783855201273,0.49683544303797467,948,0.5168442268931759,-0.020008783855201218,0.4978902953586498,948,0.49437229437229435,0.003518000986355463,0.9753086419753086,0.0051440329218107,0.4826086956521739,690,0.46795827123695977,0.014650424415214136,0.5173913043478261,690,0.5320417287630402,-0.014650424415214136,0.5202898550724637,690,0.5119284294234593,0.00836142564900444,0.7098765432098766,0.00205761316872428
price_near_ONL,75,30,ALL,972,3600,0.27,0.4799176107106076,971,0.5154320987654321,8.337171052631579,14.4375,0.4835390946502058,972,0.4848569046957488,-0.0013178100455430442,14.960905349794238,14.203703703703704,0.5164609053497943,972,0.5151430953042512,0.0013178100455430997,14.203703703703704,14.960905349794238,0.513903192584964,971,0.49387186629526464,0.020031326289699336,14.232749742533471,14.914521112255407,2.412561771074258,2.1106640237140626,2.1126845792461957,2.408628106512555,0.5115712545676004,821,0.4984066284257489,0.013164626141851543,0.4884287454323995,821,0.5015933715742511,-0.013164626141851599,0.4878048780487805,820,0.4998402045381911,-0.012035326489410636,0.8446502057613169,0.15534979423868311,0.5038419319429198,911,0.4852209540532631,0.01862097788965672,0.4961580680570801,911,0.514779045946737,-0.01862097788965683,0.4967032967032967,910,0.5023474178403756,-0.005644121137078906,0.9372427983539094,0.04938271604938271,0.5025960539979232,963,0.4841958041958042,0.018400249802118962,0.4974039460020768,963,0.5158041958041958,-0.018400249802118962,0.4968814968814969,962,0.4941110487941671,0.002770448087329791,0.9907407407407407,0.00720164609053498,0.47591069330199764,851,0.4796543032048974,-0.003743609902899736,0.5240893066980024,851,0.5203456967951027,0.0037436099028996805,0.5270588235294118,850,0.515884476534296,0.01117434699511577,0.8755144032921811,0.0030864197530864196
path_vs_ON_high,75,5,IS,821,2414,0.34009942004971,0.47741147741147744,819,0.5054811205846529,3.6315789473684212,5.75,0.49436795994993743,799,0.5044699872286079,-0.010102027278670489,2.7978075517661387,2.772228989037759,0.5056320400500626,799,0.4955300127713921,0.010102027278670489,2.772228989037759,2.7978075517661387,0.506900878293601,797,0.5111111111111111,-0.004210232817510096,2.7594627594627594,2.815628815628816,0.8922091004881518,0.8565188319396031,0.8915127060383898,0.8565272251847792,0.5257595772787318,757,0.5042658284687921,0.021493748809939706,0.47424042272126815,757,0.4957341715312079,-0.02149374880993976,0.4913907284768212,755,0.4855725879170424,0.005818140559778806,0.9220462850182704,0.06577344701583435,0.5158730158730159,630,0.4965034965034965,0.019369519369519417,0.48412698412698413,630,0.5034965034965035,-0.019369519369519417,0.49522292993630573,628,0.48755583918315254,0.007667090753153194,0.7673568818514007,0.028014616321559074,0.5235507246376812,552,0.49306811332127787,0.030482611316403285,0.47644927536231885,552,0.5069318866787221,-0.030482611316403285,0.4882032667876588,551,0.48548972188633616,0.00271354490132264,0.6723507917174177,0.001218026796589525,0.5661016949152542,295,0.4982078853046595,0.06789380961059471,0.43389830508474575,295,0.5017921146953405,-0.06789380961059471,0.46779661016949153,295,0.4982078853046595,-0.030411275135167948,0.35931790499390986,0.001218026796589525
path_vs_ON_high,75,10,IS,821,2414,0.34009942004971,0.4835164835164835,819,0.4945188794153471,3.6315789473684212,5.75,0.49511002444987773,818,0.4912718204488778,0.003838204000999934,5.169305724725944,5.147381242387333,0.5048899755501223,818,0.5087281795511222,-0.0038382040009998786,5.147381242387333,5.169305724725944,0.5061274509803921,816,0.49603671255736337,0.010090738423028767,5.123321123321123,5.192918192918193,1.2720313045889204,1.2066249350650131,1.2093914420144016,1.2675534570259552,0.5233644859813084,749,0.5020408163265306,0.02132366965477772,0.4766355140186916,749,0.49795918367346936,-0.021323669654777777,0.48728246318607765,747,0.48679417122040075,0.0004882919656769014,0.9123020706455542,0.0876979293544458,0.5006711409395973,745,0.4927463731865933,0.007924767753003992,0.4993288590604027,745,0.5072536268134067,-0.007924767753003992,0.4993270524899058,743,0.5,-0.0006729475100942239,0.9074299634591961,0.03654080389768575,0.4925170068027211,735,0.4919908466819222,0.0005261601207988686,0.507482993197279,735,0.5080091533180778,-0.0005261601207988686,0.494550408719346,734,0.4947175011483693,-0.00016709242902329668,0.8952496954933008,0.00243605359317905,0.5094339622641509,477,0.47540983606557374,0.0340241261985772,0.49056603773584906,477,0.5245901639344263,-0.0340241261985772,0.5010482180293501,477,0.5057915057915058,-0.004743287762155712,0.5809987819732034,0.00243605359317905
path_vs_ON_high,75,15,IS,821,2414,0.34009942004971,0.4932844932844933,819,0.5164433617539586,3.6315789473684212,5.75,0.4902439024390244,820,0.5101617586063873,-0.01991785616736297,7.557856272838002,7.501827040194884,0.5097560975609756,820,0.4898382413936126,0.019917856167363024,7.501827040194884,7.557856272838002,0.5,818,0.49833472106577853,0.0016652789342214702,7.532356532356532,7.521367521367521,1.5885519411602225,1.4530916213356793,1.4514957292952164,1.5880868896701068,0.5238095238095238,735,0.5030162412993039,0.020793282510219946,0.47619047619047616,735,0.49698375870069605,-0.02079328251021989,0.4924965893587995,733,0.4897483690587139,0.002748220300085591,0.8952496954933008,0.10475030450669914,0.5006501950585176,769,0.49327146171693736,0.007378733341580235,0.49934980494148246,769,0.5067285382830626,-0.007378733341580179,0.5032594524119948,767,0.4997671169073125,0.0034923355046822535,0.9366626065773447,0.04141291108404385,0.48792884371029227,787,0.49098712446351933,-0.0030582807532270606,0.5120711562897078,787,0.5090128755364807,0.003058280753227116,0.49236641221374045,786,0.49310938845822566,-0.0007429762444852162,0.9585870889159561,0.0036540803897685747,0.5094339622641509,583,0.48372781065088755,0.025706151613263395,0.49056603773584906,583,0.5162721893491125,-0.025706151613263395,0.5094339622641509,583,0.5159141376757957,-0.006480175411644806,0.7101096224116931,0.00243605359317905
path_vs_ON_high,75,30,IS,821,2414,0.34009942004971,0.4725274725274725,819,0.5249695493300852,3.6315789473684212,5.75,0.4725943970767357,821,0.47970173985086995,-0.007107342774134273,14.801461632155908,13.738124238733253,0.5274056029232643,821,0.52029826014913,0.007107342774134273,13.738124238733253,14.801461632155908,0.5091575091575091,819,0.4993762993762994,0.009781209781209721,13.865689865689866,14.672771672771672,2.2081028838359105,2.0289746967945037,2.004848609763978,2.228291345022282,0.5234159779614325,726,0.502127659574468,0.021288318386964433,0.4765840220385675,726,0.4978723404255319,-0.021288318386964433,0.4930939226519337,724,0.49002849002849,0.0030654326234436646,0.8842874543239951,0.11571254567600488,0.4974293059125964,778,0.49213286713286714,0.00529643877972924,0.5025706940874036,778,0.5078671328671329,-0.0052964387797292956,0.5064432989690721,776,0.49890302764370337,0.007540271325368775,0.9476248477466505,0.047503045066991476,0.48714810281517745,817,0.4908256880733945,-0.003677585258217042,0.5128518971848225,817,0.5091743119266054,0.003677585258217042,0.48957055214723927,815,0.49141900376726666,-0.0018484516200273915,0.9951278928136419,0.0036540803897685747,0.5075239398084815,731,0.4892933618843683,0.018230577924113256,0.49247606019151846,731,0.5107066381156317,-0.0182305779241132,0.5041095890410959,730,0.5126276195593766,-0.008518030518280706,0.8903775883069428,0.00243605359317905
path_vs_ON_high,75,5,Validation,247,774,0.31912144702842377,0.48582995951417,247,0.47368421052631576,17.013157894736842,29.8125,0.5020746887966805,241,0.4913907284768212,0.010683960319859298,2.951417004048583,2.8906882591093117,0.4979253112033195,241,0.5086092715231788,-0.010683960319859298,2.8906882591093117,2.951417004048583,0.5352697095435685,241,0.4966887417218543,0.03858096782171416,2.8137651821862346,3.02834008097166,0.8767665329238669,0.9582402237348822,0.884736770856561,0.9502699858021879,0.4870689655172414,232,0.5084985835694051,-0.021429618052163757,0.5129310344827587,232,0.4915014164305949,0.021429618052163757,0.5,232,0.5113314447592068,-0.011331444759206777,0.9392712550607287,0.05668016194331984,0.5103092783505154,194,0.5098814229249012,0.00042785542561418755,0.4896907216494845,194,0.4901185770750988,-0.00042785542561429857,0.5360824742268041,194,0.5335968379446641,0.002485636282140047,0.7854251012145749,0.016194331983805668,0.5029585798816568,169,0.5047438330170778,-0.0017852531354209944,0.4970414201183432,169,0.4952561669829222,0.0017852531354209944,0.4970414201183432,169,0.5161290322580645,-0.01908761213972132,0.6842105263157895,0.0,0.47191011235955055,89,0.5144508670520231,-0.04254075469247259,0.5280898876404494,89,0.48554913294797686,0.04254075469247254,0.42696629213483145,89,0.47398843930635837,-0.04702214717152692,0.3603238866396761,0.0
path_vs_ON_high,75,10,Validation,247,774,0.31912144702842377,0.5060728744939271,247,0.47368421052631576,17.013157894736842,29.8125,0.5650406504065041,246,0.5447470817120622,0.020293568694441877,5.05668016194332,5.659919028340081,0.4349593495934959,246,0.45525291828793774,-0.02029356869444182,5.659919028340081,5.05668016194332,0.483739837398374,246,0.4876783398184176,-0.003938502420043621,5.502024291497976,5.2145748987854255,1.2756233976969742,1.3081827791712748,1.1522280509881697,1.4315781258800793,0.47533632286995514,223,0.5021645021645021,-0.026828179294547005,0.5246636771300448,223,0.49783549783549785,0.02682817929454695,0.5022421524663677,223,0.5122655122655123,-0.010023359799144593,0.902834008097166,0.09716599190283401,0.4801762114537445,227,0.4772370486656201,0.0029391627881243942,0.5198237885462555,227,0.5227629513343799,-0.0029391627881243387,0.5242290748898678,227,0.5117739403453689,0.01245513454449887,0.9190283400809717,0.024291497975708502,0.4977973568281938,227,0.48563218390804597,0.012165172920147849,0.5022026431718062,227,0.514367816091954,-0.012165172920147849,0.4801762114537445,227,0.49712643678160917,-0.016950225327864665,0.9190283400809717,0.0,0.4482758620689655,145,0.46060606060606063,-0.012330198537095105,0.5517241379310345,145,0.5393939393939394,0.01233019853709505,0.4689655172413793,145,0.5151515151515151,-0.046185997910135834,0.5870445344129555,0.0
path_vs_ON_high,75,15,Validation,247,774,0.31912144702842377,0.5101214574898786,247,0.4817813765182186,17.013157894736842,29.8125,0.556910569105691,246,0.5401554404145078,0.01675512869118323,7.518218623481781,8.080971659919028,0.44308943089430897,246,0.45984455958549225,-0.016755128691183285,8.080971659919028,7.518218623481781,0.483739837398374,246,0.4805699481865285,0.0031698892118455224,7.935222672064778,7.663967611336032,1.5636987646353158,1.5825880465645366,1.4240067325663737,1.7222800786334789,0.4794520547945205,219,0.5007363770250368,-0.021284322230516295,0.5205479452054794,219,0.4992636229749632,0.02128432223051624,0.4977168949771689,219,0.5139911634756995,-0.016274268498530586,0.8866396761133604,0.11336032388663968,0.4808510638297872,235,0.4721030042918455,0.008748059537941721,0.5191489361702127,235,0.5278969957081545,-0.008748059537941777,0.5191489361702127,235,0.5107296137339056,0.008419322436307164,0.951417004048583,0.024291497975708502,0.49586776859504134,242,0.49064171122994654,0.005226057365094794,0.5041322314049587,242,0.5093582887700535,-0.005226057365094849,0.4834710743801653,242,0.49732620320855614,-0.01385512882839085,0.979757085020243,0.0,0.45,180,0.4618937644341801,-0.01189376443418011,0.55,180,0.5381062355658198,0.01189376443418022,0.48333333333333334,180,0.5080831408775982,-0.024749807544264868,0.728744939271255,0.0
path_vs_ON_high,75,30,Validation,247,774,0.31912144702842377,0.5384615384615384,247,0.5182186234817814,17.013157894736842,29.8125,0.4898785425101215,247,0.5025839793281653,-0.01270543681804387,14.862348178137651,14.044534412955466,0.5101214574898786,247,0.4974160206718346,0.01270543681804398,14.044534412955466,14.862348178137651,0.46963562753036436,247,0.47416020671834624,-0.004524579187981881,14.93927125506073,13.96761133603239,2.1836863084288916,2.1074683760195803,2.0017339075383256,2.289420776910146,0.48826291079812206,213,0.4962292609351433,-0.007966350137021239,0.5117370892018779,213,0.5037707390648567,0.007966350137021183,0.5023474178403756,213,0.5158371040723982,-0.013489686232022624,0.8623481781376519,0.13765182186234817,0.49159663865546216,238,0.48717948717948717,0.00441715147597499,0.5084033613445378,238,0.5128205128205128,-0.00441715147597499,0.5168067226890757,238,0.5114709851551957,0.005335737533879947,0.9635627530364372,0.032388663967611336,0.491869918699187,246,0.4889466840052016,0.0029232346939854215,0.508130081300813,246,0.5110533159947984,-0.002923234693985366,0.483739837398374,246,0.49544863459037713,-0.011708797192003129,0.9959514170040485,0.004048582995951417,0.47297297297297297,222,0.47768595041322315,-0.004712977440250177,0.527027027027027,222,0.5223140495867769,0.004712977440250121,0.4954954954954955,222,0.5173553719008265,-0.02185987640533099,0.8987854251012146,0.004048582995951417
path_vs_ON_high,75,5,OOS,124,412,0.30097087378640774,0.5564516129032258,124,0.3870967741935484,25.549342105263158,39.25,0.5785123966942148,121,0.5384615384615384,0.0400508582326764,2.661290322580645,3.153225806451613,0.4214876033057851,121,0.46153846153846156,-0.040050858232676456,3.153225806451613,2.661290322580645,0.512396694214876,121,0.5409429280397022,-0.02854623382482624,2.9274193548387095,2.8870967741935485,1.0769599456287229,0.785757710598001,0.7499016738519616,1.112815982374762,0.42105263157894735,114,0.477088948787062,-0.05603631720811464,0.5789473684210527,114,0.522911051212938,0.05603631720811464,0.6228070175438597,114,0.5283018867924528,0.09450513075140687,0.9193548387096774,0.08064516129032258,0.37623762376237624,101,0.44664031620553357,-0.07040269244315733,0.6237623762376238,101,0.5533596837944664,0.07040269244315733,0.6534653465346535,101,0.5296442687747036,0.12382107775994988,0.8145161290322581,0.04032258064516129,0.31868131868131866,91,0.40418118466898956,-0.0854998659876709,0.6813186813186813,91,0.5958188153310104,0.0854998659876709,0.6153846153846154,91,0.4843205574912892,0.1310640578933262,0.7338709677419355,0.0,0.2857142857142857,56,0.38144329896907214,-0.09572901325478644,0.7142857142857143,56,0.6185567010309279,0.09572901325478644,0.6607142857142857,56,0.4329896907216495,0.2277245949926362,0.45161290322580644,0.0
path_vs_ON_high,75,10,OOS,124,412,0.30097087378640774,0.5483870967741935,124,0.4596774193548387,25.549342105263158,39.25,0.5528455284552846,123,0.5474452554744526,0.0054002729808320105,4.991935483870968,5.435483870967742,0.44715447154471544,123,0.45255474452554745,-0.0054002729808320105,5.435483870967742,4.991935483870968,0.4146341463414634,123,0.5352798053527981,-0.12064565901133467,5.419354838709677,5.008064516129032,1.4866571147862666,1.1273106984799666,1.0809874509939141,1.5329803622723193,0.4205607476635514,107,0.4835164835164835,-0.06295573585293213,0.5794392523364486,107,0.5164835164835165,0.06295573585293202,0.6261682242990654,107,0.532967032967033,0.09320119133203242,0.8629032258064516,0.13709677419354838,0.36036036036036034,111,0.4329268292682927,-0.07256646890793234,0.6396396396396397,111,0.5670731707317073,0.07256646890793239,0.6216216216216216,111,0.5060975609756098,0.11552406064601184,0.8951612903225806,0.07258064516129033,0.336283185840708,113,0.4196185286103542,-0.08333534276964621,0.6637168141592921,113,0.5803814713896458,0.08333534276964627,0.5929203539823009,113,0.4904632152588556,0.1024571387234453,0.9112903225806451,0.016129032258064516,0.26744186046511625,86,0.3595505617977528,-0.09210870133263654,0.7325581395348837,86,0.6404494382022472,0.09210870133263649,0.6511627906976745,86,0.47191011235955055,0.17925267833812392,0.6935483870967742,0.008064516129032258
path_vs_ON_high,75,15,OOS,124,412,0.30097087378640774,0.6370967741935484,124,0.45161290322580644,25.549342105263158,39.25,0.5040650406504065,123,0.5219512195121951,-0.01788617886178867,7.556451612903226,7.846774193548387,0.4959349593495935,123,0.47804878048780486,0.017886178861788615,7.846774193548387,7.556451612903226,0.4146341463414634,123,0.5,-0.0853658536585366,8.524193548387096,6.879032258064516,1.8059525483622372,1.2959767362985397,1.2541227916690594,1.8478064929917175,0.4205607476635514,107,0.481994459833795,-0.061433712170243626,0.5794392523364486,107,0.518005540166205,0.061433712170243515,0.6261682242990654,107,0.5290858725761773,0.09708235172288804,0.8629032258064516,0.13709677419354838,0.36283185840707965,113,0.4368131868131868,-0.07398132840610716,0.6371681415929203,113,0.5631868131868132,0.07398132840610716,0.6283185840707964,113,0.5027472527472527,0.1255713313235437,0.9112903225806451,0.07258064516129033,0.3416666666666667,120,0.42278481012658226,-0.08111814345991558,0.6583333333333333,120,0.5772151898734177,0.08111814345991564,0.5916666666666667,120,0.4962025316455696,0.09546413502109707,0.967741935483871,0.016129032258064516,0.31313131313131315,99,0.38596491228070173,-0.07283359914938858,0.6868686868686869,99,0.6140350877192983,0.07283359914938858,0.6464646464646465,99,0.4956140350877193,0.15085061137692723,0.7983870967741935,0.008064516129032258
path_vs_ON_high,75,30,OOS,124,412,0.30097087378640774,0.5241935483870968,124,0.46774193548387094,25.549342105263158,39.25,0.5121951219512195,123,0.48175182481751827,0.030443297133701253,14.596774193548388,14.32258064516129,0.4878048780487805,123,0.5182481751824818,-0.030443297133701308,14.32258064516129,14.596774193548388,0.4878048780487805,123,0.49878345498783455,-0.010978576939054074,14.911290322580646,14.008064516129032,2.334962879258334,1.684232098069752,1.6510944860223584,2.368100491305728,0.4205607476635514,107,0.48055555555555557,-0.059994807892004176,0.5794392523364486,107,0.5194444444444445,0.059994807892004065,0.6261682242990654,107,0.5277777777777778,0.09839044652128759,0.8629032258064516,0.13709677419354838,0.3739130434782609,115,0.44072164948453607,-0.0668086060062752,0.6260869565217392,115,0.5592783505154639,0.06680860600627525,0.6260869565217392,115,0.5051546391752577,0.12093231734648147,0.9274193548387096,0.07258064516129033,0.34710743801652894,121,0.4362745098039216,-0.08916707178739264,0.6528925619834711,121,0.5637254901960784,0.0891670717873927,0.5867768595041323,121,0.5073529411764706,0.07942391832766171,0.9758064516129032,0.016129032258064516,0.33035714285714285,112,0.4243421052631579,-0.09398496240601506,0.6696428571428571,112,0.5756578947368421,0.09398496240601495,0.6607142857142857,112,0.5328947368421053,0.1278195488721804,0.9032258064516129,0.008064516129032258
path_vs_ON_high,75,5,ALL,1192,3600,0.33111111111111113,0.48739495798319327,1190,0.4865771812080537,5.902960526315789,9.5,0.5047372954349698,1161,0.5055603079555175,-0.0008230125205477279,2.815436241610738,2.8364093959731544,0.49526270456503013,1161,0.49443969204448246,0.0008230125205476724,2.8364093959731544,2.815436241610738,0.5133735979292493,1159,0.5114351057747284,0.00193849215452091,2.788235294117647,2.8672268907563025,0.9082551430167674,0.8702590039791622,0.8753772832355133,0.9026130202888547,0.5067996373526745,1103,0.5021186440677966,0.004680993284877921,0.4932003626473255,1103,0.4978813559322034,-0.004680993284877921,0.5068119891008175,1101,0.49590288315629744,0.010909105944520048,0.9253355704697986,0.06543624161073826,0.49945945945945946,925,0.4939965694682676,0.005462889991191877,0.5005405405405405,925,0.5060034305317325,-0.005462889991191933,0.5211267605633803,923,0.5021496130696474,0.018977147493732804,0.7760067114093959,0.026845637583892617,0.4963054187192118,812,0.4852405984634048,0.011064820255807017,0.5036945812807881,812,0.5147594015365953,-0.011064820255807128,0.5043156596794082,811,0.49189627228525123,0.012419387394156933,0.6812080536912751,0.0008389261744966443,0.5113636363636364,440,0.48792270531400966,0.02344093104962669,0.48863636363636365,440,0.5120772946859904,-0.023440931049626745,0.48409090909090907,440,0.4855072463768116,-0.0014163372859025136,0.3691275167785235,0.0008389261744966443
