session_date,year,period,hold_min,cost_points,entry,stop,exit_kind,gross_points,net_points
2025-06-05,2025,OOS,5,2.0,21820.0,21857.25,time,18.25,16.25
2025-06-05,2025,OOS,10,1.0,21820.0,21857.25,time,96.25,95.25
2025-06-05,2025,OOS,10,2.0,21820.0,21857.25,time,96.25,94.25
2025-06-05,2025,OOS,15,1.0,21820.0,21857.25,time,99.25,98.25
2025-06-05,2025,OOS,15,2.0,21820.0,21857.25,time,99.25,97.25
2025-06-09,2025,OOS,3,1.0,21857.5,21886.375,time,5.0,4.0
2025-06-09,2025,OOS,3,2.0,21857.5,21886.375,time,5.0,3.0
2025-06-09,2025,OOS,5,1.0,21857.5,21886.375,time,7.75,6.75
2025-06-09,2025,OOS,5,2.0,21857.5,21886.375,time,7.75,5.75
2025-06-09,2025,OOS,10,1.0,21857.5,21886.375,time,17.5,16.5
2025-06-09,2025,OOS,10,2.0,21857.5,21886.375,time,17.5,15.5
2025-06-09,2025,OOS,15,1.0,21857.5,21886.375,time,15.0,14.0
2025-06-09,2025,OOS,15,2.0,21857.5,21886.375,time,15.0,13.0
2025-06-11,2025,OOS,3,1.0,22040.5,22072.375,time,4.75,3.75
2025-06-11,2025,OOS,3,2.0,22040.5,22072.375,time,4.75,2.75
2025-06-11,2025,OOS,5,1.0,22040.5,22072.375,time,-5.5,-6.5
2025-06-11,2025,OOS,5,2.0,22040.5,22072.375,time,-5.5,-7.5
2025-06-11,2025,OOS,10,1.0,22040.5,22072.375,time,3.25,2.25
2025-06-11,2025,OOS,10,2.0,22040.5,22072.375,time,3.25,1.25
2025-06-11,2025,OOS,15,1.0,22040.5,22072.375,time,-15.0,-16.0
2025-06-11,2025,OOS,15,2.0,22040.5,22072.375,time,-15.0,-17.0
2025-06-12,2025,OOS,3,1.0,21925.0,21953.0,time,14.25,13.25
2025-06-12,2025,OOS,3,2.0,21925.0,21953.0,time,14.25,12.25
2025-06-12,2025,OOS,5,1.0,21925.0,21953.0,time,23.0,22.0
2025-06-12,2025,OOS,5,2.0,21925.0,21953.0,time,23.0,21.0
2025-06-12,2025,OOS,10,1.0,21925.0,21953.0,time,7.75,6.75
2025-06-12,2025,OOS,10,2.0,21925.0,21953.0,time,7.75,5.75
2025-06-12,2025,OOS,15,1.0,21925.0,21953.0,time,13.75,12.75
2025-06-12,2025,OOS,15,2.0,21925.0,21953.0,time,13.75,11.75
2025-06-13,2025,OOS,3,1.0,21789.5,21833.9375,time,14.5,13.5
2025-06-13,2025,OOS,3,2.0,21789.5,21833.9375,time,14.5,12.5
2025-06-13,2025,OOS,5,1.0,21789.5,21833.9375,time,13.5,12.5
2025-06-13,2025,OOS,5,2.0,21789.5,21833.9375,time,13.5,11.5
2025-06-13,2025,OOS,10,1.0,21789.5,21833.9375,time,-8.75,-9.75
2025-06-13,2025,OOS,10,2.0,21789.5,21833.9375,time,-8.75,-10.75
2025-06-13,2025,OOS,15,1.0,21789.5,21833.9375,time,17.75,16.75
2025-06-13,2025,OOS,15,2.0,21789.5,21833.9375,time,17.75,15.75
2025-06-16,2025,OOS,3,1.0,22195.0,22241.875,time,13.0,12.0
2025-06-16,2025,OOS,3,2.0,22195.0,22241.875,time,13.0,11.0
2025-06-16,2025,OOS,5,1.0,22195.0,22241.875,time,-3.5,-4.5
2025-06-16,2025,OOS,5,2.0,22195.0,22241.875,time,-3.5,-5.5
2025-06-16,2025,OOS,10,1.0,22195.0,22241.875,time,6.0,5.0
2025-06-16,2025,OOS,10,2.0,22195.0,22241.875,time,6.0,4.0
2025-06-16,2025,OOS,15,1.0,22195.0,22241.875,time,12.5,11.5
2025-06-16,2025,OOS,15,2.0,22195.0,22241.875,time,12.5,10.5
2025-06-18,2025,OOS,3,1.0,22076.25,22115.4375,time,10.5,9.5
2025-06-18,2025,OOS,3,2.0,22076.25,22115.4375,time,10.5,8.5
2025-06-18,2025,OOS,5,1.0,22076.25,22115.4375,time,12.0,11.0
2025-06-18,2025,OOS,5,2.0,22076.25,22115.4375,time,12.0,10.0
2025-06-18,2025,OOS,10,1.0,22076.25,22115.4375,time,-3.75,-4.75
2025-06-18,2025,OOS,10,2.0,22076.25,22115.4375,time,-3.75,-5.75
2025-06-18,2025,OOS,15,1.0,22076.25,22115.4375,time,-5.75,-6.75
2025-06-18,2025,OOS,15,2.0,22076.25,22115.4375,time,-5.75,-7.75
2025-06-24,2025,OOS,3,1.0,22330.0,22348.375,time,6.0,5.0
2025-06-24,2025,OOS,3,2.0,22330.0,22348.375,time,6.0,4.0
2025-06-24,2025,OOS,5,1.0,22330.0,22348.375,time,-2.25,-3.25
2025-06-24,2025,OOS,5,2.0,22330.0,22348.375,time,-2.25,-4.25
2025-06-24,2025,OOS,10,1.0,22330.0,22348.375,time,15.25,14.25
2025-06-24,2025,OOS,10,2.0,22330.0,22348.375,time,15.25,13.25
2025-06-24,2025,OOS,15,1.0,22330.0,22348.375,stop,-18.375,-19.375
2025-06-24,2025,OOS,15,2.0,22330.0,22348.375,stop,-18.375,-20.375
2025-06-26,2025,OOS,3,1.0,22562.75,22587.5,time,-10.5,-11.5
2025-06-26,2025,OOS,3,2.0,22562.75,22587.5,time,-10.5,-12.5
2025-06-26,2025,OOS,5,1.0,22562.75,22587.5,time,-15.0,-16.0
2025-06-26,2025,OOS,5,2.0,22562.75,22587.5,time,-15.0,-17.0
2025-06-26,2025,OOS,10,1.0,22562.75,22587.5,time,-13.25,-14.25
2025-06-26,2025,OOS,10,2.0,22562.75,22587.5,time,-13.25,-15.25
2025-06-26,2025,OOS,15,1.0,22562.75,22587.5,time,-8.25,-9.25
2025-06-26,2025,OOS,15,2.0,22562.75,22587.5,time,-8.25,-10.25
2025-07-02,2025,OOS,3,1.0,22775.75,22812.5,stop,-36.75,-37.75
2025-07-02,2025,OOS,3,2.0,22775.75,22812.5,stop,-36.75,-38.75
2025-07-02,2025,OOS,5,1.0,22775.75,22812.5,stop,-36.75,-37.75
2025-07-02,2025,OOS,5,2.0,22775.75,22812.5,stop,-36.75,-38.75
2025-07-02,2025,OOS,10,1.0,22775.75,22812.5,stop,-36.75,-37.75
2025-07-02,2025,OOS,10,2.0,22775.75,22812.5,stop,-36.75,-38.75
2025-07-02,2025,OOS,15,1.0,22775.75,22812.5,stop,-36.75,-37.75
2025-07-02,2025,OOS,15,2.0,22775.75,22812.5,stop,-36.75,-38.75
2025-07-03,2025,OOS,3,1.0,23060.25,23094.1875,time,-7.0,-8.0
2025-07-03,2025,OOS,3,2.0,23060.25,23094.1875,time,-7.0,-9.0
2025-07-03,2025,OOS,5,1.0,23060.25,23094.1875,time,-4.5,-5.5
2025-07-03,2025,OOS,5,2.0,23060.25,23094.1875,time,-4.5,-6.5
2025-07-03,2025,OOS,10,1.0,23060.25,23094.1875,time,-6.5,-7.5
2025-07-03,2025,OOS,10,2.0,23060.25,23094.1875,time,-6.5,-8.5
2025-07-03,2025,OOS,15,1.0,23060.25,23094.1875,time,-9.25,-10.25
2025-07-03,2025,OOS,15,2.0,23060.25,23094.1875,time,-9.25,-11.25
2025-07-04,2025,OOS,3,1.0,22934.5,22946.25,time,0.75,-0.25
2025-07-04,2025,OOS,3,2.0,22934.5,22946.25,time,0.75,-1.25
2025-07-04,2025,OOS,5,1.0,22934.5,22946.25,time,-2.25,-3.25
2025-07-04,2025,OOS,5,2.0,22934.5,22946.25,time,-2.25,-4.25
2025-07-04,2025,OOS,10,1.0,22934.5,22946.25,time,-2.0,-3.0
2025-07-04,2025,OOS,10,2.0,22934.5,22946.25,time,-2.0,-4.0
2025-07-04,2025,OOS,15,1.0,22934.5,22946.25,time,0.0,-1.0
2025-07-04,2025,OOS,15,2.0,22934.5,22946.25,time,0.0,-2.0
2025-07-08,2025,OOS,3,1.0,22927.25,22950.875,time,15.0,14.0
2025-07-08,2025,OOS,3,2.0,22927.25,22950.875,time,15.0,13.0
2025-07-08,2025,OOS,5,1.0,22927.25,22950.875,time,11.0,10.0
2025-07-08,2025,OOS,5,2.0,22927.25,22950.875,time,11.0,9.0
2025-07-08,2025,OOS,10,1.0,22927.25,22950.875,time,5.0,4.0
2025-07-08,2025,OOS,10,2.0,22927.25,22950.875,time,5.0,3.0
2025-07-08,2025,OOS,15,1.0,22927.25,22950.875,time,5.5,4.5
2025-07-08,2025,OOS,15,2.0,22927.25,22950.875,time,5.5,3.5
2025-07-11,2025,OOS,3,1.0,22999.0,23034.375,time,-9.75,-10.75
2025-07-11,2025,OOS,3,2.0,22999.0,23034.375,time,-9.75,-11.75
2025-07-11,2025,OOS,5,1.0,22999.0,23034.375,time,-8.5,-9.5
2025-07-11,2025,OOS,5,2.0,22999.0,23034.375,time,-8.5,-10.5
2025-07-11,2025,OOS,10,1.0,22999.0,23034.375,time,1.0,0.0
2025-07-11,2025,OOS,10,2.0,22999.0,23034.375,time,1.0,-1.0
2025-07-11,2025,OOS,15,1.0,22999.0,23034.375,time,26.75,25.75
2025-07-11,2025,OOS,15,2.0,22999.0,23034.375,time,26.75,24.75
2025-07-24,2025,OOS,3,1.0,23389.5,23415.1875,time,-7.75,-8.75
2025-07-24,2025,OOS,3,2.0,23389.5,23415.1875,time,-7.75,-9.75
2025-07-24,2025,OOS,5,1.0,23389.5,23415.1875,time,-6.5,-7.5
2025-07-24,2025,OOS,5,2.0,23389.5,23415.1875,time,-6.5,-8.5
2025-07-24,2025,OOS,10,1.0,23389.5,23415.1875,time,-7.5,-8.5
2025-07-24,2025,OOS,10,2.0,23389.5,23415.1875,time,-7.5,-9.5
2025-07-24,2025,OOS,15,1.0,23389.5,23415.1875,time,0.0,-1.0
2025-07-24,2025,OOS,15,2.0,23389.5,23415.1875,time,0.0,-2.0
2025-07-25,2025,OOS,3,1.0,23408.0,23429.3125,time,3.5,2.5
2025-07-25,2025,OOS,3,2.0,23408.0,23429.3125,time,3.5,1.5
2025-07-25,2025,OOS,5,1.0,23408.0,23429.3125,time,3.25,2.25
2025-07-25,2025,OOS,5,2.0,23408.0,23429.3125,time,3.25,1.25
2025-07-25,2025,OOS,10,1.0,23408.0,23429.3125,time,-8.0,-9.0
2025-07-25,2025,OOS,10,2.0,23408.0,23429.3125,time,-8.0,-10.0
2025-07-25,2025,OOS,15,1.0,23408.0,23429.3125,time,-13.0,-14.0
2025-07-25,2025,OOS,15,2.0,23408.0,23429.3125,time,-13.0,-15.0
2025-07-30,2025,OOS,3,1.0,23515.0,23533.875,time,-2.25,-3.25
2025-07-30,2025,OOS,3,2.0,23515.0,23533.875,time,-2.25,-4.25
2025-07-30,2025,OOS,5,1.0,23515.0,23533.875,time,8.0,7.0
2025-07-30,2025,OOS,5,2.0,23515.0,23533.875,time,8.0,6.0
2025-07-30,2025,OOS,10,1.0,23515.0,23533.875,time,9.5,8.5
2025-07-30,2025,OOS,10,2.0,23515.0,23533.875,time,9.5,7.5
2025-07-30,2025,OOS,15,1.0,23515.0,23533.875,time,32.25,31.25
2025-07-30,2025,OOS,15,2.0,23515.0,23533.875,time,32.25,30.25
2025-08-04,2025,OOS,3,1.0,23264.0,23307.875,time,-6.0,-7.0
2025-08-04,2025,OOS,3,2.0,23264.0,23307.875,time,-6.0,-8.0
2025-08-04,2025,OOS,5,1.0,23264.0,23307.875,time,-5.25,-6.25
2025-08-04,2025,OOS,5,2.0,23264.0,23307.875,time,-5.25,-7.25
2025-08-04,2025,OOS,10,1.0,23264.0,23307.875,time,1.75,0.75
2025-08-04,2025,OOS,10,2.0,23264.0,23307.875,time,1.75,-0.25
2025-08-04,2025,OOS,15,1.0,23264.0,23307.875,time,4.25,3.25
2025-08-04,2025,OOS,15,2.0,23264.0,23307.875,time,4.25,2.25
2025-08-08,2025,OOS,3,1.0,23665.5,23703.875,time,15.0,14.0
2025-08-08,2025,OOS,3,2.0,23665.5,23703.875,time,15.0,13.0
2025-08-08,2025,OOS,5,1.0,23665.5,23703.875,time,13.25,12.25
2025-08-08,2025,OOS,5,2.0,23665.5,23703.875,time,13.25,11.25
2025-08-08,2025,OOS,10,1.0,23665.5,23703.875,time,3.75,2.75
2025-08-08,2025,OOS,10,2.0,23665.5,23703.875,time,3.75,1.75
2025-08-08,2025,OOS,15,1.0,23665.5,23703.875,time,-7.75,-8.75
2025-08-08,2025,OOS,15,2.0,23665.5,23703.875,time,-7.75,-9.75
2025-08-11,2025,OOS,3,1.0,23767.5,23789.1875,time,15.5,14.5
2025-08-11,2025,OOS,3,2.0,23767.5,23789.1875,time,15.5,13.5
2025-08-11,2025,OOS,5,1.0,23767.5,23789.1875,time,25.75,24.75
2025-08-11,2025,OOS,5,2.0,23767.5,23789.1875,time,25.75,23.75
2025-08-11,2025,OOS,10,1.0,23767.5,23789.1875,time,24.25,23.25
2025-08-11,2025,OOS,10,2.0,23767.5,23789.1875,time,24.25,22.25
2025-08-11,2025,OOS,15,1.0,23767.5,23789.1875,time,23.0,22.0
2025-08-11,2025,OOS,15,2.0,23767.5,23789.1875,time,23.0,21.0
2025-08-14,2025,OOS,3,1.0,23955.75,23985.5,time,5.5,4.5
2025-08-14,2025,OOS,3,2.0,23955.75,23985.5,time,5.5,3.5
2025-08-14,2025,OOS,5,1.0,23955.75,23985.5,time,7.75,6.75
2025-08-14,2025,OOS,5,2.0,23955.75,23985.5,time,7.75,5.75
2025-08-14,2025,OOS,10,1.0,23955.75,23985.5,time,12.5,11.5
2025-08-14,2025,OOS,10,2.0,23955.75,23985.5,time,12.5,10.5
2025-08-14,2025,OOS,15,1.0,23955.75,23985.5,time,19.5,18.5
2025-08-14,2025,OOS,15,2.0,23955.75,23985.5,time,19.5,17.5
2025-08-22,2025,OOS,3,1.0,23624.0,23730.875,time,-3.0,-4.0
2025-08-22,2025,OOS,3,2.0,23624.0,23730.875,time,-3.0,-5.0
2025-08-22,2025,OOS,5,1.0,23624.0,23730.875,time,2.0,1.0
2025-08-22,2025,OOS,5,2.0,23624.0,23730.875,time,2.0,0.0
2025-08-22,2025,OOS,10,1.0,23624.0,23730.875,time,-6.75,-7.75
2025-08-22,2025,OOS,10,2.0,23624.0,23730.875,time,-6.75,-8.75
2025-08-22,2025,OOS,15,1.0,23624.0,23730.875,time,13.25,12.25
2025-08-22,2025,OOS,15,2.0,23624.0,23730.875,time,13.25,11.25
2025-08-25,2025,OOS,3,1.0,23558.5,23587.9375,time,-5.5,-6.5
2025-08-25,2025,OOS,3,2.0,23558.5,23587.9375,time,-5.5,-7.5
2025-08-25,2025,OOS,5,1.0,23558.5,23587.9375,time,-12.5,-13.5
2025-08-25,2025,OOS,5,2.0,23558.5,23587.9375,time,-12.5,-14.5
2025-08-25,2025,OOS,10,1.0,23558.5,23587.9375,time,-22.25,-23.25
2025-08-25,2025,OOS,10,2.0,23558.5,23587.9375,time,-22.25,-24.25
2025-08-25,2025,OOS,15,1.0,23558.5,23587.9375,time,-18.25,-19.25
2025-08-25,2025,OOS,15,2.0,23558.5,23587.9375,time,-18.25,-20.25
2025-08-26,2025,OOS,3,1.0,23542.5,23572.75,time,-0.5,-1.5
2025-08-26,2025,OOS,3,2.0,23542.5,23572.75,time,-0.5,-2.5
2025-08-26,2025,OOS,5,1.0,23542.5,23572.75,time,-0.25,-1.25
2025-08-26,2025,OOS,5,2.0,23542.5,23572.75,time,-0.25,-2.25
2025-08-26,2025,OOS,10,1.0,23542.5,23572.75,time,-1.75,-2.75
2025-08-26,2025,OOS,10,2.0,23542.5,23572.75,time,-1.75,-3.75
2025-08-26,2025,OOS,15,1.0,23542.5,23572.75,time,2.0,1.0
2025-08-26,2025,OOS,15,2.0,23542.5,23572.75,time,2.0,0.0
2025-08-27,2025,OOS,3,1.0,23602.25,23632.0,time,2.75,1.75
2025-08-27,2025,OOS,3,2.0,23602.25,23632.0,time,2.75,0.75
2025-08-27,2025,OOS,5,1.0,23602.25,23632.0,time,3.5,2.5
2025-08-27,2025,OOS,5,2.0,23602.25,23632.0,time,3.5,1.5
2025-08-27,2025,OOS,10,1.0,23602.25,23632.0,time,1.0,0.0
2025-08-27,2025,OOS,10,2.0,23602.25,23632.0,time,1.0,-1.0
2025-08-27,2025,OOS,15,1.0,23602.25,23632.0,time,2.25,1.25
2025-08-27,2025,OOS,15,2.0,23602.25,23632.0,time,2.25,0.25
2025-08-28,2025,OOS,3,1.0,23733.0,23775.4375,time,-8.0,-9.0
2025-08-28,2025,OOS,3,2.0,23733.0,23775.4375,time,-8.0,-10.0
2025-08-28,2025,OOS,5,1.0,23733.0,23775.4375,time,-8.75,-9.75
2025-08-28,2025,OOS,5,2.0,23733.0,23775.4375,time,-8.75,-10.75
2025-08-28,2025,OOS,10,1.0,23733.0,23775.4375,time,-10.0,-11.0
2025-08-28,2025,OOS,10,2.0,23733.0,23775.4375,time,-10.0,-12.0
2025-08-28,2025,OOS,15,1.0,23733.0,23775.4375,time,-17.25,-18.25
2025-08-28,2025,OOS,15,2.0,23733.0,23775.4375,time,-17.25,-19.25
2025-09-03,2025,OOS,3,1.0,23470.25,23495.8125,time,33.0,32.0
2025-09-03,2025,OOS,3,2.0,23470.25,23495.8125,time,33.0,31.0
2025-09-03,2025,OOS,5,1.0,23470.25,23495.8125,time,45.75,44.75
2025-09-03,2025,OOS,5,2.0,23470.25,23495.8125,time,45.75,43.75
2025-09-03,2025,OOS,10,1.0,23470.25,23495.8125,time,54.75,53.75
2025-09-03,2025,OOS,10,2.0,23470.25,23495.8125,time,54.75,52.75
2025-09-03,2025,OOS,15,1.0,23470.25,23495.8125,time,32.0,31.0
2025-09-03,2025,OOS,15,2.0,23470.25,23495.8125,time,32.0,30.0
2025-09-04,2025,OOS,3,1.0,23538.25,23572.8125,time,4.25,3.25
2025-09-04,2025,OOS,3,2.0,23538.25,23572.8125,time,4.25,2.25
2025-09-04,2025,OOS,5,1.0,23538.25,23572.8125,time,0.75,-0.25
2025-09-04,2025,OOS,5,2.0,23538.25,23572.8125,time,0.75,-1.25
2025-09-04,2025,OOS,10,1.0,23538.25,23572.8125,time,-13.25,-14.25
2025-09-04,2025,OOS,10,2.0,23538.25,23572.8125,time,-13.25,-15.25
2025-09-04,2025,OOS,15,1.0,23538.25,23572.8125,time,-9.5,-10.5
2025-09-04,2025,OOS,15,2.0,23538.25,23572.8125,time,-9.5,-11.5
2025-09-08,2025,OOS,3,1.0,23872.25,23898.375,time,-4.75,-5.75
2025-09-08,2025,OOS,3,2.0,23872.25,23898.375,time,-4.75,-6.75
2025-09-08,2025,OOS,5,1.0,23872.25,23898.375,time,12.75,11.75
2025-09-08,2025,OOS,5,2.0,23872.25,23898.375,time,12.75,10.75
2025-09-08,2025,OOS,10,1.0,23872.25,23898.375,time,10.75,9.75
2025-09-08,2025,OOS,10,2.0,23872.25,23898.375,time,10.75,8.75
2025-09-08,2025,OOS,15,1.0,23872.25,23898.375,time,6.5,5.5
2025-09-08,2025,OOS,15,2.0,23872.25,23898.375,time,6.5,4.5
2025-09-11,2025,OOS,3,1.0,23991.25,24014.8125,time,-0.5,-1.5
2025-09-11,2025,OOS,3,2.0,23991.25,24014.8125,time,-0.5,-2.5
2025-09-11,2025,OOS,5,1.0,23991.25,24014.8125,time,-12.25,-13.25
2025-09-11,2025,OOS,5,2.0,23991.25,24014.8125,time,-12.25,-14.25
2025-09-11,2025,OOS,10,1.0,23991.25,24014.8125,time,-15.25,-16.25
2025-09-11,2025,OOS,10,2.0,23991.25,24014.8125,time,-15.25,-17.25
2025-09-11,2025,OOS,15,1.0,23991.25,24014.8125,stop,-23.5625,-24.5625
2025-09-11,2025,OOS,15,2.0,23991.25,24014.8125,stop,-23.5625,-25.5625
2025-09-15,2025,OOS,3,1.0,24492.0,24515.8125,time,-12.25,-13.25
2025-09-15,2025,OOS,3,2.0,24492.0,24515.8125,time,-12.25,-14.25
2025-09-15,2025,OOS,5,1.0,24492.0,24515.8125,time,-5.25,-6.25
2025-09-15,2025,OOS,5,2.0,24492.0,24515.8125,time,-5.25,-7.25
2025-09-15,2025,OOS,10,1.0,24492.0,24515.8125,time,0.75,-0.25
2025-09-15,2025,OOS,10,2.0,24492.0,24515.8125,time,0.75,-1.25
2025-09-15,2025,OOS,15,1.0,24492.0,24515.8125,time,2.5,1.5
2025-09-15,2025,OOS,15,2.0,24492.0,24515.8125,time,2.5,0.5
2025-09-18,2025,OOS,3,1.0,24782.75,24830.1875,time,-19.25,-20.25
2025-09-18,2025,OOS,3,2.0,24782.75,24830.1875,time,-19.25,-21.25
2025-09-18,2025,OOS,5,1.0,24782.75,24830.1875,time,-8.0,-9.0
2025-09-18,2025,OOS,5,2.0,24782.75,24830.1875,time,-8.0,-10.0
2025-09-18,2025,OOS,10,1.0,24782.75,24830.1875,time,-7.5,-8.5
2025-09-18,2025,OOS,10,2.0,24782.75,24830.1875,time,-7.5,-9.5
2025-09-18,2025,OOS,15,1.0,24782.75,24830.1875,time,9.25,8.25
2025-09-18,2025,OOS,15,2.0,24782.75,24830.1875,time,9.25,7.25
2025-09-22,2025,OOS,3,1.0,24902.25,24925.1875,time,-3.25,-4.25
2025-09-22,2025,OOS,3,2.0,24902.25,24925.1875,time,-3.25,-5.25
2025-09-22,2025,OOS,5,1.0,24902.25,24925.1875,time,-8.5,-9.5
2025-09-22,2025,OOS,5,2.0,24902.25,24925.1875,time,-8.5,-10.5
2025-09-22,2025,OOS,10,1.0,24902.25,24925.1875,time,-5.0,-6.0
2025-09-22,2025,OOS,10,2.0,24902.25,24925.1875,time,-5.0,-7.0
2025-09-22,2025,OOS,15,1.0,24902.25,24925.1875,time,-11.0,-12.0
2025-09-22,2025,OOS,15,2.0,24902.25,24925.1875,time,-11.0,-13.0
2025-09-25,2025,OOS,3,1.0,24626.75,24681.5625,time,-22.0,-23.0
2025-09-25,2025,OOS,3,2.0,24626.75,24681.5625,time,-22.0,-24.0
2025-09-25,2025,OOS,5,1.0,24626.75,24681.5625,time,-8.5,-9.5
2025-09-25,2025,OOS,5,2.0,24626.75,24681.5625,time,-8.5,-10.5
2025-09-25,2025,OOS,10,1.0,24626.75,24681.5625,time,13.5,12.5
2025-09-25,2025,OOS,10,2.0,24626.75,24681.5625,time,13.5,11.5
2025-09-25,2025,OOS,15,1.0,24626.75,24681.5625,time,28.75,27.75
2025-09-25,2025,OOS,15,2.0,24626.75,24681.5625,time,28.75,26.75
2025-09-30,2025,OOS,3,1.0,24828.25,24855.4375,time,11.25,10.25
2025-09-30,2025,OOS,3,2.0,24828.25,24855.4375,time,11.25,9.25
2025-09-30,2025,OOS,5,1.0,24828.25,24855.4375,time,23.25,22.25
2025-09-30,2025,OOS,5,2.0,24828.25,24855.4375,time,23.25,21.25
2025-09-30,2025,OOS,10,1.0,24828.25,24855.4375,time,32.0,31.0
2025-09-30,2025,OOS,10,2.0,24828.25,24855.4375,time,32.0,30.0
2025-09-30,2025,OOS,15,1.0,24828.25,24855.4375,time,48.5,47.5
2025-09-30,2025,OOS,15,2.0,24828.25,24855.4375,time,48.5,46.5
2025-10-01,2025,OOS,3,1.0,24890.5,24932.25,time,5.75,4.75
2025-10-01,2025,OOS,3,2.0,24890.5,24932.25,time,5.75,3.75
2025-10-01,2025,OOS,5,1.0,24890.5,24932.25,time,5.5,4.5
2025-10-01,2025,OOS,5,2.0,24890.5,24932.25,time,5.5,3.5
2025-10-01,2025,OOS,10,1.0,24890.5,24932.25,time,-5.5,-6.5
2025-10-01,2025,OOS,10,2.0,24890.5,24932.25,time,-5.5,-7.5
2025-10-01,2025,OOS,15,1.0,24890.5,24932.25,time,-7.0,-8.0
2025-10-01,2025,OOS,15,2.0,24890.5,24932.25,time,-7.0,-9.0
2025-10-06,2025,OOS,3,1.0,25221.5,25247.75,time,2.5,1.5
2025-10-06,2025,OOS,3,2.0,25221.5,25247.75,time,2.5,0.5
2025-10-06,2025,OOS,5,1.0,25221.5,25247.75,time,2.5,1.5
2025-10-06,2025,OOS,5,2.0,25221.5,25247.75,time,2.5,0.5
2025-10-06,2025,OOS,10,1.0,25221.5,25247.75,time,-2.0,-3.0
2025-10-06,2025,OOS,10,2.0,25221.5,25247.75,time,-2.0,-4.0
2025-10-06,2025,OOS,15,1.0,25221.5,25247.75,time,11.0,10.0
2025-10-06,2025,OOS,15,2.0,25221.5,25247.75,time,11.0,9.0
2025-10-13,2025,OOS,3,1.0,24908.5,24955.75,time,-12.25,-13.25
2025-10-13,2025,OOS,3,2.0,24908.5,24955.75,time,-12.25,-14.25
2025-10-13,2025,OOS,5,1.0,24908.5,24955.75,time,-0.25,-1.25
2025-10-13,2025,OOS,5,2.0,24908.5,24955.75,time,-0.25,-2.25
2025-10-13,2025,OOS,10,1.0,24908.5,24955.75,time,-12.5,-13.5
2025-10-13,2025,OOS,10,2.0,24908.5,24955.75,time,-12.5,-14.5
2025-10-13,2025,OOS,15,1.0,24908.5,24955.75,time,3.25,2.25
2025-10-13,2025,OOS,15,2.0,24908.5,24955.75,time,3.25,1.25
2025-10-14,2025,OOS,3,1.0,24719.5,24795.5,time,20.25,19.25
2025-10-14,2025,OOS,3,2.0,24719.5,24795.5,time,20.25,18.25
2025-10-14,2025,OOS,5,1.0,24719.5,24795.5,time,1.0,0.0
2025-10-14,2025,OOS,5,2.0,24719.5,24795.5,time,1.0,-1.0
2025-10-14,2025,OOS,10,1.0,24719.5,24795.5,time,17.25,16.25
2025-10-14,2025,OOS,10,2.0,24719.5,24795.5,time,17.25,15.25
2025-10-14,2025,OOS,15,1.0,24719.5,24795.5,time,29.5,28.5
2025-10-14,2025,OOS,15,2.0,24719.5,24795.5,time,29.5,27.5
2025-10-16,2025,OOS,3,1.0,25107.25,25135.1875,time,-6.5,-7.5
2025-10-16,2025,OOS,3,2.0,25107.25,25135.1875,time,-6.5,-8.5
2025-10-16,2025,OOS,5,1.0,25107.25,25135.1875,time,3.75,2.75
2025-10-16,2025,OOS,5,2.0,25107.25,25135.1875,time,3.75,1.75
2025-10-16,2025,OOS,10,1.0,25107.25,25135.1875,time,-16.75,-17.75
2025-10-16,2025,OOS,10,2.0,25107.25,25135.1875,time,-16.75,-18.75
2025-10-16,2025,OOS,15,1.0,25107.25,25135.1875,time,-16.5,-17.5
2025-10-16,2025,OOS,15,2.0,25107.25,25135.1875,time,-16.5,-18.5
2025-10-21,2025,OOS,3,1.0,25293.5,25318.3125,time,4.0,3.0
2025-10-21,2025,OOS,3,2.0,25293.5,25318.3125,time,4.0,2.0
2025-10-21,2025,OOS,5,1.0,25293.5,25318.3125,time,8.0,7.0
2025-10-21,2025,OOS,5,2.0,25293.5,25318.3125,time,8.0,6.0
2025-10-21,2025,OOS,10,1.0,25293.5,25318.3125,time,24.25,23.25
2025-10-21,2025,OOS,10,2.0,25293.5,25318.3125,time,24.25,22.25
2025-10-21,2025,OOS,15,1.0,25293.5,25318.3125,time,5.5,4.5
2025-10-21,2025,OOS,15,2.0,25293.5,25318.3125,time,5.5,3.5
2025-10-23,2025,OOS,3,1.0,25164.25,25209.4375,time,-23.75,-24.75
2025-10-23,2025,OOS,3,2.0,25164.25,25209.4375,time,-23.75,-25.75
2025-10-23,2025,OOS,5,1.0,25164.25,25209.4375,time,-30.5,-31.5
2025-10-23,2025,OOS,5,2.0,25164.25,25209.4375,time,-30.5,-32.5
2025-10-23,2025,OOS,10,1.0,25164.25,25209.4375,time,7.75,6.75
2025-10-23,2025,OOS,10,2.0,25164.25,25209.4375,time,7.75,5.75
2025-10-23,2025,OOS,15,1.0,25164.25,25209.4375,time,-25.75,-26.75
2025-10-23,2025,OOS,15,2.0,25164.25,25209.4375,time,-25.75,-27.75
2025-10-24,2025,OOS,3,1.0,25542.75,25572.5,time,0.0,-1.0
2025-10-24,2025,OOS,3,2.0,25542.75,25572.5,time,0.0,-2.0
2025-10-24,2025,OOS,5,1.0,25542.75,25572.5,time,-7.5,-8.5
