session_date,year,split,side,relative_volume,reentry_close_min,entry_min,entry,stop,target,target_name,risk_points,reward_r,exit_kind,net_points
2023-07-10,2023,Validation,long,0.5719279601767436,744,745,15103.5,15063.0,15214.75,opposite_ib,40.5,2.746913580246914,time,68.0
2023-07-14,2023,Validation,long,0.5608405632820334,894,895,15724.0,15700.75,15789.375,ib_mid,23.25,2.8118279569892475,stop,-24.25
2023-07-14,2023,Validation,long,0.5608405632820334,894,895,15724.0,15700.75,15857.25,opposite_ib,23.25,5.731182795698925,stop,-24.25
2023-07-25,2023,Validation,short,0.6222619579794367,714,715,15670.0,15686.25,15630.0,ib_mid,16.25,2.4615384615384617,stop,-17.25
2023-07-25,2023,Validation,short,0.6222619579794367,714,715,15670.0,15686.25,15587.75,opposite_ib,16.25,5.061538461538461,stop,-17.25
2023-08-01,2023,Validation,short,0.5416297321254837,664,665,15803.75,15836.75,15771.75,ib_mid,33.0,0.9696969696969697,stop,-34.0
2023-08-01,2023,Validation,short,0.5416297321254837,664,665,15803.75,15836.75,15728.25,opposite_ib,33.0,2.287878787878788,stop,-34.0
2023-08-04,2023,Validation,short,0.5219385833780283,784,785,15582.25,15610.5,15488.125,ib_mid,28.25,3.331858407079646,target,93.125
2023-08-04,2023,Validation,short,0.5219385833780283,784,785,15582.25,15610.5,15392.75,opposite_ib,28.25,6.707964601769912,target,188.5
2023-08-21,2023,Validation,long,0.4339782744377511,709,710,14807.0,14788.5,14869.0,ib_mid,18.5,3.3513513513513513,target,61.0
2023-08-21,2023,Validation,long,0.4339782744377511,709,710,14807.0,14788.5,14932.5,opposite_ib,18.5,6.783783783783784,target,124.5
2023-08-30,2023,Validation,short,0.414195604303796,744,745,15505.5,15518.25,15441.125,ib_mid,12.75,5.049019607843137,stop,-13.75
2023-08-30,2023,Validation,short,0.414195604303796,744,745,15505.5,15518.25,15375.0,opposite_ib,12.75,10.235294117647058,stop,-13.75
2023-09-06,2023,Validation,long,0.6137570253398417,689,690,15390.0,15348.0,15449.875,ib_mid,42.0,1.4255952380952381,stop,-43.0
2023-09-06,2023,Validation,long,0.6137570253398417,689,690,15390.0,15348.0,15514.25,opposite_ib,42.0,2.9583333333333335,stop,-43.0
2023-09-08,2023,Validation,long,0.5763634898896318,909,910,15270.75,15255.5,15330.375,ib_mid,15.25,3.9098360655737703,time,7.0
2023-09-08,2023,Validation,long,0.5763634898896318,909,910,15270.75,15255.5,15390.75,opposite_ib,15.25,7.868852459016393,time,7.0
2023-09-11,2023,Validation,short,0.5761288328294518,824,825,15646.5,15659.5,15592.0,ib_mid,13.0,4.1923076923076925,stop,-14.0
2023-09-11,2023,Validation,short,0.5761288328294518,824,825,15646.5,15659.5,15537.25,opposite_ib,13.0,8.403846153846153,stop,-14.0
2023-09-18,2023,Validation,short,0.4428308462417147,709,710,15438.75,15448.0,15391.25,ib_mid,9.25,5.135135135135135,stop,-10.25
2023-09-18,2023,Validation,short,0.4428308462417147,709,710,15438.75,15448.0,15343.0,opposite_ib,9.25,10.35135135135135,stop,-10.25
2023-09-20,2023,Validation,long,0.6102577357654531,669,670,15370.0,15350.0,15398.125,ib_mid,20.0,1.40625,stop,-21.0
2023-09-20,2023,Validation,long,0.6102577357654531,669,670,15370.0,15350.0,15435.25,opposite_ib,20.0,3.2625,stop,-21.0
2023-10-03,2023,Validation,long,0.6290307024594116,644,645,14790.25,14762.75,14872.75,ib_mid,27.5,3.0,stop,-28.5
2023-10-03,2023,Validation,long,0.6290307024594116,644,645,14790.25,14762.75,14974.75,opposite_ib,27.5,6.709090909090909,stop,-28.5
2023-10-09,2023,Validation,short,0.29686889042620385,749,750,15065.75,15095.75,15008.125,ib_mid,30.0,1.9208333333333334,stop,-31.0
2023-10-09,2023,Validation,short,0.29686889042620385,749,750,15065.75,15095.75,14949.5,opposite_ib,30.0,3.875,stop,-31.0
2023-10-11,2023,Validation,long,0.5799834602235427,709,710,15313.5,15291.75,15344.0,ib_mid,21.75,1.4022988505747127,stop,-22.75
2023-10-11,2023,Validation,long,0.5799834602235427,709,710,15313.5,15291.75,15387.25,opposite_ib,21.75,3.3908045977011496,stop,-22.75
2023-10-12,2023,Validation,short,0.37578178147424784,754,755,15449.5,15467.0,15413.5,ib_mid,17.5,2.057142857142857,target,35.0
2023-10-12,2023,Validation,short,0.37578178147424784,754,755,15449.5,15467.0,15366.0,opposite_ib,17.5,4.771428571428571,target,82.5
2023-10-19,2023,Validation,long,0.46973628160941794,689,690,15014.0,14966.0,15056.0,ib_mid,48.0,0.875,target,41.0
2023-10-19,2023,Validation,long,0.46973628160941794,689,690,15014.0,14966.0,15109.0,opposite_ib,48.0,1.9791666666666667,target,94.0
2023-10-23,2023,Validation,short,0.6299989354529648,649,650,14675.25,14695.0,14601.0,ib_mid,19.75,3.759493670886076,stop,-20.75
2023-10-23,2023,Validation,short,0.6299989354529648,649,650,14675.25,14695.0,14514.25,opposite_ib,19.75,8.151898734177216,stop,-20.75
2023-10-26,2023,Validation,long,0.5055310081163236,874,875,14283.5,14140.0,14364.375,ib_mid,143.5,0.563588850174216,time,-87.75
2023-10-26,2023,Validation,long,0.5055310081163236,874,875,14283.5,14140.0,14459.0,opposite_ib,143.5,1.2229965156794425,time,-87.75
2023-10-31,2023,Validation,short,0.3316040148530965,774,775,14424.75,14437.25,14370.0,ib_mid,12.5,4.38,stop,-13.5
2023-10-31,2023,Validation,short,0.3316040148530965,774,775,14424.75,14437.25,14311.25,opposite_ib,12.5,9.08,stop,-13.5
2023-11-01,2023,Validation,short,0.4145246528895876,649,650,14623.5,14649.75,14576.875,ib_mid,26.25,1.776190476190476,target,45.625
2023-11-01,2023,Validation,short,0.4145246528895876,649,650,14623.5,14649.75,14515.25,opposite_ib,26.25,4.123809523809523,stop,-27.25
2023-11-03,2023,Validation,short,0.4846410950183034,804,805,15161.0,15195.0,15101.875,ib_mid,34.0,1.7389705882352942,stop,-35.0
2023-11-03,2023,Validation,short,0.4846410950183034,804,805,15161.0,15195.0,15040.5,opposite_ib,34.0,3.5441176470588234,stop,-35.0
2023-11-06,2023,Validation,long,0.2888637370208159,884,885,15198.25,15137.75,15221.25,ib_mid,60.5,0.38016528925619836,time,11.25
2023-11-06,2023,Validation,long,0.2888637370208159,884,885,15198.25,15137.75,15257.5,opposite_ib,60.5,0.9793388429752066,time,11.25
2023-11-08,2023,Validation,long,0.5048304679844842,784,785,15344.0,15286.5,15378.625,ib_mid,57.5,0.6021739130434782,target,33.625
2023-11-08,2023,Validation,long,0.5048304679844842,784,785,15344.0,15286.5,15417.5,opposite_ib,57.5,1.2782608695652173,time,40.25
2023-11-14,2023,Validation,short,0.5838470784382149,654,655,15884.0,15903.25,15838.875,ib_mid,19.25,2.344155844155844,target,44.125
2023-11-14,2023,Validation,short,0.5838470784382149,654,655,15884.0,15903.25,15790.25,opposite_ib,19.25,4.87012987012987,stop,-20.25
2023-11-16,2023,Validation,long,0.4475347661188369,709,710,15837.0,15796.5,15865.5,ib_mid,40.5,0.7037037037037037,target,27.5
2023-11-16,2023,Validation,long,0.4475347661188369,709,710,15837.0,15796.5,15905.75,opposite_ib,40.5,1.6975308641975309,target,67.75
2023-11-27,2023,Validation,short,0.3836003031174057,844,845,16050.5,16089.5,16010.25,ib_mid,39.0,1.0320512820512822,target,39.25
2023-11-27,2023,Validation,short,0.3836003031174057,844,845,16050.5,16089.5,15970.25,opposite_ib,39.0,2.0576923076923075,time,35.25
2023-12-06,2023,Validation,long,0.5618873973642026,709,710,15883.0,15863.25,15956.75,ib_mid,19.75,3.7341772151898733,stop,-20.75
2023-12-06,2023,Validation,long,0.5618873973642026,709,710,15883.0,15863.25,16037.75,opposite_ib,19.75,7.8354430379746836,stop,-20.75
2023-12-07,2023,Validation,short,0.5095227098703161,644,645,15997.0,16007.75,15942.25,ib_mid,10.75,5.093023255813954,stop,-11.75
2023-12-07,2023,Validation,short,0.5095227098703161,644,645,15997.0,16007.75,15887.5,opposite_ib,10.75,10.186046511627907,stop,-11.75
2023-12-08,2023,Validation,short,0.27570118558876566,894,895,16112.0,16119.0,16030.375,ib_mid,7.0,11.660714285714286,time,8.25
2023-12-08,2023,Validation,short,0.27570118558876566,894,895,16112.0,16119.0,15947.25,opposite_ib,7.0,23.535714285714285,time,8.25
2023-12-12,2023,Validation,short,0.521614838133322,719,720,16485.5,16517.25,16443.375,ib_mid,31.75,1.3267716535433072,stop,-32.75
2023-12-12,2023,Validation,short,0.521614838133322,719,720,16485.5,16517.25,16396.5,opposite_ib,31.75,2.8031496062992125,stop,-32.75
2023-12-13,2023,Validation,long,0.5278999241849885,729,730,16600.25,16590.0,16627.25,ib_mid,10.25,2.6341463414634148,stop,-11.25
2023-12-13,2023,Validation,long,0.5278999241849885,729,730,16600.25,16590.0,16657.25,opposite_ib,10.25,5.560975609756097,stop,-11.25
2023-12-15,2023,Validation,short,0.6046443291395696,659,660,16859.25,16876.75,16823.0,ib_mid,17.5,2.0714285714285716,stop,-18.5
2023-12-15,2023,Validation,short,0.6046443291395696,659,660,16859.25,16876.75,16780.0,opposite_ib,17.5,4.5285714285714285,stop,-18.5
2023-12-18,2023,Validation,short,0.5716330406539869,714,715,16904.75,16915.0,16869.0,ib_mid,10.25,3.4878048780487805,stop,-11.25
2023-12-18,2023,Validation,short,0.5716330406539869,714,715,16904.75,16915.0,16832.5,opposite_ib,10.25,7.048780487804878,stop,-11.25
2023-12-19,2023,Validation,short,0.5853205931665392,639,640,16978.0,17007.75,16971.125,ib_mid,29.75,0.23109243697478993,target,5.875
2023-12-19,2023,Validation,short,0.5853205931665392,639,640,16978.0,17007.75,16944.5,opposite_ib,29.75,1.1260504201680672,stop,-30.75
2023-12-26,2023,Validation,short,0.594386964872065,644,645,17048.5,17060.75,17031.25,ib_mid,12.25,1.4081632653061225,target,16.25
2023-12-26,2023,Validation,short,0.594386964872065,644,645,17048.5,17060.75,17005.5,opposite_ib,12.25,3.510204081632653,stop,-13.25
2024-01-04,2024,Validation,short,0.5037984806077569,659,660,16525.25,16542.25,16488.25,ib_mid,17.0,2.176470588235294,stop,-18.0
2024-01-04,2024,Validation,short,0.5037984806077569,659,660,16525.25,16542.25,16443.25,opposite_ib,17.0,4.823529411764706,stop,-18.0
2024-01-09,2024,Validation,short,0.49196880831778195,654,655,16737.75,16752.0,16703.75,ib_mid,14.25,2.3859649122807016,stop,-15.25
2024-01-09,2024,Validation,short,0.49196880831778195,654,655,16737.75,16752.0,16660.5,opposite_ib,14.25,5.421052631578948,stop,-15.25
2024-01-23,2024,Validation,short,0.5006511018323265,784,785,17482.5,17494.25,17448.75,ib_mid,11.75,2.872340425531915,stop,-12.75
2024-01-23,2024,Validation,short,0.5006511018323265,784,785,17482.5,17494.25,17409.5,opposite_ib,11.75,6.212765957446808,stop,-12.75
2024-01-24,2024,Validation,short,0.5805571499921728,669,670,17712.25,17765.25,17678.25,ib_mid,53.0,0.6415094339622641,stop,-54.0
2024-01-24,2024,Validation,short,0.5805571499921728,669,670,17712.25,17765.25,17637.5,opposite_ib,53.0,1.4103773584905661,stop,-54.0
2024-01-25,2024,Validation,short,0.6100201871903101,719,720,17723.75,17752.25,17692.0,ib_mid,28.5,1.1140350877192982,target,30.75
2024-01-25,2024,Validation,short,0.6100201871903101,719,720,17723.75,17752.25,17649.25,opposite_ib,28.5,2.6140350877192984,target,73.5
2024-01-29,2024,Validation,short,0.33538018877855363,739,740,17582.25,17593.0,17554.75,ib_mid,10.75,2.558139534883721,stop,-11.75
2024-01-29,2024,Validation,short,0.33538018877855363,739,740,17582.25,17593.0,17526.0,opposite_ib,10.75,5.232558139534884,stop,-11.75
2024-02-20,2024,Validation,long,0.5987276955534093,774,775,17507.75,17452.25,17613.75,ib_mid,55.5,1.90990990990991,time,78.25
2024-02-20,2024,Validation,long,0.5987276955534093,774,775,17507.75,17452.25,17724.0,opposite_ib,55.5,3.8963963963963963,time,78.25
2024-02-21,2024,Validation,long,0.31249864216037715,759,760,17457.75,17441.5,17486.875,ib_mid,16.25,1.7923076923076924,stop,-17.25
2024-02-21,2024,Validation,long,0.31249864216037715,759,760,17457.75,17441.5,17525.5,opposite_ib,16.25,4.1692307692307695,stop,-17.25
2024-02-22,2024,Validation,short,0.474284923162121,689,690,17955.75,17976.0,17917.125,ib_mid,20.25,1.9074074074074074,stop,-21.25
2024-02-22,2024,Validation,short,0.474284923162121,689,690,17955.75,17976.0,17864.0,opposite_ib,20.25,4.530864197530864,stop,-21.25
2024-02-26,2024,Validation,short,0.5529374497429275,719,720,18046.25,18059.0,18008.375,ib_mid,12.75,2.9705882352941178,stop,-13.75
2024-02-26,2024,Validation,short,0.5529374497429275,719,720,18046.25,18059.0,17966.0,opposite_ib,12.75,6.294117647058823,stop,-13.75
2024-02-27,2024,Validation,long,0.45345903700903434,794,795,17951.5,17908.5,17986.75,ib_mid,43.0,0.8197674418604651,target,34.25
2024-02-27,2024,Validation,long,0.45345903700903434,794,795,17951.5,17908.5,18032.5,opposite_ib,43.0,1.8837209302325582,time,65.25
2024-02-29,2024,Validation,long,0.5049593130799503,719,720,17984.25,17898.0,18026.75,ib_mid,86.25,0.4927536231884058,target,41.5
2024-02-29,2024,Validation,long,0.5049593130799503,719,720,17984.25,17898.0,18072.5,opposite_ib,86.25,1.0231884057971015,target,87.25
2024-03-04,2024,Validation,long,0.6304983664790087,809,810,18285.25,18270.0,18307.5,ib_mid,15.25,1.459016393442623,target,21.25
2024-03-04,2024,Validation,long,0.6304983664790087,809,810,18285.25,18270.0,18334.75,opposite_ib,15.25,3.2459016393442623,target,48.5
2024-03-06,2024,Validation,short,0.44937856708288665,774,775,18122.0,18174.5,18045.0,ib_mid,52.5,1.4666666666666666,target,76.0
2024-03-06,2024,Validation,short,0.44937856708288665,774,775,18122.0,18174.5,17963.5,opposite_ib,52.5,3.019047619047619,time,74.5
2024-03-15,2024,Validation,long,0.5061994322842592,789,790,18033.75,18006.0,18101.75,ib_mid,27.75,2.4504504504504503,target,67.0
2024-03-15,2024,Validation,long,0.5061994322842592,789,790,18033.75,18006.0,18174.5,opposite_ib,27.75,5.072072072072072,time,20.0
2024-03-25,2024,Validation,short,0.49287477373704125,719,720,18538.5,18553.75,18478.375,ib_mid,15.25,3.942622950819672,stop,-16.25
2024-03-25,2024,Validation,short,0.49287477373704125,719,720,18538.5,18553.75,18414.75,opposite_ib,15.25,8.114754098360656,stop,-16.25
2024-03-28,2024,Validation,long,0.48207914861850154,889,890,18473.25,18449.0,18498.0,ib_mid,24.25,1.0206185567010309,target,23.75
2024-03-28,2024,Validation,long,0.48207914861850154,889,890,18473.25,18449.0,18538.75,opposite_ib,24.25,2.7010309278350517,time,7.5
2024-04-02,2024,Validation,short,0.3365594918472922,789,790,18291.0,18301.0,18246.75,ib_mid,10.0,4.425,stop,-11.0
2024-04-02,2024,Validation,short,0.3365594918472922,789,790,18291.0,18301.0,18201.5,opposite_ib,10.0,8.95,stop,-11.0
2024-04-15,2024,Validation,long,0.5628718680730457,689,690,18195.25,18158.25,18265.0,ib_mid,37.0,1.885135135135135,stop,-38.0
2024-04-15,2024,Validation,long,0.5628718680730457,689,690,18195.25,18158.25,18339.0,opposite_ib,37.0,3.885135135135135,stop,-38.0
2024-04-16,2024,Validation,short,0.5452180033128826,719,720,17890.5,17936.75,17876.75,ib_mid,46.25,0.2972972972972973,target,12.75
2024-04-16,2024,Validation,short,0.5452180033128826,719,720,17890.5,17936.75,17822.0,opposite_ib,46.25,1.481081081081081,target,67.5
2024-04-26,2024,Validation,short,0.590603172987621,674,675,17832.5,17886.5,17754.375,ib_mid,54.0,1.4467592592592593,stop,-55.0
2024-04-26,2024,Validation,short,0.590603172987621,674,675,17832.5,17886.5,17668.25,opposite_ib,54.0,3.0416666666666665,stop,-55.0
2024-05-02,2024,Validation,short,0.4411780256966108,814,815,17590.0,17616.5,17494.375,ib_mid,26.5,3.608490566037736,stop,-27.5
2024-05-02,2024,Validation,short,0.4411780256966108,814,815,17590.0,17616.5,17386.25,opposite_ib,26.5,7.688679245283019,stop,-27.5
2024-05-06,2024,Validation,short,0.3212859888891236,784,785,18116.25,18125.75,18079.875,ib_mid,9.5,3.8289473684210527,stop,-10.5
2024-05-06,2024,Validation,short,0.3212859888891236,784,785,18116.25,18125.75,18042.75,opposite_ib,9.5,7.7368421052631575,stop,-10.5
2024-05-16,2024,Validation,short,0.47463627814349724,739,740,18720.0,18761.0,18697.5,ib_mid,41.0,0.5487804878048781,target,21.5
2024-05-16,2024,Validation,short,0.47463627814349724,739,740,18720.0,18761.0,18672.0,opposite_ib,41.0,1.170731707317073,target,47.0
2024-05-20,2024,Validation,short,0.4043791372663127,654,655,18754.0,18772.25,18696.875,ib_mid,18.25,3.1301369863013697,stop,-19.25
2024-05-20,2024,Validation,short,0.4043791372663127,654,655,18754.0,18772.25,18635.25,opposite_ib,18.25,6.506849315068493,stop,-19.25
2024-05-22,2024,Validation,short,0.3808249178732206,684,685,18833.0,18838.75,18810.75,ib_mid,5.75,3.869565217391304,target,21.25
2024-05-22,2024,Validation,short,0.3808249178732206,684,685,18833.0,18838.75,18788.75,opposite_ib,5.75,7.695652173913044,target,43.25
2024-05-23,2024,Validation,long,0.6222080306537878,664,665,18840.75,18801.75,18910.25,ib_mid,39.0,1.7820512820512822,target,68.5
2024-05-23,2024,Validation,long,0.6222080306537878,664,665,18840.75,18801.75,18982.5,opposite_ib,39.0,3.6346153846153846,stop,-40.0
2024-05-28,2024,Validation,short,0.39416711240497004,824,825,18936.0,18944.75,18887.75,ib_mid,8.75,5.514285714285714,target,47.25
2024-05-28,2024,Validation,short,0.39416711240497004,824,825,18936.0,18944.75,18839.0,opposite_ib,8.75,11.085714285714285,target,96.0
2024-06-11,2024,Validation,short,0.49120609730951637,704,705,19085.0,19137.25,19042.875,ib_mid,52.25,0.80622009569378,stop,-53.25
2024-06-11,2024,Validation,short,0.49120609730951637,704,705,19085.0,19137.25,18994.5,opposite_ib,52.25,1.7320574162679425,stop,-53.25
2024-06-12,2024,Validation,short,0.5726242727365519,924,925,19511.25,19589.0,19459.375,ib_mid,77.75,0.6672025723472669,target,50.875
2024-06-12,2024,Validation,short,0.5726242727365519,924,925,19511.25,19589.0,19374.75,opposite_ib,77.75,1.7556270096463023,time,15.25
2024-06-13,2024,Validation,long,0.5577363610966996,754,755,19538.75,19499.75,19599.125,ib_mid,39.0,1.5480769230769231,target,59.375
2024-06-13,2024,Validation,long,0.5577363610966996,754,755,19538.75,19499.75,19663.5,opposite_ib,39.0,3.198717948717949,time,69.25
2024-06-14,2024,Validation,short,0.38901881392020665,849,850,19644.0,19676.5,19602.875,ib_mid,32.5,1.2653846153846153,stop,-33.5
2024-06-14,2024,Validation,short,0.38901881392020665,849,850,19644.0,19676.5,19557.25,opposite_ib,32.5,2.669230769230769,stop,-33.5
2024-06-18,2024,Validation,long,0.4954994368478372,699,700,20163.75,20126.75,20191.625,ib_mid,37.0,0.7533783783783784,target,26.875
2024-06-18,2024,Validation,long,0.4954994368478372,699,700,20163.75,20126.75,20219.0,opposite_ib,37.0,1.4932432432432432,target,54.25
2024-06-21,2024,Validation,short,0.4875386294798666,684,685,20016.75,20041.75,19971.125,ib_mid,25.0,1.825,stop,-26.0
2024-06-21,2024,Validation,short,0.4875386294798666,684,685,20016.75,20041.75,19914.25,opposite_ib,25.0,4.1,stop,-26.0
2024-07-09,2024,Validation,long,0.5937247857262472,694,695,20694.5,20670.0,20732.5,ib_mid,24.5,1.5510204081632653,stop,-25.5
2024-07-09,2024,Validation,long,0.5937247857262472,694,695,20694.5,20670.0,20771.75,opposite_ib,24.5,3.1530612244897958,stop,-25.5
2024-07-16,2024,Validation,long,0.4925699716498278,759,760,20503.25,20464.25,20585.0,ib_mid,39.0,2.0961538461538463,target,80.75
2024-07-16,2024,Validation,long,0.4925699716498278,759,760,20503.25,20464.25,20684.5,opposite_ib,39.0,4.647435897435898,time,100.0
2024-07-26,2024,Validation,short,0.5147315740388025,819,820,19156.5,19298.0,19118.75,ib_mid,141.5,0.2667844522968198,target,36.75
2024-07-26,2024,Validation,short,0.5147315740388025,819,820,19156.5,19298.0,19045.25,opposite_ib,141.5,0.7862190812720848,time,34.75
2024-09-13,2024,Validation,short,0.42797818791946307,729,730,19519.5,19561.25,19463.75,ib_mid,41.75,1.3353293413173652,stop,-42.75
2024-09-13,2024,Validation,short,0.42797818791946307,729,730,19519.5,19561.25,19398.25,opposite_ib,41.75,2.904191616766467,stop,-42.75
2024-09-18,2024,Validation,long,0.5953981977036732,689,690,19663.75,19633.0,19691.75,ib_mid,30.75,0.9105691056910569,stop,-31.75
2024-09-18,2024,Validation,long,0.5953981977036732,689,690,19663.75,19633.0,19736.5,opposite_ib,30.75,2.3658536585365852,stop,-31.75
2024-09-20,2024,Validation,long,0.5880424584289476,704,705,19974.5,19859.75,20027.375,ib_mid,114.75,0.46078431372549017,target,51.875
2024-09-20,2024,Validation,long,0.5880424584289476,704,705,19974.5,19859.75,20082.5,opposite_ib,114.75,0.9411764705882353,target,107.0
2024-10-10,2024,Validation,short,0.47422613016049425,864,865,20414.25,20508.5,20358.625,ib_mid,94.25,0.5901856763925729,time,-20.25
2024-10-10,2024,Validation,short,0.47422613016049425,864,865,20414.25,20508.5,20301.5,opposite_ib,94.25,1.1962864721485411,time,-20.25
2024-10-28,2024,Validation,long,0.5568858178832866,764,765,20557.75,20517.25,20577.625,ib_mid,40.5,0.49074074074074076,stop,-41.5
2024-10-28,2024,Validation,long,0.5568858178832866,764,765,20557.75,20517.25,20626.75,opposite_ib,40.5,1.7037037037037037,stop,-41.5
2024-10-29,2024,Validation,short,0.5104312918981986,714,715,20601.5,20623.5,20517.625,ib_mid,22.0,3.8125,stop,-23.0
2024-10-29,2024,Validation,short,0.5104312918981986,714,715,20601.5,20623.5,20432.25,opposite_ib,22.0,7.693181818181818,stop,-23.0
2024-11-01,2024,Validation,short,0.5619372921529574,694,695,20264.0,20288.25,20164.25,ib_mid,24.25,4.11340206185567,target,98.75
2024-11-01,2024,Validation,short,0.5619372921529574,694,695,20264.0,20288.25,20057.5,opposite_ib,24.25,8.515463917525773,time,103.0
2024-11-04,2024,Validation,short,0.5983205616482357,654,655,20199.0,20210.0,20108.625,ib_mid,11.0,8.215909090909092,stop,-12.0
2024-11-04,2024,Validation,short,0.5983205616482357,654,655,20199.0,20210.0,20013.0,opposite_ib,11.0,16.90909090909091,stop,-12.0
2024-11-06,2024,Validation,short,0.3935735885075357,739,740,20799.75,20815.5,20724.625,ib_mid,15.75,4.76984126984127,stop,-16.75
2024-11-06,2024,Validation,short,0.3935735885075357,739,740,20799.75,20815.5,20644.0,opposite_ib,15.75,9.88888888888889,stop,-16.75
2024-11-08,2024,Validation,short,0.2451970042331488,904,905,21229.25,21265.25,21196.75,ib_mid,36.0,0.9027777777777778,time,-0.25
2024-11-08,2024,Validation,short,0.2451970042331488,904,905,21229.25,21265.25,21161.25,opposite_ib,36.0,1.8888888888888888,time,-0.25
2024-11-12,2024,Validation,long,0.6210667284242747,679,680,21197.0,21164.75,21215.625,ib_mid,32.25,0.5775193798449613,stop,-33.25
2024-11-12,2024,Validation,long,0.6210667284242747,679,680,21197.0,21164.75,21251.75,opposite_ib,32.25,1.697674418604651,stop,-33.25
2024-11-13,2024,Validation,short,0.6185189559466163,744,745,21180.25,21214.5,21120.5,ib_mid,34.25,1.7445255474452555,stop,-35.25
2024-11-13,2024,Validation,short,0.6185189559466163,744,745,21180.25,21214.5,21056.5,opposite_ib,34.25,3.613138686131387,stop,-35.25
2024-12-12,2024,Validation,short,0.4886585842784513,689,690,21716.25,21740.0,21672.0,ib_mid,23.75,1.8631578947368421,target,43.25
2024-12-12,2024,Validation,short,0.4886585842784513,689,690,21716.25,21740.0,21624.75,opposite_ib,23.75,3.8526315789473684,stop,-24.75
2024-12-17,2024,Validation,short,0.47503211434332265,709,710,22366.25,22386.25,22305.5,ib_mid,20.0,3.0375,target,59.75
2024-12-17,2024,Validation,short,0.47503211434332265,709,710,22366.25,22386.25,22244.25,opposite_ib,20.0,6.1,time,42.5
2024-12-18,2024,Validation,short,0.4931367933070153,674,675,22297.5,22352.0,22263.625,ib_mid,54.5,0.6215596330275229,target,32.875
2024-12-18,2024,Validation,short,0.4931367933070153,674,675,22297.5,22352.0,22211.25,opposite_ib,54.5,1.5825688073394495,target,85.25
2024-12-23,2024,Validation,short,0.48295550525355585,734,735,21670.75,21726.75,21576.125,ib_mid,56.0,1.6897321428571428,stop,-57.0
2024-12-23,2024,Validation,short,0.48295550525355585,734,735,21670.75,21726.75,21476.75,opposite_ib,56.0,3.4642857142857144,stop,-57.0
2024-12-26,2024,Validation,short,0.37697502130728383,684,685,21990.25,22019.5,21939.125,ib_mid,29.25,1.7478632478632479,stop,-30.25
2024-12-26,2024,Validation,short,0.37697502130728383,684,685,21990.25,22019.5,21870.25,opposite_ib,29.25,4.102564102564102,stop,-30.25
2025-01-06,2025,OOS,short,0.45729130458645106,694,695,21873.25,21892.75,21805.125,ib_mid,19.5,3.4935897435897436,target,67.125
2025-01-06,2025,OOS,short,0.45729130458645106,694,695,21873.25,21892.75,21723.5,opposite_ib,19.5,7.67948717948718,target,148.75
2025-01-08,2025,OOS,short,0.5566425035775447,709,710,21395.0,21419.25,21318.625,ib_mid,24.25,3.149484536082474,target,75.375
2025-01-08,2025,OOS,short,0.5566425035775447,709,710,21395.0,21419.25,21231.0,opposite_ib,24.25,6.762886597938144,target,163.0
2025-01-16,2025,OOS,long,0.5139186295503212,854,855,21338.5,21262.0,21417.125,ib_mid,76.5,1.0277777777777777,time,-47.5
2025-01-16,2025,OOS,long,0.5139186295503212,854,855,21338.5,21262.0,21498.0,opposite_ib,76.5,2.084967320261438,time,-47.5
2025-01-17,2025,OOS,short,0.4354849243496245,809,810,21652.75,21672.25,21567.5,ib_mid,19.5,4.371794871794871,time,24.75
2025-01-17,2025,OOS,short,0.4354849243496245,809,810,21652.75,21672.25,21481.25,opposite_ib,19.5,8.794871794871796,time,24.75
2025-01-21,2025,OOS,short,0.3307743881997988,879,880,21714.0,21772.25,21622.0,ib_mid,58.25,1.5793991416309012,time,-12.0
2025-01-21,2025,OOS,short,0.3307743881997988,879,880,21714.0,21772.25,21525.75,opposite_ib,58.25,3.2317596566523603,time,-12.0
2025-01-22,2025,OOS,short,0.4749941221912471,649,650,22035.25,22043.0,21969.75,ib_mid,7.75,8.451612903225806,stop,-8.75
2025-01-22,2025,OOS,short,0.4749941221912471,649,650,22035.25,22043.0,21902.5,opposite_ib,7.75,17.129032258064516,stop,-8.75
2025-01-24,2025,OOS,long,0.399259750413174,669,670,22001.0,21970.0,22032.75,ib_mid,31.0,1.0241935483870968,target,30.75
2025-01-24,2025,OOS,long,0.399259750413174,669,670,22001.0,21970.0,22078.25,opposite_ib,31.0,2.4919354838709675,stop,-32.0
2025-02-04,2025,OOS,short,0.6132988449360033,644,645,21660.75,21680.25,21534.375,ib_mid,19.5,6.480769230769231,stop,-20.5
2025-02-04,2025,OOS,short,0.6132988449360033,644,645,21660.75,21680.25,21405.25,opposite_ib,19.5,13.102564102564102,stop,-20.5
2025-02-05,2025,OOS,short,0.5948723298818497,674,675,21601.75,21633.5,21557.375,ib_mid,31.75,1.3976377952755905,stop,-32.75
2025-02-05,2025,OOS,short,0.5948723298818497,674,675,21601.75,21633.5,21501.0,opposite_ib,31.75,3.173228346456693,stop,-32.75
2025-02-10,2025,OOS,short,0.6193668694223682,654,655,21870.25,21894.25,21808.75,ib_mid,24.0,2.5625,time,16.0
2025-02-10,2025,OOS,short,0.6193668694223682,654,655,21870.25,21894.25,21744.0,opposite_ib,24.0,5.260416666666667,time,16.0
