session_date,year,period,break_side,signal_end,extreme_end,reentry_end,rejection_minutes,entry_min,ib_width,excursion_ib,outside_5m,reentry_depth_ib,relvol,mfe60_ib,mae60_ib,reversal_net_ib
2022-12-16,2022,Validation,-1,634,639,639,0,640,153.75,0.16260162601626016,1,0.026016260162601626,1.1075234572135526,0.14146341463414633,0.22926829268292684,-0.08780487804878051
2022-12-19,2022,Validation,-1,664,664,679,15,680,128.75,0.13592233009708737,3,0.03300970873786408,0.9592060625495789,0.038834951456310676,0.4174757281553398,-0.3786407766990291
2022-12-20,2022,Validation,1,634,634,659,25,660,152.75,0.18003273322422259,5,0.18003273322422259,0.8495757117266285,0.5957446808510638,0.1309328968903437,0.4648117839607201
2022-12-22,2022,Validation,-1,634,634,649,15,650,185.0,0.13378378378378378,3,0.005405405405405406,1.5953799171529646,0.03513513513513514,0.3364864864864865,-0.3013513513513514
2022-12-23,2022,Validation,1,634,644,649,5,650,138.25,0.352622061482821,3,0.034358047016274866,0.7092234441494965,0.5443037974683544,0.09584086799276673,0.44846292947558775
2022-12-28,2022,Validation,-1,659,739,784,45,785,134.75,0.6586270871985158,25,0.08719851576994433,1.0968143410881774,0.13172541743970315,0.45083487940630795,-0.31910946196660483
2022-12-29,2022,Validation,1,639,644,649,5,650,160.25,0.09828393135725429,2,0.0031201248049922,0.7036115944489242,0.08268330733229329,0.23088923556942278,-0.1482059282371295
2022-12-30,2022,Validation,1,649,649,654,5,655,92.25,0.25474254742547425,1,0.08672086720867209,0.7462635076860636,0.43360433604336046,0.08943089430894309,0.3441734417344174
2023-01-03,2023,Validation,-1,634,634,639,5,640,256.75,0.04673807205452775,1,0.05063291139240506,0.6436592908142686,0.1830574488802337,0.26874391431353456,-0.08568646543330086
2023-01-04,2023,Validation,1,699,719,724,5,725,183.0,0.12021857923497267,5,0.01366120218579235,0.7356283254166737,0.36885245901639346,0.0860655737704918,0.2827868852459017
2023-01-06,2023,Validation,1,639,644,644,0,645,178.75,0.14685314685314685,1,0.022377622377622378,0.7482279682911211,0.019580419580419582,0.45314685314685316,-0.4335664335664336
2023-01-09,2023,Validation,1,634,679,819,140,820,130.25,0.46449136276391556,37,0.009596928982725527,0.7680744155143059,0.45681381957773515,0.005758157389635317,0.45105566218809984
2023-01-12,2023,Validation,1,739,799,809,10,810,207.5,0.20120481927710843,14,0.18674698795180722,0.4707583277933042,0.13614457831325302,0.4566265060240964,-0.3204819277108434
2023-01-13,2023,Validation,1,649,649,654,5,655,113.25,0.1434878587196468,1,0.002207505518763797,0.5889931831971162,0.6004415011037527,0.07947019867549669,0.5209713024282561
2023-01-19,2023,Validation,-1,654,659,669,10,670,97.75,0.28388746803069054,3,0.10741687979539642,0.5428602822295823,0.23785166240409208,0.5191815856777494,-0.28132992327365736
2023-01-23,2023,Validation,1,634,634,639,5,640,187.75,0.03861517976031957,1,0.022636484687083888,0.8052407932011331,0.06657789613848203,0.5392809587217043,-0.4727030625832223
2023-01-25,2023,Validation,1,679,684,684,0,685,109.25,0.18306636155606407,1,0.006864988558352402,1.1856339778052167,0.10983981693363844,0.597254004576659,-0.4874141876430206
2023-01-26,2023,Validation,-1,654,659,674,15,675,128.0,0.3125,4,0.013671875,0.6247760140153609,0.5390625,0.34375,0.1953125
2023-01-27,2023,Validation,1,704,719,724,5,725,151.5,0.10396039603960396,4,0.037953795379537955,0.6437826339199381,0.006600660066006601,0.3547854785478548,-0.3481848184818482
2023-01-30,2023,Validation,-1,639,649,669,20,670,115.75,0.38876889848812096,6,0.032397408207343416,0.9525912838633687,0.3412526997840173,0.1857451403887689,0.15550755939524838
2023-01-31,2023,Validation,1,634,634,639,5,640,92.5,0.10540540540540541,1,0.08378378378378379,0.7601644276814848,0.07027027027027027,0.46216216216216216,-0.3918918918918919
2023-02-01,2023,Validation,-1,654,664,674,10,675,56.75,0.43171806167400884,4,0.14096916299559473,0.824251317281398,0.6079295154185022,0.13215859030837004,0.4757709251101321
2023-02-03,2023,Validation,1,639,649,654,5,655,275.5,0.08620689655172414,3,0.06896551724137931,0.5068834869375528,0.1424682395644283,0.2277676950998185,-0.0852994555353902
2023-02-07,2023,Validation,1,674,679,679,0,680,77.25,0.12297734627831715,1,0.025889967637540454,0.5083587774721122,0.12297734627831715,0.5469255663430421,-0.423948220064725
2023-02-09,2023,Validation,-1,664,669,674,5,675,110.5,0.3076923076923077,2,0.029411764705882353,1.0041555673947788,0.01809954751131222,0.5882352941176471,-0.5701357466063348
2023-02-10,2023,Validation,-1,719,739,774,35,775,137.5,0.3,11,0.04,0.5326506781640169,0.5781818181818181,0.03090909090909091,0.5472727272727272
2023-02-15,2023,Validation,1,689,694,694,0,695,107.25,0.053613053613053616,1,0.14685314685314685,0.6731605749287796,0.07692307692307693,0.5244755244755245,-0.44755244755244755
2023-02-16,2023,Validation,1,634,664,739,75,740,125.75,0.40556660039761433,21,0.1073558648111332,0.6343109500622806,0.02584493041749503,0.6819085487077535,-0.6560636182902585
2023-02-17,2023,Validation,-1,684,694,699,5,700,127.5,0.16666666666666666,3,0.06274509803921569,0.5803708113624766,0.3411764705882353,0.1568627450980392,0.1843137254901961
2023-02-21,2023,Validation,-1,669,674,674,0,675,108.25,0.12702078521939955,1,0.006928406466512702,0.6671653938163314,0.04849884526558892,0.36027713625866054,-0.31177829099307164
2023-02-23,2023,Validation,-1,649,724,859,135,860,95.0,1.4342105263157894,42,0.12894736842105264,1.4234199848988973,0.5447368421052632,0.03684210526315789,0.5078947368421053
2023-02-24,2023,Validation,-1,654,659,659,0,660,109.0,0.10091743119266056,1,0.016055045871559634,0.6062223300382074,0.7522935779816514,0.11467889908256881,0.6376146788990826
2023-02-27,2023,Validation,-1,639,644,669,25,670,83.25,0.35735735735735735,6,0.1021021021021021,1.698583610348316,0.05105105105105105,0.5885885885885885,-0.5375375375375375
2023-03-01,2023,Validation,-1,669,674,689,15,690,126.5,0.22332015810276679,4,0.011857707509881422,1.0256032832078639,0.6482213438735178,0.05138339920948617,0.5968379446640316
2023-03-03,2023,Validation,1,734,734,754,20,755,114.0,0.09868421052631579,4,0.010964912280701754,0.4166521470070475,0.041666666666666664,0.4692982456140351,-0.4276315789473684
2023-03-06,2023,Validation,1,639,679,754,75,755,95.0,0.4631578947368421,23,0.07894736842105263,0.4659561404889721,0.6131578947368421,0.06315789473684211,0.55
2023-03-07,2023,Validation,-1,829,829,839,10,840,182.5,0.06027397260273973,2,0.01780821917808219,0.6158396196394811,0.10684931506849316,0.23013698630136986,-0.1232876712328767
2023-03-08,2023,Validation,1,634,639,639,0,640,107.75,0.07424593967517401,1,0.05568445475638051,1.0441218084064343,0.43155452436194897,0.21345707656612528,0.21809744779582368
2023-03-09,2023,Validation,-1,769,769,774,5,775,123.5,0.10526315789473684,1,0.03643724696356275,0.6826413172636225,0.07489878542510121,1.082995951417004,-1.0080971659919027
2023-03-10,2023,Validation,1,689,694,709,15,710,162.5,0.32,4,0.15538461538461537,0.6136672554517338,0.4938461538461538,0.016923076923076923,0.4769230769230769
2023-03-13,2023,Validation,1,664,724,814,90,815,245.75,0.5544252288911495,30,0.013224821973550356,0.7902181396686508,0.024415055951169887,0.6063072227873856,-0.5818921668362157
2023-03-14,2023,Validation,1,634,634,644,10,645,108.75,0.15172413793103448,2,0.013793103448275862,0.936723061612232,0.1793103448275862,0.4482758620689655,-0.2689655172413793
2023-03-15,2023,Validation,-1,634,639,639,0,640,94.0,0.13829787234042554,1,0.047872340425531915,0.8230954015099519,0.8404255319148937,0.3696808510638298,0.47074468085106386
2023-03-17,2023,Validation,-1,634,704,794,90,795,141.5,0.7084805653710248,32,0.05653710247349823,1.4608964357665448,0.15547703180212014,0.2773851590106007,-0.12190812720848054
2023-03-20,2023,Validation,1,649,654,654,0,655,103.5,0.06038647342995169,1,0.06521739130434782,0.6597487544701531,0.03140096618357488,0.6884057971014492,-0.6570048309178743
2023-03-21,2023,Validation,-1,654,659,669,10,670,103.25,0.2009685230024213,3,0.11380145278450363,0.8817003025869825,0.3171912832929782,0.3220338983050847,-0.0048426150121065326
2023-03-22,2023,Validation,1,699,704,704,0,705,87.75,0.07122507122507123,1,0.07407407407407407,0.6095319818370338,0.6552706552706553,0.1225071225071225,0.5327635327635328
2023-03-23,2023,Validation,1,644,669,789,120,790,111.25,0.651685393258427,29,0.0898876404494382,0.6885014801935999,0.6831460674157304,0.04044943820224719,0.6426966292134831
2023-03-24,2023,Validation,1,874,889,894,5,895,108.5,0.21428571428571427,4,0.020737327188940093,0.4701505401057228,0.10368663594470046,0.4792626728110599,-0.37557603686635943
2023-03-27,2023,Validation,-1,644,649,654,5,655,84.5,0.15976331360946747,2,0.1301775147928994,0.7175412686246285,0.08284023668639054,1.1094674556213018,-1.0266272189349113
2023-03-28,2023,Validation,-1,634,634,664,30,665,104.25,0.22062350119904076,6,0.07913669064748201,1.536749644444842,0.38848920863309355,0.0,0.38848920863309355
2023-03-29,2023,Validation,-1,639,659,669,10,670,51.75,0.5120772946859904,6,0.07246376811594203,0.8536294357632207,0.6956521739130435,0.3333333333333333,0.36231884057971014
2023-03-30,2023,Validation,-1,819,829,834,5,835,75.25,0.22591362126245848,3,0.019933554817275746,0.5645098008443321,0.6578073089700996,0.08305647840531562,0.574750830564784
2023-04-03,2023,Validation,-1,654,674,734,60,735,70.0,0.6321428571428571,16,0.07857142857142857,1.343787284813363,0.07857142857142857,0.65,-0.5714285714285714
2023-04-04,2023,Validation,-1,679,679,689,10,690,96.75,0.2454780361757106,2,0.07751937984496124,0.8993103012395617,0.14470284237726097,0.5452196382428941,-0.40051679586563316
2023-04-10,2023,Validation,1,669,709,724,15,725,82.75,0.4622356495468278,11,0.24169184290030213,0.55846556233653,0.1933534743202417,1.1178247734138973,-0.9244712990936557
2023-04-11,2023,Validation,-1,659,664,669,5,670,92.0,0.13858695652173914,2,0.0,0.6197149804133459,0.28804347826086957,0.16847826086956522,0.11956521739130435
2023-04-12,2023,Validation,-1,659,674,704,30,705,147.0,0.39285714285714285,9,0.05952380952380952,1.1629073418987592,0.3401360544217687,0.022108843537414966,0.3180272108843537
2023-04-13,2023,Validation,1,719,729,734,5,735,118.5,0.1371308016877637,3,0.008438818565400843,0.4461939558623728,0.056962025316455694,0.2742616033755274,-0.2172995780590717
2023-04-14,2023,Validation,-1,654,659,659,0,660,122.5,0.10816326530612246,1,0.0836734693877551,0.5637281174955626,0.22244897959183674,0.2673469387755102,-0.04489795918367345
2023-04-17,2023,Validation,-1,639,644,659,15,660,67.75,0.3948339483394834,4,0.01107011070110701,1.0768850188007124,0.2066420664206642,0.7527675276752768,-0.5461254612546126
2023-04-18,2023,Validation,-1,634,634,639,5,640,130.75,0.07839388145315487,1,0.08030592734225621,1.3135870501119338,0.15296367112810708,0.18546845124282982,-0.03250478011472274
2023-04-19,2023,Validation,1,639,649,649,0,650,52.25,0.31100478468899523,2,0.019138755980861243,0.6941636087829764,0.14832535885167464,0.7081339712918661,-0.5598086124401914
2023-04-20,2023,Validation,1,754,759,759,0,760,105.5,0.17772511848341233,1,0.014218009478672985,0.7274576940304739,0.07109004739336493,0.47393364928909953,-0.4028436018957346
2023-04-21,2023,Validation,1,719,724,724,0,725,99.25,0.04785894206549118,1,0.0327455919395466,0.47896231827276925,0.2040302267002519,0.13602015113350127,0.06801007556675062
2023-04-24,2023,Validation,-1,639,714,854,140,855,80.0,1.084375,43,0.034375,1.7901871522508852,0.134375,0.346875,-0.2125
2023-04-25,2023,Validation,-1,634,639,639,0,640,78.5,0.08917197452229299,1,0.09235668789808917,0.8064564927992254,0.3885350318471338,0.17197452229299362,0.21656050955414016
2023-04-26,2023,Validation,1,669,729,759,30,760,71.0,0.6302816901408451,18,0.03873239436619718,0.8751051976324448,0.30985915492957744,0.09154929577464789,0.21830985915492956
2023-04-27,2023,Validation,1,634,644,659,15,660,78.5,0.3375796178343949,5,0.06369426751592357,0.9855967957602437,0.041401273885350316,0.767515923566879,-0.7261146496815287
2023-05-01,2023,Validation,-1,679,689,704,15,705,48.75,0.4256410256410256,5,0.09230769230769231,1.4514759697487192,1.3435897435897435,0.1282051282051282,1.2153846153846153
2023-05-02,2023,Validation,-1,634,694,819,125,820,115.5,0.7575757575757576,37,0.0,1.2126035672013387,0.2077922077922078,0.25757575757575757,-0.04978354978354976
2023-05-03,2023,Validation,-1,689,694,699,5,700,54.25,0.1935483870967742,2,0.08294930875576037,0.6370931501572832,0.45622119815668205,0.17972350230414746,0.2764976958525346
2023-05-04,2023,Validation,1,669,669,679,10,680,81.0,0.2623456790123457,2,0.1419753086419753,0.9070713201820941,0.5370370370370371,0.12345679012345678,0.4135802469135803
2023-05-09,2023,Validation,-1,714,729,774,45,775,43.0,0.42441860465116277,12,0.06395348837209303,0.355791362696524,0.32558139534883723,0.16279069767441862,0.16279069767441862
2023-05-10,2023,Validation,-1,799,819,844,25,845,112.5,0.5244444444444445,9,0.057777777777777775,0.3807058293853411,0.6244444444444445,0.03777777777777778,0.5866666666666667
2023-05-12,2023,Validation,-1,634,639,644,5,645,85.0,0.23529411764705882,2,0.052941176470588235,1.1599395493369107,0.22647058823529412,0.4294117647058823,-0.2029411764705882
2023-05-15,2023,Validation,1,684,699,704,5,705,76.75,0.13355048859934854,4,0.06188925081433225,0.6148573104345755,0.0749185667752443,0.3355048859934853,-0.26058631921824105
2023-05-16,2023,Validation,1,659,694,694,0,695,81.25,0.3076923076923077,7,0.009230769230769232,1.1940750666336533,0.16923076923076924,0.42153846153846153,-0.2523076923076923
2023-05-18,2023,Validation,1,634,634,644,10,645,123.0,0.12804878048780488,2,0.08739837398373984,1.0337667904215018,0.056910569105691054,0.5833333333333334,-0.5264227642276423
2023-05-19,2023,Validation,-1,689,704,709,5,710,67.25,0.587360594795539,4,0.1412639405204461,1.1969535746902047,0.22676579925650558,0.7434944237918215,-0.516728624535316
2023-05-24,2023,Validation,-1,654,664,669,5,670,89.0,0.21910112359550563,3,0.019662921348314606,0.7445995347291459,0.5308988764044944,0.047752808988764044,0.48314606741573035
2023-05-25,2023,Validation,1,674,679,679,0,680,114.5,0.18340611353711792,1,0.03711790393013101,0.6771352863708726,0.3558951965065502,0.13973799126637554,0.21615720524017468
2023-05-29,2023,Validation,1,649,654,654,0,655,16.5,0.30303030303030304,1,0.030303030303030304,0.8322784810126582,0.4696969696969697,0.22727272727272727,0.24242424242424246
2023-05-30,2023,Validation,-1,809,849,869,20,870,159.5,0.39655172413793105,12,0.018808777429467086,0.44292884029395946,0.25235109717868337,0.029780564263322883,0.2225705329153605
2023-05-31,2023,Validation,-1,679,679,684,5,685,138.0,0.041666666666666664,1,0.07065217391304347,0.42320952876695556,0.18478260869565216,0.22826086956521738,-0.043478260869565216
2023-06-05,2023,Validation,1,654,659,664,5,665,84.5,0.23076923076923078,2,0.011834319526627219,0.5372490629973815,0.08579881656804733,0.4408284023668639,-0.35502958579881655
2023-06-06,2023,Validation,1,649,654,684,30,685,77.25,0.32362459546925565,7,0.19093851132686085,0.9573272455878479,0.35275080906148865,0.7313915857605178,-0.3786407766990291
2023-06-09,2023,Validation,-1,689,694,704,10,705,130.5,0.20114942528735633,3,0.11877394636015326,1.270640926886212,0.02681992337164751,0.5842911877394636,-0.5574712643678161
2023-06-12,2023,Validation,1,649,649,654,5,655,55.25,0.24434389140271492,1,0.22624434389140272,0.7059852822521848,0.40271493212669685,0.9004524886877828,-0.497737556561086
2023-06-14,2023,Validation,1,649,654,654,0,655,119.25,0.033542976939203356,1,0.08385744234800839,0.4527162435407774,0.24737945492662475,0.4549266247379455,-0.20754716981132074
2023-06-15,2023,Validation,1,649,649,654,5,655,155.75,0.0754414125200642,1,0.07062600321027288,0.6289497245404105,0.12199036918138041,0.42215088282504015,-0.30016051364365975
2023-06-16,2023,Validation,-1,874,874,879,5,880,142.5,0.06315789473684211,1,0.07017543859649122,0.4491233853190218,0.008771929824561403,0.443859649122807,-0.43508771929824563
2023-06-21,2023,Validation,-1,644,684,739,55,740,143.25,0.5148342059336823,19,0.017452006980802792,0.784264969861215,0.06980802792321117,0.2617801047120419,-0.19197207678883071
2023-06-22,2023,Validation,1,704,714,724,10,725,185.0,0.17297297297297298,4,0.07567567567567568,0.9098845640698416,0.2702702702702703,0.07567567567567568,0.1945945945945946
2023-06-23,2023,Validation,1,739,804,879,75,880,102.5,0.6585365853658537,28,0.05609756097560976,0.6347206385404789,0.5097560975609756,0.05121951219512195,0.4585365853658537
2023-06-28,2023,Validation,1,634,654,684,30,685,119.25,0.5241090146750524,10,0.13417190775681342,0.8821158496794749,0.12159329140461216,0.7568134171907757,-0.6352201257861635
2023-07-04,2023,Validation,-1,634,644,644,0,645,19.5,0.19230769230769232,2,0.0,0.7965274009766685,0.358974358974359,0.21794871794871795,0.14102564102564102
2023-07-06,2023,Validation,1,779,789,789,0,790,102.75,0.12895377128953772,2,0.0,0.31141274441468875,0.22384428223844283,0.24817518248175183,-0.024330900243309
2023-07-10,2023,Validation,-1,729,739,744,5,745,129.25,0.172147001934236,3,0.13539651837524178,0.5719279601767436,0.4448742746615087,0.03481624758220503,0.41005802707930367
2023-07-11,2023,Validation,1,719,724,729,5,730,124.0,0.13306451612903225,2,0.046370967741935484,0.7604620608949738,0.37298387096774194,0.036290322580645164,0.33669354838709675
2023-07-12,2023,Validation,-1,704,719,759,40,760,99.25,0.6498740554156172,11,0.05793450881612091,1.8756773028296205,0.43828715365239296,0.20654911838790932,0.23173803526448364
2023-07-14,2023,Validation,-1,869,879,894,15,895,135.75,0.15101289134438306,5,0.022099447513812154,0.5608405632820334,0.02394106813996317,0.44935543278084716,-0.425414364640884
2023-07-17,2023,Validation,1,694,719,744,25,745,72.75,0.4054982817869416,10,0.003436426116838488,0.6542698540911199,0.28865979381443296,0.2920962199312715,-0.0034364261168385313
2023-07-19,2023,Validation,1,674,679,684,5,685,66.0,0.18181818181818182,2,0.23106060606060605,0.7050817283188445,0.7045454545454546,0.6136363636363636,0.09090909090909094
2023-07-20,2023,Validation,-1,634,639,664,25,665,149.75,0.3071786310517529,6,0.07178631051752922,1.0901423299947286,0.19365609348914858,0.16026711185308848,0.033388981636060105
2023-07-25,2023,Validation,1,704,704,714,10,715,84.5,0.16272189349112426,2,0.023668639053254437,0.6222619579794367,0.1863905325443787,0.257396449704142,-0.07100591715976329
2023-07-26,2023,Validation,-1,659,664,699,35,700,73.25,0.6962457337883959,8,0.04778156996587031,1.3104293291631064,0.40273037542662116,0.23890784982935154,0.16382252559726962
2023-07-28,2023,Validation,1,634,639,639,0,640,113.5,0.07488986784140969,1,0.2841409691629956,0.8482527660416284,0.13215859030837004,0.6894273127753304,-0.5572687224669604
2023-08-01,2023,Validation,1,649,654,664,10,665,87.0,0.2442528735632184,3,0.12643678160919541,0.5416297321254837,0.10057471264367816,0.2988505747126437,-0.19827586206896552
2023-08-03,2023,Validation,1,679,679,689,10,690,115.5,0.1038961038961039,2,0.03896103896103896,0.8055577994991518,0.18181818181818182,0.20346320346320346,-0.021645021645021634
2023-08-04,2023,Validation,1,749,769,784,15,785,190.75,0.1402359108781127,7,0.00655307994757536,0.5219385833780283,0.6133682830930537,0.007863695937090432,0.6055045871559632
2023-08-07,2023,Validation,-1,679,679,689,10,690,116.25,0.15053763440860216,2,0.030107526881720432,0.6699957933589351,0.5763440860215053,0.221505376344086,0.3548387096774193
2023-08-08,2023,Validation,-1,659,674,679,5,680,135.5,0.16974169741697417,4,0.0036900369003690036,0.8353410543440368,0.26014760147601473,0.19557195571955718,0.06457564575645755
2023-08-09,2023,Validation,-1,654,719,819,100,820,111.25,0.9955056179775281,33,0.035955056179775284,1.1347021271351458,0.4067415730337079,0.1842696629213483,0.2224719101123596
2023-08-10,2023,Validation,-1,684,684,689,5,690,169.0,0.0695266272189349,1,0.1390532544378698,0.8018809264728742,0.17307692307692307,0.5961538461538461,-0.4230769230769231
2023-08-11,2023,Validation,-1,694,694,699,5,700,122.25,0.12065439672801637,1,0.02044989775051125,0.7872631195335277,0.5276073619631901,0.12474437627811862,0.4028629856850715
2023-08-16,2023,Validation,-1,719,794,829,35,830,93.0,0.6854838709677419,22,0.051075268817204304,0.8249194414607949,0.3333333333333333,0.782258064516129,-0.4489247311827957
2023-08-17,2023,Validation,-1,634,639,649,10,650,125.5,0.20119521912350596,3,0.07768924302788845,0.9038884587967471,0.22709163346613545,0.2649402390438247,-0.03784860557768924
2023-08-18,2023,Validation,1,664,669,669,0,670,87.75,0.16809116809116809,1,0.21082621082621084,0.847273958686082,0.34472934472934474,0.8148148148148148,-0.47008547008547
2023-08-21,2023,Validation,-1,704,709,709,0,710,127.0,0.13188976377952755,1,0.005905511811023622,0.4339782744377511,0.702755905511811,0.05905511811023622,0.6437007874015748
2023-08-22,2023,Validation,-1,634,634,644,10,645,94.5,0.30158730158730157,2,0.007936507936507936,1.030982256949536,0.6005291005291006,0.10317460317460317,0.49735449735449744
2023-08-24,2023,Validation,-1,634,634,639,5,640,268.0,0.0830223880597015,1,0.011194029850746268,1.0524135073544645,0.028917910447761194,0.396455223880597,-0.3675373134328358
2023-08-25,2023,Validation,-1,639,664,699,35,700,178.75,0.6615384615384615,12,0.08531468531468532,1.0201978108927865,0.06993006993006994,0.5146853146853146,-0.4447552447552447
2023-08-28,2023,Validation,-1,704,714,719,5,720,122.0,0.1721311475409836,3,0.09836065573770492,0.7819622945680892,0.47540983606557374,0.19467213114754098,0.28073770491803274
2023-08-30,2023,Validation,1,739,739,744,5,745,132.25,0.08128544423440454,1,0.011342155009451797,0.414195604303796,0.11720226843100189,0.13043478260869565,-0.013232514177693763
2023-08-31,2023,Validation,1,634,639,644,5,645,105.5,0.11848341232227488,2,0.061611374407582936,0.7389953151815947,0.45734597156398105,0.045023696682464455,0.41232227488151657
2023-09-01,2023,Validation,-1,659,659,664,5,665,154.0,0.10876623376623376,1,0.021103896103896104,0.7809940748009209,0.16396103896103897,0.31493506493506496,-0.15097402597402598
2023-09-05,2023,Validation,1,654,654,659,5,660,80.75,0.20743034055727555,1,0.05572755417956656,0.7258231258419222,0.19814241486068113,0.718266253869969,-0.5201238390092879
2023-09-06,2023,Validation,-1,659,674,689,15,690,128.75,0.28932038834951457,6,0.031067961165048542,0.6137570253398417,0.06990291262135923,0.4349514563106796,-0.3650485436893204
2023-09-07,2023,Validation,1,644,649,654,5,655,83.5,0.4820359281437126,2,0.020958083832335328,0.9823034263578754,0.40119760479041916,0.4041916167664671,-0.002994011976047928
2023-09-11,2023,Validation,1,814,824,824,0,825,109.5,0.1141552511415525,2,0.0,0.5761288328294518,0.01598173515981735,0.3242009132420091,-0.3082191780821918
2023-09-12,2023,Validation,-1,639,674,804,130,805,78.5,0.8089171974522293,33,0.3980891719745223,0.7860860984334526,0.01910828025477707,1.1656050955414012,-1.1464968152866242
2023-09-13,2023,Validation,1,664,694,714,20,715,107.25,0.3939393939393939,10,0.055944055944055944,0.7696828818846427,0.027972027972027972,0.40326340326340326,-0.3752913752913753
2023-09-14,2023,Validation,1,644,674,704,30,705,107.75,0.5197215777262181,12,0.025522041763341066,0.9783937357078512,0.018561484918793503,0.5939675174013921,-0.5754060324825986
2023-09-18,2023,Validation,1,704,704,709,5,710,96.5,0.08549222797927461,1,0.007772020725388601,0.4428308462417147,0.13212435233160622,0.23056994818652848,-0.09844559585492227
2023-09-19,2023,Validation,-1,639,644,674,30,675,100.25,0.24438902743142144,7,0.02743142144638404,0.8488004891558465,0.19451371571072318,0.1745635910224439,0.01995012468827928
2023-09-20,2023,Validation,-1,664,664,669,5,670,74.25,0.1447811447811448,1,0.12457912457912458,0.6102577357654531,0.09090909090909091,0.5589225589225589,-0.468013468013468
2023-09-22,2023,Validation,1,634,699,804,105,805,76.0,0.8355263157894737,34,0.19078947368421054,1.0426855088468021,1.0986842105263157,0.029605263157894735,1.069078947368421
2023-09-25,2023,Validation,1,679,679,689,10,690,114.0,0.18421052631578946,2,0.0,1.156744666207846,0.11403508771929824,0.3442982456140351,-0.23026315789473686
2023-09-26,2023,Validation,-1,819,829,834,5,835,121.75,0.16632443531827515,3,0.028747433264887063,0.7803038419507596,0.10677618069815195,0.2915811088295688,-0.18480492813141683
2023-09-27,2023,Validation,-1,654,659,669,10,670,100.0,0.24,3,0.2375,1.1879793624530315,0.1425,0.815,-0.6725
2023-09-28,2023,Validation,1,649,659,664,5,665,115.25,0.1279826464208243,3,0.07809110629067245,0.8727306582254911,0.0737527114967462,1.299349240780911,-1.2255965292841648
2023-10-02,2023,Validation,1,679,684,704,20,705,144.5,0.3719723183391003,5,0.20761245674740483,0.8551113304459063,0.5259515570934256,0.050173010380622836,0.47577854671280273
2023-10-03,2023,Validation,-1,639,644,644,0,645,204.0,0.03799019607843137,1,0.09436274509803921,0.6290307024594116,0.013480392156862746,0.3799019607843137,-0.36642156862745096
2023-10-04,2023,Validation,1,679,684,684,0,685,100.0,0.225,1,0.095,0.7303071276801236,0.0,0.7375,-0.7375
2023-10-05,2023,Validation,-1,639,654,699,45,700,163.0,0.2898773006134969,12,0.003067484662576687,1.2435950170407803,0.42024539877300615,0.10429447852760736,0.3159509202453988
2023-10-09,2023,Validation,1,739,744,749,5,750,117.25,0.24520255863539445,2,0.010660980810234541,0.29686889042620385,0.15991471215351813,0.34328358208955223,-0.1833688699360341
2023-10-10,2023,Validation,1,634,719,789,70,790,115.0,0.7695652173913043,31,0.0782608695652174,1.0332431004885778,0.2717391304347826,0.1608695652173913,0.1108695652173913
2023-10-11,2023,Validation,-1,704,704,709,5,710,86.5,0.10115606936416185,1,0.1416184971098266,0.5799834602235427,0.1994219653179191,0.430635838150289,-0.2312138728323699
2023-10-16,2023,Validation,1,634,634,654,20,655,131.75,0.19165085388994307,4,0.0777988614800759,1.1177416031320833,0.1954459203036053,0.23908918406072105,-0.04364326375711575
2023-10-17,2023,Validation,1,639,639,654,15,655,154.0,0.21266233766233766,3,0.04707792207792208,0.9013135308999297,0.07142857142857142,0.560064935064935,-0.48863636363636365
2023-10-18,2023,Validation,-1,639,639,644,5,645,102.0,0.16911764705882354,1,0.061274509803921566,1.023022927098057,0.3014705882352941,0.34068627450980393,-0.03921568627450983
2023-10-19,2023,Validation,-1,674,684,689,5,690,106.0,0.3466981132075472,3,0.10377358490566038,0.46973628160941794,1.1721698113207548,0.09669811320754718,1.0754716981132075
2023-10-20,2023,Validation,-1,639,694,779,85,780,125.75,0.7952286282306164,28,0.09940357852882704,0.6663468962774047,0.23856858846918488,0.30417495029821073,-0.06560636182902585
2023-10-23,2023,Validation,1,644,644,649,5,650,173.5,0.040345821325648415,1,0.07348703170028818,0.6299989354529648,0.043227665706051875,0.5302593659942363,-0.48703170028818443
2023-10-24,2023,Validation,1,639,649,654,5,655,91.0,0.3131868131868132,3,0.12362637362637363,0.7476869882402113,0.6648351648351648,0.24175824175824176,0.423076923076923
2023-10-26,2023,Validation,-1,684,814,874,60,875,189.25,0.6842800528401585,38,0.07001321003963012,0.5055310081163236,0.25891677675033026,0.202113606340819,0.056803170409511244
2023-10-27,2023,Validation,-1,644,644,649,5,650,78.5,0.21656050955414013,1,0.15286624203821655,0.8915217277227434,1.3312101910828025,0.006369426751592357,1.3248407643312101
2023-10-30,2023,Validation,-1,644,649,649,0,650,145.75,0.1680960548885077,1,0.029159519725557463,0.7098176388780185,0.4288164665523156,0.08919382504288165,0.33962264150943394
2023-10-31,2023,Validation,1,769,774,774,0,775,117.5,0.07021276595744681,1,0.036170212765957444,0.3316040148530965,0.1,0.4787234042553192,-0.37872340425531914
2023-11-01,2023,Validation,1,644,649,649,0,650,123.25,0.08924949290060852,1,0.12373225152129817,0.4145246528895876,0.385395537525355,0.15618661257606492,0.22920892494929007
