session,condition,T_offset,horizon,frac,IS_n,IS_p,IS_delta,IS_already,IS_share_pre,Validation_n,Validation_p,Validation_delta,Validation_already,Validation_share_pre,OOS_n,OOS_p,OOS_delta,OOS_already,OOS_share_pre,y2025,y2025_n,y2026,y2026_n,y2025_delta,y2026_delta,regime,tier,score
NY_AM,weak_dir_move,60,10,0.25,798,0.47619047619047616,-0.0687370600414079,0.17167919799498746,0.027784684852216714,274,0.4708029197080292,-0.06408080122220333,0.17518248175182483,0.01354838077399864,132,0.3787878787878788,-0.12606649014416005,0.13636363636363635,0.01953357587663504,0.4230769230769231,78,0.3148148148148148,54,-0.07108650104759057,-0.2077658303464755,LOW,soft,0.0687370600414079
NY_AM,slow_move,60,10,0.25,798,0.47619047619047616,-0.0687370600414079,0.17167919799498746,0.027784684852216714,274,0.4708029197080292,-0.06408080122220333,0.17518248175182483,0.01354838077399864,132,0.3787878787878788,-0.12606649014416005,0.13636363636363635,0.01953357587663504,0.4230769230769231,78,0.3148148148148148,54,-0.07108650104759057,-0.2077658303464755,LOW,soft,0.0687370600414079
NY_AM,high_local_vol,15,30,0.25,820,0.998780487804878,0.0684322290984104,0.7012195121951219,0.01120428441085953,203,1.0,0.07751937984496127,0.6945812807881774,0.005470118010754778,138,1.0,0.08009708737864074,0.7246376811594203,0.005633089940178399,1.0,82,1.0,56,0.08949416342412453,0.06451612903225812,HIGH,soft,0.0684322290984104
NY_AM,fast_and_expanded,60,45,0.25,581,0.9810671256454389,0.06802364738456934,1.0,0.010494387031538188,173,0.9826589595375722,0.07955818434377371,1.0,0.005489980056286953,113,0.9911504424778761,0.1100824813128275,1.0,0.006015335407659248,0.9846153846153847,65,1.0,48,0.1208021550434002,0.0903225806451613,HIGH,soft,0.06802364738456934
NY_AM,strong_and_persistent,30,15,0.25,501,0.8582834331337326,0.06706553752478472,1.0,0.014143702628908475,188,0.8351063829787234,0.07800043982626859,1.0,0.0071496391658130605,128,0.828125,0.09996966019417475,1.0,0.009622082118674592,0.7948717948717948,78,0.88,50,0.06335428514416841,0.15741935483870972,HIGH,soft,0.06706553752478472
NY_AM,strong_and_persistent,15,10,0.25,583,0.7787307032590052,0.0668733234911777,1.0,0.016929724563130084,171,0.7777777777777778,0.10465116279069764,1.0,0.009124046959757144,114,0.8070175438596491,0.06429909725770733,1.0,0.00941875720088315,0.7761194029850746,67,0.851063829787234,47,0.0329287415064754,0.1091283459162663,HIGH,soft,0.0668733234911777
NY_AM,vol_expansion_high,15,30,0.25,820,0.9963414634146341,0.0659932047081665,0.8609756097560975,0.010762683347077412,219,0.9908675799086758,0.06838695975363707,0.8538812785388128,0.005196565109057071,143,1.0,0.08009708737864074,0.8391608391608392,0.005543558893057514,1.0,85,1.0,58,0.08949416342412453,0.06451612903225812,HIGH,soft,0.0659932047081665
NY_AM,strong_and_persistent,15,15,0.25,583,0.8799313893653516,0.06484017875175296,1.0,0.014143209006277701,171,0.9239766081871345,0.11648306813545484,1.0,0.006898912964426354,114,0.8947368421052632,0.05493101686254476,1.0,0.007384418551232197,0.8805970149253731,67,0.9148936170212766,47,0.03623903827167663,0.08263555250514754,HIGH,soft,0.06484017875175296
NY_AM,weak_dir_move,60,15,0.25,798,0.6077694235588973,-0.0646943445570447,0.17167919799498746,0.023401728291118164,274,0.5948905109489051,-0.06402421773326539,0.17518248175182483,0.011801689934261894,132,0.5606060606060606,-0.08745219182112396,0.13636363636363635,0.015554323491722675,0.6025641025641025,78,0.5,54,-0.031677142572084205,-0.17096774193548392,LOW,soft,0.0646943445570447
NY_AM,slow_move,60,15,0.25,798,0.6077694235588973,-0.0646943445570447,0.17167919799498746,0.023401728291118164,274,0.5948905109489051,-0.06402421773326539,0.17518248175182483,0.011801689934261894,132,0.5606060606060606,-0.08745219182112396,0.13636363636363635,0.015554323491722675,0.6025641025641025,78,0.5,54,-0.031677142572084205,-0.17096774193548392,LOW,soft,0.0646943445570447
NY_AM,fast_and_expanded,15,30,0.25,575,0.9947826086956522,0.06443434998918451,1.0,0.010723137199438293,156,0.9871794871794872,0.06469886702444849,1.0,0.005015297123620392,97,1.0,0.08009708737864074,1.0,0.005575953125237137,1.0,58,1.0,39,0.08949416342412453,0.06451612903225812,HIGH,soft,0.06443434998918451
NY_AM,strong_and_persistent,60,10,0.25,476,0.6092436974789915,0.06431616124710748,1.0,0.019769220118814154,202,0.6237623762376238,0.08887865530739125,1.0,0.01261634362510763,127,0.6141732283464567,0.10931885941441788,1.0,0.011003390277149428,0.5616438356164384,73,0.6851851851851852,54,0.06748041149192474,0.1626045400238949,HIGH,soft,0.06431616124710748
NY_AM,weak_dir_move,90,10,0.25,793,0.4047919293820933,-0.06359409391241583,0.2572509457755359,0.025922433536850382,269,0.379182156133829,-0.0523423916697886,0.26394052044609667,0.014263593942228682,124,0.29838709677419356,-0.1142342624491074,0.33064516129032256,0.015960903148953248,0.2638888888888889,72,0.34615384615384615,52,-0.12910722006052744,-0.09900744416873453,LOW,soft,0.06359409391241583
NY_AM,slow_move,90,10,0.25,793,0.4047919293820933,-0.06359409391241583,0.2572509457755359,0.025922433536850382,269,0.379182156133829,-0.0523423916697886,0.26394052044609667,0.014263593942228682,124,0.29838709677419356,-0.1142342624491074,0.33064516129032256,0.015960903148953248,0.2638888888888889,72,0.34615384615384615,52,-0.12910722006052744,-0.09900744416873453,LOW,soft,0.06359409391241583
NY_AM,strong_and_persistent,60,15,0.25,476,0.7352941176470589,0.06283034953111688,1.0,0.016551411373337096,202,0.7524752475247525,0.09356051884258199,1.0,0.010153090360557351,127,0.7559055118110236,0.1078472593838391,1.0,0.009103083081553906,0.7123287671232876,73,0.8148148148148148,54,0.0780875219871009,0.14384707287933085,HIGH,soft,0.06283034953111688
NY_AM,weak_dir_move,90,20,0.25,793,0.6229508196721312,-0.0625733067837756,0.2572509457755359,0.01956608605231254,269,0.5985130111524164,-0.06298569685791955,0.26394052044609667,0.010569351783419976,124,0.5161290322580645,-0.12707485123708118,0.33064516129032256,0.010607671647790204,0.5833333333333334,72,0.4230769230769231,52,-0.06647211413748377,-0.2091811414392059,LOW,soft,0.0625733067837756
NY_AM,slow_move,90,20,0.25,793,0.6229508196721312,-0.0625733067837756,0.2572509457755359,0.01956608605231254,269,0.5985130111524164,-0.06298569685791955,0.26394052044609667,0.010569351783419976,124,0.5161290322580645,-0.12707485123708118,0.33064516129032256,0.010607671647790204,0.5833333333333334,72,0.4230769230769231,52,-0.06647211413748377,-0.2091811414392059,LOW,soft,0.0625733067837756
NY_AM,strong_dir_move,60,30,0.25,821,0.902557856272838,0.05907959540327279,1.0,0.012848615945618204,255,0.9176470588235294,0.08818969448244407,1.0,0.006997044863344258,158,0.8987341772151899,0.07106427430256856,1.0,0.006805313228626614,0.8586956521739131,92,0.9545454545454546,66,0.033792928438504566,0.12228739002932554,HIGH,soft,0.05907959540327279
NY_AM,fast_move,60,30,0.25,821,0.902557856272838,0.05907959540327279,1.0,0.012848615945618204,255,0.9176470588235294,0.08818969448244407,1.0,0.006997044863344258,158,0.8987341772151899,0.07106427430256856,1.0,0.006805313228626614,0.8586956521739131,92,0.9545454545454546,66,0.033792928438504566,0.12228739002932554,HIGH,soft,0.05907959540327279
NY_AM,weak_dir_move,90,15,0.25,793,0.5372005044136192,-0.058889345835964835,0.2572509457755359,0.022144616757250386,269,0.5055762081784386,-0.07194317166652264,0.26394052044609667,0.01201717951525537,124,0.4274193548387097,-0.13326025681177572,0.33064516129032256,0.012895003914652092,0.4444444444444444,72,0.40384615384615385,52,-0.11197578901859062,-0.16389578163771712,LOW,soft,0.058889345835964835
NY_AM,slow_move,90,15,0.25,793,0.5372005044136192,-0.058889345835964835,0.2572509457755359,0.022144616757250386,269,0.5055762081784386,-0.07194317166652264,0.26394052044609667,0.01201717951525537,124,0.4274193548387097,-0.13326025681177572,0.33064516129032256,0.012895003914652092,0.4444444444444444,72,0.40384615384615385,52,-0.11197578901859062,-0.16389578163771712,LOW,soft,0.058889345835964835
NY_AM,weak_dir_move,30,15,0.25,797,0.7327478042659975,-0.05847009134295034,0.033877038895859475,0.015995726469736217,286,0.6643356643356644,-0.09277027881679045,0.02097902097902098,0.008799479914321682,135,0.6370370370370371,-0.09111830276878818,0.05925925925925926,0.014160389985609234,0.6951219512195121,82,0.5471698113207547,53,-0.03639555850811427,-0.17541083384053557,LOW,soft,0.05847009134295034
NY_AM,slow_move,30,15,0.25,797,0.7327478042659975,-0.05847009134295034,0.033877038895859475,0.015995726469736217,286,0.6643356643356644,-0.09277027881679045,0.02097902097902098,0.008799479914321682,135,0.6370370370370371,-0.09111830276878818,0.05925925925925926,0.014160389985609234,0.6951219512195121,82,0.5471698113207547,53,-0.03639555850811427,-0.17541083384053557,LOW,soft,0.05847009134295034
NY_AM,weak_dir_move,30,20,0.25,797,0.7892095357590966,-0.05751788760461507,0.033877038895859475,0.014294047161815478,286,0.7342657342657343,-0.09519163007535103,0.02097902097902098,0.00761374916468327,135,0.7037037037037037,-0.08270406328658753,0.05925925925925926,0.012582461866472966,0.7317073170731707,82,0.660377358490566,53,-0.046502799658346805,-0.13962264150943404,LOW,soft,0.05751788760461507
NY_AM,slow_move,30,20,0.25,797,0.7892095357590966,-0.05751788760461507,0.033877038895859475,0.014294047161815478,286,0.7342657342657343,-0.09519163007535103,0.02097902097902098,0.00761374916468327,135,0.7037037037037037,-0.08270406328658753,0.05925925925925926,0.012582461866472966,0.7317073170731707,82,0.660377358490566,53,-0.046502799658346805,-0.13962264150943404,LOW,soft,0.05751788760461507
NY_AM,strong_dir_move,15,20,0.25,820,0.9365853658536586,0.056817538324636985,1.0,0.012587529047766562,229,0.9650655021834061,0.09684844791984026,1.0,0.006662877976550042,138,0.9420289855072463,0.053679470944139496,1.0,0.006384293044886603,0.9404761904761905,84,0.9444444444444444,54,0.04942560681860286,0.0605734767025089,HIGH,soft,0.056817538324636985
NY_AM,fast_move,15,20,0.25,820,0.9365853658536586,0.056817538324636985,1.0,0.012587529047766562,229,0.9650655021834061,0.09684844791984026,1.0,0.006662877976550042,138,0.9420289855072463,0.053679470944139496,1.0,0.006384293044886603,0.9404761904761905,84,0.9444444444444444,54,0.04942560681860286,0.0605734767025089,HIGH,soft,0.056817538324636985
NY_AM,strong_and_persistent,60,20,0.25,476,0.8130252100840336,0.05567531360370237,1.0,0.014547268610493928,202,0.8217821782178217,0.07242817304986304,1.0,0.008453735372367769,127,0.8503937007874016,0.11495680758351812,1.0,0.008095770458565221,0.7945205479452054,73,0.9259259259259259,54,0.07078513938489417,0.17108721624850654,HIGH,soft,0.05567531360370237
NY_AM,strong_dir_move,90,45,0.25,818,0.9266503667481663,0.05560211383635261,1.0,0.011724049143987485,240,0.9291666666666667,0.06353359173126616,1.0,0.006609045617681624,158,0.9113924050632911,0.06430502642251446,1.0,0.00677660804241696,0.91,100,0.9137931034482759,58,0.06175097276264596,0.06863181312569522,HIGH,soft,0.05560211383635261
NY_AM,fast_move,90,45,0.25,818,0.9266503667481663,0.05560211383635261,1.0,0.011724049143987485,240,0.9291666666666667,0.06353359173126616,1.0,0.006609045617681624,158,0.9113924050632911,0.06430502642251446,1.0,0.00677660804241696,0.91,100,0.9137931034482759,58,0.06175097276264596,0.06863181312569522,HIGH,soft,0.05560211383635261
NY_AM,strong_and_persistent,30,20,0.25,501,0.9021956087824351,0.05546818541872345,1.0,0.012379070638050237,188,0.8936170212765957,0.0641596569355104,1.0,0.006189367851997986,128,0.875,0.08859223300970875,1.0,0.008591806464121386,0.8589743589743589,78,0.9,50,0.0807642422428414,0.09999999999999998,HIGH,soft,0.05546818541872345
NY_AM,strong_dir_move,30,30,0.25,821,0.9598051157125457,0.054254162937069306,1.0,0.010843459853730012,249,0.963855421686747,0.056878677500700525,1.0,0.005482317659981357,149,0.9731543624161074,0.07024174105688408,1.0,0.00730689482243932,0.9782608695652174,92,0.9649122807017544,57,0.06775503298934193,0.07458970005659304,HIGH,soft,0.054254162937069306
NY_AM,fast_move,30,30,0.25,821,0.9598051157125457,0.054254162937069306,1.0,0.010843459853730012,249,0.963855421686747,0.056878677500700525,1.0,0.005482317659981357,149,0.9731543624161074,0.07024174105688408,1.0,0.00730689482243932,0.9782608695652174,92,0.9649122807017544,57,0.06775503298934193,0.07458970005659304,HIGH,soft,0.054254162937069306
NY_AM,weak_dir_move,60,20,0.25,798,0.7042606516290727,-0.053089244851258544,0.17167919799498746,0.019259660309976702,274,0.6861313868613139,-0.06322261830664477,0.17518248175182483,0.0097612439657254,132,0.6212121212121212,-0.11422477199176229,0.13636363636363635,0.013729553508000392,0.6410256410256411,78,0.5925925925925926,54,-0.08270976753467019,-0.16224611708482684,LOW,soft,0.053089244851258544
NY_AM,slow_move,60,20,0.25,798,0.7042606516290727,-0.053089244851258544,0.17167919799498746,0.019259660309976702,274,0.6861313868613139,-0.06322261830664477,0.17518248175182483,0.0097612439657254,132,0.6212121212121212,-0.11422477199176229,0.13636363636363635,0.013729553508000392,0.6410256410256411,78,0.5925925925925926,54,-0.08270976753467019,-0.16224611708482684,LOW,soft,0.053089244851258544
NY_AM,high_local_vol,30,45,0.25,821,0.997563946406821,0.05183072354020957,0.7697929354445798,0.010343494905718932,225,1.0,0.05813953488372092,0.7911111111111111,0.005177111442030707,146,1.0,0.058252427184465994,0.8493150684931506,0.006091886498238665,1.0,88,1.0,58,0.05058365758754868,0.07096774193548383,HIGH,soft,0.05183072354020957
NY_AM,strong_and_persistent,15,20,0.25,583,0.9313893653516295,0.05162153782260792,1.0,0.011985721221348737,171,0.9590643274853801,0.09084727322181418,1.0,0.0058281922385559366,114,0.9298245614035088,0.04147504684040193,1.0,0.0063481255412467675,0.9253731343283582,67,0.9361702127659575,47,0.03432255067077061,0.052299245024021945,HIGH,soft,0.05162153782260792
NY_AM,strong_and_persistent,90,30,0.25,470,0.8489361702127659,0.04818741813289906,1.0,0.012382453415041326,204,0.8578431372549019,0.08910928712570299,1.0,0.008106476969610761,128,0.875,0.1104368932038835,1.0,0.007601733379007044,0.8589743589743589,78,0.9,50,0.0963284445774718,0.1322580645161291,HIGH,soft,0.04818741813289906
NY_AM,vol_expansion_high,30,45,0.25,821,0.9939098660170523,0.0481766431504409,0.8855054811205847,0.010141047859601411,214,1.0,0.05813953488372092,0.9158878504672897,0.004990566530683834,149,1.0,0.058252427184465994,0.9261744966442953,0.006002415759006467,1.0,87,1.0,62,0.05058365758754868,0.07096774193548383,HIGH,soft,0.0481766431504409
NY_AM,fast_and_expanded,30,45,0.25,578,0.9913494809688581,0.045616258102246676,1.0,0.010042145997669765,161,1.0,0.05813953488372092,1.0,0.0048000602920901065,112,1.0,0.058252427184465994,1.0,0.005761443667816404,1.0,67,1.0,45,0.05058365758754868,0.07096774193548383,HIGH,soft,0.045616258102246676
NY_AM,strong_dir_move,15,30,0.25,820,0.975609756097561,0.04526149739109331,1.0,0.010284130640382732,229,0.982532751091703,0.06005213093666428,1.0,0.0054213881282422285,138,0.9782608695652174,0.05835795694385815,1.0,0.005674561244734018,0.9761904761904762,84,0.9814814814814815,54,0.06568463961460069,0.04599761051373963,HIGH,soft,0.04526149739109331
NY_AM,fast_move,15,30,0.25,820,0.975609756097561,0.04526149739109331,1.0,0.010284130640382732,229,0.982532751091703,0.06005213093666428,1.0,0.0054213881282422285,138,0.9782608695652174,0.05835795694385815,1.0,0.005674561244734018,0.9761904761904762,84,0.9814814814814815,54,0.06568463961460069,0.04599761051373963,HIGH,soft,0.04526149739109331
NY_AM,weak_dir_move,30,30,0.25,797,0.8619824341279799,-0.043568518647496446,0.033877038895859475,0.012189878170706447,286,0.8356643356643356,-0.07131240852171083,0.02097902097902098,0.006560128813452371,135,0.8222222222222222,-0.08069039913700116,0.05925925925925926,0.009870926903622044,0.8536585365853658,82,0.7735849056603774,53,-0.05684729999050964,-0.11673767498478393,LOW,soft,0.043568518647496446
NY_AM,slow_move,30,30,0.25,797,0.8619824341279799,-0.043568518647496446,0.033877038895859475,0.012189878170706447,286,0.8356643356643356,-0.07131240852171083,0.02097902097902098,0.006560128813452371,135,0.8222222222222222,-0.08069039913700116,0.05925925925925926,0.009870926903622044,0.8536585365853658,82,0.7735849056603774,53,-0.05684729999050964,-0.11673767498478393,LOW,soft,0.043568518647496446
NY_AM,high_local_vol,15,45,0.25,820,1.0,0.04353233830845771,0.7012195121951219,0.009804242566172591,203,1.0,0.0452196382428941,0.6945812807881774,0.004840964722940295,138,1.0,0.050970873786407744,0.7246376811594203,0.004907216649381643,1.0,82,1.0,56,0.054474708171206254,0.04516129032258065,HIGH,soft,0.04353233830845771
NY_AM,vol_expansion_high,15,45,0.25,820,0.998780487804878,0.042312826113335755,0.8609756097560975,0.009385927092456964,219,1.0,0.0452196382428941,0.8538812785388128,0.004435022828455406,143,1.0,0.050970873786407744,0.8391608391608392,0.004789133990487398,1.0,85,1.0,58,0.054474708171206254,0.04516129032258065,HIGH,soft,0.042312826113335755
NY_AM,fast_and_expanded,15,45,0.25,575,0.9982608695652174,0.04179320787367513,1.0,0.009298988271666326,156,1.0,0.0452196382428941,1.0,0.00434043899911682,97,1.0,0.050970873786407744,1.0,0.004913860295677279,1.0,58,1.0,39,0.054474708171206254,0.04516129032258065,HIGH,soft,0.04179320787367513
NY_AM,strong_and_persistent,90,45,0.25,470,0.9106382978723404,0.03959004496052676,1.0,0.01072950699205453,204,0.9215686274509803,0.0559355525155798,1.0,0.006876693730551922,128,0.8984375,0.051350121359223344,1.0,0.006563761846640623,0.8846153846153846,78,0.92,50,0.03636635737803051,0.07483870967741935,HIGH,soft,0.03959004496052676
NY_AM,strong_and_persistent,15,30,0.25,583,0.9691252144082333,0.03877695570176565,1.0,0.00984801033412742,171,0.9824561403508771,0.059975520195838405,1.0,0.004662706228868059,114,0.9736842105263158,0.05378129790495656,1.0,0.005595955639087973,0.9701492537313433,67,0.9787234042553191,47,0.05964341715546784,0.043239533287577236,HIGH,soft,0.03877695570176565
NY_AM,strong_and_persistent,30,30,0.25,501,0.9441117764471058,0.038560823671629385,1.0,0.010782773509426911,188,0.9521276595744681,0.04515091538842164,1.0,0.005522286602439913,128,0.96875,0.06583737864077666,1.0,0.007227510409070504,0.9743589743589743,78,0.96,50,0.06385313778309887,0.06967741935483862,HIGH,soft,0.038560823671629385
NY_AM,strong_dir_move,30,45,0.25,821,0.9817295980511571,0.03599637518454568,1.0,0.009454166421102615,249,0.9879518072289156,0.046091342112636546,1.0,0.004575932304590536,149,0.9932885906040269,0.05154101778849285,1.0,0.006088242888574315,1.0,92,0.9824561403508771,57,0.05058365758754868,0.05342388228636097,HIGH,soft,0.03599637518454568
NY_AM,fast_move,30,45,0.25,821,0.9817295980511571,0.03599637518454568,1.0,0.009454166421102615,249,0.9879518072289156,0.046091342112636546,1.0,0.004575932304590536,149,0.9932885906040269,0.05154101778849285,1.0,0.006088242888574315,1.0,92,0.9824561403508771,57,0.05058365758754868,0.05342388228636097,HIGH,soft,0.03599637518454568
NY_AM,weak_dir_move,90,30,0.25,793,0.7654476670870114,-0.03530108499285545,0.2572509457755359,0.015881204942051894,269,0.6951672862453532,-0.07356656388384575,0.26394052044609667,0.008758567994946847,124,0.6693548387096774,-0.09520826808643912,0.33064516129032256,0.008857696985015874,0.6666666666666666,72,0.6730769230769231,52,-0.09597924773022048,-0.0946650124069478,LOW,soft,0.03530108499285545
NY_AM,slow_move,90,30,0.25,793,0.7654476670870114,-0.03530108499285545,0.2572509457755359,0.015881204942051894,269,0.6951672862453532,-0.07356656388384575,0.26394052044609667,0.008758567994946847,124,0.6693548387096774,-0.09520826808643912,0.33064516129032256,0.008857696985015874,0.6666666666666666,72,0.6730769230769231,52,-0.09597924773022048,-0.0946650124069478,LOW,soft,0.03530108499285545
NY_AM,weak_dir_move,90,45,0.25,793,0.8360655737704918,-0.034982679141321804,0.2572509457755359,0.013521632421332586,269,0.8178438661710037,-0.04778920876439685,0.26394052044609667,0.007445425969209991,124,0.7903225806451613,-0.0567647979956154,0.33064516129032256,0.007478817123444201,0.7777777777777778,72,0.8076923076923077,52,-0.07047124945957628,-0.037468982630272984,LOW,soft,0.034982679141321804
NY_AM,slow_move,90,45,0.25,793,0.8360655737704918,-0.034982679141321804,0.2572509457755359,0.013521632421332586,269,0.8178438661710037,-0.04778920876439685,0.26394052044609667,0.007445425969209991,124,0.7903225806451613,-0.0567647979956154,0.33064516129032256,0.007478817123444201,0.7777777777777778,72,0.8076923076923077,52,-0.07047124945957628,-0.037468982630272984,LOW,soft,0.034982679141321804
NY_AM,weak_dir_move,15,45,0.25,796,0.9221105527638191,-0.034357108927723146,0.0,0.010883276882739637,271,0.9077490774907749,-0.047031284266330964,0.0,0.005835617031617129,137,0.9124087591240876,-0.03662036708950467,0.0,0.005734074950834863,0.9325842696629213,89,0.875,48,-0.012941022165872451,-0.07983870967741935,LOW,soft,0.034357108927723146
NY_AM,slow_move,15,45,0.25,796,0.9221105527638191,-0.034357108927723146,0.0,0.010883276882739637,271,0.9077490774907749,-0.047031284266330964,0.0,0.005835617031617129,137,0.9124087591240876,-0.03662036708950467,0.0,0.005734074950834863,0.9325842696629213,89,0.875,48,-0.012941022165872451,-0.07983870967741935,LOW,soft,0.034357108927723146
NY_AM,weak_dir_move,60,30,0.25,798,0.8107769423558897,-0.032701318513675526,0.17167919799498746,0.015534829473868266,274,0.7737226277372263,-0.05573473660385897,0.17518248175182483,0.008452745183958055,132,0.7348484848484849,-0.09282141806413646,0.13636363636363635,0.011066088923502727,0.7564102564102564,78,0.7037037037037037,54,-0.06849246732515213,-0.12855436081242533,LOW,soft,0.032701318513675526
NY_AM,slow_move,60,30,0.25,798,0.8107769423558897,-0.032701318513675526,0.17167919799498746,0.015534829473868266,274,0.7737226277372263,-0.05573473660385897,0.17518248175182483,0.008452745183958055,132,0.7348484848484849,-0.09282141806413646,0.13636363636363635,0.011066088923502727,0.7564102564102564,78,0.7037037037037037,54,-0.06849246732515213,-0.12855436081242533,LOW,soft,0.032701318513675526
NY_AM,strong_and_persistent,60,30,0.25,476,0.8760504201680672,0.03257215929850199,1.0,0.012439316622200308,202,0.905940594059406,0.07648322971832067,1.0,0.007177075784222684,127,0.8818897637795275,0.05421986086690622,1.0,0.006997366240327768,0.8356164383561644,73,0.9444444444444444,54,0.010713714620755876,0.11218637992831537,HIGH,soft,0.03257215929850199
NY_AM,strong_dir_move,15,45,0.25,820,0.9878048780487805,0.031337216357238185,1.0,0.008876181118694043,229,0.9956331877729258,0.040852826015819854,1.0,0.004491465335388802,138,0.9927536231884058,0.04372449697481351,1.0,0.004967580181344934,0.9880952380952381,84,1.0,54,0.04256994626644439,0.04516129032258065,HIGH,soft,0.031337216357238185
NY_AM,fast_move,15,45,0.25,820,0.9878048780487805,0.031337216357238185,1.0,0.008876181118694043,229,0.9956331877729258,0.040852826015819854,1.0,0.004491465335388802,138,0.9927536231884058,0.04372449697481351,1.0,0.004967580181344934,0.9880952380952381,84,1.0,54,0.04256994626644439,0.04516129032258065,HIGH,soft,0.031337216357238185
NY_PM,strong_and_persistent,15,45,0.25,651,0.5668202764976958,0.09139654768413652,0.30568356374807987,0.013211303593630876,252,0.6031746031746031,0.0905584013153734,0.32142857142857145,0.008103124381879,120,0.5416666666666666,0.09666666666666662,0.275,0.0069288784786062,0.6025641025641025,78,0.42857142857142855,42,0.13056410256410256,0.028571428571428525,HIGH,soft,0.09139654768413652
NY_PM,weak_dir_move,120,45,0.25,772,0.43134715025906734,-0.08406380864504226,0.0,0.014344640088154335,226,0.3938053097345133,-0.09347715345156438,0.0,0.008024786131430678,138,0.2971014492753623,-0.08325119556090971,0.0,0.011278480707607499,0.3026315789473684,76,0.2903225806451613,62,-0.11437246963562753,-0.029677419354838697,LOW,soft,0.08406380864504226
NY_PM,slow_move,120,45,0.25,772,0.43134715025906734,-0.08406380864504226,0.0,0.014344640088154335,226,0.3938053097345133,-0.09347715345156438,0.0,0.008024786131430678,138,0.2971014492753623,-0.08325119556090971,0.0,0.011278480707607499,0.3026315789473684,76,0.2903225806451613,62,-0.11437246963562753,-0.029677419354838697,LOW,soft,0.08406380864504226
NY_PM,strong_dir_move,15,30,0.25,803,0.4259028642590286,0.08225879646241846,0.2901618929016189,0.01731975400130248,287,0.43902439024390244,0.08444271693712951,0.289198606271777,0.010329253288867279,136,0.4338235294117647,0.08632352941176474,0.27941176470588236,0.008664967591662426,0.45454545454545453,88,0.3958333333333333,48,0.12254545454545451,0.022499999999999964,HIGH,soft,0.08225879646241846
NY_PM,fast_move,15,30,0.25,803,0.4259028642590286,0.08225879646241846,0.2901618929016189,0.01731975400130248,287,0.43902439024390244,0.08444271693712951,0.289198606271777,0.010329253288867279,136,0.4338235294117647,0.08632352941176474,0.27941176470588236,0.008664967591662426,0.45454545454545453,88,0.3958333333333333,48,0.12254545454545451,0.022499999999999964,HIGH,soft,0.08225879646241846
NY_PM,strong_and_persistent,15,30,0.25,651,0.4254992319508449,0.08185516415423472,0.30568356374807987,0.01597890054650684,252,0.42063492063492064,0.06605324732814771,0.32142857142857145,0.01025624646037579,120,0.4083333333333333,0.06083333333333335,0.275,0.008700736774865818,0.4230769230769231,78,0.38095238095238093,42,0.09107692307692306,0.007619047619047581,HIGH,soft,0.08185516415423472
NY_PM,fast_and_expanded,15,15,0.25,576,0.2378472222222222,0.07979637476459508,0.4045138888888889,0.02374812868926458,206,0.22815533980582525,0.07277685375004836,0.4029126213592233,0.015363740491688411,92,0.2717391304347826,0.10173913043478258,0.41304347826086957,0.01143064744847282,0.29508196721311475,61,0.22580645161290322,31,0.11108196721311475,0.07913978494623655,HIGH,soft,0.07979637476459508
NY_PM,weak_dir_move,120,20,0.25,772,0.19300518134715025,-0.07882701043367166,0.0,0.021689529968051017,226,0.15486725663716813,-0.08475791069884259,0.0,0.012045465903768017,138,0.13768115942028986,-0.09153798415653633,0.0,0.01528508764180129,0.13157894736842105,76,0.14516129032258066,62,-0.12753036437246965,-0.03483870967741934,LOW,soft,0.07882701043367166
NY_PM,slow_move,120,20,0.25,772,0.19300518134715025,-0.07882701043367166,0.0,0.021689529968051017,226,0.15486725663716813,-0.08475791069884259,0.0,0.012045465903768017,138,0.13768115942028986,-0.09153798415653633,0.0,0.01528508764180129,0.13157894736842105,76,0.14516129032258066,62,-0.12753036437246965,-0.03483870967741934,LOW,soft,0.07882701043367166
NY_PM,high_local_vol,30,10,0.25,795,0.15471698113207547,0.07769515828226801,0.3559748427672956,0.03021524939024316,277,0.1444043321299639,0.07746992784616202,0.36823104693140796,0.014941999883930945,150,0.22666666666666666,0.12842989084802686,0.32666666666666666,0.014121869552950835,0.19230769230769232,104,0.30434782608695654,46,0.10323886639676115,0.1910144927536232,HIGH,soft,0.07769515828226801
NY_PM,low_local_vol,30,15,0.25,911,0.054884742041712405,-0.07733605385045705,0.07793633369923161,0.025210390765880643,249,0.04819277108433735,-0.09370816599732261,0.04417670682730924,0.014048925675707553,164,0.042682926829268296,-0.1059316827425201,0.07926829268292683,0.012484229380967958,0.011111111111111112,90,0.08108108108108109,74,-0.1346378767431399,-0.07225225225225224,LOW,soft,0.07733605385045705
NY_PM,vol_expansion_low,30,15,0.25,771,0.055771725032425425,-0.07644907085974403,0.0,0.026143226120113217,213,0.06572769953051644,-0.07617323755114352,0.0,0.013563468654840934,129,0.031007751937984496,-0.11760685763380391,0.0,0.01428429978423588,0.013513513513513514,74,0.05454545454545454,55,-0.13223547434073749,-0.09878787878787879,LOW,soft,0.07644907085974403
