candidate,family,session_date,year,period,signal_ts,entry_ts,exit_ts,side,entry,exit,natural_stop_dollars,stop_dollars,target_dollars,exit_kind,net_dollars,zscore
A3_inside_volume_1R,A,2013-08-14,2013,Train,2013-08-14 12:29:00-04:00,2013-08-14 12:29:00-04:00,2013-08-14 13:30:00-04:00,long,3137.75,3130.5,12.5,12.5,12.5,stop,-16.5,
A1_inside_1R,A,2013-08-15,2013,Train,2013-08-15 12:05:00-04:00,2013-08-15 12:05:00-04:00,2013-08-15 12:19:00-04:00,short,3084.75,3089.5,9.0,9.0,9.0,stop,-11.5,
A2_inside_1p5R,A,2013-08-15,2013,Train,2013-08-15 12:05:00-04:00,2013-08-15 12:05:00-04:00,2013-08-15 12:19:00-04:00,short,3084.75,3089.5,9.0,9.0,13.5,stop,-11.5,
A1_inside_1R,A,2013-08-16,2013,Train,2013-08-16 11:03:00-04:00,2013-08-16 11:03:00-04:00,2013-08-16 11:11:00-04:00,long,3089.5,3084.0,10.0,10.0,10.0,stop,-13.0,
A2_inside_1p5R,A,2013-08-16,2013,Train,2013-08-16 11:03:00-04:00,2013-08-16 11:03:00-04:00,2013-08-16 11:11:00-04:00,long,3089.5,3084.0,10.0,10.0,15.0,stop,-13.0,
A1_inside_1R,A,2013-08-19,2013,Train,2013-08-19 10:45:00-04:00,2013-08-19 10:45:00-04:00,2013-08-19 11:50:00-04:00,long,3099.25,3093.0,11.5,11.5,11.5,stop,-14.5,
A2_inside_1p5R,A,2013-08-19,2013,Train,2013-08-19 10:45:00-04:00,2013-08-19 10:45:00-04:00,2013-08-19 11:50:00-04:00,long,3099.25,3093.0,11.5,11.5,17.25,stop,-14.5,
A1_inside_1R,A,2013-08-20,2013,Train,2013-08-20 10:13:00-04:00,2013-08-20 10:13:00-04:00,2013-08-20 10:21:00-04:00,short,3076.5,3082.0,10.5,10.5,10.5,stop,-13.0,
A2_inside_1p5R,A,2013-08-20,2013,Train,2013-08-20 10:13:00-04:00,2013-08-20 10:13:00-04:00,2013-08-20 10:21:00-04:00,short,3076.5,3082.0,10.5,10.5,15.75,stop,-13.0,
A1_inside_1R,A,2013-08-21,2013,Train,2013-08-21 11:09:00-04:00,2013-08-21 11:09:00-04:00,2013-08-21 11:39:00-04:00,short,3083.5,3077.5,12.0,12.0,12.0,target,10.0,
A2_inside_1p5R,A,2013-08-21,2013,Train,2013-08-21 11:09:00-04:00,2013-08-21 11:09:00-04:00,2013-08-21 11:48:00-04:00,short,3083.5,3074.5,12.0,12.0,18.0,target,16.0,
A1_inside_1R,A,2013-08-22,2013,Train,2013-08-22 10:43:00-04:00,2013-08-22 10:43:00-04:00,2013-08-22 11:24:00-04:00,long,3102.0,3094.0,12.0,12.0,12.0,stop,-18.0,
A2_inside_1p5R,A,2013-08-22,2013,Train,2013-08-22 10:43:00-04:00,2013-08-22 10:43:00-04:00,2013-08-22 11:24:00-04:00,long,3102.0,3094.0,12.0,12.0,18.0,stop,-18.0,
A3_inside_volume_1R,A,2013-08-22,2013,Train,2013-08-22 10:43:00-04:00,2013-08-22 10:43:00-04:00,2013-08-22 11:24:00-04:00,long,3102.0,3094.0,12.0,12.0,12.0,stop,-18.0,
A1_inside_1R,A,2013-08-23,2013,Train,2013-08-23 11:07:00-04:00,2013-08-23 11:07:00-04:00,2013-08-23 15:21:00-04:00,short,3116.0,3123.0,12.5,12.5,12.5,stop,-16.0,
A2_inside_1p5R,A,2013-08-23,2013,Train,2013-08-23 11:07:00-04:00,2013-08-23 11:07:00-04:00,2013-08-23 15:21:00-04:00,short,3116.0,3123.0,12.5,12.5,18.75,stop,-16.0,
A1_inside_1R,A,2013-08-26,2013,Train,2013-08-26 10:56:00-04:00,2013-08-26 10:56:00-04:00,2013-08-26 11:10:00-04:00,long,3138.5,3142.0,7.0,7.0,7.0,target,5.0,
A2_inside_1p5R,A,2013-08-26,2013,Train,2013-08-26 10:56:00-04:00,2013-08-26 10:56:00-04:00,2013-08-26 11:30:00-04:00,long,3138.5,3143.75,7.0,7.0,10.5,target,8.5,
A1_inside_1R,A,2013-08-27,2013,Train,2013-08-27 12:42:00-04:00,2013-08-27 12:42:00-04:00,2013-08-27 13:19:00-04:00,short,3073.25,3068.0,10.5,10.5,10.5,target,8.5,
A2_inside_1p5R,A,2013-08-27,2013,Train,2013-08-27 12:42:00-04:00,2013-08-27 12:42:00-04:00,2013-08-27 13:26:00-04:00,short,3073.25,3065.375,10.5,10.5,15.75,target,13.75,
A3_inside_volume_1R,A,2013-08-27,2013,Train,2013-08-27 12:42:00-04:00,2013-08-27 12:42:00-04:00,2013-08-27 13:19:00-04:00,short,3073.25,3068.0,10.5,10.5,10.5,target,8.5,
A1_inside_1R,A,2013-08-28,2013,Train,2013-08-28 11:29:00-04:00,2013-08-28 11:29:00-04:00,2013-08-28 11:56:00-04:00,short,3070.0,3076.0,10.5,10.5,10.5,stop,-14.0,
A2_inside_1p5R,A,2013-08-28,2013,Train,2013-08-28 11:29:00-04:00,2013-08-28 11:29:00-04:00,2013-08-28 11:56:00-04:00,short,3070.0,3076.0,10.5,10.5,15.75,stop,-14.0,
A3_inside_volume_1R,A,2013-08-28,2013,Train,2013-08-28 11:29:00-04:00,2013-08-28 11:29:00-04:00,2013-08-28 11:56:00-04:00,short,3070.0,3076.0,10.5,10.5,10.5,stop,-14.0,
A1_inside_1R,A,2013-08-29,2013,Train,2013-08-29 11:20:00-04:00,2013-08-29 11:20:00-04:00,2013-08-29 11:30:00-04:00,long,3105.0,3107.75,5.5,5.5,5.5,target,3.5,
A2_inside_1p5R,A,2013-08-29,2013,Train,2013-08-29 11:20:00-04:00,2013-08-29 11:20:00-04:00,2013-08-29 12:11:00-04:00,long,3105.0,3102.0,5.5,5.5,8.25,stop,-8.0,
A1_inside_1R,A,2013-08-30,2013,Train,2013-08-30 10:42:00-04:00,2013-08-30 10:42:00-04:00,2013-08-30 11:40:00-04:00,short,3074.0,3067.5,13.0,13.0,13.0,target,11.0,
A2_inside_1p5R,A,2013-08-30,2013,Train,2013-08-30 10:42:00-04:00,2013-08-30 10:42:00-04:00,2013-08-30 13:08:00-04:00,short,3074.0,3064.25,13.0,13.0,19.5,target,17.5,
A3_inside_volume_1R,A,2013-08-30,2013,Train,2013-08-30 10:42:00-04:00,2013-08-30 10:42:00-04:00,2013-08-30 11:40:00-04:00,short,3074.0,3067.5,13.0,13.0,13.0,target,11.0,
A1_inside_1R,A,2013-09-03,2013,Train,2013-09-03 12:06:00-04:00,2013-09-03 12:06:00-04:00,2013-09-03 12:19:00-04:00,long,3096.25,3090.25,10.5,10.5,10.5,stop,-14.0,
A2_inside_1p5R,A,2013-09-03,2013,Train,2013-09-03 12:06:00-04:00,2013-09-03 12:06:00-04:00,2013-09-03 12:19:00-04:00,long,3096.25,3090.25,10.5,10.5,15.75,stop,-14.0,
A3_inside_volume_1R,A,2013-09-03,2013,Train,2013-09-03 12:06:00-04:00,2013-09-03 12:06:00-04:00,2013-09-03 12:19:00-04:00,long,3096.25,3090.25,10.5,10.5,10.5,stop,-14.0,
A1_inside_1R,A,2013-09-04,2013,Train,2013-09-04 10:38:00-04:00,2013-09-04 10:38:00-04:00,2013-09-04 11:40:00-04:00,long,3116.5,3121.5,10.0,10.0,10.0,target,8.0,
A2_inside_1p5R,A,2013-09-04,2013,Train,2013-09-04 10:38:00-04:00,2013-09-04 10:38:00-04:00,2013-09-04 11:48:00-04:00,long,3116.5,3124.0,10.0,10.0,15.0,target,13.0,
A1_inside_1R,A,2013-09-05,2013,Train,2013-09-05 11:27:00-04:00,2013-09-05 11:27:00-04:00,2013-09-05 15:55:00-04:00,long,3130.5,3128.5,9.5,9.5,9.5,session_time,-6.0,
A2_inside_1p5R,A,2013-09-05,2013,Train,2013-09-05 11:27:00-04:00,2013-09-05 11:27:00-04:00,2013-09-05 15:55:00-04:00,long,3130.5,3128.5,9.5,9.5,14.25,session_time,-6.0,
A3_inside_volume_1R,A,2013-09-05,2013,Train,2013-09-05 11:27:00-04:00,2013-09-05 11:27:00-04:00,2013-09-05 15:55:00-04:00,long,3130.5,3128.5,9.5,9.5,9.5,session_time,-6.0,
A1_inside_1R,A,2013-09-06,2013,Train,2013-09-06 12:39:00-04:00,2013-09-06 12:39:00-04:00,2013-09-06 13:48:00-04:00,short,3137.5,3143.0,6.5,6.5,6.5,stop,-13.0,
A2_inside_1p5R,A,2013-09-06,2013,Train,2013-09-06 12:39:00-04:00,2013-09-06 12:39:00-04:00,2013-09-06 13:48:00-04:00,short,3137.5,3143.0,6.5,6.5,9.75,stop,-13.0,
A3_inside_volume_1R,A,2013-09-06,2013,Train,2013-09-06 12:39:00-04:00,2013-09-06 12:39:00-04:00,2013-09-06 13:48:00-04:00,short,3137.5,3143.0,6.5,6.5,6.5,stop,-13.0,
A1_inside_1R,A,2013-09-09,2013,Train,2013-09-09 10:10:00-04:00,2013-09-09 10:10:00-04:00,2013-09-09 11:41:00-04:00,short,3146.25,3156.75,13.0,13.0,13.0,stop,-23.0,
A2_inside_1p5R,A,2013-09-09,2013,Train,2013-09-09 10:10:00-04:00,2013-09-09 10:10:00-04:00,2013-09-09 11:41:00-04:00,short,3146.25,3156.75,13.0,13.0,19.5,stop,-23.0,
A3_inside_volume_1R,A,2013-09-09,2013,Train,2013-09-09 10:10:00-04:00,2013-09-09 10:10:00-04:00,2013-09-09 11:41:00-04:00,short,3146.25,3156.75,13.0,13.0,13.0,stop,-23.0,
A1_inside_1R,A,2013-09-10,2013,Train,2013-09-10 11:34:00-04:00,2013-09-10 11:34:00-04:00,2013-09-10 12:24:00-04:00,short,3184.25,3180.0,8.5,8.5,8.5,target,6.5,
A2_inside_1p5R,A,2013-09-10,2013,Train,2013-09-10 11:34:00-04:00,2013-09-10 11:34:00-04:00,2013-09-10 12:47:00-04:00,short,3184.25,3177.875,8.5,8.5,12.75,target,10.75,
A3_inside_volume_1R,A,2013-09-10,2013,Train,2013-09-10 11:34:00-04:00,2013-09-10 11:34:00-04:00,2013-09-10 12:24:00-04:00,short,3184.25,3180.0,8.5,8.5,8.5,target,6.5,
A1_inside_1R,A,2013-09-11,2013,Train,2013-09-11 10:56:00-04:00,2013-09-11 10:56:00-04:00,2013-09-11 11:12:00-04:00,long,3165.0,3169.5,9.0,9.0,9.0,target,7.0,
A2_inside_1p5R,A,2013-09-11,2013,Train,2013-09-11 10:56:00-04:00,2013-09-11 10:56:00-04:00,2013-09-11 11:15:00-04:00,long,3165.0,3171.75,9.0,9.0,13.5,target,11.5,
A1_inside_1R,A,2013-09-12,2013,Train,2013-09-12 10:30:00-04:00,2013-09-12 10:30:00-04:00,2013-09-12 11:17:00-04:00,long,3184.25,3179.25,9.0,9.0,9.0,stop,-12.0,
A2_inside_1p5R,A,2013-09-12,2013,Train,2013-09-12 10:30:00-04:00,2013-09-12 10:30:00-04:00,2013-09-12 11:17:00-04:00,long,3184.25,3179.25,9.0,9.0,13.5,stop,-12.0,
A3_inside_volume_1R,A,2013-09-12,2013,Train,2013-09-12 10:30:00-04:00,2013-09-12 10:30:00-04:00,2013-09-12 11:17:00-04:00,long,3184.25,3179.25,9.0,9.0,9.0,stop,-12.0,
A1_inside_1R,A,2013-09-13,2013,Train,2013-09-13 11:15:00-04:00,2013-09-13 11:15:00-04:00,2013-09-13 12:15:00-04:00,long,3166.0,3169.75,7.5,7.5,7.5,target,5.5,
A2_inside_1p5R,A,2013-09-13,2013,Train,2013-09-13 11:15:00-04:00,2013-09-13 11:15:00-04:00,2013-09-13 12:21:00-04:00,long,3166.0,3171.625,7.5,7.5,11.25,target,9.25,
A3_inside_volume_1R,A,2013-09-13,2013,Train,2013-09-13 11:15:00-04:00,2013-09-13 11:15:00-04:00,2013-09-13 12:15:00-04:00,long,3166.0,3169.75,7.5,7.5,7.5,target,5.5,
A1_inside_1R,A,2013-09-16,2013,Train,2013-09-16 10:43:00-04:00,2013-09-16 10:43:00-04:00,2013-09-16 13:41:00-04:00,short,3175.5,3169.25,12.5,12.5,12.5,target,10.5,
A2_inside_1p5R,A,2013-09-16,2013,Train,2013-09-16 10:43:00-04:00,2013-09-16 10:43:00-04:00,2013-09-16 13:42:00-04:00,short,3175.5,3166.125,12.5,12.5,18.75,target,16.75,
A3_inside_volume_1R,A,2013-09-16,2013,Train,2013-09-16 10:43:00-04:00,2013-09-16 10:43:00-04:00,2013-09-16 13:41:00-04:00,short,3175.5,3169.25,12.5,12.5,12.5,target,10.5,
A1_inside_1R,A,2013-09-17,2013,Train,2013-09-17 11:03:00-04:00,2013-09-17 11:03:00-04:00,2013-09-17 13:00:00-04:00,long,3183.0,3187.5,9.0,9.0,9.0,target,7.0,
A2_inside_1p5R,A,2013-09-17,2013,Train,2013-09-17 11:03:00-04:00,2013-09-17 11:03:00-04:00,2013-09-17 15:55:00-04:00,long,3183.0,3183.5,9.0,9.0,13.5,session_time,-1.0,
A1_inside_1R,A,2013-09-18,2013,Train,2013-09-18 10:13:00-04:00,2013-09-18 10:13:00-04:00,2013-09-18 10:35:00-04:00,long,3194.5,3188.25,11.0,11.0,11.0,stop,-14.5,
A2_inside_1p5R,A,2013-09-18,2013,Train,2013-09-18 10:13:00-04:00,2013-09-18 10:13:00-04:00,2013-09-18 10:35:00-04:00,long,3194.5,3188.25,11.0,11.0,16.5,stop,-14.5,
A1_inside_1R,A,2013-09-19,2013,Train,2013-09-19 11:08:00-04:00,2013-09-19 11:08:00-04:00,2013-09-19 12:09:00-04:00,short,3228.0,3231.75,7.0,7.0,7.0,stop,-9.5,
A2_inside_1p5R,A,2013-09-19,2013,Train,2013-09-19 11:08:00-04:00,2013-09-19 11:08:00-04:00,2013-09-19 12:09:00-04:00,short,3228.0,3231.75,7.0,7.0,10.5,stop,-9.5,
A3_inside_volume_1R,A,2013-09-19,2013,Train,2013-09-19 11:08:00-04:00,2013-09-19 11:08:00-04:00,2013-09-19 12:09:00-04:00,short,3228.0,3231.75,7.0,7.0,7.0,stop,-9.5,
A1_inside_1R,A,2013-09-23,2013,Train,2013-09-23 11:59:00-04:00,2013-09-23 11:59:00-04:00,2013-09-23 12:10:00-04:00,short,3201.5,3208.5,13.0,13.0,13.0,stop,-16.0,
A2_inside_1p5R,A,2013-09-23,2013,Train,2013-09-23 11:59:00-04:00,2013-09-23 11:59:00-04:00,2013-09-23 12:10:00-04:00,short,3201.5,3208.5,13.0,13.0,19.5,stop,-16.0,
A3_inside_volume_1R,A,2013-09-23,2013,Train,2013-09-23 11:59:00-04:00,2013-09-23 11:59:00-04:00,2013-09-23 12:10:00-04:00,short,3201.5,3208.5,13.0,13.0,13.0,stop,-16.0,
A1_inside_1R,A,2013-09-24,2013,Train,2013-09-24 11:28:00-04:00,2013-09-24 11:28:00-04:00,2013-09-24 13:28:00-04:00,short,3223.5,3228.0,8.0,8.0,8.0,stop,-11.0,
A2_inside_1p5R,A,2013-09-24,2013,Train,2013-09-24 11:28:00-04:00,2013-09-24 11:28:00-04:00,2013-09-24 13:28:00-04:00,short,3223.5,3228.0,8.0,8.0,12.0,stop,-11.0,
A3_inside_volume_1R,A,2013-09-24,2013,Train,2013-09-24 11:28:00-04:00,2013-09-24 11:28:00-04:00,2013-09-24 13:28:00-04:00,short,3223.5,3228.0,8.0,8.0,8.0,stop,-11.0,
A1_inside_1R,A,2013-09-25,2013,Train,2013-09-25 11:55:00-04:00,2013-09-25 11:55:00-04:00,2013-09-25 12:21:00-04:00,long,3219.25,3214.5,8.5,8.5,8.5,stop,-11.5,
A2_inside_1p5R,A,2013-09-25,2013,Train,2013-09-25 11:55:00-04:00,2013-09-25 11:55:00-04:00,2013-09-25 12:21:00-04:00,long,3219.25,3214.5,8.5,8.5,12.75,stop,-11.5,
A1_inside_1R,A,2013-09-26,2013,Train,2013-09-26 10:43:00-04:00,2013-09-26 10:43:00-04:00,2013-09-26 10:46:00-04:00,short,3229.5,3225.25,8.5,8.5,8.5,target,6.5,
A2_inside_1p5R,A,2013-09-26,2013,Train,2013-09-26 10:43:00-04:00,2013-09-26 10:43:00-04:00,2013-09-26 10:46:00-04:00,short,3229.5,3223.125,8.5,8.5,12.75,target,10.75,
A3_inside_volume_1R,A,2013-09-26,2013,Train,2013-09-26 10:43:00-04:00,2013-09-26 10:43:00-04:00,2013-09-26 10:46:00-04:00,short,3229.5,3225.25,8.5,8.5,8.5,target,6.5,
A1_inside_1R,A,2013-09-27,2013,Train,2013-09-27 11:06:00-04:00,2013-09-27 11:06:00-04:00,2013-09-27 11:29:00-04:00,short,3218.25,3224.25,11.0,11.0,11.0,stop,-14.0,
A2_inside_1p5R,A,2013-09-27,2013,Train,2013-09-27 11:06:00-04:00,2013-09-27 11:06:00-04:00,2013-09-27 11:29:00-04:00,short,3218.25,3224.25,11.0,11.0,16.5,stop,-14.0,
A3_inside_volume_1R,A,2013-09-27,2013,Train,2013-09-27 11:06:00-04:00,2013-09-27 11:06:00-04:00,2013-09-27 11:29:00-04:00,short,3218.25,3224.25,11.0,11.0,11.0,stop,-14.0,
A1_inside_1R,A,2013-09-30,2013,Train,2013-09-30 11:13:00-04:00,2013-09-30 11:13:00-04:00,2013-09-30 11:40:00-04:00,short,3210.75,3216.5,10.5,10.5,10.5,stop,-13.5,
A2_inside_1p5R,A,2013-09-30,2013,Train,2013-09-30 11:13:00-04:00,2013-09-30 11:13:00-04:00,2013-09-30 11:40:00-04:00,short,3210.75,3216.5,10.5,10.5,15.75,stop,-13.5,
A1_inside_1R,A,2013-10-01,2013,Train,2013-10-01 11:34:00-04:00,2013-10-01 11:34:00-04:00,2013-10-01 12:28:00-04:00,long,3241.75,3245.25,7.0,7.0,7.0,target,5.0,
A2_inside_1p5R,A,2013-10-01,2013,Train,2013-10-01 11:34:00-04:00,2013-10-01 11:34:00-04:00,2013-10-01 12:28:00-04:00,long,3241.75,3247.0,7.0,7.0,10.5,target,8.5,
A3_inside_volume_1R,A,2013-10-01,2013,Train,2013-10-01 11:34:00-04:00,2013-10-01 11:34:00-04:00,2013-10-01 12:28:00-04:00,long,3241.75,3245.25,7.0,7.0,7.0,target,5.0,
A1_inside_1R,A,2013-10-02,2013,Train,2013-10-02 11:52:00-04:00,2013-10-02 11:52:00-04:00,2013-10-02 12:44:00-04:00,long,3240.25,3246.0,11.5,11.5,11.5,target,9.5,
A2_inside_1p5R,A,2013-10-02,2013,Train,2013-10-02 11:52:00-04:00,2013-10-02 11:52:00-04:00,2013-10-02 13:48:00-04:00,long,3240.25,3248.875,11.5,11.5,17.25,target,15.25,
A1_inside_1R,A,2013-10-04,2013,Train,2013-10-04 11:46:00-04:00,2013-10-04 11:46:00-04:00,2013-10-04 12:18:00-04:00,long,3223.0,3227.5,9.0,9.0,9.0,target,7.0,
A2_inside_1p5R,A,2013-10-04,2013,Train,2013-10-04 11:46:00-04:00,2013-10-04 11:46:00-04:00,2013-10-04 12:22:00-04:00,long,3223.0,3229.75,9.0,9.0,13.5,target,11.5,
A3_inside_volume_1R,A,2013-10-04,2013,Train,2013-10-04 11:46:00-04:00,2013-10-04 11:46:00-04:00,2013-10-04 12:18:00-04:00,long,3223.0,3227.5,9.0,9.0,9.0,target,7.0,
A1_inside_1R,A,2013-10-07,2013,Train,2013-10-07 12:23:00-04:00,2013-10-07 12:23:00-04:00,2013-10-07 12:30:00-04:00,short,3218.0,3212.0,12.0,12.0,12.0,target,10.0,
A2_inside_1p5R,A,2013-10-07,2013,Train,2013-10-07 12:23:00-04:00,2013-10-07 12:23:00-04:00,2013-10-07 13:59:00-04:00,short,3218.0,3224.25,12.0,12.0,18.0,stop,-14.5,
A1_inside_1R,A,2013-10-10,2013,Train,2013-10-10 12:31:00-04:00,2013-10-10 12:31:00-04:00,2013-10-10 13:08:00-04:00,long,3198.0,3193.0,7.0,7.0,7.0,stop,-12.0,
A2_inside_1p5R,A,2013-10-10,2013,Train,2013-10-10 12:31:00-04:00,2013-10-10 12:31:00-04:00,2013-10-10 13:08:00-04:00,long,3198.0,3193.0,7.0,7.0,10.5,stop,-12.0,
A3_inside_volume_1R,A,2013-10-10,2013,Train,2013-10-10 12:31:00-04:00,2013-10-10 12:31:00-04:00,2013-10-10 13:08:00-04:00,long,3198.0,3193.0,7.0,7.0,7.0,stop,-12.0,
A1_inside_1R,A,2013-10-11,2013,Train,2013-10-11 11:33:00-04:00,2013-10-11 11:33:00-04:00,2013-10-11 11:41:00-04:00,long,3212.25,3218.0,11.5,11.5,11.5,target,9.5,
A2_inside_1p5R,A,2013-10-11,2013,Train,2013-10-11 11:33:00-04:00,2013-10-11 11:33:00-04:00,2013-10-11 11:54:00-04:00,long,3212.25,3220.875,11.5,11.5,17.25,target,15.25,
A3_inside_volume_1R,A,2013-10-11,2013,Train,2013-10-11 11:33:00-04:00,2013-10-11 11:33:00-04:00,2013-10-11 11:41:00-04:00,long,3212.25,3218.0,11.5,11.5,11.5,target,9.5,
A1_inside_1R,A,2013-10-14,2013,Train,2013-10-14 11:30:00-04:00,2013-10-14 11:30:00-04:00,2013-10-14 11:50:00-04:00,long,3220.0,3226.25,12.5,12.5,12.5,target,10.5,
A2_inside_1p5R,A,2013-10-14,2013,Train,2013-10-14 11:30:00-04:00,2013-10-14 11:30:00-04:00,2013-10-14 11:56:00-04:00,long,3220.0,3229.375,12.5,12.5,18.75,target,16.75,
A3_inside_volume_1R,A,2013-10-14,2013,Train,2013-10-14 11:30:00-04:00,2013-10-14 11:30:00-04:00,2013-10-14 11:50:00-04:00,long,3220.0,3226.25,12.5,12.5,12.5,target,10.5,
A1_inside_1R,A,2013-10-15,2013,Train,2013-10-15 10:42:00-04:00,2013-10-15 10:42:00-04:00,2013-10-15 11:13:00-04:00,short,3251.0,3257.5,11.0,11.0,11.0,stop,-15.0,
A2_inside_1p5R,A,2013-10-15,2013,Train,2013-10-15 10:42:00-04:00,2013-10-15 10:42:00-04:00,2013-10-15 11:13:00-04:00,short,3251.0,3257.5,11.0,11.0,16.5,stop,-15.0,
A3_inside_volume_1R,A,2013-10-15,2013,Train,2013-10-15 10:42:00-04:00,2013-10-15 10:42:00-04:00,2013-10-15 11:13:00-04:00,short,3251.0,3257.5,11.0,11.0,11.0,stop,-15.0,
A1_inside_1R,A,2013-10-16,2013,Train,2013-10-16 10:58:00-04:00,2013-10-16 10:58:00-04:00,2013-10-16 14:39:00-04:00,long,3272.5,3266.5,11.0,11.0,11.0,stop,-14.0,
A2_inside_1p5R,A,2013-10-16,2013,Train,2013-10-16 10:58:00-04:00,2013-10-16 10:58:00-04:00,2013-10-16 14:39:00-04:00,long,3272.5,3266.5,11.0,11.0,16.5,stop,-14.0,
A1_inside_1R,A,2013-10-17,2013,Train,2013-10-17 11:01:00-04:00,2013-10-17 11:01:00-04:00,2013-10-17 11:27:00-04:00,long,3274.75,3279.75,10.0,10.0,10.0,target,8.0,
A2_inside_1p5R,A,2013-10-17,2013,Train,2013-10-17 11:01:00-04:00,2013-10-17 11:01:00-04:00,2013-10-17 11:33:00-04:00,long,3274.75,3282.25,10.0,10.0,15.0,target,13.0,
A3_inside_volume_1R,A,2013-10-17,2013,Train,2013-10-17 11:01:00-04:00,2013-10-17 11:01:00-04:00,2013-10-17 11:27:00-04:00,long,3274.75,3279.75,10.0,10.0,10.0,target,8.0,
A1_inside_1R,A,2013-10-18,2013,Train,2013-10-18 11:12:00-04:00,2013-10-18 11:12:00-04:00,2013-10-18 11:57:00-04:00,long,3332.0,3326.75,10.0,10.0,10.0,stop,-12.5,
A2_inside_1p5R,A,2013-10-18,2013,Train,2013-10-18 11:12:00-04:00,2013-10-18 11:12:00-04:00,2013-10-18 11:57:00-04:00,long,3332.0,3326.75,10.0,10.0,15.0,stop,-12.5,
A1_inside_1R,A,2013-10-21,2013,Train,2013-10-21 11:05:00-04:00,2013-10-21 11:05:00-04:00,2013-10-21 12:39:00-04:00,long,3354.0,3358.25,8.5,8.5,8.5,target,6.5,
A2_inside_1p5R,A,2013-10-21,2013,Train,2013-10-21 11:05:00-04:00,2013-10-21 11:05:00-04:00,2013-10-21 14:03:00-04:00,long,3354.0,3349.5,8.5,8.5,12.75,stop,-11.0,
A3_inside_volume_1R,A,2013-10-21,2013,Train,2013-10-21 11:05:00-04:00,2013-10-21 11:05:00-04:00,2013-10-21 12:39:00-04:00,long,3354.0,3358.25,8.5,8.5,8.5,target,6.5,
A1_inside_1R,A,2013-10-22,2013,Train,2013-10-22 10:04:00-04:00,2013-10-22 10:04:00-04:00,2013-10-22 10:40:00-04:00,long,3372.25,3366.25,11.5,11.5,11.5,stop,-14.0,
A2_inside_1p5R,A,2013-10-22,2013,Train,2013-10-22 10:04:00-04:00,2013-10-22 10:04:00-04:00,2013-10-22 10:40:00-04:00,long,3372.25,3366.25,11.5,11.5,17.25,stop,-14.0,
A3_inside_volume_1R,A,2013-10-22,2013,Train,2013-10-22 10:04:00-04:00,2013-10-22 10:04:00-04:00,2013-10-22 10:40:00-04:00,long,3372.25,3366.25,11.5,11.5,11.5,stop,-14.0,
A1_inside_1R,A,2013-10-23,2013,Train,2013-10-23 12:06:00-04:00,2013-10-23 12:06:00-04:00,2013-10-23 12:56:00-04:00,short,3328.25,3335.25,12.0,12.0,12.0,stop,-16.0,
A2_inside_1p5R,A,2013-10-23,2013,Train,2013-10-23 12:06:00-04:00,2013-10-23 12:06:00-04:00,2013-10-23 12:56:00-04:00,short,3328.25,3335.25,12.0,12.0,18.0,stop,-16.0,
A3_inside_volume_1R,A,2013-10-23,2013,Train,2013-10-23 12:06:00-04:00,2013-10-23 12:06:00-04:00,2013-10-23 12:56:00-04:00,short,3328.25,3335.25,12.0,12.0,12.0,stop,-16.0,
A1_inside_1R,A,2013-10-24,2013,Train,2013-10-24 11:48:00-04:00,2013-10-24 11:48:00-04:00,2013-10-24 12:41:00-04:00,long,3358.0,3352.25,11.0,11.0,11.0,stop,-13.5,
A2_inside_1p5R,A,2013-10-24,2013,Train,2013-10-24 11:48:00-04:00,2013-10-24 11:48:00-04:00,2013-10-24 12:41:00-04:00,long,3358.0,3352.25,11.0,11.0,16.5,stop,-13.5,
A3_inside_volume_1R,A,2013-10-24,2013,Train,2013-10-24 11:48:00-04:00,2013-10-24 11:48:00-04:00,2013-10-24 12:41:00-04:00,long,3358.0,3352.25,11.0,11.0,11.0,stop,-13.5,
A1_inside_1R,A,2013-10-25,2013,Train,2013-10-25 10:51:00-04:00,2013-10-25 10:51:00-04:00,2013-10-25 11:03:00-04:00,long,3381.0,3374.5,12.0,12.0,12.0,stop,-15.0,
A2_inside_1p5R,A,2013-10-25,2013,Train,2013-10-25 10:51:00-04:00,2013-10-25 10:51:00-04:00,2013-10-25 11:03:00-04:00,long,3381.0,3374.5,12.0,12.0,18.0,stop,-15.0,
A1_inside_1R,A,2013-10-28,2013,Train,2013-10-28 11:28:00-04:00,2013-10-28 11:28:00-04:00,2013-10-28 12:14:00-04:00,long,3370.5,3376.25,11.5,11.5,11.5,target,9.5,
A2_inside_1p5R,A,2013-10-28,2013,Train,2013-10-28 11:28:00-04:00,2013-10-28 11:28:00-04:00,2013-10-28 12:41:00-04:00,long,3370.5,3379.125,11.5,11.5,17.25,target,15.25,
A1_inside_1R,A,2013-10-29,2013,Train,2013-10-29 13:24:00-04:00,2013-10-29 13:24:00-04:00,2013-10-29 14:07:00-04:00,short,3382.5,3388.75,11.5,11.5,11.5,stop,-14.5,
